Orthogroup	Arabidopsis_thaliana	Arabidopsis_halleri
OG0005494	AT1G26480	g08091
OG0005495	AT1G71450	g03901
OG0005496	AT2G19610	g16508
OG0005497	AT5G47920	g28132
OG0005498	AT2G29995	g24261
OG0005499	AT1G73760	g04126
OG0005500	AT3G03260	g31072
OG0005501	AT1G63000	g18730
OG0005502	AT4G02250	g09126
OG0005503	AT3G56360	g21231
OG0005504	AT4G28720	g04372
OG0005505	AT4G21710	g21766
OG0005506	AT4G01290	g19723
OG0005507	AT1G78600	g01420
OG0005508	AT2G43160	g17980
OG0005509	AT5G37350	g28430
OG0005509	AT2G24990	g22355
OG0005510	AT5G08130	g23828
OG0005511	AT4G01440	g19710
OG0005512	AT4G01883	g09180
OG0005513	AT1G78110	g01371
OG0005514	AT5G59790	g10978
OG0005515	AT3G18165	g21559
OG0005516	AT2G42840	g25007
OG0005517	AT2G36200	g03519
OG0005518	AT1G08820	g18220
OG0005519	AT1G01340	g01794
OG0005519	AT4G01010	g19746
OG0005520	AT5G58390	g16944
OG0005521	AT4G21150	g05242
OG0005522	AT3G07360	g11830
OG0005523	AT5G16010	g00170
OG0005524	AT4G28300	g04421
OG0005525	AT2G19880	g20905
OG0005526	AT5G45390	g26375, g07574
OG0005527	AT1G30840	g18828
OG0005528	AT5G02310	g19467
OG0005529	AT2G18510	g21998
OG0005530	AT2G22680	g21715
OG0005530	AT4G37890	g02925
OG0005531	AT5G43290	g31663
OG0005532	AT2G38310	g18381
OG0005533	AT3G18230	g21567
OG0005534	AT1G15360	g10045
OG0005535	AT2G03710	g23571
OG0005536	AT3G04970	g06255
OG0005537	AT1G14820	g10105
OG0005538	AT2G36010	g03502
OG0005539	AT5G25490	g14095
OG0005540	AT3G54065, AT3G54070	g11420
OG0005540	AT5G35810	g29539
OG0005541	AT2G29980	g24263
OG0005542	AT5G60890	g10865
OG0005543	AT3G57980	g16593
OG0005544	AT3G22800	g22760
OG0005545	AT5G57000	g24129
OG0005546	AT3G15300	g06713
OG0005547	AT3G58030	g16588
OG0005548	AT5G16830	g00086
OG0005549	AT1G67310	g21036
OG0005550	AT4G13395	g19997
OG0005550	AT1G13245	g04745
OG0005551	AT4G31300	g00865
OG0005552	AT2G42430	g17318
OG0005553	AT3G58730	g16514
OG0005554	AT3G22960	g22780
OG0005555	AT2G32235	g07992
OG0005556	AT5G09250	g19099
OG0005556	AT5G09240	g19098
OG0005557	AT2G18350	g21974
OG0005558	AT2G35190	g03411
OG0005559	AT2G36050	g03505
OG0005560	AT5G20820	g12038
OG0005561	AT5G53400	g23045
OG0005562	AT2G41190	g24503
OG0005563	AT1G47830	g17501
OG0005564	AT3G05050	g06267
OG0005565	AT5G56200	g23463
OG0005566	AT1G44350	g17065
OG0005567	AT2G17040	g30041
OG0005568	AT5G26700	g21861
OG0005569	AT3G27060	g20504
OG0005570	AT5G05240	g26042
OG0005571	AT1G47420	g19007
OG0005572	AT2G45220	g09825
OG0005573	AT5G47570	g07851
OG0005574	AT3G23980	g20007
OG0005575	AT5G19330	g13137
OG0005576	AT2G03120	g13825
OG0005577	AT1G21630	g13398
OG0005578	AT5G25800	g14065
OG0005579	AT1G14280	g10174
OG0005580	AT1G69250	g25232
OG0005581	AT1G75410	g01082
OG0005582	AT2G30090	g24252
OG0005583	AT5G04890	g15688
OG0005584	AT4G34180	g00520
OG0005585	AT2G44620	g18144
OG0005586	AT5G04910	g15685
OG0005587	AT3G13235	g05684
OG0005588	AT3G47630	g12842
OG0005589	AT5G15130	g00261
OG0005590	AT5G18560	g13231
OG0005592	AT3G15850	g06639
OG0005593	AT5G65590	g07406
OG0005594	AT4G04980	g21441
OG0005595	AT1G21050	g13461
OG0005596	AT1G27530	g31410, g26740
OG0005597	AT5G49210	g25098
OG0005598	AT3G60670	g05554
OG0005599	AT2G41290	g24491
OG0005600	AT5G66320	g07209
OG0005601	AT5G25190	g14134
OG0005602	AT4G10330	g25355
OG0005603	AT2G16953, AT2G16950	g23232
OG0005604	AT5G02760	g19431
OG0005605	AT2G35270	g03420
OG0005606	AT1G76880	g01242
OG0005607	AT4G20720, AT1G05090, AT1G05087	g02143
OG0005608	AT5G19855	g12156
OG0005609	AT3G56250	g21243
OG0005610	AT5G61500	g10796
OG0005611	AT2G27490	g23756, g26211
OG0005612	AT2G35910	g03493
OG0005613	AT5G15750	g00197
OG0005614	AT2G41710	g24442
OG0005615	AT1G59640	g25157
OG0005616	AT1G19330	g13916
OG0005617	AT5G02030	g19500
OG0005618	AT5G66330	g19538
OG0005619	AT5G54650	g09373
OG0005620	AT5G11070	g10575
OG0005621	AT5G64130	g12431
OG0005622	AT1G31810	g16084
OG0005623	AT2G46520	g09673
OG0005625	AT5G24240	g25292
OG0005626	AT4G24060	g10419
OG0005627	AT3G07170	g11850
OG0005628	AT3G04040	g06144
OG0005629	AT4G33920	g00552
OG0005630	AT1G79270	g01492
OG0005631	AT5G62640	g12264
OG0005632	AT3G05470	g06313, g06316
OG0005633	AT4G35230	g00401
OG0005634	AT5G50830	g08467
OG0005635	AT3G51850	g14843
OG0005636	AT5G02540	g19446
OG0005637	AT2G44065	g18081
OG0005638	AT5G56510	g23412
OG0005639	AT5G62020	g12192
OG0005640	AT5G11890	g10660
OG0005641	AT1G36070	g29916
OG0005642	AT2G46510	g09674
OG0005643	AT3G47170	g12797
OG0005644	AT3G21200	g11219
OG0005645	AT4G25610	g10262
OG0005646	AT2G30130	g24244
OG0005647	AT1G12130	g04864
OG0005647	AT1G12160	g04861
OG0005648	AT5G20920	g12027
OG0005649	AT1G63440	g22918
OG0005650	AT3G07800	g11785
OG0005651	AT3G13960	g06859
OG0005652	AT2G29640	g06938
OG0005653	AT1G20270	g13551
OG0005654	AT4G35890	g00317
OG0005655	AT3G05545	g06328
OG0005656	AT1G54460	g30451, g30452
OG0005657	AT3G57660	g16626
OG0005658	AT5G17770	g13329
OG0005659	AT1G12064	g04872
OG0005660	AT2G22490	g32181
OG0005661	AT5G62180	g12209
OG0005662	AT3G12830	g05747
OG0005663	AT3G09760	g06084
OG0005664	AT1G48920	g24302
OG0005665	AT5G53500	g23057
OG0005666	AT1G78240	g01384
OG0005667	AT2G25930	g29251
OG0005668	AT4G31780	g00805
OG0005669	AT3G26935	g20488
OG0005670	AT5G45500	g07583
OG0005671	AT5G01310	g28623
OG0005672	AT1G68550	g14734
OG0005673	AT4G35070	g00421
OG0005674	AT1G52315	g15160
OG0005675	AT2G38370	g18387
OG0005676	AT2G36210	g03520
OG0005677	AT3G58970	g16482
OG0005678	AT4G34910	g00436
OG0005679	AT5G26170	g21830
OG0005680	AT2G45410	g09803
OG0005681	AT2G44740	g28046
OG0005682	AT4G36670	g03055
OG0005683	AT4G34100	g00534
OG0005684	AT1G13130	g04757
OG0005685	AT1G08160	g18280
OG0005686	AT5G67350	g07322
OG0005687	AT2G37390	g03663
OG0005688	AT3G53110	g20407
OG0005689	AT2G30880	g25735
OG0005690	AT5G19190	g13150
OG0005691	AT3G11490	g05888
OG0005692	AT4G14540	g23201
OG0005693	AT5G45550	g07588
OG0005694	AT3G26790	g20779
OG0005695	AT1G68210	g14780
OG0005696	AT5G44280	g29120
OG0005697	AT5G60850	g10869
OG0005698	AT4G14615	g23210
OG0005698	AT1G52825	g15095
OG0005699	AT4G16230, AT4G16233, AT4G16220	g23116
OG0005700	AT5G63590	g12366
OG0005701	AT1G46264	g18970
OG0005702	AT3G03350	g26834
OG0005703	AT2G38760	g18438
OG0005704	AT3G13310	g05682
OG0005705	AT1G33970	g27269
OG0005706	AT5G12960	g10696
OG0005707	AT5G17560	g00012
OG0005708	AT1G79280	g01493
OG0005709	AT4G22360	g14439
OG0005710	AT5G10510	g10517
OG0005711	AT3G61720	g05429
OG0005712	AT4G26190	g10200
OG0005713	AT3G11840	g05855
OG0005714	AT5G01090	g19509
OG0005715	AT4G30200	g04204
OG0005716	AT1G12440	g04834
OG0005717	AT1G15430	g10035
OG0005745	AT2G47270	g09593
OG0005746	AT2G47470	g09576
OG0005747	AT3G12910	g05740
OG0005748	AT4G22190	g14469
OG0005749	AT3G06778	g06488
OG0005750	AT5G13810	g19318
OG0005751	AT3G51600	g14867
OG0005752	AT4G16640	g17210
OG0005753	AT5G58010	g16895
OG0005754	AT3G47940	g12873
OG0005755	AT4G18253	g22599
OG0005756	AT1G30580	g18791
OG0005757	AT5G18450	g13247
OG0005758	AT1G53070	g15070
OG0005759	AT1G04400	g02069
OG0005760	AT1G32990	g17627
OG0005761	AT3G54540	g11475
OG0005762	AT3G24490	g20048
OG0005763	AT3G48710	g16718
OG0005764	AT3G26070	g19540
OG0005764	AT3G26080	g19539
OG0005765	AT1G18450	g14009
OG0005766	AT1G69690	g10775
OG0005767	AT1G47750	g19041
OG0005768	AT5G20900	g12029
OG0005769	AT4G01780, AT3G48670	g16715
OG0005770	AT4G18230	g22602
OG0005771	AT3G57600	g16634
OG0005772	AT2G36870	g03593
OG0005773	AT3G61920	g05405
OG0005774	AT1G60000	g26673
OG0005775	AT5G22170	g11964, g11958
OG0005776	AT5G39775	g30101, g27296, g28057, g08723
OG0005776	AT1G47660	g26244
OG0005777	AT1G44170	g21067, g17075
OG0005778	AT1G31220	g27545, g03798
OG0005779	AT3G22420	g22720, g22717
OG0005780	AT5G06760	g15610
OG0005781	AT4G13420	g20003
OG0005782	AT4G24160	g10410
OG0005783	AT2G19540	g20941
OG0005784	AT4G03110	g09030
OG0005785	AT5G09940	g19168
OG0005786	AT2G31305	g01080, g07883
OG0005787	AT2G39450	g12506
OG0005788	AT1G13970	g04664
OG0005789	AT2G35040	g03396
OG0005790	AT5G67030	g07284
OG0005791	AT1G02065	g01698
OG0005792	AT2G38560	g18413, g18380
OG0005793	AT1G64510	g26987
OG0005794	AT1G73120	g04063
OG0005795	AT2G22790	g20958
OG0005796	AT5G28740	g29194
OG0005797	AT3G48760	g16728
OG0005798	AT3G10040	g06050
OG0005799	AT3G62710	g05323
OG0005800	AT5G02220	g19480
OG0005801	AT1G71780	g03922
OG0005802	AT5G47000	g07766
OG0005803	AT2G39990	g12567
OG0005804	AT3G23770	g24013
OG0005806	AT3G49510	g22315
OG0005806	AT1G54550	g30788
OG0005806	AT3G49520	g31550, g22308, g22306
OG0005807	AT1G71070	g03854
OG0005808	AT2G32910	g03182
OG0005809	AT1G30050	g26312
OG0005810	AT4G24790	g10343
OG0005811	AT5G18500	g13238
OG0005812	AT2G43120	g17976
OG0005813	AT1G14760	g10110
OG0005814	AT5G66850	g07264
OG0005815	AT3G17970	g11310, g16106
OG0005816	AT1G12460	g04832
OG0005816	AT1G62950	g18738
OG0005817	AT2G29660	g06936
OG0005818	AT4G18070	g22620
OG0005819	AT5G62290	g17064, g12220
OG0005820	AT3G06240	g06422, g06421
OG0005821	AT3G06820	g01632
OG0005822	AT1G61620	g19821
OG0005823	AT1G48175	g17458
OG0005824	AT5G62840	g12281
OG0005825	AT5G24470	g27591
OG0005826	AT5G57620	g16851
OG0005827	AT3G07940	g11774
OG0005828	AT2G40890	g12678
OG0005829	AT3G51070	g14922
OG0005830	AT5G56960	g24124
OG0005831	AT3G06860	g06496
OG0005832	AT3G13850	g06875, g06874
OG0005833	AT1G10200	g05096
OG0005834	AT4G33625	g00584
OG0005835	AT1G61610	g19822
OG0005836	AT5G65500	g07415
OG0005837	AT1G55840	g24566, g24564
OG0005838	AT4G15802	g20224
OG0005839	AT5G02530	g19447
OG0005840	AT5G10410	g10508
OG0005841	AT1G78690	g01429
OG0005842	AT3G30823	g32268, g31974, g15654
OG0005843	AT5G06710	g15604
OG0005844	AT2G21820	g23989, g01486, g23991
OG0005845	AT1G67650	g21088
OG0005845	AT1G67680	g21091
OG0005847	AT5G01600	g27931
OG0005848	AT1G03820	g02011
OG0005849	AT3G18390	g21590
OG0005850	AT5G09370	g26283
OG0005851	AT5G17523, AT5G17520	g00016
OG0005852	AT4G02110	g09147, g09146
OG0005853	AT3G61140	g05514
OG0005854	AT1G03940, AT1G03495	g02024
OG0005855	AT5G16550	g00116, g00119
OG0005856	AT1G50500	g25624
OG0005857	AT5G47600	g07854
OG0005858	AT3G61620	g05445
OG0005859	AT4G32890	g00677
OG0005860	AT2G26000	g01593, g30720
OG0005861	AT5G55810	g09247, g09243
OG0005862	AT2G40030	g12574
OG0005863	AT3G44100	g29290, g25501
OG0005864	AT5G10490	g10515
OG0005865	AT5G06800	g15615
OG0005866	AT5G25040	g14154
OG0005867	AT5G57740	g16865
OG0005868	AT5G22890	g27280
OG0005869	AT4G19970	g05138
OG0005870	AT4G20280	g05176
OG0005870	AT1G20000	g13846
OG0005871	AT3G17609	g16150
OG0005872	AT5G08415	g30306
OG0005873	AT5G01760	g15945, g27914
OG0005874	AT5G13910	g19307
OG0005875	AT1G77790	g01338
OG0005876	AT4G36520	g03071
OG0005877	AT4G32760	g00622, g00691
OG0005878	AT1G72550	g04014
OG0005879	AT4G21215	g29727
OG0005880	AT1G14570	g10140
OG0005881	AT1G71800	g03926
OG0005882	AT4G22350, AT4G22285, AT4G22410	g14440
OG0005883	AT4G16710	g17201, g22034, g22035
OG0005884	AT5G65790	g07371
OG0005885	AT5G11000	g10566
OG0005886	AT3G49240	g16787, g31027
OG0005887	AT4G34050	g00537
OG0005888	AT3G24520	g20064
OG0005889	AT2G45420	g09802
OG0005890	AT1G76400	g01191
OG0005891	AT3G06590	g06465
OG0005892	AT1G68580	g14730
OG0005893	AT1G01725	g01736
OG0005893	AT4G00530	g19799
OG0005894	AT1G07950	g31237
OG0005894	AT1G16430	g09953
OG0005895	AT5G41580	g22464
OG0005896	AT4G39940	g02885
OG0005897	AT2G40460	g12634
OG0005898	AT5G67550	g07345
OG0005899	AT3G51220	g14907
OG0005900	AT5G46560	g07717
OG0005901	AT4G18960	g15380
OG0005902	AT1G55915	g24577
OG0005903	AT1G29770	g26344
OG0005904	AT1G12500	g04827
OG0005905	AT3G44150	g18588
OG0005906	AT3G60690	g05552
OG0005907	AT5G43570	g17583
OG0005908	AT1G72610	g04018
OG0005909	AT1G14780	g10108
OG0005910	AT2G07656	g13220
OG0005910	AT5G42905	g17184, g18919, g18909
OG0005910	AT3G43940	g18657, g28161
OG0005911	AT1G21700	g13387
OG0005912	AT2G47590	g09563
OG0005913	AT5G53045	g23003
OG0005914	AT2G39320	g24868
OG0005915	AT5G16030	g00168
OG0005916	AT1G21480	g13415
OG0005917	AT3G05670	g06344
OG0005918	AT4G11560	g20695
OG0005919	AT3G27740	g28196
OG0005920	AT5G20630	g12054
OG0005921	AT5G67260	g07311
OG0005922	AT4G15880	g20217
OG0005923	AT5G11770	g10648
OG0005924	AT3G16490	g06563
OG0005925	AT5G03430	g15859
OG0005926	AT5G10610	g10526
OG0005927	AT1G56220	g27629
OG0005928	AT4G39400	g02821
OG0005929	AT4G21110	g05238
OG0005930	AT1G68330	g14765
OG0005931	AT3G48210	g16668, g31025
OG0005932	AT2G03870	g23557
OG0005933	AT2G12400	g30086
OG0005934	AT1G12840	g04785
OG0005935	AT1G78310	g01394
OG0005936	AT1G36095	g28585, g27656
OG0005938	AT3G07560	g11810
OG0005939	AT5G43260	g23751
OG0005940	AT5G51270	g08421, g08422
OG0005941	AT3G23380	g27155
OG0005942	AT2G32300	g03111
OG0005943	AT2G35900	g03490
OG0005944	AT5G50780	g08473
OG0005945	AT5G51190	g08430, g08432
OG0005946	AT4G00585	g19792
OG0005947	AT2G18390	g21980
OG0005948	AT2G33835	g03288
OG0005949	AT1G11890	g04895
OG0005950	AT2G31160	g25775
OG0005951	AT1G05190	g31868
OG0005952	AT4G24380	g10385
OG0005953	AT3G06250	g06423
OG0005954	AT4G30950	g14209, g00899
OG0005955	AT5G02770	g19429
OG0005956	AT5G59810	g10977
OG0005957	AT5G22460	g11921
OG0005958	AT1G02960, AT1G02965	g01920, g01910, g01912
OG0005959	AT3G23230	g30928, g30930
OG0005960	AT1G03850	g31792, g02013
OG0005961	AT2G03690	g23573, g23576
OG0005962	AT5G56260	g23453
OG0005963	AT3G02140	g02563
OG0005964	AT3G50870	g14946
OG0005965	AT5G08150	g23825, g26024
OG0005966	AT1G55090	g24860
OG0005967	AT1G11755	g04907
OG0005968	AT5G02480	g19453
OG0005969	AT5G20670	g12048
OG0005970	AT2G29940	g24270
OG0005971	AT4G38260	g02703
OG0005972	AT4G30960	g00897
OG0005973	AT1G12730	g04797
OG0005973	AT1G63110	g18707
OG0005974	AT5G03150	g19389
OG0005975	AT2G35660	g03463
OG0005975	AT2G29720	g06924
OG0005976	AT4G33710	g00572, g18687
OG0005978	AT5G61380	g10811
OG0005979	AT3G23900	g24033
OG0005980	AT5G14440	g19252
OG0005981	AT2G36890	g03596
OG0005982	AT5G22030	g11977
OG0005983	AT5G53050	g23004
OG0005984	AT5G22090	g11971
OG0005985	AT2G37440	g03673
OG0005986	AT5G11730	g10642
OG0005987	AT5G59460	g11014
OG0005988	AT3G54650	g11484
OG0005989	AT5G65300	g07434
OG0005990	AT1G75490	g01090
OG0005991	AT5G56240	g23459
OG0005992	AT2G45340	g09814
OG0005993	AT5G23420	g27752
OG0005994	AT4G13430	g20004
OG0005995	AT3G04470	g06184
OG0005996	AT3G49750	g22281
OG0005997	AT4G17500	g17117
OG0005998	AT5G47320	g07823
OG0005999	AT5G65420	g07424
OG0006000	AT4G39410	g02822
OG0006001	AT1G04680	g02101
OG0006002	AT3G56290	g21238
OG0006003	AT1G54040	g26928, g24895
OG0006004	AT5G03680	g15826
OG0006005	AT5G35620	g16349
OG0006006	AT3G01670	g02649
OG0006007	AT2G34260	g03326
OG0006008	AT5G60980	g10853
OG0006009	AT5G16110	g00161
OG0006010	AT3G12490	g26583, g05782, g05785
OG0006011	AT5G02600	g19440
OG0006012	AT5G55940	g09229
OG0006013	AT1G17080	g09886
OG0006014	AT3G55960	g11630
OG0006015	AT4G09830	g18590
OG0006016	AT3G31550	g14256, g30337, g31009, g30089
OG0006017	AT5G06150, AT1G34460	g15537
OG0006019	AT4G34490	g00480
OG0006020	AT1G10280	g05085
OG0006021	AT1G15820	g10000
OG0006022	AT4G24440	g10378
OG0006023	AT5G58230	g16920
OG0006024	AT5G65130	g07454
OG0006025	AT5G62960	g12297
OG0006026	AT1G08810	g18221
OG0006027	AT4G24150	g10411
OG0006028	AT5G13570	g19342
OG0006029	AT3G52110	g28336
OG0006030	AT1G50910	g25572
OG0006031	AT1G53190	g15056
OG0006032	AT3G12160	g05814
OG0006033	AT1G48050	g17472
OG0006034	AT3G13840	g06878
OG0006035	AT2G27090	g26197
OG0006036	AT4G00260, AT2G24645	g08884
OG0006037	AT5G57330	g16817
OG0006038	AT2G18250	g02900, g24939
OG0006039	AT3G19930	g28979
OG0006040	AT2G44860	g28032
OG0006041	AT4G17030	g17166
OG0006042	AT1G50000	g16051, g32218
OG0006043	AT1G17200	g09869
OG0006044	AT1G77250	g01279
OG0006045	AT2G28380	g07104
OG0006046	AT5G04120	g15777
OG0006047	AT1G10840	g05017
OG0006048	AT5G50890	g08462
OG0006049	AT2G47730	g09550
OG0006050	AT3G49142	g16771
OG0006051	AT4G16690	g20817, g17204
OG0006052	AT5G10010	g19177
OG0006053	AT3G56910	g31325, g21162
OG0006054	AT3G12890	g05742
OG0006055	AT1G32200	g25094, g16038
OG0006056	AT2G04032	g23551, g23553, g23539
OG0006057	AT3G26932	g20487
OG0006058	AT4G16090	g23137, g30897
OG0006058	AT2G45930	g09616, g09743, g15145
OG0006059	AT5G18300	g13266
OG0006060	AT1G23980	g13608
OG0006061	AT3G13200	g05696
OG0006062	AT2G17160	g22228
OG0006062	AT2G17170	g22227
OG0006063	AT5G14020	g19295
OG0006064	AT4G11600	g20704
OG0006065	AT1G75690	g01113
OG0006066	AT1G59970	g26666
OG0006067	AT3G14780	g06771
OG0006068	AT3G07660	g31877
OG0006069	AT5G07440	g23895
OG0006070	AT5G10280	g10493
OG0006071	AT5G19980	g12172
OG0006072	AT3G21250	g11224
OG0006073	AT2G17120	g30030
OG0006075	AT2G20820	g25799
OG0006076	AT5G63010	g12303
OG0006077	AT4G33250	g00629
OG0006078	AT5G06270	g15551
OG0006079	AT3G50780, AT2G24692	g14955
OG0006080	AT2G20920	g23898
OG0006081	AT4G24820	g10339
OG0006082	AT5G54790	g09359
OG0006083	AT3G18360	g21586
OG0006084	AT1G59690	g25166
OG0006084	AT1G59675	g25163
OG0006085	AT1G67050	g23317, g23316
OG0006086	AT1G77710	g01330
OG0006087	AT2G36360	g03539, g18301
OG0006088	AT5G58500	g16956
OG0006089	AT4G19700	g15476
OG0006090	AT4G23430, AT4G23420	g14311
OG0006091	AT3G18830	g31875
OG0006092	AT4G19540	g15451
OG0006093	AT2G38090	g18350, g17126
OG0006094	AT3G02830	g02483
OG0006095	AT5G10020	g19178
OG0006096	AT3G16870	g16236
OG0006097	AT3G61200	g05505
OG0006098	AT2G34200	g03317
OG0006099	AT3G21740	g11281
OG0006100	AT5G65480	g07418
OG0006101	AT1G30870	g18832
OG0006102	AT1G02660	g01874
OG0006103	AT4G37400	g02978
OG0006104	AT1G76750	g01230
OG0006105	AT3G45460	g30825
OG0006105	AT3G45480, AT3G45525	g30829
OG0006105	AT3G45510	g30830
OG0006106	AT3G51670	g14860
OG0006107	AT4G27190	g04545
OG0006108	AT4G31140	g00878
OG0006109	AT5G24800	g14175
OG0006110	AT4G40020	g02897
OG0006111	AT4G30993	g00893
OG0006112	AT4G24830	g10338
OG0006113	AT3G60830	g05537
OG0006115	AT4G06534, AT4G06536	g30853
OG0006116	AT3G57450	g16649
OG0006117	AT3G11800	g05858
OG0006118	AT1G30040	g26314
OG0006119	AT1G59590	g25150
OG0006120	AT1G25260	g32127, g32219
OG0006121	AT1G14990	g10086
OG0006122	AT4G12250	g27667
OG0006123	AT4G14750	g20113
OG0006124	AT1G47810, AT1G47800	g15761, g07654
OG0006125	AT3G06350	g06436
OG0006126	AT3G18215	g21565
OG0006127	AT5G67220	g07307
OG0006128	AT2G23660	g08718
OG0006129	AT5G45460, AT5G45470	g07580
OG0006130	AT1G16530	g09940
OG0006131	AT2G42490	g17330
OG0006132	AT4G10340	g25354
OG0006133	AT1G76660	g01219
OG0006134	AT1G07473	g02406
OG0006134	AT1G07476	g02407
OG0006135	AT5G54680	g09370
OG0006136	AT5G07630	g23876
OG0006137	AT5G20970	g12021
OG0006138	AT3G03970	g06137
OG0006139	AT3G25100	g28248
OG0006140	AT1G62400	g17826
OG0006141	AT4G33420	g00609
OG0006142	AT3G57280	g31322, g32128
OG0006143	AT1G12980	g04773
OG0006144	AT5G58970	g11066
OG0006145	AT5G37530	g20587
OG0006146	AT5G16560	g00115
OG0006147	AT1G59700	g25165
OG0006147	AT1G59670	g25160
OG0006148	AT1G13790	g11903, g04680
OG0006149	AT5G35917, AT5G05260	g26040
OG0006150	AT4G18510	g15330
OG0006151	AT3G61160	g05509, g05511
OG0006152	AT2G29710	g06925
OG0006152	AT2G29730	g06923
OG0006153	AT1G75390	g01079
OG0006154	AT3G12900	g05741
OG0006156	AT1G31500	g27583
OG0006157	AT3G25120	g28250
OG0006158	AT2G24650	g08885
OG0006159	AT5G63860	g12400
OG0006160	AT1G36280	g15321, g16439
OG0006161	AT5G07020	g15641
OG0006162	AT1G71940	g03946
OG0006163	AT5G13670	g19332
OG0006164	AT3G54290	g11448
OG0006165	AT4G37295	g02987
OG0006166	AT3G10985	g05945
OG0006167	AT5G51020	g08451
OG0006168	AT2G44820	g28038
OG0006169	AT5G17230	g00048
OG0006170	AT5G19790	g12150
OG0006171	AT4G24930	g10330
OG0006172	AT1G19300	g13919
OG0006173	AT2G20280	g20862
OG0006174	AT3G15355	g06701
OG0006175	AT1G50560	g25622
OG0006176	AT5G48270	g15892
OG0006177	AT1G15420	g10036
OG0006178	AT1G09960	g05120
OG0006179	AT2G38670	g18425
OG0006180	AT5G21960	g11984
OG0006181	AT5G62280	g12219
OG0006182	AT4G13830	g21351
OG0006183	AT1G26750	g08065
OG0006184	AT5G04530	g15725
OG0006185	AT3G59610, AT3G59590	g22844
OG0006186	AT2G28920	g07021
OG0006187	AT3G60980	g05391, g05481, g05478, g05486
OG0006188	AT5G52180	g08296, g31616
OG0006189	AT1G74130, AT1G74140	g00953
OG0006191	AT5G14330	g19263
OG0006192	AT3G27160	g20513
OG0006193	AT5G02110	g19490
OG0006194	AT5G52900	g08216
OG0006195	AT1G68590	g14728
OG0006196	AT4G17810	g22655
OG0006197	AT1G68320	g14768
OG0006198	AT3G24090	g29228, g30130
OG0006199	AT1G72310	g03987
OG0006200	AT1G49560	g15243
OG0006201	AT5G58060	g16900
OG0006202	AT5G21280	g11982
OG0006203	AT4G35320	g00382
OG0006204	AT2G43180	g17981
OG0006205	AT5G55960	g09218, g09227
OG0006206	AT5G23800	g29098
OG0006207	AT4G01410	g19712, g08843
OG0006208	AT3G60380	g05584
OG0006209	AT3G56950	g21157
OG0006210	AT4G16650	g17209
OG0006211	AT5G60910	g10862
OG0006212	AT3G50630	g14980
OG0006213	AT3G15110	g06732
OG0006214	AT3G10960	g16244, g06515, g05948
OG0006215	AT5G49690	g27063
OG0006216	AT2G30530	g30012
OG0006217	AT2G01500	g14533
OG0006218	AT2G46080	g09724
OG0006219	AT5G45040	g28493
OG0006220	AT1G69380	g25215
OG0006221	AT1G77690	g01327
OG0006222	AT1G52630	g15123
OG0006223	AT3G12800, AT1G36580, AT2G07640	g05750
OG0006224	AT5G02430	g19457
OG0006225	AT1G32370	g16016
OG0006226	AT1G08510	g18249
OG0006227	AT5G54590	g09378
OG0006228	AT1G72490	g04007
OG0006230	AT5G43960	g17530
OG0006231	AT5G45100	g31399
OG0006232	AT3G11110	g05932
OG0006233	AT5G03510	g15848
OG0006234	AT4G14746	g31569, g20112
OG0006235	AT3G52450	g28368
OG0006236	AT1G14710	g10116
OG0006237	AT5G20180	g12098
OG0006238	AT3G61730, AT5G36000	g05426
OG0006239	AT1G63700	g22942
OG0006240	AT5G43155, AT5G43160	g23763
OG0006241	AT5G41350	g22447
OG0006242	AT1G21340	g13433
OG0006243	AT5G64020	g12419
OG0006243	AT2G37720	g18309
OG0006244	AT1G51405	g21916
OG0006245	AT3G21710	g11279
OG0006246	AT5G25510	g14092
OG0006247	AT1G17380	g09848
OG0006248	AT5G60620	g10891
OG0006249	AT1G30700	g18804
OG0006250	AT5G67190	g07304
