Orthogroup	Arabidopsis_thaliana	Brassica_oleracea
OG0006796	AT4G17550	Bo1g017630, Bo8g049540, Bo7g105180
OG0006797	AT2G15560	Bo7g021540
OG0006798	AT3G54770	Bo5g104790, Bo01099s020, Bo4g118410
OG0006799	AT5G08630	Bo3g005070, Bo9g174300
OG0006800	AT2G46225	Bo01139s030, Bo3g039120
OG0006801	AT5G25370	Bo7g096020, Bo2g158700
OG0006802	AT3G58790	Bo6g076100, Bo8g092950
OG0006803	AT4G12620, AT4G14700	Bo9g078420
OG0006805	AT1G74280, AT1G74290, AT1G74300	Bo6g118610
OG0006806	AT5G11320	Bo9g171380, Bo2g010340
OG0006807	AT2G41130	Bo3g035410, Bo4g012960, Bo4g190700
OG0006808	AT5G59220	Bo9g136980
OG0006809	AT2G16460	Bo9g024090
OG0006810	AT3G10810	Bo1g141430
OG0006811	AT5G14600	Bo3g042260
OG0006812	AT3G17940	Bo5g121400, Bo1g119060
OG0006813	AT4G38620	Bo7g119670, Bo3g149450
OG0006814	AT4G21790	Bo7g107580, Bo1g025550
OG0006815	AT2G07750, AT1G63250	Bo00795s010
OG0006816	AT3G59490	Bo01353s020
OG0006817	AT2G13960, AT5G02320	Bo9g184660
OG0006818	AT3G54340	Bo8g083600, Bo4g120010
OG0006819	AT5G22940	Bo00916s020, Bo3g017160
OG0006820	AT1G80730	Bo6g080650, Bo2g095720, Bo6g124280
OG0006821	AT3G22200	Bo5g098260, Bo1g105330
OG0006822	AT3G29320	Bo2g148020, Bo7g087450
OG0006823	AT1G02630	Bo5g003280, Bo5g003270, Bo8g001020
OG0006824	AT3G50620	Bo8g080040, Bo7g099390
OG0006825	AT1G10830	Bo5g013300
OG0006826	AT4G38630	Bo7g119660, Bo3g149460
OG0006827	AT1G56690, AT1G09410	Bo9g054500
OG0006828	AT4G10720	Bo02283s010
OG0006830	AT1G24610	Bo5g043680
OG0006831	AT3G26940	Bo00285s660, Bo7g084060
OG0006832	AT5G09330	Bo2g009300, Bo9g174090, Bo3g005150
OG0006833	AT5G49550	Bo9g009930, Bo7g092830
OG0006834	AT4G18465	Bo1g019620
OG0006835	AT4G21460, AT3G18240	Bo5g119980
OG0006836	AT3G06600	Bo5g143360, Bo1g147850
OG0006837	AT1G24620	Bo7g050330, Bo5g043670, Bo3g140040
OG0006838	AT1G71820	Bo6g093020, Bo6g113300
OG0006839	AT5G24290	Bo7g097030
OG0006840	AT5G13160	Bo9g168980, Bo2g011100
OG0006841	AT3G06483	Bo5g143470, Bo3g060610
OG0006842	AT1G80240	Bo6g125680, Bo6g080240
OG0006843	AT1G55535	Bo6g051380, Bo3g185310
OG0006844	AT5G66170	Bo7g065090, Bo2g167600
OG0006845	AT2G25160	Bo7g113910
OG0006847	AT4G34630	Bo1g007110
OG0006848	AT1G54780	Bo1g086190
OG0006849	AT3G07790	Bo5g140190, Bo1g147170
OG0006850	AT2G46500	Bo3g039300, Bo4g197140
OG0006851	AT5G50030	Bo9g095690
OG0006852	AT1G76955, AT1G76960	Bo6g120960, Bo6g083600, Bo6g120950
OG0006853	AT1G43600, AT1G43610	Bo3g046950
OG0006855	AT5G62190	Bo9g014860, Bo2g163990
OG0006856	AT5G64080	Bo3g101670, Bo2g166030
OG0006857	AT3G08030	Bo1g145060, Bo5g140030
OG0006858	AT4G31800	Bo1g010960, Bo7g115410, Bo3g173640
OG0006859	AT4G01670	Bo3g053100, Bo9g004200
OG0006860	AT4G34560	Bo1g007170, Bo7g116900
OG0006861	AT5G20635	Bo2g022010, Bo3g015260
OG0006862	AT3G10780	Bo5g137130, Bo01023s040, Bo1g141440
OG0006863	AT3G22190	Bo1g105340, Bo3g080020, Bo5g098270
OG0006864	AT3G55340	Bo4g116840, Bo8g089610
OG0006865	AT1G11720	Bo8g061310, Bo8g061350, Bo5g014950
OG0006866	AT1G62750	Bo9g028640
OG0006868	AT3G21320	Bo5g101190, Bo3g078510, Bo1g107140
OG0006869	AT5G58360	Bo2g028630, Bo2g028620, Bo9g135010
OG0006870	AT4G26450	Bo1g045260, Bo7g110930
OG0006872	AT1G71865	Bo6g092980
OG0006873	AT1G01500	Bo8g117900
OG0006874	AT5G07950	Bo9g174930, Bo2g008850
OG0006875	AT2G44510	Bo4g195030
OG0006876	AT5G39350	Bo4g137820
OG0006877	AT5G12080	Bo2g010810, Bo9g169650, Bo3g007520
OG0006878	AT5G11510	Bo3g179620, Bo9g171130, Bo3g007070
OG0006879	AT5G02640	Bo9g183460, Bo3g002010
OG0006880	AT4G21445	Bo1g024180, Bo7g107430, Bo02794s010
OG0006881	AT4G00570	Bo3g054700, Bo9g002400
OG0006883	AT4G16447	Bo7g104420, Bo8g044640, Bo1g053760
OG0006884	AT2G18465	Bo9g025990
OG0006885	AT5G24580	Bo7g096720, Bo2g159300
OG0006886	AT5G03990	Bo9g181510, Bo9g181520
OG0006887	AT5G47635	Bo7g077770, Bo9g069680
OG0006888	AT5G13010	Bo2g011040
OG0006889	AT3G58390, AT4G27650	Bo7g111550
OG0006890	AT5G48545	Bo7g089340
OG0006891	AT2G22180	Bo4g148370, Bo8g101270
OG0006892	AT5G64160	Bo3g002860, Bo6g077120, Bo2g127020, Bo3g101570
OG0006893	AT4G28030	Bo7g111820
OG0006894	AT5G53000	Bo9g108700
OG0006895	AT5G49240	Bo7g092630, Bo00847s030
OG0006896	AT3G20630	Bo5g108440, Bo3g076130
OG0006897	AT5G17370	Bo2g013630
OG0006898	AT4G36060	Bo1g005970, Bo7g117760
OG0006899	AT1G34220	Bo8g027110
OG0006900	AT4G24020	Bo7g109290, Bo1g037430
OG0006901	AT5G14360	Bo9g165980, Bo3g009750, Bo2g011810
OG0006902	AT3G27350	Bo7g084490, Bo2g140650
OG0006903	AT4G26050	Bo1g041860, Bo7g110700, Bo6g027940
OG0006904	AT5G23290	Bo7g097780
OG0006906	AT5G59350	Bo2g026770
OG0006907	AT3G19420	Bo5g115150, Bo1g114690
OG0006908	AT5G63490	Bo2g165700, Bo9g017700, Bo3g103340
OG0006909	AT5G55610	Bo2g037830, Bo9g120910
OG0006910	AT5G43990	Bo7g066910, Bo2g120780
OG0006911	AT4G16141	Bo7g104200, Bo1g055120
OG0006912	AT3G63200	Bo4g098140, Bo8g098530
OG0006913	AT3G06260	Bo3g060480, Bo1g150050, Bo5g143670
OG0006914	AT2G46780	Bo4g197340, Bo4g006980
OG0006915	AT1G03530	Bo8g002480
OG0006916	AT1G74840	Bo2g148070, Bo2g082370, Bo6g119010
OG0006917	AT1G31650	Bo5g067090
OG0006918	AT5G40140	Bo4g139680
OG0006919	AT1G74970	Bo6g119160, Bo6g086680
OG0006920	AT5G23450	Bo7g097630, Bo2g160900
OG0006921	AT4G22270	Bo7g107860, Bo1g027160
OG0006922	AT4G35785	Bo3g155750
OG0006923	AT5G53940	Bo9g113800, Bo2g043290, Bo4g149880
OG0006924	AT1G01210, AT4G07950	Bo3g017400
OG0006925	AT5G53330	Bo3g022700
OG0006926	AT2G40200	Bo3g034790, Bo4g188890
OG0006927	AT1G03010	Bo5g003560, Bo8g117200
OG0006928	AT1G06520	Bo5g007580
OG0006929	AT2G28550	Bo3g040110, Bo4g070350
OG0006931	AT4G18550	Bo7g106120, Bo1g019680
OG0006932	AT1G21450	Bo7g059410, Bo5g034360
OG0006933	AT1G67590	Bo6g103980, Bo2g056050
OG0006934	AT4G32930	Bo7g115920
OG0006935	AT3G25920	Bo9g075950, Bo7g082300
OG0006936	AT1G29330	Bo3g143970, Bo5g058670
OG0006937	AT2G06960, AT2G36690	Bo4g032300, Bo4g186370
OG0006938	AT1G48790	Bo8g012860, Bo6g015690
OG0006939	AT4G29660	Bo1g016200
OG0006940	AT3G50520	Bo7g099360, Bo1g084830
OG0006941	AT5G62240	Bo9g014880, Bo3g107810
OG0006942	AT1G11430	Bo8g060090, Bo5g014780
OG0006943	AT3G23280	Bo1g102130, Bo7g040720
OG0006944	AT4G28460	Bo7g113130, Bo8g054330, Bo1g017480
OG0006945	AT3G20920	Bo1g108470, Bo3g076280
OG0006946	AT4G27940	Bo1g051030, Bo8g052960
OG0006947	AT5G51830	Bo9g103630, Bo00946s040
OG0006948	AT3G27785	Bo2g144970
OG0006949	AT3G49500	Bo1g079030
OG0006950	AT2G33800	Bo3g027450, Bo4g182260
OG0006951	AT2G37530	Bo3g031790
OG0006952	AT4G08800, AT2G19470	Bo9g027660
OG0006953	AT2G30505	Bo4g173100, Bo4g057420
OG0006954	AT2G47980	Bo4g002210
OG0006955	AT4G15850	Bo1g055350
OG0006956	AT1G67750	Bo6g098620, Bo2g056170, Bo6g105220
OG0006957	AT1G69900	Bo2g064730, Bo6g110560
OG0006958	AT2G24820	Bo3g041950
OG0006959	AT4G11690	Bo9g092720
OG0006960	AT1G53140	Bo6g029280
OG0006961	AT3G18480	Bo5g118530, Bo1g117560
OG0006962	AT2G47580	Bo4g001190
OG0006963	AT3G22260	Bo5g098170, Bo1g105260, Bo3g080070, Bo03020s010
OG0006964	AT1G29950	Bo3g146500, Bo7g044840, Bo7g044860
OG0006965	AT4G03100	Bo9g006280, Bo3g049990
OG0006966	AT2G33880	Bo3g027500, Bo4g041330
OG0006967	AT1G73885	Bo6g087420, Bo2g080790
OG0006968	AT3G62820	Bo8g098130
OG0006969	AT2G43330	Bo4g019720, Bo4g194280
OG0006970	AT3G52090	Bo4g125660, Bo8g080990
OG0006972	AT2G34650	Bo4g182790, Bo4g039440
OG0006973	AT1G67710	Bo6g098710, Bo6g105120
OG0006974	AT1G32400	Bo5g049040, Bo5g088150
OG0006975	AT3G28040	Bo9g008400, Bo7g091140
OG0006976	AT5G22360	Bo2g023860, Bo3g016860
OG0006977	AT5G44450	Bo9g060010, Bo7g067480
OG0006978	AT4G02425	Bo2g100510
OG0006979	AT2G45980	Bo4g025150, Bo4g195950
OG0006980	AT1G60490	Bo9g044060
OG0006981	AT3G49430	Bo8g077780, Bo3g109570, Bo1g079010
OG0006982	AT5G61850	Bo3g109270, Bo2g161690
OG0006983	AT2G37110	Bo4g186660, Bo3g031510
OG0006984	AT1G30260	Bo7g043720, Bo5g062640
OG0006985	AT3G54150	Bo4g120220, Bo8g083450
OG0006986	AT3G51270	Bo7g100870, Bo1g059280
OG0006988	AT5G66600	Bo7g064780, Bo9g021850
OG0006989	AT1G53645	Bo6g031600, Bo6g037100, Bo00534s050
OG0006990	AT3G28370, AT1G51430	Bo7g091250
OG0006991	AT5G11800	Bo9g169860, Bo2g010650
OG0006992	AT4G36920	Bo7g118400, Bo1g004960
OG0006993	AT4G33985	Bo7g116560
OG0006994	AT5G44190	Bo7g067200, Bo2g122230
OG0006995	AT1G28420	Bo5g055970, Bo3g143570
OG0006996	AT4G32250	Bo1g010610, Bo00911s040
OG0006997	AT3G18380	Bo1g117640
OG0006998	AT5G36880	Bo4g147030
OG0006999	AT2G03350	Bo2g136930, Bo7g081140
OG0007001	AT1G27340	Bo7g049970, Bo5g051950
OG0007002	AT3G53630	Bo8g083020
OG0007003	AT2G18590	Bo7g009850
OG0007004	AT2G17820	Bo7g012980
OG0007005	AT3G27650	Bo2g144870
OG0007006	AT3G25600	Bo7g081810, Bo9g075800
OG0007007	AT3G54300	Bo6g067940, Bo4g120050, Bo8g083570
OG0007008	AT5G59340	Bo9g138280, Bo2g026810
OG0007009	AT3G62910	Bo4g098430, Bo8g098220
OG0007010	AT2G28390	Bo4g071590
OG0007011	AT2G39805	Bo4g188610, Bo3g034480
OG0007012	AT2G41510	Bo3g035680, Bo4g013310, Bo4g190970
OG0007013	AT5G51590	Bo9g102350, Bo3g023610
OG0007014	AT5G03740	Bo9g181760
OG0007015	AT3G07255	Bo3g061130, Bo1g147490
OG0007016	AT5G03415	Bo2g004050, Bo3g002330
OG0007017	AT5G54250	Bo9g116160, Bo2g042020
OG0007018	AT3G61820	Bo6g078130, Bo4g101110
OG0007019	AT5G03160	Bo9g183160
OG0007020	AT2G03200	Bo9g072970, Bo7g080990
OG0007021	AT5G17290	Bo2g013550, Bo9g161420
OG0007022	AT2G32100	Bo4g046160
OG0007023	AT5G10580	Bo9g171930, Bo2g009950
OG0007024	AT3G54620	Bo4g084940, Bo4g119810, Bo8g084770
OG0007025	AT1G73940	Bo6g118220, Bo6g087390
OG0007026	AT3G12340	Bo7g003290, Bo4g143810
OG0007027	AT3G25500, AT3G25493	Bo3g084040
OG0007028	AT2G44340	Bo3g037250, Bo4g194910, Bo4g021580, Bo4g021550
OG0007029	AT5G64040	Bo3g102750, Bo9g017950
OG0007030	AT5G56750	Bo9g126270, Bo3g019700
OG0007031	AT1G79850	Bo9g069960, Bo9g069970
OG0007032	AT5G14210	Bo9g166080
OG0007033	AT2G39140, AT3G43340	Bo4g026680
OG0007034	AT1G76070	Bo2g086610, Bo6g120100
OG0007035	AT4G03260	Bo9g006460, Bo3g049830
OG0007036	AT2G37330	Bo4g030660, Bo4g186850
OG0007037	AT4G15010	Bo6g054760, Bo1g057240
OG0007038	AT2G10550, AT3G18630	Bo1g117410, Bo5g117320
OG0007040	AT4G25950	Bo7g110590, Bo6g027900, Bo01298s020
OG0007041	AT5G04550	Bo2g006610, Bo9g178870
OG0007042	AT1G50020	Bo6g019820, Bo3g178290
OG0007043	AT3G07580	Bo5g141360
OG0007044	AT3G56940	Bo8g091280, Bo6g072440
OG0007045	AT1G03550	Bo8g002500
OG0007046	AT2G21040, AT2G21010, AT2G20990	Bo8g102060
OG0007047	AT1G18660	Bo8g104270, Bo5g025680
OG0007048	AT3G07950	Bo5g140070, Bo1g145110
OG0007049	AT3G61790	Bo4g101130, Bo6g078100
OG0007050	AT3G07350	Bo1g147390, Bo5g141610
OG0007051	AT5G66440	Bo9g021950, Bo7g064940
OG0007052	AT2G47900	Bo4g200800
OG0007053	AT3G54200	Bo6g067920, Bo8g083480
OG0007054	AT1G06460	Bo8g007140, Bo5g007530
OG0007055	AT5G58320	Bo3g018800, Bo2g028660, Bo9g134970
OG0007056	AT3G58140	Bo8g092470, Bo6g074570
OG0007057	AT2G29410	Bo4g169330
OG0007058	AT1G73350	Bo6g087820, Bo6g116750
OG0007059	AT4G28610	Bo8g054450, Bo7g113230
OG0007060	AT2G30350	Bo4g172960, Bo4g173000, Bo3g024520
OG0007061	AT4G02980	Bo9g006170, Bo3g052130
OG0007062	AT4G36380	Bo1g005700, Bo7g117920
OG0007063	AT4G22980	Bo3g165750, Bo1g032010
OG0007064	AT3G25160	Bo3g083890
OG0007065	AT1G43710	Bo8g034380, Bo9g055730
OG0007066	AT3G02990	Bo1g155010, Bo9g029000, Bo3g055950, Bo5g150300
OG0007067	AT5G21130	Bo2g023440, Bo2g023450, Bo3g015520
OG0007068	AT2G37610	Bo4g030370, Bo3g031860, Bo4g187090
OG0007069	AT5G26200	Bo7g095420, Bo9g011060
OG0007070	AT1G51790	Bo6g042380
OG0007071	AT1G13300	Bo8g065380, Bo5g015170
OG0007072	AT3G59550	Bo8g094320
OG0007074	AT1G67785	Bo2g056180, Bo6g105240
OG0007075	AT4G01250	Bo2g098820, Bo9g003610
OG0007076	AT4G26965	Bo1g047810, Bo8g051540
OG0007077	AT4G38520	Bo7g119730, Bo3g149370
OG0007079	AT2G47790	Bo4g200780, Bo01463s040
OG0007080	AT5G19280	Bo2g017830, Bo9g153900
OG0007081	AT5G01860	Bo2g001020, Bo3g010490, Bo9g164010, Bo3g001220
OG0007082	AT1G30190	Bo5g062550, Bo7g043750
OG0007083	AT3G63130	Bo8g098480, Bo4g098200
OG0007084	AT5G12470	Bo3g008850, Bo9g169330
OG0007085	AT5G41460	Bo6g065210, Bo4g142110
OG0007086	AT3G21400	Bo3g078570, Bo5g101070
OG0007087	AT5G12330	Bo2g010890, Bo9g169460
OG0007088	AT3G23200	Bo1g102280, Bo7g040870
OG0007089	AT5G66930	Bo9g020510, Bo7g064270
OG0007090	AT1G08030	Bo8g010910, Bo5g008680
OG0007091	AT3G19820	Bo6g022010, Bo1g112360, Bo5g112490
OG0007092	AT5G04250	Bo3g002680, Bo9g181300
OG0007093	AT1G80410	Bo6g080380, Bo2g096000, Bo6g125580
OG0007094	AT2G32970	Bo4g045400, Bo3g026970
OG0007095	AT5G66675	Bo9g021760
OG0007096	AT1G49770	Bo5g076460, Bo6g018390
OG0007097	AT5G37020	Bo4g136370
OG0007098	AT4G27470	Bo8g052780, Bo1g049400
OG0007099	AT1G19380	Bo8g068510
OG0007100	AT3G04310	Bo3g057320
OG0007101	AT1G63780	Bo9g035340, Bo9g035280
OG0007102	AT2G46790, AT2G46670	Bo4g197350, Bo4g006970
OG0007103	AT3G12280	Bo3g064860, Bo1g139460, Bo5g133520
OG0007104	AT2G42080	Bo4g014710, Bo4g191290
OG0007105	AT5G57790	Bo3g019120, Bo9g133530
OG0007106	AT5G60100	Bo9g141080
OG0007107	AT4G10790	Bo9g089690, Bo3g044920
OG0007108	AT1G74470	Bo6g118780, Bo2g082130
OG0007109	AT5G53350	Bo3g022690, Bo9g111130
OG0007110	AT4G35730	Bo1g006270, Bo3g155700
OG0007111	AT5G39660	Bo6g062110, Bo00578s060
OG0007112	AT5G13290	Bo3g009090
OG0007113	AT3G17365	Bo00763s010, Bo3g068840
OG0007114	AT3G21610	Bo5g099940, Bo3g078690
OG0007115	AT4G23500	Bo1g034680, Bo7g108820
OG0007116	AT5G24440	Bo01326s010, Bo9g013660, Bo25545s010, Bo01326s020, Bo7g096810
OG0007117	AT5G60970	Bo2g161240, Bo7g098260
OG0007118	AT2G37540	Bo4g030480, Bo9g018200
OG0007119	AT5G03720	Bo9g181780
OG0007120	AT3G01440	Bo1g158910, Bo5g155140
OG0007121	AT3G32410, AT3G32400, AT2G25050, AT3G32420	Bo8g099430
OG0007122	AT1G55890	Bo6g051530
OG0007123	AT2G05720, AT2G41500	Bo4g190960
OG0007124	AT3G26980	Bo7g084090, Bo2g140230
OG0007125	AT2G03370, AT2G03360	Bo9g073080, Bo7g081150
OG0007126	AT4G37130	Bo1g005250, Bo3g153760
OG0007127	AT1G15000	Bo8g106300, Bo5g020470, Bo5g020410
OG0007128	AT1G27620	Bo5g052150, Bo3g141730
OG0007129	AT1G29900	Bo5g061100
OG0007130	AT1G04860	Bo8g115390, Bo8g004280
OG0007131	AT4G07675, AT1G49700	Bo6g018520
OG0007132	AT1G30330	Bo5g062810, Bo3g148950
OG0007133	AT1G26650	Bo5g042680
OG0007135	AT4G36990	Bo7g118320, Bo1g005040
OG0007136	AT1G46480	Bo8g020390, Bo5g071000
OG0007137	AT1G04590	Bo5g004720, Bo8g115470
OG0007138	AT3G19910	Bo5g112380, Bo1g111270
OG0007139	AT1G68630	Bo6g107130, Bo6g096000
OG0007140	AT5G08540	Bo3g005000
OG0007141	AT1G55160	Bo3g184760, Bo6g051060
OG0007142	AT2G03750	Bo2g137130, Bo1g057320, Bo9g056020, Bo9g056000
OG0007143	AT4G25420	Bo7g110300, Bo1g040150
OG0007145	AT1G17110	Bo8g066960, Bo5g023460
OG0007146	AT1G75350	Bo6g119530, Bo4g015900, Bo1g139180
OG0007147	AT2G44150	Bo4g021310, Bo3g037140
OG0007148	AT1G61410, AT3G23100	Bo01213s010
OG0007149	AT1G27630	Bo7g049740, Bo3g141760
OG0007150	AT2G33570	Bo3g027370, Bo4g043580
OG0007151	AT1G14430	Bo5g019580, Bo8g106800
OG0007152	AT4G33400	Bo3g170800, Bo1g008190
OG0007153	AT2G41170	Bo4g013000
OG0007154	AT5G52880	Bo9g108590, Bo9g108570
OG0007155	AT5G15140	Bo9g165370, Bo3g010110
OG0007156	AT3G04790	Bo5g146980, Bo1g151870
OG0007157	AT4G27540	Bo1g049460
OG0007158	AT5G43620, AT1G66500	Bo6g101020
OG0007159	AT2G27230	Bo4g075620, Bo4g162550
OG0007160	AT1G28380	Bo5g055890, Bo3g143380
OG0007161	AT2G42070	Bo4g014700, Bo3g035940
OG0007162	AT3G53180	Bo6g067170, Bo8g082540
OG0007163	AT1G67810	Bo2g056220, Bo14644s010, Bo6g106350, Bo6g106280
OG0007164	AT5G06680, AT1G37010	Bo2g007340
OG0007165	AT5G17160	Bo2g013430, Bo9g161590
OG0007166	AT2G39780	Bo4g134520
OG0007167	AT5G63640	Bo2g165800, Bo3g103210
OG0007168	AT2G36240	Bo4g034910
OG0007169	AT3G21100	Bo1g108270, Bo5g104940
OG0007170	AT5G49360	Bo2g151530, Bo9g009790, Bo7g092700
OG0007171	AT2G18915	Bo01285s010, Bo7g008410, Bo7g008400
OG0007172	AT5G60060	Bo3g017600
OG0007173	AT1G30080	Bo3g147570, Bo5g062310
OG0007174	AT2G16365	Bo3g090170, Bo01760s010, Bo7g018690
OG0007175	AT5G67270	Bo9g020310
OG0007176	AT1G02570, AT1G02575	Bo5g003230
OG0007177	AT3G25710	Bo7g081980, Bo2g138630
OG0007178	AT5G26667	Bo9g010930, Bo2g156200, Bo7g095280
OG0007179	AT4G17570	Bo8g049560, Bo1g017650
OG0007182	AT5G60580	Bo9g143700
OG0007183	AT5G53110	Bo9g109780, Bo2g046150
OG0007184	AT1G80740	Bo5g014720
OG0007185	AT2G48100	Bo4g001080
OG0007186	AT4G23690	Bo7g109000
OG0007187	AT1G02740	Bo8g117340
OG0007188	AT5G20310	Bo9g152000, Bo3g015140
OG0007189	AT1G49010	Bo6g018000, Bo00685s060
OG0007190	AT5G10920	Bo3g032290, Bo9g171680
OG0007191	AT2G21120	Bo02424s010, Bo4g145730, Bo8g102010
OG0007192	AT5G57520	Bo2g031330, Bo3g019270
OG0007193	AT2G17350	Bo3g092380
OG0007194	AT1G34780	Bo5g085290, Bo8g026880
OG0007195	AT2G24430	Bo4g154590, Bo8g099810
OG0007196	AT4G30400	Bo7g114450, Bo1g013190
OG0007197	AT5G18400	Bo3g013110
OG0007198	AT1G69010	Bo6g108530, Bo2g062560
OG0007199	AT1G69970	Bo5g110060, Bo2g066780, Bo6g110640
OG0007200	AT4G35560	Bo7g117490
OG0007201	AT1G71000	Bo6g112630
OG0007202	AT3G59430	Bo6g076450, Bo8g093260
OG0007203	AT2G28110	Bo4g165050, Bo4g071900
OG0007204	AT4G22320	Bo7g107910, Bo8g050210, Bo1g027200
OG0007205	AT1G78120	Bo6g121780, Bo6g081830
OG0007206	AT2G32650, AT2G32180	Bo4g179250, Bo4g045760
OG0007207	AT3G18620	Bo5g117330, Bo3g071670
OG0007208	AT5G24460	Bo7g096800, Bo9g012640
OG0007209	AT2G37880	Bo4g187230, Bo3g032030
OG0007210	AT5G48490, AT5G48485	Bo2g149980
OG0007211	AT2G15240	Bo7g024150, Bo9g023760
OG0007212	AT5G55020	Bo3g021790, Bo9g119060
OG0007213	AT3G12145	Bo1g139550
OG0007214	AT3G28050	Bo9g008410, Bo2g146150
OG0007215	AT1G33390	Bo2g140590
OG0007216	AT1G07320	Bo5g008140
OG0007217	AT1G01630	Bo8g117990, Bo5g001020
OG0007218	AT1G65810	Bo01109s010, Bo02307s010, Bo05519s010, Bo2g057580
OG0007219	AT1G09880	Bo8g058960, Bo5g010320
OG0007220	AT3G26360	Bo2g139120, Bo7g082620
OG0007221	AT3G13940	Bo1g134760
OG0007222	AT1G27000	Bo5g041560, Bo8g076300
OG0007223	AT3G49490	Bo3g109550, Bo1g079020, Bo8g077830
OG0007224	AT2G13570	Bo3g087140, Bo9g022480
OG0007226	AT3G29170	Bo7g087320, Bo2g147830
OG0007227	AT5G48820	Bo9g009610, Bo7g089520
OG0007228	AT3G24810	Bo3g083720
OG0007229	AT5G20350	Bo3g015150, Bo2g021810, Bo9g151940
OG0007230	AT3G18420	Bo02454s010, Bo01320s040, Bo5g118550
OG0007231	AT5G17710	Bo2g013860, Bo9g159920
OG0007232	AT3G11410	Bo5g136600, Bo1g141070
OG0007233	AT3G18270	Bo5g118910
OG0007234	AT1G09870	Bo5g010310
OG0007235	AT1G01250	Bo5g002600, Bo8g117810
OG0007236	AT5G10630	Bo2g009960, Bo3g006740
OG0007237	AT2G27980	Bo4g073060, Bo4g164940
OG0007238	AT2G38490	Bo3g032520, Bo4g027270
OG0007239	AT1G11070	Bo5g013450, Bo8g109120
OG0007240	AT4G24400	Bo1g038950
OG0007241	AT1G13190	Bo8g107560, Bo5g015290
OG0007242	AT1G65510	Bo2g051360
OG0007243	AT2G41945	Bo3g035860, Bo4g191240
OG0007244	AT1G09800	Bo8g110920
OG0007245	AT1G80690	Bo6g080610, Bo6g124330
OG0007246	AT2G30395	Bo4g173030, Bo4g058490
OG0007247	AT3G29030	Bo9g008760, Bo2g150030, Bo7g087180
OG0007248	AT3G54400	Bo4g119990, Bo8g083640
OG0007249	AT1G12530	Bo5g016810, Bo5g098780, Bo8g108120
OG0007250	AT4G14770	Bo1g057470
OG0007251	AT2G15860	Bo7g021110, Bo3g089950
OG0007252	AT1G64350	Bo9g032480
OG0007253	AT5G12840	Bo3g008860, Bo9g169310
OG0007254	AT3G48890	Bo3g110960, Bo8g077350
OG0007255	AT4G23650	Bo1g036990
OG0007256	AT4G00480	Bo9g002370, Bo3g054730
OG0007257	AT3G15660	Bo1g126120, Bo5g126780
OG0007258	AT3G48460	Bo8g076970, Bo3g113400
OG0007259	AT4G12720	Bo7g104160
OG0007260	AT2G39830	Bo3g034500, Bo4g025850
OG0007261	AT4G25050	Bo1g039640, Bo7g109920
OG0007262	AT5G61600	Bo2g161480, Bo7g098860
OG0007263	AT3G13882	Bo3g065790, Bo5g131990
OG0007264	AT3G53720	Bo8g083060, Bo4g121640, Bo6g067630
OG0007265	AT2G35050	Bo4g183070, Bo3g028140
OG0007266	AT5G55060	Bo3g021750, Bo9g119120
OG0007267	AT2G40970	Bo4g012890
OG0007268	AT2G01260	Bo2g134010
OG0007269	AT3G24660	Bo3g083660
OG0007270	AT4G24972	Bo1g039490
OG0007271	AT4G27420	Bo7g111400, Bo1g048310
OG0007272	AT2G15440	Bo9g023830, Bo3g088670
OG0007273	AT1G80920	Bo6g124140, Bo2g095520
OG0007274	AT1G06040	Bo8g114810, Bo8g005920
OG0007275	AT1G47278	Bo8g018120
OG0007276	AT2G15230	Bo7g024180
OG0007277	AT5G50090	Bo3g042690
OG0007278	AT5G55130	Bo9g119160, Bo2g041220
OG0007279	AT1G68430	Bo6g106850, Bo6g097120, Bo2g057870
OG0007280	AT5G13690	Bo2g011490
OG0007281	AT3G62810	Bo4g098500
OG0007282	AT3G24340	Bo7g033210, Bo01211s010
OG0007283	AT3G24150	Bo1g101130, Bo7g037580
OG0007284	AT2G47420	Bo4g004530, Bo3g039680
OG0007285	AT4G31160	Bo3g175060, Bo7g114990
OG0007286	AT4G21430	Bo1g024150, Bo7g108210, Bo7g107410
OG0007287	AT5G65090	Bo00615s270, Bo3g100510
OG0007288	AT2G45130	Bo4g195380, Bo3g037570
OG0007289	AT5G47520	Bo2g132420, Bo7g077670, Bo9g069570
OG0007290	AT2G33860	Bo4g041340, Bo4g182310
OG0007291	AT2G26280	Bo8g098810, Bo4g160110
OG0007292	AT5G13060	Bo2g011060, Bo9g169100
OG0007293	AT2G21880	Bo8g101470, Bo4g148190
OG0007294	AT4G15930	Bo7g104120, Bo8g042170
OG0007295	AT1G26520	Bo5g042780
OG0007296	AT4G12730	Bo3g110950, Bo1g078540
OG0007297	AT1G76240	Bo6g120270
OG0007298	AT3G63510	Bo6g112800
OG0007299	AT5G43870	Bo7g065790, Bo2g120690
OG0007300	AT5G19860	Bo9g152400, Bo2g018420
OG0007301	AT1G55340	Bo6g051270, Bo3g185100
OG0007302	AT4G29540	Bo3g177100
OG0007303	AT5G58900	Bo3g018460, Bo9g135730
OG0007304	AT4G33870	Bo1g007810
OG0007305	AT1G22800	Bo7g057690, Bo5g038880
OG0007306	AT3G51100	Bo7g100760
OG0007307	AT5G12120	Bo9g169620, Bo2g010820, Bo3g007540
