Orthogroup	Arabidopsis_thaliana	Capsella_rubella
OG0006552	AT3G14190	Carub.0003s1380.1.p
OG0006554	AT5G65170	Carub.0008s2602.1.p
OG0006555	AT1G48380	Carub.0001s3750.1.p
OG0006556	AT5G21160	Carub.0006s1947.1.p
OG0006557	AT3G55250	Carub.0005s2191.1.p
OG0006558	AT3G17170	Carub.0003s1692.1.p
OG0006559	AT1G75510	Carub.0002s2237.1.p
OG0006560	AT2G28870	Carub.0004s0986.1.p
OG0006561	AT3G51720	Carub.0005s1806.1.p
OG0006562	AT2G45660	Carub.0004s2831.1.p
OG0006563	AT4G17510	Carub.0007s2389.1.p
OG0006564	AT5G37740	Carub.0007s3291.1.p
OG0006565	AT4G30810	Carub.0007s0983.1.p
OG0006566	AT3G18190	Carub.0003s1794.1.p
OG0006567	AT3G15420	Carub.0003s1515.1.p
OG0006567	AT1G80745	Carub.0002s2680.1.p
OG0006568	AT5G49510	Carub.0008s0936.1.p
OG0006569	AT2G39200	Carub.0004s2124.1.p
OG0006570	AT5G08330	Carub.0006s0722.1.p
OG0006571	AT2G16710	Carub.0001s3604.1.p, Carub.0003s3046.1.p
OG0006572	AT4G24220	Carub.0007s1685.1.p, Carub.0007s1684.1.p
OG0006573	AT5G03670	Carub.0006s0258.1.p
OG0006574	AT2G46300	Carub.0004s2900.1.p
OG0006575	AT1G61860	Carub.0002s0318.1.p
OG0006576	AT1G80360	Carub.0002s2721.1.p
OG0006577	AT4G14280	Carub.0007s2803.1.p
OG0006578	AT2G01880	Carub.0005s0086.1.p
OG0006579	AT1G04880	Carub.0001s0412.1.p
OG0006580	AT1G72790	Carub.0002s1963.1.p
OG0006581	AT1G71692	Carub.0002s1842.1.p
OG0006582	AT3G61690	Carub.0005s2844.1.p
OG0006583	AT3G62090	Carub.0005s2884.1.p
OG0006584	AT5G13250	Carub.0006s1142.1.p
OG0006585	AT2G02170	Carub.0005s0124.1.p
OG0006586	AT2G35630	Carub.0004s1734.1.p
OG0006587	AT3G13600	Carub.0003s1306.1.p
OG0006588	AT1G63855	Carub.0002s0099.1.p
OG0006589	AT3G12660	Carub.0003s1201.1.p
OG0006590	AT2G47190	Carub.0004s2993.1.p
OG0006591	AT4G24550	Carub.0007s1652.1.p
OG0006592	AT4G32980	Carub.0007s0750.1.p
OG0006593	AT3G46560	Carub.0003s2691.1.p
OG0006594	AT5G25620	Carub.0006s2349.1.p
OG0006595	AT5G51410	Carub.0008s1144.1.p
OG0006596	AT3G01460	Carub.0001s0468.1.p, Carub.0001s0467.1.p, Carub.0003s0064.1.p
OG0006597	AT3G63170	Carub.0005s2984.1.p
OG0006598	AT4G24015	Carub.0007s1708.1.p
OG0006599	AT1G73220	Carub.0002s2002.1.p
OG0006600	AT5G67390	Carub.0008s2709.1.p
OG0006601	AT3G45920	Carub.0001s4077.1.p
OG0006602	AT2G17723	Carub.0003s3185.1.p, Carub.0003s3184.1.p
OG0006605	AT2G14755	Carub.0008s0764.1.p, Carub.0011s0008.1.p, Carub.0005s0846.1.p
OG0006606	AT3G48205	Carub.0005s1107.1.p, Carub.0005s1434.1.p
OG0006607	AT3G06985	Carub.0003s0652.1.p
OG0006608	AT1G30880	Carub.0001s2922.1.p
OG0006609	AT1G04645	Carub.0001s0389.1.p
OG0006610	AT3G13275	Carub.0003s1266.1.p
OG0006611	AT3G26660, AT3G26620	Carub.0005s0462.1.p
OG0006612	AT5G05690	Carub.0006s0458.1.p
OG0006613	AT4G37830	Carub.0007s0239.1.p
OG0006614	AT4G14272	Carub.0007s2806.1.p
OG0006614	AT5G39645, AT4G14276, AT5G52605	Carub.0007s2805.1.p, Carub.0007s2804.1.p
OG0006623	AT2G33400	Carub.0004s1503.1.p
OG0006624	AT1G08760	Carub.0001s0810.1.p
OG0006625	AT5G08420	Carub.0006s0734.1.p
OG0006626	AT1G68300	Carub.0002s1478.1.p
OG0006627	AT1G79110	Carub.0002s2597.1.p
OG0006628	AT3G16730	Carub.0003s1646.1.p
OG0006629	AT4G21680	Carub.0007s1973.1.p
OG0006630	AT1G64590	Carub.0002s0015.1.p
OG0006631	AT1G67560	Carub.0002s1390.1.p
OG0006632	AT1G33500	Carub.0001s3169.1.p
OG0006633	AT4G01020, AT5G10370	Carub.0006s0884.1.p
OG0006634	AT2G25740	Carub.0004s0553.1.p
OG0006635	AT3G08650	Carub.0003s0778.1.p
OG0006636	AT4G12170	Carub.0001s4214.1.p, Carub.0001s4213.1.p
OG0006637	AT5G51330	Carub.0008s1135.1.p
OG0006638	AT3G12140	Carub.0003s1149.1.p
OG0006639	AT3G28455	Carub.0005s0698.1.p
OG0006640	AT5G55820	Carub.0008s1617.1.p
OG0006641	AT1G09130	Carub.0001s0842.1.p
OG0006642	AT4G39740	Carub.0007s0162.1.p
OG0006643	AT3G54810	Carub.0005s2140.1.p
OG0006644	AT4G00580, AT1G30060, AT2G01800, AT2G02770, AT4G00920	Carub.0003s3440.1.p, Carub.0001s4470.1.p
OG0006645	AT5G25530	Carub.0006s2339.1.p
OG0006647	AT5G48850	Carub.0008s0858.1.p
OG0006649	AT4G39840	Carub.0007s0176.1.p
OG0006650	AT2G35450	Carub.0004s1713.1.p
OG0006651	AT5G09790	Carub.0006s0820.1.p
OG0006652	AT4G14420	Carub.0007s2780.1.p
OG0006653	AT3G63410	Carub.0005s3003.1.p
OG0006654	AT2G22610	Carub.0004s0176.1.p
OG0006655	AT3G46660	Carub.0005s1295.1.p, Carub.0005s1293.1.p
OG0006656	AT1G45207	Carub.0001s3564.1.p
OG0006657	AT1G05370	Carub.0001s0471.1.p
OG0006658	AT3G16850	Carub.0003s1656.1.p
OG0006659	AT3G22360	Carub.0003s2252.1.p
OG0006659	AT3G27620	Carub.0005s0606.1.p
OG0006660	AT1G69325	Carub.0002s1592.1.p
OG0006661	AT2G26430	Carub.0004s0633.1.p
OG0006662	AT5G40420	Carub.0007s3517.1.p
OG0006663	AT1G69050	Carub.0002s1567.1.p
OG0006664	AT4G38900	Carub.0007s0075.1.p
OG0006665	AT1G53800	Carub.0001s4305.1.p
OG0006666	AT2G46810	Carub.0004s2952.1.p
OG0006667	AT5G19440	Carub.0006s1778.1.p
OG0006668	AT4G16430	Carub.0007s2510.1.p
OG0006669	AT3G54890	Carub.0005s2150.1.p
OG0006670	AT1G21580	Carub.0001s2101.1.p
OG0006671	AT2G30590	Carub.0004s1175.1.p
OG0006672	AT2G32850	Carub.0004s1428.1.p
OG0006673	AT3G07440	Carub.0003s0699.1.p
OG0006674	AT5G15530	Carub.0006s1370.1.p
OG0006675	AT3G10920	Carub.0003s1019.1.p
OG0006676	AT3G56990	Carub.0005s2373.1.p
OG0006677	AT2G45400	Carub.0004s2801.1.p
OG0006678	AT5G50700, AT5G50600	Carub.0008s1070.1.p
OG0006679	AT3G61510	Carub.0005s2820.1.p
OG0006680	AT2G33490	Carub.0004s1512.1.p
OG0006681	AT5G24070	Carub.0006s2179.1.p
OG0006682	AT1G52980	Carub.0001s4212.1.p
OG0006683	AT3G25905	Carub.0005s0374.1.p
OG0006684	AT4G14330	Carub.0007s2795.1.p
OG0006685	AT4G19170	Carub.0007s2198.1.p
OG0006686	AT4G22780	Carub.0007s1848.1.p
OG0006687	AT3G54320	Carub.0005s2092.1.p
OG0006688	AT4G17210	Carub.0007s2421.1.p
OG0006689	AT1G71900	Carub.0002s1868.1.p
OG0006690	AT3G58630	Carub.0005s2540.1.p
OG0006691	AT4G20190	Carub.0007s2095.1.p
OG0006692	AT3G07970	Carub.0003s0755.1.p
OG0006693	AT2G40220	Carub.0004s2243.1.p
OG0006694	AT3G56400	Carub.0005s2318.1.p
OG0006695	AT1G18520	Carub.0001s1815.1.p
OG0006696	AT4G33440	Carub.0007s0705.1.p
OG0006697	AT4G01650	Carub.0006s3556.1.p
OG0006698	AT1G09460	Carub.0001s0881.1.p
OG0006699	AT3G09010	Carub.0003s0814.1.p
OG0006700	AT3G22830	Carub.0003s2296.1.p
OG0006701	AT2G29540	Carub.0004s1059.1.p
OG0006702	AT1G60420	Carub.0002s0492.1.p
OG0006703	AT5G19260	Carub.0006s1759.1.p
OG0006704	AT5G13790	Carub.0006s1197.1.p
OG0006705	AT1G32790	Carub.0001s3112.1.p
OG0006707	AT3G14430	Carub.0003s1415.1.p
OG0006708	AT1G80770	Carub.0002s0078.1.p
OG0006709	AT5G01380	Carub.0006s0044.1.p
OG0006710	AT2G17540	Carub.0003s3163.1.p
OG0006711	AT1G55370	Carub.0001s4389.1.p
OG0006712	AT2G27190	Carub.0004s0775.1.p
OG0006713	AT1G05960	Carub.0001s0532.1.p
OG0006714	AT4G13720	Carub.0007s2874.1.p, Carub.0007s2873.1.p
OG0006715	AT2G23150	Carub.0004s0237.1.p
OG0006717	AT4G34890, AT4G34900	Carub.0007s0540.1.p
OG0006718	AT3G11420	Carub.0003s1074.1.p
OG0006719	AT3G05500	Carub.0003s0479.1.p
OG0006720	AT5G65274	Carub.0008s2615.1.p
OG0006720	AT4G01710	Carub.0006s3721.1.p
OG0006721	AT4G27600	Carub.0007s1325.1.p
OG0006722	AT4G01210	Carub.0006s3625.1.p
OG0006723	AT5G14970	Carub.0006s1313.1.p
OG0006724	AT2G30990	Carub.0004s1221.1.p
OG0006725	AT5G05570	Carub.0006s0447.1.p
OG0006726	AT4G29720	Carub.0007s1080.1.p
OG0006727	AT5G47710	Carub.0008s0007.1.p
OG0006728	AT1G19960	Carub.0001s1948.1.p, Carub.0001s1947.1.p
OG0006729	AT1G04190	Carub.0001s0338.1.p
OG0006730	AT1G26670	Carub.0001s2435.1.p
OG0006731	AT4G01320	Carub.0006s3638.1.p
OG0006732	AT2G35880	Carub.0004s1763.1.p
OG0006733	AT3G10670	Carub.0003s0990.1.p
OG0006734	AT1G30970	Carub.0001s2938.1.p
OG0006735	AT4G14010	Carub.0007s2841.1.p
OG0006736	AT2G37195	Carub.0004s1909.1.p
OG0006737	AT4G03280	Carub.0006s3378.1.p
OG0006738	AT1G60660	Carub.0002s0467.1.p
OG0006739	AT5G14180	Carub.0006s1239.1.p
OG0006740	AT1G33940, AT5G18700	Carub.0006s1700.1.p
OG0006741	AT1G23560	Carub.0001s2310.1.p
OG0006742	AT3G01160	Carub.0003s0100.1.p
OG0006743	AT1G64640	Carub.0002s0009.1.p
OG0006744	AT1G30660, AT1G30680	Carub.0001s2896.1.p
OG0006745	AT2G40815	Carub.0004s2313.1.p
OG0006746	AT2G32760	Carub.0004s1412.1.p
OG0006747	AT3G48410	Carub.0005s1457.1.p
OG0006748	AT1G32450	Carub.0001s3087.1.p
OG0006749	AT2G44440	Carub.0004s2702.1.p
OG0006750	AT4G30880	Carub.0007s0967.1.p
OG0006751	AT2G18910	Carub.0003s3315.1.p
OG0006752	AT5G58530	Carub.0008s1913.1.p
OG0006753	AT5G59180	Carub.0008s1977.1.p
OG0006754	AT2G26670	Carub.0004s0695.1.p
OG0006755	AT4G37000	Carub.0007s0320.1.p
OG0006756	AT2G17305	Carub.0003s2703.1.p, Carub.0003s3127.1.p
OG0006757	AT4G04404	Carub.0005s0805.1.p
OG0006757	AT3G29340	Carub.0005s0804.1.p
OG0006758	AT4G00830	Carub.0006s3585.1.p
OG0006759	AT3G63390	Carub.0005s3001.1.p
OG0006760	AT1G02900	Carub.0001s0203.1.p, Carub.0033s0004.1.p
OG0006761	AT4G22930	Carub.0001s3611.1.p, Carub.0007s1834.1.p
OG0006762	AT2G45860	Carub.0004s2856.1.p
OG0006763	AT3G59400	Carub.0005s2614.1.p
OG0006764	AT4G00370	Carub.0006s3685.1.p
OG0006765	AT2G27310	Carub.0004s0794.1.p
OG0006766	AT5G14400	Carub.0006s1258.1.p
OG0006767	AT2G46440	Carub.0004s2914.1.p
OG0006768	AT5G44790	Carub.0008s0346.1.p
OG0006769	AT4G22670	Carub.0007s1865.1.p
OG0006770	AT1G56270	Carub.0001s3036.1.p
OG0006771	AT2G45350	Carub.0004s2798.1.p
OG0006772	AT3G06950	Carub.0003s0647.1.p
OG0006773	AT2G46370	Carub.0004s2906.1.p
OG0006774	AT1G25280	Carub.0001s2527.1.p
OG0006775	AT3G07910	Carub.0003s0749.1.p
OG0006776	AT5G11940	Carub.0001s3485.1.p
OG0006777	AT3G01435	Carub.0003s0067.1.p
OG0006778	AT3G49180	Carub.0005s1541.1.p
OG0006779	AT3G06420	Carub.0003s0586.1.p
OG0006780	AT4G02970, AT4G03350	Carub.0006s3410.1.p, Carub.0006s3411.1.p, Carub.0006s3412.1.p
OG0006781	AT1G66245	Carub.0002s1224.1.p
OG0006782	AT4G20850	Carub.0007s2059.1.p
OG0006783	AT2G28520	Carub.0004s0950.1.p
OG0006784	AT1G12260	Carub.0001s1194.1.p
OG0006785	AT3G26570	Carub.0005s0456.1.p
OG0006786	AT5G64810	Carub.0008s2562.1.p
OG0006788	AT3G49640	Carub.0005s1598.1.p
OG0006790	AT2G29400	Carub.0004s1046.1.p
OG0006791	AT1G52580	Carub.0001s4158.1.p
OG0006792	AT1G71950	Carub.0002s1873.1.p
OG0006793	AT1G18480	Carub.0005s1262.1.p
OG0006794	AT1G73730	Carub.0002s2048.1.p
OG0006795	AT3G01290	Carub.0003s0086.1.p
OG0006796	AT4G17550	Carub.0007s2384.1.p
OG0006797	AT2G15560	Carub.0003s2933.1.p
OG0006798	AT3G54770	Carub.0005s2136.1.p
OG0006799	AT5G08630	Carub.0006s0762.1.p
OG0006800	AT2G46225	Carub.0004s2891.1.p
OG0006801	AT5G25370	Carub.0006s2319.1.p
OG0006802	AT3G58790	Carub.0005s2557.1.p
OG0006803	AT4G12620, AT4G14700	Carub.0006s3195.1.p
OG0006804	AT3G46220	Carub.0005s1206.1.p
OG0006805	AT1G74280, AT1G74290	Carub.0002s2107.1.p
OG0006805	AT1G74300	Carub.0002s2108.1.p
OG0006806	AT5G11320	Carub.0006s0978.1.p
OG0006807	AT2G41130	Carub.0004s2344.1.p
OG0006808	AT5G59220	Carub.0008s1973.1.p
OG0006809	AT2G16460	Carub.0003s3022.1.p
OG0006810	AT3G10810	Carub.0003s1004.1.p
OG0006811	AT5G14600	Carub.0006s1277.1.p
OG0006812	AT3G17940	Carub.0003s1767.1.p
OG0006813	AT4G38620	Carub.0007s0049.1.p
OG0006814	AT4G21790	Carub.0007s1961.1.p
OG0006815	AT2G07750, AT1G63250	Carub.0002s0158.1.p
OG0006816	AT3G59490	Carub.0005s2622.1.p
OG0006817	AT2G13960, AT5G02320	Carub.0006s0115.1.p
OG0006818	AT3G54340	Carub.0005s2093.1.p
OG0006819	AT5G22940	Carub.0006s2072.1.p
OG0006820	AT1G80730	Carub.0002s2682.1.p
OG0006821	AT3G22200	Carub.0003s2237.1.p
OG0006822	AT3G29320	Carub.0005s0803.1.p
OG0006823	AT1G02630	Carub.0001s0168.1.p
OG0006824	AT3G50620	Carub.0005s1693.1.p
OG0006825	AT1G10830	Carub.0001s1037.1.p
OG0006826	AT4G38630	Carub.0007s0050.1.p
OG0006827	AT1G56690	Carub.0002s0720.1.p
OG0006828	AT4G10720	Carub.0006s2949.1.p
OG0006830	AT1G24610	Carub.0001s2548.1.p
OG0006831	AT3G26940	Carub.0005s0510.1.p
OG0006832	AT5G09330	Carub.0006s0788.1.p
OG0006833	AT5G49550	Carub.0008s0943.1.p
OG0006835	AT4G21460, AT3G18240	Carub.0003s1800.1.p
OG0006836	AT3G06600	Carub.0003s0606.1.p
OG0006837	AT1G24620	Carub.0001s2547.1.p
OG0006838	AT1G71820	Carub.0002s1858.1.p
OG0006839	AT5G24290	Carub.0006s2206.1.p
OG0006840	AT5G13160	Carub.0006s1133.1.p
OG0006841	AT3G06483	Carub.0003s0594.1.p
OG0006842	AT1G80240	Carub.0002s2730.1.p
OG0006843	AT1G55535	Carub.0001s4404.1.p
OG0006844	AT5G66170	Carub.0008s2833.1.p
OG0006846	AT4G03030	Carub.0006s3402.1.p
OG0006847	AT4G34630	Carub.0007s0565.1.p
OG0006848	AT1G54780	Carub.0002s0864.1.p
OG0006849	AT3G07790	Carub.0003s0737.1.p
OG0006850	AT2G46500	Carub.0004s2919.1.p
OG0006851	AT5G50030	Carub.0008s0994.1.p
OG0006852	AT1G76955	Carub.0002s2384.1.p
OG0006853	AT1G43600, AT1G43610	Carub.0001s3460.1.p, Carub.0001s3467.1.p, Carub.0006s2839.1.p
OG0006855	AT5G62190	Carub.0008s2288.1.p
OG0006856	AT5G64080	Carub.0008s2486.1.p
OG0006857	AT3G08030	Carub.0003s0761.1.p
OG0006858	AT4G31800	Carub.0007s0876.1.p
OG0006859	AT4G01670	Carub.0006s3554.1.p
OG0006860	AT4G34560	Carub.0007s0573.1.p
OG0006862	AT3G10780	Carub.0003s1001.1.p
OG0006863	AT3G22190	Carub.0003s2236.1.p
OG0006864	AT3G55340	Carub.0005s2199.1.p
OG0006865	AT1G11720	Carub.0001s1136.1.p
OG0006866	AT1G62750	Carub.0002s0223.1.p
OG0006867	AT1G63580	Carub.0002s0130.1.p
OG0006867	AT1G63590	Carub.0002s0129.1.p
OG0006868	AT3G21320	Carub.0003s2135.1.p
OG0006869	AT5G58360	Carub.0008s1893.1.p
OG0006870	AT4G26450	Carub.0007s1448.1.p
OG0006871	AT4G09640	Carub.0006s2808.1.p
OG0006872	AT1G71865	Carub.0002s1863.1.p
OG0006873	AT1G01500	Carub.0001s0074.1.p
OG0006874	AT5G07950	Carub.0006s0684.1.p, Carub.0006s0685.1.p
OG0006875	AT2G44510	Carub.0004s2707.1.p
OG0006877	AT5G12080	Carub.0006s1059.1.p
OG0006878	AT5G11510	Carub.0006s0997.1.p
OG0006879	AT5G02640	Carub.0006s0146.1.p
OG0006880	AT4G21445	Carub.0007s1978.1.p
OG0006881	AT4G00570	Carub.0006s3665.1.p
OG0006882	AT3G17560	Carub.0003s1726.1.p
OG0006883	AT4G16447	Carub.0007s2506.1.p
OG0006884	AT2G18465	Carub.0003s3261.1.p
OG0006885	AT5G24580	Carub.0006s2244.1.p
OG0006886	AT5G03990	Carub.0006s0292.1.p
OG0006887	AT5G47635	Carub.0008s0015.1.p
OG0006888	AT5G13010	Carub.0006s1118.1.p
OG0006889	AT3G58390, AT4G27650	Carub.0007s1320.1.p
OG0006890	AT5G48545	Carub.0008s0817.1.p
OG0006891	AT2G22180	Carub.0004s0134.1.p
OG0006892	AT5G64160	Carub.0008s2495.1.p
OG0006893	AT4G28030	Carub.0007s1276.1.p
OG0006894	AT5G53000	Carub.0008s1320.1.p
OG0006895	AT5G49240	Carub.0008s0907.1.p
OG0006896	AT3G20630	Carub.0003s2061.1.p
OG0006897	AT5G17370	Carub.0006s1558.1.p
OG0006898	AT4G36060	Carub.0007s0417.1.p
OG0006899	AT1G34220	Carub.0001s3236.1.p
OG0006900	AT4G24020	Carub.0007s1707.1.p
OG0006901	AT5G14360	Carub.0006s1254.1.p
OG0006902	AT3G27350	Carub.0005s0565.1.p
OG0006903	AT4G26050	Carub.0007s1491.1.p
OG0006904	AT5G23290	Carub.0006s2106.1.p
OG0006905	AT4G39990	Carub.0007s0195.1.p
OG0006906	AT5G59350	Carub.0008s2002.1.p
OG0006907	AT3G19420	Carub.0003s1923.1.p
OG0006908	AT5G63490	Carub.0008s2419.1.p
OG0006909	AT5G55610	Carub.0008s1598.1.p
OG0006910	AT5G43990	Carub.0008s0456.1.p
OG0006911	AT4G16141	Carub.0007s2546.1.p
OG0006912	AT3G63200	Carub.0005s2987.1.p
OG0006913	AT3G06260	Carub.0003s0569.1.p
OG0006914	AT2G46780	Carub.0004s2949.1.p
OG0006915	AT1G03530	Carub.0001s0267.1.p
OG0006916	AT1G74840	Carub.0002s2162.1.p
OG0006917	AT1G31650	Carub.0001s2997.1.p
OG0006918	AT5G40140	Carub.0007s3554.1.p
OG0006919	AT1G74970	Carub.0002s2176.1.p
OG0006920	AT5G23450	Carub.0006s2125.1.p
OG0006921	AT4G22270	Carub.0007s1905.1.p
OG0006922	AT4G35785	Carub.0007s0445.1.p
OG0006923	AT5G53940	Carub.0008s1425.1.p
OG0006924	AT1G01210, AT4G07950	Carub.0003s3000.1.p
OG0006925	AT5G53330	Carub.0008s1351.1.p
OG0006926	AT2G40200	Carub.0004s2242.1.p
OG0006927	AT1G03010	Carub.0001s0214.1.p
OG0006928	AT1G06520	Carub.0001s0589.1.p
OG0006929	AT2G28550	Carub.0004s0952.1.p
OG0006930	AT3G47020	Carub.0005s1324.1.p
OG0006930	AT3G47030	Carub.0005s1327.1.p, Carub.0005s1325.1.p, Carub.0005s1326.1.p, Carub.0004s0118.1.p, Carub.0008s0334.1.p
OG0006931	AT4G18550	Carub.0007s2268.1.p
OG0006932	AT1G21450	Carub.0001s2086.1.p
OG0006933	AT1G67590	Carub.0002s1393.1.p
OG0006934	AT4G32930	Carub.0007s0755.1.p
OG0006935	AT3G25920	Carub.0005s0378.1.p
OG0006936	AT1G29330	Carub.0001s2755.1.p
OG0006937	AT2G06960, AT2G36690	Carub.0004s1851.1.p
OG0006938	AT1G48790	Carub.0001s3794.1.p
OG0006939	AT4G29660	Carub.0007s1086.1.p
OG0006940	AT3G50520	Carub.0005s1685.1.p
OG0006941	AT5G62240	Carub.0008s2293.1.p
OG0006942	AT1G11430	Carub.0001s1105.1.p
OG0006943	AT3G23280	Carub.0003s2638.1.p
OG0006944	AT4G28460	Carub.0007s1224.1.p
OG0006945	AT3G20920	Carub.0003s2090.1.p
OG0006946	AT4G27940	Carub.0007s1289.1.p
OG0006947	AT5G51830	Carub.0008s1185.1.p
OG0006948	AT3G27785	Carub.0005s0632.1.p
OG0006949	AT3G49500	Carub.0005s1583.1.p
OG0006950	AT2G33800	Carub.0004s1547.1.p
OG0006951	AT2G37530	Carub.0004s1945.1.p
OG0006952	AT2G19470	Carub.0003s3375.1.p
OG0006953	AT2G30505	Carub.0004s1167.1.p
OG0006954	AT2G47980	Carub.0004s3070.1.p
OG0006955	AT4G15850	Carub.0007s2580.1.p
OG0006956	AT1G67750	Carub.0002s1418.1.p
OG0006957	AT1G69900	Carub.0002s1660.1.p
OG0006958	AT2G24820	Carub.0004s0444.1.p
OG0006959	AT4G11690	Carub.0006s3078.1.p
OG0006960	AT1G53140	Carub.0001s4230.1.p
OG0006961	AT3G18480	Carub.0003s1824.1.p
OG0006962	AT2G47580	Carub.0004s3031.1.p
OG0006963	AT3G22260	Carub.0003s2243.1.p
OG0006964	AT1G29950	Carub.0001s2818.1.p
OG0006965	AT4G03100	Carub.0006s3396.1.p
OG0006966	AT2G33880	Carub.0004s1559.1.p
OG0006967	AT1G73885	Carub.0002s2066.1.p
OG0006968	AT3G62820	Carub.0005s2948.1.p
OG0006969	AT2G43330	Carub.0004s2579.1.p
OG0006970	AT3G52090	Carub.0005s1841.1.p
OG0006971	AT3G05040	Carub.0003s0429.1.p
OG0006972	AT2G34650	Carub.0004s1634.1.p
OG0006973	AT1G67710	Carub.0002s1414.1.p
OG0006974	AT1G32400	Carub.0001s3079.1.p
OG0006975	AT3G28040	Carub.0005s0656.1.p
OG0006976	AT5G22360	Carub.0006s2011.1.p
OG0006977	AT5G44450	Carub.0008s0404.1.p
OG0006978	AT4G02425	Carub.0006s3472.1.p
OG0006979	AT2G45980	Carub.0004s2868.1.p
OG0006980	AT1G60490	Carub.0002s0485.1.p
OG0006981	AT3G49430	Carub.0005s1564.1.p
OG0006982	AT5G61850	Carub.0008s2255.1.p
OG0006983	AT2G37110	Carub.0004s1900.1.p
OG0006984	AT1G30260	Carub.0001s2849.1.p
OG0006985	AT3G54150	Carub.0005s2074.1.p
OG0006986	AT3G51270	Carub.0005s1764.1.p
OG0006987	AT1G70830	Carub.0002s1758.1.p, Carub.0002s1759.1.p
OG0006988	AT5G66600	Carub.0008s2791.1.p
OG0006989	AT1G53645	Carub.0001s4291.1.p
OG0006990	AT3G28370, AT1G51430	Carub.0005s0686.1.p
OG0006991	AT5G11800	Carub.0006s1033.1.p
OG0006992	AT4G36920	Carub.0007s0310.1.p
OG0006993	AT4G33985	Carub.0007s0641.1.p
OG0006994	AT5G44190	Carub.0008s0433.1.p
OG0006995	AT1G28420	Carub.0001s2690.1.p
OG0006996	AT4G32250	Carub.0007s0835.1.p
OG0006997	AT3G18380	Carub.0003s1816.1.p
OG0006998	AT5G36880	Carub.0007s3210.1.p
OG0006999	AT2G03350	Carub.0005s0233.1.p
OG0007000	AT2G42620	Carub.0004s2507.1.p
OG0007001	AT1G27340	Carub.0001s2587.1.p
OG0007002	AT3G53630	Carub.0005s2021.1.p
OG0007003	AT2G18590	Carub.0003s3286.1.p
OG0007004	AT2G17820	Carub.0003s3196.1.p
OG0007005	AT3G27650	Carub.0005s0609.1.p
OG0007006	AT3G25600	Carub.0005s0339.1.p
OG0007007	AT3G54300	Carub.0005s2089.1.p
OG0007008	AT5G59340	Carub.0008s2001.1.p
OG0007009	AT3G62910	Carub.0005s2956.1.p
OG0007010	AT2G28390	Carub.0004s0931.1.p
OG0007011	AT2G39805	Carub.0004s2191.1.p
OG0007012	AT2G41510	Carub.0004s2381.1.p
OG0007013	AT5G51590	Carub.0008s1163.1.p
OG0007014	AT5G03740	Carub.0006s0266.1.p
OG0007015	AT3G07255	Carub.0003s0678.1.p
OG0007016	AT5G03415	Carub.0006s0222.1.p
OG0007017	AT5G54250	Carub.0008s1459.1.p
OG0007018	AT3G61820	Carub.0005s2856.1.p
OG0007019	AT5G03160	Carub.0006s0195.1.p
OG0007020	AT2G03200	Carub.0005s0212.1.p
OG0007021	AT5G17290	Carub.0006s1548.1.p
OG0007022	AT2G32100	Carub.0004s1345.1.p
OG0007023	AT5G10580	Carub.0006s0906.1.p
OG0007024	AT3G54620	Carub.0005s2122.1.p
OG0007025	AT1G73940	Carub.0002s2071.1.p
OG0007026	AT3G12340	Carub.0003s1169.1.p
OG0007027	AT3G25500, AT3G25493	Carub.0003s2582.1.p
OG0007028	AT2G44340	Carub.0004s2692.1.p
OG0007029	AT5G64040	Carub.0008s2482.1.p
OG0007030	AT5G56750	Carub.0008s1723.1.p
OG0007031	AT1G79850	Carub.0002s2765.1.p
OG0007032	AT5G14210	Carub.0006s1241.1.p
OG0007033	AT2G39140, AT3G43340	Carub.0004s2119.1.p
OG0007034	AT1G76070	Carub.0002s2296.1.p
OG0007035	AT4G03260	Carub.0006s3380.1.p
OG0007036	AT2G37330	Carub.0004s1924.1.p
OG0007037	AT4G15010	Carub.0007s2708.1.p
OG0007038	AT2G10550, AT3G18630	Carub.0003s1841.1.p
OG0007039	AT3G58290	Carub.0005s2510.1.p
OG0007039	AT3G58280	Carub.0005s2509.1.p
OG0007040	AT4G25950	Carub.0007s1500.1.p
OG0007041	AT5G04550	Carub.0006s0349.1.p
OG0007042	AT1G50020	Carub.0001s3920.1.p
OG0007043	AT3G07580	Carub.0003s0715.1.p
OG0007044	AT3G56940	Carub.0005s2368.1.p
OG0007046	AT2G21040, AT2G21010, AT2G20990	Carub.0004s0006.1.p
OG0007047	AT1G18660	Carub.0001s1829.1.p
OG0007048	AT3G07950	Carub.0003s0752.1.p
OG0007049	AT3G61790	Carub.0005s2853.1.p
OG0007050	AT3G07350	Carub.0003s0689.1.p
OG0007051	AT5G66440	Carub.0008s2808.1.p
OG0007052	AT2G47900	Carub.0004s3062.1.p
OG0007053	AT3G54200	Carub.0005s2079.1.p
OG0007054	AT1G06460	Carub.0001s0582.1.p
OG0007055	AT5G58320	Carub.0008s1886.1.p
OG0007056	AT3G58140	Carub.0005s2499.1.p
OG0007057	AT2G29410	Carub.0004s1047.1.p
OG0007058	AT1G73350	Carub.0002s2009.1.p
OG0007059	AT4G28610	Carub.0007s1204.1.p
OG0007060	AT2G30350	Carub.0004s1150.1.p
OG0007061	AT4G02980	Carub.0006s3407.1.p
OG0007062	AT4G36380	Carub.0007s0393.1.p
