Orthogroup	Arabidopsis_thaliana	Arabis_alpina
OG0006654	AT2G22610	AALP_AA6G289700
OG0006655	AT3G46670, AT3G46660	AALP_AA5G088500
OG0006656	AT1G45207	AALP_AA4G086500
OG0006657	AT1G05370	AALP_AA1G049500
OG0006658	AT3G16850	AALP_AA3G191200
OG0006659	AT3G22360, AT3G27620	AALP_AA3G255600
OG0006660	AT1G69325	AALP_AA6G189400
OG0006662	AT5G40420	AALP_AA6G331800
OG0006663	AT1G69050	AALP_AA2G116300
OG0006665	AT1G53800	AALP_AA4G025000
OG0006666	AT2G46810	AALP_AA4G257800
OG0006667	AT5G19440	AALP_AA8G216500, AALP_AA8G216400
OG0006668	AT4G16430	AALP_AA8G262400
OG0006669	AT3G54890	AALP_AA5G185400
OG0006670	AT1G21580	AALP_AA1G235100
OG0006671	AT2G30590	AALP_AAs74635U001100
OG0006673	AT3G07440, AT5G48530	AALP_AA6G097900
OG0006674	AT5G15530	AALP_AA8G159100
OG0006675	AT3G10920	AALP_AA3G118400
OG0006676	AT3G56990	AALP_AA5G212700
OG0006677	AT2G45400	AALP_AA4G243000
OG0006678	AT5G50700, AT5G50600	AALP_AAs48765U000100
OG0006679	AT3G61510	AALP_AA5G271900
OG0006680	AT2G33490	AALP_AA6G059600
OG0006681	AT5G24070	AALP_AA8G416100
OG0006682	AT1G52980	AALP_AA4G032300
OG0006683	AT3G25905	AALP_AA5G026600
OG0006684	AT4G14330	AALP_AAs68934U000200
OG0006685	AT4G19170	AALP_AA7G016200
OG0006686	AT4G22780	AALP_AA7G057000
OG0006687	AT3G54320	AALP_AA5G175800
OG0006688	AT4G17210	AALP_AA6G210000
OG0006689	AT1G71900	AALP_AA2G150300
OG0006691	AT4G20190	AALP_AA7G025600
OG0006692	AT3G07970	AALP_AA3G088700
OG0006694	AT3G56400	AALP_AA5G207700
OG0006695	AT1G18520	AALP_AA1G203000
OG0006696	AT4G33440	AALP_AA7G199800
OG0006697	AT4G01650	AALP_AA6G022100
OG0006698	AT1G09460	AALP_AA1G099000
OG0006699	AT3G09010	AALP_AA3G094700
OG0006701	AT2G29540	AALP_AA1G232000
OG0006702	AT1G60420	AALP_AA2G041400
OG0006703	AT5G19260	AALP_AA8G211800
OG0006704	AT5G13790	AALP_AA8G136400
OG0006705	AT1G32790	AALP_AA1G335900
OG0006707	AT3G14430	AALP_AA3G162700
OG0006708	AT1G80770	AALP_AA2G259300
OG0006709	AT5G01380	AALP_AA8G006700
OG0006711	AT1G55370	AALP_AA4G009700
OG0006712	AT2G27190	AALP_AA6G277500
OG0006714	AT4G13720	AALP_AA4G099600
OG0006715	AT2G23150	AALP_AA6G286400
OG0006718	AT3G11420	AALP_AA3G121200
OG0006719	AT3G05500	AALP_AA3G049500
OG0006721	AT4G27600	AALP_AA7G113600
OG0006722	AT4G01210	AALP_AA6G017100
OG0006723	AT5G14970	AALP_AA8G152800
OG0006725	AT5G05570	AALP_AA8G050200
OG0006726	AT4G29720	AALP_AA7G145800
OG0006728	AT1G19960	AALP_AA1G218200
OG0006729	AT1G04190	AALP_AA1G036100, AALP_AAs63180U000300
OG0006730	AT1G26670	AALP_AA2G120900
OG0006731	AT4G01320	AALP_AA6G017800
OG0006732	AT2G35880	AALP_AA1G198100
OG0006733	AT3G10670	AALP_AA3G115800
OG0006734	AT1G30970	AALP_AA1G316200
OG0006735	AT4G14010	AALP_AA4G105300
OG0006736	AT2G37195	AALP_AA4G145700
OG0006737	AT4G03280	AALP_AA6G043500
OG0006738	AT1G60660	AALP_AA2G038000
OG0006739	AT5G14180	AALP_AA8G142000
OG0006741	AT1G23560	AALP_AA1G256900
OG0006742	AT3G01160	AALP_AA3G001400
OG0006743	AT1G64640	AALP_AA6G312000
OG0006744	AT1G30660, AT1G30680	AALP_AA1G313700
OG0006745	AT2G40815	AALP_AA4G193400
OG0006746	AT2G32760	AALP_AA1G043800, AALP_AA8G240400
OG0006747	AT3G48410	AALP_AA5G106600
OG0006749	AT2G44440	AALP_AA4G233300
OG0006750	AT4G30880	AALP_AA7G163600
OG0006751	AT2G18910	AALP_AA3G353100
OG0006752	AT5G58530	AALP_AA8G375300
OG0006753	AT5G59180	AALP_AA8G385300
OG0006754	AT2G26670	AALP_AA7G272100
OG0006755	AT4G37000	AALP_AA7G246700, AALP_AA7G246800
OG0006759	AT3G63390	AALP_AA5G291800
OG0006760	AT1G02900	AALP_AA1G022200
OG0006761	AT4G22930	AALP_AA3G221400
OG0006762	AT2G45860	AALP_AA4G248500
OG0006763	AT3G59400	AALP_AA3G349300
OG0006764	AT4G00370	AALP_AA6G006100
OG0006765	AT2G27310	AALP_AA5G076600, AALP_AA6G236500
OG0006766	AT5G14400	AALP_AA8G145200
OG0006767	AT2G46440	AALP_AA4G253500, AALP_AA4G253200
OG0006768	AT5G44790	AALP_AA6G135300
OG0006769	AT4G22670	AALP_AA7G054700
OG0006771	AT2G45350	AALP_AA4G241500
OG0006772	AT3G06950	AALP_AA3G067300
OG0006775	AT3G07910	AALP_AA3G088000
OG0006777	AT3G01435	AALP_AA3G005400
OG0006778	AT3G49180	AALP_AA5G114800
OG0006779	AT3G06420	AALP_AA3G069400
OG0006782	AT4G20850	AALP_AA6G128200
OG0006785	AT3G26570	AALP_AA5G032600
OG0006786	AT5G64810	AALP_AA8G481300
OG0006788	AT3G49640	AALP_AAs47907U000100
OG0006791	AT1G52580	AALP_AA4G035500
OG0006792	AT1G71950	AALP_AA2G150800, AALP_AA2G150900
OG0006793	AT1G18480	AALP_AA5G092300
OG0006795	AT3G01290	AALP_AA3G002800
OG0006796	AT4G17550	AALP_AAs42393U000600
OG0006797	AT2G15560	AALP_AA3G320100
OG0006798	AT3G54770	AALP_AA5G183100
OG0006799	AT5G08630	AALP_AA8G083900
OG0006800	AT2G46225	AALP_AA4G254700
OG0006802	AT3G58790	AALP_AA5G235900
OG0006803	AT4G12620, AT4G14700	AALP_AA6G210400
OG0006804	AT3G46220	AALP_AA5G085400
OG0006805	AT1G74280, AT1G74290	AALP_AA2G183500, AALP_AA2G182600
OG0006805	AT1G74300	AALP_AA2G182700, AALP_AA2G183400
OG0006806	AT5G11320	AALP_AA8G109600
OG0006807	AT2G41130	AALP_AA4G195000
OG0006808	AT5G59220	AALP_AA8G381900
OG0006809	AT2G16460	AALP_AA3G329200
OG0006810	AT3G10810	AALP_AA3G117200
OG0006812	AT3G17940	AALP_AA3G203500
OG0006813	AT4G38620	AALP_AA7G264300
OG0006814	AT4G21790	AALP_AA7G045300
OG0006815	AT2G07750, AT1G63250	AALP_AA2G006100
OG0006816	AT3G59490	AALP_AA5G248800
OG0006818	AT3G54340	AALP_AA5G175900
OG0006819	AT5G22940	AALP_AA8G407200
OG0006820	AT1G80730	AALP_AA2G258900
OG0006821	AT3G22200	AALP_AA3G253600
OG0006822	AT3G29320	AALP_AA5G061000
OG0006823	AT1G02630	AALP_AA1G018900
OG0006824	AT3G50620	AALP_AA5G129000
OG0006825	AT1G10830	AALP_AA1G118100
OG0006826	AT4G38630	AALP_AA7G264400
OG0006827	AT1G56690, AT1G09410	AALP_AA1G098000
OG0006830	AT1G24610	AALP_AA1G266300
OG0006833	AT5G49550	AALP_AA3G189300
OG0006834	AT4G18465	AALP_AA7G007300
OG0006835	AT4G21460, AT3G18240	AALP_AA3G208300
OG0006837	AT1G24620	AALP_AA1G266400
OG0006839	AT5G24290	AALP_AA8G418400
OG0006840	AT5G13160	AALP_AA8G128500
OG0006841	AT3G06483	AALP_AA3G070700
OG0006842	AT1G80240	AALP_AA2G255100
OG0006843	AT1G55535	AALP_AA4G008900
OG0006844	AT5G66170	AALP_AA8G495600
OG0006845	AT2G25160	AALP_AA3G354700
OG0006846	AT4G03030	AALP_AA6G040700
OG0006847	AT4G34630	AALP_AA7G216500
OG0006848	AT1G54780	AALP_AA4G013900
OG0006849	AT3G07790	AALP_AA3G086700
OG0006851	AT5G50030	AALP_AA8G274200
OG0006854	AT3G54580	AALP_AA5G054500
OG0006855	AT5G62190	AALP_AA8G452500
OG0006856	AT5G64080	AALP_AA8G471800
OG0006858	AT4G31800	AALP_AA7G178100
OG0006859	AT4G01670	AALP_AA6G021900
OG0006860	AT4G34560	AALP_AA7G215000
OG0006861	AT5G20635	AALP_AA8G228500
OG0006862	AT3G10780	AALP_AA3G117000
OG0006864	AT3G55340	AALP_AA2G096600, AALP_AA5G192200
OG0006865	AT1G11720	AALP_AA1G125900
OG0006866	AT1G62750	AALP_AA2G013100
OG0006869	AT5G58360	AALP_AA8G373400
OG0006871	AT4G09640	AALP_AA6G194800
OG0006871	AT1G34470	AALP_AA1G349000
OG0006873	AT1G01500	AALP_AA1G007300
OG0006874	AT5G07950	AALP_AA8G074900
OG0006876	AT5G39350	AALP_AA6G344000
OG0006878	AT5G11510	AALP_AA8G111500
OG0006879	AT5G02640	AALP_AA8G016000
OG0006880	AT4G21445	AALP_AA7G039300
OG0006881	AT4G00570	AALP_AA6G007400
OG0006883	AT4G16447	AALP_AA8G262000
OG0006884	AT2G18465	AALP_AA3G346000
OG0006885	AT5G24580	AALP_AA8G422300
OG0006886	AT5G03990	AALP_AA8G033600
OG0006887	AT5G47635	AALP_AA6G101900
OG0006888	AT5G13010	AALP_AA7G003000, AALP_AA1G107900, AALP_AAs42641U000100
OG0006889	AT3G58390, AT4G27650	AALP_AA7G112300
OG0006890	AT5G48545	AALP_AA6G098100
OG0006891	AT2G22180	AALP_AA6G293300
OG0006892	AT5G64160	AALP_AA8G472600
OG0006893	AT4G28030	AALP_AA7G119700
OG0006894	AT5G53000	AALP_AA8G307100
OG0006895	AT5G49240	AALP_AA8G266500
OG0006896	AT3G20630	AALP_AA3G238500, AALP_AA3G237200
OG0006897	AT5G17370	AALP_AA8G183600
OG0006898	AT4G36060	AALP_AA7G235400
OG0006899	AT1G34220	AALP_AA1G347400
OG0006900	AT4G24020	AALP_AA7G070500
OG0006901	AT5G14360	AALP_AA8G144800
OG0006902	AT3G27350	AALP_AA5G042600
OG0006903	AT4G26050	AALP_AA2G048500
OG0006904	AT5G23290	AALP_AA3G212000
OG0006905	AT4G39990	AALP_AA7G279800
OG0006906	AT5G59350	AALP_AA8G386500
OG0006909	AT5G55610	AALP_AA8G341000
OG0006912	AT3G63200	AALP_AA5G286700
OG0006913	AT3G06260	AALP_AA3G065300
OG0006914	AT2G46780	AALP_AA4G257500
OG0006915	AT1G03530	AALP_AA1G029200
OG0006916	AT1G74840	AALP_AA2G189200
OG0006918	AT5G40140	AALP_AA6G334700
OG0006919	AT1G74970	AALP_AA2G191300
OG0006921	AT4G22270	AALP_AA7G049500
OG0006922	AT4G35785	AALP_AA7G231300
OG0006923	AT5G53940	AALP_AA8G322700
OG0006924	AT1G01210, AT4G07950	AALP_AA1G002600
OG0006925	AT5G53330	AALP_AA8G315000
OG0006926	AT2G40200	AALP_AA4G155400
OG0006927	AT1G03010	AALP_AA1G023400
OG0006928	AT1G06520	AALP_AA1G062700, AALP_AA1G062600
OG0006929	AT2G28550	AALP_AA6G223300
OG0006931	AT4G18550	AALP_AA7G008200
OG0006933	AT1G67590	AALP_AA2G094400
OG0006934	AT4G32930	AALP_AA7G193500
OG0006935	AT3G25920	AALP_AA5G026200
OG0006936	AT1G29330	AALP_AA1G299700
OG0006937	AT2G06960, AT2G36690	AALP_AA4G137700
OG0006938	AT1G48790	AALP_AA8G279700
OG0006940	AT3G50520	AALP_AA5G127200
OG0006941	AT5G62240	AALP_AA8G453000
OG0006942	AT1G11430	AALP_AA1G123900
OG0006943	AT3G23280	AALP_AA3G267100
OG0006946	AT4G27940	AALP_AA7G116300
OG0006947	AT5G51830	AALP_AA8G294300
OG0006948	AT3G27785	AALP_AA5G046700
OG0006949	AT3G49500	AALP_AA3G319000
OG0006950	AT2G33800	AALP_AA6G056200
OG0006951	AT2G37530	AALP_AA4G151200
OG0006952	AT4G08800, AT2G19470	AALP_AA3G358100
OG0006953	AT2G30505	AALP_AAs47561U001000
OG0006954	AT2G47980	AALP_AA4G271400
OG0006955	AT4G15850	AALP_AA1G328700
OG0006956	AT1G67750	AALP_AA2G097000
OG0006957	AT1G69900	AALP_AA2G127800, AALP_AA2G127700
OG0006958	AT2G24820	AALP_AA6G266200
OG0006960	AT1G53140	AALP_AA4G030900
OG0006961	AT3G18480	AALP_AA3G210200, AALP_AA3G210300
OG0006962	AT2G47580	AALP_AA4G267400
OG0006965	AT4G03100	AALP_AA6G041700
OG0006966	AT2G33880	AALP_AA8G028600
OG0006967	AT1G73885	AALP_AA2G176600
OG0006968	AT3G62820	AALP_AA5G287100
OG0006969	AT2G43330	AALP_AA4G222700
OG0006970	AT3G52090	AALP_AA5G145500, AALP_AAs50848U000100
OG0006971	AT3G05040	AALP_AA3G046100
OG0006972	AT2G34650	AALP_AA4G113900
OG0006973	AT1G67710	AALP_AA2G095600
OG0006975	AT3G28040	AALP_AA5G051000
OG0006976	AT5G22360	AALP_AAs64104U000200
OG0006977	AT5G44450	AALP_AA6G139100
OG0006978	AT4G02425	AALP_AA6G031700
OG0006980	AT1G60490	AALP_AA2G040200
OG0006982	AT5G61850	AALP_AA8G450600
OG0006983	AT2G37110	AALP_AA4G144800
OG0006984	AT1G30260	AALP_AA1G310000
OG0006985	AT3G54150	AALP_AA5G175100
OG0006989	AT1G53645	AALP_AA4G026200
OG0006990	AT3G28370, AT1G51430	AALP_AA5G052700
OG0006991	AT5G11800	AALP_AA8G115200
OG0006992	AT4G36920	AALP_AA7G245300
OG0006993	AT4G33985	AALP_AA7G208200
OG0006994	AT5G44190	AALP_AA6G142000
OG0006997	AT3G18380	AALP_AA3G209800
OG0006998	AT5G36880	AALP_AA6G360900
OG0006999	AT2G03350	AALP_AA5G022200
OG0007000	AT2G42620	AALP_AA4G214500
OG0007001	AT1G27340	AALP_AA1G263600
OG0007002	AT3G53630	AALP_AA5G168500
OG0007004	AT2G17820	AALP_AA3G337600
OG0007006	AT3G25600	AALP_AA3G297600
OG0007008	AT5G59340	AALP_AA8G386400
OG0007009	AT3G62910	AALP_AA5G287900
OG0007010	AT2G28390	AALP_AA6G224500
OG0007011	AT2G39805	AALP_AA4G182600
OG0007012	AT2G41510	AALP_AA4G199000
OG0007013	AT5G51590	AALP_AA8G291800
OG0007014	AT5G03740	AALP_AA8G031800
OG0007015	AT3G07255	AALP_AA3G079100
OG0007016	AT5G03415	AALP_AAs56295U000100
OG0007017	AT5G54250	AALP_AA8G326400
OG0007018	AT3G61820	AALP_AA5G276300
OG0007019	AT5G03160	AALP_AA8G022000
OG0007020	AT2G03200	AALP_AA5G019300
OG0007021	AT5G17290	AALP_AA8G183000
OG0007022	AT2G32100	AALP_AA6G076200
OG0007023	AT5G10580	AALP_AA8G098800
OG0007024	AT3G54620	AALP_AA5G180800
OG0007025	AT1G73940	AALP_AA2G177100
OG0007026	AT3G12340	AALP_AA6G246700, AALP_AA3G133700
OG0007027	AT3G25500, AT3G25493	AALP_AA3G295700
OG0007029	AT5G64040	AALP_AA8G471400
OG0007030	AT5G56750	AALP_AA8G355500
OG0007032	AT5G14210	AALP_AA8G142200
OG0007033	AT3G43340	AALP_AA4G174300
OG0007034	AT1G76070	AALP_AA5G147100
OG0007036	AT2G37330	AALP_AA4G147500
OG0007037	AT4G15010	AALP_AAs72951U000200
OG0007038	AT2G10550, AT3G18630	AALP_AA3G214000
OG0007039	AT3G58290, AT3G58280	AALP_AA5G228600
OG0007040	AT4G25950	AALP_AA7G090000
OG0007042	AT1G50020	AALP_AA4G059700
OG0007043	AT3G07580	AALP_AA3G084400
OG0007044	AT3G56940	AALP_AA5G212300
OG0007046	AT2G21040, AT2G21010, AT2G20990	AALP_AA4G208300
OG0007047	AT1G18660	AALP_AA1G204500
OG0007048	AT3G07950	AALP_AA3G088500
OG0007049	AT3G61790	AALP_AA5G276000
OG0007050	AT3G07350	AALP_AA3G081300
OG0007051	AT5G66440	AALP_AA8G500600
OG0007052	AT2G47900	AALP_AA4G270500
OG0007053	AT3G54200	AALP_AA5G176600
OG0007054	AT1G06460	AALP_AA1G061900
OG0007056	AT3G58140	AALP_AA5G226200
OG0007057	AT2G29410	AALP_AAs47067U000100
OG0007058	AT1G73350	AALP_AA2G170700, AALP_AA2G170200
OG0007060	AT2G30350	AALP_AAs65934U001100
OG0007061	AT4G02980	AALP_AA6G040100
OG0007062	AT4G36380	AALP_AA7G238700
OG0007063	AT4G22980	AALP_AA3G222200
OG0007064	AT3G25160	AALP_AA3G292500
OG0007065	AT1G43710	AALP_AAs40498U000700
OG0007067	AT5G21130	AALP_AA8G238900
OG0007068	AT2G37610	AALP_AA4G152600
OG0007069	AT5G26200	AALP_AA8G242900, AALP_AAs48221U000100
OG0007070	AT1G51790	AALP_AA4G041800
OG0007072	AT3G59550	AALP_AA6G212200
OG0007074	AT1G67785	AALP_AA2G097300
OG0007075	AT4G01250	AALP_AA6G017400
OG0007076	AT4G26965	AALP_AA7G102700
OG0007079	AT2G47790	AALP_AA4G269500
OG0007080	AT5G19280	AALP_AA8G212200
OG0007082	AT1G30190	AALP_AA1G309200
OG0007084	AT5G12470	AALP_AA8G125900
OG0007085	AT5G41460	AALP_AA6G318400
OG0007086	AT3G21400	AALP_AA3G246000
OG0007087	AT5G12330	AALP_AA8G123600
OG0007088	AT3G23200	AALP_AA3G266000
OG0007089	AT5G66930	AALP_AA8G506500
OG0007093	AT1G80410	AALP_AA2G256000
OG0007095	AT5G66675	AALP_AA8G504300
OG0007096	AT1G49770	AALP_AA4G062900
OG0007099	AT1G19380	AALP_AA1G212500
OG0007100	AT3G04310	AALP_AA3G038000
OG0007101	AT1G63780	AALP_AA3G060800
OG0007102	AT2G46790, AT2G46670	AALP_AA4G257600
OG0007104	AT2G42080	AALP_AA4G205500
OG0007105	AT5G57790	AALP_AA8G366800
OG0007106	AT5G60100	AALP_AA8G398200
OG0007107	AT4G10790	AALP_AA6G168700
OG0007108	AT1G74470	AALP_AA2G185400
OG0007109	AT5G53350	AALP_AA8G315200
OG0007110	AT4G35730	AALP_AA7G232900
OG0007111	AT5G39660	AALP_AA8G309800
OG0007112	AT5G13290	AALP_AA8G131300
OG0007113	AT3G17365	AALP_AA3G197500
OG0007114	AT3G21610	AALP_AA3G249700
OG0007115	AT4G23500	AALP_AA7G062800
OG0007116	AT5G24440	AALP_AA8G421000
OG0007118	AT2G37540	AALP_AA4G151300
OG0007119	AT5G03720	AALP_AA8G032000
OG0007120	AT3G01440	AALP_AA3G005500
OG0007122	AT1G55890	AALP_AA4G005600
OG0007125	AT2G03370, AT2G03360	AALP_AA5G022300
OG0007126	AT4G37130	AALP_AA7G249000
OG0007127	AT1G15000	AALP_AA1G169400
OG0007128	AT1G27620	AALP_AA4G087600
OG0007129	AT1G29900	AALP_AA1G306600
OG0007132	AT1G30330	AALP_AA8G390400
OG0007134	AT1G11880	AALP_AA1G125400, AALP_AA5G258200
OG0007135	AT4G36990	AALP_AA7G246600
OG0007136	AT1G46480	AALP_AA1G285400
OG0007137	AT1G04590	AALP_AA1G040400
OG0007138	AT3G19910	AALP_AA3G228600
OG0007139	AT1G68630	AALP_AA2G110200
OG0007140	AT5G08540	AALP_AA8G082900
OG0007141	AT1G55160	AALP_AA3G148300
OG0007142	AT2G03750	AALP_AA5G024400
OG0007143	AT4G25420	AALP_AA7G081400
OG0007146	AT1G75350	AALP_AA2G195500
OG0007148	AT1G61410, AT3G23100	AALP_AA3G264900
OG0007150	AT2G33570	AALP_AA6G057400
OG0007151	AT1G14430	AALP_AA1G160100
OG0007152	AT4G33400	AALP_AA7G199300
OG0007153	AT2G41170	AALP_AA4G195400
OG0007154	AT5G52880	AALP_AA8G305200
OG0007155	AT5G15140	AALP_AA8G154800
OG0007156	AT3G04790	AALP_AA3G042800
OG0007157	AT4G27540	AALP_AA7G111700
OG0007158	AT5G43620, AT1G66500	AALP_AAs56253U000100, AALP_AAs42083U000200
OG0007159	AT2G27230	AALP_AA6G337700
OG0007160	AT1G28380	AALP_AA1G292900
OG0007162	AT3G53180	AALP_AA5G162400, AALP_AA5G162200
OG0007163	AT1G67810	AALP_AA2G098000
OG0007164	AT5G06680, AT1G37010	AALP_AA8G063500
OG0007165	AT5G17160	AALP_AA8G182100
OG0007166	AT2G39780	AALP_AA2G164500, AALP_AA5G267000, AALP_AA5G267100
OG0007168	AT2G36240	AALP_AA4G134800
OG0007170	AT5G49360	AALP_AA8G267600
OG0007171	AT2G18915	AALP_AA3G353300
OG0007172	AT5G60060	AALP_AA8G396700
OG0007173	AT1G30080	AALP_AA1G308300
OG0007175	AT5G67270	AALP_AA8G512400
OG0007176	AT1G02570, AT1G02575	AALP_AA1G018500, AALP_AA1G018400
OG0007177	AT3G25710	AALP_AA5G230800
OG0007180	AT4G02640	AALP_AA2G042100
OG0007182	AT5G60580	AALP_AA8G403000
OG0007183	AT5G53110	AALP_AA8G311200
OG0007184	AT1G80740	AALP_AA8G502200
OG0007185	AT2G48100	AALP_AA4G272800
OG0007186	AT4G23690	AALP_AA7G066700
OG0007187	AT1G02740	AALP_AA1G019800
OG0007188	AT5G20310	AALP_AA8G225300
OG0007189	AT1G49010	AALP_AA4G070700
OG0007190	AT5G10920	AALP_AA8G104800
OG0007191	AT2G21120	AALP_AAs47289U000700
OG0007192	AT5G57520	AALP_AA8G364600
OG0007193	AT2G17350	AALP_AA3G333100
OG0007193	AT2G17350	AALP_AA8G270300
OG0007194	AT1G34780	AALP_AAs59400U000300
OG0007195	AT2G24430	AALP_AA6G268800
OG0007196	AT4G30400	AALP_AA7G156900
OG0007198	AT1G69010	AALP_AA2G115800
OG0007199	AT1G69970	AALP_AA2G128700
OG0007200	AT4G35560	AALP_AA7G230100
OG0007201	AT1G71000	AALP_AA2G140800
OG0007203	AT2G28110	AALP_AA5G081400
OG0007205	AT1G78120	AALP_AA2G223200
OG0007207	AT3G18620	AALP_AA3G213900
OG0007208	AT5G24460	AALP_AA8G421200
OG0007209	AT2G37880	AALP_AA4G156100
OG0007210	AT5G48490, AT5G48485	AALP_AA6G097600
OG0007211	AT2G15240	AALP_AA6G198500
OG0007212	AT5G55020	AALP_AA8G335200
OG0007213	AT3G12145	AALP_AA3G131900, AALP_AAs71127U000100, AALP_AAs71127U000200
OG0007214	AT3G28050	AALP_AA5G051100
OG0007215	AT1G33390	AALP_AA4G096500
OG0007216	AT1G07320	AALP_AA1G073300
OG0007217	AT1G01630	AALP_AA7G077300, AALP_AA7G077400
OG0007219	AT1G09880	AALP_AA1G104400
OG0007221	AT3G13940	AALP_AA3G155200
OG0007222	AT1G27000	AALP_AA1G280700, AALP_AA4G205100
OG0007223	AT3G49490	AALP_AA5G117700
OG0007227	AT5G48820	AALP_AA6G093100
OG0007228	AT3G24810	AALP_AA3G289100, AALP_AA3G289700
OG0007229	AT5G20350	AALP_AA8G225500, AALP_AA5G067400
OG0007230	AT3G18420	AALP_AA7G043100
OG0007231	AT5G17710	AALP_AA8G189400
OG0007232	AT3G11410	AALP_AA3G121300
OG0007233	AT3G18270	AALP_AA3G208700
OG0007234	AT1G09870	AALP_AA1G104300
OG0007235	AT1G01250	AALP_AA1G003100
OG0007237	AT2G27980	AALP_AA6G231300
OG0007238	AT2G38490	AALP_AA4G163700
OG0007239	AT1G11070	AALP_AA1G121000
OG0007240	AT4G24400	AALP_AA8G249200
OG0007242	AT1G65510	AALP_AA2G072000
OG0007243	AT2G41945	AALP_AA4G204400
OG0007244	AT1G09800	AALP_AA1G103500
OG0007245	AT1G80690	AALP_AA2G258500
OG0007247	AT3G29030	AALP_AA5G058300
OG0007248	AT3G54400	AALP_AA5G176500
OG0007249	AT1G12530	AALP_AA1G136100
OG0007250	AT4G14770	AALP_AA1G167000
OG0007251	AT2G15860	AALP_AA3G322300
OG0007252	AT1G64350	AALP_AA5G048600
OG0007254	AT3G48890	AALP_AA5G112000
OG0007255	AT4G23650	AALP_AA7G065000
OG0007256	AT4G00480	AALP_AA6G006500
OG0007257	AT3G15660	AALP_AA3G177200
OG0007258	AT3G48460	AALP_AA5G107300
OG0007260	AT2G39830	AALP_AA4G182900
OG0007261	AT4G25050	AALP_AA7G076000
OG0007262	AT5G61600	AALP_AA8G446300
OG0007263	AT3G13882	AALP_AA3G155600
OG0007264	AT3G53720	AALP_AA5G169800
OG0007266	AT5G55060	AALP_AA8G335500
OG0007267	AT2G40970	AALP_AA2G240700
OG0007268	AT2G01260	AALP_AA5G002000
OG0007269	AT3G24660	AALP_AA3G287700, AALP_AA3G285100
OG0007271	AT4G27420	AALP_AA7G109600
OG0007272	AT2G15440	AALP_AA3G319200
OG0007273	AT1G80920	AALP_AA2G262300
OG0007274	AT1G06040	AALP_AA1G057500
OG0007276	AT2G15230	AALP_AA3G317000, AALP_AA3G316900
OG0007277	AT5G50090	AALP_AA8G274500
OG0007278	AT5G55130	AALP_AA8G336600
OG0007280	AT5G13690	AALP_AA8G134900
OG0007281	AT3G62810	AALP_AA5G287000
OG0007282	AT3G24340	AALP_AA3G281500
OG0007283	AT3G24150	AALP_AA6G025400
OG0007284	AT2G47420	AALP_AA4G263100
OG0007285	AT4G31160	AALP_AA7G168200
OG0007286	AT4G21430	AALP_AA7G038900
OG0007288	AT2G45130	AALP_AA4G239900
OG0007290	AT2G33860	AALP_AA8G027700
OG0007292	AT5G13060	AALP_AA8G129600
OG0007293	AT2G21880	AALP_AA6G296000
OG0007294	AT4G15930	AALP_AA5G062700
OG0007295	AT1G26520	AALP_AA1G275200
OG0007296	AT4G12730	AALP_AA6G237100
OG0007297	AT1G76240	AALP_AA5G148600
OG0007298	AT3G63510	AALP_AA5G293100
OG0007299	AT5G43870	AALP_AA6G147100
OG0007300	AT5G19860	AALP_AA8G218700
OG0007302	AT4G29540	AALP_AA7G143800
OG0007303	AT5G58900	AALP_AA8G380200
OG0007305	AT1G22800	AALP_AA1G248500
OG0007306	AT3G51100	AALP_AA5G134300
OG0007308	AT4G02715	AALP_AA1G260000
OG0007309	AT2G21720	AALP_AA6G297400
OG0007311	AT1G10270	AALP_AA1G108400
OG0007312	AT4G18830	AALP_AA7G012700
OG0007313	AT3G19290	AALP_AA6G156700
OG0007314	AT5G48030	AALP_AA6G098700
OG0007315	AT3G03540, AT3G03530	AALP_AA3G064000
OG0007316	AT5G66680	AALP_AA8G504400
OG0007317	AT3G45780	AALP_AA5G081900
OG0007318	AT1G08380	AALP_AA1G087600
OG0007319	AT2G04620	AALP_AA6G340000, AALP_AA6G339800
OG0007321	AT5G24600	AALP_AA8G422500
OG0007323	AT3G14740	AALP_AA3G165700
OG0007324	AT2G31570	AALP_AA6G081600
OG0007325	AT4G14930	AALP_AA1G164800, AALP_AA1G164900
OG0007326	AT5G43300	AALP_AA6G150900
OG0007327	AT3G55850	AALP_AA5G197000, AALP_AA5G197600
OG0007328	AT3G03740	AALP_AA3G031100
OG0007329	AT4G13540	AALP_AA4G096200
OG0007330	AT4G34770	AALP_AA7G218400
OG0007333	AT5G36890	AALP_AA6G360500
OG0007334	AT5G18610	AALP_AA8G202700
OG0007335	AT3G55970	AALP_AA5G199600
OG0007337	AT1G19980	AALP_AA1G218400
OG0007340	AT5G22580	AALP_AA3G304000
OG0007341	AT5G62790	AALP_AA8G459700
OG0007342	AT5G11930	AALP_AA8G118100
OG0007344	AT2G15690	AALP_AA8G124100
OG0007346	AT2G26990	AALP_AA6G242000
OG0007347	AT2G39000	AALP_AA4G173400
OG0007348	AT2G16070	AALP_AA3G324000
OG0007349	AT4G16570	AALP_AA8G260400
OG0007350	AT5G03120	AALP_AA8G022300
OG0007351	AT4G19160	AALP_AA7G016000
OG0007353	AT4G16450	AALP_AA8G261900
OG0007355	AT5G62160	AALP_AA8G451900
OG0007356	AT2G26540	AALP_AAs65325U000100, AALP_AA5G057600
