Orthogroup	Thellungiella_parvula	Brassica_rapa
OG0008807	Sp7g02590.1	Bra028239
OG0008808	Sp4g11230.1	Bra035702, Bra011951
OG0008809	Sp5g11860.1	Bra036071, Bra030002
OG0008810	Sp3g02960.1	Bra031957
OG0008811	Sp2g14080.1	Bra026569, Bra024790
OG0008812	Sp6g28210.1	Bra008663
OG0008813	Sp4g15190.1	Bra022905
OG0008814	Sp1g41890.1	Bra033548
OG0008815	Sp7g25680.1	Bra026314
OG0008816	Sp3g14530.1	Bra027186, Bra021166
OG0008817	Sp6g15800.1	Bra022668, Bra003039
OG0008818	Sp1g34910.1	Bra018696
OG0008819	Sp7g19630.1	Bra013533
OG0008820	Sp6g24950.1	Bra002238
OG0008821	Sp2g27100.1	Bra024260
OG0008822	Sp6g34370.1	Bra009347
OG0008823	Sp5g07370.1	Bra007131, Bra014778
OG0008824	SpUn0233_0020.1, SpUn1248_0010.1, SpUn0056_0040.1, Sp5g06120.1	Bra007250
OG0008825	Sp6g17580.1	Bra035583, Bra002879
OG0008826	Sp3g09850.1	Bra034825, Bra001414
OG0008827	Sp7g18360.1	Bra013430, Bra012531
OG0008828	Sp6g35880.1	Bra009301, Bra028712
OG0008829	Sp6g40490.1	Bra028889, Bra009626
OG0008830	Sp1g22230.1	Bra024710, Bra016275
OG0008831	Sp7g32750.1	Bra017685, Bra011576
OG0008832	Sp7g36080.1	Bra010655
OG0008833	Sp2g29790.1	Bra037142, Bra012112
OG0008834	Sp4g11010.1	Bra034396, Bra011970
OG0008835	Sp1g11850.1	Bra019826, Bra016733
OG0008836	Sp2g15790.1	Bra025220, Bra032940
OG0008837	Sp1g18690.1	Bra012261, Bra025864
OG0008838	Sp4g18960.1	Bra005251
OG0008839	Sp3g24920.1	Bra038125
OG0008840	Sp2g06370.1	Bra038163, Bra038920
OG0008841	Sp7g35480.1	Bra010616, Bra011789
OG0008842	Sp6g17420.1	Bra028974, Bra002899
OG0008843	Sp4g00960.1	Bra031219
OG0008844	Sp3g16840.1	Bra037564, Bra022353
OG0008845	Sp7g36110.1	Bra011832
OG0008846	Sp4g25070.1	Bra016853, Bra000281, Bra004732
OG0008847	Sp1g35580.1	Bra018743
OG0008848	Sp1g22660.1	Bra012471
OG0008849	Sp6g18860.1	Bra020463, Bra002758
OG0008850	Sp3g10780.1	Bra038740, Bra001462
OG0008851	Sp4g21770.1	Bra005037
OG0008852	Sp4g20680.1	Bra005112, Bra000056
OG0008853	Sp1g37140.1	Bra014245, Bra018839
OG0008855	Sp3g12830.1	Bra027329, Bra021568
OG0008856	Sp3g11560.1	Bra039387, Bra001502
OG0008857	Sp3g20570.1	Bra001889
OG0008858	Sp7g26890.1, Sp1g29010.1	Bra011070
OG0008859	Sp7g13100.1	Bra039706
OG0008860	Sp2g20030.1	Bra010011, Bra020621
OG0008861	Sp5g27770.1	Bra016039, Bra008043
OG0008862	Sp6g18360.1	Bra002806, Bra006866
OG0008863	Sp2g21220.1	Bra020557
OG0008864	Sp2g03440.1	Bra031457, Bra027104
OG0008865	Sp7g17640.1	Bra013362
OG0008866	Sp2g10270.1	Bra021963, Bra025084
OG0008867	Sp4g28460.1	Bra004536
OG0008868	Sp3g07910.1	Bra034073, Bra029774
OG0008869	Sp7g08160.1	Bra027980
OG0008870	Sp3g15500.1	Bra022208
OG0008871	Sp6g08660.1	Bra000661, Bra037883
OG0008872	Sp2g20330.1	Bra020604, Bra036112, Bra009983
OG0008873	Sp1g05330.1	Bra015511, Bra032415
OG0008874	Sp1g03620.1	Bra015348, Bra030590
OG0008875	Sp5g11610.1	Bra036093, Bra030022
OG0008876	Sp1g15920.1	Bra025944, Bra016584
OG0008877	Sp4g21300.1	Bra000106, Bra017094
OG0008878	Sp1g29480.1	Bra028044
OG0008879	Sp1g07340.1	Bra018607
OG0008880	Sp4g10650.1	Bra011995, Bra034371
OG0008881	Sp7g22580.1	Bra013816, Bra010488, Bra019218
OG0008882	Sp1g07410.1	Bra018602
OG0008883	Sp1g15010.1	Bra026020
OG0008884	Sp3g08620.1	Bra029832, Bra034107
OG0008885	Sp3g02180.1	Bra021369, Bra032014
OG0008886	Sp7g24770.1	Bra026402
OG0008887	Sp4g25410.1	Bra034871, Bra037721
OG0008888	Sp3g19330.1	Bra031270
OG0008889	Sp4g20050.1	Bra017163, Bra005172
OG0008890	Sp5g29440.1	Bra015924, Bra003809
OG0008891	Sp6g02690.1	Bra018529
OG0008892	Sp1g26510.1	Bra032408
OG0008893	Sp7g32830.1	Bra034669, Bra011581
OG0008894	Sp5g22320.1	Bra004222
OG0008895	Sp1g06530.1	Bra018679
OG0008896	Sp1g13480.1	Bra016672, Bra026161
OG0008897	Sp1g07160.1	Bra031630, Bra030730
OG0008898	Sp1g37040.1	Bra014240
OG0008899	Sp2g26010.1	Bra010127, Bra029242
OG0008900	Sp2g12960.1	Bra024881, Bra026657
OG0008901	Sp1g24760.1	Bra010865, Bra030103
OG0008902	Sp1g02430.1	Bra033401, Bra032551
OG0008903	Sp4g01920.1	Bra030196
OG0008904	Sp5g29750.1	Bra015900
OG0008905	Sp4g09040.1	Bra012052
OG0008906	Sp6g01680.1	Bra036312
OG0008907	Sp1g00110.1	Bra032669
OG0008908	Sp1g08320.1	Bra030794
OG0008909	Sp5g25270.1	Bra016231, Bra007898
OG0008910	Sp4g18740.1	Bra017236, Bra005266
OG0008911	Sp2g14920.1	Bra026512, Bra017354
OG0008912	Sp5g01060.1	Bra007673
OG0008913	Sp5g02850.1, SpUn0080_0030.1	Bra014493
OG0008914	Sp3g26330.1	Bra013158, Bra037197
OG0008915	Sp6g30900.1	Bra008858, Bra006178
OG0008916	Sp3g11200.1	Bra039365, Bra001485
OG0008917	Sp6g35230.1	Bra028686, Bra009247
OG0008918	Sp4g10880.1	Bra000497, Bra011979
OG0008919	Sp7g29290.1	Bra011271, Bra010237
OG0008920	Sp3g15300.1	Bra022195
OG0008921	Sp6g38860.1	Bra028812
OG0008922	Sp1g07470.1	Bra031642
OG0008923	Sp1g06910.1	Bra018639
OG0008924	Sp7g30880.1	Bra037021, Bra011417
OG0008925	Sp6g15490.1	Bra022647, Bra003064
OG0008926	Sp1g03090.1	Bra015300, Bra030562
OG0008927	Sp6g38300.1	Bra009453
OG0008928	Sp7g37430.1	Bra033561
OG0008929	Sp7g11950.1	Bra032762
OG0008930	Sp7g35330.1	Bra017846, Bra011779
OG0008931	Sp6g30260.1	Bra023433
OG0008932	Sp5g10830.1	Bra038896, Bra036811
OG0008933	Sp6g16620.1	Bra002966, Bra022736
OG0008934	Sp4g15090.1	Bra005559, Bra022900
OG0008935	Sp6g29910.1	Bra006237, Bra008780
OG0008936	Sp6g27030.1	Bra008572, Bra023600
OG0008937	Sp4g16050.1	Bra021871, Bra005480
OG0008938	Sp7g26630.1	Bra011047
OG0008939	Sp3g28090.1	Bra013118, Bra039822
OG0008940	Sp3g30190.1	Bra013041, Bra002004
OG0008941	Sp2g07620.1	Bra027462
OG0008942	Sp2g13680.1	Bra024819
OG0008943	Sp7g03590.1	Bra028183
OG0008944	Sp7g01180.1	Bra025553
OG0008945	Sp6g31240.1	Bra006158, Bra023376
OG0008946	Sp3g17570.1	Bra022429, Bra038213
OG0008947	SpUn0106_0020.1, Sp2g04450.1	Bra027163
OG0008948	Sp5g02700.1	Bra003418, Bra007541
OG0008949	Sp3g32830.1	Bra012182
OG0008951	Sp1g10790.1	Bra026991, Bra016789
OG0008952	Sp3g18860.1	Bra031234
OG0008953	Sp1g09730.1	Bra018413, Bra019886
OG0008954	Sp1g08420.1	Bra019988
OG0008955	Sp2g13230.1	Bra024856, Bra026634
OG0008956	Sp3g03070.1	Bra040149, Bra037759, Bra031945
OG0008957	Sp3g05330.1	Bra020750, Bra040220, Bra001196
OG0008958	Sp4g12030.1	Bra018406
OG0008959	Sp7g16180.1	Bra013268, Bra012630
OG0008960	Sp6g25195.1	Bra002219, Bra006497
OG0008961	Sp5g05440.1	Bra003268, Bra014645, Bra007306
OG0008962	Sp2g29020.1	Bra024433
OG0008963	Sp2g22360.1	Bra009823
OG0008964	Sp5g07940.1	Bra014813, Bra007074
OG0008965	Sp3g22990.1	Bra015128, Bra013219
OG0008966	Sp2g30500.1	Bra037182
OG0008967	Sp7g26880.1	Bra024177, Bra011069
OG0008968	Sp5g25510.1	Bra007914, Bra016220
OG0008969	Sp4g18310.1	Bra005301
OG0008970	Sp4g26720.1	Bra000357, Bra004852
OG0008971	Sp2g20600.1	Bra036101, Bra009967
OG0008972	Sp1g20420.1	Bra024552, Bra024554
OG0008973	Sp6g39320.1	Bra009530
OG0008975	Sp5g10400.1	Bra033473
OG0008976	Sp1g27120.1	Bra023174, Bra014905
OG0008977	Sp7g01430.1	Bra028460
OG0008978	Sp2g14030.1	Bra026570, Bra024795
OG0008979	Sp7g22090.1	Bra013765, Bra019245
OG0008981	Sp5g19730.1	Bra022495
OG0008983	Sp5g06680.1	Bra014720, Bra007192
OG0008984	Sp3g06660.1, Sp7g09570.1, SpUn0565_0010.1, SpUn0522_0010.1	Bra040024, Bra029672
OG0008985	Sp2g10310.1	Bra025080, Bra027603
OG0008986	Sp4g10570.1	Bra034365
OG0008987	Sp2g09190.1	Bra033738, Bra027546, Bra039508
OG0008988	Sp4g11320.1	Bra011943
OG0008989	Sp6g34430.1	Bra009342
OG0008990	Sp3g02110.1	Bra021375, Bra032020
OG0008991	Sp5g00580.1	Bra007716, Bra014381
OG0008992	Sp3g24620.1	Bra015183
OG0008993	Sp1g18150.1	Bra012229
OG0008994	Sp7g02420.1	Bra025663
OG0008995	Sp6g24300.1	Bra006541, Bra020085
OG0008996	Sp1g41240.1	Bra030845, Bra038007
OG0008997	Sp3g15930.1	Bra022246, Bra021275
OG0008998	Sp6g35640.1	Bra005930, Bra009280, Bra009279
OG0008999	Sp7g17320.1	Bra021080, Bra040095
OG0009000	Sp1g15360.1	Bra016612, Bra025989
OG0009001	Sp4g24220.1	Bra004661
OG0009002	Sp2g25880.1	Bra035884, Bra010115
OG0009003	Sp3g11940.1	Bra027404
OG0009004	Sp5g15870.1	Bra038283
OG0009005	Sp3g18920.1	Bra001804, Bra031240
OG0009006	Sp5g29960.1	Bra003783, Bra015891
OG0009007	Sp4g25100.1	Bra037744
OG0009008	Sp4g20760.1	Bra005107
OG0009009	Sp1g09420.1	Bra031753
OG0009010	Sp6g09840.1	Bra000643
OG0009011	Sp4g21190.1	Bra005077, Bra000096
OG0009012	Sp1g26130.1	Bra032378
OG0009013	Sp2g19280.1	Bra036156, Bra037455
OG0009014	Sp3g03150.1	Bra040144
OG0009015	Sp6g40300.1	Bra009610, Bra005711
OG0009016	Sp7g36040.1	Bra010652
OG0009017	Sp1g08730.1	Bra018463, Bra031699, Bra019963
OG0009018	Sp3g10160.1	Bra001429, Bra034798
OG0009019	Sp1g37210.1	Bra018845, Bra014248
OG0009020	SpUn0014_0110.1, Sp2g06960.1	Bra035303
OG0009021	Sp7g33590.1	Bra010510, Bra011638
OG0009022	Sp6g22540.1	Bra020222
OG0009023	Sp6g15060.1	Bra022616, Bra003100
OG0009024	Sp4g04120.1	Bra007818, Bra032038
OG0009025	Sp1g21380.1	Bra012415
OG0009026	Sp3g26820.1	Bra013147, Bra037206
OG0009028	Sp1g40210.1	Bra038140
OG0009029	Sp2g19340.1	Bra020668, Bra037445
OG0009030	Sp1g20060.1	Bra024519
OG0009031	Sp5g05100.1	Bra003285
OG0009032	Sp3g29440.1	Bra001971, Bra013083
OG0009033	Sp1g13740.1	Bra026766, Bra026135
OG0009034	Sp5g28980.1	Bra003828, Bra015964
OG0009035	Sp3g14740.1	Bra001629, Bra027169
OG0009036	Sp6g13290.1	Bra029190
OG0009037	Sp3g16370.1	Bra037595
OG0009039	Sp6g16420.1	Bra002991, Bra022720
OG0009040	Sp3g16380.1	Bra037594
OG0009041	Sp2g13140.1	Bra024863
OG0009042	Sp3g10050.1	Bra001422, Bra034808
OG0009043	Sp7g01260.1	Bra028466
OG0009044	Sp3g29270.1	Bra013087, Bra001953
OG0009045	Sp4g29300.1	Bra000449, Bra004462
OG0009046	Sp7g15080.1	Bra012711
OG0009047	Sp3g32620.1	Bra036726, Bra038849
OG0009048	Sp6g21200.1	Bra002561
OG0009049	Sp2g11500.1	Bra025007, Bra017533
OG0009051	Sp4g28980.1	Bra004486, Bra000437
OG0009052	Sp6g22620.1	Bra020215
OG0009053	Sp6g22860.1	Bra020189, Bra002409
OG0009054	Sp6g18190.1	Bra028933, Bra002821
OG0009055	Sp1g25930.1	Bra032356
OG0009056	Sp1g05110.1	Bra030648, Bra032429
OG0009057	Sp1g17880.1	Bra016476, Bra025793
OG0009058	Sp2g17830.1	Bra025385, Bra033092, Bra036216
OG0009059	Sp4g22440.1	Bra017030, Bra004987, Bra000168
OG0009061	Sp1g08680.1	Bra018466, Bra019965
OG0009062	Sp3g03190.1	Bra001100, Bra040203
OG0009063	Sp4g16730.1	Bra021912
OG0009064	Sp3g10760.1	Bra038738, Bra034749
OG0009065	Sp4g02900.1	Bra039222, Bra032131
OG0009066	Sp2g18330.1	Bra020728, Bra037527
OG0009067	Sp5g27700.1	Bra016045
OG0009068	Sp3g03060.1	Bra040150, Bra031946
OG0009069	Sp2g25940.1	Bra035882, Bra010122
OG0009070	Sp4g08630.1	Bra000532
OG0009071	Sp4g27030.1	Bra040332, Bra004879
OG0009072	Sp5g26200.1	Bra007957, Bra016164
OG0009073	Sp6g40520.1	Bra009629
OG0009074	Sp5g11330.1	Bra012882, Bra036852
OG0009075	Sp4g00260.1, Sp7g37080.1	Bra010730
OG0009076	SpUN0680_0010.1	Bra015184
OG0009077	Sp6g23450.1	Bra002353, Bra020144
OG0009078	Sp3g18280.1	Bra001782, Bra035799
OG0009079	Sp7g09150.1	Bra034912
OG0009080	Sp6g29990.1	Bra023444, Bra006230, Bra008787
OG0009081	Sp3g10270.1	Bra034784
OG0009082	Sp6g14790.1	Bra029113, Bra022602
OG0009083	Sp1g34660.1	Bra014085, Bra015610
OG0009085	SpUn0002_0170.1	Bra021330
OG0009086	Sp2g28860.1	Bra024418
OG0009087	Sp4g14430.1, Sp4g14440.1	Bra021770, Bra005632
OG0009088	Sp3g09010.1	Bra001374
OG0009089	Sp1g01040.1	Bra032629, Bra033275
OG0009090	Sp6g01490.1	Bra036323, Bra000921
OG0009091	Sp5g07790.1	Bra014801, Bra007087
OG0009092	Sp1g03030.1	Bra032522, Bra015295
OG0009093	Sp3g09840.1	Bra001413, Bra034826, Bra038666
OG0009094	Sp6g30380.1	Bra023426, Bra008812
OG0009095	Sp2g19980.1	Bra020622, Bra036123
OG0009096	Sp4g28700.1	Bra039268, Bra004518
OG0009097	Sp4g21230.1	Bra000100, Bra017096
OG0009098	Sp5g09140.1	Bra028549, Bra006976
OG0009099	Sp4g11620.1	Bra035671, Bra011926
OG0009100	Sp7g16310.1	Bra012640, Bra040182
OG0009101	Sp1g16330.1	Bra031027, Bra025912
OG0009102	Sp6g21060.1	Bra020318, Bra006718
OG0009103	Sp1g16790.1	Bra016540
OG0009105	Sp6g06420.1	Bra035258, Bra000731
OG0009106	Sp6g14100.1	Bra028281
OG0009107	Sp4g18280.1	Bra005304, Bra023048, Bra017267
OG0009108	Sp5g11490.1, SpUn0083_0030.1	Bra012891
OG0009109	Sp5g21190.1	Bra004148, Bra039750
OG0009110	Sp7g25970.1	Bra026290, Bra024234
OG0009111	Sp1g02650.1	Bra030542, Bra015264
OG0009112	Sp3g02550.1	Bra001083
OG0009113	Sp5g09130.1	Bra028550, Bra006977
OG0009114	Sp1g11960.1	Bra026898
OG0009115	Sp1g38930.1	Bra014324, Bra030389
OG0009116	Sp7g22180.1	Bra013775, Bra019242
OG0009117	Sp3g05940.1	Bra029613
OG0009118	Sp5g19410.1	Bra004108, Bra022499
OG0009119	Sp6g31300.1	Bra023373, Bra008897, Bra008896
OG0009120	Sp3g29090.1, Sp3g29120.1, Sp3g29110.1	Bra015237
OG0009121	Sp5g29040.1	Bra015959, Bra003826
OG0009122	Sp5g33010.1	Bra015651, Bra003665
OG0009123	Sp2g30410.1	Bra037176, Bra012061
OG0009124	Sp1g08170.1	Bra031672, Bra020013
OG0009125	Sp4g00630.1	Bra030297, Bra031191
OG0009126	Sp3g20110.1	Bra001864, Bra031350
OG0009127	Sp3g01700.1	Bra021421, Bra001059
OG0009128	Sp1g01530.1	Bra032600, Bra033328
OG0009129	Sp5g10350.1	Bra033467, Bra018296
OG0009131	Sp2g12350.1	Bra017473, Bra022147
OG0009132	Sp7g36030.1	Bra011827
OG0009133	Sp6g30560.1	Bra006201, Bra023414
OG0009134	Sp5g31890.1, Sp5g31880.1	Bra015722
OG0009135	Sp7g36570.1	Bra011868
OG0009136	Sp2g17710.1	Bra033081, Bra036221
OG0009137	Sp3g30590.1	Bra002036, Bra037279
OG0009138	Sp3g13480.1	Bra027264
OG0009139	Sp1g35840.1	Bra018765, Bra032270
OG0009140	Sp7g30370.1	Bra040087, Bra011359
OG0009141	Sp6g00700.1	Bra000961, Bra037354
OG0009142	Sp2g10670.1	Bra017592
OG0009143	Sp7g23280.1	Bra019179, Bra013881
OG0009144	Sp3g26280.1	Bra037200, Bra013155
OG0009145	Sp1g26670.1	Bra023135
OG0009146	Sp6g21430.1	Bra002535, Bra020292
OG0009147	Sp7g15200.1	Bra038489
OG0009148	Sp4g28300.1	Bra004552
OG0009149	Sp3g01590.1	Bra001051, Bra039183, Bra021432
OG0009150	Sp1g12540.1	Bra026849
OG0009151	Sp2g17610.1	Bra033075, Bra025369
OG0009153	Sp2g26260.1	Bra035854, Bra038609
OG0009154	Sp6g04170.1	Bra029516
OG0009155	Sp1g08460.1	Bra030802, Bra019984
OG0009156	Sp6g12980.1	Bra022528, Bra022758
OG0009157	Sp7g30350.1	Bra040086, Bra011357
OG0009158	Sp4g11710.1	Bra040927
OG0009159	Sp7g23340.1	Bra013886, Bra019174
OG0009160	Sp2g12390.1	Bra024923, Bra017470
OG0009161	Sp5g10740.1	Bra038903, Bra012852
OG0009162	Sp2g00290.1	Bra027731
OG0009163	Sp7g25400.1	Bra026348, Bra010404
OG0009164	Sp3g07520.1	Bra001326, Bra034051
OG0009165	Sp5g23560.1	Bra033929, Bra004313, Bra004036
OG0009166	Sp5g20140.1	Bra022481
OG0009167	Sp4g24320.1	Bra004670
OG0009168	Sp6g36020.1	Bra009233, Bra005914
OG0009170	Sp4g22260.1	Bra004999
OG0009171	Sp4g21790.1	Bra005035, Bra012313
OG0009172	Sp6g30830.1	Bra006183, Bra008852
OG0009173	Sp1g34120.1	Bra014046
OG0009174	Sp1g16950.1	Bra025705, Bra031059
OG0009175	Sp2g25780.1	Bra035888, Bra010101
OG0009176	Sp5g07980.1	Bra014816
OG0009177	SpUn0242_0010.1	Bra028353, Bra015004
OG0009178	Sp7g16030.1	Bra012617
OG0009179	Sp7g13580.1	Bra012791, Bra038085
OG0009180	Sp2g13420.1	Bra026622
OG0009181	Sp4g19300.1	Bra023091
OG0009182	Sp6g23930.1	Bra020109, Bra006563
OG0009183	Sp3g31360.1	Bra039893
OG0009184	Sp5g34670.1	Bra008426, Bra003601
OG0009185	Sp7g22320.1	Bra013790, Bra010492
OG0009187	Sp6g06610.1	Bra000726, Bra033165, Bra035268
OG0009188	Sp5g13480.1	Bra018054
OG0009189	Sp6g26360.1	Bra006428, Bra002115
OG0009190	Sp7g18040.1	Bra020962, Bra013395
OG0009191	Sp4g14230.1	Bra022870, Bra021758, Bra021759
OG0009192	Sp5g36040.1	Bra009582
OG0009193	Sp6g13670.1	Bra028259
OG0009194	Sp2g16120.1	Bra025243, Bra039097
OG0009195	Sp2g30690.1	Bra007987
OG0009196	Sp6g30840.1	Bra008853, Bra023392
OG0009197	Sp5g06810.1	Bra007183
OG0009198	Sp4g19910.1	Bra005184
OG0009199	Sp1g29510.1	Bra028047, Bra036746
OG0009200	Sp5g13830.1	Bra033763, Bra033762, Bra033761
OG0009201	Sp7g29320.1	Bra011275, Bra010235
OG0009202	Sp6g26390.1	Bra023643, Bra002112
OG0009203	Sp5g32160.1	Bra015701, Bra015700, Bra003693
OG0009204	Sp4g14550.1	Bra021774
OG0009205	Sp3g30540.1	Bra037280, Bra002031
OG0009206	Sp1g11280.1	Bra016760, Bra019780, Bra026959
OG0009207	Sp3g14690.1	Bra027173
OG0009208	Sp4g00320.1	Bra031167, Bra030316
OG0009209	Sp5g27980.1	Bra003860
OG0009210	Sp1g05650.1	Bra015537
OG0009211	Sp6g33570.1	Bra009079
OG0009212	Sp6g38780.1	Bra009497
OG0009213	Sp1g25270.1	Bra010836, Bra032305, Bra015714
OG0009214	Sp5g27100.1	Bra003900
OG0009215	Sp2g29570.1	Bra012133, Bra028201
OG0009216	Sp6g35740.1	Bra005926
OG0009217	Sp7g26460.1	Bra011032, Bra024198
OG0009218	Sp3g18560.1	Bra001792
OG0009219	Sp6g31900.1	Bra023337
OG0009220	Sp3g18370.1	Bra035790, Bra038264
OG0009221	Sp5g34090.1	Bra003624, Bra035087, Bra008392
OG0009222	Sp7g28320.1	Bra024075
OG0009223	Sp1g28190.1	Bra010183, Bra023288
OG0009224	Sp2g08660.1	Bra027508, Bra036000
OG0009225	Sp4g01590.1	Bra038511, Bra030228
OG0009226	Sp6g03220.1	Bra000842, Bra034191
OG0009227	Sp6g05420.1	Bra033121
OG0009228	Sp2g22280.1	Bra036538, Bra020495
OG0009229	Sp7g01470.1	Bra034887, Bra028459
OG0009230	Sp1g15020.1	Bra026019, Bra016627
OG0009231	Sp2g17140.1	Bra039058, Bra025325
OG0009232	Sp2g27180.1	Bra031933, Bra024269
OG0009233	Sp7g17150.1	Bra040108, Bra012683
OG0009234	Sp6g19240.1	Bra002722, Bra020434
OG0009235	Sp2g17190.1	Bra033045, Bra025332
OG0009236	Sp6g23830.1	Bra002318, Bra020119
OG0009237	Sp7g34580.1	Bra010580, Bra011718
OG0009238	Sp5g34790.1	Bra003595, Bra035140
OG0009239	Sp2g24970.1	Bra019611, Bra035914
OG0009240	Sp1g27190.1	Bra023181
OG0009241	Sp5g14330.1	Bra019507, Bra018136
OG0009242	Sp7g35220.1	Bra011772, Bra017831
OG0009243	Sp4g24170.1	Bra016903
OG0009244	Sp2g17510.1	Bra033065
OG0009245	Sp5g32920.1	Bra015657, Bra008332
OG0009246	Sp1g05350.1	Bra032414, Bra015512
OG0009247	Sp4g01710.1	Bra030215, Bra039923
OG0009248	Sp7g37140.1	Bra010734
OG0009249	Sp6g29340.1	Bra023481, Bra008743
OG0009250	Sp2g12670.1	Bra024897
OG0009251	Sp4g21110.1	Bra000090
OG0009251	Sp4g21130.1	Bra017103
OG0009252	Sp5g11670.1	Bra036089
OG0009253	Sp5g03640.1	Bra007456
OG0009254	Sp2g08860.1	Bra033713, Bra027521, Bra036007
OG0009255	Sp6g10430.1, Sp6g10410.1, Sp6g06810.1	Bra000717
OG0009256	Sp6g05160.1	Bra029450, Bra018475
OG0009257	Sp7g32990.1	Bra011593
OG0009258	Sp2g01930.1	Bra036650
OG0009259	Sp3g02670.1	Bra031979
OG0009260	Sp6g18750.1	Bra002768, Bra006836
OG0009261	Sp7g02150.1	Bra025636
OG0009262	Sp5g12990.1	Bra018009
OG0009263	Sp4g13380.1	Bra022818
OG0009264	Sp1g24340.1	Bra032879, Bra030075
OG0009265	Sp4g03260.1	Bra007862, Bra032110
OG0009266	Sp3g11120.1	Bra001478, Bra034714
OG0009267	Sp1g19440.1	Bra016401
OG0009268	Sp3g23640.1, Sp7g10960.1	Bra032703
OG0009269	Sp3g06930.1	Bra026479, Bra040045
OG0009270	Sp4g01690.1	Bra030219
OG0009271	Sp1g22610.1	Bra011006, Bra024732
OG0009272	Sp1g02540.1	Bra030540, Bra033415
OG0009273	Sp6g36110.1	Bra009223
OG0009274	Sp2g05250.1	Bra027871
OG0009275	Sp5g32500.1	Bra015676
OG0009276	Sp1g34620.1	Bra014081
OG0009277	Sp5g11650.1	Bra030018, Bra036090
OG0009278	Sp2g23570.1	Bra029380, Bra009699
OG0009279	Sp4g23230.1	Bra016962
OG0009280	Sp2g24500.1	Bra012972
OG0009281	Sp2g10590.1	Bra025062
OG0009282	Sp2g25180.1	Bra010048, Bra035910
OG0009283	Sp1g07590.1	Bra031652
OG0009284	Sp1g01880.1	Bra030512
OG0009285	Sp2g18580.1	Bra037506
OG0009286	Sp5g14500.1	Bra018153
OG0009287	Sp7g07700.1	Bra038956
OG0009288	Sp6g31700.1	Bra006126
OG0009289	Sp6g05430.1	Bra033122, Bra029437
OG0009290	Sp3g19770.1	Bra023862, Bra031309
OG0009291	Sp3g09360.1	Bra029890
OG0009292	Sp5g10090.1	Bra006908, Bra006905
OG0009293	Sp5g06320.1	Bra003230, Bra014706, Bra007223
OG0009294	Sp4g24100.1	Bra016914
OG0009295	Sp4g13070.1	Bra022805, Bra018309
OG0009296	Sp2g18410.1	Bra020724, Bra037520
OG0009297	Sp4g20930.1	Bra000074, Bra005094
OG0009298	Sp1g28180.1	Bra010185, Bra023290
OG0009299	Sp2g18300.1	Bra036195, Bra037530
OG0009300	Sp5g05580.1	Bra007292
OG0009301	Sp5g23290.1, Sp5g27740.1	Bra016041
OG0009302	Sp5g14150.1	Bra018110
OG0009303	Sp5g13420.1	Bra029906
OG0009304	Sp5g23200.1	Bra004045
OG0009305	Sp6g12920.1	Bra022760
OG0009306	Sp6g38990.1	Bra005778, Bra009514
OG0009308	Sp6g12380.1	Bra037931
OG0009309	Sp3g17080.1	Bra022375
OG0009310	Sp2g03990.1	Bra027131, Bra031484
OG0009312	Sp6g22570.1	Bra002434, Bra020219
OG0009313	Sp3g03620.1	Bra040405, Bra040121
OG0009314	Sp3g14540.1	Bra021167
OG0009315	Sp6g25470.1	Bra002193, Bra006484
OG0009316	Sp7g31540.1	Bra011474, Bra017611
OG0009317	Sp7g33130.1	Bra017709
OG0009318	Sp5g12060.1	Bra036047, Bra029989
OG0009319	Sp2g25160.1	Bra010046, Bra029295
OG0009320	Sp6g29880.1, SpUn0049_0080.1	Bra008775, Bra023449
OG0009321	Sp7g34680.1	Bra011728, Bra010583
OG0009322	Sp1g09020.1	Bra031710, Bra029423, Bra019937
OG0009323	Sp3g14670.1	Bra027175, Bra001627
OG0009324	Sp6g15510.1	Bra003062, Bra022648
OG0009325	Sp1g16740.1	Bra031045, Bra025682
OG0009326	Sp6g14600.1	Bra029118
OG0009327	Sp2g28120.1	Bra031889
OG0009328	Sp3g03600.1	Bra040402
OG0009329	Sp6g30220.1	Bra023436, Bra006215
OG0009330	Sp5g24730.1	Bra007870
OG0009331	Sp6g34670.1	Bra009335
OG0009332	Sp1g19350.1	Bra017952
OG0009333	Sp2g26850.1	Bra038662, Bra029202, Bra037753
OG0009334	Sp5g06430.1	Bra003227, Bra014708
OG0009335	Sp6g28970.1	Bra008722, Bra023503
OG0009336	Sp6g27370.1	Bra008598, Bra023582
OG0009337	Sp1g16860.1	Bra031054
OG0009338	Sp6g39770.1	Bra009565, Bra028861
OG0009339	Sp7g21850.1	Bra019259, Bra013741
OG0009340	Sp1g21430.1	Bra024634
OG0009341	Sp1g37990.1	Bra030447, Bra014273
OG0009342	Sp4g28620.1	Bra039274
OG0009343	Sp3g10550.1	Bra038714, Bra034760
OG0009344	Sp6g29790.1	Bra006245
OG0009345	Sp6g30440.1	Bra008816, Bra023422
OG0009346	Sp5g13430.1	Bra029904, Bra018049
OG0009347	Sp3g22040.1	Bra001937, Bra015025
OG0009348	Sp5g03200.1	Bra007498
OG0009349	Sp3g05860.1	Bra040298
OG0009350	Sp1g10080.1	Bra016834, Bra019852
OG0009351	Sp6g40970.1	Bra005670
OG0009352	Sp1g32760.1	Bra018790
OG0009353	Sp4g21460.1	Bra017090, Bra005062
