Orthogroup	Thellungiella_parvula	Arabis_alpina
OG0006879	Sp6g39880.1	AALP_AA8G016000
OG0006880	Sp7g19570.1	AALP_AA7G039300
OG0006881	Sp6g00610.1	AALP_AA6G007400
OG0006883	Sp7g15000.1	AALP_AA8G262000
OG0006884	Sp3g31890.1	AALP_AA3G346000
OG0006885	Sp2g22800.1	AALP_AA8G422300
OG0006886	Sp6g38770.1	AALP_AA8G033600
OG0006887	Sp2g12340.1	AALP_AA6G101900
OG0006888	Sp6g30960.1	AALP_AA7G003000, AALP_AA1G107900, AALP_AAs42641U000100
OG0006889	Sp7g25620.1	AALP_AA7G112300
OG0006890	Sp2g18910.1	AALP_AA6G098100
OG0006891	Sp4g01240.1	AALP_AA6G293300
OG0006892	Sp2g27220.1	AALP_AA8G472600
OG0006893	Sp7g25980.1	AALP_AA7G119700
OG0006894	Sp6g15160.1	AALP_AA8G307100
OG0006895	Sp2g19620.1	AALP_AA8G266500
OG0006896	Sp3g18670.1	AALP_AA3G238500, AALP_AA3G237200
OG0006897	Sp6g26850.1	AALP_AA8G183600
OG0006898	Sp7g33840.1	AALP_AA7G235400
OG0006899	Sp1g29470.1	AALP_AA1G347400
OG0006900	Sp7g21990.1	AALP_AA7G070500
OG0006901	Sp6g29670.1	AALP_AA8G144800
OG0006902	Sp2g16540.1	AALP_AA5G042600
OG0006903	SpUn0235_0010.1	AALP_AA2G048500
OG0006904	Sp2g23860.1	AALP_AA3G212000
OG0006905	Sp7g35880.1	AALP_AA7G279800
OG0006906	Sp6g21030.1	AALP_AA8G386500
OG0006909	Sp6g17530.1	AALP_AA8G341000
OG0006912	Sp5g00330.1	AALP_AA5G286700
OG0006913	Sp3g05180.1	AALP_AA3G065300
OG0006914	Sp4g28810.1	AALP_AA4G257500
OG0006915	Sp1g02460.1	AALP_AA1G029200
OG0006916	Sp5g29970.1	AALP_AA2G189200
OG0006918	Sp7g01890.1	AALP_AA6G334700
OG0006919	Sp5g30110.1	AALP_AA2G191300
OG0006921	Sp7g20390.1	AALP_AA7G049500
OG0006922	Sp7g33570.1	AALP_AA7G231300
OG0006923	Sp6g16020.1	AALP_AA8G322700
OG0006924	Sp1g01080.1	AALP_AA1G002600
OG0006925	Sp6g15480.1	AALP_AA8G315000
OG0006926	Sp4g22550.1	AALP_AA4G155400
OG0006927	Sp1g02000.1	AALP_AA1G023400
OG0006928	Sp1g05280.1	AALP_AA1G062700, AALP_AA1G062600
OG0006929	Sp4g11380.1	AALP_AA6G223300
OG0006931	Sp7g15480.1	AALP_AA7G008200
OG0006933	Sp5g22610.1	AALP_AA2G094400
OG0006934	Sp7g30710.1	AALP_AA7G193500
OG0006935	Sp2g15160.1	AALP_AA5G026200
OG0006936	Sp1g25280.1	AALP_AA1G299700
OG0006937	Sp4g18970.1	AALP_AA4G137700
OG0006938	Sp1g35710.1	AALP_AA8G279700
OG0006940	Sp5g11680.1	AALP_AA5G127200
OG0006941	Sp2g25440.1	AALP_AA8G453000
OG0006942	Sp1g10070.1	AALP_AA1G123900
OG0006943	Sp3g20940.1	AALP_AA3G267100
OG0006946	Sp7g25900.1	AALP_AA7G116300
OG0006947	Sp6g14080.1	AALP_AA8G294300
OG0006948	Sp2g16860.1	AALP_AA5G046700
OG0006949	Sp5g12590.1	AALP_AA3G319000
OG0006950	Sp4g16190.1	AALP_AA6G056200
OG0006951	Sp4g19850.1	AALP_AA4G151200
OG0006952	Sp6g39250.1, Sp3g32850.1	AALP_AA3G358100
OG0006953	Sp4g13060.1	AALP_AAs47561U001000
OG0006954	Sp4g29900.1	AALP_AA4G271400
OG0006955	Sp7g14250.1	AALP_AA1G328700
OG0006956	Sp5g22760.1	AALP_AA2G097000
OG0006957	Sp5g25010.1	AALP_AA2G127800, AALP_AA2G127700
OG0006958	Sp4g03840.1	AALP_AA6G266200
OG0006960	Sp2g07980.1, Sp1g39690.1	AALP_AA4G030900
OG0006961	Sp3g16570.1	AALP_AA3G210200, AALP_AA3G210300
OG0006962	Sp4g29510.1	AALP_AA4G267400
OG0006965	Sp6g03130.1	AALP_AA6G041700
OG0006966	Sp4g16310.1	AALP_AA8G028600
OG0006967	Sp5g29090.1	AALP_AA2G176600
OG0006968	Sp5g00690.1	AALP_AA5G287100
OG0006969	Sp4g25430.1	AALP_AA4G222700
OG0006970	Sp5g10210.1	AALP_AA5G145500, AALP_AAs50848U000100
OG0006971	Sp3g03870.1, Sp2g20420.1	AALP_AA3G046100
OG0006972	Sp4g16920.1	AALP_AA4G113900
OG0006973	Sp5g22700.1	AALP_AA2G095600
OG0006975	Sp2g17040.1	AALP_AA5G051000
OG0006976	Sp6g22880.1	AALP_AAs64104U000200
OG0006977	Sp2g09280.1	AALP_AA6G139100
OG0006978	Sp6g02330.1	AALP_AA6G031700
OG0006980	Sp2g04240.1	AALP_AA2G040200
OG0006982	Sp2g25050.1	AALP_AA8G450600
OG0006983	Sp4g19430.1	AALP_AA4G144800
OG0006984	Sp1g26100.1	AALP_AA1G310000
OG0006985	Sp5g08240.1	AALP_AA5G175100
OG0006989	Sp1g40180.1	AALP_AA4G026200
OG0006990	Sp2g17170.1	AALP_AA5G052700
OG0006991	Sp6g31800.1	AALP_AA8G115200
OG0006992	Sp7g34850.1	AALP_AA7G245300
OG0006993	Sp7g31730.1	AALP_AA7G208200
OG0006994	Sp2g09010.1	AALP_AA6G142000
OG0006997	Sp3g16490.1	AALP_AA3G209800
OG0006998	Sp7g05640.1	AALP_AA6G360900
OG0006999	Sp2g14280.1	AALP_AA5G022200
OG0007000	Sp4g24760.1	AALP_AA4G214500
OG0007001	Sp1g23570.1	AALP_AA1G263600
OG0007002	Sp5g08720.1	AALP_AA5G168500
OG0007003	Sp3g32080.1	AALP_AA3G350000
OG0007004	Sp3g31280.1, SpUn0082_0010.1	AALP_AA3G337600
OG0007006	Sp2g14880.1	AALP_AA3G297600
OG0007008	Sp6g21020.1	AALP_AA8G386400
OG0007009	Sp5g00600.1	AALP_AA5G287900
OG0007010	Sp4g11190.1	AALP_AA6G224500
OG0007011	Sp4g22090.1	AALP_AA4G182600
OG0007012	Sp4g23780.1	AALP_AA4G199000
OG0007013	Sp6g13830.1	AALP_AA8G291800
OG0007014	Sp6g38980.1	AALP_AA8G031800
OG0007015	Sp3g06190.1	AALP_AA3G079100
OG0007016	Sp6g39330.1	AALP_AAs56295U000100
OG0007017	Sp6g16290.1	AALP_AA8G326400
OG0007018	Sp5g01550.1	AALP_AA5G276300
OG0007019	Sp6g39560.1	AALP_AA8G022000
OG0007020	Sp2g14130.1	AALP_AA5G019300
OG0007021	Sp6g26940.1	AALP_AA8G183000
OG0007022	Sp4g14510.1	AALP_AA6G076200
OG0007023	Sp6g32850.1	AALP_AA8G098800
OG0007024	Sp5g07830.1	AALP_AA5G180800
OG0007025	Sp5g29140.1	AALP_AA2G177100
OG0007026	Sp7g04930.1	AALP_AA6G246700, AALP_AA3G133700
OG0007027	Sp3g23010.1	AALP_AA3G295700
OG0007029	Sp2g27110.1	AALP_AA8G471400
OG0007030	Sp6g18500.1	AALP_AA8G355500
OG0007032	Sp6g29820.1, SpUn0049_0010.1	AALP_AA8G142200
OG0007033	Sp4g21490.1	AALP_AA4G174300
OG0007034	Sp5g31190.1	AALP_AA5G147100
OG0007036	Sp4g19650.1	AALP_AA4G147500
OG0007037	SpUn0490_0010.1, Sp7g13170.1	AALP_AAs72951U000200
OG0007038	Sp3g16700.1	AALP_AA3G214000
OG0007040	Sp7g23960.1	AALP_AA7G090000
OG0007042	Sp1g36880.1	AALP_AA4G059700
OG0007043	Sp3g06520.1	AALP_AA3G084400
OG0007044	Sp5g05650.1	AALP_AA5G212300
OG0007045	Sp1g02480.1	AALP_AA1G029400
OG0007046	Sp4g00180.1	AALP_AA4G208300
OG0007047	Sp1g16630.1	AALP_AA1G204500
OG0007048	Sp3g06860.1	AALP_AA3G088500
OG0007049	Sp5g01580.1	AALP_AA5G276000
OG0007050	Sp3g06290.1	AALP_AA3G081300
OG0007051	Sp2g30290.1	AALP_AA8G500600
OG0007052	Sp4g29820.1	AALP_AA4G270500
OG0007053	Sp5g08200.1	AALP_AA5G176600
OG0007054	Sp1g05220.1	AALP_AA1G061900
OG0007056	Sp5g04580.1	AALP_AA5G226200
OG0007057	Sp4g12170.1	AALP_AAs47067U000100
OG0007058	Sp5g28280.1	AALP_AA2G170700, AALP_AA2G170200
OG0007060	Sp4g12910.1	AALP_AAs65934U001100
OG0007061	Sp6g03020.1	AALP_AA6G040100
OG0007062	Sp7g34040.1	AALP_AA7G238700
OG0007063	Sp7g21070.1	AALP_AA3G222200
OG0007064	Sp3g22750.1	AALP_AA3G292500
OG0007065	Sp1g32730.1	AALP_AAs40498U000700
OG0007067	Sp6g23390.1	AALP_AA8G238900
OG0007068	Sp4g19970.1	AALP_AA4G152600
OG0007069	Sp2g21550.1	AALP_AA8G242900, AALP_AAs48221U000100
OG0007070	Sp1g38430.1	AALP_AA4G041800
OG0007072	Sp5g03590.1	AALP_AA6G212200
OG0007075	Sp6g00870.1	AALP_AA6G017400
OG0007076	Sp7g24910.1	AALP_AA7G102700
OG0007079	Sp4g29720.1	AALP_AA4G269500
OG0007080	Sp6g25140.1	AALP_AA8G212200
OG0007082	Sp1g26010.1	AALP_AA1G309200
OG0007084	Sp6g31130.1	AALP_AA8G125900
OG0007085	Sp7g00530.1	AALP_AA6G318400
OG0007086	Sp3g19430.1	AALP_AA3G246000
OG0007087	Sp6g31310.1	AALP_AA8G123600
OG0007088	Sp3g20850.1	AALP_AA3G266000
OG0007089	Sp2g29730.1	AALP_AA8G506500
OG0007093	Sp5g35400.1	AALP_AA2G256000
OG0007095	Sp2g30030.1	AALP_AA8G504300
OG0007096	Sp1g36660.1	AALP_AA4G062900
OG0007099	Sp1g17290.1	AALP_AA1G212500
OG0007100	Sp3g03210.1	AALP_AA3G038000
OG0007101	Sp2g00900.1	AALP_AA3G060800
OG0007102	Sp4g28820.1	AALP_AA4G257600
OG0007104	Sp4g24300.1	AALP_AA4G205500
OG0007105	Sp6g19470.1	AALP_AA8G366800
OG0007106	Sp6g21750.1	AALP_AA8G398200
OG0007107	Sp6g06710.1	AALP_AA6G168700
OG0007108	Sp5g29650.1	AALP_AA2G185400
OG0007109	Sp6g15500.1	AALP_AA8G315200
OG0007110	Sp7g33480.1	AALP_AA7G232900
OG0007111	Sp7g02350.1	AALP_AA8G309800
OG0007112	Sp6g30700.1	AALP_AA8G131300
OG0007113	Sp3g15540.1	AALP_AA3G197500
OG0007114	Sp3g19630.1	AALP_AA3G249700
OG0007115	Sp7g21400.1	AALP_AA7G062800
OG0007116	Sp2g22890.1	AALP_AA8G421000
OG0007118	Sp4g19860.1	AALP_AA4G151300
OG0007119	Sp6g39000.1	AALP_AA8G032000
OG0007120	Sp3g00620.1	AALP_AA3G005500
OG0007122	Sp1g41490.1	AALP_AA4G005600
OG0007125	Sp2g14290.1	AALP_AA5G022300
OG0007126	Sp7g34650.1	AALP_AA7G249000
OG0007127	Sp1g13390.1	AALP_AA1G169400
OG0007128	Sp1g23840.1	AALP_AA4G087600
OG0007129	Sp1g25780.1	AALP_AA1G306600
OG0007132	Sp1g26190.1	AALP_AA8G390400
OG0007134	Sp1g10500.1, SpUn1792_0010.1	AALP_AA1G125400, AALP_AA5G258200
OG0007135	Sp7g34770.1	AALP_AA7G246600
OG0007136	Sp1g34210.1	AALP_AA1G285400
OG0007137	Sp1g03430.1	AALP_AA1G040400
OG0007138	Sp3g17930.1, Sp2g01370.1	AALP_AA3G228600
OG0007139	Sp5g23730.1	AALP_AA2G110200
OG0007140	Sp6g34350.1	AALP_AA8G082900
OG0007141	Sp1g40820.1	AALP_AA3G148300
OG0007142	Sp2g14580.1	AALP_AA5G024400
OG0007143	Sp7g23440.1	AALP_AA7G081400
OG0007146	Sp5g30490.1	AALP_AA2G195500
OG0007148	Sp3g20780.1	AALP_AA3G264900
OG0007150	Sp4g15910.1	AALP_AA6G057400
OG0007151	Sp1g12800.1	AALP_AA1G160100
OG0007152	Sp7g31100.1	AALP_AA7G199300
OG0007153	Sp4g23470.1	AALP_AA4G195400
OG0007154	Sp6g15040.1	AALP_AA8G305200
OG0007155	Sp6g28930.1	AALP_AA8G154800
OG0007156	Sp3g03630.1	AALP_AA3G042800
OG0007157	Sp7g25480.1	AALP_AA7G111700
OG0007158	Sp5g21550.1	AALP_AAs56253U000100, AALP_AAs42083U000200
OG0007159	Sp4g10040.1	AALP_AA6G337700
OG0007160	Sp1g24640.1	AALP_AA1G292900
OG0007162	Sp5g09150.1	AALP_AA5G162400, AALP_AA5G162200
OG0007163	Sp5g22820.1	AALP_AA2G098000
OG0007164	Sp6g36190.1	AALP_AA8G063500
OG0007165	Sp6g27070.1	AALP_AA8G182100
OG0007166	Sp7g09390.1	AALP_AA2G164500, AALP_AA5G267000, AALP_AA5G267100
OG0007168	Sp4g18460.1	AALP_AA4G134800
OG0007170	Sp2g19710.1	AALP_AA8G267600
OG0007171	Sp3g32390.1	AALP_AA3G353300
OG0007172	Sp6g21720.1	AALP_AA8G396700
OG0007173	Sp1g25940.1	AALP_AA1G308300
OG0007175	Sp2g29390.1	AALP_AA8G512400
OG0007176	Sp1g01590.1	AALP_AA1G018500, AALP_AA1G018400
OG0007177	Sp2g14970.1	AALP_AA5G230800
OG0007180	Sp6g02550.1	AALP_AA6G035100, AALP_AA2G042100
OG0007182	Sp6g22150.1	AALP_AA8G403000
OG0007183	Sp6g15280.1	AALP_AA8G311200
OG0007184	Sp1g10040.1	AALP_AA8G502200
OG0007185	Sp4g30020.1	AALP_AA4G272800
OG0007186	Sp7g21620.1	AALP_AA7G066700
OG0007187	Sp1g01720.1	AALP_AA1G019800
OG0007188	Sp6g24110.1	AALP_AA8G225300
OG0007189	Sp1g35920.1	AALP_AA4G070700
OG0007190	Sp6g32570.1	AALP_AA8G104800
OG0007191	Sp4g00270.1	AALP_AAs47289U000700
OG0007192	Sp6g19220.1	AALP_AA8G364600
OG0007193	Sp3g30670.1	AALP_AA3G333100, AALP_AA8G270300
OG0007194	Sp1g29830.1	AALP_AAs59400U000300
OG0007195	Sp4g03450.1	AALP_AA6G268800
OG0007196	Sp7g28280.1	AALP_AA7G156900
OG0007198	Sp5g24120.1	AALP_AA2G115800
OG0007199	Sp5g25080.1	AALP_AA2G128700
OG0007200	Sp7g33340.1	AALP_AA7G230100
OG0007201	Sp5g26150.1	AALP_AA2G140800
OG0007203	Sp4g10920.1	AALP_AA5G081400
OG0007205	Sp5g33260.1	AALP_AA2G223200
OG0007207	Sp3g16690.1	AALP_AA3G213900
OG0007208	Sp2g22870.1	AALP_AA8G421200
OG0007209	Sp4g20190.1	AALP_AA4G156100
OG0007210	Sp2g18860.1	AALP_AA6G097600
OG0007211	Sp3g28490.1	AALP_AA6G198500
OG0007212	Sp6g16950.1	AALP_AA8G335200
OG0007213	Sp3g10380.1	AALP_AA3G131900, AALP_AAs71127U000100, AALP_AAs71127U000200
OG0007214	Sp2g17050.1	AALP_AA5G051100
OG0007215	Sp7g11220.1	AALP_AA4G096500
OG0007216	Sp1g06070.1	AALP_AA1G073300
OG0007217	Sp1g00690.1	AALP_AA7G077300, AALP_AA7G077400
OG0007219	Sp1g08510.1	AALP_AA1G104400
OG0007221	Sp3g12180.1	AALP_AA3G155200
OG0007222	Sp1g21790.1	AALP_AA1G280700, AALP_AA4G205100
OG0007223	Sp5g12600.1	AALP_AA5G117700
OG0007227	Sp2g19210.1	AALP_AA6G093100
OG0007228	SpUn0027_0030.1, Sp3g22550.1	AALP_AA3G289100
OG0007229	Sp6g24080.1	AALP_AA8G225500
OG0007230	Sp3g16530.1	AALP_AA7G043100
OG0007231	Sp6g26510.1	AALP_AA8G189400
OG0007232	Sp3g09640.1	AALP_AA3G121300
OG0007233	Sp3g16390.1	AALP_AA3G208700
OG0007234	Sp1g08500.1	AALP_AA1G104300
OG0007235	Sp1g01030.1	AALP_AA1G003100
OG0007237	Sp4g10800.1	AALP_AA6G231300
OG0007238	Sp4g20830.1	AALP_AA4G163700
OG0007239	Sp1g09760.1	AALP_AA1G121000
OG0007240	Sp7g22380.1	AALP_AA8G249200
OG0007243	Sp4g24210.1	AALP_AA4G204400
OG0007244	Sp1g08410.1	AALP_AA1G103500
OG0007245	Sp5g35060.1	AALP_AA2G258500
OG0007247	Sp2g17660.1	AALP_AA5G058300
OG0007248	Sp5g08010.1	AALP_AA5G176500
OG0007249	Sp1g11110.1	AALP_AA1G136100
OG0007250	Sp7g12900.1	AALP_AA1G167000
OG0007251	Sp3g29160.1	AALP_AA3G322300
OG0007252	Sp2g00410.1	AALP_AA5G048600
OG0007254	Sp5g13160.1	AALP_AA5G112000
OG0007256	Sp6g00520.1	AALP_AA6G006500
OG0007257	Sp3g13960.1	AALP_AA3G177200
OG0007258	Sp5g13570.1	AALP_AA5G107300
OG0007260	Sp4g22110.1	AALP_AA4G182900
OG0007261	Sp7g23040.1	AALP_AA7G076000
OG0007262	Sp2g24810.1	AALP_AA8G446300
OG0007263	Sp3g12110.1	AALP_AA3G155600
OG0007264	Sp5g08660.1	AALP_AA5G169800
OG0007266	Sp6g17000.1	AALP_AA8G335500
OG0007267	Sp4g23290.1	AALP_AA2G240700
OG0007268	Sp2g12710.1	AALP_AA5G002000
OG0007269	Sp3g22430.1	AALP_AA3G287700
OG0007269	Sp7g10690.1	AALP_AA3G285100
OG0007271	Sp7g25360.1	AALP_AA7G109600
OG0007272	Sp3g28730.1	AALP_AA3G319200
OG0007273	Sp5g34820.1	AALP_AA2G262300
OG0007274	Sp1g04850.1	AALP_AA1G057500
OG0007276	Sp3g28470.1	AALP_AA3G317000, AALP_AA3G316900
OG0007277	Sp6g11950.1	AALP_AA8G274500
OG0007278	Sp6g17070.1	AALP_AA8G336600
OG0007280	Sp6g30330.1	AALP_AA8G134900
OG0007281	Sp5g00710.1	AALP_AA5G287000
OG0007282	Sp3g22150.1	AALP_AA3G281500
OG0007283	Sp3g21780.1	AALP_AA6G025400
OG0007284	Sp4g29370.1	AALP_AA4G263100
OG0007285	Sp7g29040.1	AALP_AA7G168200
OG0007286	Sp7g19550.1	AALP_AA7G038900
OG0007288	Sp4g27190.1	AALP_AA4G239900
OG0007290	Sp4g16280.1	AALP_AA8G027700
OG0007292	Sp6g30920.1	AALP_AA8G129600
OG0007293	Sp4g00980.1	AALP_AA6G296000
OG0007294	Sp7g14380.1	AALP_AA5G062700
OG0007295	Sp1g22240.1	AALP_AA1G275200
OG0007296	Sp7g08820.1	AALP_AA6G237100
OG0007297	Sp5g31380.1	AALP_AA5G148600
OG0007298	Sp5g26390.1	AALP_AA5G293100
OG0007299	Sp2g08670.1	AALP_AA6G147100
OG0007300	Sp6g24530.1	AALP_AA8G218700
OG0007302	Sp7g27400.1	AALP_AA7G143800
OG0007303	Sp6g20600.1	AALP_AA8G380200
OG0007305	Sp1g20290.1	AALP_AA1G248500
OG0007306	Sp5g11110.1	AALP_AA5G134300
OG0007308	Sp6g02620.1	AALP_AA1G260000
OG0007309	Sp4g00880.1	AALP_AA6G297400
OG0007311	Sp1g08860.1	AALP_AA1G108400
OG0007312	Sp7g17560.1	AALP_AA7G012700
OG0007313	Sp3g17370.1	AALP_AA6G156700
OG0007314	Sp2g18480.1	AALP_AA6G098700
OG0007315	Sp3g02520.1	AALP_AA3G064000
OG0007316	Sp2g30020.1	AALP_AA8G504400
OG0007317	Sp5g15740.1, SpUn0096_0010.1	AALP_AA5G081900
OG0007318	Sp1g07030.1	AALP_AA1G087600
OG0007319	Sp7g02000.1	AALP_AA6G340000, AALP_AA6G339800
OG0007321	Sp2g22780.1	AALP_AA8G422500
OG0007323	Sp3g12970.1	AALP_AA3G165700
OG0007324	Sp4g14020.1	AALP_AA6G081600
OG0007325	Sp7g13080.1	AALP_AA1G164800, AALP_AA1G164900
OG0007326	Sp2g08110.1	AALP_AA6G150900
OG0007327	Sp5g06630.1	AALP_AA5G197000, AALP_AA5G197600
OG0007328	Sp3g02710.1	AALP_AA3G031100
OG0007329	Sp7g11140.1	AALP_AA4G096200
OG0007330	Sp7g32550.1	AALP_AA7G218400
OG0007333	Sp7g05620.1	AALP_AA6G360500
OG0007334	Sp6g25720.1	AALP_AA8G202700
OG0007335	Sp5g06560.1	AALP_AA5G199600
OG0007337	Sp1g17770.1	AALP_AA1G218400
OG0007340	Sp6g22730.1	AALP_AA3G304000
OG0007341	Sp2g25950.1	AALP_AA8G459700
OG0007342	Sp6g31660.1	AALP_AA8G118100
OG0007344	Sp5g08390.1, Sp3g28930.1	AALP_AA8G124100
OG0007346	Sp4g08320.1	AALP_AA6G242000
OG0007347	Sp4g21360.1	AALP_AA4G173400
OG0007348	Sp3g29340.1	AALP_AA3G324000
OG0007349	Sp7g15190.1	AALP_AA8G260400
OG0007350	Sp6g39590.1	AALP_AA8G022300
OG0007351	Sp7g17860.1	AALP_AA7G016000
OG0007353	Sp7g15010.1	AALP_AA8G261900
OG0007356	Sp4g07760.1	AALP_AAs65325U000100, AALP_AA5G057600
OG0007357	Sp4g08910.1	AALP_AA6G244500
OG0007358	Sp3g33320.1	AALP_AA3G365000
OG0007359	Sp1g20560.1	AALP_AA1G252700
OG0007361	Sp4g22480.1	AALP_AA4G187500
OG0007362	Sp2g16130.1	AALP_AA5G037600
OG0007363	Sp4g21180.1	AALP_AA4G170000
OG0007364	SpUn0055_0050.1, Sp6g05010.1	AALP_AA6G185300
OG0007365	Sp4g13950.1	AALP_AA6G082300
OG0007366	Sp7g24480.1	AALP_AA7G098900
OG0007367	Sp5g23100.1	AALP_AA6G010100
OG0007369	Sp5g04140.1	AALP_AA5G235000
OG0007370	Sp1g37790.1	AALP_AA4G049100
OG0007371	Sp3g04200.1	AALP_AA3G051700
OG0007372	Sp6g28340.1	AALP_AA8G163000
OG0007373	Sp5g33800.1	AALP_AA2G230000
OG0007374	Sp2g12650.1	AALP_AA5G001400
OG0007376	Sp2g12290.1	AALP_AA6G102600
OG0007377	Sp1g00270.1	AALP_AA1G013300
OG0007378	Sp4g21090.1	AALP_AA4G169300
OG0007379	Sp5g07050.1	AALP_AA5G193400
OG0007380	Sp2g17390.1	AALP_AA5G055600
OG0007382	Sp4g12460.1	AALP_AAs55729U000100
OG0007383	Sp7g29700.1	AALP_AA7G179700
OG0007385	Sp6g23300.1	AALP_AA8G238000
OG0007386	Sp5g00340.1	AALP_AA5G286500
OG0007387	SpUn0050_0040.1, SpUn0508_0010.1	AALP_AA8G280600
OG0007388	Sp7g06090.1	AALP_AAs58682U000100
OG0007389	Sp3g02680.1	AALP_AA3G030800
OG0007390	Sp1g06080.1	AALP_AA1G073500
OG0007392	Sp1g32670.1	AALP_AAs40498U000400
OG0007393	Sp6g31140.1	AALP_AA8G125800
OG0007394	Sp1g24240.1	AALP_AA1G289200
OG0007396	Sp5g09840.1	AALP_AA5G152600
OG0007397	Sp3g03230.1	AALP_AA3G038200
OG0007398	Sp6g18790.1	AALP_AA8G359500
OG0007399	Sp2g22030.1	AALP_AA8G435900
OG0007400	Sp1g28270.1	AALP_AA1G331200
OG0007401	Sp7g17990.1	AALP_AA7G017800
OG0007403	Sp2g00380.1	AALP_AA5G048100
OG0007404	Sp5g09590.1	AALP_AA5G156800
OG0007405	Sp7g21450.1	AALP_AA7G062900
OG0007406	Sp4g22980.1	AALP_AA4G191700
OG0007408	Sp7g28110.1	AALP_AA7G152800
OG0007409	Sp2g13070.1	AALP_AA5G006500
OG0007413	Sp3g00600.1	AALP_AA3G005800
OG0007414	Sp7g22080.1	AALP_AA7G072600
OG0007415	Sp7g25250.1	AALP_AA7G108600
OG0007416	Sp4g16830.1	AALP_AA4G179600, AALP_AA4G112600
OG0007417	Sp1g20860.1	AALP_AA1G255800
OG0007418	Sp1g23690.1	AALP_AA7G073200
OG0007419	Sp7g28150.1	AALP_AA7G154000
OG0007420	Sp6g40880.1	AALP_AA8G009500
OG0007421	Sp6g19710.1	AALP_AA8G369900
OG0007424	Sp6g36420.1	AALP_AA8G059400
OG0007425	Sp4g23810.1	AALP_AA4G199200
OG0007426	Sp5g13490.1	AALP_AA5G108100
OG0007427	Sp6g23010.1	AALP_AA8G234300
OG0007428	Sp7g30440.1	AALP_AA7G191800
OG0007429	Sp6g34760.1, Sp2g24080.1	AALP_AA8G408000, AALP_AA6G134200
OG0007430	Sp1g37950.1, Sp1g37940.1	AALP_AA4G047700, AALP_AA4G047400
OG0007431	Sp1g08210.1	AALP_AA1G100400
OG0007432	Sp4g20280.1	AALP_AA4G157400
OG0007433	Sp2g05010.1	AALP_AA2G054200
OG0007434	Sp2g23290.1	AALP_AA8G415500
OG0007435	Sp4g23740.1	AALP_AA4G198600
OG0007436	Sp2g27300.1	AALP_AA8G474700
OG0007437	Sp5g00960.1	AALP_AA5G282800
OG0007439	Sp5g23550.1	AALP_AA2G106500
OG0007441	Sp2g00880.1	AALP_AA3G060400
OG0007442	Sp7g23330.1	AALP_AA7G080400
OG0007443	Sp2g07570.1	AALP_AA6G161200
OG0007444	Sp7g30130.1	AALP_AA7G186100, AALP_AA7G186400
OG0007445	Sp5g35810.1	AALP_AA2G248300
OG0007446	Sp3g10790.1	AALP_AA3G137000
OG0007447	Sp4g10990.1	AALP_AA6G227900
OG0007449	Sp4g03120.1	AALP_AA6G274300
OG0007450	Sp6g20410.1	AALP_AA8G378400
OG0007451	Sp6g37640.1	AALP_AA8G045700
OG0007453	Sp6g27720.1	AALP_AA8G172100
OG0007454	Sp2g18610.1	AALP_AA6G096200
OG0007455	Sp2g16720.1	AALP_AA5G044700
OG0007456	Sp4g16100.1	AALP_AA6G057800
OG0007457	Sp5g23820.1	AALP_AA2G112000
OG0007458	Sp1g39330.1	AALP_AA4G034000
OG0007459	Sp5g13890.1	AALP_AA5G102800
OG0007460	Sp3g02390.1	AALP_AA3G027900
OG0007461	Sp2g07070.1	AALP_AA6G305300
OG0007462	Sp2g29600.1	AALP_AA8G508200
OG0007463	Sp6g26300.1	AALP_AA8G193700
OG0007464	Sp1g15190.1	AALP_AA1G188300
OG0007466	Sp3g21830.1	AALP_AA3G278300
OG0007467	Sp4g19690.1	AALP_AA4G150800
OG0007468	Sp5g33280.1	AALP_AA2G224700
OG0007469	Sp1g41180.1	AALP_AA4G008700
OG0007470	Sp4g29430.1	AALP_AA4G268400
OG0007471	Sp6g30550.1	AALP_AA8G133200
OG0007472	Sp7g06180.1, Sp6g09960.1	AALP_AA3G298800
OG0007474	Sp1g01150.1	AALP_AA1G001800
OG0007475	Sp6g30930.1	AALP_AA8G128100
OG0007476	Sp7g33630.1	AALP_AA7G233300
OG0007477	Sp1g13730.1	AALP_AA1G173400
OG0007478	Sp6g20620.1	AALP_AA8G380400
OG0007479	Sp4g24340.1	AALP_AA4G205900
OG0007480	Sp4g21580.1, SpUn0018_0090.1	AALP_AA4G175300
OG0007481	Sp6g25540.1	AALP_AA8G206200
OG0007483	Sp4g23660.1	AALP_AA4G197800
OG0007484	Sp1g07630.1	AALP_AA1G093900
OG0007485	Sp6g24460.1	AALP_AA8G221600
OG0007486	Sp5g33230.1	AALP_AA2G223500
OG0007487	Sp1g08920.1	AALP_AA1G109200
OG0007489	Sp2g00280.1	AALP_AA5G047700
OG0007490	Sp6g21710.1	AALP_AA8G396600
OG0007491	Sp6g16030.1	AALP_AA8G322800
OG0007492	Sp6g03450.1	AALP_AA6G045000
OG0007494	Sp5g07820.1	AALP_AA5G180900
OG0007495	Sp5g04540.1	AALP_AA5G226600
OG0007497	Sp6g40670.1	AALP_AA8G006500
OG0007498	Sp2g23230.1	AALP_AA8G416300
OG0007500	Sp4g30070.1	AALP_AA4G273400
OG0007502	Sp5g01290.1	AALP_AA5G279200
OG0007504	Sp3g16120.1	AALP_AA3G204000
