Orthogroup	Capsella_rubella	Arabidopsis_thaliana
OG0006424	Carub.0003s0204.1.p	AT3G02910
OG0006425	Carub.0006s2418.1.p	AT5G26742
OG0006426	Carub.0004s2430.1.p	AT2G41970
OG0006427	Carub.0008s0931.1.p	AT5G49450
OG0006428	Carub.0006s1610.1.p	AT5G17870
OG0006429	Carub.0007s1438.1.p	AT4G26500
OG0006430	Carub.0007s0767.1.p, Carub.0003s0455.1.p	AT4G32820
OG0006431	Carub.0008s2773.1.p	AT5G66780
OG0006432	Carub.0002s1099.1.p	AT1G65320
OG0006433	Carub.0001s0228.1.p	AT1G03140, AT1G54590
OG0006434	Carub.0003s0907.1.p	AT3G09960
OG0006435	Carub.0001s2375.1.p	AT1G27210
OG0006436	Carub.0002s2001.1.p	AT1G73210
OG0006437	Carub.0006s2280.1.p	AT5G24930
OG0006438	Carub.0008s2353.1.p	AT5G62810
OG0006439	Carub.0008s1608.1.p	AT5G55710
OG0006440	Carub.0001s0784.1.p	AT1G08480
OG0006441	Carub.0004s0380.1.p	AT2G24450
OG0006442	Carub.0004s2462.1.p	AT2G42280
OG0006443	Carub.0001s2142.1.p	AT3G42150, AT1G21930
OG0006444	Carub.0004s1768.1.p	AT2G35930
OG0006445	Carub.0006s2130.1.p	AT5G23530
OG0006446	Carub.0003s0412.1.p	AT3G04910
OG0006447	Carub.0258s0001.1.p	AT3G06120
OG0006448	Carub.0002s2266.1.p	AT1G75810
OG0006449	Carub.0004s2395.1.p	AT2G41680
OG0006450	Carub.0007s0479.1.p	AT4G35530
OG0006451	Carub.0004s2054.1.p	AT2G38550
OG0006452	Carub.0006s1863.1.p	AT5G20240
OG0006453	Carub.0008s0273.1.p	AT5G45380
OG0006454	Carub.0001s2990.1.p	AT1G31480
OG0006455	Carub.0008s1472.1.p	AT5G54390
OG0006456	Carub.0006s1346.1.p	AT5G15270
OG0006457	Carub.0006s0110.1.p	AT5G02260
OG0006458	Carub.0006s0352.1.p	AT5G04600
OG0006459	Carub.0003s1560.1.p	AT3G15860
OG0006460	Carub.0003s1397.1.p	AT3G14280
OG0006461	Carub.0004s0973.1.p	AT2G28710
OG0006462	Carub.0006s0716.1.p	AT5G08280
OG0006463	Carub.0006s0558.1.p	AT5G06700
OG0006464	Carub.0008s1280.1.p	AT5G52660
OG0006465	Carub.0005s0315.1.p	AT2G03980
OG0006466	Carub.0008s1176.1.p	AT5G51740
OG0006467	Carub.0003s1101.1.p	AT3G11680
OG0006468	Carub.0007s1275.1.p, Carub.0007s1274.1.p	AT4G28040
OG0006469	Carub.0004s2273.1.p	AT2G40475
OG0006470	Carub.0002s2458.1.p	AT1G77700
OG0006471	Carub.0006s2302.1.p	AT5G25210
OG0006472	Carub.0002s0092.1.p	AT1G63910
OG0006473	Carub.0005s0815.1.p	AT3G29400
OG0006474	Carub.0003s1018.1.p	AT3G10915
OG0006475	Carub.0005s1614.1.p	AT3G49790
OG0006476	Carub.0004s2663.1.p	AT2G44080
OG0006477	Carub.0006s2037.1.p	AT5G22650
OG0006478	Carub.0006s1498.1.p	AT5G16760
OG0006479	Carub.0003s2279.1.p	AT3G22640
OG0006480	Carub.0002s1586.1.p	AT1G69270
OG0006481	Carub.0004s2750.1.p	AT2G44910
OG0006482	Carub.0008s0111.1.p	AT5G46800
OG0006483	Carub.0003s3063.1.p	AT2G16810
OG0006484	Carub.0007s0763.1.p	AT4G32860
OG0006485	Carub.0006s0511.1.p	AT5G06240
OG0006486	Carub.0001s3347.1.p	AT1G35720
OG0006487	Carub.0004s1166.1.p	AT2G30500
OG0006488	Carub.0008s1465.1.p	AT5G54300
OG0006489	Carub.0008s0017.1.p	AT5G47620
OG0006490	Carub.0007s0264.1.p	AT4G37630
OG0006491	Carub.0006s2103.1.p	AT5G23260
OG0006492	Carub.0007s0594.1.p	AT4G34390
OG0006493	Carub.0007s1380.1.p	AT4G27040
OG0006494	Carub.0006s2105.1.p	AT5G23280
OG0006495	Carub.0004s0018.1.p	AT2G21160
OG0006496	Carub.0007s2675.1.p	AT4G15210
OG0006497	Carub.0014s0003.1.p	AT5G47890
OG0006498	Carub.0004s2833.1.p	AT2G45680
OG0006499	Carub.0001s3488.1.p, Carub.0006s0065.1.p	AT5G01230
OG0006500	Carub.0002s1903.1.p	AT1G72220
OG0006501	Carub.0001s2670.1.p	AT5G02650
OG0006502	Carub.0007s0311.1.p	AT4G36930
OG0006503	Carub.0003s1357.1.p	AT3G13990
OG0006504	Carub.0004s1808.1.p	AT2G36310
OG0006505	Carub.0001s1514.1.p	AT1G15370
OG0006506	Carub.0004s1135.1.p, Carub.0004s1136.1.p	AT2G30200
OG0006507	Carub.0007s2828.1.p	AT4G14145
OG0006508	Carub.0004s2308.1.p	AT2G40780
OG0006509	Carub.0004s0227.1.p	AT2G23070
OG0006510	Carub.0007s1736.1.p	AT4G23750
OG0006511	Carub.0006s1337.1.p	AT5G15190
OG0006512	Carub.0002s1743.1.p	AT1G70700
OG0006513	Carub.0006s3645.1.p	AT4G00755
OG0006514	Carub.0005s2982.1.p	AT3G63150
OG0006515	Carub.0003s1121.1.p	AT3G11860, AT3G11890
OG0006516	Carub.0007s2398.1.p	AT4G17440
OG0006517	Carub.0003s2281.1.p	AT3G22660
OG0006518	Carub.0001s0563.1.p	AT1G06260
OG0006519	Carub.0001s2800.1.p	AT1G29760
OG0006520	Carub.0008s1869.1.p	AT5G58140
OG0006521	Carub.0001s0616.1.p	AT1G06850
OG0006522	Carub.0005s0239.1.p	AT2G03430
OG0006523	Carub.0008s2652.1.p	AT5G65640
OG0006524	Carub.0004s3075.1.p	AT2G48030
OG0006525	Carub.0006s1747.1.p	AT5G19140
OG0006526	Carub.0001s4376.1.p	AT1G55260
OG0006527	Carub.0002s0792.1.p, Carub.0002s0791.1.p	AT1G56250
OG0006528	Carub.0003s0288.1.p	AT3G03720
OG0006529	Carub.0008s0847.1.p	AT5G48720
OG0006530	Carub.0007s1964.1.p, Carub.0018s0002.1.p	AT4G21760
OG0006531	Carub.0004s2788.1.p	AT2G45280
OG0006532	Carub.0001s3240.1.p	AT1G34260
OG0006533	Carub.0006s3720.1.p	AT4G00026
OG0006534	Carub.0004s1452.1.p	AT2G33040
OG0006535	Carub.0006s1057.1.p	AT5G12050
OG0006536	Carub.0001s1851.1.p	AT1G18860
OG0006537	Carub.0003s3219.1.p	AT2G18040
OG0006538	Carub.0004s1099.1.p	AT2G29900
OG0006539	Carub.0004s1002.1.p	AT2G29040
OG0006540	Carub.0008s1726.1.p	AT5G56780
OG0006541	Carub.0007s0298.1.p	AT4G37300
OG0006542	Carub.0007s3176.1.p	AT5G35980
OG0006543	Carub.0005s2096.1.p	AT3G54360
OG0006544	Carub.0006s1329.1.p	AT5G15120
OG0006545	Carub.0002s2713.1.p	AT1G80450
OG0006546	Carub.0002s1298.1.p	AT1G66760
OG0006547	Carub.0004s2107.1.p	AT2G39020
OG0006548	Carub.0008s2700.1.p	AT5G67470
OG0006549	Carub.0007s0690.1.p	AT4G33550
OG0006550	Carub.0007s0167.1.p	AT4G39770
OG0006551	Carub.0007s3597.1.p	AT5G39785
OG0006552	Carub.0003s1380.1.p	AT3G14190
OG0006554	Carub.0008s2602.1.p	AT5G65170
OG0006555	Carub.0001s3750.1.p	AT1G48380
OG0006556	Carub.0006s1947.1.p	AT5G21160
OG0006557	Carub.0005s2191.1.p	AT3G55250
OG0006558	Carub.0003s1692.1.p	AT3G17170
OG0006559	Carub.0002s2237.1.p	AT1G75510
OG0006560	Carub.0004s0986.1.p	AT2G28870
OG0006561	Carub.0005s1806.1.p	AT3G51720
OG0006562	Carub.0004s2831.1.p	AT2G45660
OG0006563	Carub.0007s2389.1.p	AT4G17510
OG0006564	Carub.0007s3291.1.p	AT5G37740
OG0006565	Carub.0007s0983.1.p	AT4G30810
OG0006566	Carub.0003s1794.1.p	AT3G18190
OG0006567	Carub.0003s1515.1.p	AT3G15420
OG0006567	Carub.0002s2680.1.p	AT1G80745
OG0006568	Carub.0008s0936.1.p	AT5G49510
OG0006569	Carub.0004s2124.1.p	AT2G39200
OG0006570	Carub.0006s0722.1.p	AT5G08330
OG0006571	Carub.0001s3604.1.p, Carub.0003s3046.1.p	AT2G16710
OG0006572	Carub.0007s1685.1.p, Carub.0007s1684.1.p	AT4G24220
OG0006573	Carub.0006s0258.1.p	AT5G03670
OG0006574	Carub.0004s2900.1.p	AT2G46300
OG0006575	Carub.0002s0318.1.p	AT1G61860
OG0006576	Carub.0002s2721.1.p	AT1G80360
OG0006577	Carub.0007s2803.1.p	AT4G14280
OG0006578	Carub.0005s0086.1.p	AT2G01880
OG0006579	Carub.0001s0412.1.p	AT1G04880
OG0006580	Carub.0002s1963.1.p	AT1G72790
OG0006581	Carub.0002s1842.1.p	AT1G71692
OG0006582	Carub.0005s2844.1.p	AT3G61690
OG0006583	Carub.0005s2884.1.p	AT3G62090
OG0006584	Carub.0006s1142.1.p	AT5G13250
OG0006585	Carub.0005s0124.1.p	AT2G02170
OG0006586	Carub.0004s1734.1.p	AT2G35630
OG0006587	Carub.0003s1306.1.p	AT3G13600
OG0006588	Carub.0002s0099.1.p	AT1G63855
OG0006589	Carub.0003s1201.1.p	AT3G12660
OG0006590	Carub.0004s2993.1.p	AT2G47190
OG0006591	Carub.0007s1652.1.p	AT4G24550
OG0006592	Carub.0007s0750.1.p	AT4G32980
OG0006593	Carub.0003s2691.1.p	AT3G46560
OG0006594	Carub.0006s2349.1.p	AT5G25620
OG0006595	Carub.0008s1144.1.p	AT5G51410
OG0006596	Carub.0001s0468.1.p, Carub.0001s0467.1.p, Carub.0003s0064.1.p	AT3G01460
OG0006597	Carub.0005s2984.1.p	AT3G63170
OG0006598	Carub.0007s1708.1.p	AT4G24015
OG0006599	Carub.0002s2002.1.p	AT1G73220
OG0006600	Carub.0008s2709.1.p	AT5G67390
OG0006601	Carub.0001s4077.1.p	AT3G45920
OG0006602	Carub.0003s3185.1.p, Carub.0003s3184.1.p	AT2G17723
OG0006605	Carub.0008s0764.1.p, Carub.0011s0008.1.p, Carub.0005s0846.1.p	AT2G14755
OG0006606	Carub.0005s1107.1.p, Carub.0005s1434.1.p	AT3G48205
OG0006607	Carub.0003s0652.1.p	AT3G06985
OG0006608	Carub.0001s2922.1.p	AT1G30880
OG0006609	Carub.0001s0389.1.p	AT1G04645
OG0006610	Carub.0003s1266.1.p	AT3G13275
OG0006611	Carub.0005s0462.1.p	AT3G26660, AT3G26620
OG0006612	Carub.0006s0458.1.p	AT5G05690
OG0006613	Carub.0007s0239.1.p	AT4G37830
OG0006614	Carub.0007s2806.1.p	AT4G14272
OG0006614	Carub.0007s2805.1.p, Carub.0007s2804.1.p	AT5G39645, AT4G14276, AT5G52605
OG0006623	Carub.0004s1503.1.p	AT2G33400
OG0006624	Carub.0001s0810.1.p	AT1G08760
OG0006625	Carub.0006s0734.1.p	AT5G08420
OG0006626	Carub.0002s1478.1.p	AT1G68300
OG0006627	Carub.0002s2597.1.p	AT1G79110
OG0006628	Carub.0003s1646.1.p	AT3G16730
OG0006629	Carub.0007s1973.1.p	AT4G21680
OG0006630	Carub.0002s0015.1.p	AT1G64590
OG0006631	Carub.0002s1390.1.p	AT1G67560
OG0006632	Carub.0001s3169.1.p	AT1G33500
OG0006633	Carub.0006s0884.1.p	AT4G01020, AT5G10370
OG0006634	Carub.0004s0553.1.p	AT2G25740
OG0006635	Carub.0003s0778.1.p	AT3G08650
OG0006636	Carub.0001s4214.1.p, Carub.0001s4213.1.p	AT4G12170
OG0006637	Carub.0008s1135.1.p	AT5G51330
OG0006638	Carub.0003s1149.1.p	AT3G12140
OG0006639	Carub.0005s0698.1.p	AT3G28455
OG0006640	Carub.0008s1617.1.p	AT5G55820
OG0006641	Carub.0001s0842.1.p	AT1G09130
OG0006642	Carub.0007s0162.1.p	AT4G39740
OG0006643	Carub.0005s2140.1.p	AT3G54810
OG0006644	Carub.0003s3440.1.p, Carub.0001s4470.1.p	AT4G00580, AT1G30060, AT2G01800, AT2G02770, AT4G00920
OG0006645	Carub.0006s2339.1.p	AT5G25530
OG0006647	Carub.0008s0858.1.p	AT5G48850
OG0006649	Carub.0007s0176.1.p	AT4G39840
OG0006650	Carub.0004s1713.1.p	AT2G35450
OG0006651	Carub.0006s0820.1.p	AT5G09790
OG0006652	Carub.0007s2780.1.p	AT4G14420
OG0006653	Carub.0005s3003.1.p	AT3G63410
OG0006654	Carub.0004s0176.1.p	AT2G22610
OG0006655	Carub.0005s1295.1.p, Carub.0005s1293.1.p	AT3G46660
OG0006656	Carub.0001s3564.1.p	AT1G45207
OG0006657	Carub.0001s0471.1.p	AT1G05370
OG0006658	Carub.0003s1656.1.p	AT3G16850
OG0006659	Carub.0003s2252.1.p	AT3G22360
OG0006659	Carub.0005s0606.1.p	AT3G27620
OG0006660	Carub.0002s1592.1.p	AT1G69325
OG0006661	Carub.0004s0633.1.p	AT2G26430
OG0006662	Carub.0007s3517.1.p	AT5G40420
OG0006663	Carub.0002s1567.1.p	AT1G69050
OG0006664	Carub.0007s0075.1.p	AT4G38900
OG0006665	Carub.0001s4305.1.p	AT1G53800
OG0006666	Carub.0004s2952.1.p	AT2G46810
OG0006667	Carub.0006s1778.1.p	AT5G19440
OG0006668	Carub.0007s2510.1.p	AT4G16430
OG0006669	Carub.0005s2150.1.p	AT3G54890
OG0006670	Carub.0001s2101.1.p	AT1G21580
OG0006671	Carub.0004s1175.1.p	AT2G30590
OG0006672	Carub.0004s1428.1.p	AT2G32850
OG0006673	Carub.0003s0699.1.p	AT3G07440
OG0006674	Carub.0006s1370.1.p	AT5G15530
OG0006675	Carub.0003s1019.1.p	AT3G10920
OG0006676	Carub.0005s2373.1.p	AT3G56990
OG0006677	Carub.0004s2801.1.p	AT2G45400
OG0006678	Carub.0008s1070.1.p	AT5G50700, AT5G50600
OG0006679	Carub.0005s2820.1.p	AT3G61510
OG0006680	Carub.0004s1512.1.p	AT2G33490
OG0006681	Carub.0006s2179.1.p	AT5G24070
OG0006682	Carub.0001s4212.1.p	AT1G52980
OG0006683	Carub.0005s0374.1.p	AT3G25905
OG0006684	Carub.0007s2795.1.p	AT4G14330
OG0006685	Carub.0007s2198.1.p	AT4G19170
OG0006686	Carub.0007s1848.1.p	AT4G22780
OG0006687	Carub.0005s2092.1.p	AT3G54320
OG0006688	Carub.0007s2421.1.p	AT4G17210
OG0006689	Carub.0002s1868.1.p	AT1G71900
OG0006690	Carub.0005s2540.1.p	AT3G58630
OG0006691	Carub.0007s2095.1.p	AT4G20190
OG0006692	Carub.0003s0755.1.p	AT3G07970
OG0006693	Carub.0004s2243.1.p	AT2G40220
OG0006694	Carub.0005s2318.1.p	AT3G56400
OG0006695	Carub.0001s1815.1.p	AT1G18520
OG0006696	Carub.0007s0705.1.p	AT4G33440
OG0006697	Carub.0006s3556.1.p	AT4G01650
OG0006698	Carub.0001s0881.1.p	AT1G09460
OG0006699	Carub.0003s0814.1.p	AT3G09010
OG0006700	Carub.0003s2296.1.p	AT3G22830
OG0006701	Carub.0004s1059.1.p	AT2G29540
OG0006702	Carub.0002s0492.1.p	AT1G60420
OG0006703	Carub.0006s1759.1.p	AT5G19260
OG0006704	Carub.0006s1197.1.p	AT5G13790
OG0006705	Carub.0001s3112.1.p	AT1G32790
OG0006707	Carub.0003s1415.1.p	AT3G14430
OG0006708	Carub.0002s0078.1.p	AT1G80770
OG0006709	Carub.0006s0044.1.p	AT5G01380
OG0006710	Carub.0003s3163.1.p	AT2G17540
OG0006711	Carub.0001s4389.1.p	AT1G55370
OG0006712	Carub.0004s0775.1.p	AT2G27190
OG0006713	Carub.0001s0532.1.p	AT1G05960
OG0006714	Carub.0007s2874.1.p, Carub.0007s2873.1.p	AT4G13720
OG0006715	Carub.0004s0237.1.p	AT2G23150
OG0006717	Carub.0007s0540.1.p	AT4G34890, AT4G34900
OG0006718	Carub.0003s1074.1.p	AT3G11420
OG0006719	Carub.0003s0479.1.p	AT3G05500
OG0006720	Carub.0008s2615.1.p	AT5G65274
OG0006720	Carub.0006s3721.1.p	AT4G01710
OG0006721	Carub.0007s1325.1.p	AT4G27600
OG0006722	Carub.0006s3625.1.p	AT4G01210
OG0006723	Carub.0006s1313.1.p	AT5G14970
OG0006724	Carub.0004s1221.1.p	AT2G30990
OG0006725	Carub.0006s0447.1.p	AT5G05570
OG0006726	Carub.0007s1080.1.p	AT4G29720
OG0006727	Carub.0008s0007.1.p	AT5G47710
OG0006728	Carub.0001s1948.1.p, Carub.0001s1947.1.p	AT1G19960
OG0006729	Carub.0001s0338.1.p	AT1G04190
OG0006730	Carub.0001s2435.1.p	AT1G26670
OG0006731	Carub.0006s3638.1.p	AT4G01320
OG0006732	Carub.0004s1763.1.p	AT2G35880
OG0006733	Carub.0003s0990.1.p	AT3G10670
OG0006734	Carub.0001s2938.1.p	AT1G30970
OG0006735	Carub.0007s2841.1.p	AT4G14010
OG0006736	Carub.0004s1909.1.p	AT2G37195
OG0006737	Carub.0006s3378.1.p	AT4G03280
OG0006738	Carub.0002s0467.1.p	AT1G60660
OG0006739	Carub.0006s1239.1.p	AT5G14180
OG0006740	Carub.0006s1700.1.p	AT1G33940, AT5G18700
OG0006741	Carub.0001s2310.1.p	AT1G23560
OG0006742	Carub.0003s0100.1.p	AT3G01160
OG0006743	Carub.0002s0009.1.p	AT1G64640
OG0006744	Carub.0001s2896.1.p	AT1G30660, AT1G30680
OG0006745	Carub.0004s2313.1.p	AT2G40815
OG0006746	Carub.0004s1412.1.p	AT2G32760
OG0006747	Carub.0005s1457.1.p	AT3G48410
OG0006748	Carub.0001s3087.1.p	AT1G32450
OG0006749	Carub.0004s2702.1.p	AT2G44440
OG0006750	Carub.0007s0967.1.p	AT4G30880
OG0006751	Carub.0003s3315.1.p	AT2G18910
OG0006752	Carub.0008s1913.1.p	AT5G58530
OG0006753	Carub.0008s1977.1.p	AT5G59180
OG0006754	Carub.0004s0695.1.p	AT2G26670
OG0006755	Carub.0007s0320.1.p	AT4G37000
OG0006756	Carub.0003s2703.1.p, Carub.0003s3127.1.p	AT2G17305
OG0006757	Carub.0005s0805.1.p	AT4G04404
OG0006757	Carub.0005s0804.1.p	AT3G29340
OG0006758	Carub.0006s3585.1.p	AT4G00830
OG0006759	Carub.0005s3001.1.p	AT3G63390
OG0006760	Carub.0001s0203.1.p, Carub.0033s0004.1.p	AT1G02900
OG0006761	Carub.0001s3611.1.p, Carub.0007s1834.1.p	AT4G22930
OG0006762	Carub.0004s2856.1.p	AT2G45860
OG0006763	Carub.0005s2614.1.p	AT3G59400
OG0006764	Carub.0006s3685.1.p	AT4G00370
OG0006765	Carub.0004s0794.1.p	AT2G27310
OG0006766	Carub.0006s1258.1.p	AT5G14400
OG0006767	Carub.0004s2914.1.p	AT2G46440
OG0006768	Carub.0008s0346.1.p	AT5G44790
OG0006769	Carub.0007s1865.1.p	AT4G22670
OG0006770	Carub.0001s3036.1.p	AT1G56270
OG0006771	Carub.0004s2798.1.p	AT2G45350
OG0006772	Carub.0003s0647.1.p	AT3G06950
OG0006773	Carub.0004s2906.1.p	AT2G46370
OG0006774	Carub.0001s2527.1.p	AT1G25280
OG0006775	Carub.0003s0749.1.p	AT3G07910
OG0006776	Carub.0001s3485.1.p	AT5G11940
OG0006777	Carub.0003s0067.1.p	AT3G01435
OG0006778	Carub.0005s1541.1.p	AT3G49180
OG0006779	Carub.0003s0586.1.p	AT3G06420
OG0006780	Carub.0006s3410.1.p, Carub.0006s3411.1.p, Carub.0006s3412.1.p	AT4G02970, AT4G03350
OG0006781	Carub.0002s1224.1.p	AT1G66245
OG0006782	Carub.0007s2059.1.p	AT4G20850
OG0006783	Carub.0004s0950.1.p	AT2G28520
OG0006784	Carub.0001s1194.1.p	AT1G12260
OG0006785	Carub.0005s0456.1.p	AT3G26570
OG0006786	Carub.0008s2562.1.p	AT5G64810
OG0006788	Carub.0005s1598.1.p	AT3G49640
OG0006790	Carub.0004s1046.1.p	AT2G29400
OG0006791	Carub.0001s4158.1.p	AT1G52580
OG0006792	Carub.0002s1873.1.p	AT1G71950
OG0006793	Carub.0005s1262.1.p	AT1G18480
OG0006794	Carub.0002s2048.1.p	AT1G73730
OG0006795	Carub.0003s0086.1.p	AT3G01290
OG0006796	Carub.0007s2384.1.p	AT4G17550
OG0006797	Carub.0003s2933.1.p	AT2G15560
OG0006798	Carub.0005s2136.1.p	AT3G54770
OG0006799	Carub.0006s0762.1.p	AT5G08630
OG0006800	Carub.0004s2891.1.p	AT2G46225
OG0006801	Carub.0006s2319.1.p	AT5G25370
OG0006802	Carub.0005s2557.1.p	AT3G58790
OG0006803	Carub.0006s3195.1.p	AT4G12620, AT4G14700
OG0006804	Carub.0005s1206.1.p	AT3G46220
OG0006805	Carub.0002s2107.1.p	AT1G74280, AT1G74290
OG0006805	Carub.0002s2108.1.p	AT1G74300
OG0006806	Carub.0006s0978.1.p	AT5G11320
OG0006807	Carub.0004s2344.1.p	AT2G41130
OG0006808	Carub.0008s1973.1.p	AT5G59220
OG0006809	Carub.0003s3022.1.p	AT2G16460
OG0006810	Carub.0003s1004.1.p	AT3G10810
OG0006811	Carub.0006s1277.1.p	AT5G14600
OG0006812	Carub.0003s1767.1.p	AT3G17940
OG0006813	Carub.0007s0049.1.p	AT4G38620
OG0006814	Carub.0007s1961.1.p	AT4G21790
OG0006815	Carub.0002s0158.1.p	AT2G07750, AT1G63250
OG0006816	Carub.0005s2622.1.p	AT3G59490
OG0006817	Carub.0006s0115.1.p	AT2G13960, AT5G02320
OG0006818	Carub.0005s2093.1.p	AT3G54340
OG0006819	Carub.0006s2072.1.p	AT5G22940
OG0006820	Carub.0002s2682.1.p	AT1G80730
OG0006821	Carub.0003s2237.1.p	AT3G22200
OG0006822	Carub.0005s0803.1.p	AT3G29320
OG0006823	Carub.0001s0168.1.p	AT1G02630
OG0006824	Carub.0005s1693.1.p	AT3G50620
OG0006825	Carub.0001s1037.1.p	AT1G10830
OG0006826	Carub.0007s0050.1.p	AT4G38630
OG0006827	Carub.0002s0720.1.p	AT1G56690
OG0006828	Carub.0006s2949.1.p	AT4G10720
OG0006830	Carub.0001s2548.1.p	AT1G24610
OG0006831	Carub.0005s0510.1.p	AT3G26940
OG0006832	Carub.0006s0788.1.p	AT5G09330
OG0006833	Carub.0008s0943.1.p	AT5G49550
OG0006835	Carub.0003s1800.1.p	AT4G21460, AT3G18240
OG0006836	Carub.0003s0606.1.p	AT3G06600
OG0006837	Carub.0001s2547.1.p	AT1G24620
OG0006838	Carub.0002s1858.1.p	AT1G71820
OG0006839	Carub.0006s2206.1.p	AT5G24290
OG0006840	Carub.0006s1133.1.p	AT5G13160
OG0006841	Carub.0003s0594.1.p	AT3G06483
OG0006842	Carub.0002s2730.1.p	AT1G80240
OG0006843	Carub.0001s4404.1.p	AT1G55535
OG0006844	Carub.0008s2833.1.p	AT5G66170
OG0006846	Carub.0006s3402.1.p	AT4G03030
OG0006847	Carub.0007s0565.1.p	AT4G34630
OG0006848	Carub.0002s0864.1.p	AT1G54780
OG0006849	Carub.0003s0737.1.p	AT3G07790
OG0006850	Carub.0004s2919.1.p	AT2G46500
OG0006851	Carub.0008s0994.1.p	AT5G50030
OG0006852	Carub.0002s2384.1.p	AT1G76955
OG0006853	Carub.0001s3460.1.p, Carub.0001s3467.1.p, Carub.0006s2839.1.p	AT1G43600, AT1G43610
OG0006855	Carub.0008s2288.1.p	AT5G62190
OG0006856	Carub.0008s2486.1.p	AT5G64080
OG0006857	Carub.0003s0761.1.p	AT3G08030
OG0006858	Carub.0007s0876.1.p	AT4G31800
OG0006859	Carub.0006s3554.1.p	AT4G01670
OG0006860	Carub.0007s0573.1.p	AT4G34560
OG0006862	Carub.0003s1001.1.p	AT3G10780
OG0006863	Carub.0003s2236.1.p	AT3G22190
OG0006864	Carub.0005s2199.1.p	AT3G55340
OG0006865	Carub.0001s1136.1.p	AT1G11720
OG0006866	Carub.0002s0223.1.p	AT1G62750
OG0006867	Carub.0002s0130.1.p	AT1G63580
OG0006867	Carub.0002s0129.1.p	AT1G63590
OG0006868	Carub.0003s2135.1.p	AT3G21320
OG0006869	Carub.0008s1893.1.p	AT5G58360
OG0006870	Carub.0007s1448.1.p	AT4G26450
OG0006871	Carub.0006s2808.1.p	AT4G09640
OG0006872	Carub.0002s1863.1.p	AT1G71865
OG0006873	Carub.0001s0074.1.p	AT1G01500
OG0006874	Carub.0006s0684.1.p, Carub.0006s0685.1.p	AT5G07950
OG0006875	Carub.0004s2707.1.p	AT2G44510
OG0006877	Carub.0006s1059.1.p	AT5G12080
OG0006878	Carub.0006s0997.1.p	AT5G11510
OG0006879	Carub.0006s0146.1.p	AT5G02640
OG0006880	Carub.0007s1978.1.p	AT4G21445
OG0006881	Carub.0006s3665.1.p	AT4G00570
OG0006882	Carub.0003s1726.1.p	AT3G17560
OG0006883	Carub.0007s2506.1.p	AT4G16447
OG0006884	Carub.0003s3261.1.p	AT2G18465
OG0006885	Carub.0006s2244.1.p	AT5G24580
OG0006886	Carub.0006s0292.1.p	AT5G03990
OG0006887	Carub.0008s0015.1.p	AT5G47635
OG0006888	Carub.0006s1118.1.p	AT5G13010
OG0006889	Carub.0007s1320.1.p	AT3G58390, AT4G27650
OG0006890	Carub.0008s0817.1.p	AT5G48545
OG0006891	Carub.0004s0134.1.p	AT2G22180
OG0006892	Carub.0008s2495.1.p	AT5G64160
OG0006893	Carub.0007s1276.1.p	AT4G28030
OG0006894	Carub.0008s1320.1.p	AT5G53000
OG0006895	Carub.0008s0907.1.p	AT5G49240
OG0006896	Carub.0003s2061.1.p	AT3G20630
OG0006897	Carub.0006s1558.1.p	AT5G17370
OG0006898	Carub.0007s0417.1.p	AT4G36060
OG0006899	Carub.0001s3236.1.p	AT1G34220
OG0006900	Carub.0007s1707.1.p	AT4G24020
OG0006901	Carub.0006s1254.1.p	AT5G14360
OG0006902	Carub.0005s0565.1.p	AT3G27350
OG0006903	Carub.0007s1491.1.p	AT4G26050
OG0006904	Carub.0006s2106.1.p	AT5G23290
OG0006905	Carub.0007s0195.1.p	AT4G39990
OG0006906	Carub.0008s2002.1.p	AT5G59350
OG0006907	Carub.0003s1923.1.p	AT3G19420
OG0006908	Carub.0008s2419.1.p	AT5G63490
OG0006909	Carub.0008s1598.1.p	AT5G55610
OG0006910	Carub.0008s0456.1.p	AT5G43990
OG0006911	Carub.0007s2546.1.p	AT4G16141
OG0006912	Carub.0005s2987.1.p	AT3G63200
OG0006913	Carub.0003s0569.1.p	AT3G06260
OG0006914	Carub.0004s2949.1.p	AT2G46780
OG0006915	Carub.0001s0267.1.p	AT1G03530
OG0006916	Carub.0002s2162.1.p	AT1G74840
OG0006917	Carub.0001s2997.1.p	AT1G31650
OG0006918	Carub.0007s3554.1.p	AT5G40140
OG0006919	Carub.0002s2176.1.p	AT1G74970
OG0006920	Carub.0006s2125.1.p	AT5G23450
OG0006921	Carub.0007s1905.1.p	AT4G22270
OG0006922	Carub.0007s0445.1.p	AT4G35785
OG0006923	Carub.0008s1425.1.p	AT5G53940
OG0006924	Carub.0003s3000.1.p	AT1G01210, AT4G07950
OG0006925	Carub.0008s1351.1.p	AT5G53330
OG0006926	Carub.0004s2242.1.p	AT2G40200
OG0006927	Carub.0001s0214.1.p	AT1G03010
OG0006928	Carub.0001s0589.1.p	AT1G06520
OG0006929	Carub.0004s0952.1.p	AT2G28550
OG0006930	Carub.0005s1324.1.p	AT3G47020
OG0006930	Carub.0005s1327.1.p, Carub.0005s1325.1.p, Carub.0005s1326.1.p, Carub.0004s0118.1.p, Carub.0008s0334.1.p	AT3G47030
OG0006931	Carub.0007s2268.1.p	AT4G18550
OG0006932	Carub.0001s2086.1.p	AT1G21450
