Orthogroup	Capsella_rubella	Boechera_stricta
OG0004281	Carub.0008s1229.1.p	Bostr.7305s0048.1.p
OG0004282	Carub.0008s2153.1.p	Bostr.26833s0155.1.p
OG0004283	Carub.0003s1140.1.p	Bostr.19424s1144.1.p, Bostr.2902s0309.1.p
OG0004284	Carub.0005s2237.1.p, Carub.0004s2193.1.p	Bostr.20505s0189.1.p
OG0004285	Carub.0007s2297.1.p	Bostr.30275s0298.1.p
OG0004285	Carub.0004s1666.1.p	Bostr.23794s0607.1.p
OG0004286	Carub.0003s2009.1.p	Bostr.19424s0641.1.p
OG0004286	Carub.0003s2008.1.p	Bostr.19424s0642.1.p
OG0004287	Carub.0008s1098.1.p	Bostr.15774s0239.1.p
OG0004288	Carub.0004s2640.1.p	Bostr.25993s0389.1.p
OG0004289	Carub.0001s0686.1.p	Bostr.25219s0206.1.p
OG0004290	Carub.0007s1505.1.p	Bostr.7867s0410.1.p
OG0004291	Carub.0005s0388.1.p	Bostr.0556s0278.1.p
OG0004292	Carub.0008s1990.1.p	Bostr.26833s0338.1.p
OG0004293	Carub.0003s1264.1.p	Bostr.0556s0437.1.p, Bostr.3640s0107.1.p, Bostr.2983s0076.1.p
OG0004294	Carub.0001s4036.1.p	Bostr.26675s0037.1.p
OG0004295	Carub.0007s1947.1.p	Bostr.10089s0004.1.p
OG0004296	Carub.0001s4302.1.p	Bostr.0124s0171.1.p
OG0004297	Carub.0004s0167.1.p	Bostr.5022s0004.1.p, Bostr.19427s0021.1.p
OG0004298	Carub.0005s2965.1.p	Bostr.13158s0302.1.p
OG0004299	Carub.0001s3937.1.p	Bostr.26675s0146.1.p
OG0004299	Carub.0003s1971.1.p	Bostr.19424s0678.1.p
OG0004301	Carub.0002s0664.1.p, Carub.0002s0663.1.p	Bostr.12302s0111.1.p, Bostr.30057s0063.1.p
OG0004302	Carub.0008s0134.1.p	Bostr.4485s0008.1.p
OG0004303	Carub.0001s1402.1.p	Bostr.13671s0018.1.p
OG0004304	Carub.0001s1454.1.p	Bostr.0124s0185.1.p
OG0004305	Carub.0006s2285.1.p	Bostr.5763s0018.1.p
OG0004306	Carub.0006s1218.1.p	Bostr.2902s0135.1.p
OG0004307	Carub.0007s3181.1.p, Carub.0002s0762.1.p, Carub.0002s0737.1.p, Carub.0002s0739.1.p	Bostr.22157s0139.1.p, Bostr.10199s0082.1.p, Bostr.5763s0024.1.p, Bostr.5763s0025.1.p
OG0004308	Carub.0005s0168.1.p	Bostr.0556s0091.1.p
OG0004309	Carub.0003s3380.1.p	Bostr.2199s0041.1.p, Bostr.2199s0044.1.p, Bostr.18351s0410.1.p
OG0004310	Carub.0001s4239.1.p	Bostr.0124s0113.1.p
OG0004311	Carub.0002s0723.1.p	Bostr.12938s0006.1.p
OG0004311	Carub.0001s0873.1.p	Bostr.25219s0005.1.p
OG0004312	Carub.0004s2248.1.p	Bostr.23794s0032.1.p
OG0004313	Carub.0007s3626.1.p	Bostr.10058s0031.1.p
OG0004313	Carub.0005s0760.1.p	Bostr.0556s0549.1.p
OG0004314	Carub.0003s2073.1.p	Bostr.19424s0573.1.p
OG0004315	Carub.0003s3347.1.p	Bostr.18351s0385.1.p
OG0004315	Carub.0007s1069.1.p	Bostr.7867s0842.1.p
OG0004316	Carub.0004s2650.1.p	Bostr.25993s0376.1.p
OG0004317	Carub.0003s1060.1.p	Bostr.19424s1062.1.p
OG0004317	Carub.0004s2005.1.p	Bostr.23794s0265.1.p
OG0004318	Carub.0004s1413.1.p	Bostr.23794s0832.1.p
OG0004319	Carub.0001s1686.1.p	Bostr.7128s0321.1.p
OG0004320	Carub.0007s3533.1.p	Bostr.3751s0004.1.p
OG0004320	Carub.0005s0653.1.p	Bostr.0556s0473.1.p
OG0004321	Carub.0004s2806.1.p	Bostr.25993s0230.1.p
OG0004322	Carub.0002s1041.1.p, Carub.0002s1044.1.p, Carub.0002s1053.1.p, Carub.0002s1051.1.p, Carub.0001s2210.1.p, Carub.0007s2949.1.p	Bostr.12659s0111.1.p
OG0004323	Carub.0004s1300.1.p	Bostr.24513s0057.1.p
OG0004324	Carub.0001s3562.1.p	Bostr.12302s0121.1.p
OG0004325	Carub.0001s4327.1.p	Bostr.7128s0080.1.p
OG0004326	Carub.0003s3434.1.p	Bostr.7903s0162.1.p
OG0004327	Carub.0002s2473.1.p	Bostr.20129s0221.1.p
OG0004328	Carub.0004s2786.1.p	Bostr.25993s0250.1.p
OG0004329	Carub.0005s2929.1.p	Bostr.13158s0263.1.p
OG0004330	Carub.0004s1427.1.p	Bostr.23794s0815.1.p
OG0004331	Carub.0004s2768.1.p, Carub.0004s2769.1.p	Bostr.25993s0264.1.p
OG0004332	Carub.0004s2554.1.p	Bostr.25993s0470.1.p
OG0004333	Carub.0003s1381.1.p	Bostr.28625s0284.1.p
OG0004333	Carub.0001s4329.1.p	Bostr.7128s0077.1.p
OG0004334	Carub.0007s0134.1.p	Bostr.25542s0131.1.p
OG0004335	Carub.0003s1639.1.p	Bostr.28625s0026.1.p
OG0004336	Carub.0005s1815.1.p	Bostr.6864s0068.1.p
OG0004337	Carub.0004s2222.1.p	Bostr.23794s0058.1.p
OG0004338	Carub.0008s2037.1.p	Bostr.26833s0264.1.p
OG0004339	Carub.0006s3600.1.p	Bostr.7365s0037.1.p, Bostr.7365s0039.1.p
OG0004340	Carub.0005s0322.1.p	Bostr.21558s0001.1.p
OG0004340	Carub.0005s0323.1.p	Bostr.0556s0216.1.p
OG0004341	Carub.0007s2598.1.p	Bostr.30275s0016.1.p
OG0004341	Carub.0007s2597.1.p	Bostr.30275s0015.1.p
OG0004342	Carub.0005s0711.1.p, Carub.0004s2332.1.p	Bostr.9345s0031.1.p
OG0004342	Carub.0003s2867.1.p	Bostr.13083s0012.1.p
OG0004345	Carub.0006s3296.1.p, Carub.0006s3434.1.p, Carub.0004s2401.1.p	Bostr.11568s0006.1.p
OG0004351	Carub.0006s0339.1.p	Bostr.2128s0003.1.p
OG0004352	Carub.0005s2695.1.p	Bostr.13158s0006.1.p
OG0004352	Carub.0004s2720.1.p	Bostr.25993s0307.1.p
OG0004353	Carub.0007s2764.1.p	Bostr.23794s0625.1.p, Bostr.0597s0069.1.p
OG0004353	Carub.0210s0001.1.p, Carub.0003s2319.1.p	Bostr.19424s0352.1.p
OG0004354	Carub.0001s1885.1.p	Bostr.7128s0530.1.p
OG0004355	Carub.0005s0043.1.p	Bostr.7903s0030.1.p
OG0004356	Carub.0008s1344.1.p	Bostr.26833s0954.1.p
OG0004357	Carub.0001s4243.1.p	Bostr.0124s0117.1.p
OG0004360	Carub.0005s2114.1.p	Bostr.0697s0063.1.p
OG0004360	Carub.0005s2115.1.p	Bostr.0697s0064.1.p
OG0004361	Carub.0007s3598.1.p, Carub.0007s0968.1.p	Bostr.7867s0944.1.p
OG0004362	Carub.0003s2226.1.p, Carub.0002s1833.1.p	Bostr.19424s0451.1.p, Bostr.25463s0409.1.p
OG0004363	Carub.0008s0135.1.p	Bostr.4485s0009.1.p
OG0004363	Carub.0007s2330.1.p	Bostr.30275s0271.1.p
OG0004364	Carub.0008s0543.1.p	Bostr.23794s0844.1.p
OG0004365	Carub.0005s1414.1.p	Bostr.18473s0149.1.p
OG0004367	Carub.0001s4141.1.p	Bostr.0124s0035.1.p
OG0004367	Carub.0003s1568.1.p	Bostr.28625s0098.1.p
OG0004368	Carub.0001s1066.1.p	Bostr.13671s0363.1.p
OG0004368	Carub.0002s0402.1.p	Bostr.10040s0085.1.p
OG0004369	Carub.0006s1551.1.p	Bostr.2618s0068.1.p
OG0004369	Carub.0001s3265.1.p	Bostr.1040s0017.1.p
OG0004372	Carub.0008s2194.1.p	Bostr.26833s0113.1.p
OG0004373	Carub.0003s1962.1.p	Bostr.19424s0686.1.p
OG0004374	Carub.0006s1964.1.p	Bostr.26527s0076.1.p
OG0004375	Carub.0003s1625.1.p	Bostr.28625s0038.1.p
OG0004376	Carub.0006s2131.1.p	Bostr.10199s0077.1.p
OG0004377	Carub.0006s3036.1.p	Bostr.25463s0179.1.p
OG0004378	Carub.0001s2735.1.p	Bostr.15697s0210.1.p
OG0004379	Carub.0008s0785.1.p	Bostr.13083s0061.1.p
OG0004380	Carub.0004s2437.1.p	Bostr.25993s0574.1.p
OG0004381	Carub.0005s2094.1.p	Bostr.0697s0047.1.p
OG0004382	Carub.0006s2783.1.p	Bostr.25463s0387.1.p
OG0004383	Carub.0007s2981.1.p	Bostr.2021s0033.1.p
OG0004383	Carub.0004s0158.1.p	Bostr.19427s0011.1.p
OG0004384	Carub.0005s0337.1.p	Bostr.0556s0227.1.p
OG0004385	Carub.0006s2454.1.p	Bostr.29827s0126.1.p
OG0004386	Carub.0002s2333.1.p	Bostr.20129s0079.1.p
OG0004387	Carub.0003s3362.1.p	Bostr.18351s0396.1.p
OG0004387	Carub.0004s0124.1.p	Bostr.5022s0027.1.p
OG0004388	Carub.0005s2293.1.p	Bostr.26833s0256.1.p
OG0004389	Carub.0002s1576.1.p	Bostr.10273s0457.1.p
OG0004391	Carub.0008s0044.1.p	Bostr.14419s0037.1.p
OG0004392	Carub.0001s2571.1.p	Bostr.15697s0045.1.p
OG0004393	Carub.0002s1363.1.p	Bostr.26959s0170.1.p
OG0004394	Carub.0001s3245.1.p	Bostr.1040s0040.1.p
OG0004395	Carub.0008s1989.1.p	Bostr.26833s0337.1.p
OG0004396	Carub.0005s0595.1.p	Bostr.0556s0431.1.p
OG0004397	Carub.0002s1634.1.p	Bostr.10273s0397.1.p
OG0004398	Carub.0007s2911.1.p	Bostr.2021s0101.1.p
OG0004399	Carub.0007s1712.1.p	Bostr.7867s0203.1.p
OG0004399	Carub.0006s2967.1.p	Bostr.25463s0234.1.p
OG0004400	Carub.0005s2490.1.p	Bostr.20903s0057.1.p
OG0004402	Carub.0006s3601.1.p	Bostr.7365s0040.1.p, Bostr.14268s0001.1.p, Bostr.7365s0048.1.p
OG0004403	Carub.0006s3098.1.p	Bostr.25463s0136.1.p, Bostr.25463s0123.1.p, Bostr.25463s0129.1.p, Bostr.25463s0134.1.p
OG0004404	Carub.0005s2747.1.p	Bostr.13158s0074.1.p
OG0004404	Carub.0002s1114.1.p, Carub.0002s1115.1.p	Bostr.26527s0256.1.p, Bostr.0556s0639.1.p, Bostr.3877s0019.1.p
OG0004405	Carub.0002s2684.1.p	Bostr.20129s0440.1.p
OG0004406	Carub.0008s0897.1.p, Carub.0008s0882.1.p	Bostr.15774s0045.1.p
OG0004407	Carub.0006s1713.1.p	Bostr.26527s0328.1.p
OG0004407	Carub.0004s1680.1.p	Bostr.23794s0591.1.p
OG0004408	Carub.0004s0858.1.p	Bostr.27991s0146.1.p
OG0004408	Carub.0001s0760.1.p	Bostr.25219s0121.1.p
OG0004409	Carub.0006s0401.1.p	Bostr.13129s0457.1.p
OG0004410	Carub.0008s1832.1.p	Bostr.26833s0474.1.p
OG0004411	Carub.0004s1358.1.p	Bostr.18813s0002.1.p
OG0004412	Carub.0006s3332.1.p	Bostr.22391s0001.1.p
OG0004413	Carub.0003s2309.1.p	Bostr.19424s0365.1.p
OG0004414	Carub.0007s3683.1.p	Bostr.17775s0029.1.p, Bostr.17775s0032.1.p
OG0004415	Carub.0004s0839.1.p	Bostr.27991s0159.1.p
OG0004415	Carub.0004s0841.1.p	Bostr.27991s0157.1.p
OG0004417	Carub.0003s2062.1.p	Bostr.19424s0583.1.p
OG0004418	Carub.0004s1251.1.p	Bostr.24513s0101.1.p
OG0004419	Carub.0008s2629.1.p	Bostr.0568s0244.1.p
OG0004420	Carub.0003s3344.1.p	Bostr.18351s0382.1.p, Bostr.26959s0233.1.p, Bostr.13129s0246.1.p, Bostr.7903s0176.1.p
OG0004421	Carub.0005s2804.1.p	Bostr.25993s0179.1.p
OG0004422	Carub.0004s2260.1.p	Bostr.23794s0026.1.p
OG0004423	Carub.0007s2046.1.p	Bostr.10689s0050.1.p
OG0004424	Carub.0004s1638.1.p	Bostr.23794s0637.1.p
OG0004425	Carub.0001s0619.1.p	Bostr.25219s0270.1.p
OG0004426	Carub.0001s0772.1.p	Bostr.25219s0108.1.p
OG0004427	Carub.0004s2244.1.p	Bostr.23794s0035.1.p
OG0004428	Carub.0006s1292.1.p	Bostr.2902s0211.1.p
OG0004429	Carub.0007s2279.1.p	Bostr.30275s0319.1.p
OG0004430	Carub.0003s3496.1.p	Bostr.7903s0113.1.p
OG0004430	Carub.0004s1781.1.p	Bostr.12614s0001.1.p
OG0004431	Carub.0004s1939.1.p	Bostr.23794s0339.1.p
OG0004432	Carub.0001s2661.1.p	Bostr.15697s0135.1.p, Bostr.15697s0133.1.p, Bostr.15697s0136.1.p
OG0004432	Carub.0001s2660.1.p	Bostr.15697s0134.1.p
OG0004433	Carub.0007s3630.1.p	Bostr.10058s0037.1.p
OG0004434	Carub.0005s1061.1.p	Bostr.0556s0776.1.p, Bostr.0556s0777.1.p
OG0004435	Carub.0005s0385.1.p	Bostr.0556s0276.1.p
OG0004436	Carub.0004s2258.1.p	Bostr.23794s0028.1.p
OG0004437	Carub.0006s0776.1.p	Bostr.13129s0073.1.p
OG0004438	Carub.0001s1460.1.p	Bostr.0124s0179.1.p
OG0004439	Carub.0007s1107.1.p	Bostr.7867s0798.1.p
OG0004439	Carub.0007s1108.1.p	Bostr.7867s0797.1.p
OG0004440	Carub.0001s2809.1.p	Bostr.15697s0280.1.p
OG0004441	Carub.0004s1830.1.p	Bostr.23794s0442.1.p
OG0004441	Carub.0004s1831.1.p	Bostr.23794s0441.1.p
OG0004442	Carub.0006s2324.1.p	Bostr.29827s0268.1.p
OG0004443	Carub.0005s0989.1.p	Bostr.0556s0716.1.p
OG0004444	Carub.0004s2882.1.p	Bostr.25993s0156.1.p
OG0004445	Carub.0004s2676.1.p	Bostr.25993s0353.1.p
OG0004446	Carub.0005s2718.1.p	Bostr.13158s0046.1.p, Bostr.13158s0042.1.p
OG0004447	Carub.0004s2426.1.p	Bostr.25993s0585.1.p
OG0004448	Carub.0005s0901.1.p, Carub.0004s0680.1.p	Bostr.7200s0017.1.p, Bostr.30057s0054.1.p
OG0004449	Carub.0005s2966.1.p	Bostr.13158s0303.1.p
OG0004450	Carub.0001s0736.1.p	Bostr.25219s0146.1.p
OG0004451	Carub.0003s0375.1.p	Bostr.2570s0241.1.p
OG0004452	Carub.0004s1163.1.p	Bostr.24513s0191.1.p
OG0004453	Carub.0006s2355.1.p	Bostr.29827s0242.1.p
OG0004454	Carub.0008s0122.1.p	Bostr.28243s0065.1.p
OG0004455	Carub.0003s1687.1.p	Bostr.19424s0954.1.p
OG0004456	Carub.0004s0873.1.p	Bostr.27991s0133.1.p
OG0004457	Carub.0005s2414.1.p	Bostr.20505s0016.1.p
OG0004458	Carub.0006s3525.1.p	Bostr.19046s0099.1.p, Bostr.19046s0101.1.p
OG0004458	Carub.0008s0755.1.p	Bostr.16335s0063.1.p
OG0004459	Carub.0006s0706.1.p	Bostr.10781s0001.1.p
OG0004460	Carub.0003s0746.1.p	Bostr.22252s0238.1.p
OG0004461	Carub.0001s3349.1.p	Bostr.20910s0002.1.p
OG0004462	Carub.0004s2138.1.p	Bostr.23794s0142.1.p
OG0004463	Carub.0001s2799.1.p	Bostr.15697s0270.1.p
OG0004464	Carub.0007s1215.1.p	Bostr.7867s0694.1.p
OG0004465	Carub.0001s0897.1.p, Carub.0001s3928.1.p	Bostr.6053s0001.1.p
OG0004466	Carub.0001s0940.1.p	Bostr.13671s0488.1.p
OG0004467	Carub.0001s0365.1.p	Bostr.26675s0303.1.p
OG0004467	Carub.0004s1508.1.p	Bostr.23794s0757.1.p
OG0004468	Carub.0001s3713.1.p	Bostr.15654s0031.1.p
OG0004469	Carub.0005s2845.1.p	Bostr.13158s0173.1.p
OG0004469	Carub.0004s2912.1.p	Bostr.25993s0127.1.p
OG0004470	Carub.0008s2175.1.p, Carub.0008s2174.1.p	Bostr.26833s0130.1.p
OG0004471	Carub.0001s0311.1.p	Bostr.26675s0359.1.p
OG0004471	Carub.0008s0444.1.p	Bostr.3148s0050.1.p
OG0004472	Carub.0004s1858.1.p	Bostr.15697s0242.1.p, Bostr.23794s0420.1.p
OG0004473	Carub.0007s2875.1.p	Bostr.2021s0132.1.p
OG0004473	Carub.0003s2426.1.p	Bostr.19424s0238.1.p
OG0004474	Carub.0002s2027.1.p, Carub.0006s2750.1.p, Carub.0002s1022.1.p, Carub.0002s1021.1.p, Carub.0002s1020.1.p	Bostr.10273s0010.1.p
OG0004475	Carub.0004s0310.1.p	Bostr.27895s0094.1.p
OG0004476	Carub.0007s1018.1.p	Bostr.7867s0894.1.p
OG0004477	Carub.0003s0592.1.p	Bostr.2570s0011.1.p
OG0004478	Carub.0008s2097.1.p, Carub.0005s1880.1.p	Bostr.26833s0212.1.p
OG0004479	Carub.0001s2157.1.p	Bostr.12659s0055.1.p
OG0004480	Carub.0008s0373.1.p	Bostr.29514s0045.1.p
OG0004480	Carub.0008s0374.1.p	Bostr.29514s0046.1.p
OG0004481	Carub.0001s1640.1.p	Bostr.7128s0271.1.p
OG0004482	Carub.0002s2323.1.p	Bostr.20129s0071.1.p
OG0004483	Carub.0001s0511.1.p	Bostr.25219s0392.1.p
OG0004484	Carub.0002s0217.1.p	Bostr.22157s0054.1.p
OG0004485	Carub.0001s1330.1.p	Bostr.13671s0094.1.p
OG0004485	Carub.0001s1331.1.p	Bostr.13671s0093.1.p
OG0004487	Carub.0002s1643.1.p	Bostr.10273s0390.1.p
OG0004488	Carub.0008s2073.1.p	Bostr.26833s0232.1.p
OG0004489	Carub.0001s1525.1.p	Bostr.7128s0161.1.p
OG0004490	Carub.0002s1906.1.p	Bostr.10273s0127.1.p
OG0004491	Carub.0005s0629.1.p	Bostr.25219s0164.1.p
OG0004492	Carub.0007s3238.1.p	Bostr.9638s0040.1.p, Bostr.5022s0140.1.p, Bostr.5022s0127.1.p
OG0004493	Carub.0005s0123.1.p	Bostr.0556s0044.1.p
OG0004494	Carub.0003s1796.1.p	Bostr.19424s0846.1.p
OG0004495	Carub.0005s1881.1.p, Carub.0005s1882.1.p	Bostr.29094s0001.1.p
OG0004496	Carub.0008s0806.1.p	Bostr.2392s0014.1.p
OG0004497	Carub.0007s1901.1.p	Bostr.7867s0011.1.p
OG0004497	Carub.0007s1900.1.p	Bostr.7867s0012.1.p
OG0004498	Carub.0003s0042.1.p	Bostr.1460s0047.1.p
OG0004499	Carub.0004s2754.1.p	Bostr.25993s0278.1.p
OG0004500	Carub.0002s2135.1.p	Bostr.3288s0102.1.p
OG0004500	Carub.0002s2134.1.p	Bostr.3288s0100.1.p
OG0004501	Carub.0006s1247.1.p	Bostr.2902s0163.1.p
OG0004502	Carub.0006s0020.1.p	Bostr.6251s0130.1.p
OG0004503	Carub.0006s1554.1.p	Bostr.0899s0004.1.p
OG0004503	Carub.0006s1555.1.p	Bostr.29827s0072.1.p
OG0004504	Carub.0007s0512.1.p	Bostr.7867s1379.1.p
OG0004505	Carub.0002s2423.1.p	Bostr.20129s0169.1.p
OG0004506	Carub.0008s2289.1.p	Bostr.26833s0016.1.p
OG0004507	Carub.0003s2377.1.p, Carub.0003s2376.1.p	Bostr.19424s0289.1.p
OG0004508	Carub.0004s1390.1.p	Bostr.23794s0856.1.p
OG0004509	Carub.0008s1522.1.p	Bostr.26833s0770.1.p
OG0004509	Carub.0007s1385.1.p	Bostr.7867s0522.1.p
OG0004510	Carub.0007s3383.1.p	Bostr.7200s0191.1.p
OG0004510	Carub.0002s0062.1.p	Bostr.29223s0106.1.p
OG0004511	Carub.0002s1530.1.p	Bostr.26959s0013.1.p
OG0004511	Carub.0001s2485.1.p	Bostr.12659s0391.1.p
OG0004512	Carub.0001s3444.1.p	Bostr.12302s0020.1.p
OG0004513	Carub.0008s1883.1.p	Bostr.26833s0423.1.p
OG0004514	Carub.0007s0102.1.p	Bostr.25219s0534.1.p, Bostr.25542s0102.1.p
OG0004515	Carub.0001s1579.1.p	Bostr.7128s0218.1.p
OG0004517	Carub.0003s1524.1.p	Bostr.28625s0147.1.p
OG0004518	Carub.0004s1502.1.p	Bostr.23794s0763.1.p
OG0004519	Carub.0007s0800.1.p	Bostr.7867s1106.1.p
OG0004520	Carub.0007s0748.1.p	Bostr.7867s1151.1.p
OG0004521	Carub.0008s1871.1.p	Bostr.26833s0434.1.p
OG0004522	Carub.0002s2404.1.p	Bostr.20129s0150.1.p
OG0004523	Carub.0001s4218.1.p	Bostr.0124s0092.1.p
OG0004523	Carub.0003s1504.1.p	Bostr.28625s0200.1.p
OG0004524	Carub.0002s1582.1.p	Bostr.10273s0449.1.p
OG0004525	Carub.0004s2506.1.p	Bostr.25993s0521.1.p
OG0004527	Carub.0001s2505.1.p	Bostr.12659s0412.1.p
OG0004528	Carub.0006s1106.1.p	Bostr.2902s0023.1.p
OG0004529	Carub.0002s2573.1.p	Bostr.20129s0324.1.p
OG0004530	Carub.0002s2054.1.p	Bostr.3288s0022.1.p
OG0004530	Carub.0006s2800.1.p	Bostr.25463s0369.1.p
OG0004531	Carub.0001s2149.1.p	Bostr.12659s0049.1.p
OG0004532	Carub.0001s2382.1.p	Bostr.12659s0280.1.p
OG0004533	Carub.0001s2036.1.p	Bostr.7128s0679.1.p, Bostr.7867s0171.1.p, Bostr.28625s0171.1.p, Bostr.28625s0172.1.p
OG0004534	Carub.0001s2109.1.p	Bostr.12659s0015.1.p
OG0004535	Carub.0008s0937.1.p	Bostr.15774s0078.1.p
OG0004536	Carub.0005s2562.1.p	Bostr.20903s0125.1.p
OG0004537	Carub.0006s1918.1.p	Bostr.26527s0121.1.p
OG0004538	Carub.0002s1074.1.p, Carub.0007s0219.1.p	Bostr.25542s0217.1.p
OG0004539	Carub.0004s2643.1.p	Bostr.25993s0386.1.p
OG0004539	Carub.0004s2642.1.p	Bostr.25993s0387.1.p
OG0004540	Carub.0001s3512.1.p	Bostr.12302s0077.1.p
OG0004540	Carub.0001s3534.1.p	Bostr.12302s0094.1.p
OG0004541	Carub.0004s0755.1.p, Carub.0008s2366.1.p	Bostr.25494s0001.1.p, Bostr.0568s0515.1.p
OG0004542	Carub.0001s2216.1.p	Bostr.12659s0117.1.p
OG0004542	Carub.0002s1882.1.p	Bostr.10273s0149.1.p
OG0004543	Carub.0005s1460.1.p, Carub.0005s1461.1.p	Bostr.28354s0001.1.p
OG0004545	Carub.0001s0499.1.p	Bostr.25219s0404.1.p
OG0004545	Carub.0001s0500.1.p	Bostr.25219s0403.1.p
OG0004546	Carub.0001s3012.1.p	Bostr.3359s0173.1.p, Bostr.13671s0276.1.p
OG0004547	Carub.0001s3020.1.p	Bostr.3359s0164.1.p
OG0004548	Carub.0007s0642.1.p	Bostr.7867s1250.1.p
OG0004549	Carub.0005s2806.1.p	Bostr.13158s0131.1.p
OG0004550	Carub.0001s1918.1.p	Bostr.7128s0564.1.p
OG0004551	Carub.0003s2055.1.p	Bostr.19424s0593.1.p
OG0004552	Carub.0005s0946.1.p, Carub.0002s1013.1.p	Bostr.21554s0006.1.p
OG0004553	Carub.0008s0162.1.p	Bostr.8819s0164.1.p
OG0004554	Carub.0001s0019.1.p	Bostr.5325s0125.1.p
OG0004554	Carub.0006s3718.1.p	Bostr.14547s0012.1.p
OG0004555	Carub.0007s0980.1.p	Bostr.7867s0911.1.p, Bostr.7867s0931.1.p
OG0004556	Carub.0008s0222.1.p	Bostr.8819s0101.1.p
OG0004557	Carub.0002s0423.1.p	Bostr.10040s0105.1.p
OG0004557	Carub.0002s0426.1.p	Bostr.10040s0106.1.p
OG0004558	Carub.0007s1252.1.p	Bostr.7867s0660.1.p
OG0004559	Carub.0005s1188.1.p	Bostr.18473s0338.1.p
OG0004560	Carub.0003s1215.1.p	Bostr.3640s0054.1.p
OG0004561	Carub.0003s2927.1.p	Bostr.18351s0024.1.p
OG0004562	Carub.0003s0790.1.p	Bostr.22252s0195.1.p
OG0004563	Carub.0004s0166.1.p	Bostr.19427s0020.1.p
OG0004564	Carub.0007s0383.1.p	Bostr.7867s1507.1.p
OG0004565	Carub.0007s3191.1.p	Bostr.29044s0014.1.p
OG0004566	Carub.0006s1011.1.p	Bostr.20055s0075.1.p, Bostr.26833s0672.1.p, Bostr.5022s0072.1.p
OG0004567	Carub.0003s2181.1.p	Bostr.19424s0470.1.p
OG0004568	Carub.0003s3232.1.p	Bostr.18351s0284.1.p
OG0004569	Carub.0008s1360.1.p	Bostr.26833s0938.1.p
OG0004570	Carub.0007s1621.1.p	Bostr.7867s0290.1.p
OG0004571	Carub.0006s1222.1.p	Bostr.2902s0139.1.p
OG0004572	Carub.0007s1863.1.p, Carub.0007s1862.1.p	Bostr.7867s0053.1.p
OG0004573	Carub.0006s1139.1.p	Bostr.2902s0057.1.p
OG0004574	Carub.0002s1874.1.p	Bostr.10273s0157.1.p
OG0004575	Carub.0002s1462.1.p	Bostr.26959s0084.1.p
OG0004576	Carub.0007s2078.1.p	Bostr.10689s0017.1.p
OG0004577	Carub.0002s1602.1.p	Bostr.10273s0427.1.p
OG0004578	Carub.0003s0834.1.p	Bostr.22252s0145.1.p
OG0004579	Carub.0003s2070.1.p	Bostr.19424s0576.1.p
OG0004580	Carub.0007s0591.1.p	Bostr.7867s1298.1.p
OG0004581	Carub.0003s0208.1.p	Bostr.19046s0007.1.p
OG0004582	Carub.0004s2214.1.p	Bostr.23794s0065.1.p
OG0004583	Carub.0003s3336.1.p	Bostr.18351s0378.1.p, Bostr.18351s0379.1.p
OG0004584	Carub.0008s1450.1.p, Carub.0008s1435.1.p	Bostr.26833s0852.1.p
OG0004584	Carub.0008s1404.1.p	Bostr.26833s0885.1.p, Bostr.29827s0010.1.p
OG0004585	Carub.0003s2174.1.p	Bostr.19424s0477.1.p
OG0004586	Carub.0005s0668.1.p	Bostr.0556s0482.1.p
OG0004587	Carub.0004s1443.1.p	Bostr.23794s0800.1.p
OG0004588	Carub.0001s4229.1.p	Bostr.0124s0103.1.p
OG0004588	Carub.0003s1496.1.p	Bostr.28625s0193.1.p
OG0004589	Carub.0006s3270.1.p	Bostr.13158s0242.1.p, Bostr.2983s0016.1.p, Bostr.3279s0004.1.p
OG0004590	Carub.0005s2215.1.p	Bostr.0697s0156.1.p
OG0004591	Carub.0001s2240.1.p	Bostr.12659s0144.1.p
OG0004591	Carub.0008s0384.1.p	Bostr.12659s0145.1.p
OG0004592	Carub.0001s4240.1.p	Bostr.0124s0114.1.p
OG0004593	Carub.0003s1810.1.p	Bostr.19424s0829.1.p
OG0004594	Carub.0001s0866.1.p	Bostr.25219s0012.1.p
OG0004595	Carub.0006s2258.1.p	Bostr.5763s0047.1.p
OG0004595	Carub.0006s2257.1.p	Bostr.26675s0389.1.p
OG0004596	Carub.0002s0658.1.p	Bostr.30057s0072.1.p
OG0004596	Carub.0002s0657.1.p	Bostr.30057s0077.1.p
OG0004597	Carub.0008s1649.1.p	Bostr.26833s0646.1.p
OG0004598	Carub.0005s1162.1.p	Bostr.18473s0358.1.p
OG0004598	Carub.0005s1160.1.p	Bostr.18473s0361.1.p
OG0004599	Carub.0004s2755.1.p	Bostr.25993s0277.1.p
OG0004600	Carub.0002s1968.1.p	Bostr.10273s0065.1.p
OG0004601	Carub.0006s2425.1.p, Carub.0006s1562.1.p	Bostr.29827s0166.1.p
OG0004602	Carub.0003s0680.1.p	Bostr.22252s0305.1.p
OG0004603	Carub.0007s0981.1.p	Bostr.7867s0932.1.p
OG0004604	Carub.0004s2575.1.p	Bostr.2021s0020.1.p
OG0004605	Carub.0004s2391.1.p	Bostr.11568s0014.1.p
OG0004606	Carub.0001s0629.1.p	Bostr.25219s0257.1.p
OG0004606	Carub.0004s1137.1.p	Bostr.24513s0221.1.p
OG0004607	Carub.0006s1028.1.p	Bostr.20055s0062.1.p
