Orthogroup	Capsella_rubella	Brassica_oleracea
OG0007871	Carub.0001s3045.1.p	Bo5g048640
OG0007872	Carub.0001s3677.1.p, Carub.0001s3680.1.p, Carub.0001s3693.1.p	Bo6g010570
OG0007873	Carub.0002s1860.1.p	Bo6g093000, Bo6g113330
OG0007874	Carub.0004s0152.1.p, Carub.0004s0151.1.p	Bo8g016330
OG0007875	Carub.0004s2084.1.p	Bo3g032840, Bo4g187820
OG0007876	Carub.0004s3083.1.p	Bo11270s010, Bo4g136940, Bo4g001100, Bo01447s030
OG0007877	Carub.0005s1975.1.p	Bo6g067200, Bo4g122720
OG0007878	Carub.0007s2858.1.p	Bo4g129540
OG0007879	Carub.0007s0775.1.p	Bo7g115810, Bo1g010040, Bo3g171130
OG0007880	Carub.0007s2886.1.p	Bo7g098120, Bo7g098130, Bo2g161190, Bo9g014390
OG0007882	Carub.0001s1989.1.p	Bo7g061600, Bo5g030260
OG0007884	Carub.0002s1024.1.p	Bo6g103900, Bo2g055930
OG0007885	Carub.0008s0725.1.p, Carub.0006s0395.1.p	Bo9g177500, Bo2g006780
OG0007888	Carub.0006s3285.1.p	Bo9g076600, Bo9g076610
OG0007890	Carub.0008s2285.1.p	Bo3g107930
OG0007899	Carub.0004s1531.1.p	Bo4g043540, Bo4g182130
OG0007900	Carub.0002s1134.1.p	Bo2g051370, Bo9g009180
OG0007901	Carub.0002s0907.1.p	Bo7g040370
OG0007903	Carub.0005s0066.1.p	Bo2g134530, Bo7g078690
OG0007904	Carub.0006s0440.1.p	Bo9g177090, Bo2g006980
OG0007905	Carub.0002s2705.1.p	Bo6g080460, Bo2g095930, Bo6g124490
OG0007906	Carub.0006s2316.1.p	Bo7g096050, Bo2g158720
OG0007907	Carub.0003s3164.1.p	Bo7g014290
OG0007908	Carub.0001s4092.1.p	Bo9g062590
OG0007909	Carub.0001s1863.1.p	Bo8g102960, Bo8g068220
OG0007911	Carub.0001s1452.1.p	Bo8g066220, Bo5g019970
OG0007912	Carub.0004s2883.1.p	Bo4g196070, Bo4g012510
OG0007913	Carub.0006s1316.1.p	Bo2g012320
OG0007914	Carub.0008s2376.1.p	Bo9g017380, Bo3g105780
OG0007915	Carub.0007s0999.1.p	Bo7g114600
OG0007916	Carub.0007s1586.1.p	Bo8g050580, Bo1g039770
OG0007917	Carub.0005s2876.1.p	Bo1g059400, Bo8g097570
OG0007918	Carub.0006s1172.1.p	Bo2g011360, Bo9g166670
OG0007919	Carub.0001s3532.1.p	Bo8g021770, Bo6g003560
OG0007920	Carub.0004s0942.1.p	Bo3g040240, Bo4g070410
OG0007921	Carub.0005s2648.1.p	Bo8g094530, Bo6g076650
OG0007922	Carub.0003s2018.1.p	Bo3g074810, Bo5g109920
OG0007923	Carub.0004s1563.1.p	Bo4g182330, Bo4g041270
OG0007924	Carub.0008s1839.1.p	Bo3g019060, Bo2g029010
OG0007925	Carub.0007s0535.1.p	Bo3g167320, Bo1g006840
OG0007926	Carub.0006s2045.1.p	Bo3g017020, Bo9g148220
OG0007927	Carub.0001s0316.1.p	Bo5g004260, Bo8g115790
OG0007928	Carub.0006s3350.1.p	Bo3g029730
OG0007929	Carub.0007s0688.1.p	Bo3g170640, Bo7g116180
OG0007930	Carub.0003s0634.1.p	Bo3g060840, Bo1g147710
OG0007931	Carub.0001s3915.1.p	Bo3g178270
OG0007932	Carub.0007s3525.1.p	Bo4g145540, Bo4g140060
OG0007933	Carub.0004s2291.1.p	Bo4g012700, Bo4g190320
OG0007934	Carub.0006s3384.1.p	Bo11796s010, Bo3g049920
OG0007935	Carub.0005s1852.1.p	Bo7g101450
OG0007936	Carub.0008s2784.1.p	Bo7g064680
OG0007937	Carub.0007s0123.1.p	Bo7g119240
OG0007938	Carub.0005s2681.1.p	Bo8g094850
OG0007939	Carub.0001s2752.1.p	Bo5g058640, Bo3g143950
OG0007940	Carub.0002s2185.1.p	Bo6g119240, Bo2g082470
OG0007941	Carub.0004s2410.1.p	Bo4g014520, Bo4g191060
OG0007942	Carub.0004s2259.1.p	Bo4g190040
OG0007943	Carub.0007s0369.1.p	Bo1g005520, Bo3g154020
OG0007944	Carub.0004s1658.1.p	Bo4g039190
OG0007945	Carub.0006s3497.1.p	Bo9g005570
OG0007946	Carub.0007s2442.1.p	Bo1g053060
OG0007947	Carub.0006s0196.1.p	Bo2g003890, Bo3g002210
OG0007948	Carub.0006s0515.1.p	Bo9g176450, Bo9g176430, Bo9g176400
OG0007949	Carub.0002s0514.1.p	Bo9g044220
OG0007950	Carub.0005s0964.1.p	Bo1g101980, Bo4g108030, Bo9g046540
OG0007951	Carub.0001s2241.1.p	Bo5g039020, Bo7g057600
OG0007952	Carub.0002s1424.1.p	Bo6g106260
OG0007953	Carub.0007s1645.1.p	Bo4g059660, Bo1g039170
OG0007954	Carub.0006s2305.1.p	Bo2g158900, Bo9g011430
OG0007955	Carub.0005s0470.1.p	Bo9g007990, Bo00285s400, Bo7g083840
OG0007957	Carub.0003s3156.1.p	Bo7g014360, Bo9g024550
OG0007958	Carub.0006s2819.1.p	Bo3g044380
OG0007959	Carub.0007s2831.1.p	Bo3g027930, Bo4g127300, Bo8g036820
OG0007960	Carub.0005s1163.1.p	Bo1g067270
OG0007961	Carub.0006s1306.1.p	Bo3g009960, Bo2g012250
OG0007962	Carub.0006s3705.1.p	Bo3g054820
OG0007963	Carub.0007s2023.1.p	Bo3g162720
OG0007964	Carub.0001s3479.1.p	Bo5g070760, Bo6g001100
OG0007965	Carub.0006s2100.1.p	Bo2g160990
OG0007966	Carub.0008s2640.1.p	Bo00926s020, Bo3g099070, Bo3g098010
OG0007967	Carub.0008s2550.1.p	Bo2g166350, Bo9g018280
OG0007968	Carub.0006s1109.1.p	Bo3g008880, Bo9g169230
OG0007969	Carub.0008s0212.1.p	Bo2g128720, Bo01212s010
OG0007970	Carub.0004s1961.1.p	Bo4g187120
OG0007971	Carub.0007s2444.1.p	Bo1g053090
OG0007972	Carub.0004s2020.1.p	Bo3g032300, Bo4g187470
OG0007973	Carub.0002s2287.1.p	Bo6g120000, Bo6g085060
OG0007974	Carub.0005s2364.1.p	Bo8g091240
OG0007975	Carub.0002s1461.1.p	Bo6g106560, Bo6g097320
OG0007976	Carub.0005s2736.1.p	Bo4g104900
OG0007978	Carub.0008s2738.1.p	Bo7g064040
OG0007979	Carub.0002s2451.1.p	Bo6g121390
OG0007980	Carub.0002s2397.1.p	Bo6g121060
OG0007981	Carub.0004s1896.1.p	Bo4g030880, Bo3g031500
OG0007982	Carub.0002s1384.1.p	Bo6g103870
OG0007983	Carub.0008s1127.1.p	Bo00798s010, Bo2g050550
OG0007984	Carub.0005s1505.1.p	Bo8g077340
OG0007985	Carub.0007s0979.1.p	Bo3g175390, Bo1g011900, Bo7g114770
OG0007986	Carub.0007s1909.1.p	Bo1g027110
OG0007987	Carub.0006s0289.1.p	Bo9g181600, Bo2g005320
OG0007988	Carub.0008s2488.1.p	Bo2g166040, Bo3g101640
OG0007989	Carub.0008s0608.1.p	Bo2g116470, Bo4g078730
OG0007990	Carub.0002s1429.1.p	Bo6g106360
OG0007991	Carub.0007s1084.1.p	Bo7g113840, Bo3g177080
OG0007992	Carub.0003s2983.1.p	Bo7g021040, Bo3g090010
OG0007993	Carub.0006s2405.1.p	Bo7g095390, Bo9g011020
OG0007994	Carub.0005s0596.1.p	Bo2g143820, Bo7g085680
OG0007995	Carub.0004s1730.1.p	Bo4g038360, Bo4g183390
OG0007996	Carub.0006s1352.1.p	Bo9g164180
OG0007997	Carub.0008s0050.1.p	Bo7g077450
OG0007998	Carub.0003s1375.1.p	Bo5g131680
OG0007999	Carub.0008s0128.1.p	Bo7g075580, Bo9g065430, Bo2g130350
OG0008000	Carub.0007s1705.1.p	Bo7g109300, Bo1g037460
OG0008001	Carub.0002s2763.1.p	Bo6g080010, Bo6g125830
OG0008002	Carub.0006s3692.1.p	Bo9g002230
OG0008003	Carub.0006s1158.1.p	Bo9g166780, Bo3g009150
OG0008004	Carub.0001s3636.1.p	Bo5g071290
OG0008005	Carub.0007s2090.1.p	Bo3g162150, Bo7g107080, Bo1g022290
OG0008006	Carub.0008s1349.1.p	Bo2g045900
OG0008007	Carub.0007s1715.1.p	Bo1g037330, Bo7g109230
OG0008008	Carub.0006s1044.1.p	Bo9g169770
OG0008010	Carub.0001s2945.1.p	Bo5g065690, Bo5g065680, Bo2g121060
OG0008011	Carub.0007s0794.1.p	Bo1g010230
OG0008012	Carub.0007s2676.1.p	Bo1g057080, Bo6g053650
OG0008013	Carub.0006s1032.1.p	Bo3g007290, Bo2g010640
OG0008014	Carub.0004s2644.1.p	Bo4g021120
OG0008015	Carub.0007s0789.1.p	Bo1g010170, Bo7g115800
OG0008016	Carub.0002s0314.1.p	Bo1g098730, Bo9g040820
OG0008017	Carub.0004s2515.1.p	Bo4g017350
OG0008018	Carub.0004s2277.1.p	Bo4g190280
OG0008019	Carub.0004s1996.1.p	Bo3g032110, Bo4g187330
OG0008020	Carub.0006s2649.1.p	Bo3g042970
OG0008021	Carub.0002s2535.1.p	Bo6g122060
OG0008023	Carub.0001s2261.1.p	Bo5g039240, Bo7g056410
OG0008024	Carub.0008s2312.1.p	Bo3g107630, Bo2g164140
OG0008025	Carub.0005s2588.1.p	Bo8g093090
OG0008026	Carub.0005s2070.1.p	Bo6g067890
OG0008027	Carub.0003s1024.1.p	Bo5g136980, Bo00971s020
OG0008028	Carub.0001s1938.1.p	Bo8g069830, Bo5g027940
OG0008029	Carub.0001s3528.1.p	Bo6g003500, Bo8g021780
OG0008030	Carub.0005s1642.1.p	Bo8g079480, Bo7g099190, Bo1g083500
OG0008031	Carub.0007s1734.1.p	Bo3g154310
OG0008032	Carub.0005s0035.1.p	Bo7g078220
OG0008033	Carub.0008s1052.1.p	Bo2g050830
OG0008034	Carub.0008s1119.1.p	Bo3g023820, Bo9g100000
OG0008035	Carub.0004s2162.1.p	Bo4g026280
OG0008036	Carub.0008s0163.1.p	Bo2g129920, Bo7g075190
OG0008037	Carub.0001s3752.1.p	Bo3g070130, Bo09372s010, Bo8g015100
OG0008038	Carub.0003s0754.1.p	Bo3g061560, Bo1g145100
OG0008039	Carub.0007s0061.1.p	Bo7g119640
OG0008040	Carub.0008s2586.1.p	Bo2g166530
OG0008041	Carub.0006s2828.1.p	Bo9g086920, Bo9g086910
OG0008042	Carub.0002s2503.1.p	Bo2g093250, Bo6g121790
OG0008043	Carub.0003s2496.1.p	Bo7g032880, Bo3g083570
OG0008044	Carub.0005s2004.1.p	Bo2g001110, Bo8g082870
OG0008045	Carub.0007s1411.1.p	Bo7g111040
OG0008046	Carub.0007s1170.1.p	Bo7g113400
OG0008047	Carub.0003s2276.1.p	Bo3g081320, Bo1g104990
OG0008048	Carub.0007s2014.1.p	Bo1g024040
OG0008049	Carub.0004s1772.1.p	Bo3g029860, Bo4g185870
OG0008050	Carub.0002s1539.1.p	Bo6g108270, Bo6g095860
OG0008051	Carub.0002s0408.1.p	Bo01282s010
OG0008052	Carub.0008s1896.1.p	Bo3g018770, Bo9g135030
OG0008053	Carub.0005s1421.1.p, Carub.0005s1422.1.p	Bo6g086520
OG0008054	Carub.0013s0003.1.p	Bo2g110610, Bo9g088100
OG0008055	Carub.0008s0795.1.p	Bo7g089220, Bo2g149870
OG0008056	Carub.0008s2035.1.p	Bo2g025520, Bo3g017810
OG0008057	Carub.0006s1455.1.p	Bo9g163240, Bo9g163210
OG0008058	Carub.0003s0839.1.p	Bo3g062120
OG0008059	Carub.0001s3147.1.p	Bo6g049350
OG0008060	Carub.0005s0107.1.p	Bo9g071520, Bo7g080150
OG0008061	Carub.0003s2525.1.p	Bo7g031650
OG0008062	Carub.0005s2170.1.p	Bo4g117170, Bo8g088390
OG0008063	Carub.0006s2292.1.p	Bo1g039380
OG0008064	Carub.0004s0696.1.p	Bo4g165020
OG0008065	Carub.0005s1282.1.p	Bo3g132570
OG0008066	Carub.0003s2141.1.p	Bo5g101080
OG0008067	Carub.0006s1977.1.p	Bo2g023720, Bo8g104130
OG0008068	Carub.0007s2430.1.p	Bo1g052940, Bo7g104960
OG0008069	Carub.0007s1615.1.p	Bo7g109830, Bo1g039420
OG0008070	Carub.0006s2161.1.p	Bo7g097390, Bo9g013900
OG0008072	Carub.0007s3441.1.p	Bo4g140830
OG0008073	Carub.0004s2559.1.p	Bo4g019590
OG0008074	Carub.0007s3279.1.p	Bo4g136690
OG0008075	Carub.0005s2006.1.p	Bo00576s070, Bo6g067500
OG0008076	Carub.0007s3571.1.p	Bo6g064320
OG0008077	Carub.0007s0562.1.p	Bo1g007090, Bo3g168700
OG0008078	Carub.0006s0845.1.p	Bo9g173600
OG0008079	Carub.0003s1391.1.p	Bo1g134520
OG0008080	Carub.0007s0391.1.p	Bo7g117930
OG0008081	Carub.0004s2513.1.p	Bo4g191750
OG0008082	Carub.0006s3490.1.p	Bo2g100380, Bo3g052610
OG0008083	Carub.0006s2163.1.p	Bo9g013880, Bo7g097380
OG0008084	Carub.0008s2688.1.p	Bo9g019030, Bo3g096530
OG0008085	Carub.0001s1293.1.p	Bo8g107550, Bo5g015280
OG0008086	Carub.0001s0741.1.p	Bo8g112700, Bo5g008720
OG0008087	Carub.0007s1644.1.p	Bo1g039180, Bo7g109690
OG0008088	Carub.0007s3008.1.p	Bo4g134550
OG0008089	Carub.0003s3121.1.p	Bo9g024410, Bo7g014700, Bo3g092290
OG0008090	Carub.0006s1740.1.p	Bo9g154290, Bo9g154280, Bo9g154240, Bo20247s010
OG0008091	Carub.0002s1391.1.p	Bo3g090100, Bo6g098760
OG0008092	Carub.0006s0325.1.p	Bo9g181260, Bo3g002740
OG0008093	Carub.0002s1754.1.p	Bo6g094540, Bo6g112400
OG0008094	Carub.0004s2888.1.p	Bo4g011460, Bo4g012480
OG0008095	Carub.0002s0377.1.p	Bo9g079680
OG0008096	Carub.0007s0284.1.p	Bo7g118520, Bo1g003640, Bo1g003620
OG0008097	Carub.0007s0961.1.p	Bo7g114840
OG0008098	Carub.0004s1606.1.p	Bo4g039860, Bo4g039880
OG0008099	Carub.0007s0056.1.p	Bo3g149500
OG0008100	Carub.0001s2163.1.p	Bo8g071290, Bo5g035160
OG0008101	Carub.0002s2532.1.p	Bo6g122030, Bo2g093430
OG0008102	Carub.0001s2663.1.p	Bo3g143110, Bo5g054580
OG0008103	Carub.0003s0705.1.p	Bo3g061300, Bo5g141460
OG0008104	Carub.0004s2742.1.p	Bo4g195220, Bo4g024140
OG0008105	Carub.0001s3289.1.p, Carub.0001s3295.1.p	Bo3g090120, Bo9g072760
OG0008106	Carub.0006s2500.1.p	Bo9g010430
OG0008107	Carub.0004s1869.1.p	Bo4g186430
OG0008108	Carub.0001s0204.1.p, Carub.0033s0003.1.p	Bo8g001210
OG0008109	Carub.0007s2878.1.p	Bo4g130820
OG0008110	Carub.0003s2307.1.p	Bo3g081490, Bo1g103570
OG0008111	Carub.0003s1499.1.p	Bo1g128590
OG0008113	Carub.0003s1955.1.p	Bo5g113780
OG0008114	Carub.0002s2317.1.p	Bo6g120300
OG0008115	Carub.0003s1455.1.p	Bo5g127630, Bo3g066480
OG0008116	Carub.0001s1432.1.p	Bo8g066100
OG0008117	Carub.0007s2213.1.p	Bo1g020180
OG0008118	Carub.0006s1546.1.p	Bo9g161430, Bo3g012460
OG0008119	Carub.0006s0859.1.p	Bo9g173380, Bo9g173410
OG0008120	Carub.0001s1923.1.p	Bo5g027680
OG0008121	Carub.0004s0333.1.p	Bo8g100040
OG0008122	Carub.0006s0304.1.p	Bo3g002610, Bo2g005370, Bo9g181410
OG0008123	Carub.0002s1789.1.p	Bo6g112710
OG0008124	Carub.0007s0998.1.p	Bo7g114610, Bo3g175500
OG0008125	Carub.0005s1807.1.p	Bo8g081310, Bo7g101130
OG0008126	Carub.0006s3555.1.p	Bo9g004190
OG0008127	Carub.0006s2133.1.p	Bo9g014050, Bo7g097580
OG0008128	Carub.0001s3468.1.p	Bo8g023200
OG0008129	Carub.0003s0256.1.p	Bo5g149940, Bo1g154760
OG0008130	Carub.0004s0551.1.p, Carub.0005s0152.1.p	Bo3g025270
OG0008131	Carub.0001s1791.1.p	Bo8g067760, Bo5g025260, Bo8g104450
OG0008132	Carub.0002s2741.1.p	Bo6g125740
OG0008133	Carub.0002s1416.1.p	Bo2g056120, Bo6g105180
OG0008134	Carub.0001s4088.1.p	Bo01485s010, Bo3g181290, Bo6g026460
OG0008135	Carub.0005s2476.1.p	Bo6g073290, Bo4g109710
OG0008136	Carub.0001s0872.1.p	Bo5g009790, Bo01087s080
OG0008137	Carub.0003s1163.1.p	Bo5g133530, Bo3g064850
OG0008138	Carub.0006s2983.1.p	Bo9g090990
OG0008139	Carub.0004s2961.1.p	Bo4g006890
OG0008140	Carub.0007s0160.1.p	Bo3g151430, Bo1g002780
OG0008141	Carub.0007s0870.1.p	Bo1g010890, Bo7g115440
OG0008143	Carub.0008s1335.1.p, Carub.0001s0969.1.p	Bo9g109840
OG0008144	Carub.0001s0860.1.p	Bo5g009670, Bo5g009580, Bo5g009590
OG0008145	Carub.0001s1270.1.p	Bo8g107870
OG0008146	Carub.0001s3853.1.p	Bo00904s010, Bo5g075200
OG0008147	Carub.0006s1804.1.p	Bo9g152560, Bo3g013780
OG0008148	Carub.0003s1768.1.p	Bo3g071330, Bo1g119030
OG0008149	Carub.0003s2912.1.p	Bo9g023770, Bo7g021690
OG0008150	Carub.0007s2343.1.p	Bo3g037730
OG0008151	Carub.0005s2953.1.p	Bo6g079660
OG0008152	Carub.0001s4440.1.p	Bo01063s010
OG0008153	Carub.0008s2499.1.p	Bo3g101530
OG0008154	Carub.0007s0920.1.p	Bo3g174000, Bo1g011380
OG0008155	Carub.0007s2835.1.p	Bo6g056160, Bo4g127330, Bo8g036790
OG0008156	Carub.0008s0887.1.p	Bo2g150440
OG0008157	Carub.0002s1806.1.p	Bo7g080660
OG0008158	Carub.0002s0504.1.p	Bo00956s020, Bo1g091770
OG0008159	Carub.0001s0478.1.p	Bo5g005630, Bo8g115060
OG0008160	Carub.0007s0308.1.p	Bo1g004940, Bo7g118430
OG0008161	Carub.0003s1209.1.p	Bo5g133200, Bo1g138980
OG0008162	Carub.0004s2274.1.p	Bo4g190230, Bo3g035020
OG0008163	Carub.0001s2515.1.p	Bo5g043370, Bo7g050580, Bo3g138750
OG0008164	Carub.0005s2548.1.p	Bo6g076010, Bo8g092810
OG0008165	Carub.0006s2356.1.p	Bo7g095740, Bo2g158480, Bo2g095660
OG0008166	Carub.0004s2555.1.p	Bo4g018560
OG0008168	Carub.0004s2177.1.p	Bo4g025940, Bo3g034410
OG0008169	Carub.0007s1458.1.p	Bo7g110870, Bo1g043150
OG0008170	Carub.0008s0979.1.p	Bo2g050910, Bo00935s030
OG0008171	Carub.0003s1862.1.p	Bo5g117020
OG0008172	Carub.0004s1455.1.p	Bo4g044200, Bo4g181630
OG0008173	Carub.0003s1894.1.p	Bo3g071970, Bo5g115600
OG0008174	Carub.0001s1912.1.p	Bo8g068570
OG0008175	Carub.0001s3725.1.p	Bo5g072460, Bo6g010960, Bo8g016390
OG0008176	Carub.0007s2624.1.p	Bo1g056610, Bo9g177310
OG0008177	Carub.0006s0169.1.p	Bo2g002760, Bo3g002100
OG0008178	Carub.0005s2816.1.p	Bo8g096010, Bo6g077700, Bo4g101180
OG0008179	Carub.0004s2098.1.p	Bo3g033010, Bo4g026820
OG0008180	Carub.0005s1889.1.p	Bo7g101560, Bo4g125330
OG0008181	Carub.0007s2452.1.p	Bo1g053130, Bo7g104790
OG0008182	Carub.0007s0527.1.p	Bo1g006780, Bo3g167300
OG0008183	Carub.0006s0693.1.p	Bo3g004640, Bo9g174840, Bo2g008870
OG0008184	Carub.0003s1513.1.p	Bo1g128500, Bo5g127130
OG0008185	Carub.0001s0848.1.p	Bo8g058210
OG0008186	Carub.0002s2092.1.p	Bo6g118450, Bo6g118430
OG0008187	Carub.0005s1987.1.p	Bo8g082680
OG0008188	Carub.0007s0744.1.p	Bo3g170980, Bo7g115990, Bo1g008490
OG0008189	Carub.0003s0228.1.p	Bo1g154870
OG0008190	Carub.0005s2124.1.p	Bo8g084800
OG0008192	Carub.0006s0996.1.p	Bo2g010420, Bo9g171140, Bo3g007060
OG0008193	Carub.0008s0191.1.p	Bo9g062860, Bo2g127680, Bo7g073970
OG0008194	Carub.0005s2098.1.p	Bo8g083630, Bo8g083620, Bo8g068640
OG0008195	Carub.0002s2257.1.p	Bo2g085320, Bo6g119820
OG0008196	Carub.0004s1077.1.p	Bo4g169530
OG0008198	Carub.0007s1675.1.p	Bo1g038860, Bo8g050280
OG0008199	Carub.0006s0647.1.p	Bo9g175540, Bo2g008650
OG0008200	Carub.0005s0515.1.p	Bo9g008090, Bo7g084080
OG0008201	Carub.0007s0350.1.p	Bo1g005370, Bo7g118180
OG0008202	Carub.0007s1337.1.p	Bo8g052790, Bo1g049410, Bo7g111440
OG0008203	Carub.0003s1910.1.p	Bo3g073070, Bo5g115340
OG0008204	Carub.0008s2560.1.p	Bo2g166410, Bo9g018410
OG0008205	Carub.0001s2564.1.p	Bo5g051780
OG0008206	Carub.0007s0782.1.p	Bo1g010090
OG0008207	Carub.0001s4024.1.p	Bo5g082640, Bo3g179660
OG0008208	Carub.0008s2310.1.p	Bo2g164120, Bo3g107660
OG0008210	Carub.0001s2470.1.p	Bo00825s100, Bo5g042900
OG0008211	Carub.0008s0677.1.p	Bo9g058270
OG0008212	Carub.0001s0944.1.p	Bo5g010510, Bo8g059040
OG0008213	Carub.0003s3270.1.p	Bo7g010000, Bo3g094230
OG0008214	Carub.0004s2655.1.p	Bo4g021200
OG0008215	Carub.0007s1826.1.p	Bo7g108400, Bo1g032040
OG0008216	Carub.0003s1773.1.p	Bo5g121350
OG0008218	Carub.0007s0598.1.p, Carub.0127s0001.1.p	Bo1g007380, Bo3g168940
OG0008219	Carub.0001s2825.1.p	Bo3g147510, Bo5g061160
OG0008220	Carub.0003s0141.1.p	Bo5g152710
OG0008221	Carub.0008s1346.1.p	Bo3g022810, Bo9g111030
OG0008222	Carub.0008s0476.1.p	Bo2g120570, Bo9g059320
OG0008223	Carub.0001s0490.1.p	Bo5g006810, Bo5g005760, Bo8g115040
OG0008224	Carub.0006s2953.1.p	Bo9g089630
OG0008225	Carub.0006s1563.1.p	Bo9g160300, Bo3g012620
OG0008226	Carub.0001s3173.1.p	Bo5g048530
OG0008227	Carub.0007s3381.1.p	Bo9g030760, Bo6g066310
OG0008228	Carub.0001s2738.1.p	Bo7g045720, Bo3g143810
OG0008229	Carub.0002s1466.1.p	Bo6g106610, Bo2g057660
OG0008230	Carub.0002s0652.1.p	Bo9g052090
OG0008231	Carub.0008s0868.1.p	Bo7g089720
OG0008233	Carub.0007s3579.1.p	Bo4g139290, Bo9g088590
OG0008234	Carub.0005s0817.1.p	Bo2g148140, Bo7g087520, Bo9g008900
OG0008235	Carub.0007s0378.1.p	Bo3g154110, Bo1g005580
OG0008236	Carub.0001s1300.1.p	Bo8g065360, Bo8g107490
OG0008237	Carub.0006s2027.1.p, Carub.0153s0001.1.p	Bo9g148310
OG0008238	Carub.0003s0237.1.p	Bo1g154820, Bo5g150150
OG0008239	Carub.0006s1200.1.p	Bo3g009370, Bo2g011570
OG0008240	Carub.0006s1651.1.p	Bo3g013030, Bo9g157370
OG0008241	Carub.0003s3476.1.p	Bo9g028240, Bo7g003610
OG0008242	Carub.0001s1771.1.p	Bo5g025050
OG0008243	Carub.0008s1828.1.p	Bo2g029080, Bo9g133500
OG0008244	Carub.0008s1659.1.p	Bo3g021100, Bo9g123740
OG0008245	Carub.0006s2570.1.p	Bo7g093250, Bo2g152980
OG0008246	Carub.0003s0328.1.p	Bo1g153240
OG0008247	Carub.0005s2507.1.p	Bo6g074630, Bo4g108540
OG0008248	Carub.0003s1223.1.p	Bo5g133100
OG0008249	Carub.0001s1341.1.p	Bo5g017720
OG0008250	Carub.0001s3252.1.p	Bo6g044160, Bo8g027000
OG0008251	Carub.0005s0478.1.p	Bo00285s440, Bo7g083870
OG0008253	Carub.0003s2040.1.p	Bo5g108650, Bo5g108640
OG0008254	Carub.0008s1703.1.p	Bo2g034130, Bo3g019820
OG0008255	Carub.0008s1857.1.p	Bo9g133690, Bo2g028900
OG0008256	Carub.0006s0724.1.p	Bo3g004870
OG0008257	Carub.0005s0114.1.p	Bo9g071610
OG0008258	Carub.0002s0623.1.p	Bo1g088110, Bo9g050920
OG0008259	Carub.0008s1696.1.p	Bo2g034190, Bo9g125990
OG0008260	Carub.0001s0147.1.p	Bo5g003140, Bo4g014750
OG0008261	Carub.0005s0403.1.p	Bo7g082400, Bo2g138920
OG0008262	Carub.0004s1438.1.p	Bo4g179550, Bo4g045420
OG0008263	Carub.0004s2050.1.p	Bo4g187650, Bo4g027250
OG0008264	Carub.0006s2186.1.p	Bo7g097150
OG0008265	Carub.0005s0797.1.p	Bo7g087410, Bo2g147940
OG0008266	Carub.0003s0383.1.p	Bo3g058510, Bo00834s070
OG0008267	Carub.0003s1510.1.p	Bo3g066820
OG0008268	Carub.0005s2893.1.p	Bo8g097720
OG0008270	Carub.0006s1916.1.p	Bo3g015390, Bo2g023210
OG0008272	Carub.0006s1831.1.p	Bo3g013890, Bo9g152210
OG0008273	Carub.0004s2926.1.p	Bo4g008140
OG0008274	Carub.0005s2891.1.p	Bo6g079310, Bo8g097700, Bo4g098890
OG0008275	Carub.0003s3198.1.p	Bo7g012970, Bo3g093790
OG0008277	Carub.0007s2891.1.p	Bo4g130860
OG0008278	Carub.0003s1296.1.p	Bo5g132450
OG0008279	Carub.0008s2397.1.p	Bo3g104660
OG0008280	Carub.0005s1380.1.p	Bo1g072330, Bo1g072340, Bo3g135760
OG0008281	Carub.0004s2582.1.p	Bo4g019740
OG0008282	Carub.0008s2354.1.p	Bo2g165320
OG0008283	Carub.0008s0641.1.p	Bo4g078450
OG0008284	Carub.0002s2548.1.p	Bo2g093560
OG0008285	Carub.0004s2099.1.p	Bo4g026800
OG0008286	Carub.0005s1740.1.p	Bo7g100660, Bo1g060550
OG0008287	Carub.0003s2314.1.p	Bo5g093250
OG0008288	Carub.0002s2350.1.p	Bo2g091020, Bo5g104700, Bo6g084840
OG0008289	Carub.0005s2722.1.p	Bo6g077000, Bo6g077010, Bo6g077080, Bo8g095240
OG0008290	Carub.0004s2913.1.p	Bo4g009240
OG0008291	Carub.0001s2651.1.p	Bo3g143040, Bo00579s030, Bo7g048470
OG0008292	Carub.0001s2865.1.p	Bo3g149040
OG0008293	Carub.0001s1133.1.p	Bo5g014920, Bo8g061300
OG0008294	Carub.0003s3350.1.p	Bo07555s010, Bo7g007330
OG0008295	Carub.0001s0548.1.p	Bo7g104220
OG0008296	Carub.0002s1472.1.p	Bo6g106670, Bo2g057690
OG0008297	Carub.0006s1203.1.p	Bo3g009380
OG0008298	Carub.0005s2954.1.p	Bo6g079670, Bo8g098200
OG0008299	Carub.0003s0722.1.p	Bo3g061390
OG0008300	Carub.0002s2058.1.p	Bo6g118130
OG0008301	Carub.0005s2404.1.p	Bo1g007520, Bo7g116760
OG0008302	Carub.0008s1810.1.p	Bo9g133300, Bo3g019250
OG0008303	Carub.0007s2187.1.p	Bo1g020390
OG0008304	Carub.0003s2208.1.p, Carub.0005s0798.1.p	Bo3g078890, Bo01033s010, Bo3g079930
OG0008305	Carub.0003s2323.1.p	Bo3g081610
OG0008306	Carub.0005s2388.1.p	Bo4g111500, Bo8g091450, Bo3g164320
OG0008307	Carub.0008s2776.1.p	Bo7g064590, Bo2g167760
OG0008308	Carub.0006s1607.1.p	Bo2g014000, Bo2g062680, Bo3g012800
OG0008309	Carub.0002s1841.1.p	Bo6g094130, Bo6g113100
