Orthogroup	Capsella_rubella	Arabidopsis_halleri
OG0006994	Carub.0008s0433.1.p	g29129
OG0006995	Carub.0001s2690.1.p	g13000
OG0006996	Carub.0007s0835.1.p	g00749
OG0006997	Carub.0003s1816.1.p	g21589
OG0006998	Carub.0007s3210.1.p	g27839
OG0006999	Carub.0005s0233.1.p	g23606
OG0007000	Carub.0004s2507.1.p	g17345
OG0007001	Carub.0001s2587.1.p	g26718
OG0007002	Carub.0005s2021.1.p	g11370
OG0007003	Carub.0003s3286.1.p	g22009
OG0007004	Carub.0003s3196.1.p	g25004
OG0007005	Carub.0005s0609.1.p	g28187
OG0007006	Carub.0005s0339.1.p	g19602
OG0007007	Carub.0005s2089.1.p	g11449
OG0007008	Carub.0008s2001.1.p	g11026
OG0007009	Carub.0005s2956.1.p	g05294
OG0007010	Carub.0004s0931.1.p	g07103
OG0007011	Carub.0004s2191.1.p	g12548
OG0007012	Carub.0004s2381.1.p	g24465
OG0007013	Carub.0008s1163.1.p	g08380
OG0007014	Carub.0006s0266.1.p	g15818, g26068
OG0007015	Carub.0003s0678.1.p	g11842
OG0007016	Carub.0006s0222.1.p	g15861
OG0007017	Carub.0008s1459.1.p	g09416
OG0007018	Carub.0005s2856.1.p	g05417
OG0007019	Carub.0006s0195.1.p	g19388
OG0007020	Carub.0005s0212.1.p	g13832
OG0007021	Carub.0006s1548.1.p	g00041
OG0007022	Carub.0004s1345.1.p	g07979
OG0007023	Carub.0006s0906.1.p	g10525
OG0007024	Carub.0005s2122.1.p	g11481
OG0007025	Carub.0002s2071.1.p	g04148
OG0007026	Carub.0003s1169.1.p	g05799
OG0007027	Carub.0003s2582.1.p	g23384
OG0007028	Carub.0004s2692.1.p	g18110
OG0007029	Carub.0008s2482.1.p	g12421
OG0007030	Carub.0008s1723.1.p	g24095
OG0007031	Carub.0002s2765.1.p	g01668
OG0007032	Carub.0006s1241.1.p	g19276
OG0007033	Carub.0004s2119.1.p	g12469
OG0007034	Carub.0002s2296.1.p	g01158
OG0007035	Carub.0006s3380.1.p	g09014
OG0007036	Carub.0004s1924.1.p	g03657, g00668
OG0007037	Carub.0007s2708.1.p	g20146
OG0007038	Carub.0003s1841.1.p	g21613
OG0007039	Carub.0005s2510.1.p	g16564
OG0007040	Carub.0007s1500.1.p	g10224
OG0007041	Carub.0006s0349.1.p	g15723
OG0007042	Carub.0001s3920.1.p	g15290
OG0007043	Carub.0003s0715.1.p	g11806
OG0007044	Carub.0005s2368.1.p	g21158
OG0007046	Carub.0004s0006.1.p	g23905
OG0007047	Carub.0001s1829.1.p	g13982
OG0007048	Carub.0003s0752.1.p	g11772
OG0007049	Carub.0005s2853.1.p	g05420
OG0007050	Carub.0003s0689.1.p	g11831
OG0007051	Carub.0008s2808.1.p	g07217
OG0007052	Carub.0004s3062.1.p	g09532
OG0007053	Carub.0005s2079.1.p	g11439
OG0007054	Carub.0001s0582.1.p	g02290
OG0007055	Carub.0008s1886.1.p	g16928
OG0007056	Carub.0005s2499.1.p	g16578
OG0007057	Carub.0004s1047.1.p	g06969
OG0007058	Carub.0002s2009.1.p	g04086
OG0007059	Carub.0007s1204.1.p	g04385
OG0007060	Carub.0004s1150.1.p	g24223
OG0007061	Carub.0006s3407.1.p	g09041
OG0007062	Carub.0007s0393.1.p	g03086
OG0007063	Carub.0007s1829.1.p	g14374
OG0007064	Carub.0003s2549.1.p	g28255
OG0007065	Carub.0001s3473.1.p	g23507
OG0007066	Carub.0003s0212.1.p	g02464
OG0007067	Carub.0006s1944.1.p	g12004
OG0007068	Carub.0004s1954.1.p	g03689
OG0007069	Carub.0006s2398.1.p	g21834
OG0007070	Carub.0001s4068.1.p	g21969
OG0007071	Carub.0001s1303.1.p	g04733
OG0007072	Carub.0005s2629.1.p	g22847
OG0007073	Carub.0001s3787.1.p, Carub.0001s3788.1.p, Carub.0001s3786.1.p	g24275, g24273
OG0007074	Carub.0002s1423.1.p	g21103
OG0007075	Carub.0006s3632.1.p	g23456, g19725
OG0007076	Carub.0007s1390.1.p	g04568
OG0007077	Carub.0007s0041.1.p	g02724
OG0007078	Carub.0007s2793.1.p	g21806, g31401, g21804, g31829
OG0007079	Carub.0004s3050.1.p	g09545
OG0007080	Carub.0006s1761.1.p	g13142
OG0007081	Carub.0024s0019.1.p	g27905
OG0007082	Carub.0001s2842.1.p	g23702, g23701
OG0007083	Carub.0005s2980.1.p	g05271
OG0007084	Carub.0006s1101.1.p	g10719
OG0007085	Carub.0007s3404.1.p	g22455
OG0007086	Carub.0003s2143.1.p	g11244
OG0007087	Carub.0006s1084.1.p	g10704
OG0007088	Carub.0003s2343.1.p	g16440, g29426
OG0007089	Carub.0008s2757.1.p	g07272
OG0007090	Carub.0001s0737.1.p	g18297
OG0007091	Carub.0003s1970.1.p	g28994
OG0007092	Carub.0006s0320.1.p	g32538, g15763
OG0007093	Carub.0002s2716.1.p	g01613
OG0007094	Carub.0004s1441.1.p	g03188
OG0007095	Carub.0008s2783.1.p	g07244
OG0007096	Carub.0001s3897.1.p	g15266
OG0007097	Carub.0007s3229.1.p	g26603
OG0007098	Carub.0007s1338.1.p	g04516
OG0007099	Carub.0001s1897.1.p	g13910
OG0007100	Carub.0003s0352.1.p	g06173
OG0007101	Carub.0002s0106.1.p	g22949
OG0007102	Carub.0004s2950.1.p	g09644
OG0007103	Carub.0003s1164.1.p	g05803
OG0007104	Carub.0004s2442.1.p	g17274
OG0007105	Carub.0008s1831.1.p	g16871
OG0007106	Carub.0008s2066.1.p, Carub.0008s2080.1.p	g10941
OG0007107	Carub.0006s2956.1.p	g27795
OG0007108	Carub.0002s2127.1.p	g00988
OG0007109	Carub.0008s1353.1.p	g23040
OG0007110	Carub.0007s0453.1.p	g00339
OG0007111	Carub.0007s3629.1.p	g26744
OG0007112	Carub.0006s1146.1.p	g10765
OG0007113	Carub.0003s1708.1.p	g16173
OG0007114	Carub.0003s2165.1.p	g11269
OG0007115	Carub.0007s1770.1.p	g10481
OG0007116	Carub.0006s2227.1.p	g27588
OG0007117	Carub.0008s2166.1.p	g10854
OG0007118	Carub.0004s1946.1.p	g03681
OG0007119	Carub.0006s0264.1.p	g15820
OG0007120	Carub.0003s0066.1.p	g02623
OG0007121	Carub.0004s0463.1.p	g22364
OG0007122	Carub.0001s4448.1.p	g24574
OG0007123	Carub.0004s0611.1.p, Carub.0004s2380.1.p	g24466
OG0007124	Carub.0005s0516.1.p	g20492
OG0007125	Carub.0005s0234.1.p	g23605, g23604
OG0007126	Carub.0007s0332.1.p	g03023
OG0007127	Carub.0001s1477.1.p	g10085
OG0007128	Carub.0001s2613.1.p	g12909
OG0007129	Carub.0001s2812.1.p	g26331
OG0007130	Carub.0001s0410.1.p	g02117
OG0007131	Carub.0001s3891.1.p	g26685, g15259, g15257, g15258, g15256
OG0007132	Carub.0001s2855.1.p	g23722
OG0007133	Carub.0001s2438.1.p	g08076
OG0007134	Carub.0001s1154.1.p	g14892, g04896
OG0007135	Carub.0007s0319.1.p	g03007
OG0007136	Carub.0001s3580.1.p	g18971
OG0007137	Carub.0001s0382.1.p	g02090
OG0007138	Carub.0003s1981.1.p	g28981
OG0007139	Carub.0002s1517.1.p	g31823
OG0007140	Carub.0006s0750.1.p	g19057, g10126
OG0007141	Carub.0001s4366.1.p	g24851
OG0007142	Carub.0005s0289.1.p	g23566
OG0007143	Carub.0007s1559.1.p	g10282
OG0007145	Carub.0001s1684.1.p	g09881
OG0007146	Carub.0002s2219.1.p	g01075
OG0007147	Carub.0004s2670.1.p	g18090
OG0007148	Carub.0003s2327.1.p	g22798
OG0007149	Carub.0001s2614.1.p	g12911, g12912
OG0007150	Carub.0004s1520.1.p	g03256
OG0007151	Carub.0001s1414.1.p	g10157
OG0007152	Carub.0007s0709.1.p	g00611
OG0007153	Carub.0004s2348.1.p	g24505
OG0007154	Carub.0008s1304.1.p	g08219
OG0007155	Carub.0006s1331.1.p	g00260
OG0007156	Carub.0003s0396.1.p	g06235
OG0007157	Carub.0007s1331.1.p	g04509, g08267
OG0007158	Carub.0002s1252.1.p	g22045
OG0007159	Carub.0004s0783.1.p	g26251
OG0007160	Carub.0001s2685.1.p	g08788, g12994
OG0007161	Carub.0004s2440.1.p	g17273
OG0007162	Carub.0005s1971.1.p	g20400
OG0007163	Carub.0002s1427.1.p	g21107
OG0007164	Carub.0006s0556.1.p	g15600
OG0007165	Carub.0006s1534.1.p	g00057
OG0007166	Carub.0004s2186.1.p	g12540
OG0007167	Carub.0008s2440.1.p	g12374
OG0007168	Carub.0004s1800.1.p	g03613, g03524
OG0007169	Carub.0003s2100.1.p	g11203
OG0007170	Carub.0008s0926.1.p	g25127
OG0007171	Carub.0003s3316.1.p	g22674
OG0007172	Carub.0008s2076.1.p	g10945
OG0007173	Carub.0001s2830.1.p	g26310
OG0007174	Carub.0003s3009.1.p	g26923
OG0007175	Carub.0008s2723.1.p	g07312
OG0007176	Carub.0001s0163.1.p	g01865
OG0007177	Carub.0005s0353.1.p	g19587
OG0007178	Carub.0006s2415.1.p	g21851
OG0007179	Carub.0007s2382.1.p	g17106
OG0007180	Carub.0006s3449.1.p	g09081, g31960
OG0007182	Carub.0008s2126.1.p	g10895
OG0007183	Carub.0008s1331.1.p	g23010
OG0007184	Carub.0002s2681.1.p	g01570
OG0007185	Carub.0004s3081.1.p	g09511, g30931
OG0007186	Carub.0007s1743.1.p	g10461
OG0007187	Carub.0001s0184.1.p	g01885
OG0007188	Carub.0006s1870.1.p	g12086
OG0007189	Carub.0001s3820.1.p	g24314
OG0007190	Carub.0006s0941.1.p	g10554
OG0007191	Carub.0004s0014.1.p	g23917
OG0007192	Carub.0008s1802.1.p	g16837
OG0007193	Carub.0003s3138.1.p	g22202
OG0007194	Carub.0001s3271.1.p	g24387
OG0007195	Carub.0004s0378.1.p	g08830
OG0007196	Carub.0007s1020.1.p	g04186
OG0007197	Carub.0006s1666.1.p, Carub.0008s0217.1.p	g13252
OG0007198	Carub.0002s1562.1.p	g14681
OG0007199	Carub.0002s1667.1.p	g03736
OG0007201	Carub.0002s1779.1.p	g03844
OG0007202	Carub.0005s2617.1.p	g22858
OG0007203	Carub.0004s0889.1.p	g07145
OG0007204	Carub.0007s1898.1.p	g14444
OG0007205	Carub.0002s2501.1.p	g01372
OG0007206	Carub.0004s1398.1.p	g03149
OG0007207	Carub.0003s1840.1.p	g21612
OG0007208	Carub.0006s2229.1.p	g27590
OG0007209	Carub.0004s1979.1.p	g18327
OG0007210	Carub.0008s0807.1.p	g15929
OG0007211	Carub.0003s2908.1.p	g14225
OG0007212	Carub.0008s1530.1.p	g09328
OG0007213	Carub.0003s1151.1.p	g05816
OG0007214	Carub.0005s0657.1.p, Carub.0005s0660.1.p	g18928
OG0007215	Carub.0001s3158.1.p	g17668
OG0007216	Carub.0001s0662.1.p	g02389
OG0007217	Carub.0001s0059.1.p	g01755
OG0007218	Carub.0002s1168.1.p	g25952
OG0007219	Carub.0001s0926.1.p	g05130
OG0007220	Carub.0005s0428.1.p	g20729
OG0007221	Carub.0003s1351.1.p	g06863
OG0007222	Carub.0001s2397.1.p	g08023
OG0007223	Carub.0005s1582.1.p	g22319
OG0007224	Carub.0003s2805.1.p	g21303
OG0007225	Carub.0002s0629.1.p, Carub.0002s0630.1.p, Carub.0001s0200.1.p, Carub.0033s0006.1.p, Carub.0008s0675.1.p, Carub.0001s0146.1.p, Carub.0001s0454.1.p	g01876, g01914, g01870
OG0007226	Carub.0005s0790.1.p	g08576
OG0007227	Carub.0008s0855.1.p	g28947
OG0007228	Carub.0003s2522.1.p	g28234
OG0007229	Carub.0006s1874.1.p	g12082
OG0007230	Carub.0003s1820.1.p	g21593
OG0007231	Carub.0006s1595.1.p	g13338
OG0007232	Carub.0003s1073.1.p	g05897
OG0007233	Carub.0003s1804.1.p	g21573, g21570
OG0007234	Carub.0001s0925.1.p	g05131
OG0007235	Carub.0001s0096.1.p	g01802
OG0007236	Carub.0006s0912.1.p	g10530
OG0007237	Carub.0004s0874.1.p	g27181
OG0007238	Carub.0004s2048.1.p	g18406, g20395
OG0007239	Carub.0001s1063.1.p	g04998
OG0007240	Carub.0007s1665.1.p	g10381
OG0007241	Carub.0001s1292.1.p	g04751
OG0007242	Carub.0002s1132.1.p, Carub.0002s1130.1.p, Carub.0002s1133.1.p	g08548
OG0007243	Carub.0004s2427.1.p	g17260
OG0007244	Carub.0001s0916.1.p	g28862
OG0007245	Carub.0002s2686.1.p	g01578
OG0007246	Carub.0004s1155.1.p	g24218
OG0007247	Carub.0005s0762.1.p	g08608
OG0007248	Carub.0005s2101.1.p	g11459
OG0007249	Carub.0001s1222.1.p	g04825
OG0007250	Carub.0007s2737.1.p	g20115
OG0007251	Carub.0003s2975.1.p	g29326
OG0007252	Carub.0002s0044.1.p	g29768, g26962
OG0007253	Carub.0006s1103.1.p	g10721
OG0007254	Carub.0005s1506.1.p	g16741
OG0007255	Carub.0007s1749.1.p	g10465
OG0007256	Carub.0006s3678.1.p	g19804
OG0007257	Carub.0003s1541.1.p	g06658
OG0007258	Carub.0005s1464.1.p	g16698
OG0007259	Carub.0007s3041.1.p	g30696
OG0007260	Carub.0004s2194.1.p	g12551
OG0007261	Carub.0007s1598.1.p	g10313
OG0007262	Carub.0008s2229.1.p	g10785
OG0007263	Carub.0003s1344.1.p	g06870
OG0007264	Carub.0005s2030.1.p	g22452
OG0007265	Carub.0004s1675.1.p	g03397
OG0007266	Carub.0008s1533.1.p	g09325, g25397
OG0007267	Carub.0004s2329.1.p	g24523
OG0007269	Carub.0003s2507.1.p	g20083
OG0007270	Carub.0007s1607.1.p	g10325
OG0007271	Carub.0007s1345.1.p	g04523
OG0007272	Carub.0003s2930.1.p	g14249
OG0007273	Carub.0002s2662.1.p	g01545
OG0007274	Carub.0001s0537.1.p	g02248
OG0007276	Carub.0003s2907.1.p	g14224
OG0007277	Carub.0008s1009.1.p	g30389
OG0007278	Carub.0008s1543.1.p	g09314
OG0007279	Carub.0002s1492.1.p	g14752
OG0007280	Carub.0006s1185.1.p	g19330
OG0007281	Carub.0005s2947.1.p	g05309
OG0007282	Carub.0003s2468.1.p	g20033
OG0007283	Carub.0003s2435.1.p	g24051
OG0007284	Carub.0007s3306.1.p, Carub.0004s3014.1.p	g09582
OG0007285	Carub.0007s0937.1.p	g00876
OG0007286	Carub.0007s2000.1.p	g21731
OG0007287	Carub.0008s2593.1.p	g07458
OG0007288	Carub.0004s2772.1.p	g09837
OG0007289	Carub.0008s0025.1.p	g07846
OG0007290	Carub.0004s1557.1.p	g03294
OG0007291	Carub.0004s0615.1.p	g29342
OG0007292	Carub.0006s1123.1.p	g10742
OG0007293	Carub.0004s0091.1.p	g28096
OG0007294	Carub.0007s2573.1.p	g20211
OG0007295	Carub.0001s2451.1.p	g12904, g08089
OG0007296	Carub.0007s3047.1.p	g30695
OG0007297	Carub.0002s2313.1.p	g01176
OG0007298	Carub.0005s3012.1.p	g30177
OG0007299	Carub.0008s0474.1.p	g17545
OG0007300	Carub.0006s1822.1.p	g12157
OG0007301	Carub.0001s4385.1.p	g27948, g25189
OG0007302	Carub.0007s1101.1.p	g04284
OG0007303	Carub.0008s1954.1.p	g30282
OG0007304	Carub.0007s0657.1.p	g00559
OG0007305	Carub.0001s2231.1.p	g21504, g13726
OG0007306	Carub.0005s1750.1.p	g14919
OG0007307	Carub.0006s1063.1.p	g10682
OG0007308	Carub.0006s3440.1.p	g09072
OG0007309	Carub.0004s0077.1.p	g23981
OG0007310	Carub.0001s2659.1.p	g12968
OG0007311	Carub.0001s0966.1.p	g05086
OG0007312	Carub.0007s2239.1.p	g15366
OG0007313	Carub.0003s1912.1.p	g31601, g22499
OG0007314	Carub.0008s0758.1.p	g28261
OG0007315	Carub.0003s0268.1.p	g26814
OG0007316	Carub.0008s2782.1.p	g07245
OG0007317	Carub.0005s1164.1.p	g27990
OG0007318	Carub.0001s0773.1.p	g18263
OG0007319	Carub.0003s2623.1.p	g16427
OG0007320	Carub.0006s0306.1.p	g15778
OG0007321	Carub.0006s2246.1.p	g27610
OG0007322	Carub.0005s2654.1.p	g22810
OG0007323	Carub.0003s1441.1.p	g06775
OG0007324	Carub.0004s1287.1.p	g07912
OG0007325	Carub.0007s2718.1.p	g20137
OG0007326	Carub.0008s0536.1.p	g30362
OG0007327	Carub.0005s2263.1.p, Carub.0002s2671.1.p	g11618
OG0007328	Carub.0003s0290.1.p	g26790
OG0007329	Carub.0007s2900.1.p	g27228
OG0007330	Carub.0007s0552.1.p	g00449
OG0007331	Carub.0007s2032.1.p	g05237
OG0007332	Carub.0002s0118.1.p	g22938
OG0007333	Carub.0007s3211.1.p	g27840
OG0007334	Carub.0006s1689.1.p	g13226
OG0007335	Carub.0005s2271.1.p	g11634
OG0007336	Carub.0008s0270.1.p	g07576
OG0007337	Carub.0001s1951.1.p	g13848
OG0007338	Carub.0001s3088.1.p	g16001
OG0007339	Carub.0007s0559.1.p	g00458
OG0007340	Carub.0006s2032.1.p	g27130
OG0007341	Carub.0008s2351.1.p	g12277
OG0007342	Carub.0006s1047.1.p	g10664
OG0007343	Carub.0001s0583.1.p	g02291
OG0007345	Carub.0002s1899.1.p	g03973
OG0007346	Carub.0004s0747.1.p	g26209
OG0007347	Carub.0004s2104.1.p	g12455
OG0007348	Carub.0003s2988.1.p	g26958
OG0007349	Carub.0007s2483.1.p	g17217, g17223
OG0007350	Carub.0006s0192.1.p	g19392
OG0007351	Carub.0007s2199.1.p	g15409
OG0007352	Carub.0004s2142.1.p	g12494
OG0007353	Carub.0007s2505.1.p	g23089
OG0007354	Carub.0008s0905.1.p	g25103
OG0007355	Carub.0008s2283.1.p	g12206
OG0007356	Carub.0003s2738.1.p	g18616
OG0007357	Carub.0004s0730.1.p	g29776
OG0007358	Carub.0003s3424.1.p	g20891
OG0007359	Carub.0001s2264.1.p	g13693
OG0007360	Carub.0002s1452.1.p	g14797
OG0007361	Carub.0004s2234.1.p	g12589
OG0007362	Carub.0005s0520.1.p	g20496
OG0007363	Carub.0004s2081.1.p	g18441
OG0007364	Carub.0006s3170.1.p	g30074
OG0007365	Carub.0004s1281.1.p	g07906
OG0007366	Carub.0007s1436.1.p	g04616
OG0007366	Carub.0007s1435.1.p	g04615
OG0007367	Carub.0002s1458.1.p	g14805
OG0007369	Carub.0005s2550.1.p	g16516
OG0007370	Carub.0001s3997.1.p	g21890
OG0007371	Carub.0003s0461.1.p	g06299
OG0007372	Carub.0006s1393.1.p	g00194
OG0007373	Carub.0002s2561.1.p	g01437
OG0007374	Carub.0005s0017.1.p	g14503
OG0007375	Carub.0008s0137.1.p	g07713, g07716
OG0007376	Carub.0008s0022.1.p	g07850
OG0007377	Carub.0001s0020.1.p	g01700
OG0007378	Carub.0004s2073.1.p	g18435
OG0007379	Carub.0005s2214.1.p	g11569
OG0007380	Carub.0005s0729.1.p	g08663
OG0007381	Carub.0001s2696.1.p	g13007
OG0007382	Carub.0004s1086.1.p	g06920
OG0007383	Carub.0007s0866.1.p	g00791
OG0007384	Carub.0008s0013.1.p	g07861
OG0007385	Carub.0006s1953.1.p	g11994
OG0007386	Carub.0005s2986.1.p	g05265
OG0007387	Carub.0008s1047.1.p	g25550
OG0007388	Carub.0007s3178.1.p	g16289
OG0007389	Carub.0003s0287.1.p	g26793
OG0007390	Carub.0001s0664.1.p	g02391
OG0007392	Carub.0001s3470.1.p	g23502
OG0007393	Carub.0006s1100.1.p	g10718
OG0007394	Carub.0001s2649.1.p	g12956, g06031
OG0007395	Carub.0003s1526.1.p	g06672
OG0007396	Carub.0005s1885.1.p	g28369
OG0007397	Carub.0003s0355.1.p	g06176
OG0007398	Carub.0008s1758.1.p	g24139
OG0007399	Carub.0006s2336.1.p	g14093
OG0007400	Carub.0001s3103.1.p	g15979
OG0007401	Carub.0007s2185.1.p	g15428
OG0007402	Carub.0005s0638.1.p	g18959, g25097
OG0007403	Carub.0002s0041.1.p	g26965
OG0007404	Carub.0005s1919.1.p	g20454
OG0007405	Carub.0007s1774.1.p	g10476
OG0007406	Carub.0004s2294.1.p	g12651
OG0007407	Carub.0007s1137.1.p	g04317
OG0007408	Carub.0007s1038.1.p	g04201
OG0007409	Carub.0005s0057.1.p	g14548
OG0007411	Carub.0005s0372.1.p	g19559
OG0007412	Carub.0002s2180.1.p	g01040
OG0007413	Carub.0003s0063.1.p	g02628
OG0007414	Carub.0007s1698.1.p	g10414
OG0007415	Carub.0007s1355.1.p	g04532
OG0007416	Carub.0004s1624.1.p	g03352
OG0007417	Carub.0001s2300.1.p	g13650
OG0007418	Carub.0001s2600.1.p	g26730
OG0007419	Carub.0007s1034.1.p	g04197
OG0007420	Carub.0006s0021.1.p	g27929
OG0007421	Carub.0008s1858.1.p	g16897
OG0007422	Carub.0007s0560.1.p	g00459
OG0007423	Carub.0001s1716.1.p	g09847
OG0007424	Carub.0006s0532.1.p	g15574
OG0007425	Carub.0004s2382.1.p	g24463
OG0007426	Carub.0005s1469.1.p	g16703
OG0007427	Carub.0006s1996.1.p	g11948
OG0007428	Carub.0007s0785.1.p	g00696
OG0007429	Carub.0006s2082.1.p	g27308
OG0007430	Carub.0005s0907.1.p, Carub.0001s4011.1.p	g21903
OG0007431	Carub.0001s0895.1.p	g28837
OG0007432	Carub.0004s1993.1.p	g18336
OG0007433	Carub.0002s0589.1.p	g25145
OG0007434	Carub.0006s2174.1.p	g25258
OG0007435	Carub.0004s2377.1.p	g24469
OG0007436	Carub.0008s2503.1.p	g12443
OG0007437	Carub.0005s2919.1.p	g05340
OG0007438	Carub.0001s3022.1.p	g32006
OG0007439	Carub.0002s1499.1.p	g14744
OG0007440	Carub.0008s1438.1.p	g09440
OG0007441	Carub.0002s0005.1.p	g27011
OG0007442	Carub.0007s1570.1.p, Carub.0008s1058.1.p	g10287
OG0007443	Carub.0008s0604.1.p	g22147
OG0007444	Carub.0007s0821.1.p	g00733
OG0007445	Carub.0002s2748.1.p	g01648
OG0007446	Carub.0003s1200.1.p	g05765
OG0007447	Carub.0004s0899.1.p	g07136
OG0007449	Carub.0004s0345.1.p, Carub.0004s0344.1.p	g08789
OG0007450	Carub.0008s1934.1.p	g16981
OG0007451	Carub.0006s0412.1.p	g26047
OG0007452	Carub.0001s0871.1.p	g18160
OG0007453	Carub.0006s1466.1.p	g00129
OG0007454	Carub.0008s0781.1.p	g15885
OG0007455	Carub.0005s0598.1.p	g28178
OG0007456	Carub.0004s1539.1.p	g03275
OG0007457	Carub.0002s1526.1.p	g14718
OG0007458	Carub.0001s4185.1.p, Carub.0001s4184.1.p	g15106
OG0007459	Carub.0005s1425.1.p	g30467
OG0007460	Carub.0003s0254.1.p	g26828
OG0007461	Carub.0008s0638.1.p	g22101
OG0007462	Carub.0008s2743.1.p	g07291
OG0007463	Carub.0006s1618.1.p	g13299
OG0007464	Carub.0001s1679.1.p	g09887
OG0007465	Carub.0006s2896.1.p, Carub.0006s2898.1.p, Carub.0006s2900.1.p	g25347
OG0007466	Carub.0003s2439.1.p	g24057
OG0007467	Carub.0004s1928.1.p	g03662
OG0007468	Carub.0002s2505.1.p	g01376
OG0007469	Carub.0001s4407.1.p	g27967
OG0007470	Carub.0004s3023.1.p	g09573
OG0007471	Carub.0006s1163.1.p	g19351
OG0007472	Carub.0003s0246.1.p	g26843
OG0007473	Carub.0002s2206.1.p	g01062
OG0007474	Carub.0001s0110.1.p	g01815
OG0007475	Carub.0006s1121.1.p	g10740
OG0007476	Carub.0007s0438.1.p	g00324
OG0007477	Carub.0001s1516.1.p	g10042
OG0007478	Carub.0008s1956.1.p	g31721, g30285
OG0007479	Carub.0004s2447.1.p	g17280
OG0007480	Carub.0004s2132.1.p	g12482
OG0007481	Carub.0006s1715.1.p	g13195
OG0007482	Carub.0002s1381.1.p	g21057
OG0007483	Carub.0004s2368.1.p	g24478
OG0007484	Carub.0001s0834.1.p	g18200
OG0007485	Carub.0006s1829.1.p	g12166
OG0007486	Carub.0002s2498.1.p	g01369
OG0007487	Carub.0001s0974.1.p, Carub.0001s0973.1.p	g05080
OG0007488	Carub.0001s4220.1.p	g15073
OG0007489	Carub.0002s0031.1.p	g26976
OG0007490	Carub.0008s2075.1.p	g10946
OG0007491	Carub.0008s1426.1.p	g09457
OG0007492	Carub.0006s3367.1.p	g09000
OG0007493	Carub.0007s2288.1.p	g22578
OG0007494	Carub.0005s2123.1.p	g11482
OG0007495	Carub.0005s2503.1.p	g16574
OG0007496	Carub.0005s0848.1.p	g30619
OG0007497	Carub.0006s0046.1.p	g28628
OG0007498	Carub.0006s2181.1.p	g25270
OG0007499	Carub.0007s2923.1.p	g19992
OG0007500	Carub.0004s3086.1.p	g09507
OG0007501	Carub.0007s2672.1.p	g20179
OG0007502	Carub.0005s2883.1.p	g05384
OG0007503	Carub.0007s2357.1.p	g17084
OG0007504	Carub.0003s1772.1.p	g16103
OG0007505	Carub.0003s0688.1.p	g11832
OG0007506	Carub.0001s0210.1.p, Carub.0033s0002.1.p	g01913, g01921
OG0007507	Carub.0002s1590.1.p	g25223
OG0007508	Carub.0003s0108.1.p	g02584
OG0007509	Carub.0008s1859.1.p	g16898
OG0007510	Carub.0004s2556.1.p	g32079
OG0007511	Carub.0005s0090.1.p, Carub.0005s0089.1.p	g14580
OG0007512	Carub.0008s2559.1.p	g07495
OG0007513	Carub.0001s2218.1.p	g13743
OG0007514	Carub.0007s0273.1.p	g02965
OG0007515	Carub.0007s0997.1.p	g04165
OG0007516	Carub.0006s1866.1.p	g12090
OG0007517	Carub.0005s1717.1.p	g14952
OG0007518	Carub.0004s2870.1.p	g09736
OG0007519	Carub.0004s2319.1.p	g12677
OG0007520	Carub.0008s2476.1.p	g12415
OG0007521	Carub.0004s1385.1.p	g03131
OG0007522	Carub.0001s3615.1.p	g18999
OG0007523	Carub.0001s1124.1.p	g04923
OG0007524	Carub.0005s0174.1.p	g13798
OG0007525	Carub.0004s1377.1.p	g03122
OG0007526	Carub.0007s2587.1.p	g20226
OG0007527	Carub.0002s0094.1.p	g22964
OG0007528	Carub.0004s1386.1.p	g03132
OG0007529	Carub.0007s1778.1.p	g14312
OG0007530	Carub.0002s1879.1.p	g03955
OG0007531	Carub.0003s0210.1.p	g02466
OG0007532	Carub.0003s1876.1.p	g21646
OG0007533	Carub.0008s2541.1.p	g07517
OG0007534	Carub.0003s2849.1.p	g05260
OG0007535	Carub.0007s0667.1.p	g00569
OG0007536	Carub.0001s0799.1.p	g18237
OG0007537	Carub.0008s2780.1.p	g07247
OG0007538	Carub.0008s1170.1.p	g08368
OG0007539	Carub.0003s0696.1.p	g11824
OG0007540	Carub.0005s1199.1.p	g29058
OG0007541	Carub.0001s1759.1.p	g25906
OG0007542	Carub.0004s2080.1.p	g18440
OG0007543	Carub.0001s1438.1.p	g10133
OG0007544	Carub.0002s1723.1.p, Carub.0002s1722.1.p, Carub.0005s3013.1.p	g30176
OG0007545	Carub.0006s3310.1.p	g08919
OG0007546	Carub.0001s0116.1.p	g01821
OG0007547	Carub.0003s0774.1.p	g11739
OG0007548	Carub.0006s1902.1.p	g12047
OG0007549	Carub.0003s0908.1.p	g06056
OG0007550	Carub.0006s3199.1.p	g29658
OG0007551	Carub.0006s1824.1.p	g12159
OG0007552	Carub.0003s1851.1.p	g21625
OG0007553	Carub.0005s0015.1.p	g14501
OG0007554	Carub.0002s2325.1.p	g01187
OG0007555	Carub.0001s3906.1.p	g15275
OG0007556	Carub.0006s0595.1.p	g15642
OG0007557	Carub.0004s2992.1.p	g09605
OG0007558	Carub.0006s1592.1.p	g00002
OG0007559	Carub.0007s3410.1.p	g22449
OG0007560	Carub.0004s1696.1.p	g03419
OG0007561	Carub.0003s3292.1.p	g22022
OG0007562	Carub.0005s2643.1.p	g22819
