Orthogroup	Capsella_rubella	Camelina_sativa
OG0004541	Carub.0004s0755.1.p, Carub.0008s2366.1.p	Csa11g099800, Csa18g036400, Csa02g071160
OG0004542	Carub.0001s2216.1.p	Csa03g026520, Csa17g029560
OG0004542	Carub.0002s1882.1.p	Csa16g034700, Csa09g075400
OG0004543	Carub.0005s1460.1.p, Carub.0005s1461.1.p	Csa04g033550, Csa06g022210
OG0004544	Carub.0008s2241.1.p	Csa02g069680, Csa18g035100, Csa11g097570, Csa02g069690, Csa18g035090
OG0004545	Carub.0001s0499.1.p	Csa17g009030, Csa14g007000, Csa03g007040
OG0004545	Carub.0001s0500.1.p	Csa17g009040, Csa14g007010, Csa03g007050
OG0004546	Carub.0001s3012.1.p	Csa03g036140, Csa17g050040, Csa14g041770
OG0004547	Carub.0001s3020.1.p	Csa03g036260, Csa14g041850, Csa17g050140
OG0004548	Carub.0007s0642.1.p	Csa12g009720, Csa11g009020, Csa10g008240
OG0004549	Carub.0005s2806.1.p	Csa16g003370, Csa07g003470
OG0004550	Carub.0001s1918.1.p	Csa05g030350, Csa07g011880, Csa17g025440, Csa03g023430, Csa14g024910
OG0004551	Carub.0003s2055.1.p	Csa19g028530, Csa15g030880
OG0004552	Carub.0005s0946.1.p	Csa09g032860, Csa06g015540, Csa04g022610
OG0004552	Carub.0002s1013.1.p	Csa00608s010, Csa07g019880, Csa00512s010
OG0004553	Carub.0008s0162.1.p	Csa11g065710, Csa18g003740
OG0004554	Carub.0001s0019.1.p	Csa03g001170, Csa04091s010, Csa17g002530
OG0004554	Carub.0006s3718.1.p	Csa08g001050, Csa13g057430
OG0004555	Carub.0007s0980.1.p	Csa10g011750, Csa11g012600, Csa12g016360
OG0004556	Carub.0008s0222.1.p	Csa18g005450, Csa20g077620, Csa11g066380
OG0004557	Carub.0002s0423.1.p	Csa09g095500, Csa16g052870, Csa07g062130
OG0004557	Carub.0002s0426.1.p	Csa16g052860
OG0004558	Carub.0007s1252.1.p	Csa10g014420, Csa11g015650, Csa10g014440, Csa12g022340, Csa06372s010
OG0004559	Carub.0005s1188.1.p	Csa09g041090
OG0004559	Carub.0008s2060.1.p	Csa18g033160, Csa02g065640
OG0004560	Carub.0003s1215.1.p	Csa15g016750, Csa19g017010, Csa01g013920
OG0004561	Carub.0003s2927.1.p	Csa01g035970, Csa19g046520, Csa15g071420
OG0004562	Carub.0003s0790.1.p	Csa01g009410, Csa15g010030, Csa19g012130
OG0004563	Carub.0004s0166.1.p	Csa09g086820, Csa07g052590, Csa16g044250
OG0004564	Carub.0007s0383.1.p	Csa12g004970, Csa10g004760, Csa11g005280, Csa12g004980
OG0004565	Carub.0007s3191.1.p	Csa11g045420, Csa12g072140, Csa10g040330
OG0004566	Carub.0006s1011.1.p	Csa13g014430, Csa08g002770, Csa20g017160
OG0004567	Carub.0003s2181.1.p	Csa15g032280, Csa01g024940
OG0004568	Carub.0003s3232.1.p	Csa01g041290, Csa15g076660, Csa19g057750
OG0004569	Carub.0008s1360.1.p	Csa18g024460, Csa02309s010, Csa02g049750, Csa11g085260
OG0004570	Carub.0003s0428.1.p	Csa19g007290
OG0004570	Carub.0007s1621.1.p	Csa10g018140, Csa11g019800
OG0004571	Carub.0006s1222.1.p	Csa08g006040, Csa13g016800, Csa20g020490
OG0004572	Carub.0007s1863.1.p, Carub.0007s1862.1.p	Csa12g034160, Csa10g020480, Csa11g023550
OG0004573	Carub.0006s1139.1.p	Csa20g018590, Csa13g015820, Csa08g005100, Csa20g018580
OG0004574	Carub.0002s1874.1.p	Csa16g034610
OG0004575	Carub.0002s1462.1.p	Csa07g033550, Csa16g028010, Csa05g083170, Csa07081s010
OG0004576	Carub.0007s2078.1.p	Csa12g038910, Csa11g025840, Csa10g022840
OG0004577	Carub.0002s1602.1.p	Csa16g030780, Csa07g036100, Csa05g086130
OG0004578	Carub.0003s0834.1.p	Csa01g009950, Csa19g012680, Csa15g010590
OG0004579	Carub.0003s2070.1.p	Csa19g028710, Csa01g023810, Csa02080s010, Csa15g031090
OG0004580	Carub.0007s0591.1.p	Csa12g009210, Csa10g007750, Csa11g007540
OG0004581	Carub.0003s0208.1.p	Csa19g005090, Csa01g002600, Csa15g002670
OG0004582	Carub.0004s2214.1.p	Csa06g044200, Csa04g054180, Csa05g012940
OG0004583	Carub.0003s3336.1.p	Csa15g079880, Csa01g042340, Csa11840s010, Csa19g056200
OG0004584	Carub.0008s1450.1.p, Carub.0008s1435.1.p	Csa02g051090
OG0004584	Carub.0008s1404.1.p	Csa04g052640
OG0004585	Carub.0003s2174.1.p	Csa19g029830, Csa01g024810
OG0004586	Carub.0005s0668.1.p	Csa09g017350, Csa06g009370, Csa04g016320
OG0004587	Carub.0004s1443.1.p	Csa16g008320, Csa07g008550, Csa05g023590
OG0004588	Carub.0001s4229.1.p	Csa14g063480, Csa14g063490, Csa03g060270, Csa17g093380
OG0004588	Carub.0003s1496.1.p	Csa15g019790, Csa01g017850
OG0004589	Carub.0006s3270.1.p	Csa08g048810, Csa02g011260, Csa13g052640
OG0004590	Carub.0005s2215.1.p	Csa09g067420, Csa06g030050, Csa04g041690
OG0004591	Carub.0008s0384.1.p	Csa14g028100, Csa17g029860
OG0004592	Carub.0001s4240.1.p	Csa14g063730, Csa17g093520, Csa03g060440
OG0004593	Carub.0003s1810.1.p	Csa01g021140, Csa19g025680, Csa15g024830
OG0004594	Carub.0001s0866.1.p	Csa14g010740, Csa03g012690, Csa16796s010, Csa17g012800, Csa17g012810, Csa00441s230
OG0004595	Carub.0006s2258.1.p	Csa13g030460, Csa08g021280, Csa20g044800, Csa20g044870, Csa20g044850, Csa13g030470, Csa08g021290
OG0004596	Carub.0002s0658.1.p	Csa07g019480
OG0004596	Carub.0002s0657.1.p	Csa05g066120, Csa16g018710, Csa07g019470
OG0004597	Carub.0008s1649.1.p	Csa02g059060, Csa18g028860, Csa11g089500
OG0004598	Carub.0005s1160.1.p	Csa04g027380, Csa04g026370, Csa09g039810, Csa06g019490, Csa16g023670
OG0004599	Carub.0004s2755.1.p	Csa06g051340, Csa04g062830, Csa05g004330
OG0004600	Carub.0002s1968.1.p	Csa16g035610, Csa07g040050, Csa09g077450
OG0004601	Carub.0006s2425.1.p	Csa08g024370, Csa08g024390, Csa08g024350
OG0004601	Carub.0006s1562.1.p	Csa06g015240
OG0004602	Carub.0003s0680.1.p	Csa15g009010, Csa01g008290, Csa19g011000
OG0004603	Carub.0007s0981.1.p	Csa11g012590, Csa11g012580, Csa12g016350, Csa10g011740
OG0004604	Carub.0004s2575.1.p	Csa06g049510, Csa04g060890, Csa04g060870, Csa05g007190
OG0004605	Carub.0004s2391.1.p	Csa05g010000, Csa06g047600, Csa04g056110
OG0004606	Carub.0001s0629.1.p	Csa17g010390, Csa14g008410
OG0004606	Carub.0004s1137.1.p	Csa16g014690
OG0004607	Carub.0006s1028.1.p	Csa13g014600, Csa08g002930, Csa20g017330
OG0004608	Carub.0002s2670.1.p	Csa16g049540, Csa09g094090, Csa07g058980
OG0004609	Carub.0004s2933.1.p	Csa05g002540, Csa06g053130, Csa04g065720
OG0004610	Carub.0007s2754.1.p	Csa11g037290, Csa11g035520, Csa10g031190, Csa11g091180, Csa11g036620, Csa12g057150, Csa11g036630, Csa20g017600, Csa14g058920, Csa10g031800
OG0004612	Carub.0005s2815.1.p	Csa16g003450, Csa07g003360, Csa05g093440
OG0004614	Carub.0004s1145.1.p	Csa05g033440, Csa07g012870, Csa16g014590
OG0004615	Carub.0001s1858.1.p	Csa17g024760, Csa03g022820
OG0004616	Carub.0005s2380.1.p	Csa06g009540, Csa04g016550, Csa09g018550, Csa09g018540, Csa09g069480, Csa06g032750, Csa04g043430
OG0004616	Carub.0005s2383.1.p	Csa06g032760, Csa09g069500, Csa04g043440
OG0004617	Carub.0005s2821.1.p	Csa07g003290, Csa05g093500, Csa16g003490
OG0004618	Carub.0007s1861.1.p	Csa10g028240, Csa12g034140, Csa11g030940, Csa11g023520, Csa10g020460, Csa10g028230
OG0004619	Carub.0001s3336.1.p	Csa07g065750, Csa17g065850, Csa17g065860, Csa05g025610, Csa14g047040
OG0004620	Carub.0008s0813.1.p	Csa20g041450, Csa18g014640, Csa11g074680
OG0004621	Carub.0004s1330.1.p	Csa07g010830, Csa05g028070, Csa16g009530
OG0004623	Carub.0006s0286.1.p	Csa13g004010, Csa08g060580, Csa20g005100
OG0004624	Carub.0006s0836.1.p	Csa20g013120, Csa08g054720, Csa13g011630
OG0004625	Carub.0008s2111.1.p	Csa02g067340, Csa18g033730, Csa11g094250
OG0004626	Carub.0001s1375.1.p	Csa03g017790, Csa17g019450, Csa14g017020
OG0004627	Carub.0003s1523.1.p	Csa15g020050, Csa01g018100, Csa19g022280
OG0004628	Carub.0001s3745.1.p	Csa17g078910, Csa27266s010, Csa03g053090
OG0004629	Carub.0003s3208.1.p	Csa01g039720, Csa15g076390, Csa01g039690, Csa19g054930
OG0004630	Carub.0006s2529.1.p	Csa20g055960, Csa08g028430
OG0004632	Carub.0008s1854.1.p	Csa11g091670, Csa06g054420, Csa05g001260, Csa04g068010, Csa18g031130, Csa18g031150
OG0004633	Carub.0004s2303.1.p	Csa05g011960, Csa06g045180, Csa04g055100, Csa05g011950
OG0004634	Carub.0006s3132.1.p	Csa08g044480, Csa13g050420, Csa02g015740
OG0004635	Carub.0005s2059.1.p	Csa09g062460, Csa04g040030, Csa06g028480, Csa15g016360
OG0004636	Carub.0001s2049.1.p	Csa17g026900, Csa03g024880, Csa14g026210
OG0004637	Carub.0002s1046.1.p	Csa09g009290, Csa05g052420, Csa07g017890, Csa05g051990
OG0004639	Carub.0003s2715.1.p	Csa15g058660, Csa01g038260, Csa01g038270, Csa19g040750, Csa19g040770, Csa15g058670
OG0004640	Carub.0006s0149.1.p	Csa20g002760, Csa08g061890, Csa13g002570
OG0004640	Carub.0003s0869.1.p	Csa01g010380, Csa15g010990, Csa19g013060
OG0004641	Carub.0005s0957.1.p, Carub.0006s2681.1.p	Csa14g051740, Csa03g051530, Csa03g051520, Csa17g074260, Csa00780s020, Csa13g057170, Csa02g001290, Csa08g001310
OG0004642	Carub.0001s2596.1.p	Csa03g030640, Csa17g036130, Csa14g034980
OG0004643	Carub.0002s0544.1.p	Csa04279s010, Csa05g048620
OG0004643	Carub.0001s3450.1.p, Carub.0003s2797.1.p, Carub.0001s3452.1.p, Carub.0003s2800.1.p, Carub.0003s2799.1.p, Carub.0003s2798.1.p, Carub.0003s2801.1.p, Carub.0003s2802.1.p	Csa01g036330, Csa15g067880
OG0004644	Carub.0002s1211.1.p	Csa11g014400, Csa10g013460
OG0004644	Carub.0003s3531.1.p, Carub.0003s3530.1.p, Carub.0003s3529.1.p	Csa15g070010, Csa19g046140, Csa01g035630
OG0004645	Carub.0008s0961.1.p	Csa02g036020, Csa11g080050, Csa18g020160, Csa11g080060, Csa02g036040, Csa18g020200
OG0004646	Carub.0002s1007.1.p	Csa11g010830, Csa20g068910, Csa11g002120, Csa11g041610, Csa14g066180, Csa11g010820, Csa11g093840, Csa13g050350, Csa19g043720, Csa16g024160, Csa16g016030, Csa11g057730, Csa08g014610, Csa16g018550, Csa16g001520, Csa08g029610
OG0004647	Carub.0003s2748.1.p	Csa07g033910
OG0004652	Carub.0003s2288.1.p	Csa15g040460, Csa13333s010, Csa01g026010, Csa19g032000
OG0004653	Carub.0007s1177.1.p	Csa10g013720
OG0004654	Carub.0006s0214.1.p	Csa08g061270, Csa20g003360, Csa13g003260
OG0004655	Carub.0006s0154.1.p	Csa08g061840, Csa13g002620
OG0004656	Carub.0006s3114.1.p	Csa02g015890, Csa08g044350, Csa13g050260
OG0004657	Carub.0004s2238.1.p, Carub.0033s0007.1.p	Csa05g012650, Csa06g044510, Csa04g054440
OG0004658	Carub.0006s1340.1.p	Csa13g018060, Csa08g007300, Csa20g021710
OG0004659	Carub.0006s2074.1.p	Csa08g017300
OG0004659	Carub.0008s2070.1.p	Csa11g093900
OG0004660	Carub.0001s1860.1.p	Csa17g024790
OG0004660	Carub.0001s1861.1.p	Csa17g024800
OG0004661	Carub.0006s2274.1.p	Csa13g030670, Csa20g046040, Csa08g022480
OG0004662	Carub.0005s2067.1.p	Csa06g028550, Csa09g062540
OG0004662	Carub.0004s1994.1.p	Csa04g051640
OG0004663	Carub.0003s2472.1.p	Csa19g036310, Csa13827s010, Csa15g050040, Csa08806s010, Csa01g030400, Csa01g030440
OG0004664	Carub.0001s0283.1.p	Csa14g004800, Csa03g004860, Csa17g006790
OG0004665	Carub.0001s0890.1.p	Csa03g012920, Csa17g013030, Csa14g010960
OG0004666	Carub.0006s1762.1.p	Csa20g028930, Csa13g022210, Csa08g011940
OG0004667	Carub.0008s1622.1.p	Csa18g028430, Csa11g089160, Csa02g058570
OG0004668	Carub.0004s2630.1.p	Csa06g050100, Csa04g061600, Csa05g006540
OG0004669	Carub.0006s1791.1.p	Csa20g030310, Csa08g012330, Csa08g012280, Csa13g022520
OG0004670	Carub.0001s4217.1.p	Csa17g093250, Csa03g060170, Csa14g063360
OG0004671	Carub.0007s1885.1.p	Csa11g023760, Csa10g020750, Csa02818s010, Csa12g034380, Csa12g034390
OG0004672	Carub.0002s1815.1.p	Csa09g072640, Csa16g033980
OG0004673	Carub.0001s2369.1.p	Csa17g032450, Csa14g031320, Csa03g028160
OG0004674	Carub.0008s1762.1.p	Csa18888s010, Csa11g090680, Csa18g030080, Csa02g061550
OG0004676	Carub.0004s2832.1.p	Csa06g052070, Csa05g003620, Csa04g063640
OG0004677	Carub.0004s2616.1.p	Csa06g049930, Csa04g061400, Csa05g006730
OG0004678	Carub.0005s1877.1.p	Csa04g038280, Csa09g059530
OG0004679	Carub.0005s0371.1.p	Csa09g009080, Csa04g011120, Csa06g005460
OG0004680	Carub.0003s1951.1.p	Csa15g027600, Csa26678s010, Csa19g027310, Csa01g022670
OG0004681	Carub.0005s1545.1.p	Csa04g034660, Csa09g051640, Csa06g023180
OG0004682	Carub.0001s1200.1.p	Csa17g016550, Csa14g015250, Csa03g016070
OG0004683	Carub.0002s2403.1.p	Csa16g041340, Csa09g083870, Csa07g049760
OG0004684	Carub.0006s0337.1.p	Csa08g060050, Csa13g006430
OG0004685	Carub.0005s0181.1.p	Csa09g005150, Csa06g002900, Csa04g008400, Csa00579s090, Csa03080s010
OG0004686	Carub.0006s0351.1.p	Csa13g006580, Csa08g059880, Csa20g005820
OG0004687	Carub.0007s3243.1.p, Carub.0007s3240.1.p	Csa11g050980, Csa11g050950, Csa10g040770, Csa12g074650
OG0004688	Carub.0127s0003.1.p	Csa12g013210, Csa11g010480
OG0004688	Carub.0001s1464.1.p	Csa17g020410, Csa03g018650, Csa14g018020
OG0004689	Carub.0001s0263.1.p	Csa17g005570, Csa17g005580, Csa17g005560, Csa14g004560, Csa03g004610
OG0004690	Carub.0004s2959.1.p	Csa05g002280, Csa06g053390, Csa04g066000
OG0004691	Carub.0006s2693.1.p, Carub.0006s2692.1.p	Csa03g029280, Csa17g034640, Csa14g032510, Csa02g016330, Csa08g034450
OG0004692	Carub.0005s2221.1.p	Csa14g049390, Csa04g021200, Csa06g015140, Csa06g030110, Csa09g067480, Csa04g041760
OG0004693	Carub.0007s3429.1.p	Csa02g054550, Csa10g049750, Csa11g059760
OG0004694	Carub.0004s2948.1.p	Csa06g053280, Csa11335s010, Csa05g002390, Csa04g065900
OG0004695	Carub.0006s3518.1.p	Csa08g052450, Csa13g055230
OG0004696	Carub.0007s0584.1.p	Csa10g007670, Csa12g009120, Csa11g007470
OG0004697	Carub.0006s2863.1.p	Csa05297s010, Csa08g038930, Csa13g047110, Csa02g026820
OG0004698	Carub.0003s2042.1.p	Csa19g028340, Csa01g023550, Csa15g030710, Csa15g030690
OG0004699	Carub.0007s3481.1.p	Csa10g049190, Csa08346s010, Csa12g078230
OG0004700	Carub.0002s2376.1.p	Csa09g082590, Csa16g041070, Csa07g048460
OG0004701	Carub.0003s2469.1.p	Csa01g030330, Csa15g049990, Csa19g036230
OG0004702	Carub.0001s0764.1.p	Csa17g011740, Csa14g009740, Csa03g011740, Csa11g019590, Csa12g028200
OG0004703	Carub.0002s2497.1.p	Csa09g084870, Csa07g050740, Csa16g042310
OG0004704	Carub.0002s1748.1.p	Csa16g032330, Csa09g072040, Csa24615s010, Csa07g037630
OG0004705	Carub.0001s0323.1.p	Csa03g005260, Csa17g007180, Csa14g005200
OG0004706	Carub.0004s2732.1.p	Csa06g051110, Csa04g062610, Csa05g005510, Csa05g005500
OG0004707	Carub.0005s1765.1.p	Csa04g037060, Csa06g025440, Csa09g058260
OG0004708	Carub.0007s2055.1.p	Csa12g038650, Csa10g022640, Csa11g025630
OG0004709	Carub.0007s1335.1.p	Csa12g023320, Csa11g016630
OG0004710	Carub.0007s1040.1.p	Csa11g013200, Csa12g016980, Csa10g012290
OG0004712	Carub.0007s1696.1.p	Csa12g030270, Csa10g018920, Csa11g020640
OG0004713	Carub.0001s0557.1.p	Csa07g030460, Csa14g007620, Csa03g009650, Csa17g009630, Csa16g023840
OG0004714	Carub.0007s3766.1.p, Carub.0006s2613.1.p	Csa20g058790, Csa13g039190
OG0004715	Carub.0003s1392.1.p	Csa19g020890, Csa01g016760, Csa15g018570
OG0004716	Carub.0008s2685.1.p	Csa02g075040, Csa18g039820, Csa18g039810, Csa11g103240
OG0004717	Carub.0005s2846.1.p, Carub.0003s3432.1.p	Csa05g093850, Csa07g002920, Csa16g003670, Csa16g002840
OG0004718	Carub.0007s0896.1.p	Csa12g014360, Csa10g010910, Csa11g011780
OG0004719	Carub.0006s0421.1.p	Csa13g007260, Csa20g006550, Csa08g059180
OG0004720	Carub.0008s1916.1.p, Carub.0005s1508.1.p	Csa18g031720, Csa11g092280, Csa02g064180
OG0004721	Carub.0006s1811.1.p	Csa20g030510, Csa13g022700, Csa08g012560
OG0004722	Carub.0005s2066.1.p	Csa04g040100
OG0004723	Carub.0001s2683.1.p	Csa03g031680, Csa14g036010, Csa17g039230
OG0004724	Carub.0001s4449.1.p	Csa17g095840, Csa03g062540, Csa14g067780
OG0004725	Carub.0006s0868.1.p	Csa20g015490, Csa08g054370
OG0004725	Carub.0006s0869.1.p	Csa08g054360, Csa20g015510
OG0004726	Carub.0006s2430.1.p	Csa08g024440, Csa05023s010, Csa13g034610, Csa20g052930
OG0004727	Carub.0004s0499.1.p	Csa09g090570
OG0004728	Carub.0005s2396.1.p	Csa04g043540, Csa06g032890, Csa09g069620
OG0004730	Carub.0005s2813.1.p	Csa16g003430, Csa05g093400
OG0004731	Carub.0006s3139.1.p	Csa13g050490
OG0004731	Carub.0006s3140.1.p	Csa13g050520, Csa08g044590, Csa02g017360
OG0004732	Carub.0007s0941.1.p	Csa10g011380, Csa12g015980
OG0004733	Carub.0008s0834.1.p	Csa18g014790, Csa20g041630, Csa14542s010, Csa11g074820
OG0004734	Carub.0001s2165.1.p	Csa03g025990, Csa17g029010, Csa14g027320
OG0004735	Carub.0007s0762.1.p	Csa11g010320, Csa10g009440, Csa11g010310, Csa12g013010
OG0004736	Carub.0007s1062.1.p	Csa12g017210, Csa11g013440, Csa10g012530
OG0004737	Carub.0001s0953.1.p	Csa14g011610, Csa03g013530, Csa17g013740
OG0004738	Carub.0003s1071.1.p	Csa15g015130, Csa01g012440, Csa19g015480
OG0004739	Carub.0004s3056.1.p	Csa04742s010, Csa05g001330, Csa06g054370, Csa04g067930
OG0004740	Carub.0003s3029.1.p	Csa19g051090, Csa19g051080, Csa01g034550, Csa15g072330
OG0004741	Carub.0003s1963.1.p, Carub.0006s3560.1.p	Csa02g004710, Csa08g052900
OG0004742	Carub.0001s2442.1.p	Csa03g028940, Csa14g032140, Csa17g034300
OG0004743	Carub.0008s0158.1.p	Csa18g003700, Csa11g065650, Csa20g079470
OG0004744	Carub.0001s4435.1.p	Csa03g062410, Csa14g067660, Csa17g095700
OG0004745	Carub.0001s3721.1.p	Csa17g076560, Csa14g053040, Csa03g052850
OG0004745	Carub.0003s1704.1.p	Csa19g024410, Csa15g023480
OG0004746	Carub.0004s2580.1.p	Csa06g049560, Csa05g007140, Csa04g060950
OG0004747	Carub.0006s2132.1.p	Csa08g017860, Csa20g038590, Csa13g028100
OG0004748	Carub.0003s0604.1.p	Csa15g008180, Csa01g007610, Csa19g010240
OG0004749	Carub.0001s0748.1.p	Csa17g011580, Csa14g009580
OG0004750	Carub.0001s4400.1.p	Csa17g095330, Csa14g067350, Csa03g062090
OG0004751	Carub.0007s1725.1.p	Csa31866s010, Csa11g021010, Csa10g019190, Csa12g030560
OG0004752	Carub.0003s2478.1.p	Csa15g001840, Csa01g001830, Csa19g002920
OG0004753	Carub.0006s0446.1.p	Csa20g006810, Csa13g007530, Csa08g058930, Csa18g038980, Csa08g058920
OG0004754	Carub.0004s1151.1.p	Csa07g012810, Csa16g014530, Csa05g033360
OG0004755	Carub.0004s2415.1.p	Csa06g047690, Csa05g009890, Csa04g056200
OG0004756	Carub.0005s2770.1.p	Csa05g092920, Csa16g003950, Csa07g003930
OG0004757	Carub.0001s0320.1.p	Csa30802s010, Csa14g005160, Csa14g005170, Csa17g007150, Csa17g007140, Csa05g014370, Csa03g005230
OG0004758	Carub.0006s2202.1.p	Csa20g039610, Csa08g018630, Csa20g038920, Csa13g028870, Csa08g018610
OG0004759	Carub.0005s0749.1.p	Csa14g048950, Csa06g011280, Csa17g070640, Csa04g018210, Csa09g021340, Csa17g070630, Csa17g070650, Csa14g048940
OG0004760	Carub.0007s2691.1.p	Csa00430s030, Csa11g035510
OG0004761	Carub.0005s2886.1.p	Csa07g002500, Csa05g094360, Csa16g002540
OG0004762	Carub.0006s0535.1.p	Csa20g008760, Csa13g008490, Csa08g058000
OG0004763	Carub.0008s2654.1.p	Csa11g102890, Csa02g074690, Csa18g039480
OG0004764	Carub.0004s2708.1.p	Csa04g061540, Csa04g062360, Csa06g050840, Csa05g005760
OG0004765	Carub.0006s3727.1.p	Csa17g090050
OG0004765	Carub.0003s3337.1.p	Csa13g014210, Csa20g016930
OG0004766	Carub.0002s1895.1.p	Csa09g075600, Csa16g034780, Csa07g039190, Csa07g021940
OG0004768	Carub.0001s1793.1.p	Csa14g023580
OG0004768	Carub.0006s1406.1.p	Csa13g018690, Csa08g008030, Csa20g023410
OG0004769	Carub.0003s1677.1.p	Csa15g023060, Csa19g023960, Csa01g019710
OG0004770	Carub.0005s0360.1.p	Csa09g008870, Csa09g008840
OG0004770	Carub.0005s0359.1.p	Csa09g008820, Csa04g009880, Csa09g008850
OG0004771	Carub.0005s0346.1.p	Csa06g005150, Csa09g008630, Csa09g008640, Csa06g005160, Csa04g009850
OG0004772	Carub.0007s0262.1.p	Csa11g003900, Csa12g003740, Csa10g003470
OG0004773	Carub.0006s0486.1.p	Csa20g008200, Csa13g007960, Csa08g058540
OG0004774	Carub.0003s1997.1.p	Csa19g027840, Csa15g029190
OG0004775	Carub.0003s2767.1.p, Carub.0006s0810.1.p	Csa13g011190, Csa08g055120
OG0004776	Carub.0006s1135.1.p	Csa13g015790, Csa20g018530, Csa08g005060
OG0004777	Carub.0001s1207.1.p	Csa17g016640, Csa03g016150, Csa14g015330
OG0004778	Carub.0001s0047.1.p	Csa14g001380
OG0004778	Carub.0006s3651.1.p	Csa02g001770
OG0004779	Carub.0003s2101.1.p, Carub.0003s2106.1.p, Carub.0043s0008.1.p, Carub.0043s0010.1.p, Carub.0043s0006.1.p, Carub.0516s0001.1.p	Csa01g024100, Csa19g029020, Csa15g031420
OG0004780	Carub.0003s0576.1.p	Csa15g007900, Csa19g010000, Csa01g007360
OG0004781	Carub.0006s1196.1.p	Csa20g019170, Csa13g016490, Csa08g005740
OG0004782	Carub.0006s0504.1.p	Csa13g008150, Csa20g008370, Csa08g058360
OG0004783	Carub.0002s1869.1.p	Csa07g038850, Csa09g075250, Csa16g034560, Csa05373s010
OG0004784	Carub.0005s2711.1.p, Carub.0007s2695.1.p	Csa07g004690, Csa16g005540, Csa05g092150, Csa09g014710
OG0004785	Carub.0007s2047.1.p	Csa10g022530, Csa11g025540
OG0004786	Carub.0004s0864.1.p	Csa05g040920, Csa07g061340, Csa16g052020
OG0004787	Carub.0003s1574.1.p	Csa19g022840, Csa01g018640, Csa15g020740
OG0004788	Carub.0007s0433.1.p	Csa12g007500, Csa10g006150, Csa11g005740
OG0004789	Carub.0006s3446.1.p	Csa13g054490
OG0004790	Carub.0001s0306.1.p	Csa03g005090, Csa17g006990
OG0004790	Carub.0004s1866.1.p	Csa04g050330, Csa06g039460
OG0004791	Carub.0002s1658.1.p	Csa16g031460, Csa07g036660, Csa05g088750
OG0004792	Carub.0002s1510.1.p	Csa16g028590, Csa05g084990, Csa07g034250
OG0004793	Carub.0003s0787.1.p	Csa19g012100, Csa15g010010
OG0004794	Carub.0008s1318.1.p	Csa18g023950, Csa11g084790, Csa02g049250
OG0004795	Carub.0005s1648.1.p	Csa04g035720
OG0004796	Carub.0001s0618.1.p	Csa17g010270
OG0004797	Carub.0003s2298.1.p	Csa01g026160, Csa19g032140, Csa19g032130
OG0004798	Carub.0002s0382.1.p	Csa09g095930, Csa16g053240
OG0004799	Carub.0006s0862.1.p	Csa13g011920, Csa08g054430, Csa20g015430
OG0004800	Carub.0003s0912.1.p	Csa15g012490, Csa19g013510, Csa01g010850
OG0004802	Carub.0001s3414.1.p	Csa10g044790
OG0004803	Carub.0006s0113.1.p	Csa20g002360, Csa08g062370, Csa03851s010, Csa13g002150
OG0004804	Carub.0008s1303.1.p	Csa18g023810, Csa02g049120, Csa11g084640
OG0004805	Carub.0006s1511.1.p	Csa08g009100, Csa13g019720, Csa20g024820
OG0004806	Carub.0001s4418.1.p	Csa03g062290, Csa14g067540, Csa17g095560, Csa17g095550
OG0004806	Carub.0007s2698.1.p	Csa11g036590
OG0004807	Carub.0006s0606.1.p	Csa08g057300
OG0004807	Carub.0008s1911.1.p	Csa02g064140, Csa11g092220, Csa18g031680
OG0004808	Carub.0003s1579.1.p	Csa01g018690, Csa19g022900
OG0004809	Carub.0001s2682.1.p	Csa17g039220, Csa14g036000, Csa03g031670
OG0004810	Carub.0008s1214.1.p	Csa02g045020, Csa18g022950
OG0004811	Carub.0001s0867.1.p	Csa14g010750, Csa03g012700, Csa17g012820
OG0004812	Carub.0005s0912.1.p, Carub.0005s0908.1.p, Carub.0005s0913.1.p	Csa09g048210, Csa09g048270, Csa04g022350
OG0004813	Carub.0001s2582.1.p	Csa03g030500, Csa14g034840, Csa17g035990
OG0004814	Carub.0001s1152.1.p	Csa11g045440
OG0004815	Carub.0007s1244.1.p	Csa10g014350, Csa11g015580, Csa12g022270
OG0004816	Carub.0001s0013.1.p	Csa17g002580, Csa03g001100, Csa04293s010
OG0004817	Carub.0001s1984.1.p, Carub.0001s1774.1.p	Csa17g023830, Csa03g021880, Csa14g023330
OG0004818	Carub.0001s3850.1.p	Csa14g055500, Csa03g055160, Csa17g081020
OG0004819	Carub.0001s2628.1.p	Csa14g035370, Csa03g031050
OG0004820	Carub.0002s2400.1.p	Csa07g048690, Csa09g083810, Csa16g041280
OG0004821	Carub.0006s3300.1.p	Csa13g052990, Csa02g010920, Csa08g049220
