Orthogroup	Capsella_rubella	Arabis_alpina
OG0009208	Carub.0004s0019.1.p	AALP_AA2G164900
OG0009209	Carub.0002s1978.1.p	AALP_AA2G166500
OG0009210	Carub.0001s0623.1.p	AALP_AA1G067500
OG0009211	Carub.0006s0826.1.p	AALP_AA8G091000
OG0009213	Carub.0001s2754.1.p	AALP_AA1G320300
OG0009214	Carub.0002s1881.1.p	AALP_AA2G151600, AALP_AAs39978U000200
OG0009215	Carub.0008s2740.1.p	AALP_AA8G508500
OG0009216	Carub.0006s0610.1.p	AALP_AA8G067300
OG0009219	Carub.0006s1021.1.p	AALP_AA8G114200
OG0009221	Carub.0002s2591.1.p	AALP_AA2G235600
OG0009222	Carub.0007s1016.1.p	AALP_AA7G157500
OG0009223	Carub.0001s3110.1.p	AALP_AA1G334600
OG0009224	Carub.0008s0475.1.p	AALP_AA6G147200
OG0009225	Carub.0004s0171.1.p	AALP_AA6G290200
OG0009226	Carub.0006s3387.1.p	AALP_AA6G042500
OG0009227	Carub.0006s3120.1.p	AALP_AA6G181600
OG0009228	Carub.0006s2308.1.p	AALP_AA8G430100
OG0009229	Carub.0007s3514.1.p	AALP_AA6G331600
OG0009230	Carub.0001s1662.1.p	AALP_AA1G187000
OG0009231	Carub.0005s0684.1.p	AALP_AA5G052400
OG0009232	Carub.0008s2490.1.p	AALP_AA8G472200
OG0009234	Carub.0008s1804.1.p	AALP_AA8G364000
OG0009235	Carub.0005s0691.1.p	AALP_AA5G053400
OG0009236	Carub.0006s1899.1.p	AALP_AA8G228700
OG0009237	Carub.0007s0340.1.p	AALP_AA7G249500
OG0009238	Carub.0002s2659.1.p	AALP_AA2G262600
OG0009240	Carub.0001s2980.1.p	AALP_AA1G318500
OG0009241	Carub.0005s1363.1.p	AALP_AA5G096200
OG0009242	Carub.0007s0272.1.p	AALP_AA7G252400
OG0009243	Carub.0004s2421.1.p	AALP_AA4G204000
OG0009246	Carub.0001s0595.1.p	AALP_AA1G063600
OG0009248	Carub.0007s0051.1.p	AALP_AA7G264500
OG0009249	Carub.0006s1287.1.p	AALP_AA8G149200
OG0009250	Carub.0005s0019.1.p	AALP_AA5G001600
OG0009252	Carub.0005s1686.1.p	AALP_AA5G127600
OG0009253	Carub.0005s2625.1.p	AALP_AA5G249200
OG0009254	Carub.0008s0452.1.p	AALP_AA6G143700
OG0009255	Carub.0006s2945.1.p	AALP_AA6G167700
OG0009257	Carub.0007s0509.1.p	AALP_AA7G225100
OG0009260	Carub.0008s1754.1.p	AALP_AA8G359100
OG0009261	Carub.0007s3583.1.p	AALP_AA6G341000
OG0009262	Carub.0005s1528.1.p	AALP_AA5G114100
OG0009264	Carub.0001s2658.1.p	AALP_AA1G290300
OG0009266	Carub.0003s1231.1.p	AALP_AA3G140300
OG0009267	Carub.0001s2137.1.p	AALP_AA1G239200
OG0009268	Carub.0007s2916.1.p	AALP_AA4G094300
OG0009269	Carub.0003s0760.1.p	AALP_AA3G089500
OG0009271	Carub.0001s2489.1.p	AALP_AA1G271500
OG0009272	Carub.0001s0275.1.p	AALP_AA1G030000
OG0009273	Carub.0006s0562.1.p	AALP_AA8G061600
OG0009274	Carub.0002s0621.1.p	AALP_AA2G057700
OG0009275	Carub.0002s2420.1.p	AALP_AA2G214700
OG0009276	Carub.0001s3635.1.p	AALP_AA4G082500
OG0009278	Carub.0006s2140.1.p, Carub.0008s0605.1.p	AALP_AA3G029500
OG0009279	Carub.0008s0670.1.p	AALP_AA6G306900
OG0009280	Carub.0008s2195.1.p	AALP_AA6G334500, AALP_AAs57907U000100
OG0009281	Carub.0008s0231.1.p	AALP_AA6G124500
OG0009283	Carub.0001s0829.1.p, Carub.0001s0830.1.p	AALP_AA1G093600
OG0009284	Carub.0033s0005.1.p, Carub.0001s0201.1.p, Carub.0007s3652.1.p	AALP_AA1G022000
OG0009285	Carub.0008s0777.1.p	AALP_AA8G004400
OG0009286	Carub.0005s1348.1.p	AALP_AA5G093600
OG0009287	Carub.0007s3054.1.p	AALP_AA8G438900
OG0009288	Carub.0006s1043.1.p	AALP_AA8G116800
OG0009289	Carub.0006s3119.1.p	AALP_AA6G181500
OG0009290	Carub.0003s2183.1.p	AALP_AA3G251500
OG0009291	Carub.0003s1032.1.p	AALP_AA3G119500
OG0009292	Carub.0005s1854.1.p	AALP_AA5G149600
OG0009293	Carub.0005s2296.1.p	AALP_AA5G204100
OG0009294	Carub.0004s2411.1.p	AALP_AA4G202300
OG0009295	Carub.0004s1168.1.p	AALP_AAs47561U000800
OG0009296	Carub.0014s0005.1.p	AALP_AA5G257400
OG0009298	Carub.0001s3111.1.p	AALP_AA1G334700
OG0009299	Carub.0003s3500.1.p	AALP_AA5G065200
OG0009301	Carub.0002s1953.1.p	AALP_AA2G160200, AALP_AA6G163700
OG0009302	Carub.0005s1392.1.p	AALP_AA5G099700
OG0009303	Carub.0005s1475.1.p	AALP_AA5G108800
OG0009305	Carub.0008s1080.1.p	AALP_AA8G283200
OG0009308	Carub.0008s1034.1.p	AALP_AA8G277300
OG0009309	Carub.0003s1879.1.p	AALP_AA3G216300
OG0009310	Carub.0002s0458.1.p	AALP_AA2G037700
OG0009312	Carub.0006s2057.1.p	AALP_AA8G405200
OG0009313	Carub.0003s0395.1.p	AALP_AA3G042700
OG0009315	Carub.0006s1722.1.p	AALP_AA8G207500
OG0009317	Carub.0007s0496.1.p	AALP_AA7G227500
OG0009318	Carub.0005s1640.1.p	AALP_AA5G122600
OG0009319	Carub.0008s2267.1.p	AALP_AA8G449500
OG0009320	Carub.0006s1233.1.p	AALP_AA8G141400
OG0009321	Carub.0007s0328.1.p	AALP_AA7G248700
OG0009322	Carub.0001s0985.1.p	AALP_AA1G111000
OG0009323	Carub.0003s1605.1.p	AALP_AA3G184700
OG0009324	Carub.0008s1355.1.p	AALP_AA8G315400
OG0009325	Carub.0001s1838.1.p	AALP_AA1G205800
OG0009326	Carub.0008s1248.1.p	AALP_AA8G300500
OG0009327	Carub.0008s2588.1.p	AALP_AA8G483700
OG0009328	Carub.0003s0392.1.p	AALP_AA3G042400
OG0009329	Carub.0006s1198.1.p	AALP_AA8G136500
OG0009330	Carub.0002s1628.1.p	AALP_AA2G123400
OG0009332	Carub.0001s2125.1.p	AALP_AA1G238600
OG0009334	Carub.0005s2285.1.p	AALP_AA5G201700
OG0009335	Carub.0006s1327.1.p	AALP_AA8G154200
OG0009336	Carub.0006s1497.1.p	AALP_AA8G177000
OG0009337	Carub.0001s1853.1.p	AALP_AA1G207200
OG0009338	Carub.0006s0161.1.p	AALP_AA8G017300
OG0009339	Carub.0007s1722.1.p	AALP_AA7G068900
OG0009340	Carub.0001s2354.1.p	AALP_AA1G260900, AALP_AA1G261000
OG0009341	Carub.0001s4017.1.p, Carub.0008s0647.1.p	AALP_AA4G046600
OG0009342	Carub.0004s2929.1.p	AALP_AA4G256200
OG0009344	Carub.0006s1244.1.p	AALP_AA8G142500
OG0009347	Carub.0003s2460.1.p	AALP_AA3G276400
OG0009348	Carub.0005s2671.1.p	AALP_AA5G254400
OG0009349	Carub.0003s0643.1.p	AALP_AA3G067700
OG0009350	Carub.0001s1106.1.p	AALP_AA1G124000
OG0009351	Carub.0006s0013.1.p	AALP_AA8G005900
OG0009352	Carub.0001s3474.1.p, Carub.0001s3475.1.p	AALP_AA7G147200
OG0009354	Carub.0008s2768.1.p	AALP_AA8G506000
OG0009355	Carub.0001s0794.1.p	AALP_AA1G089700
OG0009357	Carub.0006s1851.1.p	AALP_AA8G223600, AALP_AA3G249200
OG0009358	Carub.0004s2618.1.p	AALP_AA4G225700
OG0009359	Carub.0008s1252.1.p	AALP_AA8G301700
OG0009361	Carub.0004s1206.1.p	AALP_AA6G088400
OG0009366	Carub.0003s0102.1.p	AALP_AA3G001200
OG0009369	Carub.0005s0284.1.p	AALP_AA5G023800
OG0009370	Carub.0005s0245.1.p	AALP_AA5G023500
OG0009372	Carub.0008s2460.1.p	AALP_AA8G469100
OG0009373	Carub.0001s0599.1.p	AALP_AA1G064300
OG0009374	Carub.0004s1263.1.p	AALP_AA6G085200
OG0009375	Carub.0005s0391.1.p	AALP_AA5G027900
OG0009376	Carub.0008s1482.1.p	AALP_AA8G329900
OG0009377	Carub.0006s1745.1.p	AALP_AA8G210500
OG0009378	Carub.0002s1930.1.p	AALP_AA2G156800
OG0009379	Carub.0003s1519.1.p	AALP_AA3G174300
OG0009380	Carub.0007s2007.1.p	AALP_AA7G037400
OG0009382	Carub.0008s1118.1.p	AALP_AA8G285100
OG0009383	Carub.0001s4087.1.p	AALP_AA4G041300
OG0009386	Carub.0001s4251.1.p	AALP_AA4G029800
OG0009388	Carub.0008s2779.1.p	AALP_AA8G504700
OG0009390	Carub.0006s1935.1.p	AALP_AA8G231900
OG0009392	Carub.0001s1955.1.p	AALP_AA1G219100
OG0009393	Carub.0001s1743.1.p	AALP_AA1G196100
OG0009394	Carub.0004s1436.1.p	AALP_AA6G067900
OG0009395	Carub.0006s1841.1.p	AALP_AA8G222700
OG0009396	Carub.0006s3399.1.p	AALP_AA6G041300
OG0009398	Carub.0005s2933.1.p	AALP_AA5G284100
OG0009399	Carub.0004s0113.1.p	AALP_AA6G295000
OG0009400	Carub.0001s3696.1.p	AALP_AA3G314700, AALP_AA3G314800, AALP_AA3G314900, AALP_AA3G315000
OG0009404	Carub.0003s1979.1.p	AALP_AA3G228400
OG0009405	Carub.0001s3644.1.p	AALP_AA7G086300
OG0009407	Carub.0008s0012.1.p	AALP_AA6G101600
OG0009408	Carub.0006s1602.1.p	AALP_AA8G190300
OG0009409	Carub.0008s0445.1.p	AALP_AA6G143200
OG0009411	Carub.0007s0837.1.p	AALP_AA7G184400
OG0009413	Carub.0004s2396.1.p	AALP_AA4G200600
OG0009414	Carub.0008s2315.1.p	AALP_AA8G455800
OG0009415	Carub.0005s2363.1.p	AALP_AA5G211700
OG0009416	Carub.0005s0238.1.p	AALP_AA5G022700
OG0009417	Carub.0001s2172.1.p	AALP_AA1G241300
OG0009418	Carub.0006s0097.1.p	AALP_AA8G000500
OG0009419	Carub.0005s1797.1.p, Carub.0007s3202.1.p	AALP_AA5G140900
OG0009420	Carub.0002s0001.1.p	AALP_AA5G086000
OG0009421	Carub.0003s0197.1.p	AALP_AA3G015700
OG0009422	Carub.0004s1522.1.p	AALP_AA6G059200
OG0009423	Carub.0004s1506.1.p	AALP_AA6G061300
OG0009424	Carub.0006s1056.1.p	AALP_AA8G120100
OG0009427	Carub.0005s2879.1.p	AALP_AA5G278800
OG0009428	Carub.0005s1702.1.p	AALP_AA8G037500
OG0009429	Carub.0001s1369.1.p	AALP_AA1G154100
OG0009430	Carub.0007s0614.1.p	AALP_AA7G211200
OG0009432	Carub.0006s2482.1.p	AALP_AA8G256800
OG0009433	Carub.0006s0714.1.p	AALP_AA8G078600
OG0009434	Carub.0002s1351.1.p	AALP_AA2G089300
OG0009436	Carub.0002s1333.1.p	AALP_AA2G085700
OG0009437	Carub.0003s3313.1.p	AALP_AA3G353000
OG0009438	Carub.0004s2046.1.p	AALP_AA4G163500
OG0009439	Carub.0005s2232.1.p	AALP_AA5G238800
OG0009441	Carub.0004s2875.1.p	AALP_AA4G250600
OG0009443	Carub.0006s0135.1.p	AALP_AA8G015100
OG0009444	Carub.0004s1188.1.p	AALP_AA6G089400
OG0009445	Carub.0005s1443.1.p	AALP_AA5G104700
OG0009447	Carub.0007s0827.1.p	AALP_AA7G185500, AALP_AA7G183300
OG0009449	Carub.0003s1411.1.p	AALP_AA3G162400
OG0009450	Carub.0006s1190.1.p	AALP_AA8G135200
OG0009451	Carub.0007s3574.1.p	AALP_AA6G338300
OG0009452	Carub.0006s2167.1.p	AALP_AA8G415100
OG0009453	Carub.0007s2070.1.p	AALP_AA7G032500
OG0009455	Carub.0006s3379.1.p	AALP_AA6G043400
OG0009457	Carub.0004s1530.1.p	AALP_AA6G058400
OG0009458	Carub.0003s3378.1.p	AALP_AA3G358300
OG0009460	Carub.0003s2145.1.p	AALP_AA3G246100
OG0009461	Carub.0007s0617.1.p	AALP_AA2G125300
OG0009462	Carub.0003s1003.1.p	AALP_AA3G117100
OG0009463	Carub.0005s2848.1.p	AALP_AA5G275500
OG0009464	Carub.0005s1557.1.p	AALP_AA5G117000
OG0009465	Carub.0008s0216.1.p	AALP_AA6G122900
OG0009466	Carub.0001s0593.1.p	AALP_AA1G063100
OG0009469	Carub.0007s2419.1.p	AALP_AA6G209500
OG0009470	Carub.0006s1756.1.p	AALP_AA8G211600
OG0009471	Carub.0008s0542.1.p	AALP_AA6G151100
OG0009472	Carub.0003s1417.1.p	AALP_AA3G162900
OG0009474	Carub.0008s1527.1.p	AALP_AA8G334900
OG0009475	Carub.0002s2529.1.p	AALP_AA2G227500
OG0009478	Carub.0007s1840.1.p	AALP_AA3G220900
OG0009479	Carub.0001s3113.1.p	AALP_AA1G335000
OG0009480	Carub.0003s0692.1.p	AALP_AA3G081700
OG0009482	Carub.0005s2975.1.p	AALP_AA5G289000
OG0009484	Carub.0002s1455.1.p	AALP_AA6G009800
OG0009485	Carub.0001s3402.1.p	AALP_AA6G300900
OG0009487	Carub.0002s0649.1.p	AALP_AA2G059000
OG0009489	Carub.0005s0476.1.p	AALP_AA5G034300
OG0009492	Carub.0007s2368.1.p	AALP_AAs60861U000200
OG0009493	Carub.0008s2701.1.p	AALP_AA8G513900
OG0009495	Carub.0008s2663.1.p	AALP_AA8G513200
OG0009496	Carub.0001s1881.1.p	AALP_AA1G210800
OG0009497	Carub.0002s1876.1.p	AALP_AA2G151200
OG0009498	Carub.0005s1641.1.p	AALP_AA5G122700
OG0009499	Carub.0008s2558.1.p	AALP_AA8G481000
OG0009500	Carub.0006s1893.1.p	AALP_AA8G228200
OG0009501	Carub.0005s1939.1.p	AALP_AA5G159100
OG0009503	Carub.0005s2028.1.p	AALP_AA5G169600
OG0009504	Carub.0004s1004.1.p	AALP_AA6G216700
OG0009505	Carub.0008s1442.1.p	AALP_AA8G324300
OG0009506	Carub.0005s1260.1.p	AALP_AA6G351500
OG0009507	Carub.0003s1558.1.p	AALP_AA3G179600
OG0009508	Carub.0008s0244.1.p	AALP_AA6G126600
OG0009510	Carub.0002s1781.1.p	AALP_AA2G140900
OG0009512	Carub.0006s1755.1.p	AALP_AA3G274800, AALP_AA8G211500
OG0009518	Carub.0007s2941.1.p	AALP_AA3G285600
OG0009520	Carub.0006s3090.1.p	AALP_AA6G176800
OG0009521	Carub.0001s4317.1.p	AALP_AA4G024300
OG0009522	Carub.0005s1951.1.p	AALP_AA5G161100
OG0009524	Carub.0003s0366.1.p	AALP_AA3G039500
OG0009525	Carub.0005s0970.1.p, Carub.0005s0966.1.p	AALP_AA1G308600, AALP_AA6G226200
OG0009527	Carub.0007s0206.1.p	AALP_AA7G255900
OG0009529	Carub.0007s1269.1.p	AALP_AA7G177700, AALP_AA7G177500
OG0009530	Carub.0003s3267.1.p, Carub.0002s2050.1.p	AALP_AA2G175000
OG0009532	Carub.0007s2775.1.p	AALP_AAs47043U000100
OG0009533	Carub.0001s3106.1.p	AALP_AA1G331500
OG0009534	Carub.0007s2761.1.p	AALP_AAs59562U000200, AALP_AA7G114100
OG0009535	Carub.0007s2340.1.p	AALP_AA7G001500
OG0009536	Carub.0006s3663.1.p	AALP_AA7G258400
OG0009537	Carub.0001s4189.1.p	AALP_AA4G033600
OG0009539	Carub.0007s2315.1.p, Carub.0007s2316.1.p	AALP_AAs55566U000200, AALP_AA7G003500
OG0009540	Carub.0001s1877.1.p	AALP_AA1G209800
OG0009541	Carub.0002s0889.1.p	AALP_AA4G014300
OG0009543	Carub.0007s0045.1.p	AALP_AA7G264000
OG0009544	Carub.0003s0768.1.p	AALP_AA3G090300
OG0009546	Carub.0001s2106.1.p	AALP_AA1G235800
OG0009547	Carub.0004s0799.1.p	AALP_AA7G063100
OG0009548	Carub.0005s2273.1.p	AALP_AA5G200300
OG0009549	Carub.0006s2364.1.p	AALP_AA8G239600
OG0009551	Carub.0001s2430.1.p	AALP_AA1G278600, AALP_AA1G278700
OG0009552	Carub.0004s2403.1.p	AALP_AA4G201400
OG0009553	Carub.0007s1919.1.p	AALP_AA7G048200
OG0009554	Carub.0002s0519.1.p	AALP_AA2G045400
OG0009555	Carub.0002s0634.1.p	AALP_AA4G124500
OG0009556	Carub.0004s1698.1.p	AALP_AA4G122800
OG0009559	Carub.0003s2177.1.p	AALP_AA3G250800
OG0009561	Carub.0001s0392.1.p	AALP_AA1G041300
OG0009562	Carub.0005s2097.1.p	AALP_AA5G176300
OG0009563	Carub.0002s1362.1.p	AALP_AA2G090800
OG0009564	Carub.0006s0928.1.p	AALP_AA8G103200
OG0009565	Carub.0002s1861.1.p	AALP_AA6G113100
OG0009566	Carub.0002s1536.1.p	AALP_AA2G113400
OG0009567	Carub.0007s2570.1.p	AALP_AA4G269900
OG0009568	Carub.0002s1585.1.p	AALP_AA2G118900
OG0009569	Carub.0002s2624.1.p	AALP_AA2G243800
OG0009570	Carub.0003s1509.1.p	AALP_AA3G172800
OG0009571	Carub.0002s2197.1.p	AALP_AA2G193400
OG0009572	Carub.0007s2535.1.p	AALP_AAs58848U000200
OG0009573	Carub.0003s3117.1.p	AALP_AA3G331400
OG0009574	Carub.0012s0005.1.p	AALP_AA1G067300
OG0009575	Carub.0007s0511.1.p	AALP_AA7G224700
OG0009577	Carub.0005s0265.1.p	AALP_AA8G220700
OG0009578	Carub.0005s2585.1.p	AALP_AA5G244500
OG0009579	Carub.0005s1044.1.p, Carub.0015s0001.1.p	AALP_AA5G076500
OG0009580	Carub.0004s0897.1.p	AALP_AA6G229200
OG0009583	Carub.0007s0701.1.p	AALP_AA7G200500
OG0009584	Carub.0008s2320.1.p	AALP_AA8G456400
OG0009585	Carub.0002s1375.1.p	AALP_AA2G091500
OG0009587	Carub.0003s1973.1.p	AALP_AA3G227600
OG0009588	Carub.0008s1043.1.p	AALP_AA8G278700
OG0009589	Carub.0005s0793.1.p	AALP_AA5G060100
OG0009590	Carub.0003s3481.1.p	AALP_AA3G371100
OG0009591	Carub.0008s1504.1.p	AALP_AA8G331900
OG0009592	Carub.0006s3564.1.p	AALP_AA6G015400
OG0009593	Carub.0004s1757.1.p	AALP_AA4G129800
OG0009594	Carub.0001s1352.1.p, Carub.0001s1351.1.p	AALP_AA1G151900
OG0009595	Carub.0002s1486.1.p	AALP_AA2G104900
OG0009597	Carub.0004s0979.1.p	AALP_AA6G218600
OG0009598	Carub.0003s2261.1.p	AALP_AA3G256900
OG0009599	Carub.0005s1678.1.p	AALP_AA5G126400, AALP_AA5G126300
OG0009600	Carub.0001s2970.1.p	AALP_AA1G318900, AALP_AA1G319000
OG0009603	Carub.0008s2787.1.p, Carub.0008s2786.1.p	AALP_AA8G503600
OG0009604	Carub.0006s1130.1.p	AALP_AA8G128800
OG0009605	Carub.0003s1366.1.p	AALP_AA3G157200
OG0009608	Carub.0006s2887.1.p	AALP_AA6G187000
OG0009611	Carub.0005s1523.1.p	AALP_AA5G113300, AALP_AA5G180100
OG0009613	Carub.0003s1473.1.p	AALP_AA3G169300
OG0009621	Carub.0001s3159.1.p	AALP_AA1G339400, AALP_AA1G339200, AALP_AAs70005U000100
OG0009622	Carub.0001s0699.1.p	AALP_AA1G077300
OG0009623	Carub.0003s0991.1.p	AALP_AA3G115900
OG0009624	Carub.0004s1332.1.p	AALP_AA6G077200
OG0009627	Carub.0006s0400.1.p	AALP_AA8G204300
OG0009628	Carub.0001s1253.1.p	AALP_AA1G140500
OG0009629	Carub.0001s1568.1.p	AALP_AA1G179100
OG0009632	Carub.0002s2132.1.p	AALP_AA2G185800
OG0009633	Carub.0002s2429.1.p	AALP_AA2G215700
OG0009634	Carub.0002s2492.1.p	AALP_AA2G222600
OG0009636	Carub.0005s1977.1.p	AALP_AA5G163300
OG0009638	Carub.0004s0793.1.p	AALP_AA8G078300
OG0009639	Carub.0004s0958.1.p	AALP_AA6G222100
OG0009640	Carub.0005s1526.1.p	AALP_AA5G113900
OG0009641	Carub.0005s1795.1.p	AALP_AA5G140600
OG0009643	Carub.0007s0216.1.p	AALP_AA7G257600
OG0009645	Carub.0008s1487.1.p	AALP_AA8G330400
OG0009648	Carub.0002s2556.1.p	AALP_AA2G231000
OG0009649	Carub.0004s0297.1.p	AALP_AA6G278300
OG0009652	Carub.0005s0952.1.p, Carub.0005s0939.1.p	AALP_AA5G069200
OG0009653	Carub.0005s1918.1.p	AALP_AA5G156700
OG0009654	Carub.0006s0004.1.p	AALP_AA8G010400
OG0009655	Carub.0006s1694.1.p	AALP_AA8G203200
OG0009657	Carub.0007s1843.1.p	AALP_AA3G220600
OG0009674	Carub.0007s0418.1.p	AALP_AA7G235300
OG0009677	Carub.0006s1074.1.p	AALP_AA8G122600
OG0009678	Carub.0002s0177.1.p	AALP_AA2G007400
OG0009679	Carub.0004s1519.1.p	AALP_AA6G057300
OG0009681	Carub.0004s2733.1.p	AALP_AA4G236400
OG0009682	Carub.0005s0227.1.p	AALP_AA5G021700
OG0009683	Carub.0008s2479.1.p, Carub.0003s2889.1.p	AALP_AA8G471100
OG0009684	Carub.0001s2674.1.p	AALP_AA1G291200
OG0009686	Carub.0006s2868.1.p	AALP_AA6G190400
OG0009687	Carub.0002s0004.1.p	AALP_AA3G060300
OG0009689	Carub.0006s0353.1.p	AALP_AA8G040200
OG0009690	Carub.0006s3305.1.p	AALP_AA6G214300
OG0009691	Carub.0007s1432.1.p	AALP_AA7G099000
OG0009692	Carub.0005s0392.1.p	AALP_AA5G066600
OG0009693	Carub.0008s2846.1.p	AALP_AA8G494300
OG0009695	Carub.0005s0072.1.p	AALP_AA5G008000
OG0009696	Carub.0007s3734.1.p	AALP_AA6G349100
OG0009697	Carub.0008s1159.1.p	AALP_AA8G288800
OG0009698	Carub.0001s2555.1.p	AALP_AA2G029300
OG0009699	Carub.0003s0648.1.p	AALP_AA3G067200
OG0009700	Carub.0003s0407.1.p, Carub.0003s0408.1.p	AALP_AA3G043600
OG0009702	Carub.0005s1401.1.p	AALP_AA5G100000
OG0009705	Carub.0007s0356.1.p	AALP_AA7G243200
OG0009706	Carub.0004s0965.1.p	AALP_AA6G221100
OG0009707	Carub.0008s1837.1.p	AALP_AA8G368300
OG0009708	Carub.0007s2352.1.p	AALP_AA7G000300
OG0009709	Carub.0004s1277.1.p	AALP_AA6G083200
OG0009710	Carub.0004s2809.1.p	AALP_AA4G243800
OG0009711	Carub.0006s1410.1.p	AALP_AA8G166600
OG0009712	Carub.0008s0243.1.p	AALP_AA6G126500
OG0009714	Carub.0003s2934.1.p	AALP_AA3G320200
OG0009715	Carub.0008s2746.1.p	AALP_AA8G504000
OG0009716	Carub.0008s0482.1.p	AALP_AA6G146600
OG0009717	Carub.0002s2147.1.p	AALP_AA4G210100
OG0009718	Carub.0008s1132.1.p	AALP_AA8G287000
OG0009719	Carub.0001s1362.1.p	AALP_AA1G153500
OG0009722	Carub.0003s3389.1.p	AALP_AA3G360000
OG0009724	Carub.0007s3151.1.p	AALP_AA8G497100
OG0009726	Carub.0001s2474.1.p	AALP_AA1G273100
OG0009728	Carub.0001s0692.1.p, Carub.0001s0693.1.p	AALP_AA1G076400
OG0009729	Carub.0006s1191.1.p	AALP_AA8G135300
OG0009730	Carub.0006s2400.1.p	AALP_AA8G243100
OG0009731	Carub.0004s2538.1.p	AALP_AA4G217500
OG0009737	Carub.0008s0859.1.p	AALP_AA6G092700
OG0009738	Carub.0007s3714.1.p	AALP_AA6G347900
OG0009739	Carub.0008s1648.1.p	AALP_AA8G348100
OG0009740	Carub.0007s0897.1.p	AALP_AA7G173700
OG0009743	Carub.0004s1461.1.p	AALP_AA6G065200
OG0009744	Carub.0002s1446.1.p	AALP_AA2G100500
OG0009747	Carub.0006s2764.1.p	AALP_AA6G197800
OG0009748	Carub.0001s2568.1.p	AALP_AA1G265100
OG0009750	Carub.0001s0573.1.p	AALP_AA1G061100
OG0009751	Carub.0004s2400.1.p	AALP_AA4G201000
OG0009752	Carub.0007s1524.1.p	AALP_AA8G304100, AALP_AA7G084500
OG0009753	Carub.0008s0066.1.p	AALP_AA6G106800
OG0009754	Carub.0003s2564.1.p	AALP_AA3G294100
OG0009755	Carub.0008s1234.1.p	AALP_AA8G299900
OG0009757	Carub.0001s1140.1.p	AALP_AA1G126300
OG0009758	Carub.0008s1032.1.p	AALP_AA8G276700
OG0009759	Carub.0005s1818.1.p	AALP_AA5G143400
OG0009762	Carub.0003s0450.1.p	AALP_AA3G048500
OG0009763	Carub.0007s3327.1.p	AALP_AA2G124800
OG0009764	Carub.0006s1494.1.p	AALP_AA8G177300
OG0009765	Carub.0004s0033.1.p	AALP_AA6G303900
OG0009766	Carub.0008s0485.1.p	AALP_AA6G146400
OG0009767	Carub.0006s1371.1.p	AALP_AA8G159000
OG0009768	Carub.0001s2476.1.p	AALP_AA1G272900
OG0009769	Carub.0006s1094.1.p	AALP_AA8G125300, AALP_AA8G125400
OG0009770	Carub.0003s2227.1.p	AALP_AA3G252700, AALP_AA6G126100
OG0009771	Carub.0003s2179.1.p, Carub.0095s0002.1.p	AALP_AA3G251100
OG0009772	Carub.0004s0978.1.p	AALP_AA6G218900
OG0009773	Carub.0001s0863.1.p	AALP_AA1G096700
OG0009774	Carub.0008s2497.1.p	AALP_AA8G472800
OG0009776	Carub.0007s0353.1.p	AALP_AA7G243500
OG0009778	Carub.0007s2486.1.p	AALP_AA8G260600
OG0009780	Carub.0003s3115.1.p	AALP_AA3G331200
OG0009781	Carub.0003s0374.1.p	AALP_AA3G040300
OG0009782	Carub.0006s0424.1.p	AALP_AA8G047200
OG0009783	Carub.0005s1675.1.p	AALP_AA5G126100
OG0009784	Carub.0002s1172.1.p	AALP_AA2G075100
OG0009785	Carub.0007s0586.1.p	AALP_AA7G213300
OG0009787	Carub.0008s2834.1.p	AALP_AA8G495500
OG0009788	Carub.0003s3090.1.p	AALP_AA3G328300
OG0009789	Carub.0001s4464.1.p	AALP_AA4G004000
OG0009791	Carub.0003s1325.1.p	AALP_AA3G151300
OG0009793	Carub.0006s2378.1.p	AALP_AA8G241700
OG0009795	Carub.0001s1777.1.p	AALP_AA1G199000
OG0009797	Carub.0001s1577.1.p	AALP_AAs58717U000100
OG0009798	Carub.0006s3572.1.p	AALP_AA6G016000
OG0009799	Carub.0003s2190.1.p	AALP_AA3G252100
OG0009801	Carub.0004s0276.1.p	AALP_AA6G278700
OG0009802	Carub.0007s0053.1.p	AALP_AA7G264700
OG0009803	Carub.0006s0519.1.p	AALP_AA8G057900
OG0009805	Carub.0008s0300.1.p	AALP_AA2G181100
OG0009807	Carub.0004s0785.1.p	AALP_AA6G238000
OG0009809	Carub.0007s1165.1.p	AALP_AA7G135600
OG0009810	Carub.0002s1529.1.p	AALP_AA2G112300
OG0009814	Carub.0006s3345.1.p	AALP_AA6G048300
OG0009815	Carub.0001s0165.1.p	AALP_AA1G018700
OG0009816	Carub.0008s2554.1.p	AALP_AA8G480600
OG0009817	Carub.0001s2737.1.p	AALP_AA1G297800
OG0009818	Carub.0002s2737.1.p	AALP_AA2G253400
OG0009819	Carub.0006s3593.1.p	AALP_AA6G012700
OG0009821	Carub.0003s2118.1.p	AALP_AA3G243500
OG0009822	Carub.0001s2286.1.p, Carub.0001s2285.1.p	AALP_AA1G253900
OG0009824	Carub.0006s1576.1.p	AALP_AA8G186700
OG0009825	Carub.0004s2600.1.p	AALP_AA6G233300
OG0009826	Carub.0002s0813.1.p, Carub.0002s0816.1.p	AALP_AA4G012300
OG0009828	Carub.0007s1261.1.p	AALP_AA7G121500
OG0009829	Carub.0001s3551.1.p	AALP_AA4G088300
OG0009831	Carub.0002s1286.1.p	AALP_AA7G181000
