Orthogroup	Brassica_oleracea	Boechera_stricta
OG0007165	Bo2g013430, Bo9g161590	Bostr.2618s0051.1.p
OG0007166	Bo4g134520	Bostr.23794s0089.1.p
OG0007167	Bo2g165800, Bo3g103210	Bostr.0568s0444.1.p
OG0007168	Bo4g034910	Bostr.23794s0473.1.p
OG0007169	Bo1g108270, Bo5g104940	Bostr.19424s0546.1.p
OG0007170	Bo2g151530, Bo9g009790, Bo7g092700	Bostr.15774s0067.1.p
OG0007171	Bo01285s010, Bo7g008410, Bo7g008400	Bostr.18351s0359.1.p
OG0007172	Bo3g017600	Bostr.26833s0229.1.p
OG0007173	Bo3g147570, Bo5g062310	Bostr.15697s0303.1.p
OG0007174	Bo3g090170, Bo01760s010, Bo7g018690	Bostr.18351s0098.1.p
OG0007175	Bo9g020310	Bostr.0568s0151.1.p
OG0007176	Bo5g003230	Bostr.4824s0026.1.p
OG0007177	Bo7g081980, Bo2g138630	Bostr.0556s0241.1.p
OG0007178	Bo9g010930, Bo2g156200, Bo7g095280	Bostr.29827s0177.1.p
OG0007179	Bo8g049560, Bo1g017650	Bostr.30275s0218.1.p
OG0007181	Bo9g007530, Bo00940s030	Bostr.2983s0105.1.p
OG0007182	Bo9g143700	Bostr.26833s0181.1.p
OG0007183	Bo9g109780, Bo2g046150	Bostr.26833s0969.1.p
OG0007184	Bo5g014720	Bostr.20129s0437.1.p
OG0007185	Bo4g001080	Bostr.13208s0007.1.p
OG0007186	Bo7g109000, Bo3g154340, Bo1g037090	Bostr.7867s0167.1.p
OG0007187	Bo8g117340	Bostr.4824s0044.1.p
OG0007188	Bo9g152000, Bo3g015140	Bostr.26527s0168.1.p
OG0007189	Bo6g018000, Bo00685s060	Bostr.26675s0270.1.p
OG0007190	Bo3g032290, Bo9g171680	Bostr.13175s0013.1.p
OG0007191	Bo02424s010, Bo4g145730, Bo8g102010	Bostr.5022s0138.1.p
OG0007192	Bo2g031330, Bo3g019270	Bostr.26833s0506.1.p
OG0007193	Bo3g092380	Bostr.18351s0195.1.p
OG0007194	Bo5g085290, Bo8g026880	Bostr.1040s0071.1.p
OG0007195	Bo4g154590, Bo8g099810	Bostr.27895s0039.1.p
OG0007196	Bo7g114450, Bo1g013190	Bostr.7867s0892.1.p
OG0007197	Bo3g013110	Bostr.26527s0372.1.p, Bostr.25993s0378.1.p, Bostr.25993s0380.1.p
OG0007198	Bo6g108530, Bo2g062560	Bostr.10273s0468.1.p
OG0007199	Bo5g110060, Bo2g066780, Bo6g110640	Bostr.10273s0358.1.p
OG0007200	Bo7g117490	Bostr.7867s1414.1.p
OG0007201	Bo6g112630	Bostr.10273s0252.1.p
OG0007202	Bo6g076450, Bo8g093260	Bostr.20903s0169.1.p
OG0007203	Bo4g165050, Bo4g071900	Bostr.27991s0119.1.p
OG0007204	Bo7g107910, Bo8g050210, Bo1g027200	Bostr.7867s0014.1.p
OG0007205	Bo6g121780, Bo6g081830	Bostr.20129s0246.1.p
OG0007206	Bo4g179250, Bo4g045760	Bostr.23794s0846.1.p
OG0007207	Bo5g117330, Bo3g071670	Bostr.19424s0800.1.p
OG0007208	Bo7g096800, Bo9g012640	Bostr.5763s0068.1.p
OG0007209	Bo4g187230, Bo3g032030	Bostr.23794s0287.1.p
OG0007210	Bo2g149980	Bostr.2392s0015.1.p
OG0007211	Bo7g024150, Bo9g023760	Bostr.18351s0006.1.p
OG0007212	Bo3g021790, Bo9g119060	Bostr.26833s0761.1.p
OG0007213	Bo1g139550	Bostr.19424s1154.1.p
OG0007214	Bo9g008410, Bo2g146150	Bostr.0556s0477.1.p
OG0007215	Bo2g140590	Bostr.3359s0032.1.p, Bostr.17016s0022.1.p, Bostr.17016s0021.1.p
OG0007216	Bo5g008140	Bostr.8111s0002.1.p, Bostr.25219s0223.1.p
OG0007217	Bo8g117990, Bo5g001020	Bostr.5325s0084.1.p
OG0007218	Bo01109s010, Bo02307s010, Bo05519s010, Bo2g057580	Bostr.26959s0333.1.p
OG0007219	Bo8g058960, Bo5g010320	Bostr.25494s0050.1.p
OG0007220	Bo2g139120, Bo7g082620	Bostr.0556s0308.1.p
OG0007221	Bo1g134760	Bostr.5022s0158.1.p, Bostr.28625s0311.1.p
OG0007222	Bo5g041560, Bo8g076300	Bostr.12659s0295.1.p
OG0007223	Bo3g109550, Bo1g079020, Bo8g077830	Bostr.18473s0002.1.p
OG0007224	Bo3g087140, Bo9g022480	Bostr.13083s0037.1.p
OG0007226	Bo7g087320, Bo2g147830	Bostr.0556s0753.1.p, Bostr.0556s0573.1.p
OG0007227	Bo9g009610, Bo7g089520	Bostr.2392s0055.1.p
OG0007228	Bo3g083720	Bostr.19424s0138.1.p
OG0007229	Bo3g015150, Bo2g021810, Bo9g151940	Bostr.26527s0165.1.p
OG0007230	Bo02454s010, Bo01320s040, Bo5g118550	Bostr.19424s0820.1.p
OG0007231	Bo2g013860, Bo9g159920	Bostr.26527s0437.1.p
OG0007232	Bo5g136600, Bo1g141070	Bostr.19424s1072.1.p
OG0007233	Bo5g118910	Bostr.19424s0837.1.p
OG0007234	Bo5g010310	Bostr.25494s0049.1.p
OG0007235	Bo5g002600, Bo8g117810	Bostr.5325s0047.1.p
OG0007236	Bo2g009960, Bo3g006740	Bostr.13175s0037.1.p
OG0007237	Bo4g073060, Bo4g164940	Bostr.27991s0132.1.p
OG0007238	Bo3g032520, Bo4g027270	Bostr.23794s0219.1.p
OG0007239	Bo5g013450, Bo8g109120	Bostr.13671s0366.1.p
OG0007240	Bo1g038950	Bostr.7867s0249.1.p
OG0007242	Bo2g051360	Bostr.26959s0361.1.p
OG0007243	Bo3g035860, Bo4g191240	Bostr.25993s0584.1.p
OG0007244	Bo8g110920	Bostr.25494s0040.1.p
OG0007245	Bo6g080610, Bo6g124330	Bostr.20129s0443.1.p
OG0007246	Bo4g173030, Bo4g058490	Bostr.24513s0199.1.p
OG0007247	Bo9g008760, Bo2g150030, Bo7g087180	Bostr.0556s0552.1.p
OG0007248	Bo4g119990, Bo8g083640	Bostr.0697s0051.1.p
OG0007249	Bo5g016810, Bo5g098780, Bo8g108120	Bostr.13671s0207.1.p
OG0007250	Bo1g057470	Bostr.0597s0095.1.p
OG0007251	Bo7g021110, Bo3g089950	Bostr.18351s0068.1.p
OG0007252	Bo9g032480	Bostr.29223s0058.1.p
OG0007253	Bo3g008860, Bo9g169310	Bostr.2902s0020.1.p
OG0007254	Bo3g110960, Bo8g077350	Bostr.18473s0064.1.p
OG0007255	Bo1g036990	Bostr.7867s0163.1.p
OG0007256	Bo9g002370, Bo3g054730	Bostr.10064s0058.1.p
OG0007257	Bo1g126120, Bo5g126780	Bostr.28625s0125.1.p
OG0007258	Bo8g076970, Bo3g113400	Bostr.18473s0104.1.p
OG0007259	Bo7g104160	Bostr.6769s0005.1.p
OG0007260	Bo3g034500, Bo4g025850	Bostr.23794s0084.1.p
OG0007261	Bo1g039640, Bo7g109920	Bostr.7867s0311.1.p
OG0007262	Bo2g161480, Bo7g098860	Bostr.26833s0076.1.p
OG0007263	Bo3g065790, Bo5g131990	Bostr.28625s0319.1.p
OG0007264	Bo8g083060, Bo4g121640, Bo6g067630	Bostr.11793s0020.1.p
OG0007265	Bo4g183070, Bo3g028140	Bostr.23794s0597.1.p
OG0007266	Bo3g021750, Bo9g119120	Bostr.26833s0758.1.p
OG0007267	Bo4g012890	Bostr.27991s0013.1.p, Bostr.9345s0035.1.p
OG0007268	Bo2g134010	Bostr.7903s0047.1.p
OG0007269	Bo3g083660	Bostr.19424s0153.1.p
OG0007270	Bo1g039490	Bostr.7867s0302.1.p
OG0007271	Bo7g111400, Bo1g048310	Bostr.7867s0563.1.p
OG0007272	Bo9g023830, Bo3g088670	Bostr.18351s0025.1.p
OG0007273	Bo6g124140, Bo2g095520	Bostr.20129s0416.1.p
OG0007274	Bo8g114810, Bo8g005920	Bostr.25219s0356.1.p
OG0007275	Bo8g018120	Bostr.12302s0161.1.p, Bostr.19424s0162.1.p, Bostr.0697s0003.1.p
OG0007276	Bo7g024180	Bostr.18351s0005.1.p
OG0007277	Bo3g042690	Bostr.15774s0147.1.p
OG0007278	Bo9g119160, Bo2g041220	Bostr.26833s0747.1.p
OG0007279	Bo6g106850, Bo6g097120, Bo2g057870	Bostr.26959s0050.1.p
OG0007280	Bo2g011490	Bostr.2902s0103.1.p
OG0007281	Bo4g098500	Bostr.30275s0346.1.p
OG0007282	Bo7g033210, Bo01211s010	Bostr.19424s0190.1.p
OG0007283	Bo1g101130, Bo7g037580	Bostr.19424s0223.1.p
OG0007284	Bo4g004530, Bo3g039680	Bostr.3279s0012.1.p
OG0007285	Bo3g175060, Bo7g114990	Bostr.7867s0974.1.p
OG0007286	Bo1g024150, Bo7g108210, Bo7g107410	Bostr.10689s0088.1.p
OG0007287	Bo00615s270, Bo3g100510	Bostr.0568s0283.1.p
OG0007288	Bo4g195380, Bo3g037570	Bostr.25993s0261.1.p
OG0007289	Bo2g132420, Bo7g077670, Bo9g069570	Bostr.14419s0047.1.p
OG0007290	Bo4g041340, Bo4g182310	Bostr.23794s0705.1.p
OG0007291	Bo8g098810, Bo4g160110	Bostr.26326s0024.1.p
OG0007292	Bo2g011060, Bo9g169100	Bostr.2902s0040.1.p
OG0007293	Bo8g101470, Bo4g148190	Bostr.5022s0046.1.p
OG0007294	Bo7g104120, Bo8g042170	Bostr.30275s0025.1.p
OG0007295	Bo5g042780	Bostr.12659s0345.1.p
OG0007296	Bo3g110950, Bo1g078540	Bostr.6769s0006.1.p
OG0007297	Bo6g120270	Bostr.20129s0060.1.p
OG0007298	Bo6g112800	Bostr.13158s0356.1.p
OG0007299	Bo7g065790, Bo2g120690	Bostr.3148s0078.1.p
OG0007300	Bo9g152400, Bo2g018420	Bostr.26527s0215.1.p
OG0007301	Bo6g051270, Bo3g185100	Bostr.6758s0038.1.p
OG0007302	Bo3g177100	Bostr.7867s0805.1.p
OG0007303	Bo3g018460, Bo9g135730	Bostr.26833s0356.1.p
OG0007304	Bo1g007810	Bostr.7867s1233.1.p
OG0007305	Bo7g057690, Bo5g038880	Bostr.12659s0134.1.p
OG0007306	Bo7g100760	Bostr.6864s0134.1.p
OG0007307	Bo9g169620, Bo2g010820, Bo3g007540	Bostr.20055s0017.1.p
OG0007308	Bo9g006010, Bo2g100630	Bostr.2983s0186.1.p
OG0007309	Bo4g147090, Bo8g101520	Bostr.5022s0057.1.p
OG0007311	Bo8g059260, Bo5g010690, Bo8g110680	Bostr.13671s0464.1.p
OG0007312	Bo3g157370, Bo7g106290	Bostr.30275s0362.1.p
OG0007313	Bo5g115300, Bo1g114840, Bo3g073080	Bostr.19424s0732.1.p
OG0007314	Bo2g149610, Bo7g089030	Bostr.5224s0015.1.p
OG0007315	Bo1g154720	Bostr.19046s0069.1.p
OG0007316	Bo9g021750, Bo7g064660	Bostr.0568s0085.1.p
OG0007317	Bo3g118450, Bo3g118460	Bostr.18473s0356.1.p
OG0007318	Bo8g112500, Bo8g011060	Bostr.25219s0107.1.p
OG0007319	Bo4g139440	Bostr.19424s0052.1.p
OG0007320	Bo3g002620, Bo9g181400	Bostr.2128s0035.1.p
OG0007321	Bo7g096700, Bo2g159290	Bostr.5763s0058.1.p
OG0007322	Bo8g094590, Bo4g106490	Bostr.20903s0201.1.p
OG0007323	Bo5g128930	Bostr.28625s0233.1.p
OG0007324	Bo3g025320, Bo4g050700	Bostr.24513s0066.1.p
OG0007325	Bo1g057290, Bo8g039400	Bostr.0597s0123.1.p
OG0007326	Bo2g118210	Bostr.3148s0144.1.p
OG0007327	Bo4g115430	Bostr.20505s0166.1.p
OG0007328	Bo1g153590	Bostr.19046s0095.1.p
OG0007329	Bo4g130990	Bostr.2021s0113.1.p
OG0007330	Bo7g117040, Bo1g006950	Bostr.7867s1337.1.p
OG0007331	Bo1g023840, Bo7g107300, Bo3g162760	Bostr.10689s0060.1.p
OG0007332	Bo9g035430, Bo9g029250	Bostr.29223s0196.1.p
OG0007333	Bo6g057610, Bo4g136190	Bostr.9638s0012.1.p
OG0007334	Bo3g013250, Bo9g154710	Bostr.26527s0350.1.p
OG0007335	Bo4g115410, Bo8g090360	Bostr.20505s0159.1.p
OG0007336	Bo2g127140, Bo9g061500	Bostr.8819s0062.1.p
OG0007337	Bo8g069940, Bo7g061910	Bostr.7128s0598.1.p
OG0007338	Bo5g087080	Bostr.3359s0113.1.p
OG0007339	Bo7g117000, Bo3g168660, Bo1g007060	Bostr.7867s1330.1.p
OG0007340	Bo2g024090, Bo9g148280	Bostr.26527s0014.1.p
OG0007341	Bo3g107120, Bo9g015200	Bostr.7155s0001.1.p
OG0007342	Bo9g169750, Bo3g007360	Bostr.20055s0033.1.p
OG0007343	Bo5g007540, Bo8g007150	Bostr.25219s0310.1.p
OG0007344	Bo7g021350, Bo3g088810	Bostr.18351s0047.1.p
OG0007345	Bo6g114720, Bo6g092630	Bostr.10273s0134.1.p
OG0007346	Bo3g041710	Bostr.29505s0030.1.p
OG0007347	Bo4g187930	Bostr.23794s0170.1.p
OG0007348	Bo3g090070, Bo7g019940, Bo9g023940	Bostr.18351s0080.1.p
OG0007349	Bo1g053520	Bostr.30275s0113.1.p
OG0007350	Bo2g003850, Bo3g002170	Bostr.2128s0143.1.p
OG0007351	Bo3g158640, Bo1g020260	Bostr.30275s0398.1.p
OG0007352	Bo4g026530, Bo4g026520, Bo7g094720, Bo4g188120	Bostr.23794s0138.1.p
OG0007353	Bo7g104440, Bo1g053750	Bostr.30275s0097.1.p
OG0007354	Bo00847s020, Bo7g092610	Bostr.15774s0054.1.p
OG0007355	Bo3g107970, Bo2g162900, Bo9g165870	Bostr.26833s0023.1.p
OG0007356	Bo8g098680	Bostr.20332s0003.1.p
OG0007357	Bo4g076750	Bostr.29505s0013.1.p
OG0007358	Bo7g005000	Bostr.7903s0167.1.p
OG0007359	Bo8g072650	Bostr.12659s0170.1.p
OG0007360	Bo01340s030, Bo6g106490	Bostr.26959s0095.1.p
OG0007361	Bo4g025480, Bo3g034740	Bostr.23794s0044.1.p
OG0007362	Bo7g084120, Bo9g008110	Bostr.0556s0373.1.p
OG0007363	Bo3g032790, Bo4g026910, Bo4g026950	Bostr.23794s0192.1.p
OG0007364	Bo3g036350	Bostr.25463s0056.1.p
OG0007365	Bo3g025230, Bo4g176280, Bo4g050830	Bostr.24513s0072.1.p
OG0007367	Bo6g026240, Bo6g106540, Bo6g097330	Bostr.26959s0088.1.p
OG0007368	Bo1g053070	Bostr.29223s0091.1.p, Bostr.29223s0084.1.p
OG0007368	Bo8g046020	Bostr.30275s0153.1.p
OG0007369	Bo8g092840	Bostr.20903s0111.1.p
OG0007370	Bo1g118840, Bo00779s020	Bostr.26675s0081.1.p
OG0007371	Bo1g151660, Bo5g145480	Bostr.2570s0150.1.p
OG0007372	Bo2g012770, Bo9g163800	Bostr.2902s0312.1.p
OG0007373	Bo3g185240, Bo6g122300	Bostr.20129s0310.1.p
OG0007374	Bo9g069880, Bo7g078100	Bostr.19236s0001.1.p
OG0007375	Bo2g130230	Bostr.4485s0011.1.p
OG0007376	Bo9g069640, Bo7g077700	Bostr.14419s0051.1.p
OG0007377	Bo5g001300, Bo8g118200	Bostr.5325s0124.1.p
OG0007378	Bo4g027080, Bo4g187760	Bostr.23794s0198.1.p
OG0007379	Bo8g089710, Bo4g116750	Bostr.0697s0155.1.p
OG0007380	Bo9g008590, Bo2g146400, Bo2g146410	Bostr.0556s0525.1.p
OG0007381	Bo5g057030, Bo7g046990, Bo3g143590	Bostr.15697s0171.1.p
OG0007382	Bo4g061130	Bostr.29863s0002.1.p, Bostr.29246s0031.1.p
OG0007383	Bo7g115480, Bo1g010870	Bostr.7867s1042.1.p
OG0007384	Bo7g077810, Bo9g069700, Bo2g133540	Bostr.14419s0058.1.p
OG0007385	Bo9g149900, Bo2g023530	Bostr.26527s0089.1.p
OG0007386	Bo8g098510, Bo4g098150	Bostr.13158s0322.1.p
OG0007387	Bo8g099450, Bo3g042850	Bostr.15774s0186.1.p
OG0007389	Bo5g148760, Bo3g057150	Bostr.19046s0090.1.p
OG0007390	Bo5g008150, Bo8g009470	Bostr.25219s0221.1.p
OG0007391	Bo9g008150, Bo7g084200	Bostr.0556s0386.1.p
OG0007392	Bo4g045270, Bo8g023160	Bostr.12302s0039.1.p
OG0007393	Bo9g169340	Bostr.2902s0018.1.p
OG0007394	Bo3g143020, Bo00579s060	Bostr.22252s0169.1.p, Bostr.15697s0123.1.p
OG0007395	Bo1g128400, Bo5g126970	Bostr.28625s0145.1.p
OG0007396	Bo7g101520, Bo8g081950	Bostr.10371s0002.1.p
OG0007397	Bo5g148250	Bostr.2570s0269.1.p
OG0007398	Bo9g130680, Bo2g032800	Bostr.26833s0553.1.p
OG0007399	Bo7g095890, Bo2g158620	Bostr.29827s0258.1.p
OG0007400	Bo00825s020, Bo5g086970, Bo12457s010	Bostr.3359s0089.1.p
OG0007401	Bo1g021430, Bo7g106550	Bostr.30275s0414.1.p
OG0007402	Bo7g054540, Bo7g090860	Bostr.0556s0462.1.p
OG0007403	Bo9g032470, Bo9g030890	Bostr.22157s0059.1.p, Bostr.29223s0054.1.p, Bostr.29223s0057.1.p
OG0007404	Bo8g082200, Bo4g124120	Bostr.11793s0115.1.p
OG0007405	Bo1g035780, Bo7g108860, Bo3g165840	Bostr.7867s0148.1.p
OG0007406	Bo4g190350, Bo3g035100	Bostr.9345s0069.1.p
OG0007407	Bo7g113660, Bo1g016630	Bostr.7867s0767.1.p
OG0007408	Bo7g114340, Bo1g014390	Bostr.7867s0875.1.p
OG0007409	Bo7g078620, Bo7g078610	Bostr.7903s0015.1.p
OG0007411	Bo2g138790, Bo7g082250	Bostr.0556s0264.1.p
OG0007412	Bo2g082450, Bo6g086670	Bostr.3288s0150.1.p
OG0007413	Bo5g155120, Bo1g158930	Bostr.1460s0066.1.p
OG0007414	Bo3g154250, Bo7g109330, Bo1g037550	Bostr.7867s0217.1.p
OG0007415	Bo7g111360, Bo1g048210	Bostr.7867s0553.1.p
OG0007416	Bo4g039690, Bo4g039700	Bostr.23794s0652.1.p
OG0007417	Bo7g056180, Bo5g039580, Bo02412s010	Bostr.12659s0203.1.p
OG0007418	Bo3g141560, Bo5g052070	Bostr.15697s0074.1.p
OG0007419	Bo3g175630, Bo7g114380, Bo1g014340	Bostr.7867s0879.1.p
OG0007421	Bo3g018970	Bostr.26833s0446.1.p
OG0007422	Bo3g168670, Bo1g007070, Bo7g116990	Bostr.7867s1329.1.p
OG0007423	Bo8g067150, Bo5g023790	Bostr.7128s0350.1.p
OG0007424	Bo3g003880, Bo9g176170	Bostr.13129s0327.1.p
OG0007425	Bo3g035690, Bo4g013330	Bostr.11568s0023.1.p
OG0007426	Bo3g113340, Bo1g077000	Bostr.18473s0099.1.p
OG0007427	Bo9g106030, Bo3g015790	Bostr.26527s0055.1.p
OG0007428	Bo3g172250, Bo1g010110	Bostr.7867s1117.1.p
OG0007429	Bo7g097980, Bo2g161050, Bo00751s070	Bostr.10199s0140.1.p
OG0007430	Bo3g179780, Bo6g025910, Bo6g025900	Bostr.26675s0069.1.p
OG0007431	Bo8g058720, Bo8g111050, Bo5g010030	Bostr.25494s0019.1.p
OG0007432	Bo3g032090, Bo4g187310	Bostr.23794s0277.1.p
OG0007433	Bo4g083490, Bo9g047670, Bo9g048680	Bostr.10040s0292.1.p
OG0007434	Bo7g097300	Bostr.10199s0032.1.p
OG0007435	Bo4g190940, Bo4g198730, Bo4g013290	Bostr.11568s0030.1.p
OG0007436	Bo2g166130, Bo3g101510	Bostr.0568s0377.1.p
OG0007438	Bo5g091770, Bo5g091760, Bo8g030310	Bostr.3359s0162.1.p
OG0007439	Bo6g106910, Bo2g057950	Bostr.26959s0045.1.p
OG0007440	Bo9g113910, Bo3g022300, Bo2g042150	Bostr.26833s0869.1.p
OG0007441	Bo9g029380, Bo9g029390, Bo9g035190	Bostr.29223s0007.1.p
OG0007442	Bo1g040020, Bo7g110150	Bostr.1643s0001.1.p
OG0007443	Bo9g058710, Bo4g078690	Bostr.3148s0202.1.p
OG0007444	Bo9g097290	Bostr.10955s0001.1.p, Bostr.21213s0001.1.p
OG0007445	Bo2g097340, Bo6g080130	Bostr.20129s0511.1.p
OG0007446	Bo5g133340	Bostr.3640s0038.1.p
OG0007447	Bo4g166820, Bo4g165100	Bostr.27991s0111.1.p
OG0007449	Bo8g100020	Bostr.27895s0069.1.p
OG0007450	Bo2g028400, Bo3g018510	Bostr.26833s0377.1.p
OG0007451	Bo3g003270, Bo9g177330	Bostr.13129s0446.1.p
OG0007452	Bo5g009780, Bo5g009760, Bo5g009770, Bo01087s070	Bostr.25219s0007.1.p
OG0007453	Bo3g012050, Bo2g013090	Bostr.2902s0381.1.p
OG0007454	Bo7g089130, Bo9g009330	Bostr.13083s0066.1.p
OG0007455	Bo2g143830, Bo7g085700	Bostr.0556s0434.1.p
OG0007456	Bo1g058930	Bostr.23794s0724.1.p
OG0007457	Bo2g061140	Bostr.26959s0017.1.p
OG0007458	Bo6g039430, Bo6g030700	Bostr.0124s0066.1.p
OG0007459	Bo8g076680, Bo1g074670	Bostr.18473s0139.1.p
OG0007460	Bo5g149970, Bo1g154780	Bostr.19046s0053.1.p, Bostr.15057s0001.1.p
OG0007461	Bo2g116210	Bostr.3148s0234.1.p
OG0007462	Bo7g064080	Bostr.0568s0130.1.p
OG0007463	Bo2g014120, Bo9g158580	Bostr.26527s0413.1.p
OG0007464	Bo8g105130	Bostr.7128s0315.1.p
OG0007465	Bo2g110360	Bostr.25463s0282.1.p
OG0007466	Bo1g101090, Bo7g036520	Bostr.19424s0218.1.p
OG0007467	Bo3g031700, Bo4g030630	Bostr.23794s0347.1.p
OG0007468	Bo6g121800, Bo2g093270	Bostr.20129s0251.1.p
OG0007469	Bo3g185340, Bo6g034650	Bostr.6758s0021.1.p
OG0007470	Bo4g198670, Bo4g003470	Bostr.25993s0007.1.p
OG0007471	Bo2g011310, Bo9g166730	Bostr.2902s0082.1.p
OG0007472	Bo5g150030, Bo5g150040	Bostr.19046s0042.1.p
OG0007473	Bo6g086440, Bo2g082590, Bo6g119380	Bostr.3288s0172.1.p
OG0007474	Bo8g117680, Bo5g002690	Bostr.5325s0034.1.p
OG0007475	Bo2g011050, Bo9g169110	Bostr.2902s0039.1.p
OG0007476	Bo1g006140	Bostr.7867s1449.1.p
OG0007477	Bo8g066450, Bo5g020820, Bo8g106060	Bostr.7128s0152.1.p
OG0007478	Bo3g018450, Bo2g028270	Bostr.26833s0354.1.p
OG0007479	Bo4g014730	Bostr.25993s0565.1.p
OG0007480	Bo4g026640	Bostr.23794s0147.1.p
OG0007481	Bo00629s160, Bo9g154530	Bostr.26527s0326.1.p
OG0007482	Bo6g103850, Bo2g055900	Bostr.26959s0160.1.p
OG0007483	Bo4g013200, Bo4g190850	Bostr.11568s0042.1.p
OG0007484	Bo8g058130, Bo5g009400, Bo8g112210	Bostr.25219s0044.1.p
OG0007485	Bo9g152230, Bo2g018500	Bostr.26527s0208.1.p
OG0007486	Bo6g121750, Bo2g093190	Bostr.20129s0243.1.p
OG0007487	Bo8g059320	Bostr.13671s0457.1.p
OG0007488	Bo3g182660, Bo6g031090	Bostr.0124s0094.1.p
OG0007489	Bo9g032390, Bo9g030960	Bostr.29223s0044.1.p
OG0007490	Bo2g025140	Bostr.26833s0230.1.p
OG0007491	Bo2g043280, Bo9g113820	Bostr.26833s0880.1.p
OG0007492	Bo3g090050, Bo9g007560	Bostr.2983s0102.1.p
OG0007493	Bo7g105960, Bo1g019520	Bostr.30275s0311.1.p
OG0007494	Bo8g084790	Bostr.0697s0076.1.p
OG0007495	Bo6g074620, Bo8g092550	Bostr.20903s0069.1.p
OG0007496	Bo9g009030, Bo2g149440, Bo7g088670	Bostr.0556s0620.1.p
OG0007497	Bo2g001300, Bo3g001470	Bostr.6251s0106.1.p
OG0007498	Bo9g013820, Bo7g097210	Bostr.10199s0025.1.p
OG0007499	Bo4g133140, Bo00997s010	Bostr.2021s0090.1.p
OG0007500	Bo8g118350, Bo4g200870	Bostr.13208s0002.1.p
OG0007501	Bo1g057050	Bostr.0597s0157.1.p
OG0007502	Bo8g097620	Bostr.13158s0213.1.p
OG0007503	Bo8g049720, Bo1g017860, Bo7g105430	Bostr.30275s0243.1.p
OG0007504	Bo3g071360, Bo5g121370	Bostr.19424s0870.1.p
OG0007505	Bo5g141620	Bostr.22252s0299.1.p
OG0007506	Bo8g001240, Bo8g117240	Bostr.4824s0070.1.p
OG0007507	Bo2g062990, Bo6g095590, Bo6g108750	Bostr.10273s0439.1.p
OG0007508	Bo3g055320, Bo1g157560, Bo5g156460	Bostr.1460s0110.1.p
OG0007509	Bo9g134730, Bo3g018960	Bostr.26833s0445.1.p
OG0007510	Bo4g018570	Bostr.25993s0467.1.p
OG0007511	Bo7g080040	Bostr.0556s0016.1.p
OG0007512	Bo3g100880	Bostr.0568s0317.1.p
OG0007513	Bo5g038760, Bo7g057750	Bostr.12659s0120.1.p
OG0007514	Bo7g118570, Bo1g003570	Bostr.7867s1611.1.p
OG0007515	Bo7g114620, Bo1g012060	Bostr.7867s0915.1.p
OG0007516	Bo9g152050, Bo3g015120	Bostr.26527s0172.1.p
OG0007517	Bo8g080240, Bo7g100550	Bostr.6864s0166.1.p
OG0007518	Bo4g195990	Bostr.25993s0169.1.p
OG0007519	Bo3g035240, Bo4g190560, Bo4g190540	Bostr.9345s0044.1.p
OG0007520	Bo3g102820, Bo9g017940	Bostr.0568s0406.1.p
OG0007521	Bo4g046030, Bo4g178090	Bostr.23794s0861.1.p
OG0007522	Bo6g009330, Bo8g018080	Bostr.15654s0097.1.p
OG0007523	Bo8g061200, Bo09649s010, Bo8g108830	Bostr.13671s0306.1.p
OG0007524	Bo7g080780, Bo2g136580	Bostr.0556s0100.1.p
OG0007525	Bo4g178030, Bo4g045950	Bostr.23794s0871.1.p
OG0007526	Bo1g055400, Bo8g042100	Bostr.30275s0004.1.p
OG0007527	Bo9g029490	Bostr.29223s0145.1.p
OG0007528	Bo4g178100, Bo4g046040	Bostr.23794s0860.1.p
OG0007529	Bo7g108750, Bo1g034530	Bostr.7867s0135.1.p
OG0007530	Bo6g114530, Bo2g075210	Bostr.10273s0152.1.p
OG0007531	Bo3g055920, Bo5g150320	Bostr.19046s0009.1.p
OG0007532	Bo5g116830, Bo3g071870	Bostr.19424s0766.1.p
OG0007533	Bo9g018210, Bo3g101090, Bo3g101100	Bostr.0568s0337.1.p
OG0007534	Bo3g073050, Bo5g115370, Bo1g114860	Bostr.13158s0326.1.p
OG0007535	Bo3g170520, Bo1g007870	Bostr.7867s1225.1.p
OG0007536	Bo8g112380, Bo5g009130	Bostr.25219s0081.1.p
OG0007537	Bo9g021730, Bo7g064620, Bo2g167730	Bostr.0568s0087.1.p
OG0007538	Bo9g102490, Bo2g048280	Bostr.15774s0307.1.p
OG0007539	Bo5g141530, Bo3g061210, Bo3g061220	Bostr.22252s0291.1.p
OG0007540	Bo3g130390, Bo1g067430	Bostr.18473s0329.1.p
OG0007541	Bo8g067500	Bostr.7128s0394.1.p, Bostr.7128s0395.1.p
OG0007542	Bo3g032780	Bostr.23794s0193.1.p
OG0007543	Bo3g039090	Bostr.23794s0368.1.p, Bostr.24340s0001.1.p
OG0007544	Bo8g099460	Bostr.13158s0357.1.p
OG0007545	Bo9g076320, Bo2g104420	Bostr.2983s0055.1.p
OG0007546	Bo3g001090, Bo5g002760	Bostr.5325s0026.1.p
OG0007547	Bo3g062510, Bo1g145000	Bostr.22252s0209.1.p
OG0007548	Bo9g151620, Bo2g022070, Bo3g015290	Bostr.26527s0137.1.p
OG0007549	Bo5g137820, Bo3g061800, Bo5g058580	Bostr.22252s0067.1.p
