Orthogroup	Brassica_oleracea	Arabidopsis_thaliana
OG0007649	Bo7g073930, Bo2g127490	AT5G45890
OG0007650	Bo9g010640, Bo7g094900	AT5G27000
OG0007651	Bo3g162870, Bo1g022630, Bo1g022640	AT4G20940
OG0007652	Bo6g031770, Bo6g050720	AT1G53860
OG0007653	Bo3g040250, Bo4g070430	AT2G28470
OG0007654	Bo9g167850, Bo3g009100	AT5G13300
OG0007655	Bo8g115120, Bo5g005550	AT1G05350
OG0007656	Bo7g108240, Bo1g031730, Bo1g030730	AT4G22790
OG0007657	Bo7g111960, Bo1g051280	AT4G28210
OG0007658	Bo4g143770, Bo6g066700	AT5G42050
OG0007659	Bo6g046770, Bo5g086630	AT1G33800
OG0007660	Bo7g077880, Bo2g133600	AT5G47740
OG0007661	Bo1g006940, Bo7g117080	AT4G34790
OG0007662	Bo8g091560	AT3G57190
OG0007663	Bo4g176400, Bo3g025200	AT2G31410
OG0007664	Bo8g099550, Bo4g157220	AT2G24840
OG0007665	Bo5g038920, Bo7g057660	AT1G22850
OG0007666	Bo8g086930	AT3G54820
OG0007667	Bo2g061150	AT1G68730
OG0007668	Bo3g087190	AT1G53570
OG0007669	Bo7g054090, Bo3g137200, Bo5g042760	AT1G26560
OG0007670	Bo1g139870, Bo5g136210	AT3G11690
OG0007671	Bo2g062840, Bo6g108620	AT1G69170
OG0007672	Bo3g170890, Bo3g170920, Bo1g008310	AT4G33210
OG0007673	Bo1g014720, Bo7g114110	AT4G29930
OG0007674	Bo5g030310, Bo7g061540	AT1G20470
OG0007675	Bo6g120600, Bo2g089950, Bo6g084880	AT1G76500
OG0007676	Bo3g022050, Bo9g117490	AT5G54580
OG0007677	Bo5g143350, Bo1g147840	AT3G06610
OG0007678	Bo6g068210, Bo5g104720, Bo4g119750	AT3G54690
OG0007679	Bo4g188740	AT2G40060
OG0007681	Bo7g105540, Bo8g049800	AT4G17895
OG0007682	Bo7g045550, Bo5g058620, Bo3g143920	AT1G29290
OG0007683	Bo9g030610, Bo9g033930	AT1G63980
OG0007684	Bo8g081710	AT3G51290
OG0007685	Bo7g071360	AT5G45290
OG0007686	Bo4g164750	AT2G27590
OG0007687	Bo2g018260, Bo9g152600	AT5G19650
OG0007688	Bo9g004480, Bo3g052820	AT4G02040
OG0007689	Bo5g023800, Bo8g104860	AT1G17440
OG0007690	Bo4g035080, Bo01079s010	AT2G36090
OG0007691	Bo3g021440, Bo9g120900	AT5G55600
OG0007692	Bo7g119790	AT4G38390
OG0007693	Bo4g158770, Bo3g042030	AT2G25737
OG0007694	Bo4g038880, Bo4g038640	AT2G35420
OG0007695	Bo3g135750, Bo1g072250	AT3G47650
OG0007696	Bo1g003150, Bo3g152940	AT4G40080
OG0007697	Bo8g109030, Bo8g059840	AT1G11190
OG0007698	Bo5g126620, Bo3g068030	AT3G15810
OG0007699	Bo4g105180	AT3G60240
OG0007700	Bo9g014410, Bo7g098210	AT5G60920
OG0007701	Bo3g061440, Bo1g147150	AT3G07810
OG0007702	Bo8g089790, Bo4g116680	AT3G55470
OG0007703	Bo2g146120, Bo7g091060	AT3G28007
OG0007704	Bo6g108640	AT1G69200
OG0007705	Bo6g018530, Bo8g011210	AT1G49670
OG0007706	Bo1g019530, Bo3g156950	AT4G18395
OG0007707	Bo4g137250, Bo00955s040	AT5G38510
OG0007708	Bo1g145040, Bo3g061660	AT3G08505
OG0007709	Bo3g123670, Bo3g135880	AT3G43610
OG0007710	Bo3g151410, Bo1g002750	AT4G39680
OG0007711	Bo3g141660, Bo5g052130	AT1G27595
OG0007712	Bo5g148360	AT3G04140
OG0007713	Bo3g035320, Bo4g012900	AT2G40980
OG0007714	Bo5g034530, Bo7g059820, Bo7g059790, Bo15962s010, Bo7g058250	AT1G21528
OG0007715	Bo9g028540, Bo9g037080	AT1G62640
OG0007716	Bo1g105140, Bo5g098030	AT3G22410
OG0007717	Bo9g088300	AT4G10350
OG0007718	Bo6g080180, Bo2g096230	AT1G80150
OG0007719	Bo2g010360, Bo9g171340	AT5G11340
OG0007720	Bo1g014600, Bo7g114200	AT4G30080
OG0007721	Bo3g083290	AT3G24503
OG0007722	Bo1g154910, Bo5g150240	AT3G03100
OG0007723	Bo2g006930, Bo9g177200	AT5G05330
OG0007724	Bo1g150040, Bo3g060490	AT3G06270
OG0007725	Bo4g029790, Bo4g187400	AT2G38110
OG0007726	Bo5g010370, Bo8g058980, Bo8g065780	AT1G09932
OG0007727	Bo4g026120, Bo4g188310	AT2G39560
OG0007728	Bo3g007400, Bo2g010760	AT5G11980
OG0007729	Bo8g080930, Bo4g125610	AT3G52140
OG0007730	Bo2g023460, Bo9g150000	AT5G21140
OG0007731	Bo8g092540, Bo6g074600	AT3G58170
OG0007732	Bo5g109970, Bo1g004750, Bo4g061370, Bo3g074780	AT3G20170
OG0007733	Bo6g103730, Bo6g099020	AT1G67325
OG0007734	Bo1g101360, Bo7g039090	AT3G23750
OG0007735	Bo8g089800	AT3G55480
OG0007736	Bo8g067610, Bo8g104580	AT1G17980
OG0007737	Bo7g031340, Bo3g083880	AT3G25140
OG0007738	Bo1g019160, Bo7g105680	AT4G18010
OG0007739	Bo3g034140	AT2G39190
OG0007740	Bo5g005380, Bo8g115210	AT1G05260
OG0007741	Bo2g011770	AT5G14320
OG0007742	Bo6g067910, Bo8g083460	AT3G54170
OG0007743	Bo4g136290	AT5G36960
OG0007744	Bo9g143570	AT5G60450
OG0007745	Bo2g047670, Bo9g108180	AT5G52520
OG0007746	Bo5g020570, Bo8g106210	AT1G15130
OG0007747	Bo8g077840, Bo3g109540	AT3G49530
OG0007748	Bo9g183080, Bo3g002240	AT5G03230
OG0007749	Bo6g124270	AT1G80760
OG0007750	Bo9g058760	AT5G54750
OG0007751	Bo9g010420, Bo2g155340	AT5G27550
OG0007752	Bo9g117410	AT5G54480
OG0007753	Bo7g113240	AT4G28640
OG0007754	Bo5g021970	AT1G16520
OG0007755	Bo7g005450	AT2G19790
OG0007756	Bo6g119830, Bo2g085330	AT1G75730
OG0007757	Bo3g006910, Bo9g171560	AT1G53530
OG0007758	Bo3g013500, Bo9g154300	AT5G19070
OG0007759	Bo8g012690, Bo6g016880	AT1G48960
OG0007760	Bo3g032460, Bo4g187600	AT2G38400
OG0007761	Bo4g197300, Bo4g007030	AT2G46710
OG0007762	Bo00927s060, Bo4g140320	AT5G40530
OG0007763	Bo5g052390, Bo7g048550	AT1G27930
OG0007764	Bo5g048550, Bo5g091630	AT1G32080
OG0007766	Bo3g097720, Bo9g018900	AT5G65780, AT5G65770
OG0007767	Bo2g006870, Bo3g003290	AT5G05210
OG0007768	Bo7g031440, Bo3g083790	AT3G25070
OG0007769	Bo1g129720, Bo3g066700	AT3G15190
OG0007770	Bo7g119800, Bo1g001030	AT4G38360
OG0007771	Bo4g196050, Bo4g025220	AT2G46090
OG0007772	Bo2g076890, Bo6g116020, Bo6g091400	AT1G72540
OG0007773	Bo7g003520, Bo8g102350, Bo9g028280	AT2G20490
OG0007774	Bo1g143790	AT3G10530
OG0007775	Bo3g183850, Bo6g031320	AT1G53250
OG0007776	Bo5g127170	AT3G15360
OG0007778	Bo9g009170, Bo7g012830	AT5G47870
OG0007779	Bo01213s020, Bo5g093070	AT3G23090
OG0007780	Bo3g024450, Bo4g059620, Bo4g171890	AT2G30250
OG0007781	Bo4g145330, Bo6g062090	AT5G39680
OG0007782	Bo7g067240, Bo9g059770	AT5G44260
OG0007783	Bo1g039110, Bo7g109610	AT4G24560
OG0007784	Bo3g016890, Bo9g148450	AT5G22450
OG0007785	Bo3g062590, Bo5g137510, Bo1g143960	AT3G10380
OG0007786	Bo5g008220	AT1G07440
OG0007787	Bo9g159960	AT5G17690
OG0007788	Bo00954s060	AT2G47210
OG0007789	Bo7g041240, Bo5g065550	AT1G30850
OG0007790	Bo9g028170, Bo7g003700	AT2G20310
OG0007791	Bo9g112680	AT5G53800
OG0007792	Bo1g121610, Bo1g121630	AT3G17210
OG0007793	Bo8g021750, Bo6g004630	AT1G44835
OG0007794	Bo2g161230, Bo7g098220	AT5G60930
OG0007795	Bo3g155660, Bo7g117600, Bo7g116710	AT4G35720
OG0007796	Bo3g184530, Bo6g050970	AT1G54160
OG0007798	Bo3g062260, Bo5g139530	AT3G09180
OG0007799	Bo7g021270, Bo9g023900	AT2G15760
OG0007800	Bo3g039110, Bo01139s040	AT2G46220
OG0007801	Bo3g036230, Bo4g017410	AT2G42880
OG0007802	Bo2g020720, Bo9g152090	AT5G20230
OG0007803	Bo2g032850	AT5G56980
OG0007804	Bo2g046220, Bo9g108730	AT5G53040
OG0007805	Bo9g014900, Bo3g107790, Bo2g164030	AT5G62260
OG0007806	Bo8g115260, Bo5g005330	AT1G05205
OG0007808	Bo6g077360, Bo8g095570	AT3G60850
OG0007809	Bo2g009760, Bo03242s010	AT5G10180
OG0007810	Bo8g097310, Bo6g078080	AT3G61770
OG0007811	Bo2g080780	AT1G73830
OG0007812	Bo4g194340	AT2G43430
OG0007813	Bo2g013190, Bo9g163020	AT5G16600
OG0007814	Bo6g076590, Bo8g094490	AT3G59670
OG0007815	Bo4g128430	AT4G14000
OG0007816	Bo8g054570, Bo7g116920, Bo7g113460	AT4G29010
OG0007817	Bo3g015320, Bo9g151520	AT5G20740
OG0007818	Bo2g011180, Bo9g167860	AT5G13280
OG0007819	Bo7g107920	AT4G22330
OG0007820	Bo6g112810, Bo9g017840	AT5G63700
OG0007821	Bo4g049480, Bo4g177540, Bo4g177530	AT2G31790
OG0007822	Bo2g011350, Bo9g166700	AT5G13510
OG0007823	Bo9g177190, Bo2g006940	AT5G05340
OG0007824	Bo9g181490	AT5G04020
OG0007825	Bo9g171610	AT5G11010
OG0007826	Bo2g009820, Bo9g172240	AT5G10310
OG0007827	Bo3g099330, Bo00615s120	AT5G65310
OG0007828	Bo5g089460, Bo5g048750	AT1G32190
OG0007829	Bo3g139930	AT1G25054, AT1G25145, AT1G24793, AT1G25210
OG0007830	Bo4g187220, Bo4g030080	AT2G37870
OG0007831	Bo3g182670, Bo6g029250	AT1G53050
OG0007832	Bo7g059690, Bo5g032030	AT1G21090
OG0007833	Bo2g012670, Bo3g010520	AT5G15630
OG0007834	Bo5g071260, Bo8g016730	AT1G47740
OG0007835	Bo5g123490, Bo3g068640	AT3G17060
OG0007836	Bo9g009260, Bo7g089080, Bo2g149670	AT5G48150
OG0007837	Bo9g025770	AT1G03030
OG0007838	Bo3g088400, Bo9g022580	AT2G14750
OG0007839	Bo2g025210, Bo9g140980	AT5G59990
OG0007840	Bo9g166630, Bo2g011400	AT5G13600
OG0007841	Bo2g024770, Bo9g144810	AT5G60640
OG0007842	Bo1g016790	AT4G29080
OG0007843	Bo1g152220, Bo5g148420	AT3G04070
OG0007844	Bo4g045920, Bo4g177910	AT2G32370
OG0007845	Bo3g057330, Bo5g148230	AT3G04360
OG0007846	Bo3g023210, Bo2g047970	AT5G52300
OG0007847	Bo8g030360, Bo4g135940	AT5G35960
OG0007848	Bo7g044850, Bo9g177630	AT1G29960, AT1G23465
OG0007849	Bo2g145010, Bo7g090810	AT3G27820
OG0007850	Bo4g191680, Bo4g016170	AT2G42570
OG0007851	Bo7g107160, Bo01178s030	AT4G20790
OG0007852	Bo3g138450, Bo7g052820	AT1G26160
OG0007855	Bo6g022560	AT3G06280
OG0007856	Bo3g034100	AT2G39050
OG0007857	Bo1g016910, Bo7g113480	AT4G16295, AT4G29035
OG0007858	Bo8g098770, Bo8g098790	AT2G26320
OG0007859	Bo1g006350, Bo7g117510	AT4G12735, AT4G12731
OG0007860	Bo7g031510	AT3G25050
OG0007861	Bo7g043470, Bo7g043490	AT1G30545, AT1G30550
OG0007862	Bo5g012080, Bo8g109410, Bo5g012060, Bo8g059520, Bo8g109420	AT1G10586, AT1G10585
OG0007863	Bo3g045550	AT1G10745
OG0007864	Bo5g146590, Bo5g155180	AT3G01420
OG0007865	Bo4g025380, Bo4g188920	AT2G40250
OG0007867	Bo8g080860, Bo4g125540	AT3G52240
OG0007868	Bo3g010890, Bo2g012960, Bo9g163410	AT5G16170
OG0007869	Bo6g119450, Bo6g119460, Bo6g119470	AT5G19175, AT5G19172
OG0007870	Bo7g075910	AT5G46877, AT5G46873
OG0007871	Bo5g048640	AT1G32130
OG0007872	Bo6g010570	AT1G47820, AT1G47813
OG0007873	Bo6g093000, Bo6g113330	AT1G71840
OG0007874	Bo8g016330	AT2G22345, AT2G14365
OG0007875	Bo3g032840, Bo4g187820	AT2G38820
OG0007876	Bo11270s010, Bo4g136940, Bo4g001100, Bo01447s030	AT2G48120
OG0007877	Bo6g067200, Bo4g122720	AT3G53220
OG0007878	Bo4g129540	AT4G13885, AT4G13870, AT2G34110
OG0007879	Bo7g115810, Bo1g010040, Bo3g171130	AT4G32730
OG0007882	Bo7g061600, Bo5g030260	AT1G20410
OG0007884	Bo6g103900, Bo2g055930	AT1G65030
OG0007885	Bo9g177500, Bo2g006780	AT5G05010
OG0007887	Bo9g013870	AT5G23950
OG0007888	Bo9g076600, Bo9g076610	AT4G04930
OG0007890	Bo3g107930	AT5G62170
OG0007892	Bo6g099610, Bo7g069880, Bo7g026870	AT5G28720
OG0007899	Bo4g043540, Bo4g182130	AT2G33700
OG0007900	Bo2g051370, Bo9g009180	AT1G65520
OG0007901	Bo7g040370	AT2G26230
OG0007903	Bo2g134530, Bo7g078690	AT2G01720
OG0007904	Bo9g177090, Bo2g006980	AT5G05500
OG0007905	Bo6g080460, Bo2g095930, Bo6g124490	AT1G80510
OG0007906	Bo7g096050, Bo2g158720	AT5G25340
OG0007907	Bo7g014290	AT2G17550
OG0007908	Bo9g062590	AT1G51970, AT3G28853
OG0007909	Bo8g102960, Bo8g068220	AT1G19000
OG0007911	Bo8g066220, Bo5g019970	AT1G14740
OG0007912	Bo4g196070, Bo4g012510	AT2G46150
OG0007913	Bo2g012320	AT5G14995, AT5G15000
OG0007914	Bo9g017380, Bo3g105780	AT5G63050
OG0007915	Bo7g114600	AT4G30580
OG0007916	Bo8g050580, Bo1g039770	AT4G25170
OG0007917	Bo1g059400, Bo8g097570	AT3G62010
OG0007918	Bo2g011360, Bo9g166670	AT5G13560
OG0007919	Bo8g021770, Bo6g003560	AT1G44800
OG0007920	Bo3g040240, Bo4g070410	AT2G28480
OG0007921	Bo8g094530, Bo6g076650	AT3G59770
OG0007922	Bo3g074810, Bo5g109920	AT3G20250
OG0007923	Bo4g182330, Bo4g041270	AT2G33990
OG0007924	Bo3g019060, Bo2g029010	AT5G57860
OG0007925	Bo1g006840	AT4G34960
OG0007926	Bo3g017020, Bo9g148220	AT5G22740
OG0007927	Bo5g004260, Bo8g115790	AT1G04000
OG0007928	Bo3g029730	AT4G03565
OG0007929	Bo3g170640, Bo7g116180	AT4G33565
OG0007930	Bo3g060840, Bo1g147710	AT3G06790
OG0007931	Bo3g178270	AT1G49970
OG0007932	Bo4g145540, Bo4g140060	AT5G40370
OG0007933	Bo4g012700, Bo4g190320	AT2G40620
OG0007934	Bo11796s010, Bo3g049920	AT4G03210
OG0007935	Bo7g101450	AT3G52160
OG0007936	Bo7g064680	AT5G66670
OG0007937	Bo7g119240	AT4G39330
OG0007938	Bo8g094850	AT3G60080
OG0007939	Bo5g058640, Bo3g143950	AT1G29300, AT2G32130
OG0007940	Bo6g119240, Bo2g082470	AT1G75060
OG0007941	Bo4g014520, Bo4g191060	AT2G41830
OG0007942	Bo4g190040	AT2G40350, AT2G40340
OG0007943	Bo1g005520, Bo3g154020	AT4G36640
OG0007944	Bo4g039190	AT2G34900
OG0007945	Bo9g005570	AT4G02195
OG0007946	Bo1g053060	AT4G17000
OG0007947	Bo2g003890, Bo3g002210	AT5G03170
OG0007948	Bo9g176450, Bo9g176430, Bo9g176400	AT5G07175
OG0007949	Bo9g044220	AT1G60080
OG0007950	Bo1g101980, Bo4g108030, Bo9g046540	AT3G43850
OG0007951	Bo5g039020, Bo7g057600	AT1G22910
OG0007952	Bo6g106260	AT1G67790
OG0007953	Bo4g059660, Bo1g039170	AT4G24610
OG0007954	Bo2g158900, Bo9g011430	AT5G25240
OG0007955	Bo9g007990, Bo00285s400, Bo7g083840	AT3G26700
OG0007957	Bo7g014360, Bo9g024550	AT2G17500
OG0007958	Bo3g044380	AT4G09720
OG0007959	Bo3g027930, Bo4g127300, Bo8g036820	AT4G14110
OG0007960	Bo1g067270	AT3G45770
OG0007961	Bo3g009960, Bo2g012250	AT5G14910
OG0007962	Bo3g054820	AT4G00170
OG0007963	Bo3g162720	AT4G21192
OG0007964	Bo5g070760, Bo6g001100	AT1G43850
OG0007965	Bo2g160990	AT5G23230, AT5G23220
OG0007966	Bo00926s020, Bo3g099070, Bo3g098010	AT5G65540
OG0007967	Bo2g166350, Bo9g018280	AT5G64690
OG0007968	Bo3g008880, Bo9g169230	AT5G12900
OG0007969	Bo2g128720, Bo01212s010	AT5G45840
OG0007970	Bo4g187120	AT2G37670
OG0007971	Bo1g053090	AT4G16970
OG0007972	Bo3g032300, Bo4g187470	AT2G38240
OG0007973	Bo6g120000, Bo6g085060	AT1G75980
OG0007974	Bo8g091240	AT3G56900
OG0007975	Bo6g106560, Bo6g097320	AT1G68130
OG0007976	Bo4g104900	AT3G60630
OG0007978	Bo7g064040	AT5G67130
OG0007979	Bo6g121390	AT1G77620
OG0007980	Bo6g121060	AT1G77090
OG0007981	Bo4g030880, Bo3g031500	AT2G37080
OG0007982	Bo6g103870	AT1G67510
OG0007983	Bo00798s010, Bo2g050550	AT5G51230
OG0007984	Bo8g077340	AT3G48880
OG0007985	Bo3g175390, Bo1g011900, Bo7g114770	AT4G30770
OG0007986	Bo1g027110	AT4G22210, AT4G22212, AT4G22235, AT4G22230
OG0007987	Bo9g181600, Bo2g005320	AT5G03940
OG0007988	Bo2g166040, Bo3g101640	AT5G64100
OG0007989	Bo2g116470, Bo4g078730	AT5G42830
OG0007990	Bo6g106360	AT1G67830
OG0007991	Bo7g113840, Bo3g177080	AT4G29680
OG0007992	Bo7g021040, Bo3g090010	AT2G15960
OG0007993	Bo7g095390, Bo9g011020	AT5G26230
OG0007994	Bo2g143820, Bo7g085680	AT3G27530
OG0007995	Bo4g038360, Bo4g183390	AT2G35610
OG0007996	Bo9g164180	AT5G15330
OG0007997	Bo7g077450	AT5G47240
OG0007998	Bo5g131680	AT3G14140, AT3G14160
OG0007999	Bo7g075580, Bo9g065430, Bo2g130350	AT5G46630
OG0008000	Bo7g109300, Bo1g037460	AT4G24040
OG0008001	Bo6g080010, Bo6g125830	AT1G79870
OG0008002	Bo9g002230	AT4G00330
OG0008003	Bo9g166780, Bo3g009150	AT5G13420
OG0008004	Bo5g071290	AT1G47603
OG0008005	Bo3g162150, Bo7g107080, Bo1g022290	AT4G20270
OG0008006	Bo2g045900	AT5G53310
OG0008007	Bo1g037330, Bo7g109230	AT4G23930
OG0008008	Bo9g169770	AT5G11910
OG0008009	Bo3g039010	AT2G45940, AT4G16080
OG0008010	Bo5g065690, Bo5g065680, Bo2g121060	AT1G31050
OG0008011	Bo1g010230	AT4G32605
OG0008012	Bo1g057080, Bo6g053650	AT4G15200
OG0008013	Bo3g007290, Bo2g010640	AT5G11790
OG0008014	Bo4g194720, Bo4g021120	AT2G43890
OG0008015	Bo1g010170, Bo7g115800	AT4G32650
OG0008016	Bo1g098730, Bo9g040820	AT1G61900
OG0008017	Bo4g017350	AT2G42710
OG0008018	Bo4g190280	AT2G40550
OG0008019	Bo3g032110, Bo4g187330	AT2G37990
OG0008020	Bo3g042970	AT4G07390
OG0008021	Bo6g122060	AT1G78460
OG0008023	Bo5g039240, Bo7g056410	AT1G23090
OG0008024	Bo3g107630, Bo2g164140	AT5G62440
OG0008025	Bo8g093090	AT3G59140
OG0008026	Bo6g067890	AT3G54110
OG0008027	Bo5g136980, Bo00971s020	AT3G10970
OG0008028	Bo8g069830, Bo5g027940	AT1G19860
OG0008029	Bo6g003500, Bo8g021780	AT1G44760
OG0008030	Bo8g079480, Bo7g099190, Bo1g083500	AT3G50070
OG0008031	Bo3g154310	AT4G23780, AT4G23770
OG0008032	Bo7g078220	AT2G01360, AT2G01390
OG0008033	Bo2g050830	AT5G50410
OG0008034	Bo3g023820, Bo9g100000	AT5G51150
OG0008035	Bo4g026280	AT2G39550
OG0008036	Bo2g129920, Bo7g075190	AT5G46280
OG0008037	Bo3g070130, Bo09372s010, Bo8g015100	AT1G48405
OG0008038	Bo3g061560, Bo1g145100	AT3G07960
OG0008039	Bo7g119640	AT4G38760
OG0008040	Bo2g166530	AT5G65020
OG0008041	Bo9g086920, Bo9g086910	AT4G09820
OG0008042	Bo2g093250, Bo6g121790	AT1G78140
OG0008043	Bo7g032880, Bo3g083570	AT3G24570
OG0008044	Bo2g001110, Bo8g082870	AT3G53470
OG0008045	Bo7g111040	AT2G16030, AT4G26730
OG0008046	Bo7g113400	AT4G28920
OG0008047	Bo3g081320, Bo1g104990	AT3G22620
OG0008048	Bo1g024040	AT4G21300
OG0008049	Bo3g029860, Bo4g185870	AT2G35980
OG0008050	Bo6g108270, Bo6g095860	AT1G68810
OG0008051	Bo01282s010	AT1G61110
OG0008052	Bo3g018770, Bo9g135030	AT5G58375
OG0008053	Bo6g086520	AT3G48110
OG0008054	Bo2g110610, Bo9g088100	AT2G07180
OG0008055	Bo7g089220, Bo2g149870	AT5G48380
OG0008057	Bo9g163240, Bo9g163210	AT5G16360
OG0008058	Bo3g062120	AT3G09280
OG0008059	Bo6g049350	AT1G33270
OG0008060	Bo9g071520, Bo7g080150	AT2G02050
OG0008061	Bo7g031650	AT3G24840
OG0008062	Bo4g117170, Bo8g088390	AT3G55070
OG0008063	Bo1g039380	AT5G25090
OG0008064	Bo4g165020	AT2G26680
OG0008065	Bo3g132570	AT3G46550
OG0008066	Bo5g101080	AT3G21360
OG0008067	Bo2g023720, Bo8g104130	AT5G22130
OG0008068	Bo1g052940, Bo7g104960	AT4G17090
OG0008069	Bo7g109830, Bo1g039420	AT4G24910
OG0008070	Bo7g097390, Bo9g013900	AT5G23890
OG0008071	Bo8g097280, Bo8g097290, Bo8g097270	AT2G25410
OG0008072	Bo4g140830	AT5G41080
OG0008073	Bo4g019590	AT2G43110
OG0008074	Bo4g136690	AT5G37630
OG0008075	Bo00576s070, Bo6g067500	AT3G53490
OG0008076	Bo6g064320	AT5G39980
OG0008077	Bo1g007090, Bo3g168700	AT4G34660
OG0008078	Bo9g173600	AT5G09995
OG0008079	Bo1g134520	AT3G14220
OG0008080	Bo7g117930	AT4G36400
OG0008081	Bo4g191750	AT2G42690
OG0008082	Bo2g100380, Bo3g052610	AT4G02270
OG0008083	Bo9g013880, Bo7g097380	AT5G23910
OG0008084	Bo9g019030, Bo3g096530	AT5G67590
OG0008085	Bo8g107550, Bo5g015280	AT1G13195
OG0008086	Bo8g112700, Bo5g008720	AT1G08060
OG0008087	Bo1g039180, Bo7g109690	AT4G24620
OG0008088	Bo4g134550	AT4G12740
OG0008089	Bo9g024410, Bo7g014700, Bo3g092290	AT2G17265
OG0008090	Bo9g154290, Bo9g154280, Bo9g154240, Bo20247s010	AT5G19080
OG0008091	Bo3g090100, Bo6g098760	AT1G67570
OG0008092	Bo9g181260, Bo3g002740	AT5G04310
OG0008093	Bo6g094540, Bo6g112400	AT1G70790
OG0008094	Bo4g011460, Bo4g012480	AT2G46200
OG0008095	Bo9g079680	AT1G61450, AT1G61415
OG0008096	Bo7g118520, Bo1g003640, Bo1g003620	AT4G37445
OG0008097	Bo7g114840	AT4G30935
OG0008098	Bo4g039860, Bo4g039880	AT2G29870, AT2G34390
OG0008099	Bo3g149500	AT4G38690
OG0008100	Bo8g071290, Bo5g035160	AT1G22065
OG0008101	Bo6g122030, Bo2g093430	AT1G78420
OG0008102	Bo3g143110, Bo5g054580	AT1G28190
OG0008103	Bo3g061300, Bo5g141460	AT3G07510
OG0008104	Bo4g195220, Bo4g024140	AT2G44840
OG0008105	Bo3g090120, Bo9g072760	AT1G35310, AT1G35260
OG0008106	Bo9g010430	AT5G27560
OG0008107	Bo4g186430	AT2G36840
OG0008108	Bo8g001210	AT1G02910
OG0008109	Bo4g130820	AT4G13690
OG0008110	Bo3g081490, Bo1g103570	AT3G22942
OG0008111	Bo1g128590	AT3G15350
OG0008112	Bo7g064580	AT5G65650
OG0008113	Bo5g113780	AT3G19670
OG0008114	Bo6g120300	AT1G76280
OG0008115	Bo5g127630, Bo3g066480	AT3G14890
OG0008116	Bo8g066100	AT1G14560
OG0008117	Bo1g020180	AT4G19020
OG0008118	Bo9g161430, Bo3g012460	AT5G37130, AT5G17270
OG0008119	Bo9g173380, Bo9g173410	AT5G10130
OG0008120	Bo5g027680	AT1G19690
OG0008121	Bo8g100040	AT2G24150
OG0008122	Bo3g002610, Bo2g005370, Bo9g181410	AT5G04080
OG0008123	Bo6g112710	AT1G71080
OG0008124	Bo7g114610, Bo3g175500	AT4G30590
OG0008125	Bo8g081310, Bo7g101130	AT3G51730
OG0008126	Bo9g004190	AT4G01660
OG0008127	Bo9g014050, Bo7g097580	AT5G23550
OG0008128	Bo8g023200	AT1G43650
OG0008129	Bo5g149940, Bo1g154760	AT3G03420
OG0008130	Bo3g025270	AT2G25735
OG0008131	Bo8g067760, Bo5g025260, Bo8g104450	AT1G18290
OG0008132	Bo6g125740	AT1G80110
OG0008133	Bo2g056120, Bo6g105180	AT1G67730
OG0008134	Bo01485s010, Bo3g181290, Bo6g026460	AT1G51950
OG0008135	Bo6g073290, Bo4g109710	AT3G57920
OG0008136	Bo5g009790, Bo01087s080	AT1G09380
OG0008137	Bo5g133530, Bo3g064850	AT3G12270
OG0008138	Bo9g090990	AT4G11060
OG0008139	Bo4g006890	AT2G46890
OG0008140	Bo3g151430, Bo1g002780	AT4G39720
OG0008141	Bo1g010890, Bo7g115440	AT4G31850
OG0008143	Bo9g109840	AT5G53150
OG0008144	Bo5g009670, Bo5g009580, Bo5g009590	AT1G09250
OG0008145	Bo8g107870	AT1G12930
OG0008146	Bo00904s010, Bo5g075200	AT1G49350
OG0008147	Bo9g152560, Bo3g013780	AT5G19690
OG0008148	Bo3g071330, Bo1g119030	AT3G17950
OG0008149	Bo9g023770, Bo7g021690	AT2G15290
OG0008150	Bo3g037730	AT4G17910
OG0008151	Bo6g079660	AT3G62890
OG0008152	Bo01063s010	AT1G55830
OG0008153	Bo3g101530	AT5G64200
OG0008154	Bo3g174000, Bo1g011380	AT4G31360
OG0008155	Bo6g056160, Bo4g127330, Bo8g036790	AT4G14080
OG0008156	Bo2g150440	AT5G49050
OG0008157	Bo7g080660	AT1G71170, AT1G71180
OG0008158	Bo00956s020, Bo1g091770	AT1G60200
OG0008159	Bo5g005630, Bo8g115060	AT1G05450
OG0008160	Bo1g004940, Bo7g118430	AT4G36900
OG0008161	Bo5g133200, Bo1g138980	AT3G12730
OG0008162	Bo4g190230, Bo3g035020	AT2G40480
OG0008163	Bo5g043370, Bo7g050580, Bo3g138750	AT1G25370
OG0008164	Bo6g076010, Bo8g092810	AT3G58690
OG0008165	Bo7g095740, Bo2g158480, Bo2g095660	AT5G25790
OG0008166	Bo4g018560	AT2G43070
OG0008168	Bo4g025940, Bo3g034410	AT2G39720
OG0008169	Bo7g110870, Bo1g043150	AT4G26370
OG0008170	Bo2g050910, Bo00935s030	AT5G49920
OG0008171	Bo5g117020	AT3G18800
OG0008172	Bo4g044200, Bo4g181630	AT2G33100
OG0008173	Bo3g071970, Bo5g115600	AT3G19090
OG0008174	Bo8g068570	AT1G19570, AT1G19550
OG0008175	Bo5g072460, Bo6g010960, Bo8g016390	AT1G48160
OG0008176	Bo1g056610, Bo9g177310	AT4G15570
OG0008177	Bo2g002760, Bo3g002100	AT5G02880
OG0008178	Bo8g096010, Bo6g077700, Bo4g101180	AT3G61470
