Orthogroup	Brassica_oleracea	Arabidopsis_halleri
OG0006517	Bo5g094600, Bo3g081340, Bo1g104950	g22745
OG0006518	Bo8g006030, Bo8g006040, Bo5g007380	g02272
OG0006519	Bo3g146390, Bo5g060980	g26345
OG0006520	Bo2g028790, Bo3g018910, Bo9g134810	g16911
OG0006521	Bo8g114410, Bo8g007220, Bo6g066380	g02326
OG0006523	Bo3g097890, Bo2g168250	g07401
OG0006524	Bo4g001010	g09518
OG0006525	Bo2g017730, Bo3g013530, Bo9g153990	g13158
OG0006526	Bo3g184900, Bo6g033370	g27940
OG0006528	Bo1g153600, Bo5g148750	g15571, g26792
OG0006529	Bo2g150230, Bo9g009580, Bo7g089470	g29567
OG0006530	Bo1g025520, Bo7g107560	g21771
OG0006531	Bo4g038470, Bo01730s010, Bo09981s010	g09821
OG0006532	Bo6g044290	g31045
OG0006533	Bo8g084880	g28740
OG0006534	Bo4g181610, Bo4g045340, Bo3g026900	g03197
OG0006535	Bo2g010800, Bo3g007450, Bo9g169660	g10677
OG0006536	Bo8g068160, Bo8g103030	g13956
OG0006537	Bo7g011670, Bo3g093940	g24969
OG0006538	Bo4g060080	g06913, g30660
OG0006539	Bo4g065880, Bo4g168020	g07012
OG0006540	Bo9g126290, Bo01139s050	g24097
OG0006541	Bo1g004860, Bo7g118480	g02986
OG0006542	Bo4g135970, Bo6g056330	g16307
OG0006543	Bo6g067990, Bo6g068020, Bo8g083610	g11456
OG0006544	Bo3g010080, Bo9g165400, Bo7g091080	g00263
OG0006545	Bo6g125550, Bo2g095980, Bo6g080390	g01610
OG0006546	Bo3g125020	g29439
OG0006547	Bo3g034060	g12458
OG0006548	Bo2g168070, Bo3g096420	g07337
OG0006549	Bo3g170670, Bo3g170680	g00592
OG0006550	Bo7g119030, Bo3g152600, Bo1g002810	g02861
OG0006551	Bo4g139080	g26758
OG0006552	Bo1g134570, Bo6g070030, Bo3g065940	g06830
OG0006553	Bo5g008730	g18291
OG0006554	Bo3g099460, Bo9g018540	g07449
OG0006555	Bo5g072510	g17433
OG0006556	Bo9g149970, Bo2g023490	g12001
OG0006557	Bo8g089550, Bo4g116960	g11552
OG0006558	Bo5g123350	g16204
OG0006559	Bo6g086270, Bo2g083960	g01093
OG0006560	Bo4g068060, Bo3g040020, Bo01016s040	g07026
OG0006561	Bo9g037310, Bo4g088220, Bo4g082390, Bo8g081370, Bo9g037300	g14857
OG0006562	Bo4g024850, Bo3g038880, Bo4g195720	g09776
OG0006563	Bo7g105150, Bo1g017600	g17115, g17116
OG0006564	Bo4g143880, Bo4g136780	g20614
OG0006565	Bo7g114800, Bo1g011860, Bo3g175430	g00920
OG0006566	Bo5g120060, Bo1g118870, Bo1g117750	g21562
OG0006567	Bo9g163180	g06684
OG0006568	Bo9g009880, Bo7g092780	g27712
OG0006569	Bo4g188000, Bo3g034180, Bo3g034150, Bo3g034160	g12473
OG0006570	Bo2g009040, Bo9g174490, Bo3g004850	g23805
OG0006571	Bo3g091500, Bo9g024200	g23273
OG0006572	Bo1g037710, Bo8g050090	g10402
OG0006573	Bo3g002500, Bo9g181830	g15827
OG0006574	Bo4g010400, Bo3g039160	g09699
OG0006575	Bo1g098670, Bo4g089300	g17754
OG0006576	Bo6g080330, Bo6g125630, Bo2g096040	g01618
OG0006578	Bo7g080010, Bo2g134720	g14575
OG0006579	Bo8g004290, Bo5g004970, Bo8g115380	g02119
OG0006580	Bo6g090330, Bo6g116190	g04036
OG0006581	Bo2g073000, Bo6g113110, Bo2g073010, Bo6g094120	g03911
OG0006582	Bo6g077920, Bo8g097240	g05433
OG0006583	Bo8g097630, Bo02373s010, Bo6g079220	g05383
OG0006584	Bo9g167890, Bo3g009080, Bo2g011170	g10761
OG0006585	Bo7g080310, Bo2g136010	g14617
OG0006586	Bo4g036300, Bo3g028400	g03460
OG0006587	Bo1g136170, Bo3g065640, Bo5g132320	g05643
OG0006588	Bo9g029430	g22959
OG0006589	Bo3g065080, Bo1g139060, Bo5g133330	g05764
OG0006590	Bo4g198510, Bo00954s080	g09602
OG0006591	Bo1g039100, Bo8g050320, Bo7g109600	g10367
OG0006592	Bo1g008750, Bo1g008560, Bo1g008580, Bo7g115960	g00659
OG0006593	Bo9g036740, Bo4g094120	g12718
OG0006594	Bo7g095780, Bo9g011290, Bo2g158550	g14077
OG0006595	Bo3g023750, Bo9g101100	g08399
OG0006596	Bo5g155130, Bo1g158920	g02627
OG0006598	Bo1g037400, Bo7g109280	g10424
OG0006599	Bo6g116520, Bo2g080430, Bo2g080440	g04074
OG0006600	Bo2g168000, Bo9g020190, Bo7g063660	g07327
OG0006623	Bo4g181900, Bo4g043730	g03240
OG0006624	Bo8g112340, Bo5g009240	g18226
OG0006625	Bo9g174480, Bo2g009100	g30305, g30308
OG0006626	Bo6g106710	g14770, g14772
OG0006627	Bo6g081260, Bo6g122570	g01475
OG0006628	Bo1g123240, Bo5g123740	g06531
OG0006629	Bo1g024380, Bo7g107500	g21761
OG0006630	Bo9g031010, Bo9g032200	g27001
OG0006631	Bo6g098790, Bo2g056010	g21073
OG0006632	Bo5g086720	g17698, g17682, g17678, g32481
OG0006633	Bo9g172210, Bo3g005550	g10504
OG0006634	Bo8g098990, Bo3g042040	g21498
OG0006635	Bo1g144980, Bo5g139900, Bo3g062500	g11735
OG0006636	Bo6g038350	g24342
OG0006636	Bo4g139430	g15080
OG0006637	Bo2g050510, Bo00626s050	g08416
OG0006638	Bo1g139560	g05818
OG0006639	Bo2g146320, Bo9g008480, Bo7g091340	g28935
OG0006640	Bo3g021340	g09242
OG0006641	Bo8g058170	g18189
OG0006642	Bo3g152530, Bo1g002790	g02856
OG0006643	Bo4g118340, Bo8g085930, Bo6g068260	g11503
OG0006645	Bo7g095850	g14090, g14087
OG0006646	Bo1g008670, Bo1g008590, Bo1g008740, Bo1g008800	g00395, g00389, g32197
OG0006647	Bo7g089560, Bo9g009620	g28943
OG0006648	Bo01026s020, Bo5g116760, Bo3g071950, Bo03331s010	g21654
OG0006649	Bo1g002900, Bo3g152630	g02875
OG0006650	Bo4g038630	g31767, g03440, g32088
OG0006651	Bo2g009530, Bo9g173800	g19149
OG0006652	Bo8g038000, Bo4g126930	g23187
OG0006653	Bo6g079850	g30186
OG0006654	Bo8g100960	g21707
OG0006655	Bo1g070870	g12735, g12732
OG0006656	Bo8g020570	g17007
OG0006657	Bo5g005560, Bo8g115100	g02178
OG0006658	Bo3g068540, Bo5g123630	g16240
OG0006659	Bo1g105190	g11359, g28184
OG0006660	Bo2g063000, Bo6g108760	g25221
OG0006661	Bo7g050220	g18634
OG0006662	Bo4g140180, Bo6g064470	g31627
OG0006663	Bo6g108570, Bo2g062600	g14677
OG0006664	Bo7g119550, Bo3g149620	g02762
OG0006665	Bo6g050630, Bo6g031700	g24923
OG0006666	Bo4g197360, Bo4g006950	g09642
OG0006667	Bo9g153760	g13123, g00627
OG0006668	Bo7g104400, Bo1g054800	g23094
OG0006669	Bo6g068340, Bo8g087140	g11512
OG0006670	Bo8g070930, Bo5g034590	g13403
OG0006671	Bo4g056260, Bo3g024750	g30004
OG0006672	Bo4g045490, Bo3g027070	g03175
OG0006673	Bo7g089320	g29379, g11822
OG0006674	Bo3g010330, Bo9g164080	g00217
OG0006675	Bo1g141360, Bo5g137020	g05952
OG0006676	Bo6g072520, Bo8g091360	g21153
OG0006677	Bo4g195490, Bo4g024590	g09804
OG0006678	Bo3g042880, Bo2g050740	g08478
OG0006679	Bo8g096040	g05458
OG0006680	Bo4g182000, Bo4g043660	g03247
OG0006681	Bo9g013830, Bo7g097250	g18989, g25268
OG0006682	Bo6g039390, Bo6g031010	g15081
OG0006683	Bo2g138800, Bo9g075930, Bo7g082270	g19557
OG0006684	Bo3g149100, Bo4g127050	g23168
OG0006685	Bo1g020270, Bo3g158650	g15410
OG0006686	Bo7g108200, Bo1g030680	g14390
OG0006687	Bo6g067950, Bo8g083590	g11453
OG0006688	Bo7g105010, Bo1g052910, Bo8g047160	g17151
OG0006689	Bo6g114380, Bo2g075100	g03942
OG0006690	Bo8g092770, Bo6g075950	g16524
OG0006691	Bo1g022240, Bo3g162110	g05170
OG0006692	Bo3g061570, Bo5g140060	g11770
OG0006693	Bo4g025410, Bo3g034810	g12604
OG0006694	Bo00913s010, Bo6g071110, Bo8g090820	g21224
OG0006695	Bo8g067870, Bo5g025530, Bo8g104360	g14001
OG0006696	Bo7g116150, Bo1g008150	g00607
OG0006697	Bo3g053110, Bo9g004170	g09199
OG0006698	Bo8g058590	g18150
OG0006699	Bo3g062280, Bo1g144780	g11695
OG0006700	Bo3g081420, Bo5g093470, Bo1g103760	g22763
OG0006701	Bo4g169430, Bo4g061420	g06952
OG0006702	Bo1g091840	g25403
OG0006703	Bo2g017820, Bo9g153920	g13144
OG0006704	Bo9g166450, Bo3g009340	g19320
OG0006705	Bo5g049380	g17614
OG0006706	Bo6g002130	g23527
OG0006707	Bo5g130290	g06800
OG0006708	Bo6g080670, Bo6g124240	g01565
OG0006709	Bo3g001460, Bo9g186070, Bo2g001280	g28630
OG0006710	Bo7g014320, Bo01027s040	g22182
OG0006711	Bo6g034490	g27952
OG0006712	Bo4g160150, Bo01551s010	g26178
OG0006713	Bo5g007130, Bo8g005870, Bo8g114860	g02243
OG0006714	Bo4g130800	g21343
OG0006715	Bo8g100600, Bo3g042290	g21000, g21004
OG0006716	Bo7g100710, Bo1g063880, Bo1g033090, Bo14418s010	g05084, g26215, g02075, g17934, g09207, g06591, g20914, g15460
OG0006717	Bo9g005550	g09134
OG0006717	Bo1g006880	g00438, g00437
OG0006718	Bo5g136590, Bo3g064170, Bo1g141060	g05896
OG0006719	Bo1g151550, Bo5g145340	g06320
OG0006721	Bo1g049500, Bo7g111520	g04500
OG0006722	Bo9g003660, Bo3g054520	g19732
OG0006723	Bo2g012290	g00281
OG0006724	Bo4g053750, Bo4g053730, Bo4g173760	g25752
OG0006725	Bo9g177050	g26011
OG0006726	Bo7g113850, Bo9g018920, Bo1g016100	g04262
OG0006727	Bo7g077860, Bo2g133580	g31462
OG0006728	Bo8g069900, Bo7g061970, Bo5g029090	g13850
OG0006729	Bo8g002770	g02049
OG0006731	Bo9g003550, Bo3g054570	g19721
OG0006732	Bo3g028610, Bo4g035160	g03488
OG0006733	Bo3g062800, Bo5g137220	g15690
OG0006734	Bo2g121020, Bo5g065610	g18857
OG0006735	Bo4g128420	g21371
OG0006736	Bo3g031580, Bo2g009940, Bo7g048180, Bo01710s020	g03642
OG0006737	Bo3g049820, Bo9g006480	g09012
OG0006738	Bo9g043930	g25442
OG0006739	Bo9g166090	g19278
OG0006740	Bo9g154610, Bo3g013300	g13215
OG0006741	Bo7g056030, Bo8g074950	g13641
OG0006742	Bo3g055420, Bo5g156390	g02592
OG0006743	Bo9g031080, Bo9g032130, Bo13206s010	g27007
OG0006744	Bo5g064290	g18800, g18802
OG0006745	Bo3g035200, Bo3g035190, Bo3g035180	g12671
OG0006746	Bo4g179450, Bo3g026810	g03166
OG0006747	Bo8g076870	g16691
OG0006748	Bo5g049080, Bo5g087130	g16005
OG0006749	Bo4g021690, Bo3g037290	g18124
OG0006750	Bo3g175350	g32208, g00908
OG0006751	Bo9g027420, Bo3g096330, Bo01285s020	g22673
OG0006752	Bo3g018650, Bo9g135260, Bo2g028510	g16959
OG0006753	Bo2g026980, Bo9g137010	g11050
OG0006754	Bo5g057380, Bo7g065110	g28717
OG0006755	Bo1g005060	g03009
OG0006756	Bo1g007580, Bo7g116670	g22206
OG0006758	Bo3g053320, Bo9g003950	g19769
OG0006759	Bo8g098600	g30188
OG0006760	Bo5g003500, Bo8g001200	g01905
OG0006761	Bo7g108350, Bo1g031860	g14378, g31307
OG0006762	Bo4g025040	g09750
OG0006763	Bo8g093230, Bo6g076410	g22861
OG0006764	Bo3g054800, Bo9g002290	g19812
OG0006765	Bo4g163650, Bo3g040590	g26238
OG0006766	Bo2g011840, Bo9g165940	g19256
OG0006768	Bo7g069890, Bo9g068080	g23664
OG0006769	Bo3g165530, Bo1g028510	g14408
OG0006770	Bo5g091700, Bo5g091690	g16058
OG0006771	Bo4g024550	g09813
OG0006772	Bo3g060930	g06499, g06505
OG0006773	Bo4g196110, Bo3g039200, Bo4g009300	g09693
OG0006774	Bo7g050520, Bo3g139820, Bo5g043430	g08182, g08169
OG0006775	Bo1g146150	g11776
OG0006776	Bo2g010710	g10667, g10666
OG0006777	Bo5g155150, Bo1g158900	g02622
OG0006778	Bo1g078690	g16777
OG0006779	Bo3g060570, Bo5g143510	g06444
OG0006781	Bo5g137260, Bo3g062770	g22079
OG0006782	Bo1g022530, Bo7g107190	g05211
OG0006783	Bo4g165470, Bo4g070380, Bo3g040200	g07071
OG0006784	Bo5g017120, Bo8g062650, Bo8g108300	g04851
OG0006785	Bo9g007960, Bo7g082720	g20749
OG0006786	Bo3g100860, Bo2g166420	g07492
OG0006787	Bo9g036590, Bo9g028820	g18722
OG0006788	Bo8g077930	g22293
OG0006789	Bo8g106230	g10073
OG0006790	Bo4g063580, Bo3g039960	g06970
OG0006791	Bo6g039550, Bo6g028190	g15127
OG0006792	Bo6g114460	g03947
OG0006793	Bo8g067860	g26560, g14006
OG0006794	Bo6g118030, Bo6g087550	g04123
OG0006795	Bo5g155300, Bo5g155290, Bo3g055200	g02604
OG0006796	Bo1g017630, Bo8g049540, Bo7g105180	g17111
OG0006797	Bo7g021540	g14259
OG0006798	Bo5g104790, Bo01099s020, Bo4g118410	g11498
OG0006799	Bo3g005070, Bo9g174300	g19076
OG0006800	Bo01139s030, Bo3g039120	g09708, g09710
OG0006801	Bo7g096020, Bo2g158700	g31825, g14112
OG0006802	Bo6g076100, Bo8g092950	g16507
OG0006803	Bo9g078420	g29653, g20104
OG0006804	Bo3g130420	g15209
OG0006805	Bo6g118610	g00970, g00971
OG0006806	Bo9g171380, Bo2g010340	g10598
OG0006807	Bo3g035410, Bo4g012960, Bo4g190700	g24509
OG0006808	Bo9g136980	g11054
OG0006809	Bo9g024090	g26528
OG0006810	Bo1g141430	g05965
OG0006811	Bo3g042260	g19235
OG0006812	Bo5g121400, Bo1g119060	g16108
OG0006813	Bo7g119670, Bo3g149450	g02735
OG0006814	Bo7g107580, Bo1g025550	g21774
OG0006815	Bo00795s010	g18677, g22903
OG0006816	Bo01353s020	g22854, g04316
OG0006817	Bo9g184660	g19466
OG0006818	Bo8g083600, Bo4g120010	g11454
OG0006819	Bo00916s020, Bo3g017160	g27287
OG0006820	Bo6g080650, Bo2g095720, Bo6g124280	g01571
OG0006821	Bo5g098260, Bo1g105330	g11339
OG0006822	Bo2g148020, Bo7g087450	g30969, g24165
OG0006823	Bo5g003280, Bo5g003270, Bo8g001020	g01871
OG0006824	Bo8g080040, Bo7g099390	g14981
OG0006825	Bo5g013300	g05018
OG0006826	Bo7g119660, Bo3g149460	g02736
OG0006827	Bo9g054500	g30674, g18156
OG0006828	Bo02283s010	g27805
OG0006829	Bo7g087480, Bo2g148030, Bo6g107040	g24171
OG0006830	Bo5g043680	g08188
OG0006831	Bo00285s660, Bo7g084060	g20489
OG0006832	Bo2g009300, Bo9g174090, Bo3g005150	g19107
OG0006833	Bo9g009930, Bo7g092830	g27706
OG0006834	Bo1g019620	g30530, g15325, g30529, g26305
OG0006835	Bo5g119980	g21568
OG0006836	Bo5g143360, Bo1g147850	g32161
OG0006837	Bo7g050330, Bo5g043670, Bo3g140040	g08187
OG0006838	Bo6g093020, Bo6g113300	g03929, g03930
OG0006839	Bo7g097030	g25297
OG0006840	Bo9g168980, Bo2g011100	g10752
OG0006841	Bo5g143470, Bo3g060610	g06452
OG0006842	Bo6g125680, Bo6g080240	g01629
OG0006843	Bo6g051380, Bo3g185310	g27964
OG0006844	Bo7g065090, Bo2g167600	g07193
OG0006845	Bo3g176040	g04257
OG0006845	Bo7g113910	g27531, g25377
OG0006847	Bo1g007110	g00465
OG0006848	Bo1g086190	g29960
OG0006849	Bo5g140190, Bo1g147170	g11786
OG0006850	Bo3g039300, Bo4g197140	g09676
OG0006851	Bo9g095690	g30394
OG0006852	Bo6g120960, Bo6g083600, Bo6g120950	g01250, g01251
OG0006853	Bo3g046950	g23486, g30433
OG0006855	Bo9g014860, Bo2g163990	g12210
OG0006856	Bo3g101670, Bo2g166030	g12425
OG0006857	Bo1g145060, Bo5g140030	g11754, g11763
OG0006858	Bo1g010960, Bo7g115410, Bo3g173640	g00803
OG0006859	Bo3g053100, Bo9g004200	g09197
OG0006860	Bo1g007170, Bo7g116900	g00472
OG0006861	Bo2g022010, Bo3g015260, Bo9g151670	g12053
OG0006862	Bo5g137130, Bo01023s040, Bo1g141440	g05967
OG0006863	Bo1g105340, Bo3g080020, Bo5g098270	g11337
OG0006864	Bo4g116840, Bo8g089610	g11560
OG0006865	Bo8g061310, Bo8g061350, Bo5g014950	g04911
OG0006866	Bo9g028640	g18767
OG0006868	Bo5g101190, Bo3g078510, Bo1g107140	g11234
OG0006869	Bo2g028630, Bo2g028620, Bo9g135010	g16934
OG0006870	Bo1g045260, Bo7g110930	g04627
OG0006872	Bo6g092980	g03934
OG0006873	Bo8g117900	g01771
OG0006874	Bo9g174930, Bo2g008850	g23851
OG0006875	Bo4g195030	g18133
OG0006876	Bo4g137820	g24667
OG0006877	Bo2g010810, Bo9g169650, Bo3g007520	g10678
OG0006878	Bo3g179620, Bo9g171130, Bo3g007070	g10616
OG0006879	Bo9g183460, Bo3g002010	g19435
OG0006880	Bo1g024180, Bo7g107430, Bo02794s010	g21733
OG0006881	Bo3g054700, Bo9g002400	g19793
OG0006883	Bo7g104420, Bo8g044640, Bo1g053760	g23090
OG0006884	Bo9g025990	g21989
OG0006885	Bo7g096720, Bo2g159300	g27605
OG0006886	Bo9g181510, Bo9g181520	g15789
OG0006887	Bo7g077770, Bo9g069680	g07859
OG0006888	Bo2g011040	g10737
OG0006889	Bo7g111550	g04494
OG0006890	Bo7g089340	g15948
OG0006891	Bo4g148370, Bo8g101270	g21660
OG0006892	Bo3g002860, Bo6g077120, Bo2g127020, Bo3g101570	g12434
OG0006893	Bo7g111820	g04450
OG0006894	Bo9g108700	g30704, g22997, g08211
OG0006895	Bo7g092630, Bo00847s030	g25105
OG0006896	Bo5g108440, Bo3g076130	g11147
OG0006897	Bo2g013630	g00033
OG0006898	Bo1g005970, Bo7g117760	g00294, g00296
OG0006899	Bo8g027110	g27246
OG0006900	Bo7g109290, Bo1g037430	g10423
OG0006901	Bo9g165980, Bo3g009750, Bo2g011810	g19260
OG0006902	Bo7g084490, Bo2g140650	g20557
OG0006903	Bo1g041860, Bo7g110700, Bo6g027940	g10215
OG0006904	Bo7g097780	g27737
OG0006906	Bo2g026770	g11025
OG0006907	Bo5g115150, Bo1g114690	g22516, g22512
OG0006908	Bo2g165700, Bo9g017700, Bo3g103340	g12355
OG0006909	Bo2g037830, Bo9g120910	g09264
OG0006910	Bo7g066910, Bo2g120780	g17525
OG0006911	Bo7g104200, Bo1g055120	g31750
OG0006912	Bo4g098140, Bo8g098530	g05263
OG0006913	Bo3g060480, Bo1g150050, Bo5g143670	g06424
OG0006914	Bo4g197340, Bo4g006980	g09645
OG0006915	Bo8g002480	g01981
OG0006916	Bo2g148070, Bo2g082370, Bo6g119010	g15296, g01022
OG0006917	Bo5g067090	g16098
OG0006918	Bo4g139680	g29021
OG0006919	Bo6g119160, Bo6g086680	g01036
OG0006920	Bo7g097630, Bo2g160900	g27755
OG0006921	Bo7g107860, Bo1g027160	g14453
OG0006922	Bo3g155750	g00331
OG0006923	Bo9g113800, Bo2g043290, Bo4g149880	g09459
OG0006924	Bo3g017400	g01807
OG0006925	Bo3g022700	g23038, g09488
OG0006926	Bo3g034790, Bo4g188890	g12602
OG0006927	Bo5g003560, Bo8g117200	g01925
OG0006928	Bo5g007580	g02297
OG0006929	Bo3g040110, Bo4g070350	g07069
OG0006931	Bo7g106120, Bo1g019680	g15335
OG0006932	Bo7g059410, Bo5g034360	g13419
OG0006933	Bo6g103980, Bo2g056050	g21076
OG0006934	Bo7g115920	g00669, g00665
OG0006935	Bo9g075950, Bo7g082300	g19555
OG0006936	Bo3g143970, Bo5g058670	g13088
OG0006937	Bo4g032300, Bo4g186370	g03574
OG0006938	Bo8g012860, Bo6g015690	g24284
OG0006939	Bo1g016200	g04270
OG0006940	Bo7g099360, Bo1g084830	g14987
OG0006941	Bo9g014880, Bo3g107810	g12215, g23513
OG0006942	Bo8g060090, Bo5g014780	g04943
OG0006943	Bo1g102130, Bo7g040720	g27145
OG0006944	Bo7g113130, Bo8g054330, Bo1g017480	g04404
OG0006945	Bo1g108470, Bo3g076280	g11182
OG0006946	Bo1g051030, Bo8g052960	g04461
OG0006947	Bo9g103630, Bo00946s040	g08344
OG0006948	Bo2g144970	g28199
OG0006949	Bo1g079030	g22318
OG0006950	Bo3g027450, Bo4g182260	g03284
OG0006951	Bo3g031790	g03680
OG0006952	Bo9g027660	g20951
OG0006953	Bo4g173100, Bo4g057420	g30014
OG0006954	Bo4g002210	g09524, g00594
OG0006955	Bo1g055350	g20219
OG0006956	Bo6g098620, Bo2g056170, Bo6g105220	g21099
OG0006957	Bo2g064730, Bo6g110560	g03725
OG0006958	Bo3g041950	g22340
OG0006959	Bo9g092720	g23309, g26595
OG0006960	Bo6g029280	g15064
OG0006961	Bo5g118530, Bo1g117560	g21598
OG0006962	Bo4g001190	g09564
OG0006963	Bo5g098170, Bo1g105260, Bo3g080070, Bo03020s010	g11348, g24021
OG0006964	Bo3g146500, Bo7g044840, Bo7g044860	g26326
OG0006965	Bo9g006280, Bo3g049990	g09031
OG0006966	Bo3g027500, Bo4g041330	g03297
OG0006967	Bo6g087420, Bo2g080790	g04143
OG0006968	Bo8g098130	g05308
OG0006969	Bo4g019720, Bo4g194280	g17997
OG0006970	Bo4g125660, Bo8g080990	g28333
OG0006972	Bo4g182790, Bo4g039440	g03363
OG0006973	Bo6g098710, Bo6g105120	g21094
OG0006974	Bo5g049040, Bo5g088150	g16013
OG0006975	Bo9g008400, Bo7g091140	g18929
OG0006976	Bo2g023860, Bo3g016860	g11930
OG0006977	Bo9g060010, Bo7g067480	g28590
OG0006978	Bo2g100510	g09104
OG0006979	Bo4g025150, Bo4g195950	g09738
OG0006980	Bo9g044060	g25414
OG0006981	Bo8g077780, Bo3g109570, Bo1g079010	g22327
OG0006982	Bo3g109270, Bo2g161690	g12178
OG0006983	Bo4g186660, Bo3g031510	g03634
OG0006984	Bo7g043720, Bo5g062640	g23712
OG0006985	Bo4g120220, Bo8g083450	g11433
OG0006986	Bo7g100870, Bo1g059280	g14902
OG0006988	Bo7g064780, Bo9g021850	g07234
OG0006989	Bo6g031600, Bo6g037100, Bo00534s050	g19204
OG0006990	Bo7g091250	g18887
OG0006991	Bo9g169860, Bo2g010650	g10651
OG0006992	Bo7g118400, Bo1g004960	g02998
OG0006993	Bo7g116560	g00543
OG0006994	Bo7g067200, Bo2g122230	g29129
OG0006995	Bo5g055970, Bo3g143570	g13000
OG0006996	Bo1g010610, Bo00911s040	g00749
OG0006997	Bo1g117640	g21589
OG0006998	Bo4g147030	g27839
OG0006999	Bo2g136930, Bo7g081140	g23606
OG0007001	Bo7g049970, Bo5g051950	g26718
OG0007002	Bo8g083020	g11370
OG0007003	Bo7g009870	g22007
OG0007003	Bo7g009850	g22009
OG0007004	Bo7g012980	g25004
OG0007005	Bo2g144870	g28187
OG0007006	Bo7g081810, Bo9g075800	g19602
OG0007007	Bo6g067940, Bo4g120050, Bo8g083570	g11449
OG0007008	Bo9g138280, Bo2g026810	g11026
OG0007009	Bo4g098430, Bo8g098220	g05294
OG0007010	Bo4g071590	g07103
OG0007011	Bo4g188610, Bo3g034480	g12548
OG0007012	Bo3g035680, Bo4g013310, Bo4g190970	g24465
OG0007013	Bo9g102350, Bo3g023610	g08380
OG0007014	Bo9g181760	g15818, g26068
OG0007015	Bo3g061130, Bo1g147490	g11842
OG0007016	Bo2g004050, Bo3g002330	g15861
OG0007017	Bo9g116160, Bo2g042020	g09416
OG0007018	Bo6g078130, Bo4g101110	g05417
OG0007019	Bo9g183160	g19388
OG0007020	Bo9g072970, Bo7g080990	g13832
OG0007021	Bo2g013550, Bo9g161420	g00041
OG0007022	Bo4g046160	g07979
OG0007023	Bo9g171930, Bo2g009950	g10525
OG0007024	Bo4g084940, Bo4g119810, Bo8g084770	g11481
OG0007025	Bo6g118220, Bo6g087390	g04148
OG0007026	Bo7g003290, Bo4g143810	g05799
OG0007027	Bo3g084040	g23384
OG0007028	Bo3g037250, Bo4g194910, Bo4g021580, Bo4g021550	g18110
OG0007029	Bo3g102750, Bo9g017950	g12421
OG0007030	Bo9g126270, Bo3g019700	g24095
OG0007031	Bo9g069960, Bo9g069970	g01668
OG0007032	Bo9g166080	g19276
OG0007033	Bo4g026680	g12469
OG0007034	Bo2g086610, Bo6g120100	g01158
OG0007035	Bo9g006460, Bo3g049830	g09014
OG0007036	Bo4g030660, Bo4g186850	g03657, g00668
OG0007037	Bo6g054760, Bo1g057240	g20146
OG0007038	Bo1g117410, Bo5g117320	g21613
OG0007040	Bo7g110590, Bo6g027900, Bo01298s020	g10224
OG0007041	Bo2g006610, Bo9g178870	g15723
OG0007042	Bo6g019820, Bo3g178290	g15290
OG0007043	Bo5g141360	g11806
OG0007044	Bo8g091280, Bo6g072440	g21158
OG0007045	Bo8g002500	g01983
OG0007046	Bo8g102060	g23905
OG0007047	Bo8g104270, Bo5g025680	g13982
OG0007048	Bo5g140070, Bo1g145110	g11772
OG0007049	Bo4g101130, Bo6g078100	g05420
OG0007050	Bo1g147390, Bo5g141610	g11831
OG0007051	Bo9g021950, Bo7g064940	g07217
OG0007052	Bo4g200800	g09532
OG0007053	Bo6g067920, Bo8g083480	g11439
OG0007054	Bo8g007140, Bo5g007530	g02290
OG0007055	Bo3g018800, Bo2g028660, Bo9g134970	g16928
OG0007056	Bo8g092470, Bo6g074570	g16578
OG0007057	Bo4g169330	g06969
OG0007058	Bo6g087820, Bo6g116750	g04086
OG0007059	Bo8g054450, Bo7g113230	g04385
OG0007060	Bo4g172960, Bo4g173000, Bo3g024520	g24223
OG0007061	Bo9g006170, Bo3g052130	g09041
OG0007062	Bo1g005700, Bo7g117920	g03086
OG0007063	Bo3g165750, Bo1g032010	g14374
OG0007064	Bo3g083890	g28255
OG0007065	Bo8g034380, Bo9g055730	g23507
OG0007066	Bo1g155010, Bo9g029000, Bo3g055950, Bo5g150300	g02464
OG0007067	Bo2g023440, Bo2g023450, Bo3g015520	g12004
OG0007068	Bo4g030370, Bo3g031860, Bo4g187090	g03689
OG0007069	Bo7g095420, Bo9g011060	g21834
OG0007070	Bo6g042380	g21969
OG0007071	Bo8g065380, Bo5g015170	g04733
OG0007072	Bo8g094320	g22847
OG0007074	Bo2g056180, Bo6g105240	g21103
OG0007075	Bo2g098820, Bo9g003610	g23456, g19725
OG0007076	Bo1g047810, Bo8g051540	g04568
OG0007077	Bo7g119730, Bo3g149370	g02724
OG0007078	Bo7g009620, Bo3g032580	g21806, g31401, g21804, g31829
OG0007079	Bo4g200780, Bo01463s040	g09545
OG0007080	Bo2g017830, Bo9g153900	g13142
OG0007081	Bo2g001020, Bo3g010490, Bo9g164010, Bo3g001220	g27905
OG0007082	Bo5g062550, Bo7g043750	g23702, g23701
OG0007083	Bo8g098480, Bo4g098200	g05271
OG0007084	Bo3g008850, Bo9g169330	g10719
OG0007085	Bo6g065210, Bo4g142110	g22455
OG0007086	Bo3g078570, Bo5g101070	g11244
OG0007087	Bo2g010890, Bo9g169460	g10704
OG0007088	Bo1g102280, Bo7g040870	g16440, g29426
OG0007089	Bo9g020510, Bo7g064270	g07272
OG0007090	Bo8g010910, Bo5g008680	g18297
