Orthogroup	Brassica_oleracea	Capsella_rubella
OG0006073	Bo7g014960, Bo3g092250	Carub.0003s3105.1.p
OG0006076	Bo3g105810	Carub.0008s2372.1.p
OG0006077	Bo1g008290, Bo3g170860, Bo7g116080	Carub.0007s0721.1.p
OG0006078	Bo9g176370, Bo3g003820, Bo2g007190	Carub.0006s0516.1.p
OG0006079	Bo8g080180	Carub.0005s1713.1.p
OG0006080	Bo3g042450	Carub.0004s0001.1.p
OG0006081	Bo1g039350, Bo7g109770	Carub.0007s1623.1.p
OG0006082	Bo2g041520, Bo9g118770	Carub.0008s1506.1.p
OG0006083	Bo1g117650	Carub.0003s1814.1.p
OG0006084	Bo5g054610	Carub.0002s0572.1.p, Carub.0218s0001.1.p, Carub.0002s0570.1.p, Carub.0002s0571.1.p
OG0006085	Bo2g055310	Carub.0002s1334.1.p
OG0006086	Bo2g092890, Bo6g082070	Carub.0002s2459.1.p
OG0006087	Bo4g034760, Bo4g034690	Carub.0004s1815.1.p
OG0006088	Bo2g028520, Bo9g135190, Bo9g135220	Carub.0008s1909.1.p
OG0006089	Bo3g159770, Bo1g021940, Bo7g106810	Carub.0007s2145.1.p
OG0006091	Bo3g071790, Bo1g116120	Carub.0003s1865.1.p
OG0006092	Bo01293s030, Bo1g021630	Carub.0007s2166.1.p
OG0006093	Bo4g187390, Bo4g029810, Bo3g032160	Carub.0004s2006.1.p
OG0006094	Bo1g155120, Bo5g151450, Bo3g055860	Carub.0003s0193.1.p
OG0006095	Bo3g005390, Bo9g173570	Carub.0006s0848.1.p
OG0006096	Bo5g123610, Bo1g122970, Bo3g068560	Carub.0003s1659.1.p
OG0006097	Bo4g101490	Carub.0005s2787.1.p
OG0006098	Bo9g111310, Bo3g027620, Bo4g041090, Bo4g041110	Carub.0004s1583.1.p
OG0006099	Bo5g098750	Carub.0003s2178.1.p, Carub.0095s0001.1.p
OG0006100	Bo9g018740, Bo3g099160, Bo2g168320	Carub.0008s2633.1.p
OG0006101	Bo7g041230, Bo5g065570	Carub.0001s2921.1.p
OG0006102	Bo8g117370, Bo8g001030	Carub.0001s0171.1.p
OG0006103	Bo3g153480, Bo1g004740	Carub.0007s0290.1.p
OG0006106	Bo7g101100, Bo8g081400	Carub.0005s1803.1.p
OG0006107	Bo7g111290	Carub.0007s1365.1.p
OG0006108	Bo7g114980, Bo1g011560	Carub.0007s0939.1.p
OG0006109	Bo2g159200, Bo7g096540	Carub.0006s2265.1.p
OG0006111	Bo4g059540, Bo1g011730	Carub.0007s0954.1.p
OG0006112	Bo1g039360, Bo7g109800	Carub.0007s1622.1.p
OG0006113	Bo8g095560, Bo4g103640, Bo6g077350	Carub.0005s2758.1.p
OG0006116	Bo8g091850, Bo6g072920, Bo4g111170	Carub.0005s2429.1.p
OG0006117	Bo5g135130, Bo3g064550	Carub.0005s2923.1.p, Carub.0003s1113.1.p
OG0006118	Bo5g062250, Bo7g044790, Bo3g147550	Carub.0001s2827.1.p
OG0006119	Bo9g046630, Bo1g090240	Carub.0002s0586.1.p
OG0006120	Bo3g139870, Bo7g051660, Bo5g043530	Carub.0001s2531.1.p
OG0006121	Bo8g106310, Bo5g020400	Carub.0001s1476.1.p
OG0006122	Bo9g094240, Bo2g105340	Carub.0006s3138.1.p
OG0006123	Bo1g057490, Bo8g038330	Carub.0007s2739.1.p
OG0006125	Bo1g149010, Bo3g060550, Bo5g143590	Carub.0003s0578.1.p, Carub.0003s0579.1.p
OG0006126	Bo1g118850, Bo5g120040, Bo1g117770	Carub.0003s1797.1.p
OG0006127	Bo7g063940, Bo9g020330	Carub.0008s2729.1.p
OG0006128	Bo4g151770	Carub.0004s0286.1.p
OG0006129	Bo2g019720, Bo2g127200	Carub.0008s0256.1.p, Carub.0008s0399.1.p, Carub.0008s0258.1.p, Carub.0008s0255.1.p
OG0006130	Bo8g105450, Bo5g021980	Carub.0001s1629.1.p
OG0006131	Bo3g036050	Carub.0004s2494.1.p
OG0006132	Bo3g044670, Bo2g110390, Bo9g088290	Carub.0006s2894.1.p
OG0006133	Bo2g091090, Bo6g083770, Bo6g120760	Carub.0002s2356.1.p
OG0006134	Bo5g008230	Carub.0001s0678.1.p, Carub.0001s0679.1.p
OG0006135	Bo3g021940	Carub.0008s1494.1.p
OG0006136	Bo2g008720	Carub.0006s0661.1.p, Carub.0003s0947.1.p
OG0006137	Bo9g150150, Bo3g015470, Bo2g023340	Carub.0006s1929.1.p
OG0006138	Bo1g153300, Bo1g153400, Bo5g148490	Carub.0003s0322.1.p
OG0006139	Bo3g083810, Bo7g031400	Carub.0003s2543.1.p
OG0006140	Bo9g028440, Bo01569s010, Bo9g037360, Bo4g092880	Carub.0002s0258.1.p
OG0006141	Bo3g170730, Bo7g116130, Bo1g008170	Carub.0007s0707.1.p
OG0006142	Bo6g072800, Bo8g091690	Carub.0005s2413.1.p, Carub.0001s3807.1.p
OG0006143	Bo5g016400, Bo8g107780	Carub.0001s1274.1.p
OG0006145	Bo4g136570	Carub.0007s3270.1.p
OG0006146	Bo3g012110, Bo2g013140, Bo9g163080	Carub.0006s1476.1.p
OG0006147	Bo9g046550	Carub.0002s0569.1.p, Carub.0218s0002.1.p, Carub.0002s0576.1.p
OG0006148	Bo8g107240, Bo8g107680	Carub.0001s1350.1.p
OG0006149	Bo9g177260, Bo2g006900	Carub.0006s0419.1.p
OG0006150	Bo3g157040, Bo1g019650, Bo7g106050, Bo7g106040	Carub.0007s2272.1.p
OG0006151	Bo8g095680, Bo6g077490	Carub.0005s2781.1.p
OG0006152	Bo3g039900, Bo4g061190	Carub.0004s1082.1.p
OG0006153	Bo2g083760, Bo6g086380	Carub.0002s2225.1.p
OG0006154	Bo3g065190, Bo5g133060, Bo1g138810	Carub.0003s1226.1.p
OG0006155	Bo9g127420, Bo9g128450, Bo3g019550, Bo01280s040, Bo3g019530, Bo01280s030, Bo3g019540, Bo01280s010	Carub.0008s1740.1.p
OG0006156	Bo5g067060, Bo8g032290	Carub.0001s2992.1.p
OG0006157	Bo7g031360, Bo4g133330	Carub.0003s2545.1.p
OG0006158	Bo8g099630, Bo8g099680	Carub.0004s0406.1.p
OG0006159	Bo9g017860	Carub.0008s2463.1.p
OG0006160	Bo1g019590, Bo3g157010, Bo7g106000	Carub.0007s2280.1.p
OG0006161	Bo2g007490, Bo9g175070	Carub.0006s0594.1.p
OG0006162	Bo2g075140, Bo6g092870, Bo6g114450	Carub.0002s1872.1.p
OG0006163	Bo9g166580, Bo2g011470	Carub.0006s1183.1.p
OG0006164	Bo8g083560, Bo4g120060	Carub.0005s2088.1.p
OG0006165	Bo3g153520, Bo1g004870, Bo7g118470	Carub.0007s0299.1.p
OG0006166	Bo5g136950, Bo3g063880	Carub.0003s1027.1.p
OG0006167	Bo1g039670	Carub.0008s1102.1.p
OG0006168	Bo4g045390, Bo4g024120	Carub.0004s2739.1.p
OG0006169	Bo2g013500, Bo9g161470, Bo3g012430	Carub.0006s1542.1.p
OG0006170	Bo3g013830, Bo2g018360, Bo9g152440	Carub.0006s1814.1.p
OG0006171	Bo1g039440	Carub.0007s1613.1.p
OG0006172	Bo5g027330, Bo8g068440	Carub.0001s1889.1.p
OG0006173	Bo9g028120, Bo8g102420, Bo7g003780	Carub.0003s3461.1.p
OG0006174	Bo3g066760, Bo5g127190, Bo1g128530	Carub.0003s1506.1.p
OG0006175	Bo6g022290	Carub.0001s3959.1.p
OG0006176	Bo7g089150, Bo9g009340, Bo2g149820	Carub.0008s0783.1.p
OG0006177	Bo8g106030, Bo5g020890, Bo8g066470	Carub.0001s1522.1.p
OG0006178	Bo8g110840, Bo5g010420	Carub.0001s0939.1.p
OG0006179	Bo4g027100	Carub.0004s2065.1.p
OG0006180	Bo2g023630, Bo3g015600, Bo9g149820	Carub.0006s1960.1.p
OG0006181	Bo3g107770, Bo2g164040, Bo9g014920	Carub.0008s2297.1.p
OG0006182	Bo4g129610, Bo8g023080	Carub.0007s2861.1.p
OG0006183	Bo7g054190, Bo5g045050	Carub.0001s2427.1.p
OG0006184	Bo9g178850, Bo2g006590	Carub.0006s0347.1.p
OG0006185	Bo6g120080	Carub.0002s0547.1.p, Carub.0005s0270.1.p, Carub.0005s0269.1.p
OG0006186	Bo8g010650, Bo4g167890	Carub.0004s0991.1.p
OG0006187	Bo6g077970, Bo8g096240	Carub.0005s2841.1.p
OG0006188	Bo9g104890	Carub.0008s1227.1.p
OG0006189	Bo6g118480, Bo6g118460, Bo6g118440	Carub.0002s2094.1.p, Carub.0002s2095.1.p
OG0006191	Bo9g166010	Carub.0006s1252.1.p
OG0006192	Bo2g140420, Bo9g008160	Carub.0005s0539.1.p
OG0006193	Bo9g184800, Bo3g001740	Carub.0006s0095.1.p
OG0006194	Bo2g047340, Bo3g023000, Bo9g108620	Carub.0008s1309.1.p
OG0006195	Bo6g107090, Bo6g096020, Bo2g061080	Carub.0002s1513.1.p
OG0006196	Bo1g017920, Bo7g105490, Bo28129s010	Carub.0007s2354.1.p
OG0006197	Bo6g097180, Bo2g057760, Bo6g106730	Carub.0002s1481.1.p
OG0006198	Bo3g081960, Bo7g036480	Carub.0003s2444.1.p
OG0006199	Bo6g115800, Bo2g075640	Carub.0002s1916.1.p
OG0006200	Bo5g076300, Bo6g018370	Carub.0001s3876.1.p
OG0006201	Bo2g028870, Bo9g134750	Carub.0008s1861.1.p, Carub.0008s1749.1.p
OG0006202	Bo3g015610, Bo9g149800, Bo2g023640	Carub.0006s1962.1.p
OG0006203	Bo7g117340	Carub.0007s0497.1.p
OG0006204	Bo3g036450	Carub.0004s2565.1.p
OG0006205	Bo9g121170	Carub.0008s1630.1.p
OG0006206	Bo2g109220, Bo2g109240	Carub.0006s2153.1.p, Carub.0006s2152.1.p
OG0006207	Bo9g004000, Bo3g053240	Carub.0006s3578.1.p
OG0006208	Bo6g076890, Bo4g105010	Carub.0007s2697.1.p
OG0006209	Bo4g112640	Carub.0005s2369.1.p
OG0006210	Bo7g104640, Bo8g045780	Carub.0007s2475.1.p
OG0006211	Bo9g014400, Bo7g098190, Bo2g161210	Carub.0008s2160.1.p
OG0006212	Bo7g099410, Bo8g080060	Carub.0005s1695.1.p
OG0006213	Bo5g127450, Bo3g042600, Bo9g164050, Bo1g129750	Carub.0003s1475.1.p
OG0006214	Bo5g136990, Bo1g141340	Carub.0003s1023.1.p
OG0006215	Bo9g090770, Bo01127s010	Carub.0008s0957.1.p
OG0006216	Bo00950s030, Bo3g024710, Bo4g056210	Carub.0004s1169.1.p
OG0006217	Bo9g070070	Carub.0005s0046.1.p
OG0006218	Bo4g025210, Bo4g196040	Carub.0004s2877.1.p
OG0006219	Bo2g125690, Bo00418s190, Bo2g125670	Carub.0008s0327.1.p
OG0006220	Bo6g108810, Bo2g121120, Bo2g063030	Carub.0007s0615.1.p, Carub.0002s1598.1.p
OG0006221	Bo6g082100	Carub.0002s2457.1.p
OG0006222	Bo6g030590	Carub.0001s4162.1.p
OG0006223	Bo3g065140	Carub.0003s1216.1.p
OG0006224	Bo2g002550, Bo3g001880	Carub.0006s0123.1.p
OG0006225	Bo5g049010	Carub.0001s3075.1.p
OG0006226	Bo8g112430, Bo8g055880, Bo5g009040	Carub.0001s0787.1.p
OG0006227	Bo01309s020, Bo2g041620, Bo3g022030	Carub.0008s1486.1.p
OG0006228	Bo2g076840, Bo6g091480, Bo08693s010, Bo6g115940	Carub.0002s1934.1.p
OG0006230	Bo7g066870, Bo9g059440	Carub.0008s0459.1.p
OG0006231	Bo9g061070, Bo1g100010, Bo2g125730	Carub.0008s0314.1.p
OG0006232	Bo3g063990, Bo5g136840	Carub.0003s1042.1.p
OG0006233	Bo2g004110, Bo9g181940, Bo3g002370	Carub.0006s0231.1.p
OG0006234	Bo8g038300, Bo1g057660	Carub.0007s2740.1.p
OG0006235	Bo4g125390, Bo7g101510, Bo8g080650	Carub.0005s1884.1.p
OG0006236	Bo8g066210, Bo8g106610, Bo5g019950, Bo02954s010	Carub.0001s1449.1.p
OG0006237	Bo01279s020, Bo3g014070	Carub.0006s1858.1.p
OG0006238	Bo4g101150	Carub.0005s2847.1.p
OG0006239	Bo9g035400	Carub.0002s0115.1.p
OG0006240	Bo7g065190	Carub.0008s0553.1.p
OG0006241	Bo6g065080, Bo4g142030	Carub.0007s3413.1.p
OG0006242	Bo7g059460, Bo5g034260	Carub.0001s2074.1.p
OG0006243	Bo2g166000, Bo3g102770	Carub.0008s2480.1.p
OG0006244	Bo6g025980, Bo3g179610	Carub.0001s4028.1.p
OG0006245	Bo3g078760, Bo1g105690, Bo5g098810	Carub.0003s2176.1.p
OG0006246	Bo7g095880, Bo9g011330, Bo2g158610	Carub.0006s2337.1.p
OG0006247	Bo8g067140, Bo8g104890, Bo5g023780	Carub.0001s1715.1.p
OG0006248	Bo1g006620	Carub.0008s2130.1.p
OG0006249	Bo5g064310	Carub.0001s2898.1.p
OG0006250	Bo9g020380, Bo7g063980	Carub.0008s2732.1.p
OG0006251	Bo9g169500	Carub.0006s1077.1.p
OG0006252	Bo6g122420, Bo2g094830	Carub.0002s2576.1.p
OG0006253	Bo6g099270, Bo2g051290	Carub.0002s1113.1.p
OG0006254	Bo8g097910, Bo4g098740	Carub.0005s2926.1.p
OG0006255	Bo8g077540	Carub.0005s1529.1.p
OG0006256	Bo8g065410, Bo5g015060	Carub.0001s1308.1.p
OG0006257	Bo1g124830, Bo5g126520, Bo3g068180	Carub.0003s1573.1.p
OG0006258	Bo9g027830, Bo7g005590	Carub.0003s3398.1.p
OG0006259	Bo4g159990, Bo8g098950	Carub.0004s0582.1.p
OG0006260	Bo6g119970, Bo6g085080	Carub.0002s2281.1.p
OG0006261	Bo3g057290, Bo5g148300	Carub.0003s0349.1.p
OG0006262	Bo3g064880, Bo1g139440, Bo1g139420	Carub.0003s1167.1.p
OG0006263	Bo7g043380, Bo5g064300	Carub.0001s2897.1.p
OG0006264	Bo3g023100, Bo4g158840	Carub.0004s0567.1.p
OG0006265	Bo1g006220, Bo7g117620, Bo3g155760	Carub.0007s0444.1.p
OG0006266	Bo2g095800	Carub.0002s2695.1.p
OG0006267	Bo2g107530, Bo9g093840	Carub.0006s3093.1.p
OG0006269	Bo7g085900, Bo2g144910	Carub.0005s0625.1.p
OG0006270	Bo9g174790	Carub.0006s0699.1.p
OG0006271	Bo5g034450, Bo7g059400	Carub.0001s2092.1.p
OG0006272	Bo5g082600, Bo3g179700	Carub.0001s4021.1.p, Carub.0001s4020.1.p
OG0006273	Bo01279s010, Bo9g152120, Bo3g014080	Carub.0006s1859.1.p
OG0006274	Bo3g065930, Bo1g134590	Carub.0003s1378.1.p
OG0006275	Bo01074s050, Bo5g034370	Carub.0001s2087.1.p
OG0006276	Bo8g084900	Carub.0005s2135.1.p
OG0006277	Bo8g066900, Bo8g105240	Carub.0001s1666.1.p
OG0006278	Bo8g104080, Bo5g025830	Carub.0001s1839.1.p
OG0006279	Bo9g147040, Bo3g017220, Bo2g024600	Carub.0008s2149.1.p
OG0006280	Bo9g126280, Bo3g019690	Carub.0008s1724.1.p
OG0006281	Bo7g117410, Bo7g117420	Carub.0007s0484.1.p
OG0006282	Bo6g026130, Bo6g042560	Carub.0001s4050.1.p
OG0006283	Bo8g107270, Bo5g017800	Carub.0001s1348.1.p
OG0006284	Bo6g092660, Bo2g075420	Carub.0002s1896.1.p
OG0006285	Bo1g040630	Carub.0007s0001.1.p
OG0006286	Bo7g021330, Bo3g088820	Carub.0003s2956.1.p
OG0006287	Bo3g071400, Bo5g121270	Carub.0003s1777.1.p
OG0006288	Bo2g165340, Bo2g165330, Bo3g107090, Bo9g015220	Carub.0008s2356.1.p
OG0006289	Bo5g141900, Bo3g061010, Bo1g147580, Bo7g005360	Carub.0003s0658.1.p
OG0006290	Bo7g114820, Bo1g011820	Carub.0007s0970.1.p
OG0006291	Bo5g009150, Bo8g056940, Bo00891s030	Carub.0001s0801.1.p
OG0006292	Bo8g091500, Bo6g072640	Carub.0005s2393.1.p
OG0006293	Bo9g181210, Bo9g181250	Carub.0006s0327.1.p
OG0006294	Bo7g093030, Bo2g151850	Carub.0006s2602.1.p
OG0006295	Bo2g013320, Bo9g161740, Bo3g012260	Carub.0006s1506.1.p
OG0006296	Bo5g019240, Bo3g127630	Carub.0005s0979.1.p, Carub.0250s0001.1.p
OG0006297	Bo1g019180, Bo7g105690	Carub.0007s2331.1.p
OG0006298	Bo7g040260, Bo1g101610	Carub.0003s2385.1.p
OG0006299	Bo5g027930, Bo8g069820, Bo7g062090	Carub.0001s1937.1.p
OG0006300	Bo7g106240, Bo3g157300, Bo1g019910	Carub.0007s2247.1.p
OG0006301	Bo7g095790, Bo2g158560, Bo9g011300	Carub.0006s2348.1.p
OG0006302	Bo3g037060, Bo4g194780	Carub.0004s2660.1.p
OG0006303	Bo8g090410, Bo4g115380	Carub.0005s2275.1.p
OG0006304	Bo9g133360, Bo9g015120	Carub.0008s1814.1.p
OG0006305	Bo8g100430, Bo4g151600	Carub.0004s0268.1.p
OG0006306	Bo4g164830	Carub.0004s0855.1.p
OG0006307	Bo9g014540, Bo2g161620, Bo7g098530	Carub.0008s2201.1.p
OG0006308	Bo3g039480, Bo4g197470, Bo4g005750	Carub.0004s2979.1.p
OG0006309	Bo3g023420, Bo2g048080	Carub.0008s1216.1.p
OG0006310	Bo5g058500, Bo3g143820	Carub.0001s2739.1.p
OG0006311	Bo9g171190, Bo3g007030	Carub.0006s0992.1.p
OG0006312	Bo2g002470, Bo9g184840	Carub.0001s1201.1.p
OG0006313	Bo3g007390	Carub.0006s1051.1.p
OG0006314	Bo9g017610, Bo3g103590	Carub.0008s2407.1.p
OG0006316	Bo3g094150, Bo7g010190	Carub.0003s3255.1.p
OG0006317	Bo01108s050, Bo5g024000	Carub.0001s1741.1.p
OG0006318	Bo8g097810	Carub.0005s2911.1.p
OG0006319	Bo5g050570, Bo8g070020	Carub.0001s1971.1.p
OG0006320	Bo4g019790, Bo4g170670	Carub.0004s2592.1.p
OG0006321	Bo3g081930, Bo1g101240, Bo7g038960	Carub.0003s2413.1.p
OG0006322	Bo4g021180	Carub.0004s2653.1.p
OG0006323	Bo1g005280, Bo3g153770	Carub.0007s0337.1.p
OG0006324	Bo7g049750, Bo01073s060	Carub.0001s2612.1.p
OG0006325	Bo5g131830, Bo1g134710	Carub.0003s1356.1.p
OG0006326	Bo8g105410, Bo5g022010	Carub.0001s1633.1.p
OG0006327	Bo4g119930, Bo6g068050	Carub.0005s2109.1.p
OG0006328	Bo9g164260, Bo3g010220	Carub.0006s1348.1.p
OG0006329	Bo1g144020, Bo2g075550, Bo5g137650	Carub.0003s0944.1.p
OG0006330	Bo7g078040, Bo2g133760	Carub.0005s0009.1.p
OG0006331	Bo4g025500, Bo4g188850	Carub.0004s2233.1.p
OG0006332	Bo3g171010, Bo7g115930	Carub.0007s0753.1.p
OG0006333	Bo3g009680, Bo9g166060	Carub.0006s1243.1.p
OG0006334	Bo4g030090, Bo3g032020	Carub.0004s1977.1.p
OG0006335	Bo8g107500, Bo5g015210	Carub.0001s1299.1.p
OG0006336	Bo3g134140	Carub.0008s0951.1.p
OG0006337	Bo3g104710, Bo3g104700, Bo9g017550	Carub.0008s2390.1.p
OG0006338	Bo4g023810	Carub.0004s2706.1.p
OG0006339	Bo2g034310	Carub.0008s1689.1.p
OG0006340	Bo4g071620	Carub.0004s0926.1.p
OG0006341	Bo4g043770, Bo3g027250	Carub.0004s1498.1.p
OG0006342	Bo8g094960, Bo6g076840	Carub.0005s2696.1.p
OG0006343	Bo9g028160, Bo8g102410, Bo7g003710	Carub.0003s3464.1.p
OG0006344	Bo3g175830	Carub.0007s1068.1.p
OG0006345	Bo1g120540, Bo5g123050	Carub.0003s1719.1.p
OG0006346	Bo7g103790	Carub.0004s0144.1.p, Carub.0008s0471.1.p
OG0006347	Bo3g101220, Bo9g018140	Carub.0008s2533.1.p
OG0006348	Bo3g010550, Bo2g012730	Carub.0006s1383.1.p
OG0006349	Bo2g092510, Bo1g049520	Carub.0002s2430.1.p
OG0006350	Bo2g083930, Bo6g086310, Bo6g119670	Carub.0002s2236.1.p
OG0006351	Bo7g114140, Bo3g175820	Carub.0007s1064.1.p
OG0006352	Bo3g039180, Bo4g009360	Carub.0004s2904.1.p
OG0006353	Bo6g077140, Bo8g095280	Carub.0005s2727.1.p
OG0006354	Bo3g148990, Bo5g062900	Carub.0001s2858.1.p
OG0006355	Bo9g183590, Bo3g001890, Bo2g002590	Carub.0006s0126.1.p
OG0006356	Bo5g133540, Bo3g064840	Carub.0003s1162.1.p
OG0006357	Bo8g042090, Bo1g055430, Bo7g103980	Carub.0007s2590.1.p
OG0006358	Bo8g098620	Carub.0005s3005.1.p
OG0006359	Bo3g044690, Bo2g110350	Carub.0006s2902.1.p
OG0006360	Bo8g070320	Carub.0001s2012.1.p
OG0006361	Bo6g121070	Carub.0002s2398.1.p
OG0006362	Bo5g027970, Bo8g069840	Carub.0001s1939.1.p
OG0006363	Bo5g117350	Carub.0003s1839.1.p
OG0006364	Bo8g016760	Carub.0001s3658.1.p
OG0006365	Bo2g155470, Bo7g094780	Carub.0006s2476.1.p
OG0006366	Bo8g055820, Bo8g112470	Carub.0001s0780.1.p
OG0006367	Bo4g043720, Bo4g181910, Bo3g027300	Carub.0004s1504.1.p
OG0006368	Bo1g051410, Bo8g054250	Carub.0007s1242.1.p
OG0006369	Bo8g115180, Bo8g004520	Carub.0001s0457.1.p
OG0006370	Bo7g050340, Bo3g140010	Carub.0001s2546.1.p
OG0006371	Bo8g066370, Bo8g106120	Carub.0001s1510.1.p
OG0006372	Bo3g028060, Bo02486s010, Bo3g028050, Bo4g039280	Carub.0004s1649.1.p
OG0006373	Bo6g079360	Carub.0006s2416.1.p
OG0006374	Bo1g036890, Bo3g155430	Carub.0007s1752.1.p
OG0006375	Bo5g003240, Bo8g117380	Carub.0001s0164.1.p
OG0006376	Bo7g082610, Bo2g139110	Carub.0005s0427.1.p
OG0006377	Bo3g027330	Carub.0004s1507.1.p
OG0006378	Bo9g009690, Bo01327s010	Carub.0008s0892.1.p
OG0006379	Bo3g022850, Bo9g110960, Bo2g046020	Carub.0008s1341.1.p
OG0006380	Bo4g083590, Bo1g090350	Carub.0002s0561.1.p
OG0006381	Bo7g087490, Bo2g148060, Bo9g008870	Carub.0005s0811.1.p
OG0006382	Bo3g183920, Bo6g029480	Carub.0001s4248.1.p
OG0006384	Bo2g009050	Carub.0006s0727.1.p
OG0006385	Bo9g184990, Bo3g001530	Carub.0006s0067.1.p
OG0006386	Bo6g068230, Bo5g104730, Bo4g118440, Bo8g084890	Carub.0005s2134.1.p
OG0006387	Bo8g070360, Bo7g061390, Bo5g030650	Carub.0001s2021.1.p
OG0006388	Bo9g065500	Carub.0008s0120.1.p
OG0006389	Bo8g027440, Bo7g054600	Carub.0001s2380.1.p
OG0006390	Bo6g080400, Bo2g095970, Bo6g124540	Carub.0002s2712.1.p
OG0006391	Bo4g136040	Carub.0002s1084.1.p
OG0006392	Bo4g027110, Bo4g187710, Bo3g032680	Carub.0004s2063.1.p
OG0006393	Bo7g075230	Carub.0007s3402.1.p
OG0006394	Bo9g176650, Bo3g003630	Carub.0006s0489.1.p
OG0006395	Bo9g130620, Bo3g019500	Carub.0008s1753.1.p
OG0006396	Bo7g041060, Bo5g065730, Bo2g121200	Carub.0001s2953.1.p
OG0006397	Bo7g083990	Carub.0005s0498.1.p
OG0006398	Bo4g020940	Carub.0004s2617.1.p
OG0006399	Bo4g019620, Bo4g194080, Bo3g036400	Carub.0004s2562.1.p
OG0006400	Bo6g122140, Bo2g093520	Carub.0002s2544.1.p
OG0006401	Bo4g077080, Bo00966s010, Bo4g161420	Carub.0004s0772.1.p
OG0006402	Bo8g058070, Bo8g112270	Carub.0001s0824.1.p
OG0006403	Bo4g026040	Carub.0004s2171.1.p
OG0006404	Bo01101s010, Bo04030s010, Bo01101s030, Bo9g046660	Carub.0008s0954.1.p
OG0006405	Bo6g034370, Bo6g051170, Bo3g184910	Carub.0001s4378.1.p
OG0006406	Bo3g035800	Carub.0005s2428.1.p
OG0006407	Bo7g087200, Bo2g150040, Bo2g147650	Carub.0005s0764.1.p
OG0006408	Bo8g083500	Carub.0005s2081.1.p
OG0006409	Bo4g120520, Bo8g083210, Bo6g067660	Carub.0005s2044.1.p
OG0006410	Bo4g098820, Bo8g097740	Carub.0005s2902.1.p
OG0006411	Bo3g014000	Carub.0006s1848.1.p
OG0006412	Bo3g029880, Bo4g185900	Carub.0004s1775.1.p
OG0006413	Bo4g144050, Bo4g137300, Bo00955s010	Carub.0007s3738.1.p
OG0006414	Bo4g176150	Carub.0004s1257.1.p
OG0006415	Bo3g143640	Carub.0001s2702.1.p, Carub.0004s0328.1.p
OG0006416	Bo8g081870, Bo7g100770	Carub.0005s1752.1.p
OG0006417	Bo8g077770, Bo1g078950, Bo3g109610	Carub.0005s1568.1.p
OG0006418	Bo3g101400, Bo2g166190, Bo9g018060	Carub.0008s2515.1.p
OG0006419	Bo2g032890, Bo9g128520	Carub.0008s1745.1.p
OG0006420	Bo3g038960, Bo4g195750	Carub.0004s2839.1.p
OG0006421	Bo4g024870, Bo3g038920	Carub.0004s2834.1.p
OG0006422	Bo6g077870, Bo8g096120	Carub.0005s2830.1.p
OG0006423	Bo6g097280	Carub.0008s2739.1.p
OG0006424	Bo1g155070, Bo5g151370	Carub.0003s0204.1.p
OG0006425	Bo7g095270, Bo9g010910	Carub.0006s2418.1.p
OG0006426	Bo4g014670, Bo3g035890, Bo4g191250	Carub.0004s2430.1.p
OG0006427	Bo9g009810, Bo7g092760	Carub.0008s0931.1.p
OG0006428	Bo2g014050, Bo3g012810	Carub.0006s1610.1.p
OG0006429	Bo1g045320	Carub.0007s1438.1.p
OG0006430	Bo1g009910	Carub.0007s0767.1.p, Carub.0003s0455.1.p
OG0006431	Bo7g064510, Bo2g167780	Carub.0008s2773.1.p
OG0006432	Bo6g099240	Carub.0002s1099.1.p
OG0006433	Bo8g116100	Carub.0001s0228.1.p
OG0006435	Bo8g075190, Bo1g072550, Bo5g041260	Carub.0001s2375.1.p
OG0006436	Bo00796s060, Bo6g116510	Carub.0002s2001.1.p
OG0006437	Bo7g096320, Bo9g011530	Carub.0006s2280.1.p
OG0006438	Bo9g015210, Bo3g107110	Carub.0008s2353.1.p
OG0006440	Bo8g055840	Carub.0001s0784.1.p
OG0006441	Bo8g099780, Bo4g154620, Bo3g042180	Carub.0004s0380.1.p
OG0006442	Bo4g191390	Carub.0004s2462.1.p
OG0006443	Bo5g035020, Bo7g060040	Carub.0001s2142.1.p
OG0006444	Bo4g036170, Bo3g029820, Bo4g185810	Carub.0004s1768.1.p
OG0006445	Bo7g097610, Bo9g014080	Carub.0006s2130.1.p
OG0006446	Bo5g146900, Bo3g058680	Carub.0003s0412.1.p
OG0006447	Bo3g060420, Bo5g144750, Bo1g150080	Carub.0258s0001.1.p
OG0006448	Bo2g086410, Bo6g119890	Carub.0002s2266.1.p
OG0006449	Bo3g035740, Bo4g013400	Carub.0004s2395.1.p
OG0006450	Bo1g006390, Bo7g117470	Carub.0007s0479.1.p
OG0006451	Bo4g027180	Carub.0004s2054.1.p
OG0006452	Bo9g152080, Bo3g014100, Bo2g020730	Carub.0006s1863.1.p
OG0006453	Bo2g127110, Bo9g061460, Bo4g144100	Carub.0008s0273.1.p
OG0006454	Bo8g032300, Bo5g067050	Carub.0001s2990.1.p
OG0006455	Bo9g117330, Bo2g041820	Carub.0008s1472.1.p
OG0006456	Bo9g164270, Bo3g010210	Carub.0006s1346.1.p
OG0006457	Bo3g001800, Bo9g184700, Bo2g002510	Carub.0006s0110.1.p
OG0006458	Bo9g178900, Bo2g006620	Carub.0006s0352.1.p
