Orthogroup	Brassica_oleracea	Brassica_rapa
OG0004629	Bo9g026310	Bra037245
OG0004629	Bo3g093850	Bra024485
OG0004629	Bo7g012820	Bra039894
OG0004630	Bo9g010230	Bra036107
OG0004630	Bo9g010250, Bo9g010220, Bo9g010240	Bra036106
OG0004630	Bo7g093440	Bra009974
OG0004631	Bo6g116730	Bra015999
OG0004632	Bo9g133630	Bra002681
OG0004632	Bo3g019010	Bra006789
OG0004633	Bo4g190390	Bra016974
OG0004633	Bo3g035140	Bra000203
OG0004633	Bo4g012750	Bra004586
OG0004634	Bo3g045580	Bra000762
OG0004634	Bo9g094170	Bra029440
OG0004635	Bo6g067770	Bra003164
OG0004635	Bo8g083290	Bra007039
OG0004635	Bo4g120420	Bra014850
OG0004636	Bo7g059720	Bra012264
OG0004636	Bo8g070580	Bra016439
OG0004636	Bo5g030960, Bo03904s010	Bra025866
OG0004638	Bo4g106300	Bra030438
OG0004638	Bo3g158490, Bo9g015090, Bo1g094660, Bo1g099910, Bo6g098540	Bra008293
OG0004639	Bo7g030930, Bo7g030940	Bra015134
OG0004640	Bo9g183440	Bra009572
OG0004640	Bo3g061940	Bra001303
OG0004641	Bo9g002190	Bra020012, Bra037327
OG0004642	Bo7g049860	Bra030045
OG0004642	Bo7g049810	Bra030046
OG0004642	Bo3g141530	Bra010942
OG0004644	Bo1g016900	Bra011078
OG0004645	Bo9g095440	Bra037953
OG0004648	Bo9g009080	Bra004774
OG0004648	Bo5g146740, Bo5g146730, Bo11437s010	Bra039467
OG0004648	Bo3g047050, Bo3g047010	Bra000668
OG0004648	Bo2g028780	Bra020387
OG0004648	Bo24370s010	Bra000664
OG0004648	Bo3g047060, Bo3g047000	Bra000669, Bra010511
OG0004648	Bo8g059890	Bra016843
OG0004648	Bo3g045500, Bo3g047040	Bra000665
OG0004650	Bo4g134610, Bo1g078850, Bo9g088480, Bo9g143580, Bo7g048600, Bo9g134940, Bo3g066330, Bo2g135940, Bo5g115170, Bo4g030770, Bo6g015570, Bo2g127610, Bo7g057940, Bo5g041120, Bo5g010430, Bo3g167240, Bo2g013160, Bo7g117310, Bo9g077740, Bo4g061390, Bo3g020850	Bra015011
OG0004652	Bo1g104920	Bra023811
OG0004652	Bo5g094560	Bra033921
OG0004653	Bo1g017020	Bra011067
OG0004653	Bo7g113360	Bra024179
OG0004654	Bo2g003990	Bra028839
OG0004654	Bo3g002280	Bra005734
OG0004654	Bo9g182020	Bra009533
OG0004655	Bo2g002730	Bra028863
OG0004656	Bo3g045540, Bo2g107470, Bo2g076800	Bra033124
OG0004656	Bo9g094090	Bra029435
OG0004657	Bo4g025460	Bra004981
OG0004657	Bo3g034770	Bra000173
OG0004658	Bo2g012460	Bra023512
OG0004658	Bo00958s060, Bo3g010170	Bra006290
OG0004659	Bo3g017210, Bo02393s010, Bo3g017190, Bo9g147070	Bra002445
OG0004660	Bo5g027000	Bra025704
OG0004660	Bo8g102980	Bra031058
OG0004661	Bo2g159150	Bra020475
OG0004661	Bo7g096400	Bra009802
OG0004661	Bo9g011540	Bra036527
OG0004663	Bo7g033190	Bra015038
OG0004663	Bo1g098830	Bra028372
OG0004664	Bo8g115980	Bra032545
OG0004665	Bo8g111070	Bra031671
OG0004665	Bo8g058650	Bra030785
OG0004665	Bo5g009980	Bra020014
OG0004666	Bo9g153890	Bra002224
OG0004666	Bo2g017840	Bra020032
OG0004667	Bo9g121090	Bra002870
OG0004667	Bo3g021330	Bra028956
OG0004668	Bo6g076630	Bra003387
OG0004668	Bo4g021020	Bra004783
OG0004669	Bo00852s040	Bra002246
OG0004669	Bo2g018170	Bra020048
OG0004669	Bo3g013730	Bra006510
OG0004670	Bo3g182630	Bra030965
OG0004670	Bo6g038330	Bra040814
OG0004670	Bo7g022930	Bra041020
OG0004670	Bo6g031060	Bra019007
OG0004671	Bo1g027310	Bra020846, Bra013621, Bra013620
OG0004672	Bo6g112850	Bra016149
OG0004674	Bo9g130760	Bra002761
OG0004674	Bo7g031250, Bo32037s010, Bo2g032740	Bra035650
OG0004675	Bo7g046930	Bra029952
OG0004676	Bo7g098560, Bo4g195730	Bra039323
OG0004676	Bo3g038890	Bra000394
OG0004677	Bo8g094420, Bo8g094440, Bo10162s010	Bra007465
OG0004677	Bo4g194470	Bra037697
OG0004678	Bo8g098490	Bra007731
OG0004679	Bo7g082240	Bra025169
OG0004679	Bo2g138750	Bra036362
OG0004679	Bo9g075920, Bo01146s020	Bra017343
OG0004680	Bo1g112490	Bra038223
OG0004680	Bo5g113790	Bra022441
OG0004681	Bo1g078780	Bra029943
OG0004681	Bo8g077610	Bra018000
OG0004681	Bo3g110770	Bra019584
OG0004682	Bo3g006900, Bo2g120590	Bra028382
OG0004682	Bo5g016950	Bra019759
OG0004682	Bo1g098460, Bo00758s070	Bra016777
OG0004683	Bo05666s010, Bo2g092310, Bo2g092290, Bo6g083430, Bo6g082250	Bra008294
OG0004684	Bo3g002820	Bra005806
OG0004684	Bo9g178760	Bra009454
OG0004684	Bo2g006550	Bra028789
OG0004685	Bo9g072850	Bra017406
OG0004685	Bo2g136630	Bra026572
OG0004685	Bo7g080840	Bra024800
OG0004686	Bo9g178890	Bra009441
OG0004686	Bo3g062750	Bra034128, Bra001368
OG0004687	Bo3g040600	Bra000518
OG0004688	Bo5g020160	Bra026183
OG0004688	Bo8g106480	Bra026798
OG0004690	Bo3g039420	Bra000434
OG0004690	Bo4g197410	Bra040478
OG0004690	Bo4g006900	Bra004501
OG0004692	Bo4g025610, Bo4g188770	Bra017034
OG0004693	Bo4g141920	Bra025513
OG0004693	Bo6g065020	Bra028490
OG0004694	Bo4g006990	Bra004509
OG0004694	Bo4g197330	Bra040486
OG0004695	Bo9g024120	Bra037298
OG0004695	Bo9g004490	Bra036297
OG0004695	Bo3g052810	Bra000898
OG0004696	Bo3g168860, Bo5g086550	Bra034628
OG0004696	Bo1g007250	Bra011536
OG0004697	Bo6g047900	Bra028007
OG0004698	Bo5g108610	Bra035777
OG0004699	Bo4g140420	Bra025554
OG0004699	Bo4g145560	Bra030331
OG0004700	Bo6g120880	Bra015715
OG0004700	Bo2g091240	Bra003702, Bra008286
OG0004701	Bo1g098850	Bra028370
OG0004701	Bo7g033200	Bra015036
OG0004701	Bo3g083200	Bra001945
OG0004702	Bo8g112550	Bra031621
OG0004702	Bo5g008880	Bra018638
OG0004703	Bo6g121730	Bra015634
OG0004703	Bo6g081850	Bra003659
OG0004703	Bo04101s010	Bra008343
OG0004704	Bo2g068500	Bra007940
OG0004704	Bo6g094590	Bra003944
OG0004704	Bo6g112330	Bra016191
OG0004705	Bo5g004290	Bra015287
OG0004705	Bo8g002740	Bra030554
OG0004706	Bo4g024050	Bra004864
OG0004706	Bo4g195160	Bra037637
OG0004706	Bo3g037400	Bra000362
OG0004707	Bo7g100880	Bra012859
OG0004707	Bo9g088540, Bo4g043400, Bo8g081720, Bo1g059270	Bra038891
OG0004708	Bo3g162320	Bra020914
OG0004708	Bo1g022570	Bra013480
OG0004708	Bo7g107210, Bo02147s010	Bra038796
OG0004709	Bo8g052840	Bra010401
OG0004709	Bo7g111460	Bra019045
OG0004709	Bo1g049430	Bra026343
OG0004710	Bo1g014400	Bra011174
OG0004710	Bo7g114320	Bra024095
OG0004712	Bo3g044880	Bra000718
OG0004712	Bo1g037580	Bra013766
OG0004713	Bo8g114700	Bra024799, Bra030641, Bra032432
OG0004713	Bo5g007340	Bra015484, Bra017447
OG0004714	Bo7g092940	Bra010015
OG0004714	Bo9g010080	Bra036124
OG0004715	Bo3g066010	Bra001541
OG0004715	Bo1g134510	Bra021543
OG0004715	Bo5g130490	Bra027355
OG0004716	Bo3g096550	Bra024434
OG0004716	Bo2g168140	Bra031842
OG0004716	Bo9g019020	Bra037835
OG0004717	Bo6g078040, Bo6g077940	Bra003466
OG0004718	Bo1g011140, Bo1g011120, Bo1g011150	Bra011285
OG0004718	Bo3g173800	Bra010228
OG0004719	Bo1g141380	Bra034152
OG0004720	Bo9g135310	Bra002637
OG0004720	Bo3g018600, Bo3g018580	Bra006754
OG0004721	Bo9g152510	Bra002259
OG0004721	Bo2g018330	Bra020060
OG0004722	Bo6g067870, Bo6g067840	Bra003169
OG0004722	Bo17769s010, Bo8g083370	Bra002739, Bra007043
OG0004723	Bo3g143350	Bra010880
OG0004723	Bo7g048170	Bra030095
OG0004723	Bo5g055850	Bra032900
OG0004723	Bo5g055860	Bra032901
OG0004724	Bo3g185680	Bra030827
OG0004724	Bo6g051540	Bra038026, Bra037095
OG0004725	Bo9g172340	Bra009049
OG0004726	Bo2g156300	Bra020526
OG0004726	Bo9g010860	Bra036588
OG0004726	Bo7g095130	Bra009910
OG0004727	Bo4g157540	Bra034251
OG0004727	Bo8g099220	Bra007802
OG0004728	Bo6g072730	Bra003270
OG0004728	Bo2g108920	Bra033149
OG0004730	Bo8g095950	Bra007604
OG0004730	Bo4g101350	Bra014436
OG0004731	Bo2g105250	Bra018469
OG0004732	Bo3g175190	Bra010256
OG0004732	Bo7g114970	Bra024023
OG0004733	Bo2g150210	Bra020684
OG0004733	Bo9g009550	Bra036164
OG0004733	Bo7g089420	Bra037471
OG0004734	Bo8g071310	Bra016388
OG0004735	Bo3g171060	Bra034538
OG0004735	Bo7g115880	Bra037039
OG0004735	Bo1g009860	Bra011391
OG0004736	Bo1g014630	Bra011161
OG0004737	Bo8g110780	Bra031700, Bra019962
OG0004737	Bo8g059100	Bra018461
OG0004738	Bo3g064160	Bra001401
OG0004738	Bo1g141080, Bo5g136610	Bra034846
OG0004739	Bo4g002280	Bra004427
OG0004739	Bo3g039830	Bra000466
OG0004740	Bo6g099150	Bra004106
OG0004740	Bo2g097500	Bra008508
OG0004741	Bo7g031050	Bra015125
OG0004741	Bo00853s030	Bra008554
OG0004742	Bo7g054120	Bra012450
OG0004742	Bo5g042720	Bra024704
OG0004742	Bo3g137110	Bra016280
OG0004743	Bo9g064150	Bra017563
OG0004743	Bo2g129990	Bra022032
OG0004744	Bo3g185610	Bra038014, Bra030834
OG0004745	Bo6g010920	Bra018708
OG0004746	Bo4g019730	Bra000301, Bra003101, Bra004757
OG0004746	Bo4g194290	Bra037718
OG0004747	Bo9g014060	Bra009693
OG0004747	Bo9g014060	Bra026492
OG0004747	Bo7g097590	Bra009693
OG0004747	Bo7g097590	Bra026492
OG0004748	Bo1g147870	Bra040277
OG0004748	Bo5g143380	Bra029589
OG0004749	Bo8g112670	Bra031612
OG0004749	Bo01028s020	Bra018652
OG0004750	Bo3g185280	Bra030856
OG0004751	Bo7g109180	Bra019261
OG0004751	Bo1g037260	Bra013739
OG0004751	Bo3g154280	Bra010546
OG0004752	Bo5g104810, Bo3g055570	Bra001039
OG0004753	Bo3g003360	Bra005857
OG0004753	Bo2g007000	Bra028755
OG0004754	Bo3g024530	Bra022794
OG0004754	Bo4g058510	Bra018319, Bra027311
OG0004754	Bo4g173010	Bra021628
OG0004755	Bo4g014530	Bra004655
OG0004755	Bo4g191100	Bra016912, Bra016911
OG0004756	Bo4g102550	Bra014457
OG0004756	Bo6g077400	Bra003434
OG0004757	Bo8g002730	Bra032531, Bra030553
OG0004758	Bo7g097070	Bra009743
OG0004758	Bo2g160620	Bra026462, Bra029396
OG0004759	Bo7g087110	Bra025364
OG0004760	Bo1g105420, Bo5g098280	Bra031330
OG0004760	Bo6g054750	Bra040696
OG0004761	Bo8g097660	Bra007662
OG0004761	Bo6g079240	Bra003485
OG0004762	Bo3g003900	Bra009197, Bra005898
OG0004763	Bo3g097860	Bra024406
OG0004763	Bo2g168230	Bra031850
OG0004763	Bo9g018860	Bra037824
OG0004764	Bo4g195040	Bra037646
OG0004764	Bo4g023820	Bra004842
OG0004765	Bo3g049760	Bra000832
OG0004765	Bo5g004940	Bra015353, Bra015352
OG0004765	Bo6g080810	Bra022330
OG0004766	Bo2g075410	Bra008012
OG0004766	Bo6g114690	Bra016084
OG0004766	Bo6g092670	Bra003892
OG0004768	Bo9g163710	Bra008667
OG0004768	Bo2g012840	Bra023544
OG0004769	Bo5g123530	Bra022190
OG0004769	Bo1g122910	Bra021214
OG0004769	Bo3g068610	Bra001649
OG0004770	Bo7g082010, Bo7g082020, Bo9g075840	Bra017351
OG0004771	Bo7g081880	Bra025153
OG0004771	Bo2g138580	Bra026513
OG0004772	Bo3g153360	Bra010606
OG0004772	Bo7g118650	Bra017842
OG0004772	Bo1g009930, Bo1g003500	Bra011777
OG0004773	Bo5g136630	Bra034848
OG0004773	Bo9g176670	Bra009155
OG0004774	Bo3g074670	Bra001773
OG0004774	Bo5g111240	Bra035820
OG0004774	Bo1g110140	Bra038252
OG0004775	Bo2g009400	Bra028631
OG0004775	Bo3g005180	Bra006025
OG0004775	Bo9g173980	Bra009388
OG0004776	Bo3g009040	Bra006186
OG0004776	Bo2g011120	Bra023395
OG0004776	Bo9g168950	Bra008849
OG0004777	Bo8g064810	Bra016773
OG0004777	Bo5g016890	Bra019765
OG0004778	Bo3g054660	Bra000962
OG0004778	Bo9g002460	Bra037353
OG0004779	Bo3g077330	Bra001811
OG0004779	Bo1g108260	Bra023904
OG0004780	Bo3g060520	Bra001193
OG0004780	Bo5g143610	Bra020758
OG0004780	Bo1g149020	Bra040226
OG0004781	Bo9g166460	Bra008803
OG0004781	Bo2g011550, Bo6g028100, Bo3g129920	Bra023435
OG0004782	Bo3g003730	Bra005882
OG0004782	Bo2g007160	Bra028740
OG0004783	Bo6g114410	Bra016100
OG0004783	Bo2g075110, Bo6g092880	Bra003905
OG0004784	Bo8g095120	Bra007528
OG0004784	Bo4g105030	Bra014494
OG0004785	Bo7g107250	Bra038792
OG0004785	Bo1g022740, Bo1g022660, Bo08313s010	Bra013486
OG0004785	Bo3g162840	Bra020878
OG0004786	Bo4g164890	Bra034376
OG0004786	Bo3g040380	Bra000499
OG0004787	Bo3g068190	Bra001620
OG0004787	Bo1g123410	Bra021185
OG0004788	Bo7g117660	Bra017735
OG0004788	Bo1g006110	Bra011648
OG0004788	Bo3g156810	Bra010504
OG0004789	Bo3g052420	Bra000869
OG0004789	Bo8g117130, Bo5g003600	Bra033370
OG0004790	Bo5g004200	Bra015278
OG0004790	Bo8g115830	Bra032537
OG0004791	Bo6g095110	Bra003977
OG0004791	Bo6g095100	Bra003976
OG0004791	Bo6g110510, Bo6g110540	Bra016258
OG0004792	Bo6g107010	Bra004320
OG0004792	Bo6g096040	Bra004030
OG0004792	Bo2g061060	Bra038367, Bra038366
OG0004793	Bo5g139970	Bra029714
OG0004794	Bo9g108680	Bra003093
OG0004794	Bo2g046270	Bra040937
OG0004795	Bo7g099230	Bra012906
OG0004795	Bo7g099250	Bra012905
OG0004796	Bo8g114390	Bra031543
OG0004796	Bo5g007800	Bra015535
OG0004796	Bo8g007230	Bra030664
OG0004797	Bo5g093450	Bra033909
OG0004797	Bo3g081450	Bra001888
OG0004797	Bo1g103730	Bra023797
OG0004798	Bo9g042160	Bra027090
OG0004799	Bo2g009730	Bra028597
OG0004799	Bo3g005480	Bra006052
OG0004800	Bo5g137810	Bra029811
OG0004800	Bo8g096210, Bo2g101930, Bo2g101920, Bo3g061790	Bra001291
OG0004803	Bo9g184680	Bra009599
OG0004803	Bo3g001820	Bra005716
OG0004803	Bo2g002520	Bra028877
OG0004804	Bo9g108560	Bra003106
OG0004804	Bo3g023050	Bra029105
OG0004804	Bo2g047390	Bra022615
OG0004805	Bo3g012300	Bra006378
OG0004805	Bo9g161690	Bra023587, Bra008584
OG0004806	Bo1g057160	Bra039567
OG0004806	Bo8g039490	Bra039568
OG0004807	Bo3g018660	Bra006762
OG0004808	Bo5g126460	Bra027194
OG0004808	Bo1g124780	Bra023192, Bra021158
OG0004809	Bo3g143340	Bra010881
OG0004809	Bo5g055840	Bra032898
OG0004809	Bo7g048190	Bra030094
OG0004810	Bo3g023470	Bra029145
OG0004810	Bo2g048110	Bra022576
OG0004810	Bo9g104980	Bra028302
OG0004811	Bo01087s030	Bra030769
OG0004811	Bo8g058330, Bo5g009720	Bra018566
OG0004812	Bo4g055100	Bra018389
OG0004812	Bo5g020420, Bo4g055050	Bra018388
OG0004813	Bo7g050010	Bra030033
OG0004813	Bo3g141420	Bra010954
OG0004814	Bo8g061430	Bra016808
OG0004814	Bo8g108610	Bra031786
OG0004815	Bo7g112040	Bra024210
OG0004815	Bo8g054240	Bra026267, Bra010375
OG0004816	Bo7g060070	Bra012303
OG0004816	Bo8g118260	Bra032666
OG0004817	Bo8g067640	Bra016571
OG0004818	Bo7g003800	Bra036457
OG0004818	Bo8g013970	Bra014180
OG0004818	Bo6g018220	Bra018785
OG0004819	Bo7g048590, Bo5g052340	Bra032849
OG0004820	Bo6g121090	Bra015693
OG0004820	Bo6g083440	Bra003690
OG0004821	Bo3g048290	Bra000812
OG0004821	Bo7g077970	Bra024911
OG0004821	Bo5g148170	Bra040194
OG0004822	Bo4g141950	Bra025510
OG0004823	Bo6g034780	Bra030843
OG0004823	Bo6g051400	Bra038011, Bra037104
OG0004824	Bo7g077340	Bra024958
OG0004824	Bo9g069330	Bra022111, Bra017499
OG0004824	Bo2g132240	Bra022110
OG0004825	Bo3g040510	Bra000511
OG0004825	Bo4g075450, Bo4g075460	Bra012020
OG0004826	Bo8g033960	Bra001207
OG0004827	Bo6g064280	Bra028445
OG0004828	Bo6g059920	Bra028405
OG0004829	Bo1g048300	Bra026353
OG0004829	Bo7g111390	Bra019052
OG0004830	Bo00615s150	Bra024372
OG0004831	Bo7g078480	Bra024877
OG0004831	Bo2g134390	Bra026650
OG0004831	Bo9g070140	Bra017445
OG0004832	Bo7g108430, Bo7g108440, Bo9g084590	Bra019337
OG0004832	Bo01035s050	Bra020822
OG0004832	Bo1g033060	Bra013672
OG0004833	Bo8g100560	Bra039189
OG0004834	Bo5g141920	Bra029617
OG0004834	Bo3g060990	Bra040357, Bra001232
OG0004835	Bo4g157470	Bra032032
OG0004836	Bo5g025520	Bra025898
OG0004838	Bo8g100970	Bra038508
OG0004838	Bo4g149820	Bra030226
OG0004839	Bo5g009920	Bra020016
OG0004839	Bo8g111090	Bra030783, Bra031669
OG0004840	Bo7g056510	Bra012354
OG0004840	Bo6g058720	Bra028395
OG0004841	Bo1g003530	Bra011774
OG0004841	Bo1g003540	Bra011773
OG0004842	Bo4g188460	Bra017055
OG0004842	Bo4g025930	Bra005019
OG0004842	Bo3g034420	Bra000144
OG0004844	Bo5g001280, Bo5g001270	Bra033222
OG0004844	Bo6g066870	Bra028531
OG0004844	Bo8g118240	Bra032664
OG0004845	Bo6g046520	Bra028032
OG0004845	Bo9g085810	Bra038369
OG0004846	Bo3g138600	Bra010998
OG0004846	Bo7g052900	Bra012473
OG0004847	Bo3g040310	Bra000495
OG0004847	Bo4g165090	Bra034392
OG0004847	Bo4g071850	Bra011972
OG0004848	Bo8g090980	Bra007259
OG0004848	Bo6g072230	Bra003247, Bra003246
OG0004849	Bo3g009310	Bra023430, Bra006211
OG0004851	Bo5g039350	Bra024572
OG0004851	Bo7g056240	Bra012367
OG0004852	Bo6g073060	Bra003292
OG0004852	Bo8g092050	Bra007344
OG0004853	Bo5g062780	Bra032380
OG0004853	Bo3g148940	Bra010777
OG0004854	Bo1g019230	Bra013287
OG0004855	Bo3g083330, Bo3g083430, Bo3g083370, Bo3g083440	Bra013255
OG0004855	Bo20493s010	Bra013256
OG0004856	Bo3g034640	Bra000161
OG0004856	Bo2g062720, Bo4g025660	Bra004993
OG0004857	Bo2g047700	Bra022596
OG0004857	Bo9g083130	Bra028312
OG0004858	Bo1g057230	Bra036921
OG0004858	Bo5g098230	Bra031337
OG0004859	Bo2g052560	Bra038195, Bra028112, Bra039740
OG0004860	Bo6g067260	Bra003127
OG0004861	Bo3g064820	Bra033072
OG0004861	Bo9g009440	Bra038554, Bra008275
OG0004861	Bo8g059330, Bo7g018570, Bo3g162390, Bo1g037420	Bra040339, Bra020965, Bra040338
OG0004861	Bo4g199770, Bo5g145220, Bo2g147720, Bo3g164130	Bra015406
OG0004862	Bo7g119710	Bra033568
OG0004863	Bo7g077170	Bra024969
OG0004863	Bo2g131900	Bra022092
OG0004863	Bo9g066940	Bra017512
OG0004864	Bo5g136940	Bra029888
OG0004864	Bo1g141310	Bra034158
OG0004865	Bo3g058560	Bra001121
OG0004865	Bo3g058570	Bra001122
OG0004866	Bo2g095280	Bra008411
OG0004866	Bo6g081020	Bra003611
OG0004866	Bo6g123880	Bra035118
OG0004867	Bo2g009360	Bra028633
OG0004867	Bo2g166160	Bra031924
OG0004867	Bo3g101430	Bra024284
OG0004868	Bo8g100670	Bra039943
OG0004868	Bo3g042300	Bra000574
OG0004869	Bo4g116710, Bo4g116720	Bra014744, Bra014743
OG0004871	Bo6g010540	Bra015605
OG0004871	Bo8g016660	Bra014093
OG0004872	Bo5g111250	Bra035822
OG0004872	Bo3g074660	Bra001772
OG0004873	Bo3g026770	Bra022897
OG0004873	Bo4g179410	Bra021808
OG0004873	Bo4g045700	Bra005565
OG0004874	Bo7g088810	Bra025423
OG0004874	Bo2g149520	Bra020730
OG0004875	Bo2g037720	Bra035589
OG0004875	Bo9g120990	Bra002878
OG0004875	Bo3g021380	Bra028962
OG0004876	Bo7g031680	Bra015086
OG0004876	Bo3g083710	Bra013241
OG0004877	Bo2g097470	Bra022503, Bra008507
OG0004878	Bo2g062440	Bra038339
OG0004878	Bo6g108450, Bo6g108430	Bra004347
OG0004879	Bo6g115870	Bra016061
OG0004879	Bo2g075710, Bo2g075700	Bra008031
OG0004880	Bo4g142040	Bra028496, Bra025503
OG0004881	Bo9g062640	Bra017598
OG0004882	Bo7g114590	Bra024063, Bra024066
OG0004882	Bo3g044900	Bra000720
OG0004883	Bo8g062600	Bra016788
OG0004883	Bo5g017160	Bra019746
OG0004883	Bo8g108400	Bra026990
OG0004884	Bo5g009010	Bra018624
OG0004884	Bo8g055830	Bra030728
OG0004884	Bo8g112450	Bra031629
OG0004885	Bo4g182280	Bra021882
OG0004885	Bo4g042360	Bra005467
OG0004886	Bo3g055800	Bra001061
OG0004886	Bo1g156160, Bo1g156320	Bra021434
OG0004887	Bo7g107990	Bra019374
OG0004888	Bo4g188640	Bra017047
OG0004888	Bo4g025820	Bra005007
OG0004889	Bo3g019570, Bo01280s020	Bra006844, Bra006843, Bra006845
OG0004890	Bo3g134270	Bra018163
OG0004891	Bo4g164820	Bra034368
OG0004891	Bo4g074210	Bra034514, Bra012001
OG0004892	Bo00934s050	Bra020518
OG0004892	Bo7g095580	Bra009871
OG0004892	Bo7g095630	Bra009869
OG0004893	Bo4g116790	Bra014752
OG0004893	Bo8g089670	Bra007156
OG0004894	Bo1g098190	Bra031427
OG0004894	Bo9g042070	Bra027083
OG0004895	Bo3g153380	Bra017838, Bra010604
OG0004896	Bo3g031830	Bra000008
OG0004896	Bo4g030400	Bra005181
OG0004896	Bo4g187060	Bra017171
OG0004897	Bo7g080640	Bra007969
OG0004897	Bo6g094090, Bo01175s010	Bra003916
OG0004897	Bo6g113170	Bra016124
OG0004898	Bo4g192910	Bra037739
OG0004898	Bo4g018540	Bra004739
OG0004899	Bo7g080080	Bra024841
OG0004899	Bo9g070370	Bra017432
OG0004899	Bo2g134790	Bra026624
OG0004900	Bo01449s020	Bra010333
OG0004900	Bo7g113670	Bra024150
OG0004901	Bo3g081980, Bo4g104740	Bra001928
OG0004901	Bo1g101100	Bra028358
OG0004902	Bo1g005530	Bra011695
OG0004902	Bo7g118030	Bra017766
OG0004902	Bo3g154060	Bra010563
OG0004903	Bo3g128750	Bra038295
OG0004903	Bo2g024680	Bra020236
OG0004903	Bo9g146910	Bra002458
OG0004904	Bo4g176410	Bra021733
OG0004904	Bo4g052130	Bra018247
OG0004905	Bo8g091130	Bra007270
OG0004905	Bo4g112720	Bra014670
OG0004905	Bo6g072360	Bra003252
OG0004906	Bo6g114730	Bra016080
OG0004906	Bo6g092570	Bra003886
OG0004906	Bo2g075510	Bra008017
OG0004907	Bo4g133170	Bra040999
OG0004908	Bo5g086600	Bra034457
OG0004908	Bo6g046670	Bra028017
OG0004908	Bo8g027230	Bra036737
OG0004909	Bo7g065410	Bra033679
OG0004910	Bo7g116160	Bra037004
OG0004910	Bo3g170700	Bra034565
OG0004910	Bo1g008140	Bra011441
OG0004911	Bo3g013210	Bra006465
OG0004911	Bo2g016570	Bra023683
OG0004911	Bo9g154780	Bra002167
OG0004913	Bo4g120340	Bra014843
OG0004913	Bo4g120300	Bra014842
OG0004914	Bo5g004330	Bra015291
OG0004915	Bo3g169030	Bra034612
OG0004915	Bo1g007590	Bra011501
OG0004915	Bo7g116660	Bra017629
OG0004916	Bo8g118330, Bo4g200850	Bra021453
OG0004916	Bo4g001070	Bra004415
OG0004917	Bo9g063050	Bra017568
OG0004917	Bo7g075160	Bra025029
OG0004917	Bo2g129890	Bra022026
OG0004918	Bo2g161510	Bra029317
OG0004918	Bo7g098790	Bra012944
OG0004918	Bo9g014650	Bra035920
OG0004919	Bo8g004250	Bra030589
OG0004919	Bo5g004870	Bra015346
OG0004920	Bo6g120200	Bra003732, Bra015779
OG0004920	Bo11959s010	Bra008242
OG0004921	Bo4g045710	Bra005566
OG0004921	Bo3g026760	Bra022896
OG0004922	Bo7g110390	Bra019155
OG0004922	Bo1g040290	Bra013899
OG0004922	Bo8g050870	Bra010457
OG0004923	Bo7g105990	Bra012597
OG0004923	Bo1g019580	Bra013308
OG0004923	Bo3g157000	Bra021009
OG0004924	Bo9g076450	Bra029549
OG0004926	Bo8g054130	Bra010383
OG0004926	Bo1g051230	Bra026280
OG0004926	Bo7g111890, Bo7g111910	Bra024222
OG0004927	Bo4g111230	Bra014628
OG0004927	Bo6g072840	Bra003279
OG0004927	Bo8g091790	Bra007324
OG0004928	Bo8g115010	Bra032459, Bra032457
OG0004929	Bo5g114070	Bra022428
OG0004929	Bo1g114650	Bra038211
OG0004930	Bo9g091220	Bra035241
OG0004931	Bo4g176170	Bra021718
OG0004931	Bo4g177640	Bra021755
OG0004932	Bo4g178040	Bra021791
OG0004932	Bo4g046000	Bra005597
OG0004932	Bo3g026690	Bra022888
OG0004933	Bo7g080380	Bra024825
OG0004933	Bo7g080390	Bra024824
OG0004933	Bo7g080370	Bra024827
OG0004933	Bo2g136060	Bra026609, Bra021315
OG0004934	Bo1g146140	Bra040038
OG0004934	Bo5g140110	Bra029685
OG0004934	Bo3g061530	Bra001275
OG0004935	Bo3g184810	Bra037984, Bra030879
OG0004936	Bo7g108870, Bo7g088570	Bra019297
OG0004936	Bo3g165850	Bra020814
OG0004936	Bo1g035810	Bra013708
OG0004937	Bo2g161610	Bra012962, Bra029310
OG0004937	Bo7g098580	Bra012963
OG0004938	Bo2g133730	Bra014345
OG0004938	Bo8g066270	Bra016670, Bra007111
OG0004938	Bo5g020600	Bra026159
OG0004939	Bo4g058470	Bra022798, Bra018315
OG0004940	Bo3g143740	Bra010853
OG0004941	Bo9g173940	Bra009392
OG0004942	Bo4g024980	Bra004938
OG0004942	Bo3g038990	Bra000403
OG0004942	Bo4g195810	Bra039314
OG0004943	Bo2g097360	Bra008500
OG0004943	Bo6g125790	Bra035202
OG0004944	Bo4g195440	Bra040319
OG0004944	Bo3g037700	Bra000384
OG0004945	Bo3g178190	Bra010332
OG0004946	Bo9g163300	Bra008628
OG0004946	Bo2g013010	Bra023558
OG0004946	Bo3g010930	Bra006346
OG0004947	Bo00629s110	Bra023699
OG0004947	Bo3g013430	Bra006485
OG0004947	Bo9g154470	Bra002194
OG0004948	Bo6g082000	Bra003667
OG0004949	Bo4g007060	Bra004516
OG0004949	Bo4g197260	Bra039265
OG0004950	Bo5g126940	Bra027232
OG0004950	Bo1g128360	Bra021117
OG0004950	Bo3g066910	Bra001598
OG0004951	Bo9g069370	Bra017496
OG0004951	Bo7g077370	Bra024955
