Orthogroup	Brassica_oleracea	Arabis_alpina
OG0004695	Bo9g004490, Bo3g052810	AALP_AA6G024900
OG0004696	Bo3g168860, Bo5g086550, Bo1g007250	AALP_AA7G213100
OG0004697	Bo6g047900	AALP_AA1G342600
OG0004698	Bo5g108610	AALP_AA4G099200
OG0004699	Bo4g140420, Bo4g145560	AALP_AA6G327100
OG0004700	Bo6g120880, Bo2g091240	AALP_AA2G210900
OG0004701	Bo1g098850, Bo7g033200, Bo3g083200	AALP_AA3G281600
OG0004702	Bo8g112550, Bo5g008880	AALP_AA1G085500
OG0004703	Bo6g121730, Bo6g081850, Bo04101s010	AALP_AA2G223100
OG0004704	Bo2g068500, Bo6g094590, Bo6g112330	AALP_AA2G138200
OG0004706	Bo4g024050, Bo4g195160, Bo3g037400	AALP_AA4G236300
OG0004707	Bo7g100880, Bo9g088540, Bo4g043400, Bo8g081720, Bo1g059270	AALP_AA5G136400
OG0004708	Bo3g162320, Bo1g022570, Bo7g107210, Bo02147s010	AALP_AA7G032900
OG0004710	Bo1g014400, Bo7g114320	AALP_AA7G152500
OG0004711	Bo2g155570	AALP_AA2G042200, AALP_AAs65394U000200
OG0004712	Bo1g037580	AALP_AA7G072800
OG0004715	Bo3g066010, Bo1g134510, Bo5g130490	AALP_AA3G160000
OG0004716	Bo3g096550, Bo2g168140, Bo9g019020	AALP_AA8G515500
OG0004717	Bo6g078030, Bo6g078040, Bo6g077940	AALP_AA5G275200
OG0004718	Bo1g011140, Bo1g011120, Bo1g011150, Bo3g173800	AALP_AA7G173600
OG0004719	Bo1g141380	AALP_AA3G118200
OG0004719	Bo9g177240	AALP_AA8G046900
OG0004720	Bo9g135310, Bo3g018600, Bo3g018580	AALP_AA8G375800
OG0004721	Bo9g152510, Bo2g018330	AALP_AA8G217200
OG0004722	Bo6g067870, Bo6g067840	AALP_AA5G174000, AALP_AA5G173900
OG0004723	Bo7g048170, Bo5g055850, Bo5g055860	AALP_AA1G292600
OG0004724	Bo3g185680, Bo6g051540	AALP_AA4G005500
OG0004725	Bo9g172340	AALP_AA8G100700
OG0004726	Bo2g156300, Bo9g010860, Bo7g095130	AALP_AA8G247300
OG0004727	Bo4g157540, Bo8g099220	AALP_AA6G262000
OG0004728	Bo6g072730, Bo2g108920	AALP_AA5G213200
OG0004730	Bo8g095950, Bo4g101350	AALP_AA2G215500
OG0004731	Bo2g105250	AALP_AA6G182600
OG0004732	Bo3g175190, Bo7g114970	AALP_AA7G166600
OG0004735	Bo3g171060, Bo7g115880, Bo1g009860	AALP_AA7G192700
OG0004736	Bo2g161380	AALP_AA3G107600
OG0004736	Bo1g014630	AALP_AA7G150000
OG0004737	Bo8g110780, Bo8g059100	AALP_AA1G107500
OG0004738	Bo3g064160, Bo1g141080, Bo5g136610	AALP_AA3G121500
OG0004741	Bo7g031050, Bo00853s030	AALP_AA6G015100, AALP_AA3G173900, AALP_AA6G014900
OG0004743	Bo2g129990	AALP_AA6G117000
OG0004744	Bo3g185610	AALP_AA4G007500
OG0004746	Bo4g019730, Bo4g194290	AALP_AA4G222800
OG0004747	Bo9g014060	AALP_AA8G412300
OG0004747	Bo7g097590	AALP_AA8G412300
OG0004748	Bo1g147870, Bo5g143380	AALP_AA3G072000
OG0004749	Bo8g112670, Bo01028s020	AALP_AA1G082300
OG0004751	Bo7g109180, Bo1g037260, Bo3g154280	AALP_AA7G068700
OG0004752	Bo5g104810, Bo3g055570	AALP_AA3G015300
OG0004753	Bo3g003360, Bo2g007000	AALP_AA8G049400
OG0004754	Bo3g024530, Bo4g058510, Bo4g173010	AALP_AAs75044U000100
OG0004755	Bo4g014530, Bo4g191100	AALP_AA4G202700
OG0004756	Bo4g102550, Bo6g077400	AALP_AA8G223700
OG0004757	Bo8g002730	AALP_AA1G034500
OG0004758	Bo7g097070, Bo2g160620	AALP_AA1G147200
OG0004759	Bo7g087110	AALP_AA5G057400
OG0004761	Bo8g097660, Bo6g079240	AALP_AA5G279500
OG0004762	Bo3g003900	AALP_AA3G127700
OG0004764	Bo4g195040, Bo4g023820	AALP_AA4G234100
OG0004765	Bo3g049760, Bo5g004940, Bo6g080810, Bo9g134890	AALP_AA2G262900
OG0004766	Bo2g075410, Bo6g114690, Bo6g092670	AALP_AA2G153200
OG0004768	Bo9g163710	AALP_AA8G166200
OG0004769	Bo5g123530, Bo1g122910, Bo3g068610	AALP_AA3G193100
OG0004771	Bo7g081880, Bo2g138580	AALP_AA5G231600
OG0004772	Bo3g153360, Bo7g118650, Bo1g009930, Bo1g003500	AALP_AA7G253400
OG0004773	Bo5g136630	AALP_AA3G121800
OG0004773	Bo9g176670	AALP_AA8G052500
OG0004774	Bo3g074670, Bo5g111240, Bo1g110140	AALP_AA3G230600
OG0004775	Bo9g173980	AALP_AA8G088500
OG0004777	Bo8g064810, Bo5g016890	AALP_AA1G133800
OG0004780	Bo3g060520, Bo5g143610, Bo1g149020	AALP_AA3G066200
OG0004781	Bo9g166460, Bo2g011550, Bo6g028100, Bo3g129920	AALP_AA8G136300
OG0004782	Bo3g003730, Bo2g007160	AALP_AA8G056400
OG0004783	Bo6g114410, Bo2g075110, Bo6g092880	AALP_AA2G150400
OG0004785	Bo7g107250, Bo1g022740, Bo1g022660, Bo08313s010, Bo3g162840	AALP_AA7G034000
OG0004786	Bo4g164890, Bo3g040380	AALP_AA6G232300
OG0004788	Bo7g117660, Bo1g006110, Bo3g156810	AALP_AA7G233800
OG0004790	Bo5g004200, Bo8g115830	AALP_AA4G139000
OG0004791	Bo6g095110, Bo6g095100, Bo6g110510, Bo6g110540	AALP_AA2G127000
OG0004792	Bo6g107010, Bo6g096040, Bo2g061060	AALP_AA2G109200
OG0004793	Bo5g139970	AALP_AA3G092100
OG0004794	Bo9g108680, Bo2g046270	AALP_AA8G307300
OG0004797	Bo1g103730	AALP_AA3G261200
OG0004798	Bo9g042160	AALP_AA2G031900
OG0004799	Bo2g009730, Bo3g005480	AALP_AA8G096300
OG0004800	Bo5g137810, Bo8g096210, Bo2g101930, Bo2g101920, Bo3g061790	AALP_AA3G106600
OG0004803	Bo9g184680, Bo3g001820, Bo2g002520	AALP_AA8G019600
OG0004804	Bo9g108560, Bo3g023050, Bo2g047390	AALP_AA8G305300
OG0004805	Bo3g012300, Bo9g161690	AALP_AA8G180000
OG0004807	Bo3g018660	AALP_AA8G375200
OG0004808	Bo5g126460, Bo1g124780	AALP_AA3G182200
OG0004809	Bo3g143340, Bo5g055840, Bo7g048190	AALP_AA1G292500
OG0004810	Bo3g023470, Bo2g048110, Bo9g104980	AALP_AA8G296500
OG0004811	Bo01087s030	AALP_AA1G097100
OG0004814	Bo8g061430, Bo8g108610	AALP_AA1G125500
OG0004815	Bo7g112040, Bo8g054240	AALP_AA4G050900
OG0004818	Bo7g003800, Bo8g013970, Bo6g018220	AALP_AA4G067500
OG0004819	Bo7g048590, Bo5g052340	AALP_AA1G287300
OG0004820	Bo6g121090	AALP_AA2G212600
OG0004821	Bo3g048290	AALP_AA6G214600
OG0004821	Bo7g077970, Bo5g148170	AALP_AA6G100000
OG0004822	Bo4g141950	AALP_AA6G320400
OG0004823	Bo3g185460, Bo6g034780, Bo6g051400	AALP_AA4G010200
OG0004825	Bo3g040510, Bo4g075450, Bo4g075460	AALP_AA6G235800
OG0004826	Bo8g033960	AALP_AA3G160300, AALP_AA3G160400
OG0004828	Bo6g059920	AALP_AA6G350700
OG0004829	Bo1g048300, Bo7g111390	AALP_AA7G109300
OG0004830	Bo00615s150	AALP_AA8G486500
OG0004831	Bo7g078480, Bo2g134390, Bo9g070140	AALP_AA5G005300
OG0004832	Bo7g108430, Bo7g108440, Bo9g084590, Bo01035s050, Bo1g033060	AALP_AA7G059200
OG0004834	Bo5g141920, Bo3g060990	AALP_AA3G076800
OG0004838	Bo8g100970, Bo4g149820	AALP_AA6G289800
OG0004839	Bo5g009920, Bo8g111090	AALP_AA1G100100
OG0004840	Bo6g058720	AALP_AA6G352900
OG0004841	Bo1g003540	AALP_AA7G252500
OG0004842	Bo4g188460, Bo4g025930, Bo3g034420	AALP_AA4G181700
OG0004844	Bo5g001280, Bo5g001270, Bo6g066870, Bo8g118240	AALP_AA1G013800
OG0004845	Bo6g046520	AALP_AA1G345500
OG0004846	Bo3g138600, Bo7g052900	AALP_AA1G270600
OG0004847	Bo3g040310, Bo4g165090, Bo4g071850	AALP_AA6G228900
OG0004848	Bo8g090980, Bo6g072230	AALP_AA4G020700, AALP_AA5G208900
OG0004849	Bo2g011500, Bo3g009310	AALP_AA3G063200
OG0004851	Bo8g072720, Bo5g039350, Bo7g056240	AALP_AA2G137400
OG0004852	Bo6g073060, Bo8g092050	AALP_AA5G222500
OG0004853	Bo5g062780, Bo3g148940	AALP_AA8G390300
OG0004854	Bo1g019230	AALP_AA7G003100
OG0004855	Bo3g083330, Bo3g083430, Bo3g083370, Bo3g083440, Bo20493s010	AALP_AA3G284300, AALP_AA8G251500
OG0004857	Bo2g047700, Bo9g083130	AALP_AA8G302500
OG0004859	Bo2g052560	AALP_AA2G075000
OG0004860	Bo6g067260	AALP_AA7G199100
OG0004862	Bo7g119710	AALP_AA7G263400
OG0004863	Bo7g077170, Bo2g131900, Bo9g066940	AALP_AA6G108600
OG0004865	Bo3g058560	AALP_AA3G041800
OG0004865	Bo3g058570	AALP_AA3G041900
OG0004866	Bo2g095280, Bo6g081020, Bo6g123880	AALP_AA2G244600
OG0004867	Bo2g166160, Bo3g101430	AALP_AA8G475500
OG0004868	Bo8g100670, Bo3g042300	AALP_AA6G285700
OG0004869	Bo4g116710, Bo4g116720	AALP_AA5G193800
OG0004870	Bo3g140070	AALP_AA6G095700
OG0004871	Bo6g010540, Bo8g016660	AALP_AA8G235200
OG0004872	Bo5g111250, Bo3g074660	AALP_AA3G230400
OG0004873	Bo3g026770, Bo4g179410, Bo4g045700	AALP_AA8G240000
OG0004875	Bo2g037720, Bo9g120990, Bo3g021380	AALP_AA8G343200
OG0004876	Bo7g031680, Bo3g083710	AALP_AA3G289000
OG0004877	Bo2g097470, Bo2g050970	AALP_AA2G067500, AALP_AAs72190U000100
OG0004879	Bo6g115870, Bo2g075710, Bo2g075700	AALP_AA2G156200
OG0004880	Bo4g142040	AALP_AA6G319200
OG0004881	Bo9g062640	AALP_AA6G125100, AALP_AA6G125400
OG0004882	Bo7g114590, Bo3g044900	AALP_AA7G159400
OG0004884	Bo5g009010, Bo8g055830, Bo8g112450	AALP_AA1G086900
OG0004885	Bo4g182280	AALP_AAs55026U000300
OG0004887	Bo7g107990	AALP_AA7G052500
OG0004888	Bo4g188640, Bo4g025820	AALP_AA4G183900
OG0004889	Bo3g019570, Bo01280s020	AALP_AA8G357200
OG0004891	Bo4g164820, Bo4g074210	AALP_AA1G085100
OG0004892	Bo00934s050, Bo7g095580, Bo7g095630	AALP_AA8G241000
OG0004893	Bo4g116790, Bo8g089670	AALP_AA5G192500
OG0004894	Bo1g098190, Bo4g086780, Bo9g042070	AALP_AA2G029600
OG0004896	Bo3g031830, Bo4g030400, Bo4g187060	AALP_AA4G152100
OG0004897	Bo7g080640, Bo6g094090, Bo01175s010, Bo6g113170	AALP_AA2G148700
OG0004898	Bo4g192910, Bo4g018540	AALP_AA4G219200, AALP_AA4G219300
OG0004899	Bo7g080080, Bo9g070370, Bo2g134790	AALP_AA5G009000
OG0004900	Bo01449s020, Bo7g113670	AALP_AA7G140100
OG0004901	Bo3g081980, Bo4g104740, Bo1g101100	AALP_AA6G345000, AALP_AA3G278500
OG0004902	Bo3g154060	AALP_AA7G241100
OG0004903	Bo2g024680, Bo9g146910	AALP_AA8G404100
OG0004904	Bo4g176410, Bo4g052130	AALP_AA6G083500
OG0004905	Bo8g091130, Bo4g112720, Bo6g072360	AALP_AA5G210500
OG0004906	Bo6g114730, Bo6g092570, Bo2g075510	AALP_AA2G154300
OG0004907	Bo1g034410, Bo21746s010	AALP_AAs39757U000100, AALP_AAs39757U000400, AALP_AAs69716U000100
OG0004909	Bo7g065410	AALP_AA6G150100
OG0004911	Bo3g013210, Bo2g016570, Bo9g154780	AALP_AA8G202000
OG0004915	Bo3g169030, Bo1g007590, Bo7g116660	AALP_AA7G210000
OG0004916	Bo8g118330, Bo4g200850, Bo4g001070	AALP_AA4G272600
OG0004917	Bo9g063050	AALP_AA6G118200
OG0004918	Bo2g161510, Bo7g098790, Bo9g014650	AALP_AA8G445800
OG0004919	Bo8g004250, Bo5g004870	AALP_AA1G041500
OG0004920	Bo6g120200	AALP_AA5G148200
OG0004924	Bo9g076450	AALP_AA6G214700
OG0004926	Bo8g054130, Bo1g051230, Bo7g111890, Bo7g111910	AALP_AA7G120800
OG0004927	Bo4g111230, Bo6g072840, Bo8g091790	AALP_AA5G218000
OG0004929	Bo5g114070, Bo1g114650	AALP_AA3G223200
OG0004930	Bo6g101240, Bo9g091220	AALP_AA2G082500
OG0004931	Bo4g177640	AALP_AA6G078700, AALP_AAs53463U000100
OG0004932	Bo4g178040, Bo4g046000, Bo3g026690	AALP_AA6G070700
OG0004933	Bo7g080380, Bo7g080390, Bo7g080370, Bo2g136060	AALP_AA5G012900
OG0004936	Bo7g108870, Bo7g088570, Bo3g165850, Bo1g035810	AALP_AA7G063500
OG0004938	Bo2g133730, Bo8g066270, Bo5g020600	AALP_AA1G171100
OG0004939	Bo4g058470	AALP_AAs72293U000300
OG0004941	Bo9g173940	AALP_AA8G089300
OG0004942	Bo4g024980, Bo3g038990, Bo4g195810	AALP_AA4G247800
OG0004944	Bo4g195440, Bo3g037700	AALP_AA4G242200
OG0004945	Bo3g178190	AALP_AA3G254300
OG0004947	Bo00629s110, Bo3g013430, Bo9g154470	AALP_AA5G090500
OG0004949	Bo4g007060, Bo4g197260	AALP_AA4G255400
OG0004950	Bo5g126940, Bo1g128360, Bo3g066910	AALP_AA3G175100
OG0004951	Bo9g069370, Bo7g077370, Bo2g132260	AALP_AA6G105700
OG0004952	Bo6g096010, Bo2g061090, Bo6g107120	AALP_AA2G110100
OG0004953	Bo9g133560, Bo2g029020, Bo3g019090	AALP_AA8G368100
OG0004954	Bo3g022170, Bo2g042100, Bo9g117260	AALP_AA8G327600
OG0004955	Bo6g081770, Bo2g093300, Bo6g121810	AALP_AA2G224800
OG0004956	Bo4g074330, Bo4g164740	AALP_AA6G235900
OG0004958	Bo9g140970, Bo2g025220	AALP_AA8G396000
OG0004959	Bo1g110160	AALP_AAs55477U000100
OG0004960	Bo2g006670, Bo3g002960, Bo9g178980	AALP_AA8G041600
OG0004961	Bo8g007370, Bo8g114280, Bo5g007940	AALP_AA1G069000
OG0004962	Bo8g070510, Bo5g030820, Bo7g061270	AALP_AA5G274300
OG0004964	Bo1g080230, Bo3g109430, Bo8g077910	AALP_AA5G118800
OG0004965	Bo4g026050	AALP_AA4G180100
OG0004966	Bo9g031000, Bo9g032300, Bo02237s010	AALP_AA6G205500
OG0004967	Bo9g111470, Bo3g022550, Bo2g044620	AALP_AA8G319100
OG0004968	Bo8g016190, Bo8g016750, Bo18276s010, Bo08973s010	AALP_AA5G076400
OG0004969	Bo7g095090, Bo2g155770	AALP_AA8G247400
OG0004971	Bo3g134510	AALP_AA5G094700
OG0004972	Bo4g012550, Bo5g008980, Bo3g103560, Bo4g190120	AALP_AA7G182500
OG0004973	Bo6g067570, Bo4g030580	AALP_AA5G167900
OG0004974	Bo3g154180, Bo7g117850, Bo1g005740	AALP_AA7G238000
OG0004975	Bo6g095170, Bo6g110380, Bo2g064570	AALP_AA2G124000
OG0004976	Bo2g158530	AALP_AA8G433600
OG0004977	Bo3g037640, Bo4g195420	AALP_AA4G240900
OG0004979	Bo5g137780, Bo3g061770, Bo1g144210	AALP_AA3G107100
OG0004982	Bo4g182010, Bo4g043650	AALP_AA6G059400
OG0004984	Bo9g076260, Bo9g076270	AALP_AA6G213500
OG0004985	Bo9g018330, Bo2g166380, Bo3g100930	AALP_AA8G480800
OG0004986	Bo8g007090, Bo01173s030, Bo23978s010, Bo8g114630	AALP_AA1G060700
OG0004987	Bo5g099900	AALP_AA3G249900
OG0004988	Bo7g090900	AALP_AA5G049900
OG0004990	Bo2g023650	AALP_AA8G236500
OG0004991	Bo4g008200, Bo3g039290	AALP_AA4G253800
OG0004992	Bo6g056230, Bo4g131010, Bo00766s080	AALP_AA4G095800
OG0004993	Bo4g125760, Bo7g101330, Bo7g101320, Bo7g101300, Bo05169s010	AALP_AA5G144800
OG0004994	Bo8g071080, Bo7g059910, Bo5g034830	AALP_AA1G238700
OG0004995	Bo1g037360, Bo7g109250	AALP_AA7G070000
OG0004996	Bo8g090880, Bo4g113030	AALP_AA5G207000
OG0004997	Bo3g064680, Bo5g135040, Bo1g139730	AALP_AA3G129200
OG0004998	Bo3g009760, Bo2g011820, Bo9g165970	AALP_AA8G144900
OG0004999	Bo4g187630, Bo7g093150, Bo4g027280, Bo3g032500	AALP_AA4G163400
OG0005001	Bo7g082230, Bo17968s010, Bo9g075910, Bo01146s030	AALP_AA5G230000
OG0005002	Bo5g002720, Bo8g117660, Bo8g117630	AALP_AA1G001500
OG0005003	Bo1g003450, Bo7g118740, Bo3g153310	AALP_AA7G254200
OG0005004	Bo8g058850, Bo5g010160, Bo8g110930	AALP_AA1G102800
OG0005005	Bo7g047060, Bo5g055980, Bo3g143580	AALP_AA1G294100
OG0005006	Bo4g021010, Bo4g194610	AALP_AA4G226800
OG0005007	Bo4g200820	AALP_AA4G271000
OG0005008	Bo3g076330, Bo1g108320, Bo5g104980	AALP_AA3G241900
OG0005009	Bo00983s080	AALP_AA8G031100
OG0005010	Bo2g149310, Bo2g167960, Bo7g063830	AALP_AA8G510400
OG0005012	Bo6g086240, Bo6g119700, Bo2g084000	AALP_AA2G197800
OG0005015	Bo7g014430, Bo9g024530	AALP_AA3G333500, AALP_AA3G333400
OG0005017	Bo1g019260, Bo8g049940, Bo7g105800	AALP_AA7G003300
OG0005018	Bo6g092790, Bo2g075240	AALP_AAs51843U000100, AALP_AA2G151900, AALP_AAs66150U000100
OG0005020	Bo2g104870, Bo5g055900, Bo9g078550	AALP_AAs68017U000700
OG0005023	Bo5g137280, Bo3g062760	AALP_AA3G114800
OG0005024	Bo3g078600, Bo1g107040, Bo3g078610	AALP_AA3G247200, AALP_AA3G246300
OG0005025	Bo5g133170, Bo1g138970, Bo3g065120	AALP_AA3G138100
OG0005027	Bo3g017170	AALP_AA8G407300
OG0005028	Bo1g011810, Bo3g175340, Bo7g114830	AALP_AA7G163700
OG0005029	Bo7g030550	AALP_AA6G159700
OG0005030	Bo2g026930, Bo3g018310, Bo9g137100	AALP_AA8G381200
OG0005031	Bo2g097510, Bo4g114070, Bo6g099140	AALP_AA8G438500
OG0005032	Bo3g060960, Bo5g141940, Bo1g147610	AALP_AA3G068800
OG0005035	Bo4g031020, Bo03358s010, Bo4g186490, Bo3g031430	AALP_AA7G186500
OG0005036	Bo1g108750, Bo5g107420	AALP_AA3G238000
OG0005038	Bo6g104000	AALP_AA2G094800
OG0005039	Bo1g095770	AALP_AA2G033100
OG0005040	Bo3g060720	AALP_AA3G072900
OG0005041	Bo9g088110, Bo2g110600	AALP_AA6G191100, AALP_AA6G190600
OG0005042	Bo4g013260, Bo4g190880	AALP_AA4G198000
OG0005043	Bo3g149140	AALP_AA4G148800
OG0005043	Bo1g101900	AALP_AA3G269900
OG0005044	Bo8g114300, Bo8g007360	AALP_AA1G067000
OG0005045	Bo3g027260, Bo4g181860	AALP_AA6G062100
OG0005046	Bo8g058220	AALP_AA1G095300
OG0005048	Bo8g092020, Bo4g111030, Bo6g073030	AALP_AA5G222000
OG0005049	Bo6g054730, Bo8g039500, Bo8g039550, Bo6g054740	AALP_AA5G029600
OG0005050	Bo7g077040, Bo2g131700, Bo9g066820	AALP_AA6G109700
OG0005051	Bo3g012780, Bo9g159830, Bo2g013970, Bo03161s010	AALP_AA8G190600
OG0005052	Bo9g008370, Bo7g085930	AALP_AA5G046900
OG0005053	Bo9g111240, Bo2g045820, Bo3g022670	AALP_AA8G315800
OG0005054	Bo8g002660, Bo8g002650	AALP_AA1G032700
OG0005055	Bo1g008440, Bo7g116000	AALP_AA7G196000
OG0005056	Bo2g023870	AALP_AAs64104U000100
OG0005058	Bo4g024690, Bo4g195590	AALP_AA4G243900
OG0005060	Bo3g062520, Bo5g139880, Bo00998s030	AALP_AA3G090700
OG0005061	Bo9g021700	AALP_AA8G505200
OG0005062	Bo9g174380, Bo3g004970, Bo2g009130	AALP_AA8G082600
OG0005063	Bo6g118860, Bo6g086910, Bo2g082270	AALP_AA2G187300
OG0005064	Bo9g120530, Bo6g044200, Bo8g027010	AALP_AA1G348700
OG0005066	Bo2g134500, Bo9g070290, Bo7g078680	AALP_AA5G006900
OG0005068	Bo3g107600, Bo2g164160, Bo9g014980	AALP_AA8G455500
OG0005069	Bo9g008700, Bo7g087050, Bo1g090540, Bo2g146540	AALP_AA5G057000
OG0005070	Bo3g081790, Bo7g040530	AALP_AA3G269600
OG0005071	Bo2g167710, Bo9g021770, Bo7g064700	AALP_AA8G503700
OG0005072	Bo1g002840, Bo3g152610, Bo7g119000	AALP_AA7G275700
OG0005073	Bo6g124010	AALP_AA2G247200
OG0005076	Bo7g071290, Bo17086s010, Bo04589s010, Bo01206s020	AALP_AA6G132000
OG0005076	Bo9g061180, Bo7g070140	AALP_AAs41221U000100
OG0005077	Bo01267s010	AALP_AAs51090U000100
OG0005077	Bo8g020660	AALP_AA3G367700
OG0005078	Bo4g192830	AALP_AA3G039400
OG0005079	Bo3g044300	AALP_AA6G195200
OG0005081	Bo4g076680, Bo8g094470, Bo8g094450, Bo8g094430	AALP_AA5G250700
OG0005083	Bo7g116940, Bo1g007140, Bo3g168760	AALP_AA7G215500
OG0005084	Bo3g114880	AALP_AA5G100500
OG0005087	Bo00285s140, Bo00613s160, Bo00792s050, Bo00613s090, Bo00616s140, Bo2g139200, Bo00285s110, Bo00854s040, Bo00616s030, Bo00613s130	AALP_AAs69095U000100
OG0005088	Bo00613s050, Bo5g103370	AALP_AAs57486U000100
OG0005088	Bo00285s120, Bo00616s080, Bo2g139220	AALP_AAs43866U000100
OG0005089	Bo2g138350	AALP_AA3G296000
OG0005093	Bo3g109420	AALP_AA1G254100, AALP_AA3G328700, AALP_AAs69848U000100
OG0005094	Bo6g068030, Bo9g117650, Bo7g064020	AALP_AA8G510900
OG0005102	Bo00875s050, Bo8g044760, Bo7g104570	AALP_AA8G260100
OG0005103	Bo5g016630	AALP_AA1G140400
OG0005104	Bo6g099040, Bo2g055640, Bo6g103670	AALP_AA2G089700
OG0005105	Bo9g026090, Bo3g094060, Bo7g011300	AALP_AA3G345500
OG0005107	Bo8g114130, Bo3g140180, Bo8g114110	AALP_AA1G070400, AALP_AA1G070600, AALP_AA1G070700, AALP_AAs50029U000200
OG0005108	Bo4g027430	AALP_AA4G162000
OG0005109	Bo5g127690, Bo5g128740, Bo1g129910, Bo3g066440	AALP_AA3G166600
OG0005110	Bo5g008850	AALP_AA1G114000, AALP_AA1G085200
OG0005111	Bo4g023880, Bo4g195080	AALP_AA4G235000
OG0005112	Bo7g083880	AALP_AA5G034500
OG0005113	Bo8g091200, Bo4g112670	AALP_AA5G211600
OG0005114	Bo5g076500, Bo6g018680	AALP_AA1G111400
OG0005115	Bo3g068490, Bo1g123260, Bo5g123750	AALP_AA3G190100
OG0005116	Bo00578s040, Bo4g145340, Bo6g062100	AALP_AA8G309900
OG0005117	Bo1g016230, Bo1g016280, Bo1g016220, Bo1g016170	AALP_AA7G144100
OG0005118	Bo8g079910, Bo7g099320, Bo1g084780	AALP_AA5G126000
OG0005120	Bo8g020510, Bo6g007010	AALP_AA1G285700
OG0005121	Bo3g030120, Bo4g034630, Bo4g186280	AALP_AA4G135900
OG0005122	Bo6g092820, Bo6g114540, Bo2g075220	AALP_AA2G151500
OG0005125	Bo9g134980, Bo3g018790, Bo2g028650	AALP_AA8G373100
OG0005126	Bo6g092780	AALP_AA2G152500, AALP_AA2G152300
OG0005127	Bo4g137190	AALP_AA4G089400
OG0005128	Bo5g020780, Bo8g066360, Bo8g106130	AALP_AA1G172800
OG0005129	Bo4g179490, Bo4g045500, Bo3g027060	AALP_AA6G068400
OG0005133	Bo2g140640, Bo7g084470	AALP_AA5G042500
OG0005134	Bo3g096370, Bo9g027520	AALP_AA3G354800
OG0005135	Bo3g081350	AALP_AA3G259400
OG0005137	Bo1g134790, Bo5g131980	AALP_AA3G155700
OG0005138	Bo2g032640, Bo2g002680, Bo2g002700, Bo9g183420	AALP_AA8G016400
OG0005140	Bo3g061340, Bo1g147290	AALP_AA3G084000
OG0005141	Bo6g112860	AALP_AA2G145300
OG0005142	Bo5g148270, Bo3g057310	AALP_AA3G037900
OG0005143	Bo5g132730, Bo3g060630, Bo5g143420	AALP_AA3G071300
OG0005144	Bo7g081480	AALP_AA5G024000
OG0005145	Bo8g098540, Bo4g097120	AALP_AA5G286800
OG0005146	Bo8g064820	AALP_AA1G135300
OG0005147	Bo8g101090	AALP_AA6G290900
OG0005147	Bo3g152970	AALP_AA7G256400
OG0005148	Bo8g099540, Bo3g041960	AALP_AA6G265900
OG0005149	Bo7g115100, Bo3g173970	AALP_AA7G170500
OG0005153	Bo6g101040	AALP_AAs42590U000100, AALP_AAs59509U000100
OG0005154	Bo9g118840, Bo2g041470, Bo3g021860	AALP_AA8G333200
OG0005156	Bo1g121620, Bo1g121600	AALP_AA3G195700
OG0005157	Bo8g028850, Bo5g086990	AALP_AA1G331100
OG0005158	Bo6g078090	AALP_AA5G275900
OG0005159	Bo5g126840, Bo3g066920	AALP_AA3G175700, AALP_AA3G175900
OG0005162	Bo3g093410	AALP_AA1G022700
OG0005163	Bo3g156910, Bo1g019440, Bo7g105910	AALP_AA7G005500
OG0005164	Bo4g076990, Bo4g161220	AALP_AA6G241600
OG0005165	Bo6g080210, Bo2g096180	AALP_AA2G254000
OG0005166	Bo2g082510	AALP_AA8G339400
OG0005167	Bo7g050150, Bo3g140220, Bo5g051810	AALP_AA1G265300
OG0005168	Bo7g061860, Bo5g029140, Bo8g069960	AALP_AA1G219500
OG0005169	Bo9g031050, Bo9g032140	AALP_AA6G311800
OG0005170	Bo1g016980	AALP_AA3G276300, AALP_AA8G193400
OG0005173	Bo8g046000, Bo1g053110	AALP_AAs66747U001100
OG0005176	Bo3g153430	AALP_AA7G251900
OG0005177	Bo6g099080	AALP_AA2G065700
OG0005178	Bo7g014250	AALP_AA3G336100
OG0005179	Bo2g115180	AALP_AA6G305500
OG0005180	Bo2g030190, Bo9g133400	AALP_AA8G365500
OG0005181	Bo5g146550, Bo3g058840, Bo1g151710	AALP_AA3G048200
OG0005182	Bo3g007000, Bo9g011370, Bo8g016790	AALP_AA8G431100
OG0005183	Bo8g102920, Bo8g068280, Bo5g027140	AALP_AA1G209400
OG0005184	Bo00790s030, Bo00615s250	AALP_AA8G485000
OG0005185	Bo3g065950, Bo5g131620, Bo1g134560	AALP_AA3G161000
OG0005186	Bo01589s020, Bo9g027770, Bo8g102650	AALP_AA3G360500
OG0005187	Bo7g040990, Bo8g032440, Bo5g065930	AALP_AA1G318200
OG0005188	Bo3g091350	AALP_AA3G324700
OG0005189	Bo2g065760, Bo6g110600	AALP_AA2G128200
OG0005192	Bo3g068510, Bo5g123710, Bo1g123160	AALP_AA3G190500
OG0005193	Bo4g006940, Bo4g197370	AALP_AA4G258300
OG0005194	Bo8g045770, Bo1g053490	AALP_AA8G259900
OG0005195	Bo2g096140	AALP_AA2G254900
OG0005196	Bo4g198680	AALP_AA4G268000
OG0005197	Bo6g003270	AALP_AAs42301U000300
OG0005198	Bo8g050960, Bo7g110500	AALP_AA7G084600
OG0005200	Bo3g012320	AALP_AA8G180700
