Orthogroup	Brassica_oleracea	Camelina_sativa
OG0007272	Bo9g023830, Bo3g088670	Csa19g046530, Csa28009s010, Csa15g071430, Csa01g035980
OG0007273	Bo6g124140, Bo2g095520	Csa07g058890, Csa16g049430, Csa09g094030
OG0007274	Bo8g114810, Bo8g005920	Csa17g009440, Csa14g007430, Csa03g008580
OG0007275	Bo8g018120	Csa02290s010, Csa03g051010, Csa17g072770, Csa14g051150, Csa06g040560
OG0007276	Bo7g024180	Csa15g071200, Csa19g046330, Csa11727s010, Csa01g035770
OG0007277	Bo3g042690	Csa18g020680, Csa02g037520, Csa11g081500
OG0007278	Bo9g119160, Bo2g041220	Csa02g057530, Csa11g088260, Csa18g026470
OG0007279	Bo6g106850, Bo6g097120, Bo2g057870	Csa07g034080, Csa16g028450, Csa05g084800
OG0007280	Bo2g011490	Csa20g019050, Csa08g005610, Csa13g016400, Csa13g016380
OG0007281	Bo4g098500	Csa07g001800, Csa05g095140, Csa16g001820
OG0007282	Bo7g033210, Bo01211s010	Csa02383s010, Csa01g030320, Csa15g049970, Csa19g036220
OG0007283	Bo1g101130, Bo7g037580	Csa15g048410, Csa01g029860, Csa19g035790
OG0007284	Bo4g004530, Bo3g039680	Csa04g066580, Csa06g053950, Csa05g001740
OG0007285	Bo3g175060, Bo7g114990	Csa10g011340, Csa12g015940
OG0007286	Bo1g024150, Bo7g108210, Bo7g107410	Csa11g025010, Csa12g036910, Csa10g021980
OG0007287	Bo00615s270, Bo3g100510	Csa18g038790, Csa02g073610, Csa11g102280
OG0007288	Bo4g195380, Bo3g037570	Csa06g051520, Csa04g063030, Csa05g004140
OG0007289	Bo2g132420, Bo7g077670, Bo9g069570	Csa20g082010, Csa11g064210, Csa18g002290
OG0007290	Bo4g041340, Bo4g182310	Csa07g007410, Csa16g007220, Csa05g021380
OG0007291	Bo8g098810, Bo4g160110	Csa09g092400, Csa07g057240, Csa10453s010
OG0007292	Bo2g011060, Bo9g169100	Csa08g004930, Csa13g015640, Csa20g018410
OG0007293	Bo8g101470, Bo4g148190	Csa16g043640, Csa07g052000, Csa09g086240
OG0007294	Bo7g104120, Bo8g042170	Csa11g034290, Csa12g053630, Csa10g030020
OG0007295	Bo5g042780	Csa07g053300, Csa16g045000, Csa11g072310, Csa09g087550
OG0007296	Bo3g110950, Bo1g078540	Csa17g094510, Csa10g036220, Csa00582s010
OG0007297	Bo6g120270	Csa07g047770, Csa16g040380, Csa09g080950
OG0007298	Bo6g112800	Csa16g001010, Csa07g001080, Csa05g095900
OG0007299	Bo7g065790, Bo2g120690	Csa20g068810, Csa11g070990, Csa18g009990
OG0007300	Bo9g152400, Bo2g018420	Csa13g022790, Csa20g030610, Csa08g013660
OG0007301	Bo6g051270, Bo3g185100	Csa14g066190, Csa03g061950, Csa17g095170
OG0007302	Bo3g177100	Csa11g013960, Csa10g012960, Csa12g017860
OG0007303	Bo3g018460, Bo9g135730	Csa02g064550, Csa18g032080, Csa11g092630
OG0007304	Bo1g007810	Csa12g009910, Csa10g008360, Csa11g009190
OG0007305	Bo7g057690, Bo5g038880	Csa17g029740, Csa03g026660, Csa14g028000
OG0007306	Bo7g100760	Csa04g036880, Csa06g025240, Csa04g036870, Csa09g058070
OG0007307	Bo9g169620, Bo2g010820, Bo3g007540	Csa20g017740, Csa08g004260, Csa13g014970
OG0007308	Bo9g006010, Bo2g100630	Csa02g006000, Csa13g054430, Csa08g050670
OG0007309	Bo4g147090, Bo8g101520	Csa16g043500, Csa07g051840, Csa09g086110
OG0007310	Bo5g054550, Bo3g143080, Bo7g048420	Csa14g035750, Csa03g031420, Csa17g037980
OG0007311	Bo8g059260, Bo5g010690, Bo8g110680	Csa17g013870, Csa03g013660, Csa14g011730
OG0007312	Bo3g157370, Bo7g106290	Csa12g042900, Csa10g025390, Csa11g028590, Csa09g039740
OG0007313	Bo5g115300, Bo1g114840, Bo3g073080	Csa15g027020, Csa19g026800
OG0007314	Bo2g149610, Bo7g089030	Csa11g074120, Csa02g032260, Csa18g014080
OG0007315	Bo1g154720	Csa01g003230, Csa15g003300, Csa01g003220
OG0007316	Bo9g021750, Bo7g064660	Csa11g104310, Csa02g076090
OG0007317	Bo3g118450, Bo3g118460	Csa06g019530, Csa09g040860, Csa04g028470
OG0007318	Bo8g112500, Bo8g011060	Csa03g011830, Csa14g009850, Csa17g011830
OG0007319	Bo4g139440	Csa15g015370, Csa19g015700, Csa01g012640
OG0007320	Bo3g002620, Bo9g181400	Csa20g005300, Csa13g006140, Csa08g060410
OG0007321	Bo7g096700, Bo2g159290	Csa13g030330, Csa08g020170, Csa20g043760
OG0007322	Bo8g094590, Bo4g106490	Csa16g006120, Csa05g091420, Csa07g005280
OG0007323	Bo5g128930	Csa15g019110, Csa01g017260, Csa19g021370
OG0007324	Bo3g025320, Bo4g050700	Csa16g012260, Csa05g029640, Csa07g011290
OG0007325	Bo1g057290, Bo8g039400	Csa10g031420, Csa11g036930, Csa12g056710
OG0007326	Bo2g118210	Csa18g010560, Csa11g071630, Csa18g010530, Csa20g067210, Csa11g071590
OG0007327	Bo4g115430	Csa04g042230, Csa06g030520, Csa09g067980
OG0007328	Bo1g153590	Csa15g003570, Csa19g005890, Csa01g003450
OG0007329	Bo4g130990	Csa12g063030, Csa12g063020, Csa11g041520, Csa10g033310
OG0007330	Bo7g117040, Bo1g006950	Csa11g007160, Csa10g007370, Csa12g008820
OG0007331	Bo1g023840, Bo7g107300, Bo3g162760	Csa12g037370, Csa10g022360, Csa11g025380
OG0007332	Bo9g035430, Bo9g029250	Csa09g098490, Csa16g056380, Csa07g065150
OG0007333	Bo6g057610, Bo4g136190	Csa12g074330, Csa10g040450, Csa11g046560, Csa15g071910, Csa01g034890
OG0007334	Bo3g013250, Bo9g154710	Csa08g011170, Csa20g027000
OG0007335	Bo4g115410, Bo8g090360	Csa09g068130, Csa06g030650, Csa04g042350
OG0007336	Bo2g127140, Bo9g061500	Csa11g067890, Csa20g076190, Csa18g005880
OG0007337	Bo8g069940, Bo7g061910	Csa17g025800, Csa14g025260, Csa03g023830
OG0007338	Bo5g087080	Csa03g036830, Csa14g042470, Csa17g051880
OG0007339	Bo7g117000, Bo3g168660, Bo1g007060	Csa12g008890, Csa10g007440, Csa11g007230
OG0007340	Bo2g024090, Bo9g148280	Csa20g036320, Csa08g015870, Csa13g026140
OG0007341	Bo3g107120, Bo9g015200	Csa18g036200, Csa02g070980, Csa11g099600
OG0007342	Bo9g169750, Bo3g007360	Csa20g017540, Csa08g003110, Csa13g014790
OG0007343	Bo5g007540, Bo8g007150	Csa03g009890, Csa17g009860, Csa14g007860
OG0007344	Bo7g021350, Bo3g088810	Csa19g050440, Csa15g071640, Csa01g035110
OG0007345	Bo6g114720, Bo6g092630	Csa16g034820, Csa09g075640, Csa07g039200, Csa07g021970
OG0007346	Bo3g041710	Csa05g043220, Csa07g060530, Csa16g051140
OG0007347	Bo4g187930	Csa05g014280, Csa05g014290, Csa04g052960, Csa06g042940
OG0007348	Bo3g090070, Bo7g019940, Bo9g023940	Csa19g050750, Csa15g071970
OG0007349	Bo1g053520	Csa10g029030, Csa12g051460, Csa11g033220
OG0007350	Bo2g003850, Bo3g002170	Csa13g003000, Csa20g003130, Csa08g061490
OG0007351	Bo3g158640, Bo1g020260	Csa11g028220, Csa12g042440, Csa10g025010
OG0007352	Bo4g026530, Bo4g026520, Bo7g094720, Bo4g188120	Csa06g043400, Csa05g013780, Csa04g053430
OG0007353	Bo7g104440, Bo1g053750	Csa10g029230, Csa12g051700, Csa11g033490
OG0007354	Bo00847s020, Bo7g092610	Csa02g035320, Csa18g018600, Csa11g078520, Csa11g078500
OG0007355	Bo3g107970, Bo2g162900, Bo9g165870	Csa02g070200, Csa11g099080, Csa25945s010, Csa18g035670
OG0007356	Bo8g098680	Csa16g048080, Csa07g057510, Csa19g040980, Csa01g038470
OG0007357	Bo4g076750	Csa05g044360, Csa05g044350, Csa16g051010, Csa07g060400
OG0007358	Bo7g005000	Csa19g048870
OG0007359	Bo8g072650	Csa17g030220, Csa03g027000, Csa17g030200, Csa14g030360
OG0007360	Bo01340s030, Bo6g106490	Csa05g083300, Csa07g033650, Csa05g083320, Csa05g083330, Csa05g083280
OG0007361	Bo4g025480, Bo3g034740	Csa05g012700, Csa04g054390, Csa06g044470
OG0007362	Bo7g084120, Bo9g008110	Csa06g006870, Csa04g013720, Csa09g011750
OG0007363	Bo3g032790, Bo4g026910, Bo4g026950	Csa05g015040, Csa04g052680, Csa06g042710
OG0007364	Bo3g036350	Csa02g014340, Csa13g050940, Csa08g044840, Csa08g044850
OG0007365	Bo3g025230	Csa05g029700
OG0007365	Bo3g025230	Csa16g012210
OG0007365	Bo4g176280	Csa05g029700
OG0007365	Bo4g176280	Csa16g012210
OG0007365	Bo4g050830	Csa05g029700
OG0007365	Bo4g050830	Csa16g012210
OG0007367	Bo6g026240, Bo6g106540, Bo6g097330	Csa16g028060, Csa07g033600, Csa05g083220
OG0007368	Bo8g046020	Csa11g032730, Csa10g028570, Csa12g049810
OG0007369	Bo8g092840	Csa06g035480, Csa09g071340, Csa04g046240
OG0007370	Bo1g118840, Bo00779s020	Csa17g089820, Csa05808s010, Csa03g057970, Csa14g059400, Csa14g059380
OG0007371	Bo1g151660, Bo5g145480	Csa19g007660, Csa15g006600, Csa01g006170
OG0007372	Bo2g012770, Bo9g163800	Csa08g007920, Csa20g023290, Csa13g018580
OG0007373	Bo3g185240, Bo6g122300	Csa16g048300, Csa09g092830, Csa19g013680, Csa01g010970, Csa07g057740
OG0007374	Bo9g069880, Bo7g078100	Csa09g001170, Csa06g001120, Csa04g002140
OG0007375	Bo2g130230	Csa11g065440, Csa18g003500, Csa20g080670
OG0007376	Bo9g069640, Bo7g077700	Csa11g064160, Csa18g002250, Csa20g082050
OG0007377	Bo5g001300, Bo8g118200	Csa17g002520, Csa14g001020, Csa14g001070, Csa03g001180
OG0007378	Bo4g027080, Bo4g187760	Csa06g041620, Csa04g052590, Csa05g014960
OG0007379	Bo8g089710, Bo4g116750	Csa04g041680, Csa09g067410, Csa06g030040
OG0007380	Bo9g008590, Bo2g146400, Bo2g146410	Csa09g020060, Csa04g018610, Csa06g010010
OG0007381	Bo5g057030, Bo7g046990, Bo3g143590	Csa17g039380, Csa03g031840, Csa14g036180
OG0007382	Bo4g061130	Csa16g015280, Csa16g015260, Csa05g034350, Csa07g013550
OG0007383	Bo7g115480, Bo1g010870	Csa12g014150, Csa11g011430, Csa10g010620
OG0007384	Bo7g077810, Bo9g069700, Bo2g133540	Csa20g082140, Csa18g002160, Csa11g064050
OG0007385	Bo9g149900, Bo2g023530	Csa20g033320, Csa08g015040, Csa13g025230
OG0007386	Bo8g098510, Bo4g098150	Csa05g095560, Csa16g001370, Csa07g001440
OG0007387	Bo8g099450, Bo3g042850	Csa02g037970, Csa18g021110, Csa11g081820
OG0007389	Bo5g148760, Bo3g057150	Csa15g003550, Csa01g003430, Csa19g005860
OG0007390	Bo5g008150, Bo8g009470	Csa17g010720, Csa14g008750, Csa03g010750
OG0007391	Bo9g008150, Bo7g084200	Csa04g013840, Csa04g013830, Csa06g007000, Csa09g011860
OG0007392	Bo4g045270, Bo8g023160	Csa14g048880, Csa03g046640, Csa17g069510
OG0007393	Bo9g169340	Csa13g015350, Csa08g004660, Csa20g018110
OG0007394	Bo3g143020, Bo00579s060	Csa03g031310, Csa17g037870, Csa14g035660
OG0007395	Bo1g128400, Bo5g126970	Csa15g020080, Csa19g022310, Csa01g018130
OG0007396	Bo7g101520, Bo8g081950	Csa09g059570, Csa04g038320, Csa06g026800
OG0007397	Bo5g148250	Csa15g005240, Csa19g006520, Csa01g005060, Csa02109s010
OG0007398	Bo9g130680, Bo2g032800	Csa11g090620, Csa18g030040, Csa02g061510
OG0007399	Bo7g095890, Bo2g158620	Csa08g023200, Csa13g031440, Csa20g048900
OG0007400	Bo00825s020, Bo5g086970, Bo12457s010	Csa03g037150, Csa17g053110, Csa14g042780
OG0007401	Bo1g021430, Bo7g106550	Csa10g024850, Csa12g042280, Csa10g024840
OG0007402	Bo7g054540, Bo7g090860	Csa04g015940, Csa06g008980, Csa06g008970, Csa09g015990
OG0007403	Bo9g032470, Bo9g030890	Csa07g065910, Csa09g099230, Csa16g057100
OG0007404	Bo8g082200, Bo4g124120	Csa06g027120, Csa04g038640, Csa09g059890
OG0007405	Bo1g035780, Bo7g108860, Bo3g165840	Csa12g031910, Csa10g019650, Csa11g022390
OG0007406	Bo4g190350, Bo3g035100	Csa05g012050, Csa04g055020, Csa06g045080
OG0007407	Bo7g113660, Bo1g016630	Csa12g019250, Csa11g014290, Csa10g013350
OG0007408	Bo7g114340, Bo1g014390	Csa12g016930, Csa11g013180, Csa10g012270
OG0007409	Bo7g078620, Bo7g078610	Csa06g001540, Csa09g002910, Csa04g002780
OG0007410	Bo08912s010	Csa09152s010
OG0007411	Bo2g138790, Bo7g082250	Csa06g005470, Csa15615s010, Csa09g009100, Csa04g011140
OG0007412	Bo2g082450, Bo6g086670	Csa09g079600, Csa16g038910, Csa16g038920, Csa07g046450
OG0007413	Bo5g155120, Bo1g158930	Csa19g001480, Csa10g042300, Csa00532s330
OG0007414	Bo3g154250, Bo7g109330, Bo1g037550	Csa10g018940, Csa11g020670
OG0007415	Bo7g111360, Bo1g048210	Csa10g015550, Csa11g016840, Csa12g023560
OG0007416	Bo4g039690, Bo4g039700	Csa05g020700, Csa06g037020, Csa04g046820
OG0007417	Bo7g056180, Bo5g039580, Bo02412s010	Csa03g027340, Csa17g030590, Csa14g030690
OG0007418	Bo3g141560, Bo5g052070	Csa17g036160, Csa14g035020, Csa03g030670
OG0007419	Bo3g175630, Bo7g114380, Bo1g014340	Csa10g012230, Csa11g013140
OG0007420	Bo9g133250	Csa14966s010
OG0007421	Bo3g018970	Csa02g062580, Csa11g091710, Csa18g031190
OG0007422	Bo3g168670, Bo1g007070, Bo7g116990	Csa10g007450, Csa12g008900, Csa11g007240
OG0007423	Bo8g067150, Bo5g023790	Csa03g021180, Csa14g021650, Csa17g023120
OG0007424	Bo3g003880, Bo9g176170	Csa13g008450, Csa08g058030, Csa20g008730
OG0007425	Bo3g035690, Bo4g013330	Csa06g047470, Csa04g056000, Csa05g011080
OG0007426	Bo3g113340, Bo1g077000	Csa09g050590, Csa04g033630, Csa04g033640, Csa06g022310
OG0007427	Bo9g106030, Bo3g015790	Csa13g025680, Csa08g015400, Csa20g035800
OG0007428	Bo3g172250, Bo1g010110	Csa12g013310, Csa11g010560, Csa10g009700
OG0007429	Bo7g097980, Bo2g161050, Bo00751s070	Csa13g027650, Csa08g017400
OG0007430	Bo3g179780, Bo6g025910, Bo6g025900	Csa03g058100, Csa17g089960
OG0007431	Bo8g058720, Bo8g111050, Bo5g010030	Csa17g013080, Csa03g012970, Csa14g011010
OG0007432	Bo3g032090, Bo4g187310	Csa06g040720, Csa05g015590, Csa05g015580
OG0007433	Bo4g083490, Bo9g047670, Bo9g048680	Csa05g052100, Csa07g017570, Csa16g017910
OG0007434	Bo7g097300	Csa20g039230, Csa08g018310, Csa13g028510
OG0007435	Bo4g190940, Bo4g198730, Bo4g013290	Csa06g047410, Csa04g055920, Csa05g011160
OG0007436	Bo2g166130, Bo3g101510	Csa24093s010, Csa02g072960, Csa18g037890
OG0007437	Bo8g097870	Csa16g002170, Csa05g094880, Csa07g002140
OG0007438	Bo5g091770, Bo5g091760, Bo8g030310	Csa14g041870, Csa17g050160, Csa03g036280
OG0007439	Bo6g106910, Bo2g057950	Csa05g084860, Csa16g028500, Csa07g034160
OG0007440	Bo9g113910, Bo3g022300, Bo2g042150	Csa18g025350, Csa02g051760, Csa22062s010, Csa11g086050
OG0007441	Bo9g029380, Bo9g029390, Bo9g035190	Csa09g099550, Csa00619s060, Csa16g057420
OG0007442	Bo1g040020, Bo7g110150	Csa12g027910, Csa10g017650, Csa11g019260
OG0007443	Bo9g058710, Bo4g078690	Csa18g011070, Csa20g066660, Csa11g072150
OG0007444	Bo9g097290	Csa12g013660, Csa11g010930, Csa10g010100
OG0007445	Bo2g097340, Bo6g080130	Csa09g095000, Csa16g050480, Csa07g059830
OG0007446	Bo5g133340	Csa15g016600, Csa01g013760, Csa19g016860, Csa01g013770, Csa19308s010
OG0007447	Bo4g166820, Bo4g165100	Csa05g038560, Csa16g017020, Csa07g016480
OG0007448	Bo9g053340, Bo9g053270	Csa07g019660
OG0007448	Bo3g151200	Csa11g084010
OG0007448	Bo8g100570	Csa19102s010, Csa09g087490, Csa07g053250, Csa16g044940
OG0007449	Bo8g100020	Csa09g088320, Csa16g045800
OG0007450	Bo2g028400, Bo3g018510	Csa02g064370, Csa18g031900, Csa11g092450
OG0007451	Bo3g003270, Bo9g177330	Csa13g007170, Csa08g059270, Csa20g006440
OG0007452	Bo5g009780, Bo5g009760, Bo5g009770, Bo01087s070	Csa14g010790, Csa17g012860, Csa03g012740
OG0007453	Bo3g012050, Bo2g013090	Csa20g024320, Csa13g019250, Csa08g008620
OG0007454	Bo7g089130, Bo9g009330	Csa20g041150, Csa11g074370, Csa18g014320
OG0007455	Bo2g143830, Bo7g085700	Csa04g015640, Csa06g008670, Csa09g014680
OG0007456	Bo1g058930	Csa07g007620, Csa05g021590, Csa16g007400, Csa07g007610, Csa05g021580, Csa05g021560
OG0007457	Bo2g061140	Csa04859s010, Csa05g085250, Csa16g029110, Csa16g030180
OG0007458	Bo6g039430, Bo6g030700	Csa17g092850, Csa03g059760
OG0007459	Bo8g076680, Bo1g074670	Csa06g021790, Csa09g048710, Csa04g031190
OG0007460	Bo5g149970, Bo1g154780	Csa01g003100, Csa19g005530
OG0007461	Bo2g116210	Csa20g066350, Csa11g072410, Csa18g011360
OG0007462	Bo7g064080	Csa18g040440, Csa02g075610, Csa15g071360
OG0007463	Bo2g014120, Bo9g158580	Csa20g026250, Csa08g010350, Csa13g020850
OG0007464	Bo8g105130	Csa17g022700, Csa03g020820, Csa14g021240
OG0007465	Bo2g110360	Csa13g047500, Csa02g026420
OG0007466	Bo1g101090, Bo7g036520	Csa15g048450, Csa01g029900, Csa15g048470, Csa19g035830
OG0007467	Bo3g031700, Bo4g030630	Csa06g040060, Csa05g016480, Csa04g050930
OG0007468	Bo6g121800, Bo2g093270	Csa07g050820, Csa16g042400, Csa09g084960
OG0007469	Bo3g185340, Bo6g034650	Csa17g095420, Csa03923s010, Csa03g062180, Csa14g067430
OG0007470	Bo4g198670, Bo4g003470	Csa06g054030, Csa05g001660, Csa04g067640
OG0007471	Bo2g011310, Bo9g166730	Csa05g084980, Csa13g016080, Csa13g016090, Csa08g005340, Csa20g018840
OG0007472	Bo5g150030, Bo5g150040	Csa01g003000, Csa15g003080, Csa19g005450
OG0007473	Bo6g086440, Bo2g082590, Bo6g119380	Csa09g079830, Csa16g039140, Csa07g046680
OG0007474	Bo8g117680, Bo5g002690	Csa17g001600, Csa03g002110
OG0007475	Bo2g011050, Bo9g169110	Csa08g004920, Csa13g015620, Csa20g018390, Csa20g018400
OG0007476	Bo1g006140	Csa10g006210, Csa11g005830, Csa12g007590, Csa11g005820
OG0007477	Bo8g066450, Bo5g020820, Bo8g106060	Csa17g020970, Csa03g019210, Csa14g018540
OG0007478	Bo3g018450, Bo2g028270	Csa11g092650, Csa02g064570, Csa18g032100
OG0007479	Bo4g014730	Csa06g048170, Csa05g009440, Csa04g057610, Csa04g057620
OG0007480	Bo4g026640	Csa06g043240, Csa05g013980, Csa04g053260
OG0007481	Bo00629s160, Bo9g154530	Csa20g027300, Csa08g011360, Csa13g021690
OG0007482	Bo6g103850, Bo2g055900	Csa07g032880, Csa05g081470, Csa16g027310
OG0007483	Bo4g013200, Bo4g190850	Csa05g011260, Csa04g055810
OG0007484	Bo8g058130, Bo5g009400, Bo8g112210	Csa17g012520, Csa03g012430, Csa14g010480
OG0007485	Bo9g152230, Bo2g018500	Csa20g031810, Csa13g022870, Csa08g013720
OG0007486	Bo6g121750, Bo2g093190	Csa09g084880, Csa16g042320, Csa07g050750
OG0007487	Bo8g059320	Csa14g011820, Csa03g013740, Csa17g013200, Csa17g013950
OG0007488	Bo3g182660, Bo6g031090	Csa14g063380, Csa03g060190, Csa17g093270
OG0007489	Bo9g032390, Bo9g030960	Csa09g099310, Csa16g057210, Csa07g066010
OG0007490	Bo2g025140	Csa02g065860, Csa11g093960, Csa18g033340
OG0007491	Bo2g043280, Bo9g113820	Csa18g025220, Csa02g051570, Csa11g085880
OG0007492	Bo3g090050, Bo9g007560	Csa02g007910, Csa08g049900, Csa13g053670
OG0007493	Bo7g105960, Bo1g019520	Csa11g030060, Csa06g046490, Csa10g026800
OG0007494	Bo8g084790	Csa09g064390, Csa04g040720, Csa06g047780, Csa06g029090
OG0007495	Bo6g074620, Bo8g092550	Csa04g044710, Csa06g034020, Csa09g070780
OG0007496	Bo9g009030, Bo2g149440, Bo7g088670	Csa09g025270, Csa04g019980, Csa06g012870
OG0007497	Bo2g001300, Bo3g001470	Csa20g001730, Csa13g001520, Csa08g063030
OG0007498	Bo9g013820, Bo7g097210	Csa20g039290, Csa08g018380, Csa13g028570
OG0007499	Bo4g133140, Bo00997s010	Csa11g041740, Csa10g033500, Csa12g063260
OG0007500	Bo8g118350, Bo4g200870	Csa05g001030, Csa05g001020, Csa05g001040, Csa01215s030
OG0007501	Bo1g057050	Csa10g030970, Csa11g037350, Csa12g055590
OG0007502	Bo8g097620	Csa16g002570, Csa05g094330, Csa07g002530
OG0007503	Bo8g049720, Bo1g017860, Bo7g105430	Csa12g046750, Csa11g030810, Csa10g027560
OG0007504	Bo3g071360, Bo5g121370	Csa01g020750, Csa15g024370, Csa19g025240
OG0007505	Bo5g141620	Csa01g008360, Csa15g009090, Csa19g011070
OG0007506	Bo8g001240, Bo8g117240	Csa17g003960, Csa14g003080, Csa03g003030
OG0007507	Bo2g062990, Bo6g095590, Bo6g108750	Csa16g030620, Csa07g035970, Csa05g086010
OG0007508	Bo3g055320, Bo1g157560, Bo5g156460	Csa15g001500, Csa01g001470, Csa19g002560
OG0007509	Bo9g134730, Bo3g018960	Csa18g031200, Csa02g062600, Csa11g091720
OG0007510	Bo4g018570	Csa04g060690, Csa05g007370, Csa06g049270
OG0007511	Bo7g080040	Csa03g058640, Csa04g005310, Csa01286s010, Csa06g001880, Csa04g004250
OG0007512	Bo3g100880	Csa06g009980, Csa09g084460, Csa02g073950, Csa11g101930, Csa18g038480
OG0007513	Bo5g038760, Bo7g057750	Csa14g027870, Csa17g029590, Csa03g026550
OG0007514	Bo7g118570, Bo1g003570	Csa11g004050, Csa10g003580
OG0007515	Bo7g114620, Bo1g012060	Csa12g016560, Csa11g012760, Csa10g011920
OG0007516	Bo9g152050, Bo3g015120	Csa08g014110, Csa13g023230, Csa20g032200
OG0007517	Bo8g080240, Bo7g100550	Csa09g002570, Csa04g036530
OG0007518	Bo4g195990	Csa05g003210, Csa06g052450, Csa04g065050, Csa05g003230
OG0007519	Bo3g035240, Bo4g190560, Bo4g190540	Csa05g011790, Csa04g055290, Csa06g045340
OG0007520	Bo3g102820, Bo9g017940	Csa18g037600, Csa18g037590, Csa02g072670
OG0007521	Bo4g046030, Bo4g178090	Csa07g010130, Csa05g024370, Csa16g008880
OG0007522	Bo6g009330, Bo8g018080	Csa03g051070, Csa14g051240, Csa17g072870
OG0007523	Bo8g061200, Bo09649s010, Bo8g108830	Csa14g014390, Csa17g015700, Csa03g015270
OG0007524	Bo7g080780, Bo2g136580	Csa09g005060, Csa06g002840, Csa04g008340
OG0007525	Bo4g178030, Bo4g045950	Csa05g024450, Csa07g010220, Csa16g009000
OG0007526	Bo8g042100	Csa11g034480, Csa10g030170
OG0007527	Bo9g029490	Csa09g098720, Csa07g065370, Csa16g056580
OG0007528	Bo4g178100, Bo4g046040	Csa05g024360, Csa16g008870, Csa07g010120
OG0007529	Bo7g108750, Bo1g034530	Csa12g032070, Csa11g022530, Csa10g019790
OG0007530	Bo6g114530, Bo2g075210	Csa09g075370, Csa07g038960, Csa16g034670
OG0007531	Bo3g055920, Bo5g150320	Csa19g005110, Csa15g002680, Csa01g002620, Csa01g002630
OG0007532	Bo5g116830, Bo3g071870	Csa15g026600, Csa19g026380, Csa01g021920, Csa01g021910
OG0007533	Bo9g018210, Bo3g101090, Bo3g101100	Csa11g101740, Csa02g074170, Csa18g038260
OG0007534	Bo3g073050, Bo5g115370, Bo1g114860	Csa05g095590, Csa07g001390, Csa16g001310, Csa16g001300
OG0007535	Bo3g170520, Bo1g007870	Csa12g009980, Csa11g009300, Csa10g008450
OG0007536	Bo8g112380, Bo5g009130	Csa17g012100, Csa14g010130, Csa03g012070
OG0007537	Bo9g021730, Bo7g064620, Bo2g167730	Csa18g041890, Csa11g104290, Csa02g076070
OG0007538	Bo9g102490, Bo2g048280	Csa18g022540, Csa11g083200, Csa37728s010, Csa02g043510
OG0007539	Bo5g141530, Bo3g061210, Bo3g061220	Csa19g011140, Csa01g008430, Csa15g009150
OG0007540	Bo3g130390, Bo1g067430	Csa09g041210, Csa06g020860, Csa07g015450, Csa06g019870
OG0007541	Bo8g067500	Csa17g023640, Csa03g021680, Csa14g022200
OG0007542	Bo3g032780	Csa19g013330, Csa06g042700, Csa05g015030, Csa04g052670
OG0007543	Bo3g039090	Csa03g018390, Csa17g020070, Csa14g017680
OG0007545	Bo9g076320, Bo2g104420	Csa02g009790, Csa08741s010, Csa08g049350, Csa13g053100
OG0007546	Bo3g001090, Bo5g002760	Csa14g002120, Csa03g002180, Csa17g001540
OG0007547	Bo3g062510, Bo1g145000	Csa15g009890, Csa19g011980
OG0007548	Bo9g151620, Bo2g022070, Bo3g015290	Csa09211s010, Csa13g024590, Csa20g032660
OG0007549	Bo3g061800, Bo5g058580	Csa19g013470
OG0007550	Bo9g078340	Csa08g047120, Csa02g013060, Csa13g051140
OG0007551	Bo2g094570, Bo9g152320, Bo9g152280	Csa20g030640, Csa13g022820, Csa08g013670
OG0007552	Bo5g117140	Csa01g021610, Csa19g026120, Csa15g026340
OG0007553	Bo9g069840, Bo7g078090	Csa06g001110, Csa09g001150, Csa08518s010
OG0007554	Bo6g084980, Bo2g089860, Bo6g120390	Csa09g081070, Csa16g040480, Csa07g047900
OG0007555	Bo8g011110, Bo5g076510	Csa03g055810, Csa14g057160, Csa17g085700
OG0007556	Bo3g004170, Bo9g175080	Csa20g009380, Csa13g009050, Csa11153s010
OG0007557	Bo4g198500	Csa06g053710, Csa05g001990, Csa04g066340
OG0007558	Bo2g013830	Csa13g020470, Csa20g025850
OG0007559	Bo6g065110, Bo4g142060	Csa10g049920, Csa11g059930, Csa02g054760
OG0007560	Bo3g028240, Bo4g038770	Csa05g018990, Csa06g037780, Csa04g047580
OG0007561	Bo9g073240, Bo7g009760	Csa19g058340, Csa19103s010, Csa15g079360, Csa01g041800
OG0007562	Bo6g076610, Bo8g094520	Csa05g090330, Csa07g005400, Csa16g006210
OG0007563	Bo7g104180	Csa12g053340, Csa11g034040, Csa10g029770
OG0007564	Bo2g048220, Bo9g103610	Csa02g044720, Csa18g022670, Csa18805s010, Csa11g083400
