Orthogroup	Brassica_oleracea	Eutrema_salsugineum
OG0008404	Bo3g080090, Bo5g098140	EUTSA_v10021766mg
OG0008405	Bo9g155970, Bo3g013140	EUTSA_v10013606mg
OG0008406	Bo3g103450	EUTSA_v10003624mg
OG0008407	Bo8g098110	EUTSA_v10006095mg
OG0008408	Bo9g154350, Bo3g013470	EUTSA_v10013120mg
OG0008409	Bo8g091000	EUTSA_v10005761mg, EUTSA_v10006379mg
OG0008410	Bo4g198710, Bo4g001170	EUTSA_v10001380mg
OG0008411	Bo3g065890, Bo5g131710	EUTSA_v10021156mg
OG0008412	Bo1g127330, Bo5g126850	EUTSA_v10020202mg
OG0008413	Bo3g018890, Bo2g028730	EUTSA_v10013273mg
OG0008414	Bo3g013850	EUTSA_v10013262mg
OG0008415	Bo8g076700	EUTSA_v10010430mg
OG0008416	Bo9g002170	EUTSA_v10028716mg, EUTSA_v10002944mg
OG0008417	Bo9g061340, Bo2g127070	EUTSA_v10000836mg
OG0008418	Bo8g002520, Bo5g003960	EUTSA_v10008901mg
OG0008419	Bo00629s060, Bo9g154330	EUTSA_v10015859mg
OG0008420	Bo2g028810, Bo9g134770	EUTSA_v10013422mg
OG0008421	Bo6g112830, Bo6g094370	EUTSA_v10019503mg
OG0008422	Bo3g065050, Bo1g139100	EUTSA_v10020961mg
OG0008423	Bo5g117120	EUTSA_v10021733mg
OG0008424	Bo5g038700	EUTSA_v10006627mg
OG0008425	Bo4g145240	EUTSA_v10027973mg
OG0008426	Bo3g061040, Bo1g147550	EUTSA_v10021010mg
OG0008427	Bo5g068150, Bo5g092940	EUTSA_v10007027mg
OG0008428	Bo5g139270	EUTSA_v10021243mg
OG0008429	Bo3g140210, Bo5g051790	EUTSA_v10006539mg
OG0008430	Bo3g005310, Bo9g173720	EUTSA_v10013991mg
OG0008431	Bo2g133720, Bo7g078010	EUTSA_v10001009mg
OG0008432	Bo2g116330	EUTSA_v10003420mg
OG0008433	Bo5g015050	EUTSA_v10008860mg
OG0008434	Bo5g007090	EUTSA_v10009355mg
OG0008435	Bo6g050620, Bo6g031680	EUTSA_v10011709mg
OG0008436	Bo1g039510, Bo8g050510	EUTSA_v10026428mg
OG0008437	Bo4g009380	EUTSA_v10001514mg
OG0008438	Bo7g072710	EUTSA_v10000816mg
OG0008439	Bo7g100670, Bo8g080610	EUTSA_v10010748mg
OG0008440	Bo3g162060	EUTSA_v10027180mg
OG0008441	Bo7g082060, Bo9g075880	EUTSA_v10004475mg
OG0008442	Bo9g028870, Bo00795s100	EUTSA_v10023594mg
OG0008443	Bo7g110890, Bo1g043170	EUTSA_v10026011mg
OG0008444	Bo3g178170, Bo1g016500	EUTSA_v10024870mg
OG0008445	Bo3g143600, Bo5g057050	EUTSA_v10007498mg
OG0008446	Bo9g032610	EUTSA_v10023635mg
OG0008447	Bo3g004790, Bo9g174620	EUTSA_v10014452mg
OG0008448	Bo7g109380, Bo8g050080, Bo1g037680	EUTSA_v10024414mg
OG0008449	Bo3g010820, Bo9g163610	EUTSA_v10012948mg
OG0008450	Bo4g139090	EUTSA_v10027873mg
OG0008451	Bo7g050620, Bo7g052960, Bo5g043270	EUTSA_v10009743mg
OG0008452	Bo9g009420, Bo9g009380, Bo2g149880	EUTSA_v10003930mg
OG0008453	Bo7g110760, Bo1g043020	EUTSA_v10027427mg
OG0008454	Bo6g068200, Bo8g084840	EUTSA_v10010720mg
OG0008455	Bo2g162860, Bo4g142360, Bo3g108000	EUTSA_v10004514mg
OG0008456	Bo3g018870, Bo9g134850	EUTSA_v10014671mg
OG0008457	Bo4g036280	EUTSA_v10017902mg
OG0008458	Bo8g070370, Bo7g061380	EUTSA_v10008759mg
OG0008459	Bo7g105360	EUTSA_v10025761mg
OG0008460	Bo2g104410, Bo9g076250	EUTSA_v10029319mg
OG0008461	Bo3g155570, Bo1g006380	EUTSA_v10027569mg
OG0008462	Bo2g006660, Bo9g178970, Bo3g002950	EUTSA_v10014331mg
OG0008463	Bo6g087590, Bo6g117940	EUTSA_v10018266mg
OG0008464	Bo6g086490, Bo6g119350	EUTSA_v100183040mg
OG0008465	Bo9g142490, Bo3g017430	EUTSA_v10014838mg
OG0008466	Bo4g187020, Bo3g031820	EUTSA_v10017177mg
OG0008467	Bo9g041010, Bo1g098400	EUTSA_v10023487mg
OG0008468	Bo8g082410, Bo4g122930	EUTSA_v10010680mg
OG0008469	Bo5g001330, Bo8g118290	EUTSA_v10009013mg
OG0008470	Bo9g043350, Bo4g086480	EUTSA_v10023465mg
OG0008471	Bo4g173660	EUTSA_v10016964mg
OG0008472	Bo3g073250, Bo5g114080	EUTSA_v10020369mg
OG0008473	Bo1g025600	EUTSA_v10024235mg
OG0008474	Bo3g138460, Bo5g043070	EUTSA_v10007556mg
OG0008475	Bo5g105140, Bo1g108560	EUTSA_v10021932mg
OG0008476	Bo4g045370	EUTSA_v10016495mg
OG0008477	Bo8g109150, Bo8g059770	EUTSA_v10008262mg
OG0008478	Bo3g034220	EUTSA_v10016159mg
OG0008479	Bo5g062620	EUTSA_v10006813mg
OG0008480	Bo3g101240	EUTSA_v10004097mg
OG0008481	Bo01219s010, Bo5g009260	EUTSA_v10009095mg
OG0008482	Bo2g016480, Bo04964s010, Bo2g014360	EUTSA_v10013876mg
OG0008483	Bo00998s040	EUTSA_v10014117mg
OG0008484	Bo8g112370	EUTSA_v10007525mg
OG0008485	Bo07227s010, Bo4g122700, Bo8g082600	EUTSA_v10010874mg
OG0008487	Bo9g094270, Bo2g105110	EUTSA_v10029018mg
OG0008488	Bo6g086760, Bo6g119110, Bo2g082390	EUTSA_v10018622mg
OG0008489	Bo3g061410, Bo5g141270	EUTSA_v10021526mg
OG0008490	Bo5g152660	EUTSA_v10002522mg
OG0008491	Bo5g141870	EUTSA_v10021308mg
OG0008492	Bo5g002540	EUTSA_v10009432mg
OG0008493	Bo2g095710, Bo6g080660	EUTSA_v10019044mg
OG0008494	Bo9g014340, Bo7g097940	EUTSA_v10004737mg
OG0008495	Bo6g015560	EUTSA_v10011573mg
OG0008496	Bo8g095350	EUTSA_v10006164mg
OG0008497	Bo00795s120, Bo9g028850	EUTSA_v10023324mg
OG0008498	Bo2g092420, Bo6g121180	EUTSA_v100185460mg
OG0008499	Bo9g010170, Bo7g093350	EUTSA_v10004943mg
OG0008500	Bo4g139550	EUTSA_v10027982mg
OG0008501	Bo6g121850	EUTSA_v10018907mg
OG0008502	Bo5g003550, Bo8g117210	EUTSA_v10006717mg
OG0008504	Bo9g174030, Bo2g009330	EUTSA_v10015451mg
OG0008505	Bo1g105830, Bo5g099880	EUTSA_v10020360mg
OG0008506	Bo5g010170, Bo8g058860	EUTSA_v10006800mg
OG0008507	Bo3g002300	EUTSA_v10003274mg, EUTSA_v10014711mg, EUTSA_v10029095mg
OG0008508	Bo7g115680, Bo1g010580	EUTSA_v10027347mg
OG0008509	Bo2g018680, Bo3g014030	EUTSA_v10014356mg
OG0008510	Bo8g021740, Bo6g005660	EUTSA_v10011214mg
OG0008511	Bo2g147980, Bo7g087420	EUTSA_v10005014mg
OG0008512	Bo6g120720	EUTSA_v10018386mg
OG0008514	Bo3g032380, Bo4g187550	EUTSA_v10017691mg
OG0008515	Bo4g076850, Bo4g161160	EUTSA_v10022498mg
OG0008516	Bo8g076620	EUTSA_v10010506mg
OG0008517	Bo7g077840, Bo2g133570	EUTSA_v10000739mg
OG0008518	Bo1g004920, Bo3g153600	EUTSA_v10025483mg
OG0008519	Bo8g098230	EUTSA_v10006348mg
OG0008520	Bo5g136550	EUTSA_v10022435mg
OG0008521	Bo7g005930	EUTSA_v10023917mg, EUTSA_v10022744mg
OG0008522	Bo6g091510, Bo2g076790	EUTSA_v10019489mg
OG0008523	Bo8g097490, Bo6g079210, Bo4g099000	EUTSA_v10006123mg
OG0008524	Bo7g118890, Bo1g002930	EUTSA_v10026378mg
OG0008525	Bo3g005640, Bo9g172020	EUTSA_v10014620mg
OG0008526	Bo9g027930, Bo7g005440	EUTSA_v10002046mg
OG0008527	Bo3g150040	EUTSA_v10026442mg
OG0008528	Bo5g141760	EUTSA_v10020454mg
OG0008529	Bo8g034370, Bo5g070650	EUTSA_v10011634mg
OG0008530	Bo1g139230, Bo3g064920	EUTSA_v10021246mg
OG0008531	Bo4g190790	EUTSA_v10016879mg
OG0008532	Bo4g107540, Bo7g104560	EUTSA_v10025550mg
OG0008533	Bo9g073070	EUTSA_v10005445mg
OG0008534	Bo4g195970	EUTSA_v10015837mg
OG0008535	Bo8g076350, Bo5g045270	EUTSA_v10008695mg
OG0008536	Bo3g113380	EUTSA_v10010098mg
OG0008537	Bo3g001710	EUTSA_v10014436mg
OG0008538	Bo2g137190, Bo7g081600	EUTSA_v10004640mg
OG0008539	Bo5g048950, Bo8g029040	EUTSA_v10008238mg
OG0008540	Bo7g030590	EUTSA_v10002694mg
OG0008541	Bo9g017390	EUTSA_v10004783mg
OG0008542	Bo4g097090, Bo8g098570	EUTSA_v10006026mg
OG0008543	Bo8g058800, Bo5g010110	EUTSA_v10009442mg
OG0008544	Bo9g165690, Bo2g012140	EUTSA_v10012878mg
OG0008545	Bo7g093040, Bo9g010030	EUTSA_v10005085mg
OG0008546	Bo1g020020, Bo7g106330	EUTSA_v10025918mg
OG0008547	Bo3g175120, Bo1g011570	EUTSA_v10026302mg
OG0008549	Bo9g176350, Bo3g003830	EUTSA_v10014914mg
OG0008550	Bo7g080510	EUTSA_v10004677mg
OG0008551	Bo5g111150	EUTSA_v10021184mg
OG0008552	Bo8g033630	EUTSA_v10026222mg
OG0008553	Bo9g177170	EUTSA_v10014886mg
OG0008554	Bo1g055100, Bo7g104230	EUTSA_v10025009mg
OG0008555	Bo7g082290, Bo2g138810	EUTSA_v10004489mg
OG0008556	Bo9g001090	EUTSA_v10028676mg
OG0008557	Bo1g060470, Bo7g100750	EUTSA_v10010571mg
OG0008558	Bo7g006020, Bo7g062450	EUTSA_v10022677mg
OG0008559	Bo5g068220	EUTSA_v10008153mg
OG0008560	Bo6g083360, Bo2g092490	EUTSA_v10018919mg
OG0008561	Bo8g098440	EUTSA_v10006499mg
OG0008562	Bo3g023340	EUTSA_v10014339mg
OG0008563	Bo7g019950, Bo04862s010, Bo7g019960	EUTSA_v10022889mg
OG0008564	Bo01532s020, Bo06945s010, Bo6g112780	EUTSA_v10018115mg
OG0008565	Bo5g014890, Bo8g108810, Bo8g061220	EUTSA_v10009573mg
OG0008566	Bo6g077600, Bo8g095790	EUTSA_v10006126mg
OG0008567	Bo3g084310, Bo7g030400	EUTSA_v10002646mg
OG0008568	Bo3g031880, Bo4g030340	EUTSA_v10016830mg
OG0008569	Bo6g120580	EUTSA_v10018847mg, EUTSA_v10018846mg
OG0008570	Bo2g082330, Bo6g118930	EUTSA_v10019168mg
OG0008571	Bo3g162220, Bo1g022420, Bo7g107130	EUTSA_v10026545mg
OG0008572	Bo6g097340	EUTSA_v10018688mg
OG0008573	Bo4g108620	EUTSA_v10006401mg, EUTSA_v10019778mg
OG0008574	Bo7g052860, Bo5g043100	EUTSA_v10007551mg
OG0008575	Bo1g119090, Bo3g071290	EUTSA_v10020058mg
OG0008576	Bo3g006770	EUTSA_v10015969mg
OG0008577	Bo7g104510, Bo1g007300	EUTSA_v10026056mg
OG0008578	Bo5g122600, Bo1g119170	EUTSA_v10021109mg
OG0008579	Bo5g043340, Bo7g050590	EUTSA_v10007057mg
OG0008580	Bo9g162940	EUTSA_v10012783mg
OG0008581	Bo2g013210, Bo9g163000	EUTSA_v10013528mg
OG0008582	Bo4g073120, Bo4g164920	EUTSA_v10017279mg
OG0008583	Bo4g102540	EUTSA_v10006134mg
OG0008584	Bo3g181190, Bo6g040010	EUTSA_v10011348mg
OG0008585	Bo9g130790, Bo4g145320, Bo5g013590	EUTSA_v10015657mg, EUTSA_v10008794mg
OG0008586	Bo3g019320	EUTSA_v10015458mg
OG0008587	Bo1g017900, Bo7g105470	EUTSA_v10025859mg
OG0008588	Bo5g137740	EUTSA_v10021175mg
OG0008590	Bo3g042010, Bo8g099000	EUTSA_v10000253mg
OG0008591	Bo9g101140, Bo2g050480	EUTSA_v10013801mg
OG0008592	Bo3g167430	EUTSA_v10026821mg
OG0008593	Bo2g018620, Bo3g013990	EUTSA_v10015066mg
OG0008594	Bo5g014810	EUTSA_v10007161mg
OG0008595	Bo9g018070, Bo3g101370	EUTSA_v10004324mg
OG0008596	Bo4g071610, Bo4g165280	EUTSA_v10017309mg
OG0008597	Bo6g050600, Bo4g120380	EUTSA_v10012324mg, EUTSA_v10012287mg
OG0008598	Bo6g124390, Bo2g095770	EUTSA_v10018582mg
OG0008599	Bo9g002340, Bo3g054750	EUTSA_v10028357mg
OG0008600	Bo9g032190	EUTSA_v10023366mg
OG0008601	Bo3g057180, Bo1g153500	EUTSA_v10020245mg
OG0008602	Bo7g014510, Bo9g024490	EUTSA_v10022553mg
OG0008603	Bo8g117830, Bo5g002560	EUTSA_v10008629mg
OG0008604	Bo9g010110, Bo7g092920	EUTSA_v10004825mg
OG0008605	Bo7g118610, Bo1g003510, Bo1g009940	EUTSA_v10025450mg
OG0008606	Bo4g140690	EUTSA_v10028170mg
OG0008607	Bo7g107070, Bo1g022280	EUTSA_v10026094mg
OG0008608	Bo4g177550, Bo3g026440	EUTSA_v10016596mg
OG0008609	Bo4g165150, Bo3g107730	EUTSA_v10017094mg
OG0008610	Bo3g065810, Bo4g029770	EUTSA_v10021809mg
OG0008611	Bo4g163720, Bo4g075400	EUTSA_v10016271mg
OG0008612	Bo9g169300, Bo2g010960	EUTSA_v10012818mg
OG0008613	Bo3g027460, Bo4g042390	EUTSA_v10017406mg
OG0008614	Bo2g085310, Bo6g119810	EUTSA_v10018514mg
OG0008615	Bo4g134490, Bo8g034270	EUTSA_v10026195mg
OG0008616	Bo2g013050, Bo3g012010	EUTSA_v10014313mg
OG0008617	Bo3g068970, Bo5g122880	EUTSA_v10022047mg
OG0008618	Bo2g080550, Bo8g110640	EUTSA_v10018146mg
OG0008619	Bo5g139470	EUTSA_v10011657mg
OG0008620	Bo7g044810, Bo5g061150	EUTSA_v10009093mg
OG0008621	Bo7g051670, Bo5g043600	EUTSA_v10009826mg
OG0008622	Bo9g065580, Bo2g131470, Bo7g075750	EUTSA_v10001038mg
OG0008623	Bo9g028220	EUTSA_v10002002mg
OG0008624	Bo8g110700, Bo5g010670	EUTSA_v10002478mg
OG0008625	Bo3g023490, Bo9g104780	EUTSA_v10014566mg
OG0008626	Bo4g195900, Bo4g025070	EUTSA_v10001338mg
OG0008627	Bo4g115500, Bo8g090150	EUTSA_v10010310mg
OG0008628	Bo1g157580, Bo1g157630, Bo5g156400	EUTSA_v10020700mg
OG0008629	Bo1g138550, Bo5g132880	EUTSA_v10022264mg
OG0008630	Bo5g109710	EUTSA_v10021595mg
OG0008631	Bo5g156380	EUTSA_v10021455mg
OG0008632	Bo2g050640	EUTSA_v10013203mg
OG0008633	Bo4g170660	EUTSA_v10016701mg
OG0008634	Bo2g021790, Bo9g152110	EUTSA_v10012771mg
OG0008635	Bo2g064630, Bo6g110430	EUTSA_v10018677mg
OG0008636	Bo3g028420	EUTSA_v10016754mg
OG0008637	Bo8g102270	EUTSA_v10002017mg
OG0008637	Bo6g056350	EUTSA_v10004290mg
OG0008638	Bo4g116630, Bo6g069650	EUTSA_v10011011mg
OG0008639	Bo2g012680, Bo3g010530	EUTSA_v10014114mg
OG0008640	Bo9g046470, Bo4g083570	EUTSA_v10023755mg
OG0008641	Bo7g078630	EUTSA_v10004151mg
OG0008642	Bo7g069900, Bo9g068090	EUTSA_v10000738mg
OG0008643	Bo5g144820	EUTSA_v10021549mg
OG0008644	Bo2g018610	EUTSA_v10013566mg
OG0008645	Bo4g098190	EUTSA_v10006498mg
OG0008646	Bo4g038740	EUTSA_v10017485mg
OG0008647	Bo00983s030, Bo9g181640	EUTSA_v10014048mg
OG0008649	Bo6g119540, Bo2g083690	EUTSA_v10019434mg
OG0008650	Bo1g016070, Bo7g113860, Bo3g176050	EUTSA_v10026717mg
OG0008651	Bo9g144750	EUTSA_v10014329mg
OG0008652	Bo7g112000, Bo8g054170	EUTSA_v10024944mg
OG0008653	Bo5g019330, Bo8g106970, Bo6g086360	EUTSA_v10008532mg
OG0008654	Bo6g097290, Bo6g106600	EUTSA_v10018953mg
OG0008655	Bo7g109900, Bo1g039550, Bo1g039590	EUTSA_v10025565mg
OG0008656	Bo2g003840	EUTSA_v10014228mg
OG0008658	Bo1g006430, Bo7g117390	EUTSA_v10024838mg
OG0008659	Bo4g191050	EUTSA_v10016216mg
OG0008660	Bo3g032750, Bo4g187770	EUTSA_v10017141mg
OG0008661	Bo4g186090, Bo4g034870, Bo4g036310	EUTSA_v10016668mg
OG0008662	Bo6g057680	EUTSA_v10027675mg
OG0008663	Bo9g175550	EUTSA_v10015883mg
OG0008664	Bo1g055360	EUTSA_v10024792mg
OG0008665	Bo8g097500, Bo4g098990	EUTSA_v10006320mg
OG0008666	Bo5g136640	EUTSA_v10020723mg
OG0008667	Bo1g147250	EUTSA_v10020696mg
OG0008668	Bo5g132780, Bo3g065420	EUTSA_v10021795mg
OG0008669	Bo7g050300, Bo3g140080	EUTSA_v10008321mg
OG0008670	Bo8g092800, Bo4g108280	EUTSA_v10006208mg
OG0008672	Bo3g016830, Bo9g148610	EUTSA_v10013403mg
OG0008673	Bo9g013780, Bo7g097170	EUTSA_v10004616mg
OG0008674	Bo5g009730	EUTSA_v10007937mg
OG0008675	Bo3g048420, Bo9g077850, Bo2g104540	EUTSA_v10029134mg
OG0008676	Bo2g103380	EUTSA_v10009938mg, EUTSA_v10029130mg
OG0008677	Bo7g106490, Bo1g020240	EUTSA_v10025843mg
OG0008678	Bo6g102440, Bo6g103500, Bo6g102430	EUTSA_v10002347mg
OG0008680	Bo00703s130, Bo00703s150	EUTSA_v10010158mg
OG0008681	Bo4g078490	EUTSA_v10018808mg
OG0008682	Bo3g022890	EUTSA_v10016110mg
OG0008683	Bo3g052150	EUTSA_v10028686mg
OG0008684	Bo3g100620, Bo9g018510	EUTSA_v10004589mg
OG0008685	Bo2g097560, Bo9g002160	EUTSA_v10028937mg
OG0008686	Bo8g117470, Bo3g001130	EUTSA_v10008363mg
OG0008687	Bo2g134070	EUTSA_v10000791mg
OG0008688	Bo5g003620	EUTSA_v10006842mg
OG0008689	Bo8g081500, Bo1g059120	EUTSA_v10010756mg
OG0008690	Bo8g086950	EUTSA_v10002336mg
OG0008691	Bo5g139520, Bo1g144750	EUTSA_v10021354mg
OG0008692	Bo7g064870, Bo9g021900	EUTSA_v10003981mg
OG0008693	Bo2g136610	EUTSA_v10004617mg
OG0008694	Bo8g090960, Bo4g112930	EUTSA_v10005913mg
OG0008695	Bo01156s020	EUTSA_v10011158mg
OG0008696	Bo4g125600	EUTSA_v10010649mg
OG0008697	Bo2g040120, Bo9g120310	EUTSA_v10013612mg
OG0008698	Bo3g184550, Bo6g033110	EUTSA_v10012317mg
OG0008699	Bo7g113590, Bo8g024500	EUTSA_v10026148mg
OG0008700	Bo2g024710, Bo2g007440	EUTSA_v10013294mg
OG0008701	Bo3g004960	EUTSA_v10015646mg
OG0008702	Bo2g050670, Bo3g024070, Bo9g097350	EUTSA_v10013888mg
OG0008703	Bo07217s010, Bo8g097460	EUTSA_v10006380mg
OG0008704	Bo2g017930, Bo3g013670	EUTSA_v10014227mg
OG0008705	Bo2g050780	EUTSA_v10015411mg, EUTSA_v10014412mg
OG0008706	Bo1g011670	EUTSA_v10025215mg
OG0008707	Bo3g032400	EUTSA_v10016494mg
OG0008708	Bo6g071140	EUTSA_v10006076mg
OG0008709	Bo5g117410, Bo3g071560, Bo3g071570, Bo1g117490	EUTSA_v10021948mg
OG0008710	Bo9g175860, Bo2g007370	EUTSA_v10013750mg, EUTSA_v10027202mg
OG0008711	Bo7g116520, Bo1g007740	EUTSA_v10025907mg
OG0008712	Bo9g026110	EUTSA_v10023063mg, EUTSA_v10022713mg
OG0008713	Bo8g061230	EUTSA_v10026377mg
OG0008714	Bo9g053420	EUTSA_v10023409mg
OG0008715	Bo9g176020, Bo3g003910	EUTSA_v10014072mg
OG0008716	Bo9g042190, Bo1g098040	EUTSA_v10023538mg
OG0008717	Bo4g024280	EUTSA_v10028174mg, EUTSA_v10001325mg
OG0008718	Bo9g087030	EUTSA_v10011673mg
OG0008719	Bo4g183040, Bo4g039130	EUTSA_v10016993mg
OG0008720	Bo5g025910, Bo8g068150	EUTSA_v10007212mg
OG0008721	Bo2g093060, Bo6g081950	EUTSA_v10019402mg
OG0008722	Bo9g097440	EUTSA_v10012807mg
OG0008723	Bo9g011560, Bo7g096480	EUTSA_v10003995mg
OG0008725	Bo6g067930, Bo8g083490	EUTSA_v10010668mg
OG0008726	Bo3g060260, Bo5g144980, Bo1g150230	EUTSA_v10020449mg
OG0008727	Bo7g089390	EUTSA_v10004154mg
OG0008728	Bo3g158610	EUTSA_v10026017mg
OG0008729	Bo9g173960, Bo2g009410, Bo3g005190	EUTSA_v10013547mg
OG0008730	Bo9g018250, Bo3g101030	EUTSA_v10004738mg
OG0008731	Bo8g117420, Bo5g003200	EUTSA_v10008621mg
OG0008732	Bo3g086710	EUTSA_v10002628mg
OG0008733	Bo6g110450, Bo2g064670	EUTSA_v10018966mg
OG0008734	Bo8g114580	EUTSA_v10008017mg
OG0008735	Bo2g092560, Bo6g083310	EUTSA_v10018756mg
OG0008736	Bo7g063860	EUTSA_v10003700mg
OG0008737	Bo5g009070	EUTSA_v10007187mg
OG0008738	Bo4g043500	EUTSA_v10017431mg
OG0008739	Bo2g007080, Bo9g176860	EUTSA_v10014658mg
OG0008740	Bo3g185870, Bo6g036040	EUTSA_v10012158mg
OG0008741	Bo3g049960, Bo2g103340	EUTSA_v10028994mg
OG0008742	Bo9g161720	EUTSA_v10012670mg
OG0008743	Bo4g101410, Bo8g095900	EUTSA_v10005809mg
OG0008744	Bo4g165430	EUTSA_v10017032mg
OG0008745	Bo3g004360, Bo9g175500	EUTSA_v10014609mg
OG0008746	Bo4g142080	EUTSA_v10027690mg
OG0008747	Bo2g138660	EUTSA_v10004040mg
OG0008747	Bo4g154320	EUTSA_v10024952mg
OG0008748	Bo2g075130, Bo6g114440	EUTSA_v10018853mg
OG0008749	Bo5g012120	EUTSA_v10008718mg
OG0008750	Bo5g061050, Bo7g044930	EUTSA_v10009672mg
OG0008751	Bo6g003400, Bo6g003390, Bo8g021880	EUTSA_v10011377mg
OG0008752	Bo6g026110, Bo6g042580	EUTSA_v10011469mg
OG0008753	Bo1g147570, Bo3g061020	EUTSA_v10020757mg
OG0008754	Bo6g083410, Bo6g121150	EUTSA_v10019064mg
OG0008755	Bo9g076370, Bo9g022000, Bo7g065000	EUTSA_v10004735mg
OG0008756	Bo1g054940	EUTSA_v10025628mg
OG0008757	Bo1g011790, Bo3g175330	EUTSA_v10025988mg
OG0008758	Bo5g086590, Bo6g046650	EUTSA_v10008850mg
OG0008759	Bo1g039800, Bo7g098940, Bo7g110040	EUTSA_v10025380mg
OG0008760	Bo7g096900, Bo9g013680	EUTSA_v10004579mg
OG0008761	Bo00834s040, Bo1g151890	EUTSA_v10021441mg
OG0008762	Bo1g078380	EUTSA_v10010585mg
OG0008763	Bo5g114030, Bo1g113560	EUTSA_v10021904mg, EUTSA_v10021914mg
OG0008764	Bo8g092910, Bo4g108200	EUTSA_v10005950mg
OG0008765	Bo1g003390, Bo3g153190	EUTSA_v10026561mg
OG0008766	Bo9g010600, Bo7g094880	EUTSA_v10003812mg
OG0008767	Bo7g088700, Bo2g149460, Bo9g009050	EUTSA_v10004454mg
OG0008768	Bo4g026420, Bo3g034320, Bo4g188170	EUTSA_v10016936mg
OG0008769	Bo4g154750	EUTSA_v10000150mg
OG0008770	Bo8g083120, Bo4g120580	EUTSA_v10010439mg
OG0008771	Bo2g006730	EUTSA_v10014455mg
OG0008772	Bo7g113170, Bo1g017410	EUTSA_v10025819mg
OG0008773	Bo5g081360, Bo6g025920	EUTSA_v10011987mg
OG0008774	Bo6g121240	EUTSA_v10017998mg
OG0008775	Bo1g101580, Bo7g040250	EUTSA_v10022241mg
OG0008776	Bo3g184160, Bo8g090750, Bo8g090760	EUTSA_v10005995mg
OG0008777	Bo4g015970	EUTSA_v10017307mg
OG0008778	Bo8g051100, Bo7g110630, Bo05783s010	EUTSA_v10025017mg
OG0008779	Bo1g053010, Bo7g104880	EUTSA_v10026866mg
OG0008780	Bo9g028950	EUTSA_v10023642mg
OG0008781	Bo5g137860, Bo3g061820	EUTSA_v10021649mg
OG0008782	Bo1g007210, Bo3g156830	EUTSA_v10025223mg
OG0008783	Bo5g021990	EUTSA_v10006808mg
OG0008784	Bo9g184620	EUTSA_v10012858mg
OG0008785	Bo5g027610	EUTSA_v10008380mg
OG0008786	Bo7g104350, Bo8g043550	EUTSA_v10025902mg
OG0008787	Bo4g154250, Bo8g100120	EUTSA_v10000362mg
OG0008788	Bo3g015710	EUTSA_v10013910mg
OG0008789	Bo4g196080, Bo4g012500	EUTSA_v10001804mg
OG0008790	Bo8g080190	EUTSA_v10010419mg
OG0008791	Bo9g154320, Bo3g013490	EUTSA_v10013904mg
OG0008792	Bo5g133220, Bo1g139010	EUTSA_v10021188mg
OG0008793	Bo6g054720, Bo1g057130	EUTSA_v10026062mg
OG0008794	Bo3g015570, Bo9g149880	EUTSA_v10014336mg
OG0008795	Bo7g065660	EUTSA_v10017901mg, EUTSA_v10003352mg
OG0008796	Bo6g119400	EUTSA_v10018443mg
OG0008797	Bo2g097380	EUTSA_v10018725mg
OG0008798	Bo9g168940, Bo2g011130	EUTSA_v10014995mg
OG0008799	Bo4g137920, Bo1g047800	EUTSA_v10024744mg
OG0008800	Bo1g006040, Bo3g156820	EUTSA_v10025825mg
OG0008801	Bo4g191670	EUTSA_v10017645mg
OG0008802	Bo6g120890, Bo2g091280	EUTSA_v10018551mg
OG0008803	Bo9g135470, Bo2g028450, Bo3g018530	EUTSA_v10013134mg
OG0008804	Bo9g153810, Bo2g018010	EUTSA_v10012649mg
OG0008805	Bo1g022140, Bo7g106920	EUTSA_v10025454mg
OG0008806	Bo00837s070	EUTSA_v10008645mg
OG0008807	Bo4g137840	EUTSA_v10027728mg
OG0008808	Bo4g165350, Bo4g070480	EUTSA_v10017443mg
OG0008809	Bo8g079710, Bo1g084640	EUTSA_v10011068mg
OG0008810	Bo5g148480, Bo1g153270	EUTSA_v10021292mg
OG0008811	Bo2g136670, Bo7g080920	EUTSA_v10004804mg
OG0008812	Bo9g163660	EUTSA_v10013629mg
OG0008813	Bo3g026850	EUTSA_v10016233mg
OG0008814	Bo9g055650, Bo1g054960	EUTSA_v10011270mg
OG0008815	Bo2g156140	EUTSA_v10026171mg
OG0008816	Bo5g126370, Bo1g123670	EUTSA_v10020466mg
OG0008817	Bo2g044540, Bo9g112630	EUTSA_v10014657mg
OG0008819	Bo1g024230	EUTSA_v10025271mg
OG0008820	Bo9g153740	EUTSA_v10013889mg
OG0008821	Bo3g102760, Bo2g166010	EUTSA_v10003654mg
OG0008822	Bo9g174370	EUTSA_v10013394mg
OG0008823	Bo8g087350, Bo4g117180	EUTSA_v10010445mg
OG0008824	Bo9g141000, Bo8g090890	EUTSA_v10006186mg
OG0008825	Bo2g037780, Bo9g120980	EUTSA_v10012809mg
OG0008826	Bo5g136310, Bo3g064360	EUTSA_v10021180mg
OG0008827	Bo1g022040, Bo7g106820	EUTSA_v10024879mg
OG0008828	Bo9g175050, Bo2g007470	EUTSA_v10016081mg
OG0008829	Bo2g002390, Bo9g184950	EUTSA_v10012957mg
OG0008830	Bo5g042770, Bo7g054080, Bo3g137220	EUTSA_v10009046mg
OG0008831	Bo7g117140, Bo1g006820	EUTSA_v10025926mg
