"chrom","chromStart","chromEnd","TranscriptID","GeneID","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","MatureLength","CPATscore","Type","BioType","ConfidenceLevel"
"Chr2",9604210,9604488,"AT2G07805.1","AT2G07805",0,"-",9604488,9604488,0,1,"278,","0,",278,0.375984764692336,"monoexonic","NAT_lncRNA","HC"
"Chr2",9614747,9614994,"AT2G07840.1","AT2G07840",0,"+",9614994,9614994,0,1,"247,","0,",247,0,"monoexonic","lincRNA","HC"
"Chr2",9637202,9637428,"AtRegRNA_13999.1","AtRegRNA_13999",0,"-",9637428,9637428,0,1,"226,","0,",226,0,"monoexonic","NAT_lncRNA","HC"
"Chr2",9652454,9654980,"AtRegRNA_14002.2","AtRegRNA_14002",0,"+",9654980,9654980,0,3,"281,76,196,","0,677,2330,",553,0.999797291791837,"multiexonic","lincRNA","HC"
"Chr2",9668830,9669538,"AtRegRNA_14003.1","AtRegRNA_14003",0,".",9669538,9669538,0,1,"708,","0,",708,0,"monoexonic","lincRNA","HC"
"Chr2",9685052,9685337,"AtRegRNA_14007.1","AtRegRNA_14007",0,"-",9685337,9685337,0,1,"285,","0,",285,0.462028617911826,"monoexonic","NAT_lncRNA","HC"
"Chr2",9701895,9702162,"AtRegRNA_14014.1","AtRegRNA_14014",0,".",9702162,9702162,0,1,"267,","0,",267,0.156292185169687,"monoexonic","lincRNA","HC"
"Chr2",9713548,9714572,"AtRegRNA_14021.1","AtRegRNA_14021",0,"-",9714572,9714572,0,1,"1024,","0,",1024,0.824832027825403,"monoexonic","lincRNA","HC"
"Chr2",9719754,9720309,"AtRegRNA_14024.1","AtRegRNA_14024",0,"+",9720309,9720309,0,1,"555,","0,",555,0.349594701772893,"monoexonic","lincRNA","HC"
"Chr2",9721074,9721425,"AT2G22820.1","AT2G22820",0,"-",9721425,9721425,0,1,"351,","0,",351,0.405618199434167,"monoexonic","lincRNA","HC"
"Chr2",9723076,9723327,"AtRegRNA_14027.1","AtRegRNA_14027",0,"+",9723327,9723327,0,1,"251,","0,",251,0,"monoexonic","lincRNA","HC"
"Chr2",9731635,9731972,"AtRegRNA_14031.1","AtRegRNA_14031",0,".",9731972,9731972,0,1,"337,","0,",337,0.585830889200658,"monoexonic","wsense_intronic_lncRNA","HC"
"Chr2",9770699,9771553,"AT2G22955.1","AT2G22955",0,"-",9771553,9771553,0,3,"347,110,89,","0,544,765,",546,0.679771684153636,"multiexonic","NAT_lncRNA","HC"
"Chr2",9770900,9771149,"AT2G22955.2","AT2G22955",0,"-",9771149,9771149,0,1,"249,","0,",249,0.43169017058377,"monoexonic","NAT_lncRNA","HC"
"Chr2",977653,977901,"AT2G04505.1","AT2G04505",0,"+",977901,977901,0,1,"248,","0,",248,0,"monoexonic","lincRNA","HC"
"Chr2",9790391,9790765,"AtRegRNA_14073.1","AtRegRNA_14073",0,".",9790765,9790765,0,1,"374,","0,",374,0.369333734641596,"monoexonic","lincRNA","HC"
"Chr2",9791891,9792186,"AT2G07855.1","AT2G07855",0,"-",9792186,9792186,0,2,"127,82,","0,213,",209,0,"multiexonic","NAT_lncRNA","HC"
"Chr2",9794674,9794893,"AtRegRNA_14076.1","AtRegRNA_14076",0,"-",9794893,9794893,0,1,"219,","0,",219,0,"monoexonic","intronic_lncRNA","HC"
"Chr2",9820589,9820832,"AT2G07870.1","AT2G07870",0,"+",9820832,9820832,0,1,"243,","0,",243,0.301736630178869,"monoexonic","lincRNA","HC"
"Chr2",9820589,9820832,"AT2G07865.1","AT2G07865",0,"-",9820832,9820832,0,1,"243,","0,",243,0.119541466274226,"monoexonic","lincRNA","HC"
"Chr2",9829802,9830074,"AT2G07875.1","AT2G07875",0,"+",9830074,9830074,0,1,"272,","0,",272,0,"monoexonic","NAT_lncRNA","HC"
"Chr2",9852957,9853272,"AtRegRNA_14077.1","AtRegRNA_14077",0,".",9853272,9853272,0,1,"315,","0,",315,0,"monoexonic","lincRNA","HC"
"Chr2",9887917,9888570,"AtRegRNA_14087.1","AtRegRNA_14087",0,".",9888570,9888570,0,1,"653,","0,",653,0.498880659969836,"monoexonic","lincRNA","HC"
"Chr2",9889257,9889490,"AtRegRNA_14088.1","AtRegRNA_14088",0,".",9889490,9889490,0,1,"233,","0,",233,0.188771693224048,"monoexonic","lincRNA","HC"
"Chr2",9908436,9908841,"AtRegRNA_14099.1","AtRegRNA_14099",0,".",9908841,9908841,0,1,"405,","0,",405,0,"monoexonic","lincRNA","HC"
"Chr2",9909355,9910203,"AtRegRNA_14102.1","AtRegRNA_14102",0,".",9910203,9910203,0,1,"848,","0,",848,0,"monoexonic","lincRNA","HC"
"Chr2",9917544,9917744,"AtRegRNA_14107.1","AtRegRNA_14107",0,"-",9917744,9917744,0,1,"200,","0,",200,0.569968931942861,"monoexonic","NAT_lncRNA","HC"
"Chr2",9921546,9922021,"AtRegRNA_14103.1","AtRegRNA_14103",0,"-",9922021,9922021,0,1,"475,","0,",475,0,"monoexonic","lincRNA","HC"
"Chr2",9932686,9933019,"AT2G07900.1","AT2G07900",0,"+",9933019,9933019,0,1,"333,","0,",333,0,"monoexonic","lincRNA","HC"
"Chr2",9936595,9936910,"AtRegRNA_14113.1","AtRegRNA_14113",0,".",9936910,9936910,0,1,"315,","0,",315,0.434390948069934,"monoexonic","lincRNA","HC"
"Chr2",9941806,9942641,"AtRegRNA_14116.5","AtRegRNA_14116",0,"-",9942641,9942641,0,1,"835,","0,",835,0.78395386919745,"monoexonic","intronic_lncRNA","HC"
"Chr2",9943059,9943376,"AtRegRNA_14118.1","AtRegRNA_14118",0,"-",9943376,9943376,0,1,"317,","0,",317,0,"monoexonic","NAT_lncRNA","HC"
"Chr3",10139231,10139550,"AT3G05235.1","AT3G05235",0,"-",10139550,10139550,0,1,"319,","0,",319,0.211093378125251,"monoexonic","lincRNA","HC"
"Chr3",10236807,10237023,"AT3G05275.1","AT3G05275",0,"+",10237023,10237023,0,1,"216,","0,",216,0.190402956526053,"monoexonic","lincRNA","LC"
"Chr3",10523184,10523424,"AT3G28216.1","AT3G28216",0,"-",10523424,10523424,0,1,"240,","0,",240,0.544045569134943,"monoexonic","lincRNA","HC"
"Chr3",10544596,10545036,"AT3G05465.1","AT3G05465",0,"-",10545036,10545036,0,1,"440,","0,",440,0.302790431502696,"monoexonic","lincRNA","HC"
"Chr3",10558963,10559262,"AT3G05475.1","AT3G05475",0,"-",10559262,10559262,0,1,"299,","0,",299,0.445884753446294,"monoexonic","lincRNA","HC"
"Chr3",10559238,10559565,"AT3G05485.1","AT3G05485",0,"+",10559565,10559565,0,1,"327,","0,",327,0.248983252225963,"monoexonic","lincRNA","HC"
"Chr3",10683393,10683661,"AT3G05505.1","AT3G05505",0,"+",10683661,10683661,0,1,"268,","0,",268,0,"monoexonic","lincRNA","HC"
"Chr3",10906538,10906806,"AT3G05585.1","AT3G05585",0,"+",10906806,10906806,0,1,"268,","0,",268,0,"monoexonic","lincRNA","HC"
"Chr3",10978067,10978935,"AT3G28955.1","AT3G28955",0,"-",10978935,10978935,0,1,"868,","0,",868,0.883716876554265,"monoexonic","lincRNA","LC"
"Chr3",11087993,11088335,"AT3G05695.1","AT3G05695",0,"+",11088335,11088335,0,1,"342,","0,",342,0,"monoexonic","lincRNA","HC"
"Chr3",11351104,11351578,"AT3G29520.1","AT3G29520",0,"-",11351578,11351578,0,1,"474,","0,",474,0.581779258737501,"monoexonic","lincRNA","LC"
"Chr3",11388891,11389208,"AT3G05745.1","AT3G05745",0,"-",11389208,11389208,0,1,"317,","0,",317,0,"monoexonic","lincRNA","HC"
"Chr3",11413615,11414109,"AT3G05785.1","AT3G05785",0,"+",11414109,11414109,0,1,"494,","0,",494,0.296505559844495,"monoexonic","lincRNA","HC"
"Chr3",11414932,11415215,"AT3G05795.1","AT3G05795",0,"-",11415215,11415215,0,1,"283,","0,",283,0.340685139069097,"monoexonic","lincRNA","HC"
"Chr3",11450095,11450334,"AT3G05815.1","AT3G05815",0,"-",11450334,11450334,0,1,"239,","0,",239,0.35764601758445,"monoexonic","lincRNA","HC"
"Chr3",11450870,11451168,"AT3G05825.1","AT3G05825",0,"-",11451168,11451168,0,2,"135,132,","0,166,",267,0,"multiexonic","lincRNA","HC"
"Chr3",11486818,11487023,"AT3G05915.1","AT3G05915",0,"+",11487023,11487023,0,1,"205,","0,",205,0,"monoexonic","lincRNA","HC"
"Chr3",11487211,11487529,"AT3G05925.1","AT3G05925",0,"-",11487529,11487529,0,2,"133,129,","0,189,",262,0,"multiexonic","lincRNA","HC"
"Chr3",11774735,11775003,"AT3G06015.1","AT3G06015",0,"+",11775003,11775003,0,1,"268,","0,",268,0,"monoexonic","lincRNA","HC"
"Chr3",12242268,12242475,"AT3G06055.1","AT3G06055",0,"-",12242475,12242475,0,1,"207,","0,",207,0.101527029493474,"monoexonic","lincRNA","LC"
"Chr3",12370752,12371052,"AT3G06075.1","AT3G06075",0,"+",12371052,12371052,0,1,"300,","0,",300,0.538797201314561,"monoexonic","lincRNA","HC"
"Chr3",12573047,12573307,"AT3G06135.1","AT3G06135",0,"-",12573307,12573307,0,1,"260,","0,",260,0.337265130195788,"monoexonic","lincRNA","LC"
"Chr3",12574172,12574415,"AT3G06155.1","AT3G06155",0,"-",12574415,12574415,0,1,"243,","0,",243,0.484049797442056,"monoexonic","lincRNA","HC"
"Chr3",12697411,12697778,"AT3G31330.1","AT3G31330",0,"-",12697778,12697778,0,2,"183,60,","0,307,",243,0.532506136469547,"multiexonic","lincRNA","LC"
"Chr3",12870399,12870856,"AT3G31560.1","AT3G31560",0,"+",12870856,12870856,0,2,"189,51,","0,406,",240,0.563258893559169,"multiexonic","lincRNA","HC"
"Chr3",12881046,12881493,"AT3G06205.1","AT3G06205",0,"-",12881493,12881493,0,2,"208,227,","0,220,",435,0.438635784310361,"multiexonic","lincRNA","HC"
"Chr3",12892773,12895070,"AT3G31905.1","AT3G31905",0,"-",12895070,12895070,0,1,"2297,","0,",2297,0.952021457346148,"monoexonic","lincRNA","LC"
"Chr3",12969202,12969508,"AT3G06225.1","AT3G06225",0,"-",12969508,12969508,0,1,"306,","0,",306,0,"monoexonic","lincRNA","HC"
"Chr3",12969233,12969684,"AT3G06235.1","AT3G06235",0,"+",12969684,12969684,0,2,"187,222,","0,229,",409,0.310299021346502,"multiexonic","lincRNA","LC"
"Chr3",12993298,12994435,"AT3G32023.1","AT3G32023",0,"-",12994435,12994435,0,1,"1137,","0,",1137,0.920457059372028,"monoexonic","lincRNA","LC"
"Chr3",13068637,13069046,"AT3G06265.1","AT3G06265",0,"+",13069046,13069046,0,1,"409,","0,",409,0.222860818408847,"monoexonic","lincRNA","HC"
"Chr3",13898250,13898637,"AT3G06315.1","AT3G06315",0,"-",13898637,13898637,0,1,"387,","0,",387,0.137573796283061,"monoexonic","lincRNA","HC"
"Chr3",14350963,14351182,"AT3G42181.1","AT3G42181",0,"+",14351182,14351182,0,1,"219,","0,",219,0.836001960702889,"monoexonic","lincRNA","LC"
"Chr3",14459817,14461497,"AT3G42310.1","AT3G42310",0,"+",14461497,14461497,0,3,"77,98,71,","0,462,1609,",246,0.895674778044571,"multiexonic","lincRNA","HC"
"Chr3",14498823,14499696,"AT3G42356.1","AT3G42356",0,"+",14499696,14499696,0,1,"873,","0,",873,0.908002634498945,"monoexonic","lincRNA","LC"
"Chr3",14558640,14560743,"AT3G42433.1","AT3G42433",0,"-",14560743,14560743,0,1,"2103,","0,",2103,0.543034885024777,"monoexonic","lincRNA","LC"
"Chr3",14656218,14656528,"AT3G06395.1","AT3G06395",0,"-",14656528,14656528,0,1,"310,","0,",310,0.130482481567511,"monoexonic","lincRNA","HC"
"Chr3",14891547,14891986,"AT3G06475.1","AT3G06475",0,"+",14891986,14891986,0,1,"439,","0,",439,0.703900482687413,"monoexonic","lincRNA","HC"
"Chr3",14953436,14953779,"AT3G06485.1","AT3G06485",0,"-",14953779,14953779,0,1,"343,","0,",343,0,"monoexonic","lincRNA","HC"
"Chr3",15112430,15112845,"AT3G43140.1","AT3G43140",0,"+",15112845,15112845,0,2,"161,139,","0,276,",300,0.843188464634938,"multiexonic","lincRNA","LC"
"Chr3",15137564,15138176,"AT3G43147.1","AT3G43147",0,"+",15138176,15138176,0,1,"612,","0,",612,0.204027769126014,"monoexonic","lincRNA","LC"
"Chr3",15291750,15292340,"AT3G06585.1","AT3G06585",0,"-",15292340,15292340,0,1,"590,","0,",590,0.597583059574464,"monoexonic","lincRNA","HC"
"Chr3",15345314,15345679,"AT3G43420.1","AT3G43420",0,"+",15345679,15345679,0,1,"365,","0,",365,0.659653937042295,"monoexonic","lincRNA","HC"
"Chr3",15357216,15357805,"AT3G06615.1","AT3G06615",0,"+",15357805,15357805,0,1,"589,","0,",589,0.533152634375691,"monoexonic","lincRNA","HC"
"Chr3",15359782,15360090,"AT3G43432.1","AT3G43432",0,"-",15360090,15360090,0,1,"308,","0,",308,0.63840268358708,"monoexonic","lincRNA","HC"
"Chr3",15366309,15366768,"AT3G06625.1","AT3G06625",0,"+",15366768,15366768,0,2,"137,239,","0,220,",376,0.195041807017362,"multiexonic","lincRNA","HC"
"Chr3",15426467,15426713,"AT3G43528.1","AT3G43528",0,"+",15426713,15426713,0,1,"246,","0,",246,0.915146733201011,"monoexonic","lincRNA","LC"
"Chr3",15506773,15507076,"AT3G43583.1","AT3G43583",0,"-",15507076,15507076,0,1,"303,","0,",303,0.706646736572491,"monoexonic","sense_exonic_lncRNA","HC"
"Chr3",15560400,15560768,"AT3G43645.1","AT3G43645",0,"+",15560768,15560768,0,3,"96,26,88,","0,175,280,",210,0.274652119289992,"multiexonic","lincRNA","HC"
"Chr3",15570846,15571126,"AT3G06645.1","AT3G06645",0,"-",15571126,15571126,0,1,"280,","0,",280,0.66361317365701,"monoexonic","lincRNA","HC"
"Chr3",15650586,15651000,"AT3G43770.1","AT3G43770",0,"-",15651000,15651000,0,2,"201,63,","0,351,",264,0.506159739499344,"multiexonic","lincRNA","LC"
"Chr3",15680337,15680823,"AT3G06675.1","AT3G06675",0,"+",15680823,15680823,0,1,"486,","0,",486,0.281051483127776,"monoexonic","lincRNA","HC"
"Chr3",15682292,15682874,"AT3G43832.1","AT3G43832",0,"-",15682874,15682874,0,1,"582,","0,",582,0.726033587224143,"monoexonic","lincRNA","HC"
"Chr3",15738172,15738616,"AT3G43880.1","AT3G43880",0,"-",15738616,15738616,0,2,"143,121,","0,323,",264,0.733349437562353,"multiexonic","lincRNA","HC"
"Chr3",15750221,15750588,"AT3G06695.1","AT3G06695",0,"+",15750588,15750588,0,1,"367,","0,",367,0,"monoexonic","lincRNA","HC"
"Chr3",15837739,15837951,"AT3G06725.1","AT3G06725",0,"+",15837951,15837951,0,1,"212,","0,",212,0,"monoexonic","lincRNA","HC"
"Chr3",15846760,15847073,"AT3G06735.1","AT3G06735",0,"+",15847073,15847073,0,1,"313,","0,",313,0.231565306454072,"monoexonic","lincRNA","HC"
"Chr3",15871925,15872128,"AT3G06745.1","AT3G06745",0,"-",15872128,15872128,0,1,"203,","0,",203,0,"monoexonic","lincRNA","HC"
"Chr3",15917927,15918131,"AT3G44212.1","AT3G44212",0,"-",15918131,15918131,0,1,"204,","0,",204,0,"monoexonic","lincRNA","HC"
"Chr3",16020998,16021348,"AT3G06775.1","AT3G06775",0,"-",16021348,16021348,0,1,"350,","0,",350,0.3289355943123,"monoexonic","lincRNA","HC"
"Chr3",16128293,16128724,"AT3G06855.1","AT3G06855",0,"-",16128724,16128724,0,1,"431,","0,",431,0.26012007796062,"monoexonic","lincRNA","HC"
"Chr3",16583722,16584148,"AT3G45250.1","AT3G45250",0,"+",16584148,16584148,0,1,"426,","0,",426,0.405442006623646,"monoexonic","lincRNA","LC"
"Chr3",16766543,16766761,"AT3G07225.1","AT3G07225",0,"+",16766761,16766761,0,1,"218,","0,",218,0,"monoexonic","lincRNA","HC"
"Chr3",16766737,16767123,"AT3G07235.1","AT3G07235",0,"-",16767123,16767123,0,1,"386,","0,",386,0,"monoexonic","lincRNA","HC"
"Chr3",16781951,16782201,"AT3G07245.1","AT3G07245",0,"-",16782201,16782201,0,1,"250,","0,",250,0,"monoexonic","lincRNA","LC"
"Chr3",16862371,16862684,"AT3G07295.1","AT3G07295",0,"+",16862684,16862684,0,1,"313,","0,",313,0.182376626653536,"monoexonic","lincRNA","HC"
"Chr3",17025657,17026309,"AT3G07405.1","AT3G07405",0,"-",17026309,17026309,0,1,"652,","0,",652,0.700064771399541,"monoexonic","lincRNA","HC"
"Chr3",17025730,17026010,"AT3G07415.1","AT3G07415",0,"+",17026010,17026010,0,1,"280,","0,",280,0.24841829880809,"monoexonic","lincRNA","HC"
"Chr3",17261238,17261507,"AT3G07585.1","AT3G07585",0,"+",17261507,17261507,0,1,"269,","0,",269,0.669393691475688,"monoexonic","lincRNA","LC"
"Chr3",17911597,17911877,"AT3G07945.1","AT3G07945",0,"+",17911877,17911877,0,1,"280,","0,",280,0.444375921866595,"monoexonic","lincRNA","HC"
"Chr3",17966008,17966281,"AT3G07975.1","AT3G07975",0,"-",17966281,17966281,0,1,"273,","0,",273,0.175855249256184,"monoexonic","lincRNA","HC"
"Chr3",18176379,18176605,"AT3G08025.1","AT3G08025",0,"+",18176605,18176605,0,1,"226,","0,",226,0,"monoexonic","lincRNA","HC"
"Chr3",18176507,18176753,"AT3G08035.1","AT3G08035",0,"-",18176753,18176753,0,1,"246,","0,",246,0,"monoexonic","lincRNA","HC"
"Chr3",18205774,18205975,"AT3G49115.1","AT3G49115",0,"+",18205975,18205975,0,1,"201,","0,",201,0.62129979708057,"monoexonic","lincRNA","HC"
"Chr3",1851919,1852130,"AT3G01815.1","AT3G01815",0,"+",1852130,1852130,0,1,"211,","0,",211,0,"monoexonic","lincRNA","HC"
"Chr3",18656231,18656542,"AT3G08105.1","AT3G08105",0,"+",18656542,18656542,0,1,"311,","0,",311,0.272361210084684,"monoexonic","lincRNA","HC"
"Chr3",18656373,18656574,"AT3G08110.1","AT3G08110",0,"-",18656574,18656574,0,1,"201,","0,",201,0,"monoexonic","lincRNA","LC"
"Chr3",18787981,18788293,"AT3G08120.1","AT3G08120",0,"-",18788293,18788293,0,1,"312,","0,",312,0,"monoexonic","lincRNA","HC"
"Chr3",19080104,19080442,"AT3G08200.1","AT3G08200",0,"+",19080442,19080442,0,1,"338,","0,",338,0,"monoexonic","lincRNA","HC"
"Chr3",19454565,19454820,"AT3G08250.1","AT3G08250",0,"-",19454820,19454820,0,1,"255,","0,",255,0,"monoexonic","lincRNA","HC"
"Chr3",19459903,19460335,"AT3G08255.1","AT3G08255",0,"-",19460335,19460335,0,1,"432,","0,",432,0.528246860687103,"monoexonic","lincRNA","HC"
"Chr3",19462629,19462833,"AT3G08260.1","AT3G08260",0,"+",19462833,19462833,0,1,"204,","0,",204,0,"monoexonic","lincRNA","HC"
"Chr3",1953246,1953552,"AT3G00200.1","AT3G00200",0,"-",1953552,1953552,0,2,"188,19,","0,287,",207,0.143058915922722,"multiexonic","lincRNA","HC"
"Chr3",19699742,19699947,"AT3G08330.1","AT3G08330",0,"+",19699947,19699947,0,1,"205,","0,",205,0.188807926471972,"monoexonic","lincRNA","HC"
"Chr3",2008426,2008793,"AT3G01855.1","AT3G01855",0,"-",2008793,2008793,0,1,"367,","0,",367,0.334485012427103,"monoexonic","lincRNA","HC"
"Chr3",20157876,20158109,"AT3G08395.1","AT3G08395",0,"-",20158109,20158109,0,1,"233,","0,",233,0.641193496637563,"monoexonic","lincRNA","HC"
"Chr3",20477504,20477895,"AT3G08460.1","AT3G08460",0,"-",20477895,20477895,0,2,"96,183,","0,208,",279,0,"multiexonic","lincRNA","HC"
"Chr3",20477541,20477813,"AT3G08465.1","AT3G08465",0,"+",20477813,20477813,0,1,"272,","0,",272,0,"monoexonic","lincRNA","HC"
"Chr3",21025268,21025509,"AT3G08715.1","AT3G08715",0,"-",21025509,21025509,0,1,"241,","0,",241,0.132590742270974,"monoexonic","lincRNA","LC"
"Chr3",21185518,21185768,"AT3G08875.1","AT3G08875",0,"-",21185768,21185768,0,1,"250,","0,",250,0.138871473498163,"monoexonic","lincRNA","HC"
"Chr3",2128829,2129181,"AT3G01885.1","AT3G01885",0,"-",2129181,2129181,0,1,"352,","0,",352,0,"monoexonic","lincRNA","HC"
"Chr3",21374865,21375328,"AT3G08965.1","AT3G08965",0,"-",21375328,21375328,0,1,"463,","0,",463,0.333722103228112,"monoexonic","lincRNA","HC"
"Chr3",21503338,21503703,"AT3G09045.1","AT3G09045",0,"-",21503703,21503703,0,1,"365,","0,",365,0.0958172739581473,"monoexonic","lincRNA","HC"
"Chr3",21588256,21588537,"AT3G09115.1","AT3G09115",0,"+",21588537,21588537,0,1,"281,","0,",281,0,"monoexonic","lincRNA","LC"
"Chr3",21831256,21831513,"AT3G09185.1","AT3G09185",0,"+",21831513,21831513,0,1,"257,","0,",257,0.175092777836586,"monoexonic","lincRNA","HC"
"Chr3",22366755,22366976,"AT3G09435.1","AT3G09435",0,"+",22366976,22366976,0,1,"221,","0,",221,0.0906425093050955,"monoexonic","lincRNA","HC"
"Chr3",22366755,22367008,"AT3G09425.1","AT3G09425",0,"-",22367008,22367008,0,1,"253,","0,",253,0.298854782903222,"monoexonic","lincRNA","HC"
"Chr3",22370309,22370952,"AT3G09445.1","AT3G09445",0,"+",22370952,22370952,0,2,"116,104,","0,539,",220,0.471464385490238,"multiexonic","lincRNA","HC"
"Chr3",23368031,23368429,"AT3G09945.1","AT3G09945",0,"-",23368429,23368429,0,1,"398,","0,",398,0.185069369715639,"monoexonic","lincRNA","HC"
"Chr3",2512912,2513149,"AT3G02055.1","AT3G02055",0,"-",2513149,2513149,0,1,"237,","0,",237,0.198410153635848,"monoexonic","lincRNA","HC"
"Chr3",3127208,3127413,"AT3G02265.1","AT3G02265",0,"+",3127413,3127413,0,1,"205,","0,",205,0,"monoexonic","lincRNA","HC"
"Chr3",388197,388460,"AT3G01095.1","AT3G01095",0,"+",388460,388460,0,1,"263,","0,",263,0,"monoexonic","lincRNA","HC"
"Chr3",4125763,4126065,"AT3G02615.1","AT3G02615",0,"+",4126065,4126065,0,1,"302,","0,",302,0.113900818991491,"monoexonic","lincRNA","LC"
"Chr3",4139445,4139740,"AT3G02635.1","AT3G02635",0,"-",4139740,4139740,0,1,"295,","0,",295,0.578002944475149,"monoexonic","lincRNA","LC"
"Chr3",4508800,4509012,"AT3G02745.1","AT3G02745",0,"+",4509012,4509012,0,1,"212,","0,",212,0.3139867879199,"monoexonic","lincRNA","HC"
"Chr3",4976880,4977193,"AT3G03005.1","AT3G03005",0,"-",4977193,4977193,0,1,"313,","0,",313,0.440228723618267,"monoexonic","lincRNA","HC"
"Chr3",5239221,5239643,"AT3G03115.1","AT3G03115",0,"+",5239643,5239643,0,1,"422,","0,",422,0.273429237108246,"monoexonic","lincRNA","HC"
"Chr3",5422228,5422464,"AT3G03205.1","AT3G03205",0,"-",5422464,5422464,0,1,"236,","0,",236,0,"monoexonic","lincRNA","HC"
"Chr3",5678413,5678767,"AT3G03355.1","AT3G03355",0,"-",5678767,5678767,0,1,"354,","0,",354,0.144755275882245,"monoexonic","lincRNA","HC"
"Chr3",5678633,5679034,"AT3G03365.1","AT3G03365",0,"+",5679034,5679034,0,1,"401,","0,",401,0.669768959183784,"monoexonic","lincRNA","HC"
"Chr3",5731067,5731268,"AT3G03375.1","AT3G03375",0,"-",5731268,5731268,0,1,"201,","0,",201,0,"monoexonic","lincRNA","LC"
"Chr3",5833483,5833684,"AT3G03455.1","AT3G03455",0,"-",5833684,5833684,0,1,"201,","0,",201,0,"monoexonic","lincRNA","HC"
"Chr3",5931017,5931234,"AT3G03465.1","AT3G03465",0,"+",5931234,5931234,0,1,"217,","0,",217,0.661625339678267,"monoexonic","lincRNA","HC"
"Chr3",6190568,6190799,"AT3G03615.1","AT3G03615",0,"+",6190799,6190799,0,1,"231,","0,",231,0.113339599009725,"monoexonic","lincRNA","HC"
"Chr3",6387059,6388669,"AT3G00360.1","AT3G00360",0,"+",6388669,6388669,0,1,"1610,","0,",1610,0,"monoexonic","lincRNA","HC"
"Chr3",6388494,6388929,"AT3G03715.1","AT3G03715",0,"-",6388929,6388929,0,1,"435,","0,",435,0.299952673976504,"monoexonic","lincRNA","HC"
"Chr3",6391484,6391928,"AT3G03725.1","AT3G03725",0,"-",6391928,6391928,0,1,"444,","0,",444,0.119874929640591,"monoexonic","lincRNA","HC"
"Chr3",6391873,6392080,"AT3G03735.1","AT3G03735",0,"+",6392080,6392080,0,1,"207,","0,",207,0,"monoexonic","lincRNA","LC"
"Chr3",6472300,6472614,"AT3G03775.1","AT3G03775",0,"+",6472614,6472614,0,1,"314,","0,",314,0.17478785021562,"monoexonic","lincRNA","HC"
"Chr3",6684898,6685335,"AT3G03805.1","AT3G03805",0,"-",6685335,6685335,0,1,"437,","0,",437,0.123933645880748,"monoexonic","lincRNA","HC"
"Chr3",6977471,6977911,"AT3G03935.1","AT3G03935",0,"+",6977911,6977911,0,1,"440,","0,",440,0.167285615403834,"monoexonic","lincRNA","HC"
"Chr3",7234516,7235035,"AT3G03985.1","AT3G03985",0,"-",7235035,7235035,0,1,"519,","0,",519,0.566365253987315,"monoexonic","lincRNA","HC"
"Chr3",7234799,7235184,"AT3G03995.1","AT3G03995",0,"+",7235184,7235184,0,1,"385,","0,",385,0.667909638868133,"monoexonic","lincRNA","HC"
"Chr3",7469829,7470139,"AT3G04095.1","AT3G04095",0,"-",7470139,7470139,0,1,"310,","0,",310,0.616432077510715,"monoexonic","lincRNA","HC"
"Chr3",7635722,7635948,"AT3G04145.1","AT3G04145",0,"-",7635948,7635948,0,1,"226,","0,",226,0,"monoexonic","lincRNA","HC"
"Chr3",7901642,7901891,"AT3G04265.1","AT3G04265",0,"+",7901891,7901891,0,1,"249,","0,",249,0,"monoexonic","lincRNA","LC"
"Chr3",8104126,8104649,"AT3G04325.1","AT3G04325",0,"-",8104649,8104649,0,1,"523,","0,",523,0.344632693983094,"monoexonic","lincRNA","HC"
"Chr3",8463155,8463539,"AT3G04505.1","AT3G04505",0,"-",8463539,8463539,0,1,"384,","0,",384,0.155325992064977,"monoexonic","lincRNA","HC"
"Chr3",8464228,8464561,"AT3G04515.1","AT3G04515",0,"+",8464561,8464561,0,1,"333,","0,",333,0.183678336211295,"monoexonic","lincRNA","HC"
"Chr3",8490849,8491373,"AT3G04565.1","AT3G04565",0,"+",8491373,8491373,0,1,"524,","0,",524,0.258656050552051,"monoexonic","lincRNA","HC"
