"chrom","chromStart","chromEnd","TranscriptID","GeneID","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","MatureLength","Type","BioType","ConfidenceLevel","ConservationType"
"Chr3",6063509,6063720,"AT3G03525.1","AT3G03525",0,"+",6063720,6063720,0,1,"211,","0,",211,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",6127978,6128219,"AT3G03595.1","AT3G03595",0,"-",6128219,6128219,0,1,"241,","0,",241,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",6179027,6179335,"AT3G03605.1","AT3G03605",0,"-",6179335,6179335,0,1,"308,","0,",308,"monoexonic","lincRNA","HC","Species-specific"
"Chr3",618597,618807,"AT3G01165.1","AT3G01165",0,"-",618807,618807,0,1,"210,","0,",210,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",6227771,6228039,"AT3G03635.1","AT3G03635",0,"-",6228039,6228039,0,1,"268,","0,",268,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",6246083,6246507,"AT3G03645.1","AT3G03645",0,"+",6246507,6246507,0,2,"219,156,","0,268,",375,"multiexonic","lincRNA","LC","ConservedBySyntenyandSequence"
"Chr3",6246178,6246689,"AT3G03655.1","AT3G03655",0,"-",6246689,6246689,0,1,"511,","0,",511,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",6280583,6280824,"AT3G18291.1","AT3G18291",0,"-",6280824,6280824,0,1,"241,","0,",241,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",6295651,6295969,"AT3G03665.1","AT3G03665",0,"+",6295969,6295969,0,1,"318,","0,",318,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",630235,630752,"AT3G01195.1","AT3G01195",0,"-",630752,630752,0,2,"287,147,","0,370,",434,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",6305409,6305678,"AT3G03675.1","AT3G03675",0,"-",6305678,6305678,0,1,"269,","0,",269,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",6343849,6344220,"AT3G03685.1","AT3G03685",0,"-",6344220,6344220,0,2,"155,119,","0,252,",274,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",6380667,6381324,"AT3G03705.1","AT3G03705",0,"-",6381324,6381324,0,2,"252,161,","0,496,",413,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",6443345,6443553,"AT3G03755.1","AT3G03755",0,"+",6443553,6443553,0,1,"208,","0,",208,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",6466330,6468015,"AT3G18775.1","AT3G18775",0,"-",6468015,6468015,0,3,"100,101,93,","0,339,1592,",294,"multiexonic","NAT_lncRNA","HC","NA"
"Chr3",6468303,6468547,"AT3G03765.1","AT3G03765",0,"-",6468547,6468547,0,1,"244,","0,",244,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",652089,652330,"AT3G01215.1","AT3G01215",0,"+",652330,652330,0,1,"241,","0,",241,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",6576295,6577256,"AT3G19045.1","AT3G19045",0,"+",6577256,6577256,0,1,"961,","0,",961,"monoexonic","lincRNA","LC","ConservedBySyntenyandSequence"
"Chr3",6577483,6577793,"AT3G03795.1","AT3G03795",0,"+",6577793,6577793,0,1,"310,","0,",310,"monoexonic","sense_exonic_lncRNA","HC","NA"
"Chr3",6678629,6679229,"AT3G19274.1","AT3G19274",0,"+",6679229,6679229,0,1,"600,","0,",600,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",6687212,6687908,"AT3G03815.1","AT3G03815",0,"-",6687908,6687908,0,1,"696,","0,",696,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",6689434,6689728,"AT3G03815.2","AT3G03815",0,"-",6689728,6689728,0,1,"294,","0,",294,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",672257,672526,"AT3G01225.1","AT3G01225",0,"+",672526,672526,0,1,"269,","0,",269,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",6783365,6783683,"AT3G03825.1","AT3G03825",0,"-",6783683,6783683,0,1,"318,","0,",318,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",6787351,6787930,"AT3G19552.1","AT3G19552",0,"+",6787930,6787930,0,2,"341,6,","0,573,",347,"multiexonic","NAT_lncRNA","HC","NA"
"Chr3",6795898,6796269,"AT3G03835.1","AT3G03835",0,"-",6796269,6796269,0,1,"371,","0,",371,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",6807979,6808309,"AT3G03865.1","AT3G03865",0,"-",6808309,6808309,0,1,"330,","0,",330,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",680800,682033,"AtRegRNA_18388.1","AtRegRNA_18388",0,"+",682033,682033,0,1,"1233,","0,",1233,"monoexonic","sense_exonic_lncRNA","HC","NA"
"Chr3",680943,681974,"AT3G03020.2","AT3G03020",0,"+",681974,681974,0,2,"348,326,","0,705,",674,"multiexonic","sense_exonic_lncRNA","HC","NA"
"Chr3",6842874,6843100,"AT3G03875.1","AT3G03875",0,"-",6843100,6843100,0,1,"226,","0,",226,"monoexonic","lincRNA","LC","ConservedBySyntenyandSequence"
"Chr3",6870906,6871302,"AT3G03895.1","AT3G03895",0,"-",6871302,6871302,0,1,"396,","0,",396,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",6890340,6890576,"AT3G03905.1","AT3G03905",0,"+",6890576,6890576,0,1,"236,","0,",236,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",6921906,6922137,"AT3G03925.1","AT3G03925",0,"+",6922137,6922137,0,1,"231,","0,",231,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",7054432,7054652,"AT3G03955.1","AT3G03955",0,"-",7054652,7054652,0,1,"220,","0,",220,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",7056015,7056537,"AT3G03965.1","AT3G03965",0,"+",7056537,7056537,0,1,"522,","0,",522,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",720359,720570,"AT3G01235.1","AT3G01235",0,"-",720570,720570,0,1,"211,","0,",211,"monoexonic","lincRNA","HC","Species-specific"
"Chr3",7230310,7230512,"AT3G03975.1","AT3G03975",0,"+",7230512,7230512,0,1,"202,","0,",202,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",7237467,7237775,"AT3G04005.1","AT3G04005",0,"+",7237775,7237775,0,1,"308,","0,",308,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",7251024,7251234,"AT3G04025.1","AT3G04025",0,"+",7251234,7251234,0,1,"210,","0,",210,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",7269410,7269688,"AT3G04035.1","AT3G04035",0,"-",7269688,7269688,0,1,"278,","0,",278,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",7282250,7283138,"AT3G00380.1","AT3G00380",0,"+",7283138,7283138,0,1,"888,","0,",888,"monoexonic","sense_exonic_lncRNA","HC","NA"
"Chr3",7365298,7365516,"AT3G04045.1","AT3G04045",0,"-",7365516,7365516,0,1,"218,","0,",218,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",7436668,7436940,"AT3G04055.1","AT3G04055",0,"-",7436940,7436940,0,1,"272,","0,",272,"monoexonic","intronic_lncRNA","HC","NA"
"Chr3",7441128,7441721,"AT3G04065.1","AT3G04065",0,"+",7441721,7441721,0,2,"124,130,","0,463,",254,"multiexonic","NAT_lncRNA","HC","NA"
"Chr3",7462803,7463058,"AT3G04085.1","AT3G04085",0,"+",7463058,7463058,0,1,"255,","0,",255,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",7492979,7493434,"AT3G21305.1","AT3G21305",0,"+",7493434,7493434,0,1,"455,","0,",455,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",7521905,7522607,"AT3G00390.4","AT3G00390",0,"+",7522607,7522607,0,2,"153,460,","0,242,",613,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",7521905,7522607,"AT3G00390.2","AT3G00390",0,"+",7522607,7522607,0,1,"702,","0,",702,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",7521942,7522597,"AT3G00390.1","AT3G00390",0,"+",7522597,7522597,0,2,"241,307,","0,348,",548,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",7536081,7536288,"AT3G21405.1","AT3G21405",0,"+",7536288,7536288,0,1,"207,","0,",207,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",7538403,7538644,"AT3G04125.1","AT3G04125",0,"-",7538644,7538644,0,1,"241,","0,",241,"monoexonic","lincRNA","LC","ConservedBySyntenyandSequence"
"Chr3",7582474,7582703,"AT3G04135.1","AT3G04135",0,"-",7582703,7582703,0,1,"229,","0,",229,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",7685373,7686194,"AT3G04185.1","AT3G04185",0,"-",7686194,7686194,0,1,"821,","0,",821,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",7692121,7692488,"AT3G21825.1","AT3G21825",0,"-",7692488,7692488,0,2,"162,121,","0,246,",283,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",7694488,7694767,"AT3G04205.1","AT3G04205",0,"-",7694767,7694767,0,1,"279,","0,",279,"monoexonic","lincRNA","HC","Species-specific"
"Chr3",7756123,7756412,"AT3G04215.1","AT3G04215",0,"-",7756412,7756412,0,1,"289,","0,",289,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",7757828,7758032,"AT3G22022.1","AT3G22022",0,"+",7758032,7758032,0,1,"204,","0,",204,"monoexonic","lincRNA","LC","ConservedBySyntenyandSequence"
"Chr3",7760770,7761133,"AT3G04225.1","AT3G04225",0,"+",7761133,7761133,0,1,"363,","0,",363,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",7796053,7796314,"AT3G22121.3","AT3G22121",0,"+",7796314,7796314,0,1,"261,","0,",261,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",7819324,7819596,"AT3G04245.1","AT3G04245",0,"-",7819596,7819596,0,1,"272,","0,",272,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",7831128,7831371,"AT3G22183.1","AT3G22183",0,"+",7831371,7831371,0,1,"243,","0,",243,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",7838998,7839251,"AT3G04255.1","AT3G04255",0,"+",7839251,7839251,0,1,"253,","0,",253,"monoexonic","sense_exonic_lncRNA","HC","NA"
"Chr3",7957897,7958156,"AT3G22436.1","AT3G22436",0,"-",7958156,7958156,0,1,"259,","0,",259,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",7958430,7958910,"AT3G00410.1","AT3G00410",0,"+",7958910,7958910,0,1,"480,","0,",480,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",7968577,7968818,"AT3G04275.1","AT3G04275",0,"-",7968818,7968818,0,1,"241,","0,",241,"monoexonic","intronic_lncRNA","HC","NA"
"Chr3",7995485,7996636,"AT3G22555.1","AT3G22555",0,"+",7996636,7996636,0,1,"1151,","0,",1151,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",8010019,8010417,"AT3G04285.1","AT3G04285",0,"+",8010417,8010417,0,1,"398,","0,",398,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",8028213,8028447,"AT3G04295.1","AT3G04295",0,"-",8028447,8028447,0,1,"234,","0,",234,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",8036206,8036748,"AT3G00420.1","AT3G00420",0,"+",8036748,8036748,0,2,"28,421,","0,121,",449,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",8066358,8066574,"AT3G04305.1","AT3G04305",0,"-",8066574,8066574,0,1,"216,","0,",216,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",8066474,8066756,"AT3G04315.1","AT3G04315",0,"+",8066756,8066756,0,1,"282,","0,",282,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",8133288,8133733,"AT3G04335.1","AT3G04335",0,"-",8133733,8133733,0,2,"103,250,","0,195,",353,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",8133360,8133634,"AT3G04345.1","AT3G04345",0,"+",8133634,8133634,0,1,"274,","0,",274,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",8154989,8155206,"AT3G04365.1","AT3G04365",0,"-",8155206,8155206,0,1,"217,","0,",217,"monoexonic","lincRNA","LC","ConservedBySyntenyandSequence"
"Chr3",8184870,8185112,"AT3G04375.1","AT3G04375",0,"-",8185112,8185112,0,1,"242,","0,",242,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",8232926,8233189,"AT3G04385.1","AT3G04385",0,"-",8233189,8233189,0,1,"263,","0,",263,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",8232926,8233323,"AT3G04395.1","AT3G04395",0,"+",8233323,8233323,0,1,"397,","0,",397,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",8270723,8270923,"AT3G04405.1","AT3G04405",0,"+",8270923,8270923,0,1,"200,","0,",200,"monoexonic","lincRNA","HC","Species-specific"
"Chr3",8315001,8315400,"AT3G04425.1","AT3G04425",0,"-",8315400,8315400,0,2,"147,105,","0,294,",252,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",8316009,8316335,"AT3G04435.1","AT3G04435",0,"-",8316335,8316335,0,1,"326,","0,",326,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",835691,836022,"AT3G01255.1","AT3G01255",0,"-",836022,836022,0,1,"331,","0,",331,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",8434557,8434871,"AT3G04475.1","AT3G04475",0,"-",8434871,8434871,0,1,"314,","0,",314,"monoexonic","lincRNA","HC","Species-specific"
"Chr3",8477470,8477704,"AT3G04555.1","AT3G04555",0,"-",8477704,8477704,0,1,"234,","0,",234,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",864582,864796,"AT3G01275.1","AT3G01275",0,"-",864796,864796,0,1,"214,","0,",214,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",8751133,8751580,"AT3G04635.1","AT3G04635",0,"+",8751580,8751580,0,1,"447,","0,",447,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",8751799,8753152,"AT3G00430.1","AT3G00430",0,"-",8753152,8753152,0,2,"119,114,","0,1239,",233,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",8770518,8770733,"AT3G04645.1","AT3G04645",0,"-",8770733,8770733,0,1,"215,","0,",215,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",8873588,8873793,"AT3G04665.1","AT3G04665",0,"-",8873793,8873793,0,1,"205,","0,",205,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",8895921,8896153,"AT3G04675.1","AT3G04675",0,"-",8896153,8896153,0,1,"232,","0,",232,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",8921111,8921364,"AT3G04695.1","AT3G04695",0,"+",8921364,8921364,0,1,"253,","0,",253,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",8957883,8958491,"AT3G04745.1","AT3G04745",0,"-",8958491,8958491,0,1,"608,","0,",608,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",8967515,8968400,"AT3G04755.1","AT3G04755",0,"+",8968400,8968400,0,1,"885,","0,",885,"monoexonic","sense_exonic_lncRNA","HC","NA"
"Chr3",8979069,8979756,"AT3G04775.1","AT3G04775",0,"-",8979756,8979756,0,1,"687,","0,",687,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",9006808,9007015,"AT3G04785.1","AT3G04785",0,"+",9007015,9007015,0,1,"207,","0,",207,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",9008945,9009167,"AT3G04795.1","AT3G04795",0,"-",9009167,9009167,0,1,"222,","0,",222,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",9035902,9036181,"AT3G04805.1","AT3G04805",0,"-",9036181,9036181,0,1,"279,","0,",279,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",9047478,9048182,"AT3G00440.1","AT3G00440",0,"+",9048182,9048182,0,1,"704,","0,",704,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",9048370,9048615,"AT3G04815.1","AT3G04815",0,"-",9048615,9048615,0,1,"245,","0,",245,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",9074258,9074496,"AT3G04825.1","AT3G04825",0,"-",9074496,9074496,0,1,"238,","0,",238,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",9074929,9075146,"AT3G04835.1","AT3G04835",0,"+",9075146,9075146,0,1,"217,","0,",217,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",9102232,9102500,"AT3G04845.1","AT3G04845",0,"-",9102500,9102500,0,1,"268,","0,",268,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",9103980,9105136,"AT3G24929.6","AT3G24929",0,"+",9105136,9105136,0,3,"9,122,162,","0,550,994,",293,"multiexonic","sense_exonic_lncRNA","HC","NA"
"Chr3",9112960,9113518,"AT3G25011.1","AT3G25011",0,"-",9113518,9113518,0,1,"558,","0,",558,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",9166802,9167007,"AT3G04875.1","AT3G04875",0,"+",9167007,9167007,0,1,"205,","0,",205,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",9178995,9179199,"AT3G04895.1","AT3G04895",0,"-",9179199,9179199,0,1,"204,","0,",204,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",9282466,9282726,"AT3G04915.1","AT3G04915",0,"+",9282726,9282726,0,1,"260,","0,",260,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",9337019,9337270,"AT3G04925.1","AT3G04925",0,"+",9337270,9337270,0,1,"251,","0,",251,"monoexonic","lincRNA","HC","Species-specific"
"Chr3",9379915,9380152,"AT3G25719.1","AT3G25719",0,"-",9380152,9380152,0,1,"237,","0,",237,"monoexonic","lincRNA","HC","Species-specific"
"Chr3",9417489,9418705,"AtRegRNA_22048.1","AT3G25795",0,"-",9418705,9418705,0,2,"359,124,","0,1092,",483,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",9417550,9418705,"AT3G25795.1","AT3G25795",0,"-",9418705,9418705,0,1,"1155,","0,",1155,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",9489543,9489812,"AT3G04965.1","AT3G04965",0,"-",9489812,9489812,0,1,"269,","0,",269,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",9550559,9551135,"AT3G04975.1","AT3G04975",0,"+",9551135,9551135,0,1,"576,","0,",576,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",9557183,9557419,"AT3G04995.1","AT3G04995",0,"+",9557419,9557419,0,1,"236,","0,",236,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",9565082,9565375,"AT3G26147.1","AT3G26147",0,"-",9565375,9565375,0,1,"293,","0,",293,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",9582165,9582481,"AT3G05005.1","AT3G05005",0,"+",9582481,9582481,0,1,"316,","0,",316,"monoexonic","lincRNA","HC","Species-specific"
"Chr3",9686012,9686274,"AT3G05015.1","AT3G05015",0,"-",9686274,9686274,0,1,"262,","0,",262,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",9697582,9697898,"AT3G26486.1","AT3G26486",0,"+",9697898,9697898,0,1,"316,","0,",316,"monoexonic","lincRNA","LC","ConservedBySyntenyandSequence"
"Chr3",9707052,9707354,"AT3G05025.1","AT3G05025",0,"+",9707354,9707354,0,1,"302,","0,",302,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",9718570,9718883,"AT3G05045.1","AT3G05045",0,"-",9718883,9718883,0,1,"313,","0,",313,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",9720252,9720673,"AT3G05055.1","AT3G05055",0,"+",9720673,9720673,0,1,"421,","0,",421,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",9743607,9744204,"AT3G26539.1","AT3G26539",0,"-",9744204,9744204,0,2,"221,15,","0,582,",236,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",9803614,9804137,"AT3G05075.1","AT3G05075",0,"-",9804137,9804137,0,1,"523,","0,",523,"monoexonic","NAT_lncRNA","HC","NA"
"Chr3",9831025,9831858,"AT3G26742.1","AT3G26742",0,"+",9831858,9831858,0,1,"833,","0,",833,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",9860664,9860974,"AT3G05085.1","AT3G05085",0,"-",9860974,9860974,0,1,"310,","0,",310,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",9873778,9874159,"AT3G05095.1","AT3G05095",0,"+",9874159,9874159,0,2,"217,158,","0,223,",375,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",9874683,9875026,"AT3G05105.1","AT3G05105",0,"+",9875026,9875026,0,1,"343,","0,",343,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr3",9945879,9946153,"AT3G05135.1","AT3G05135",0,"+",9946153,9946153,0,1,"274,","0,",274,"monoexonic","NAT_lncRNA","LC","NA"
"Chr4",10123804,10124062,"AT4G06765.1","AT4G06765",0,"+",10124062,10124062,0,1,"258,","0,",258,"monoexonic","lincRNA","LC","ConservedBySyntenyandSequence"
"Chr4",10228136,10228485,"AT4G06825.1","AT4G06825",0,"+",10228485,10228485,0,1,"349,","0,",349,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr4",10685516,10685997,"AT4G19633.1","AT4G19633",0,"-",10685997,10685997,0,2,"190,206,","0,275,",396,"multiexonic","lincRNA","HC","Species-specific"
"Chr4",10711877,10712144,"AT4G06920.1","AT4G06920",0,"+",10712144,10712144,0,1,"267,","0,",267,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr4",11115496,11116342,"AT4G06965.1","AT4G06965",0,"-",11116342,11116342,0,2,"154,516,","0,330,",670,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr4",11442326,11442567,"AT4G07015.1","AT4G07015",0,"-",11442567,11442567,0,1,"241,","0,",241,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr4",11520251,11520499,"AT4G07025.1","AT4G07025",0,"+",11520499,11520499,0,1,"248,","0,",248,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr4",11831023,11832268,"AT4G22440.1","AT4G22440",0,"+",11832268,11832268,0,3,"70,52,145,","0,521,1100,",267,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr4",11986439,11986733,"AT4G07105.1","AT4G07105",0,"-",11986733,11986733,0,1,"294,","0,",294,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr4",12085728,12086016,"AT4G07110.1","AT4G07110",0,"-",12086016,12086016,0,1,"288,","0,",288,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr4",12372914,12373453,"AT4G07180.1","AT4G07180",0,"-",12373453,12373453,0,2,"96,319,","0,220,",415,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr4",12495727,12495974,"AT4G07225.1","AT4G07225",0,"+",12495974,12495974,0,1,"247,","0,",247,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr4",12495727,12496086,"AT4G07220.1","AT4G07220",0,"-",12496086,12496086,0,1,"359,","0,",359,"monoexonic","lincRNA","LC","ConservedBySyntenyandSequence"
"Chr4",12628846,12629370,"AT4G07270.1","AT4G07270",0,"+",12629370,12629370,0,2,"171,118,","0,406,",289,"multiexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr4",12841791,12842181,"AT4G07295.1","AT4G07295",0,"+",12842181,12842181,0,1,"390,","0,",390,"monoexonic","lincRNA","HC","Species-specific"
"Chr4",12841974,12842181,"AT4G07300.1","AT4G07300",0,"-",12842181,12842181,0,1,"207,","0,",207,"monoexonic","lincRNA","HC","Species-specific"
"Chr4",12858068,12858342,"AT4G07305.1","AT4G07305",0,"+",12858342,12858342,0,1,"274,","0,",274,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr4",12859285,12859610,"AT4G07335.1","AT4G07335",0,"+",12859610,12859610,0,1,"325,","0,",325,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr4",12984767,12985030,"AT4G07375.1","AT4G07375",0,"-",12985030,12985030,0,1,"263,","0,",263,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr4",132711,133253,"AT4G03555.1","AT4G03555",0,"+",133253,133253,0,1,"542,","0,",542,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr4",132962,133179,"AT4G03575.1","AT4G03575",0,"-",133179,133179,0,1,"217,","0,",217,"monoexonic","lincRNA","LC","ConservedBySyntenyandSequence"
"Chr4",13318245,13318446,"AT4G07575.1","AT4G07575",0,"+",13318446,13318446,0,1,"201,","0,",201,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr4",13353991,13354286,"AT4G07645.1","AT4G07645",0,"-",13354286,13354286,0,1,"295,","0,",295,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr4",1348263,1348470,"AT4G04385.1","AT4G04385",0,"+",1348470,1348470,0,1,"207,","0,",207,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
"Chr4",13912635,13913003,"AT4G07955.1","AT4G07955",0,"+",13913003,13913003,0,1,"368,","0,",368,"monoexonic","lincRNA","HC","ConservedBySyntenyandSequence"
