Orthogroup	Brassica_rapa	Arabis_alpina
OG0007106	Bra020263, Bra002512	AALP_AA8G398200
OG0007107	Bra035277, Bra000721	AALP_AA6G168700
OG0007108	Bra015908, Bra008152	AALP_AA2G185400
OG0007109	Bra029073, Bra003063	AALP_AA8G315200
OG0007110	Bra011633, Bra010522	AALP_AA7G232900
OG0007111	Bra028437, Bra025655	AALP_AA8G309800
OG0007112	Bra008839, Bra023402, Bra006192	AALP_AA8G131300
OG0007113	Bra021240, Bra001659	AALP_AA3G197500
OG0007114	Bra031292, Bra001836	AALP_AA3G249700
OG0007115	Bra013697, Bra019299	AALP_AA7G062800
OG0007116	Bra036515, Bra036513, Bra036514, Bra009766	AALP_AA8G421000
OG0007118	Bra005188, Bra017180	AALP_AA4G151300
OG0007119	Bra009515	AALP_AA8G032000
OG0007120	Bra040517, Bra039118	AALP_AA3G005500
OG0007122	Bra037096	AALP_AA4G005600
OG0007125	Bra017388, Bra024778	AALP_AA5G022300
OG0007126	Bra010582	AALP_AA7G249000
OG0007127	Bra026787, Bra026171	AALP_AA1G169400
OG0007128	Bra032837, Bra010928	AALP_AA4G087600
OG0007129	Bra032344	AALP_AA1G306600
OG0007132	Bra010776	AALP_AA8G390400
OG0007134	Bra031787, Bra016807	AALP_AA1G125400, AALP_AA5G258200
OG0007135	Bra011735	AALP_AA7G246600
OG0007136	Bra014055, Bra032212	AALP_AA1G285400
OG0007137	Bra015331, Bra032501	AALP_AA1G040400
OG0007138	Bra022466, Bra038240	AALP_AA3G228600
OG0007139	Bra004328, Bra004025	AALP_AA2G110200
OG0007140	Bra009349, Bra028678, Bra006000	AALP_AA8G082900
OG0007141	Bra030883, Bra014361	AALP_AA3G148300
OG0007142	Bra026540, Bra036913, Bra027963	AALP_AA5G024400
OG0007143	Bra019165, Bra013890	AALP_AA7G081400
OG0007146	Bra004683, Bra015850	AALP_AA2G195500
OG0007148	Bra023763	AALP_AA3G264900
OG0007150	Bra022944, Bra005484	AALP_AA6G057400
OG0007151	Bra026220, Bra026831	AALP_AA1G160100
OG0007152	Bra034560, Bra011436	AALP_AA7G199300
OG0007153	Bra004603	AALP_AA4G195400
OG0007154	Bra003103, Bra003105	AALP_AA8G305200
OG0007155	Bra008718, Bra006284	AALP_AA8G154800
OG0007156	Bra040406, Bra040120	AALP_AA3G042800
OG0007157	Bra026340	AALP_AA7G111700
OG0007158	Bra004171	AALP_AAs56253U000100, AALP_AAs42083U000200
OG0007159	Bra012028, Bra034338	AALP_AA6G337700
OG0007160	Bra032902, Bra010879	AALP_AA1G292900
OG0007162	Bra028548, Bra006975	AALP_AA5G162400, AALP_AA5G162200
OG0007163	Bra033977, Bra004261	AALP_AA2G098000
OG0007164	Bra028722	AALP_AA8G063500
OG0007165	Bra006390, Bra023596, Bra008576	AALP_AA8G182100
OG0007166	Bra032671	AALP_AA2G164500, AALP_AA5G267000, AALP_AA5G267100
OG0007168	Bra005289	AALP_AA4G134800
OG0007170	Bra020646, Bra036143, Bra010038	AALP_AA8G267600
OG0007171	Bra038830, Bra038831, Bra038832	AALP_AA3G353300
OG0007172	Bra006681	AALP_AA8G396700
OG0007173	Bra010800, Bra032357	AALP_AA1G308300
OG0007175	Bra012147	AALP_AA8G512400
OG0007176	Bra033333	AALP_AA1G018500, AALP_AA1G018400
OG0007177	Bra025158, Bra026510	AALP_AA5G230800
OG0007180	Bra036251	AALP_AA6G035100, AALP_AA2G042100
OG0007182	Bra020240, Bra002470	AALP_AA8G403000
OG0007183	Bra003083, Bra022630	AALP_AA8G311200
OG0007184	Bra019857	AALP_AA8G502200
OG0007185	Bra004414	AALP_AA4G272800
OG0007186	Bra019277, Bra010542, Bra013723	AALP_AA7G066700
OG0007187	Bra032588	AALP_AA1G019800
OG0007188	Bra002292, Bra006554	AALP_AA8G225300
OG0007189	Bra018772, Bra014169	AALP_AA4G070700
OG0007190	Bra009004	AALP_AA8G104800
OG0007191	Bra030320, Bra031164	AALP_AAs47289U000700
OG0007192	Bra020437, Bra006815	AALP_AA8G364600
OG0007193	Bra002050	AALP_AA3G333100
OG0007193	Bra002050	AALP_AA8G270300
OG0007194	Bra034431, Bra036758	AALP_AAs59400U000300
OG0007195	Bra032095, Bra007855	AALP_AA6G268800
OG0007196	Bra024081, Bra011189	AALP_AA7G156900
OG0007198	Bra004355, Bra038332	AALP_AA2G115800
OG0007199	Bra007891, Bra016246	AALP_AA2G128700
OG0007200	Bra017722	AALP_AA7G230100
OG0007201	Bra007953, Bra016169, Bra038090	AALP_AA2G140800
OG0007203	Bra034389, Bra011977	AALP_AA5G081400
OG0007205	Bra015628, Bra003657	AALP_AA2G223200
OG0007207	Bra022339, Bra001714	AALP_AA3G213900
OG0007208	Bra009767, Bra036516	AALP_AA8G421200
OG0007209	Bra017152, Bra000025	AALP_AA4G156100
OG0007210	Bra020696	AALP_AA6G097600
OG0007211	Bra039834	AALP_AA6G198500
OG0007212	Bra035547, Bra028997, Bra002938	AALP_AA8G335200
OG0007213	Bra038700	AALP_AA3G131900, AALP_AAs71127U000100, AALP_AAs71127U000200
OG0007214	Bra039062, Bra033035	AALP_AA5G051100
OG0007215	Bra032998	AALP_AA4G096500
OG0007216	Bra015574	AALP_AA1G073300
OG0007217	Bra032645, Bra033247	AALP_AA7G077300, AALP_AA7G077400
OG0007219	Bra030804, Bra019979	AALP_AA1G104400
OG0007221	Bra021519	AALP_AA3G155200
OG0007222	Bra016302	AALP_AA1G280700, AALP_AA4G205100
OG0007223	Bra019598, Bra029956, Bra017981	AALP_AA5G117700
OG0007227	Bra036159, Bra010440, Bra037459	AALP_AA6G093100
OG0007228	Bra013240	AALP_AA3G289100
OG0007229	Bra020101, Bra002296	AALP_AA8G225500
OG0007230	Bra022321	AALP_AA7G043100
OG0007231	Bra023634, Bra002101	AALP_AA8G189400
OG0007232	Bra034845, Bra002038	AALP_AA3G121300
OG0007233	Bra022307	AALP_AA3G208700
OG0007234	Bra031686, Bra019980	AALP_AA1G104300
OG0007235	Bra033274, Bra032630	AALP_AA1G003100
OG0007237	Bra011988, Bra034381	AALP_AA6G231300
OG0007238	Bra000066, Bra005103	AALP_AA4G163700
OG0007239	Bra019884, Bra031733	AALP_AA1G121000
OG0007240	Bra013799	AALP_AA8G249200
OG0007242	Bra022474	AALP_AA2G072000
OG0007243	Bra000246	AALP_AA4G204400
OG0007244	Bra031684	AALP_AA1G103500
OG0007245	Bra003580, Bra035161	AALP_AA2G258500
OG0007247	Bra036225, Bra025372	AALP_AA5G058300
OG0007248	Bra014819, Bra007070	AALP_AA5G176500
OG0007249	Bra019772, Bra026968	AALP_AA1G136100
OG0007250	Bra036900	AALP_AA1G167000
OG0007251	Bra015243, Bra013094	AALP_AA3G322300
OG0007252	Bra027738	AALP_AA5G048600
OG0007254	Bra018028	AALP_AA5G112000
OG0007255	Bra019281, Bra019284, Bra019282, Bra013719	AALP_AA7G065000
OG0007256	Bra037343, Bra000970	AALP_AA6G006500
OG0007257	Bra021125, Bra027220	AALP_AA3G177200
OG0007258	Bra018056, Bra019545	AALP_AA5G107300
OG0007260	Bra000152, Bra005011	AALP_AA4G182900
OG0007261	Bra013859, Bra010475, Bra019193	AALP_AA7G076000
OG0007262	Bra029319, Bra012938	AALP_AA8G446300
OG0007263	Bra001526, Bra001528	AALP_AA3G155600
OG0007264	Bra039815, Bra003154	AALP_AA5G169800
OG0007266	Bra028993, Bra002935	AALP_AA8G335500
OG0007267	Bra004593	AALP_AA2G240700
OG0007268	Bra014331	AALP_AA5G002000
OG0007269	Bra013247	AALP_AA3G287700
OG0007271	Bra019051, Bra026352	AALP_AA7G109600
OG0007272	Bra039840, Bra013107	AALP_AA3G319200
OG0007273	Bra035143, Bra003592, Bra008430	AALP_AA2G262300
OG0007274	Bra032441, Bra030635, Bra015469	AALP_AA1G057500
OG0007276	Bra036406	AALP_AA3G317000, AALP_AA3G316900
OG0007277	Bra000609	AALP_AA8G274500
OG0007278	Bra002930, Bra035556	AALP_AA8G336600
OG0007280	Bra023429	AALP_AA8G134900
OG0007281	Bra007703, Bra014391	AALP_AA5G287000
OG0007282	Bra015035, Bra001944	AALP_AA3G281500
OG0007283	Bra028356, Bra015008	AALP_AA6G025400
OG0007284	Bra004458, Bra000452	AALP_AA4G263100
OG0007285	Bra010248, Bra024021	AALP_AA7G168200
OG0007286	Bra013525, Bra038775	AALP_AA7G038900
OG0007288	Bra040324, Bra000373	AALP_AA4G239900
OG0007290	Bra005465, Bra021885	AALP_AA8G027700
OG0007292	Bra023389, Bra008860	AALP_AA8G129600
OG0007293	Bra031220, Bra030274	AALP_AA6G296000
OG0007294	Bra012751, Bra038059	AALP_AA5G062700
OG0007295	Bra024711	AALP_AA1G275200
OG0007296	Bra019572, Bra029925	AALP_AA6G237100
OG0007297	Bra021692, Bra015774	AALP_AA5G148600
OG0007298	Bra016153	AALP_AA5G293100
OG0007299	Bra033702, Bra036001	AALP_AA6G147100
OG0007300	Bra002266, Bra020068	AALP_AA8G218700
OG0007302	Bra010323	AALP_AA7G143800
OG0007303	Bra006741, Bra002610	AALP_AA8G380200
OG0007305	Bra024538	AALP_AA1G248500
OG0007306	Bra012869	AALP_AA5G134300
OG0007308	Bra036247, Bra018533	AALP_AA1G260000
OG0007309	Bra030280, Bra031215	AALP_AA6G297400
OG0007311	Bra018451, Bra019952, Bra031706	AALP_AA1G108400
OG0007312	Bra013354, Bra020989, Bra012575	AALP_AA7G012700
OG0007313	Bra001742	AALP_AA6G156700
OG0007314	Bra020721, Bra037514	AALP_AA6G098700
OG0007315	Bra021355	AALP_AA3G064000
OG0007316	Bra037156, Bra012091	AALP_AA8G504400
OG0007317	Bra019474	AALP_AA5G081900
OG0007318	Bra031624, Bra018629, Bra030722	AALP_AA1G087600
OG0007319	Bra025618	AALP_AA6G340000, AALP_AA6G339800
OG0007321	Bra009775, Bra029418	AALP_AA8G422500
OG0007323	Bra021575	AALP_AA3G165700
OG0007324	Bra022853, Bra018232	AALP_AA6G081600
OG0007325	Bra036915, Bra039707	AALP_AA1G164800, AALP_AA1G164900
OG0007326	Bra027481, Bra035967	AALP_AA6G150900
OG0007327	Bra014719	AALP_AA5G197000, AALP_AA5G197600
OG0007328	Bra036437	AALP_AA3G031100
OG0007329	Bra032712	AALP_AA4G096200
OG0007330	Bra017677, Bra011561, Bra034653	AALP_AA7G218400
OG0007333	Bra035347	AALP_AA6G360500
OG0007334	Bra006469, Bra002172	AALP_AA8G202700
OG0007335	Bra014716, Bra007204	AALP_AA5G199600
OG0007337	Bra016482, Bra012201	AALP_AA1G218400
OG0007340	Bra020198, Bra002422	AALP_AA3G304000
OG0007341	Bra010123, Bra035881	AALP_AA8G459700
OG0007342	Bra008925, Bra006132	AALP_AA8G118100
OG0007344	Bra013100	AALP_AA8G124100
OG0007346	Bra000529	AALP_AA6G242000
OG0007347	Bra017092	AALP_AA4G173400
OG0007348	Bra013085, Bra001959, Bra039849	AALP_AA3G324000
OG0007349	Bra038488	AALP_AA8G260400
OG0007350	Bra028849, Bra005743	AALP_AA8G022300
OG0007351	Bra020971, Bra013377	AALP_AA7G016000
OG0007353	Bra012716, Bra038466	AALP_AA8G261900
OG0007356	Bra007749	AALP_AAs65325U000100, AALP_AA5G057600
OG0007357	Bra012049	AALP_AA6G244500
OG0007358	Bra039034	AALP_AA3G365000
OG0007359	Bra016361	AALP_AA1G252700
OG0007361	Bra004983, Bra000169	AALP_AA4G187500
OG0007362	Bra025244, Bra039096	AALP_AA5G037600
OG0007363	Bra000093, Bra005081, Bra005079	AALP_AA4G170000
OG0007364	Bra000287	AALP_AA6G185300
OG0007365	Bra018237, Bra022843	AALP_AA6G082300
OG0007366	Bra026426	AALP_AA7G098900
OG0007367	Bra004281, Bra004051	AALP_AA6G010100
OG0007368	Bra040103	AALP_AAs66747U000500
OG0007369	Bra007413	AALP_AA5G235000
OG0007370	Bra030459	AALP_AA4G049100
OG0007371	Bra040647, Bra039446	AALP_AA3G051700
OG0007372	Bra023538, Bra008676	AALP_AA8G163000
OG0007373	Bra035063	AALP_AA2G230000
OG0007374	Bra017462, Bra024899	AALP_AA5G001400
OG0007376	Bra022142, Bra017477, Bra024934	AALP_AA6G102600
OG0007377	Bra033220, Bra032661	AALP_AA1G013300
OG0007378	Bra005088, Bra017105	AALP_AA4G169300
OG0007379	Bra014748	AALP_AA5G193400
OG0007380	Bra039047, Bra033056, Bra025351, Bra033057	AALP_AA5G055600
OG0007382	Bra018357	AALP_AAs55729U000100
OG0007383	Bra023975, Bra011307	AALP_AA7G179700
OG0007385	Bra002371, Bra020157	AALP_AA8G238000
OG0007386	Bra007733, Bra040427	AALP_AA5G286500
OG0007387	Bra007824, Bra000625	AALP_AA8G280600
OG0007389	Bra031978, Bra001085	AALP_AA3G030800
OG0007390	Bra015575, Bra030678	AALP_AA1G073500
OG0007392	Bra005526, Bra014005	AALP_AAs40498U000400
OG0007393	Bra008881	AALP_AA8G125800
OG0007394	Bra032868	AALP_AA1G289200
OG0007396	Bra012802, Bra006926	AALP_AA5G152600
OG0007397	Bra040201	AALP_AA3G038200
OG0007398	Bra002764, Bra035647	AALP_AA8G359500
OG0007399	Bra009845, Bra020503	AALP_AA8G435900
OG0007400	Bra010181	AALP_AA1G331200
OG0007401	Bra013391, Bra012548	AALP_AA7G017800
OG0007403	Bra027737, Bra027696	AALP_AA5G048100
OG0007404	Bra006943, Bra019650	AALP_AA5G156800
OG0007405	Bra013706, Bra019298, Bra020816	AALP_AA7G062900
OG0007406	Bra016978, Bra000198	AALP_AA4G191700
OG0007408	Bra024091, Bra011175	AALP_AA7G152800
OG0007409	Bra026645, Bra024867, Bra024868	AALP_AA5G006500
OG0007410	Bra024001, Bra036346, Bra027137, Bra026934	AALP_AAs59301U000100
OG0007413	Bra039116, Bra040519	AALP_AA3G005800
OG0007414	Bra010549, Bra019246, Bra013764	AALP_AA7G072600
OG0007415	Bra019056, Bra026359	AALP_AA7G108600
OG0007416	Bra005413, Bra022980	AALP_AA4G179600, AALP_AA4G112600
OG0007417	Bra012373, Bra024599	AALP_AA1G255800
OG0007418	Bra010937, Bra020201, Bra032829	AALP_AA7G073200
OG0007419	Bra010292, Bra024089, Bra011179	AALP_AA7G154000
OG0007420	Bra005675, Bra002721	AALP_AA8G009500
OG0007421	Bra006787	AALP_AA8G369900
OG0007424	Bra005896, Bra009195	AALP_AA8G059400
OG0007425	Bra000230, Bra004627	AALP_AA4G199200
OG0007426	Bra019549, Bra029900	AALP_AA5G108100
OG0007427	Bra002398, Bra006615	AALP_AA8G234300
OG0007428	Bra040090, Bra011371	AALP_AA7G191800
OG0007429	Bra029358	AALP_AA8G408000, AALP_AA6G134200
OG0007430	Bra014275, Bra018901	AALP_AA4G047700, AALP_AA4G047400
OG0007431	Bra030788, Bra031674, Bra020008	AALP_AA1G100400
OG0007432	Bra009361, Bra000031, Bra017146	AALP_AA4G157400
OG0007433	Bra027851	AALP_AA2G054200
OG0007434	Bra009723	AALP_AA8G415500
OG0007435	Bra016931, Bra004623	AALP_AA4G198600
OG0007436	Bra031929, Bra024277	AALP_AA8G474700
OG0007437	Bra007682	AALP_AA5G282800
OG0007439	Bra004312, Bra033930, Bra033931	AALP_AA2G106500
OG0007440	Bra003017, Bra029044, Bra022694	AALP_AA8G324000
OG0007441	Bra027662, Bra027784	AALP_AA3G060400
OG0007442	Bra013885, Bra019176	AALP_AA7G080400
OG0007443	Bra027461, Bra033646	AALP_AA6G161200
OG0007444	Bra035720, Bra041160	AALP_AA7G186100, AALP_AA7G186400
OG0007445	Bra008498, Bra003546	AALP_AA2G248300
OG0007446	Bra001463	AALP_AA3G137000
OG0007447	Bra035668, Bra034393	AALP_AA6G227900
OG0007449	Bra039236	AALP_AA6G274300
OG0007450	Bra020357, Bra006747	AALP_AA8G378400
OG0007451	Bra005847, Bra009093	AALP_AA8G045700
OG0007453	Bra006356, Bra023566	AALP_AA8G172100
OG0007454	Bra037500, Bra036181	AALP_AA6G096200
OG0007455	Bra033017, Bra025285	AALP_AA5G044700
OG0007456	Bra005474, Bra036866	AALP_AA6G057800
OG0007457	Bra038359	AALP_AA2G112000
OG0007458	Bra030364, Bra018986	AALP_AA4G034000
OG0007459	Bra018081, Bra033769	AALP_AA5G102800
OG0007460	Bra031994, Bra021361	AALP_AA3G027900
OG0007461	Bra035320	AALP_AA6G305300
OG0007462	Bra012131	AALP_AA8G508200
OG0007463	Bra023651, Bra002119	AALP_AA8G193700
OG0007464	Bra026691	AALP_AA1G188300
OG0007466	Bra028360, Bra015009	AALP_AA3G278300
OG0007467	Bra023115, Bra005202	AALP_AA4G150800
OG0007468	Bra015625, Bra008350	AALP_AA2G224700
OG0007469	Bra030851, Bra038000	AALP_AA4G008700
OG0007470	Bra004452	AALP_AA4G268400
OG0007471	Bra023415, Bra008828	AALP_AA8G133200
OG0007472	Bra031999	AALP_AA3G298800
OG0007474	Bra032621, Bra033283	AALP_AA1G001800
OG0007475	Bra023388, Bra008861	AALP_AA8G128100
OG0007476	Bra011644	AALP_AA7G233300
OG0007477	Bra026137, Bra016661, Bra026767	AALP_AA1G173400
OG0007478	Bra006740, Bra020344	AALP_AA8G380400
OG0007479	Bra004671	AALP_AA4G205900
OG0007480	Bra005057	AALP_AA4G175300
OG0007481	Bra023695, Bra002188	AALP_AA8G206200
OG0007483	Bra016938	AALP_AA4G197800
OG0007484	Bra031654	AALP_AA1G093900
OG0007485	Bra002274, Bra025571, Bra020075	AALP_AA8G221600
OG0007486	Bra015631, Bra008344	AALP_AA2G223500
OG0007487	Bra019944, Bra018446	AALP_AA1G109200
OG0007489	Bra027730, Bra027702	AALP_AA5G047700
OG0007490	Bra020266	AALP_AA8G396600
OG0007491	Bra022685, Bra003023	AALP_AA8G322800
OG0007492	Bra013086, Bra034205	AALP_AA6G045000
OG0007494	Bra007084	AALP_AA5G180900
OG0007495	Bra003326, Bra007384	AALP_AA5G226600
OG0007497	Bra028897, Bra005689	AALP_AA8G006500
OG0007498	Bra026469, Bra009731	AALP_AA8G416300
OG0007500	Bra021455	AALP_AA4G273400
OG0007502	Bra007659	AALP_AA5G279200
OG0007504	Bra001694, Bra022267	AALP_AA3G204000
OG0007505	Bra029640	AALP_AA3G081200
OG0007506	Bra032577	AALP_AA1G023000
OG0007508	Bra001023, Bra041128, Bra039147	AALP_AA3G000700
OG0007509	Bra002677, Bra006786	AALP_AA8G370000
OG0007510	Bra037736, Bra004742	AALP_AA7G276800
OG0007512	Bra024327	AALP_AA8G481100
OG0007513	Bra024528, Bra012338	AALP_AA1G247100
OG0007514	Bra011771	AALP_AA7G252300
OG0007516	Bra020095, Bra002288, Bra006551, Bra006552	AALP_AA8G221100
OG0007519	Bra000210, Bra016965	AALP_AA4G194100
OG0007520	Bra024255, Bra037760, Bra019417	AALP_AA8G470800
OG0007523	Bra016828, Bra031773	AALP_AA6G179900
OG0007524	Bra024803, Bra026577	AALP_AA5G016900, AALP_AA5G016800
OG0007525	Bra021790, Bra005594, Bra005593	AALP_AA6G071200
OG0007526	Bra038065	AALP_AA1G329400
OG0007527	Bra027667	AALP_AA2G003100
OG0007528	Bra021795, Bra005601	AALP_AA2G210400, AALP_AA6G070200
OG0007529	Bra019306, Bra013689	AALP_AA7G064000
OG0007530	Bra016090, Bra008001	AALP_AA2G151400
OG0007531	Bra001070, Bra032025	AALP_AA3G023700
OG0007532	Bra022371, Bra001727	AALP_AA3G215900
OG0007533	Bra037785, Bra024315	AALP_AA8G479300
OG0007535	Bra011467	AALP_AA7G205400
OG0007537	Bra037154, Bra012093, Bra031819	AALP_AA8G504600
OG0007538	Bra028269, Bra022559	AALP_AA8G292200
OG0007539	Bra029647, Bra001250	AALP_AA3G082100
OG0007540	Bra018220, Bra025496	AALP_AA5G088000
OG0007541	Bra025942, Bra016580	AALP_AA2G236900, AALP_AA2G237000
OG0007543	Bra039289, Bra000413	AALP_AA1G162600
OG0007544	Bra007826, Bra007825, Bra040449	AALP_AA5G293200
OG0007545	Bra029559, Bra018513	AALP_AA6G213700
OG0007546	Bra030496, Bra033291	AALP_AA1G000800
OG0007550	Bra020854, Bra029476	AALP_AA6G210900
OG0007551	Bra006523, Bra002268	AALP_AA8G218900, AALP_AA8G221300
OG0007552	Bra022350	AALP_AA3G211400, AALP_AAs60231U000200
OG0007553	Bra017464, Bra024900	AALP_AA5G001300
OG0007554	Bra003724, Bra008255, Bra015757	AALP_AA2G205700
OG0007555	Bra014221, Bra039652	AALP_AA3G224700, AALP_AA4G061800
OG0007556	Bra005922, Bra009298	AALP_AA8G065800
OG0007557	Bra004474, Bra021388	AALP_AA4G260100
OG0007558	Bra013959, Bra023632, Bra023631, Bra030158, Bra034352	AALP_AA8G188900
OG0007559	Bra025502	AALP_AA6G319100
OG0007560	Bra023006, Bra005356	AALP_AA4G122500
OG0007561	Bra028091	AALP_AAs48851U000100, AALP_AA3G350600
OG0007562	Bra007472	AALP_AA5G251400
OG0007563	Bra012744	AALP_AA8G398400, AALP_AA8G398500
OG0007564	Bra022565, Bra028277	AALP_AA8G294000
OG0007565	Bra023227, Bra035518	AALP_AA1G325100
OG0007566	Bra036731, Bra040010	AALP_AA1G338300
OG0007567	Bra007514, Bra003403, Bra014506	AALP_AA5G256200
OG0007570	Bra021325	AALP_AA4G013300
OG0007571	Bra038446	AALP_AA4G080700
OG0007572	Bra008394, Bra035088	AALP_AA2G235800
OG0007573	Bra036828, Bra012862	AALP_AA5G136000
OG0007575	Bra024496, Bra002080	AALP_AA3G337100
OG0007576	Bra014800, Bra014803	AALP_AA5G180700
OG0007577	Bra022697, Bra003015	AALP_AA8G324200
OG0007580	Bra000201, Bra016976	AALP_AA4G192400
OG0007581	Bra025030, Bra022025	AALP_AA6G118300
OG0007582	Bra016560, Bra031026	AALP_AA1G200100
OG0007583	Bra033569	AALP_AA7G263500
OG0007584	Bra019588, Bra017998	AALP_AA5G115500
OG0007585	Bra026240, Bra012671	AALP_AA6G209000
OG0007586	Bra019830, Bra016813	AALP_AA1G127000
OG0007588	Bra004483	AALP_AA4G260000
OG0007589	Bra035635, Bra002786	AALP_AA8G357000
OG0007590	Bra028660	AALP_AA8G080800
OG0007592	Bra003728, Bra015773	AALP_AA5G148900, AALP_AA5G148800
OG0007593	Bra016829, Bra037230, Bra016830	AALP_AA1G124900
OG0007594	Bra004529, Bra039278	AALP_AA4G256800
OG0007595	Bra005723, Bra009590	AALP_AA8G018800
OG0007596	Bra027672, Bra027770	AALP_AA2G001300
OG0007597	Bra015063	AALP_AA3G286700
OG0007598	Bra027733	AALP_AA4G136100, AALP_AA8G510100
OG0007602	Bra002518	AALP_AA8G395800
OG0007604	Bra017720, Bra011623	AALP_AA7G230000
OG0007605	Bra023382, Bra006169	AALP_AA8G127100
OG0007606	Bra002625, Bra020359	AALP_AA8G379300, AALP_AA8G378600
OG0007607	Bra029039, Bra003006	AALP_AA8G325000
OG0007608	Bra001438, Bra034772	AALP_AA3G132000
OG0007610	Bra012077	AALP_AA8G501300
OG0007611	Bra006743	AALP_AA8G379800
OG0007612	Bra009184, Bra005891	AALP_AA8G058100
OG0007613	Bra033896, Bra001897	AALP_AA3G262600
OG0007614	Bra031177	AALP_AA6G304200
OG0007615	Bra015792, Bra008236	AALP_AA2G204200
OG0007616	Bra035797	AALP_AA2G169700, AALP_AA3G232800
OG0007617	Bra021368, Bra032011, Bra001075	AALP_AA3G026100
OG0007619	Bra001041, Bra021466	AALP_AA3G017600
OG0007620	Bra030354, Bra028228	AALP_AA6G344600
OG0007621	Bra040856, Bra012329, Bra016377	AALP_AA1G245600
OG0007623	Bra022115, Bra017495, Bra024954	AALP_AA6G105600
OG0007624	Bra030264, Bra031231	AALP_AA6G294000
OG0007625	Bra035955, Bra013001	AALP_AA8G437800
OG0007626	Bra037029, Bra011407	AALP_AA7G194300
OG0007627	Bra028453, Bra025597	AALP_AA6G335400
OG0007630	Bra014632, Bra007318	AALP_AA5G217000
OG0007631	Bra016402, Bra017956	AALP_AA1G239000
OG0007632	Bra022180	AALP_AA3G190900
OG0007634	Bra005486, Bra021860	AALP_AA6G057200
OG0007635	Bra035160, Bra003581	AALP_AA2G258600
OG0007637	Bra036236	AALP_AA6G242200
OG0007638	Bra005369, Bra023001	AALP_AA4G118400
OG0007639	Bra005164, Bra000017, Bra017157	AALP_AA4G153800
OG0007640	Bra037151	AALP_AA8G504900
OG0007642	Bra022661, Bra003046	AALP_AA8G318700
OG0007643	Bra001284, Bra029696	AALP_AA3G089900
OG0007644	Bra009449, Bra005809	AALP_AA8G038700
OG0007645	Bra028522, Bra025451	AALP_AA6G313500
OG0007646	Bra013288, Bra012615	AALP_AA7G003200
OG0007647	Bra008345, Bra015630	AALP_AA2G223400
OG0007648	Bra001717, Bra022347, Bra037568	AALP_AAs42834U000100
OG0007649	Bra025046, Bra021998	AALP_AA6G122300, AALP_AAs59427U000100
OG0007652	Bra039695, Bra040560	AALP_AA4G024600
OG0007653	Bra000493, Bra011946	AALP_AA6G223900
OG0007654	Bra008838, Bra006193	AALP_AA8G131400
OG0007655	Bra032467, Bra015420	AALP_AA1G049700
OG0007656	Bra019356, Bra013648	AALP_AA7G058000
OG0007657	Bra024218, Bra026275	AALP_AA7G121900
OG0007658	Bra025450, Bra028523	AALP_AA6G313400
OG0007659	Bra028013, Bra034460	AALP_AA1G343500
OG0007660	Bra024919, Bra022154	AALP_AA6G100900
OG0007661	Bra011562, Bra034655, Bra001981	AALP_AA3G326100
OG0007662	Bra007310	AALP_AA5G215700
OG0007663	Bra021732, Bra022840	AALP_AA6G083400
OG0007665	Bra012347	AALP_AA1G248800
OG0007666	Bra003196, Bra007100	AALP_AA5G183600
OG0007667	Bra004333, Bra038358	AALP_AA2G112200
OG0007668	Bra013139	AALP_AA3G309800
OG0007669	Bra016276, Bra024709	AALP_AA1G275600
OG0007670	Bra038673, Bra034818	AALP_AA3G126800
OG0007671	Bra038324, Bra004363	AALP_AA2G117800
OG0007672	Bra034552, Bra034551, Bra037014	AALP_AA7G196800
OG0007673	Bra011152, Bra024115	AALP_AA5G167500
OG0007674	Bra018403, Bra025821, Bra012231	AALP_AA1G222700
OG0007675	Bra015738, Bra008262, Bra003717	AALP_AA2G207300
OG0007676	Bra029020, Bra002976	AALP_AA8G330100
OG0007677	Bra029592, Bra040280	AALP_AA3G072300
OG0007678	Bra003192, Bra014799	AALP_AA5G181500
OG0007679	Bra000163, Bra017039	AALP_AA4G186300
OG0007681	Bra012634, Bra021031	AALP_AA7G001000
OG0007683	Bra027673, Bra027769	AALP_AA2G001000
