Orthogroup	Brassica_rapa	Brassica_oleracea
OG0005877	Bra011378	Bo1g010020
OG0005877	Bra037043	Bo7g115840
OG0005878	Bra008658	Bo9g163600
OG0005879	Bra013514	Bo3g162650, Bo1g023980
OG0005879	Bra038779	Bo3g162660, Bo7g107360
OG0005880	Bra026205	Bo5g019780
OG0005881	Bra007985	Bo2g074020
OG0005881	Bra003913	Bo6g093030
OG0005882	Bra025765, Bra013613	Bo1g027230
OG0005882	Bra019379	Bo7g107930
OG0005883	Bra038502	Bo1g053340
OG0005884	Bra024419	Bo3g097710
OG0005884	Bra031847	Bo2g168190
OG0005884	Bra037828	Bo9g018910
OG0005885	Bra008998	Bo9g171620
OG0005885	Bra028555	Bo2g010170
OG0005886	Bra029944	Bo1g078800
OG0005886	Bra019587	Bo3g109740
OG0005886	Bra017999	Bo8g077630
OG0005887	Bra017624	Bo7g116590
OG0005887	Bra034600	Bo3g169210
OG0005888	Bra013253	Bo3g083520
OG0005888	Bra015050	Bo7g033000
OG0005889	Bra040311	Bo4g195520
OG0005889	Bra004910	Bo4g024620
OG0005890	Bra015753	Bo6g120430
OG0005891	Bra040278	Bo1g147860
OG0005891	Bra029590	Bo5g143370
OG0005892	Bra004322	Bo6g107080
OG0005892	Bra004029	Bo6g096030
OG0005893	Bra033238	Bo5g001120
OG0005895	Bra025489	Bo4g142210
OG0005895	Bra028501	Bo6g065270
OG0005896	Bra011822	Bo1g002960
OG0005896	Bra017872	Bo7g118850
OG0005896	Bra010645	Bo3g152770
OG0005897	Bra016993	Bo4g190200
OG0005897	Bra004571, Bra000187	Bo3g034970
OG0005898	Bra037842	Bo9g019070
OG0005898	Bra031840	Bo2g168110, Bo8g004690
OG0005899	Bra036829	Bo8g081780
OG0005899	Bra012863	Bo7g100830
OG0005900	Bra025016	Bo3g024370, Bo7g075470, Bo03867s010
OG0005901	Bra013364	Bo1g020110
OG0005901	Bra012564	Bo3g157480, Bo7g106400
OG0005902	Bra030823	Bo3g185320, Bo3g185720
OG0005903	Bra010813	Bo3g146400
OG0005903	Bra032335	Bo5g060990
OG0005903	Bra030171	Bo7g045020
OG0005904	Bra016769	Bo8g064840
OG0005904	Bra019771	Bo5g016830
OG0005905	Bra002007, Bra034991	Bo3g127660
OG0005906	Bra014476	Bo4g104850
OG0005906	Bra007552	Bo8g095400
OG0005907	Bra033686	Bo7g065580
OG0005908	Bra016047	Bo6g116050
OG0005908	Bra003874	Bo6g091390
OG0005909	Bra026804	Bo8g106550
OG0005909	Bra026188	Bo5g020030
OG0005911	Bra016409	Bo8g071010
OG0005911	Bra017943	Bo5g034720
OG0005912	Bra004444	Bo4g001200
OG0005913	Bra003087	Bo9g109730
OG0005913	Bra029100	Bo3g022970
OG0005915	Bra008655	Bo9g163570
OG0005915	Bra023549	Bo2g012900
OG0005915	Bra006337	Bo3g010840
OG0005916	Bra016420	Bo01074s040
OG0005916	Bra017918	Bo5g034380
OG0005917	Bra001159	Bo3g059060
OG0005917	Bra039418	Bo5g145160
OG0005918	Bra000747	Bo3g045340
OG0005918	Bra033142, Bra035276	Bo02313s010
OG0005919	Bra007866	Bo2g064190
OG0005919	Bra004395	Bo6g109090
OG0005920	Bra002316	Bo9g151720
OG0005920	Bra020113	Bo2g021950
OG0005920	Bra006567	Bo3g015250
OG0005921	Bra012146	Bo7g063880
OG0005922	Bra038062	Bo8g042150
OG0005922	Bra012758	Bo7g104070
OG0005923	Bra008938	Bo9g169880
OG0005923	Bra023341, Bra006117	Bo3g007280
OG0005924	Bra001633	Bo3g068420
OG0005924	Bra021181	Bo1g123440
OG0005924	Bra022163	Bo5g124890
OG0005925	Bra005764	Bo3g002340
OG0005925	Bra028835	Bo2g004070
OG0005926	Bra009019, Bra009020	Bo9g171920
OG0005927	Bra000867	Bo3g052390
OG0005927	Bra036244	Bo3g185540, Bo9g006040
OG0005927	Bra018532	Bo2g100600
OG0005928	Bra011862	Bo1g002530
OG0005928	Bra033615	Bo7g119220
OG0005928	Bra010684	Bo3g149940
OG0005929	Bra013502	Bo1g023860
OG0005929	Bra020886	Bo3g162750
OG0005929	Bra038786	Bo7g107310
OG0005930	Bra004040	Bo6g097160
OG0005930	Bra033947	Bo2g057780
OG0005930	Bra004298	Bo6g106740
OG0005932	Bra025138	Bo7g101290, Bo7g081650, Bo5g118690, Bo2g137230
OG0005933	Bra037201	Bo9g022360
OG0005933	Bra013154	Bo3g087000
OG0005934	Bra016752	Bo8g065050
OG0005934	Bra019792	Bo8g092520, Bo5g016590
OG0005935	Bra035028	Bo6g121950
OG0005935	Bra008356	Bo6g081700, Bo2g093370
OG0005937	Bra021997	Bo00902s090
OG0005938	Bra001257	Bo3g061330
OG0005938	Bra029657	Bo5g141380
OG0005938	Bra040014	Bo1g147300
OG0005939	Bra033669	Bo7g065270
OG0005939	Bra027475	Bo9g058910
OG0005940	Bra022543	Bo2g050530
OG0005940	Bra015198	Bo2g102040
OG0005940	Bra015197, Bra015196	Bo00626s010
OG0005941	Bra001910	Bo3g081760
OG0005941	Bra014944	Bo7g040580
OG0005941	Bra023729	Bo1g101960
OG0005942	Bra005582	Bo4g045890
OG0005942	Bra021778	Bo4g177880
OG0005942	Bra022883	Bo3g026630
OG0005943	Bra017282	Bo4g184770
OG0005943	Bra023040	Bo3g028660
OG0005944	Bra022762	Bo3g024120
OG0005945	Bra035732	Bo9g100030
OG0005946	Bra017857	Bo7g118790
OG0005946	Bra000966	Bo3g054690
OG0005947	Bra039613	Bo7g010200
OG0005947	Bra024470	Bo3g094140
OG0005948	Bra005468	Bo4g042370
OG0005948	Bra022957, Bra022958	Bo3g027480
OG0005949	Bra016806	Bo8g061440
OG0005949	Bra019723, Bra031788	Bo8g108600
OG0005950	Bra018263	Bo4g052380
OG0005950	Bra021707	Bo4g176000
OG0005951	Bra035618	Bo2g034320
OG0005951	Bra015397	Bo5g005310
OG0005951	Bra032481	Bo8g115280
OG0005952	Bra010491	Bo8g050300
OG0005952	Bra013797	Bo1g038940
OG0005954	Bra010264	Bo3g175310
OG0005954	Bra011235	Bo1g011770
OG0005955	Bra009568	Bo9g183400
OG0005955	Bra028864, Bra002688	Bo2g002720
OG0005956	Bra014350	Bo2g133700
OG0005956	Bra020285	Bo2g025380
OG0005957	Bra002413	Bo9g148440
OG0005957	Bra006627, Bra020194	Bo2g023950
OG0005958	Bra030516	Bo8g001230
OG0005959	Bra014925	Bo7g040810
OG0005959	Bra023748	Bo1g102220
OG0005960	Bra015272	Bo5g004150
OG0005960	Bra032540	Bo8g115890
OG0005961	Bra026544, Bra025125	Bo7g081440
OG0005962	Bra035612	Bo2g036440
OG0005962	Bra028940	Bo3g021110
OG0005963	Bra039157	Bo5g152850
OG0005963	Bra001031	Bo3g055440
OG0005964	Bra012883	Bo7g100580
OG0005964	Bra036854	Bo8g080330
OG0005965	Bra005972	Bo3g004730
OG0005965	Bra009324	Bo9g174750
OG0005965	Bra028671	Bo2g008920
OG0005966	Bra030888	Bo3g184680
OG0005966	Bra037978	Bo6g033210
OG0005967	Bra016815	Bo8g061380
OG0005967	Bra019832	Bo5g014990
OG0005968	Bra005727	Bo3g001920
OG0005968	Bra009585	Bo9g183570
OG0005969	Bra002319	Bo9g151650
OG0005969	Bra020120	Bo2g022040
OG0005969	Bra006570	Bo3g015280
OG0005970	Bra000469	Bo3g039870
OG0005970	Bra021598	Bo4g170600
OG0005972	Bra011236	Bo1g011750
OG0005972	Bra024032	Bo7g114880
OG0005972	Bra010263	Bo3g175290
OG0005973	Bra026998	Bo00795s110
OG0005974	Bra009549	Bo9g183170
OG0005974	Bra005741	Bo2g003880
OG0005975	Bra017304	Bo4g184530
OG0005976	Bra036987, Bra036984	Bo7g116320
OG0005978	Bra012964	Bo7g098570
OG0005978	Bra035933	Bo9g014570
OG0005979	Bra014989	Bo1g101230, Bo2g092720, Bo7g038830
OG0005980	Bra023466	Bo2g011860
OG0005980	Bra006255	Bo3g009800
OG0005981	Bra023085	Bo3g031390
OG0005981	Bra005234	Bo4g031070
OG0005981	Bra017218	Bo4g186460
OG0005982	Bra006605	Bo3g015670
OG0005982	Bra037866, Bra002384	Bo9g149760
OG0005983	Bra003086	Bo9g109740
OG0005983	Bra029099	Bo3g022960
OG0005984	Bra002388	Bo9g149710
OG0005984	Bra020171	Bo2g023700
OG0005985	Bra017187	Bo4g186930
OG0005985	Bra005195	Bo4g030560
OG0005985	Bra000001	Bo3g031730
OG0005986	Bra006113	Bo3g007240
OG0005986	Bra008941	Bo9g169940
OG0005987	Bra020317	Bo9g139420, Bo2g026730
OG0005988	Bra007086	Bo8g084810
OG0005988	Bra014802	Bo4g119800
OG0005989	Bra037811	Bo9g018600
OG0005989	Bra031867	Bo00615s130
OG0005989	Bra024376	Bo3g099350
OG0005990	Bra008200	Bo2g083920
OG0005990	Bra015840	Bo6g119660
OG0005990	Bra003752	Bo6g086320
OG0005991	Bra028942	Bo3g021150
OG0005991	Bra002832	Bo9g123680
OG0005991	Bra035610	Bo2g036460
OG0005992	Bra040315	Bo4g195460
OG0005992	Bra004902	Bo4g024540
OG0005993	Bra029371	Bo2g160920
OG0005993	Bra009681, Bra026498	Bo9g014140
OG0005994	Bra032708	Bo4g131050
OG0005994	Bra040341	Bo00805s020
OG0005995	Bra010013	Bo7g093000
OG0005995	Bra036125	Bo9g010070
OG0005996	Bra029968	Bo1g080180
OG0005997	Bra021048, Bra021047	Bo8g049470
OG0005997	Bra040159	Bo1g017590
OG0005998	Bra014985	Bo7g039000
OG0005998	Bra001922	Bo3g081920
OG0005998	Bra028346	Bo1g101270
OG0005999	Bra024383	Bo3g099220
OG0005999	Bra031858	Bo00615s020
OG0005999	Bra037817	Bo9g018720
OG0006000	Bra010683	Bo3g150120
OG0006000	Bra011861	Bo1g002540
OG0006000	Bra033616	Bo7g119200
OG0006001	Bra030583	Bo8g004170
OG0006001	Bra032494	Bo8g115410
OG0006001	Bra015341	Bo5g004810
OG0006002	Bra003236	Bo6g071060
OG0006002	Bra007234	Bo8g090720
OG0006003	Bra039702	Bo6g032970
OG0006003	Bra037958	Bo6g050860, Bo7g067500, Bo7g067530, Bo2g124420, Bo6g032960, Bo6g050850
OG0006004	Bra009518	Bo9g181820
OG0006004	Bra028824	Bo2g004170
OG0006004	Bra005777	Bo3g002510
OG0006005	Bra035393	Bo4g134690
OG0006005	Bra035531	Bo8g030500
OG0006005	Bra039484	Bo6g056300
OG0006006	Bra000996	Bo3g055010
OG0006006	Bra040546	Bo5g154010
OG0006007	Bra021901, Bra005439	Bo4g040060
OG0006008	Bra012989	Bo7g098270
OG0006008	Bra035946	Bo9g014430
OG0006008	Bra029343	Bo2g161250
OG0006009	Bra008645	Bo9g163470
OG0006009	Bra023552	Bo2g012930
OG0006009	Bra006339	Bo3g010860
OG0006010	Bra038725, Bra034755	Bo5g133430
OG0006011	Bra028868	Bo2g002660
OG0006011	Bra009578	Bo9g183490
OG0006012	Bra002866	Bo9g121130
OG0006012	Bra035597, Bra028953	Bo3g021290
OG0006013	Bra026690	Bo8g105120
OG0006013	Bra040984, Bra016620	Bo8g066940
OG0006014	Bra003224	Bo6g069880
OG0006014	Bra007203	Bo8g090330
OG0006015	Bra000694	Bo3g044450
OG0006015	Bra037888	Bo9g086970
OG0006017	Bra005880	Bo3g003710
OG0006017	Bra028741	Bo2g007150
OG0006019	Bra034629	Bo3g168850
OG0006019	Bra011538	Bo1g007230
OG0006020	Bra019951	Bo5g010700
OG0006020	Bra018450	Bo8g059270
OG0006021	Bra026745	Bo8g105860
OG0006021	Bra026099, Bra016650	Bo8g066580
OG0006022	Bra010490	Bo8g050310
OG0006022	Bra013802	Bo1g038970
OG0006022	Bra019228	Bo7g109530
OG0006023	Bra002667	Bo9g134840
OG0006023	Bra020379	Bo2g028700
OG0006024	Bra031880	Bo00615s260
OG0006024	Bra024358	Bo00790s010
OG0006025	Bra038595	Bo3g106830
OG0006025	Bra035871	Bo9g016340
OG0006026	Bra030743	Bo8g058040
OG0006026	Bra018598	Bo5g009290
OG0006027	Bra019244	Bo7g109350
OG0006027	Bra013767	Bo1g037590
OG0006028	Bra023421	Bo2g011370
OG0006028	Bra008818	Bo9g166660
OG0006029	Bra006899	Bo8g080960
OG0006029	Bra033457	Bo4g125640
OG0006030	Bra018877	Bo6g022570
OG0006031	Bra038109	Bo6g029340
OG0006031	Bra039659	Bo6g031250
OG0006032	Bra001439	Bo3g064790
OG0006032	Bra038701	Bo1g139540
OG0006032	Bra034771	Bo5g133610
OG0006033	Bra014100	Bo8g016540
OG0006034	Bra027378	Bo5g131770
OG0006035	Bra012035	Bo4g077050
OG0006036	Bra032075	Bo04481s010
OG0006036	Bra032077	Bo4g154840
OG0006037	Bra020450	Bo2g032460
OG0006037	Bra006825	Bo3g019350
OG0006037	Bra002737	Bo9g133060
OG0006038	Bra039623	Bo9g026100, Bo7g011350
OG0006039	Bra001766	Bo3g074600
OG0006039	Bra038242	Bo1g111260, Bo1g088070
OG0006039	Bra022468	Bo5g112370
OG0006040	Bra025570	Bo4g140260
OG0006040	Bra028461	Bo6g064520
OG0006041	Bra012684	Bo7g104860
OG0006041	Bra012687	Bo7g104820
OG0006041	Bra040107	Bo1g053030
OG0006042	Bra018824	Bo6g019800
OG0006043	Bra025991	Bo5g023580
OG0006043	Bra026678	Bo8g105010
OG0006043	Bra016614	Bo8g067000
OG0006044	Bra015682	Bo6g121200
OG0006044	Bra019757, Bra003689	Bo6g083390
OG0006045	Bra035704	Bo4g165290
OG0006045	Bra011953	Bo4g071600
OG0006046	Bra009484	Bo9g181390
OG0006046	Bra028803	Bo2g005380
OG0006046	Bra022066	Bo2g131490
OG0006047	Bra018420	Bo8g059680
OG0006047	Bra019898, Bra031745	Bo8g109230
OG0006048	Bra035719	Bo9g097300
OG0006048	Bra022530	Bo2g050660
OG0006049	Bra004434	Bo4g002350
OG0006050	Bra029935	Bo1g078670
OG0006051	Bra038499	Bo1g053420
OG0006051	Bra040746	Bo8g045790
OG0006052	Bra009065	Bo9g173580
OG0006052	Bra028605, Bra006042	Bo3g005380
OG0006053	Bra014663	Bo4g112660
OG0006053	Bra003253	Bo6g072400
OG0006054	Bra001475	Bo3g065180
OG0006054	Bra039351	Bo1g138820
OG0006054	Bra034721	Bo5g133080
OG0006055	Bra035512	Bo8g030160
OG0006055	Bra033846	Bo5g048790, Bo5g089440
OG0006057	Bra032962	Bo00285s640
OG0006057	Bra039103	Bo9g008070
OG0006058	Bra000406	Bo3g039020
OG0006060	Bra024628	Bo5g039950
OG0006060	Bra016327	Bo8g075020
OG0006061	Bra034698	Bo5g132830
OG0006061	Bra001493	Bo1g138530
OG0006061	Bra039377	Bo3g065410
OG0006063	Bra006232	Bo3g009550, Bo3g009520
OG0006063	Bra008786	Bo9g166230
OG0006064	Bra035211	Bo9g092640
OG0006064	Bra033140	Bo2g108730
OG0006065	Bra008216	Bo2g085260
OG0006065	Bra015826	Bo6g119790
OG0006066	Bra027827	Bo9g045350
OG0006068	Bra040021	Bo1g147230
OG0006068	Bra029667	Bo5g141280
OG0006069	Bra005935	Bo3g004350
OG0006069	Bra009263	Bo9g175480
OG0006069	Bra028697	Bo2g008640
OG0006070	Bra006055	Bo3g005530
OG0006070	Bra009044	Bo9g172290
OG0006070	Bra028593	Bo2g009800
OG0006071	Bra020078	Bo2g018530
OG0006071	Bra006528	Bo3g013920
OG0006071	Bra002278	Bo9g152190
OG0006072	Bra023893	Bo1g107200
OG0006072	Bra031267	Bo5g102290
OG0006073	Bra002021	Bo7g014960
OG0006073	Bra009660	Bo3g092250
OG0006075	Bra031139	Bo8g102190
OG0006076	Bra038601	Bo3g105810
OG0006077	Bra011430	Bo1g008290
OG0006077	Bra034554	Bo3g170860
OG0006077	Bra037012	Bo7g116080
OG0006078	Bra009178	Bo9g176370
OG0006078	Bra005888	Bo3g003820
OG0006078	Bra028737	Bo2g007190
OG0006079	Bra041065, Bra041074	Bo8g080180
OG0006080	Bra000588	Bo3g042450
OG0006081	Bra013838	Bo1g039350
OG0006081	Bra019207	Bo7g109770
OG0006082	Bra022744	Bo2g041520
OG0006082	Bra002956	Bo9g118770
OG0006083	Bra037588	Bo1g117650
OG0006085	Bra034033	Bo2g055310
OG0006086	Bra003672	Bo2g092890, Bo6g082070
OG0006087	Bra005272, Bra040845	Bo4g034760, Bo4g034690
OG0006088	Bra020365	Bo2g028520
OG0006088	Bra002644	Bo9g135190
OG0006088	Bra002642	Bo9g135220
OG0006089	Bra013423	Bo3g159770, Bo1g021940
OG0006089	Bra012532	Bo7g106810
OG0006090	Bra020819, Bra013690	Bo1g034540
OG0006091	Bra001725	Bo3g071790
OG0006091	Bra037555	Bo1g116120
OG0006092	Bra020960	Bo01293s030
OG0006092	Bra013401	Bo1g021630
OG0006093	Bra017138	Bo4g187390
OG0006093	Bra005139	Bo4g029810
OG0006093	Bra000038	Bo3g032160
OG0006094	Bra021409	Bo1g155120
OG0006094	Bra040604	Bo5g151450
OG0006094	Bra001066	Bo3g055860
OG0006095	Bra006043	Bo3g005390
OG0006095	Bra009064	Bo9g173570
OG0006096	Bra022184	Bo5g123610
OG0006096	Bra021209	Bo1g122970
OG0006097	Bra014449	Bo4g101490
OG0006098	Bra014769, Bra018350	Bo9g111310
OG0006098	Bra022967	Bo3g027620
OG0006098	Bra005444	Bo4g041090, Bo4g041110
OG0006099	Bra001844, Bra031305	Bo5g098750
OG0006100	Bra024389	Bo3g099160
OG0006100	Bra031856	Bo2g168320
OG0006101	Bra014895	Bo7g041230
OG0006101	Bra023149	Bo5g065570
OG0006102	Bra032591	Bo8g117370
OG0006102	Bra030507	Bo8g001030
OG0006103	Bra010597	Bo3g153480
OG0006103	Bra011758	Bo1g004740
OG0006104	Bra008273	Bo2g091120
OG0006104	Bra003708	Bo6g083750
OG0006106	Bra012843	Bo7g101100
OG0006106	Bra036782	Bo8g081400
OG0006107	Bra019063	Bo7g111290
OG0006108	Bra024022	Bo7g114980
OG0006108	Bra011249	Bo1g011560
OG0006109	Bra020471	Bo2g159200
OG0006109	Bra009793	Bo7g096540
OG0006110	Bra011814	Bo1g003070
OG0006111	Bra011238	Bo4g059540, Bo1g011730
OG0006112	Bra013839	Bo1g039360
OG0006112	Bra019206	Bo7g109800
OG0006113	Bra003429	Bo8g095560, Bo4g103640, Bo6g077350
OG0006116	Bra007328	Bo8g091850
OG0006116	Bra003283	Bo6g072920
OG0006116	Bra014623	Bo4g111170
OG0006117	Bra034810	Bo5g135130
OG0006117	Bra001421	Bo3g064550
OG0006118	Bra032354	Bo5g062250
OG0006118	Bra030187	Bo7g044790
OG0006118	Bra010802	Bo3g147550
OG0006119	Bra027849	Bo9g046630
OG0006119	Bra035435	Bo1g090240
OG0006120	Bra010982	Bo3g139870
OG0006120	Bra012490	Bo7g051660
OG0006120	Bra024770	Bo5g043530
OG0006121	Bra026788	Bo8g106310
OG0006121	Bra026172	Bo5g020400
OG0006122	Bra029444	Bo9g094240
OG0006122	Bra033116	Bo2g105340
OG0006123	Bra036898	Bo1g057490
OG0006123	Bra039715	Bo8g038330
OG0006125	Bra040225	Bo1g149010
OG0006125	Bra001195	Bo3g060550
OG0006125	Bra020756	Bo5g143590
OG0006126	Bra022294	Bo1g118850, Bo5g120040
OG0006126	Bra021302	Bo1g117770
OG0006127	Bra012144	Bo7g063940
OG0006127	Bra037122	Bo9g020330
OG0006128	Bra032153	Bo4g151770
OG0006129	Bra021978	Bo2g019720, Bo2g127200
OG0006130	Bra026716	Bo8g105450
OG0006130	Bra026042	Bo5g021980
OG0006131	Bra016871	Bo4g191620
OG0006131	Bra000260	Bo3g036050
OG0006132	Bra000708	Bo3g044670
OG0006132	Bra037913	Bo2g110390, Bo9g088290
OG0006133	Bra008270	Bo2g091090
OG0006133	Bra003711	Bo6g083770
OG0006133	Bra015726	Bo6g120760
OG0006134	Bra015581	Bo5g008230
OG0006135	Bra002964, Bra022738, Bra029011	Bo3g021940
OG0006136	Bra028688	Bo2g008720
OG0006137	Bra002348	Bo9g150150
OG0006137	Bra006588	Bo3g015470
OG0006137	Bra020141	Bo2g023340
OG0006138	Bra036421	Bo1g153300
OG0006138	Bra038376	Bo1g153400
OG0006138	Bra031958	Bo5g148490
OG0006139	Bra013232	Bo3g083810
OG0006139	Bra015098	Bo7g031400
OG0006140	Bra036661	Bo9g028440, Bo01569s010
OG0006140	Bra027048	Bo9g037360, Bo4g092880
OG0006141	Bra034561	Bo3g170730
OG0006141	Bra037007	Bo7g116130
OG0006141	Bra011438	Bo1g008170
OG0006142	Bra007316	Bo6g072800, Bo8g091690
OG0006143	Bra019801	Bo5g016400
OG0006143	Bra026942	Bo8g107780
OG0006144	Bra002603	Bo9g135880
OG0006144	Bra020342	Bo2g028250
OG0006145	Bra028125	Bo4g136570
OG0006146	Bra023570	Bo2g013140
OG0006146	Bra008613	Bo9g163080
OG0006147	Bra027840	Bo9g046550
OG0006148	Bra026932, Bra008367	Bo8g107240, Bo8g107680
OG0006149	Bra009100	Bo9g177260
OG0006149	Bra028764	Bo2g006900
OG0006150	Bra021007	Bo3g157040
OG0006150	Bra013319	Bo1g019650
OG0006150	Bra012592	Bo7g106050
OG0006150	Bra012593	Bo7g106040
OG0006151	Bra007577	Bo8g095680
OG0006151	Bra003440	Bo6g077490
OG0006152	Bra000471	Bo3g039900
OG0006152	Bra018364	Bo4g061190
OG0006153	Bra008192	Bo2g083760
OG0006153	Bra003755	Bo6g086380
OG0006154	Bra001476	Bo3g065190
OG0006154	Bra034720	Bo5g133060
OG0006154	Bra039352	Bo1g138810
OG0006155	Bra002783	Bo9g127420
OG0006155	Bra002784, Bra002782	Bo9g128450
OG0006155	Bra006846, Bra006847	Bo3g019550, Bo01280s040, Bo3g019530, Bo01280s030, Bo3g019540, Bo01280s010
OG0006156	Bra023195	Bo5g067060
OG0006156	Bra038426	Bo8g032290
OG0006157	Bra015100	Bo7g031360
OG0006157	Bra032686, Bra027610	Bo4g133330
OG0006158	Bra000564, Bra007836	Bo8g099630
OG0006158	Bra007840	Bo8g099680
OG0006159	Bra024242	Bo3g103010
OG0006159	Bra029198, Bra037755	Bo9g017860
OG0006160	Bra013309, Bra012596	Bo1g019590, Bo3g157010, Bo7g106000
OG0006161	Bra028710	Bo2g007490
OG0006161	Bra019091, Bra009299	Bo9g175070
OG0006162	Bra003904	Bo2g075140, Bo6g092870
OG0006162	Bra016097	Bo6g114450
OG0006163	Bra008810	Bo9g166580
OG0006163	Bra023428	Bo2g011470
OG0006164	Bra007062	Bo8g083560
OG0006164	Bra014824	Bo4g120060
OG0006165	Bra010595	Bo3g153520
OG0006165	Bra011753	Bo1g004870
OG0006165	Bra017815	Bo7g118470
OG0006166	Bra029887	Bo5g136950
OG0006166	Bra034157	Bo3g063880
OG0006167	Bra013861	Bo1g039670
OG0006168	Bra005538	Bo4g045390
OG0006168	Bra004871	Bo4g024120
OG0006169	Bra023603	Bo2g013500
OG0006169	Bra008569	Bo9g161470
OG0006169	Bra006391	Bo3g012430
OG0006170	Bra006518	Bo3g013830
OG0006170	Bra020063	Bo2g018360
OG0006170	Bra002262	Bo9g152440
OG0006171	Bra013847	Bo1g039440
OG0006172	Bra025726	Bo5g027330
OG0006172	Bra016512	Bo8g068440
OG0006173	Bra036689	Bo9g028120
OG0006173	Bra031114	Bo8g102420
OG0006173	Bra036459	Bo7g003780
OG0006174	Bra001591	Bo3g066760
OG0006174	Bra027252	Bo5g127190
OG0006174	Bra021105	Bo1g128530
OG0006175	Bra018856	Bo6g022290
OG0006176	Bra037498	Bo7g089150
OG0006176	Bra036180	Bo9g009340
OG0006176	Bra020708	Bo2g149820
OG0006177	Bra026131	Bo5g020890
OG0006177	Bra016659	Bo8g066470
OG0006178	Bra031692	Bo8g110840
OG0006178	Bra019972	Bo5g010420
OG0006179	Bra005090	Bo4g027100
OG0006179	Bra000084	Bo3g032710
OG0006179	Bra017108	Bo4g187730
OG0006180	Bra020162	Bo2g023630
OG0006180	Bra006599	Bo3g015600
OG0006180	Bra002377	Bo9g149820
OG0006181	Bra010072	Bo3g107770
OG0006181	Bra029269	Bo2g164040
OG0006181	Bra035898	Bo9g014920
OG0006182	Bra032742	Bo4g129610
OG0006182	Bra013993	Bo8g023080
OG0006183	Bra012443	Bo7g054190
OG0006183	Bra024689	Bo5g045050
OG0006184	Bra009445	Bo9g178850
OG0006184	Bra028786	Bo2g006590
OG0006185	Bra015794, Bra015793	Bo6g120080
OG0006186	Bra035660	Bo4g167890
OG0006188	Bra018189, Bra028296	Bo9g104890
OG0006189	Bra015932	Bo6g118480, Bo6g118460, Bo6g118440
OG0006191	Bra023457	Bo3g009720, Bo2g011780
OG0006191	Bra008765	Bo9g166010
OG0006192	Bra032984	Bo2g140420
OG0006192	Bra039091	Bo9g008160
OG0006193	Bra009612	Bo9g184800
OG0006193	Bra005708	Bo3g001740
OG0006194	Bra022617	Bo2g047340
OG0006194	Bra029101	Bo3g023000
OG0006194	Bra003098	Bo9g108620
OG0006195	Bra004323	Bo6g107090
OG0006195	Bra004027	Bo6g096020
OG0006196	Bra013257	Bo1g017920
OG0006196	Bra012638	Bo7g105490, Bo28129s010
OG0006197	Bra004041	Bo6g097180
OG0006197	Bra033948	Bo2g057760
OG0006197	Bra004297	Bo6g106730
OG0006198	Bra001926	Bo3g081960
OG0006198	Bra015012	Bo7g036480
OG0006199	Bra016067	Bo6g115800
OG0006199	Bra008028	Bo2g075640
OG0006200	Bra040662	Bo5g076300
OG0006200	Bra018794	Bo6g018370
OG0006201	Bra020394	Bo2g028870
OG0006201	Bra002675	Bo9g134750
OG0006202	Bra006601	Bo3g015610
OG0006202	Bra002381	Bo9g149800
OG0006202	Bra020163, Bra020164	Bo2g023640
OG0006203	Bra017708	Bo7g117340
OG0006203	Bra011606	Bo1g006540
OG0006204	Bra000294	Bo3g036450
OG0006205	Bra002861	Bo9g121170
OG0006206	Bra033167	Bo2g109220, Bo2g109240
OG0006207	Bra037412	Bo9g004000
OG0006207	Bra000927	Bo3g053240
OG0006208	Bra003409	Bo6g076890
OG0006208	Bra014492	Bo4g105010
OG0006209	Bra003257, Bra014661	Bo4g112640
OG0006210	Bra038495, Bra012697	Bo7g104640
OG0006210	Bra040745	Bo8g045780
OG0006211	Bra035952	Bo9g014400
OG0006211	Bra012997	Bo7g098190
OG0006211	Bra029347	Bo2g161210
OG0006212	Bra012894	Bo7g099410
OG0006212	Bra036095	Bo8g080060
OG0006213	Bra027278	Bo5g127450, Bo3g042600, Bo9g164050, Bo1g129750
OG0006214	Bra029882	Bo5g136990
OG0006214	Bra034156	Bo1g141340
OG0006215	Bra035271	Bo9g090770
OG0006216	Bra022806	Bo3g024710
OG0006216	Bra033114	Bo4g056210
OG0006217	Bra017448	Bo9g070070
OG0006217	Bra026791	Bo8g106350
OG0006218	Bra004960	Bo4g025210
OG0006218	Bra039291	Bo4g196040
OG0006219	Bra039530	Bo2g125690, Bo00418s190, Bo2g125670
OG0006220	Bra004377	Bo6g108810
OG0006220	Bra038309	Bo2g121120, Bo2g063030
OG0006221	Bra008325	Bo1g071070, Bo2g092800
OG0006221	Bra003674	Bo6g082100
OG0006222	Bra018978	Bo6g030590
OG0006223	Bra034728, Bra001471	Bo3g065140
OG0006224	Bra028874	Bo2g002550
OG0006224	Bra005724	Bo3g001880
OG0006225	Bra023262	Bo5g049010
OG0006226	Bra031631	Bo8g112430
OG0006226	Bra030731	Bo8g055880
OG0006226	Bra018620	Bo5g009040
OG0006227	Bra002974	Bo01309s020
OG0006227	Bra029018	Bo2g041620, Bo3g022030
OG0006228	Bra008035	Bo2g076840
OG0006228	Bra003878	Bo6g091480, Bo08693s010
OG0006228	Bra016054	Bo6g115940
OG0006230	Bra033707	Bo7g066870
