Orthogroup	Brassica_rapa	Thellungiella_parvula
OG0006051	Bra038499, Bra040746	Sp7g15320.1
OG0006052	Bra009065, Bra028605, Bra006042	Sp6g33390.1
OG0006053	Bra007282, Bra014663, Bra003253	Sp5g05680.1
OG0006054	Bra001475, Bra039351, Bra034721	Sp3g11030.1
OG0006055	Bra035512, Bra033846	Sp1g27880.1
OG0006057	Bra032962, Bra039103	Sp2g16050.1
OG0006058	Bra000406	Sp4g28000.1
OG0006060	Bra024628, Bra016327	Sp1g21260.1
OG0006061	Bra034698, Bra001493, Bra039377	Sp3g11380.1
OG0006063	Bra006232, Bra008786	Sp6g29980.1
OG0006064	Bra035211, Bra033140	Sp6g05870.1
OG0006065	Bra008216, Bra015826	Sp5g30800.1
OG0006066	Bra027827	Sp2g04640.1
OG0006068	Bra040021, Bra029667	Sp3g06600.1
OG0006069	Bra005935, Bra009263, Bra028697	Sp6g35430.1
OG0006070	Bra006055, Bra009044, Bra028593	Sp6g33150.1
OG0006071	Bra020078, Bra006528, Bra002278	Sp6g24400.1
OG0006072	Bra023893, Bra031267	Sp3g19280.1
OG0006073	Bra002021, Bra009660	Sp3g30450.1
OG0006075	Bra031139	Sp3g34050.1
OG0006076	Bra038601	Sp2g26140.1
OG0006077	Bra011430, Bra034554, Bra037012	Sp7g31000.1
OG0006078	Bra009178, Bra005888, Bra028737	Sp6g36590.1
OG0006079	Bra041065, Bra041074	Sp5g11450.1
OG0006080	Bra000588	Sp4g00110.1
OG0006081	Bra013838, Bra019207	Sp7g22810.1
OG0006082	Bra022744, Bra002956	Sp6g16730.1
OG0006083	Bra037588	Sp3g16470.1
OG0006085	Bra034033	SpUn0149_0010.1, SpUn0173_0010.1
OG0006087	Bra005272, Bra040845	Sp4g18640.1
OG0006088	Bra020365, Bra002644, Bra002642	Sp6g20190.1
OG0006089	Bra013423, Bra012532	Sp7g18300.1
OG0006090	Bra020819, Bra013690	Sp7g21330.1
OG0006091	Bra037555	Sp3g16920.1
OG0006092	Bra020960, Bra013401	Sp7g18120.1
OG0006093	Bra017138, Bra005139, Bra000038	Sp4g20410.1
OG0006094	Bra021409, Bra040604, Bra001066	Sp3g01860.1
OG0006095	Bra006043, Bra009064	Sp6g33380.1
OG0006096	Bra001644, Bra022184, Bra021209	Sp3g15120.1
OG0006097	Bra014449	Sp5g02170.1
OG0006098	Bra014769, Bra018350, Bra022967, Bra005444	Sp4g16510.1
OG0006099	Bra001844, Bra031305	Sp3g19740.1
OG0006100	Bra024389, Bra031856	Sp2g28560.1
OG0006101	Bra039872, Bra014895, Bra023149	Sp1g26770.1
OG0006102	Bra032591, Bra030507	Sp1g01650.1
OG0006103	Bra010597, Bra011758	Sp7g35060.1
OG0006104	Bra008273, Bra003708	Sp5g31900.1
OG0006106	Bra012843, Bra036782	Sp5g10590.1
OG0006108	Bra024022, Bra011249	Sp7g29020.1
OG0006109	Bra020471, Bra009793	Sp2g22650.1
OG0006110	Bra011814	Sp7g35850.1
OG0006111	Bra011238	Sp7g28870.1
OG0006112	Bra013839, Bra019206	Sp7g22820.1
OG0006113	Bra003429	Sp5g02420.1
OG0006115	Bra040733	Sp6g10670.1, Sp6g10680.1
OG0006116	Bra007328	Sp5g05150.1
OG0006117	Bra034810, Bra001421	Sp3g10020.1
OG0006118	Bra032354, Bra030187, Bra010802	Sp1g25910.1
OG0006119	Bra027849, Bra035435	Sp2g04990.1
OG0006120	Bra010982, Bra012490, Bra024770	Sp1g23030.1
OG0006121	Bra026788, Bra026172	Sp1g13380.1
OG0006122	Bra029444, Bra033116	Sp6g05310.1
OG0006123	Bra036898, Bra039715	Sp7g12880.1
OG0006125	Bra040225, Bra001195, Bra020756	Sp3g05260.1
OG0006126	Bra022294, Bra021302	Sp3g16330.1
OG0006127	Bra012144, Bra037122	Sp2g29450.1
OG0006128	Bra032153	Sp4g02620.1
OG0006130	Bra026716, Bra026042	Sp1g14700.1
OG0006131	Bra016871	Sp4g24620.1
OG0006132	Bra000708, Bra037913	Sp6g07090.1
OG0006133	Bra008270, Bra003711, Bra015726	Sp5g31820.1
OG0006134	Bra015581, Bra030685	Sp1g06210.1
OG0006135	Bra002964, Bra022738, Bra029011	Sp6g16640.1
OG0006136	Bra028688	Sp6g35240.1
OG0006137	Bra002348, Bra006588, Bra020141	Sp6g23550.1
OG0006138	Bra036421, Bra038376, Bra031958	Sp3g02940.1
OG0006139	Bra013232, Bra015098	Sp3g22680.1
OG0006140	Bra036661, Bra027048	Sp2g02210.1
OG0006141	Bra034561, Bra037007, Bra011438	Sp7g31120.1
OG0006142	Bra007316	Sp5g05320.1
OG0006143	Bra019801, Bra026942	Sp1g11540.1
OG0006144	Bra002603, Bra020342	Sp6g20670.1
OG0006145	Bra028125	Sp7g04620.1
OG0006146	Bra023570, Bra008613	Sp6g27600.1
OG0006147	Bra027840	Sp2g04860.1
OG0006148	Bra026932, Bra008367	Sp1g12150.1
OG0006149	Bra009100, Bra028764	Sp6g37570.1
OG0006150	Bra021007, Bra013319, Bra012592, Bra012593	SpUn0835_0010.1, SpUn0467_0010.1
OG0006151	Bra007577, Bra003440	Sp5g02220.1
OG0006152	Bra000471, Bra018364	Sp4g12430.1
OG0006153	Bra008192, Bra003755	Sp5g30530.1
OG0006154	Bra001476, Bra034720, Bra039352	Sp3g11040.1
OG0006156	Bra023195, Bra038426	Sp1g27300.1
OG0006157	Bra015100	Sp3g22710.1
OG0006159	Bra024242, Bra029198, Bra037755	Sp2g26920.1
OG0006160	Bra013309, Bra012596	Sp7g15590.1
OG0006161	Bra028710, Bra019091, Bra009299	Sp6g35860.1
OG0006162	Bra003904, Bra016097	Sp5g27010.1
OG0006163	Bra008810, Bra023428	Sp6g30350.1
OG0006164	Bra007062, Bra014824	Sp5g08100.1
OG0006165	Bra010595, Bra011753, Bra017815	Sp7g34960.1
OG0006166	Bra029887, Bra034157	Sp3g09320.1
OG0006167	Bra013861	Sp7g23070.1
OG0006167	Bra022747	Sp6g13170.1
OG0006168	Bra005538, Bra004871	Sp4g26910.1, Sp2g10980.1
OG0006169	Bra023603, Bra008569, Bra006391	Sp6g27000.1
OG0006170	Bra006518, Bra020063	Sp6g24610.1
OG0006171	Bra013847	Sp7g22910.1
OG0006172	Bra025726, Bra016512	Sp1g17200.1
OG0006173	Bra036689, Bra031114, Bra036459	Sp3g33510.1
OG0006174	Bra001591, Bra027252, Bra021105	Sp3g13590.1
OG0006175	Bra018856	Sp1g37370.1
OG0006176	Bra037498, Bra036180, Bra020708	Sp2g18630.1
OG0006177	Bra026131, Bra016659	Sp1g13790.1
OG0006178	Bra031692, Bra019972	Sp1g08620.1
OG0006179	Bra005090, Bra000084, Bra017108	Sp4g21010.1
OG0006180	Bra020162, Bra006599, Bra002377	Sp6g23230.1
OG0006181	Bra010072, Bra029269, Bra035898	Sp2g25480.1
OG0006182	Bra032742, Bra013993	Sp7g11630.1
OG0006183	Bra012443, Bra024689	Sp1g22060.1
OG0006184	Bra009445, Bra028786	SpUn0377_0010.1
OG0006186	Bra035660	Sp4g11730.1
OG0006188	Bra018189, Bra028296	Sp6g14430.1
OG0006191	Bra023457	Sp6g16680.1, Sp6g29180.1, Sp6g29720.1
OG0006191	Bra008765	Sp6g29170.1
OG0006192	Bra032984, Bra039091	Sp2g16270.1
OG0006193	Bra009612, Bra005708	Sp6g40330.1
OG0006194	Bra022617, Bra029101, Bra003098	Sp6g15070.1
OG0006195	Bra004323, Bra004027, Bra038364	Sp5g23700.1
OG0006196	Bra013257, Bra012638	Sp7g16290.1
OG0006197	Bra004041, Bra033948, Bra004297	Sp5g23370.1
OG0006198	Bra001926, Bra015012	Sp3g21850.1
OG0006199	Bra016067, Bra008028	Sp5g27380.1
OG0006200	Bra040662, Bra018794	Sp1g36430.1
OG0006201	Bra020394, Bra002675	Sp6g19730.1
OG0006202	Bra006601, Bra002381, Bra020163, Bra020164	Sp6g23210.1
OG0006203	Bra017708, Bra011606	Sp7g33120.1
OG0006204	Bra000294	Sp4g25300.1
OG0006205	Bra002861	Sp6g17810.1
OG0006206	Bra033167	Sp6g06690.1
OG0006207	Bra037412, Bra000927	Sp6g01360.1
OG0006208	Bra003409, Bra014492	Sp5g02840.1, SpUn0080_0020.1
OG0006209	Bra007285, Bra003257, Bra014661	Sp5g05640.1
OG0006210	Bra038495, Bra012697, Bra040745	Sp7g15265.1
OG0006211	Bra035952, Bra012997, Bra029347	Sp2g24220.1
OG0006212	Bra012894, Bra036095	Sp5g11590.1
OG0006213	Bra027278	Sp3g13310.1
OG0006214	Bra034156	Sp3g09290.1
OG0006215	Bra035271	Sp6g06670.1
OG0006216	Bra021640, Bra022806, Bra033114	Sp4g13080.1
OG0006217	Bra017448	Sp2g12950.1
OG0006218	Bra004960, Bra039291	Sp4g28140.1
OG0006219	Bra039530	Sp2g09820.1
OG0006220	Bra004377, Bra038309	Sp5g24430.1
OG0006221	Bra008325, Bra003674	Sp5g32860.1
OG0006222	Bra018978	Sp1g39180.1
OG0006222	Bra027215	Sp3g14030.1
OG0006223	Bra034728, Bra001471	Sp3g10955.1, Sp3g10960.1
OG0006224	Bra028874, Bra005724	Sp7g08760.1
OG0006225	Bra023262	Sp1g28510.1
OG0006226	Bra031631, Bra030731, Bra018620	Sp1g07170.1
OG0006227	Bra002974, Bra029018	Sp6g16550.1
OG0006228	Bra008035, Bra003878, Bra016054	Sp5g27570.1
OG0006230	Bra033707, Bra027517	Sp2g08780.1
OG0006231	Bra027588, Bra028364, Bra039533	Sp2g09880.1
OG0006232	Bra001390, Bra034865	Sp3g09430.1
OG0006233	Bra028831, Bra009525, Bra005766	Sp6g39240.1
OG0006234	Bra036896	Sp7g12860.1
OG0006235	Bra033430, Bra012803, Bra006925	Sp5g09850.1
OG0006236	Bra016682, Bra026810, Bra026194	Sp1g13150.1
OG0006237	Bra020089, Bra006546	Sp6g24220.1
OG0006238	Bra014423	Sp5g01640.1
OG0006239	Bra027792	Sp2g00950.1
OG0006240	Bra033665	Sp2g07940.1
OG0006241	Bra028494, Bra025504	SpUn0010_0070.1, Sp7g00590.1
OG0006242	Bra012277, Bra017906	Sp1g18890.1
OG0006243	Bra031939, Bra024259	Sp2g27090.1
OG0006244	Bra018908, Bra014264	Sp1g38080.1
OG0006245	Bra001842, Bra023864, Bra031300	Sp3g19720.1
OG0006246	Bra009846, Bra020504	Sp2g22020.1
OG0006247	Bra016604, Bra030986, Bra025977	SpUn0033_0020.1, Sp1g15530.1
OG0006248	Bra002465	Sp6g22200.1
OG0006248	Bra011598	Sp7g33030.1
OG0006249	Bra023122	Sp1g26600.1
OG0006250	Bra037124, Bra012140	Sp2g29480.1
OG0006251	Bra006151, Bra032074, Bra008902	Sp6g31370.1, Sp6g31380.1
OG0006252	Bra035076, Bra008386	Sp5g33950.1
OG0006253	Bra022480	Sp5g20150.1
OG0006254	Bra007687, Bra003501	Sp5g00900.1
OG0006255	Bra018008	Sp5g12980.1
OG0006256	Bra016732, Bra019827	Sp1g11860.1
OG0006257	Bra027196, Bra001618, Bra019290	Sp3g14350.1
OG0006258	Bra036711, Bra039011	Sp3g33030.1
OG0006259	Bra034288, Bra007776	Sp4g05870.1
OG0006260	Bra015802, Bra003736	Sp5g31030.1
OG0006261	Bra001099, Bra040204	Sp3g03180.1
OG0006262	Bra001448, Bra033403, Bra038708	Sp3g10520.1
OG0006263	Bra026229, Bra023118	Sp1g26590.1
OG0006264	Bra029108, Bra034277	Sp4g05700.1
OG0006265	Bra017730, Bra010512	Sp7g33580.1
OG0006266	Bra035168, Bra008457, Bra008453	Sp5g35170.1
OG0006267	Bra033126, Bra014870	Sp6g05630.1
OG0006268	Bra008926, Bra006129	Sp6g31670.1
OG0006269	Bra025298, Bra039069, Bra033023	Sp2g16820.1
OG0006270	Bra009320	Sp6g34850.1
OG0006271	Bra017920, Bra012282	Sp1g19030.1
OG0006272	Bra030446, Bra014272	Sp1g38000.1
OG0006273	Bra002280, Bra006547	Sp6g24210.1
OG0006274	Bra021534, Bra021536	Sp3g12430.1
OG0006275	Bra016421, Bra017916	Sp1g19000.1
OG0006276	Bra014791, Bra007094	Sp5g07700.1
OG0006277	Bra026016, Bra016624, Bra026698	Sp1g15060.1
OG0006278	Bra031048, Bra025683	Sp1g16750.1
OG0006279	Bra002450, Bra020229	Sp6g22380.1
OG0006280	Bra006857	Sp6g18510.1
OG0006281	Bra017714, Bra017715	Sp7g33270.1
OG0006282	Bra018921, Bra030432	Sp1g38280.1
OG0006283	Bra026891, Bra019706	Sp1g12180.1
OG0006284	Bra003891, Bra008013	Sp5g27240.1
OG0006285	Bra013929	Sp7g37630.1
OG0006286	Bra015231, Bra013098	Sp3g28970.1
OG0006287	Bra001697, Bra022277	Sp3g16170.1
OG0006288	Bra035879	Sp2g26000.1
OG0006289	Bra001233, Bra040358	Sp3g06010.1
OG0006290	Bra024038, Bra011228	Sp7g28730.1
OG0006291	Bra030737	Sp1g07310.1
OG0006292	Bra007303, Bra003267	Sp5g05450.1
OG0006293	Bra033036, Bra005800, Bra009468	Sp6g38420.1
OG0006294	Bra010010, Bra020620	Sp2g20050.1
OG0006295	Bra023585, Bra008589, Bra006373	Sp6g27280.1
OG0006296	Bra034988	Sp5g17250.1
OG0006297	Bra013279, Bra013278, Bra013277, Bra012623	Sp7g16100.1
OG0006298	Bra014967, Bra028325	Sp3g21310.1
OG0006299	Bra016492, Bra012190	Sp1g17650.1
OG0006300	Bra012579, Bra020992, Bra013346	Sp7g17470.1
OG0006301	Bra009854, Bra020508, Bra036546	Sp2g21920.1
OG0006302	Bra037670	Sp4g26130.1
OG0006303	Bra007208, Bra014712	Sp5g06520.1
OG0006304	Bra002712, Bra006809	Sp6g19330.1
OG0006305	Bra039201, Bra032167	Sp4g02450.1
OG0006306	Bra034369	Sp4g10620.1
OG0006307	Bra035935, Bra012967	Sp2g24550.1
OG0006308	Bra000439, Bra040473, Bra004480	Sp4g29040.1
OG0006309	Bra029142, Bra022577	Sp6g14320.1
OG0006310	Bra032295, Bra010844	Sp1g25120.1
OG0006311	Bra036545	Sp2g21930.1
OG0006311	Bra008959, Bra006097	Sp6g32130.1
OG0006312	Bra028882, Bra009615	Sp6g40350.1
OG0006313	Bra023353, Bra006135, Bra008922	Sp6g31620.1
OG0006314	Bra035848, Bra038624, Bra038622	Sp2g26440.1
OG0006315	Bra033486	Sp7g12470.1
OG0006316	Bra039612, Bra024469	SpUn0030_0020.1, Sp3g31810.1
OG0006317	Bra025955	Sp4g05220.1
OG0006318	Bra007676	Sp5g01020.1
OG0006319	Bra025799, Bra016474	Sp1g17950.1
OG0006320	Bra036023	Sp4g25550.1
OG0006321	Bra001923, Bra028348, Bra014987	Sp3g21540.1
OG0006322	Bra004795	Sp4g26060.1
OG0006323	Bra011720, Bra017795, Bra010581	Sp7g34610.1
OG0006324	Bra030055, Bra010929, Bra032835	Sp1g23830.1
OG0006325	Bra027381, Bra021523	Sp3g12230.1
OG0006326	Bra026714, Bra026039	Sp1g14730.1
OG0006327	Bra003186, Bra014814, Bra003183	Sp5g07950.1
OG0006328	Bra008708, Bra006295	Sp6g28780.1
OG0006329	Bra029827	Sp3g08530.1
OG0006330	Bra024905, Bra014342	Sp2g12580.1
OG0006331	Bra004984, Bra017026	Sp4g22470.1
OG0006332	Bra037033	Sp7g30730.1
OG0006333	Bra006244, Bra008771	Sp6g29800.1
OG0006334	Bra005154, Bra000024	Sp4g20170.1
OG0006335	Bra026917, Bra019821	Sp1g11770.1
OG0006336	Bra018175	SpUn0078_0010.1, SpUn0134_0020.1, SpUn0057_0010.1, SpUn0011_0010.1
OG0006337	Bra038610, Bra038611, Bra035853	Sp2g26270.1
OG0006338	Bra004841	Sp4g26590.1
OG0006339	Bra035619	Sp6g18235.1
OG0006339	Bra035620	Sp6g18240.1
OG0006340	Bra011955	Sp4g11140.1
OG0006341	Bra005502, Bra022935	Sp4g15670.1
OG0006342	Bra007515, Bra003404	Sp5g03000.1
OG0006343	Bra036687, Bra031115, Bra036461	Sp3g33550.1
OG0006344	Bra010309	Sp7g27770.1
OG0006345	Bra021254, Bra022217	Sp3g15640.1
OG0006346	Bra039547, Bra012784	Sp7g13720.1
OG0006347	Bra024306, Bra031915, Bra037779	Sp2g27610.1
OG0006348	Bra006316, Bra023532	Sp6g28440.1
OG0006349	Bra026332	Sp5g32560.1
OG0006350	Bra008201, Bra003751, Bra015839	Sp5g30630.1
OG0006351	Bra024113, Bra010308	Sp7g27810.1
OG0006352	Bra000420, Bra004545	Sp4g28380.1
OG0006353	Bra003419, Bra007542	Sp5g02690.1
OG0006354	Bra010774, Bra032384	Sp1g26220.1
OG0006355	Bra028872	Sp6g40050.1
OG0006356	Bra034766, Bra038706, Bra001444	Sp3g10480.1
OG0006357	Bra033510	Sp7g14130.1
OG0006358	Bra007742	Sp5g00120.1
OG0006359	Bra000710, Bra033181	Sp6g07050.1
OG0006360	Bra025835, Bra016457	Sp1g18370.1
OG0006361	Bra008291, Bra015695	Sp5g32220.1
OG0006362	Bra025777, Bra016490	Sp1g17670.1
OG0006364	Bra014089	Sp1g34710.1
OG0006365	Bra020574, Bra009942	Sp1g06410.1, Sp2g20940.1
OG0006366	Bra030727, Bra031627	Sp1g07090.1
OG0006367	Bra005496, Bra022938	Sp4g15730.1
OG0006368	Bra026265, Bra010373	Sp7g26290.1
OG0006369	Bra032472, Bra015409, Bra030610, Bra030609	Sp1g04130.1
OG0006370	Bra012496, Bra010975	Sp1g23140.1
OG0006371	Bra016664, Bra026142, Bra026772	Sp1g13670.1
OG0006372	Bra022992, Bra005390	Sp4g17090.1
OG0006373	Bra007672	Sp5g01070.1
OG0006374	Bra013716, Bra010538	Sp7g21540.1
OG0006375	Bra033334, Bra032592	Sp1g01600.1
OG0006376	Bra025200, Bra032929	Sp2g15500.1
OG0006377	Bra022941	Sp4g15780.1
OG0006378	Bra036152, Bra037436	Sp2g19470.1
OG0006379	Bra029088, Bra003073, Bra022638	Sp6g15390.1
OG0006380	Bra035427	Sp2g04790.1
OG0006381	Bra025398, Bra033101, Bra017978, Bra036214	Sp2g17970.1
OG0006382	Bra030946, Bra038116	Sp1g39880.1
OG0006383	Bra022476, Bra002026, Bra004115	Sp5g20230.1
OG0006384	Bra028661	Sp6g34575.1
OG0006385	Bra009633, Bra005694	Sp6g40570.1
OG0006386	Bra014792, Bra007093	Sp5g07710.1
OG0006387	Bra016455, Bra012247, Bra025842	Sp1g18460.1
OG0006388	Bra017530	Sp2g11530.1, SpUn0036_0080.1
OG0006389	Bra024658, Bra012411, Bra012421	Sp1g21620.1
OG0006390	Bra003567, Bra008472, Bra035181	Sp5g35360.1
OG0006391	Bra035357	Sp7g05900.1
OG0006391	Bra022485	Sp5g19940.1
OG0006392	Bra005091, Bra017110, Bra000081	Sp4g20990.1
OG0006393	Bra013188, Bra025023	Sp7g00510.1
OG0006394	Bra009157, Bra005873	Sp6g36890.1
OG0006395	Bra002769, Bra020718, Bra006838	Sp6g18740.1
OG0006396	Bra014903, Bra023161, Bra038411	Sp1g26960.1
OG0006397	Bra032960, Bra025233	Sp2g16010.1
OG0006398	Bra037694	Sp4g25740.1
OG0006399	Bra004748, Bra037732, Bra000291	Sp4g25270.1
OG0006400	Bra035050, Bra008370	Sp5g33680.1
OG0006401	Bra012032, Bra000521, Bra034329	Sp4g09980.1
OG0006402	Bra030746, Bra018593, Bra031647	Sp1g07530.1
OG0006403	Bra005026	Sp4g21930.1
OG0006404	Bra027850, Bra027853, Bra027852	Sp6g10940.1
OG0006405	Bra037989, Bra011908, Bra030872	Sp1g40940.1
OG0006407	Bra025373, Bra033079	Sp2g17670.1
OG0006408	Bra007056	Sp5g08180.1
OG0006409	Bra014859, Bra007031, Bra003157	Sp5g08530.1
OG0006410	Bra014402, Bra007670	Sp5g01090.1
OG0006411	Bra006540	Sp6g24310.1
OG0006412	Bra017269	Sp4g18260.1
OG0006413	Bra025430, Bra028191, Bra028413	Sp7g03530.1
OG0006414	Bra021715	Sp4g13760.1
OG0006415	Bra010859	Sp5g19680.1, Sp1g24810.1
OG0006416	Bra036836, Bra012868	Sp5g11090.1
OG0006417	Bra017987, Bra029950, Bra019594	Sp5g12680.1
OG0006418	Bra024287, Bra037775	Sp2g27420.1
OG0006419	Bra035640, Bra002777	Sp6g18680.1
OG0006420	Bra000400, Bra039321	Sp4g27780.1
OG0006421	Bra004930, Bra000396	Sp4g27730.1
OG0006422	Bra003460, Bra032209, Bra007619	Sp5g01800.1
OG0006423	Bra012134	Sp2g04390.1, SpUn0426_0010.1
OG0006424	Bra040610	Sp3g01970.1
OG0006425	Bra009900, Bra020533, Bra036582	Sp2g21410.1
OG0006426	Bra004665, Bra000248, Bra016899	Sp4g24240.1
OG0006427	Bra010035	Sp2g19770.1, SpUn0021_0080.1
OG0006428	Bra023644, Bra002113, Bra006425	Sp6g26380.1
OG0006429	Bra026428	Sp7g24460.1
OG0006430	Bra011385	Sp7g30590.1
OG0006431	Bra012103, Bra031823	Sp2g29900.1
OG0006432	Bra004113	Sp5g19990.1
OG0006433	Bra041171, Bra030520, Bra032556	Sp5g11480.1, SpUn0083_0020.1, Sp1g02160.1
OG0006434	Bra029809	Sp3g08310.1
OG0006435	Bra016316, Bra024646	Sp1g21560.1
OG0006436	Bra003853	Sp5g28180.1
OG0006437	Bra009805, Bra036528	Sp2g22520.1
OG0006438	Bra035880, Bra010124	Sp2g25960.1
OG0006439	Bra035587, Bra028963	Sp6g17620.1
OG0006440	Bra018622, Bra030729	Sp1g07130.1
OG0006441	Bra032093, Bra000566	Sp4g03470.1
OG0006442	Bra016886	Sp4g24450.1
OG0006443	Bra012300, Bra031353	Sp1g19470.1
OG0006444	Bra005309, Bra023044, Bra017278	Sp4g18180.1
OG0006445	Bra009691, Bra026494	Sp2g23670.1
OG0006446	Bra040414, Bra001129	Sp3g03720.1
OG0006447	Bra001183, Bra020775, Bra040234	Sp3g05070.1
OG0006448	Bra015813	Sp5g30930.1
OG0006449	Bra000234, Bra004639	Sp4g23920.1
OG0006450	Bra011621, Bra017719	Sp7g33310.1
OG0006451	Bra005097	Sp4g20880.1
OG0006452	Bra006549, Bra002285, Bra020093	Sp6g24170.1
OG0006453	Bra021968, Bra021967, Bra027607	Sp2g10330.1
OG0006454	Bra038425, Bra023190	Sp1g27280.1
OG0006455	Bra002992, Bra022717	Sp6g16400.1
OG0006456	Bra008709, Bra006294	Sp6g28800.1
OG0006457	Bra005713, Bra009602, Bra028878	Sp6g40190.1
OG0006458	Bra009440, Bra028783	Sp6g38180.1
OG0006459	Bra027202, Bra021141	Sp3g14170.1, Sp3g14190.1
OG0006460	Bra027351, Bra021546	Sp3g12570.1
OG0006461	Bra011931, Bra035678	Sp4g11570.1
OG0006462	Bra009334, Bra005980, Bra028666	Sp6g34680.1
OG0006463	Bra028721, Bra005906, Bra009218	Sp6g36160.1
OG0006464	Bra029111, Bra003117	Sp6g14830.1
OG0006465	Bra025141, Bra017361, Bra026529	Sp2g14710.1
OG0006466	Bra028272	Sp6g13960.1, Sp6g13950.1
OG0006467	Bra038672, Bra034819	Sp3g09910.1
OG0006468	Bra026289, Bra010385	Sp7g25990.1
OG0006469	Bra000189, Bra004573, Bra016991	Sp4g22820.1
OG0006470	Bra003673, Bra008326	Sp5g32870.1
OG0006471	Bra009825	Sp2g22330.1
OG0006472	Bra027668, Bra027771	Sp2g00770.1
OG0006473	Bra033104, Bra025399	Sp2g18000.1
OG0006474	Bra034153, Bra029878	Sp3g09240.1
OG0006475	Bra012922, Bra029972, Bra036028	Sp5g12300.1
OG0006476	Bra000340	Sp4g26160.1
OG0006477	Bra002425, Bra020209, Bra006629	Sp6g22690.1
OG0006478	Bra008597, Bra006368	Sp6g27360.1
OG0006479	Bra023813	Sp3g20400.1
OG0006480	Bra038316	Sp5g24340.1, Sp5g24330.1
OG0006481	Bra004874, Bra040335	Sp4g26980.1
OG0006482	Bra017524, Bra022065, Bra024994	Sp2g11620.1
OG0006484	Bra034537, Bra011389, Bra037040	Sp7g30630.1
OG0006485	Bra009170	Sp6g36640.1
OG0006486	Bra039578, Bra036764, Bra034402	Sp1g30430.1
OG0006487	Bra021638, Bra022804	Sp4g13050.1
OG0006488	Bra029031, Bra002997, Bra022710	Sp6g16340.1
OG0006489	Bra022145, Bra024928, Bra017475	Sp2g12320.1
OG0006490	Bra017840	Sp7g35280.1
OG0006491	Bra013028, Bra026507, Bra029365	Sp2g23890.1
OG0006492	Bra034623, Bra011526	Sp7g32180.1
OG0006493	Bra026383, Bra019076	Sp7g25020.1
OG0006494	Bra026506, Bra009667, Bra029366	Sp2g23870.1
OG0006495	Bra030317, Bra031166	Sp4g00310.1
OG0006496	Bra038088, Bra030861	Sp7g13420.1
OG0006497	Bra037522, Bra020725	Sp2g18390.1
OG0006498	Bra004929, Bra000395	Sp4g27720.1
OG0006499	Bra038036	Sp1g41690.1
OG0006500	Bra039794, Bra008018, Bra016079	Sp5g27310.1
OG0006501	Bra010887, Bra032887	Sp1g24460.1
OG0006502	Bra010591, Bra011740	Sp7g34840.1
OG0006503	Bra027380, Bra021524	Sp3g12240.1
OG0006504	Bra005283, Bra023060	Sp4g18550.1
OG0006505	Bra026139, Bra026769	Sp1g13700.1
OG0006506	Bra018329, Bra021619	Sp4g12790.1
OG0006507	Bra038441, Bra010747	Sp7g11980.1
OG0006508	Bra016971	Sp4g23100.1
OG0006509	Bra032182	Sp4g02090.1
OG0006510	Bra019270, Bra013730	Sp7g21700.1
OG0006511	Bra023510, Bra006288, Bra008714	Sp6g28880.1
OG0006512	Bra003947, Bra016193, Bra007937	Sp5g25870.1
OG0006513	Bra037357, Bra008530	Sp6g00750.1
OG0006514	Bra040434	Sp5g00380.1
OG0006515	Bra034804	Sp3g10090.1
OG0006516	Bra026254, Bra012664	Sp7g16740.1
OG0006517	Bra040830, Bra001877, Bra023812	Sp3g20420.1
OG0006518	Bra030646, Bra015487	Sp1g05070.1
OG0006519	Bra010814, Bra032334	Sp1g25650.1
OG0006520	Bra020388, Bra006782, Bra002669	Sp6g19820.1
OG0006521	Bra031541, Bra030663	Sp1g05580.1
OG0006522	Bra017385	Sp2g14340.1
OG0006523	Bra024404, Bra031852	Sp2g28730.1
OG0006524	Bra004419	Sp4g29930.1
OG0006525	Bra002216, Bra023707	Sp6g25220.1
OG0006526	Bra030873, Bra037988	Sp1g40920.1
OG0006527	Bra038174	Sp2g06670.1
OG0006528	Bra036440, Bra036438, Bra031977	Sp3g02690.1
OG0006529	Bra020682, Bra036162, Bra037465	Sp2g19130.1
OG0006530	Bra013557, Bra038755, Bra038756	Sp7g19930.1
OG0006531	Bra004897	Sp4g27300.1, SpUn0031_0020.1
OG0006532	Bra028046	Sp1g29490.1
OG0006533	Bra037306, Bra007092	Sp6g00070.1
OG0006534	Bra021826, Bra005531, Bra022908	Sp4g15380.1
OG0006535	Bra023361, Bra006139, Bra008918	Sp6g31550.1
OG0006536	Bra025693, Bra016535, Bra031053, Bra025692	Sp1g16840.1
OG0006537	Bra039913, Bra024480	Sp3g31470.1
OG0006538	Bra018354	Sp4g12480.1
OG0006539	Bra028388, Bra035655	Sp4g11840.1
OG0006540	Bra002792, Bra004557, Bra004559	Sp6g18520.1
OG0006541	Bra011754, Bra017816	Sp7g34970.1
OG0006542	Bra035364, Bra039487	Sp7g06110.1
OG0006543	Bra003180, Bra007068	Sp5g08040.1
OG0006544	Bra006280, Bra008720	Sp6g28950.1
OG0006545	Bra035182, Bra008473, Bra003566	Sp5g35370.1
OG0006546	Bra004188	Sp5g21740.1
OG0006546	Bra015208	Sp5g21720.1
OG0006547	Bra000112	Sp4g03890.1, Sp4g21380.1
OG0006548	Bra024447	Sp2g29180.1
