Orthogroup	Brassica_rapa	Eutrema_salsugineum
OG0007194	Bra034431, Bra036758	EUTSA_v10001824mg
OG0007195	Bra032095, Bra007855	EUTSA_v10000520mg
OG0007196	Bra024081, Bra011189	EUTSA_v10025087mg
OG0007197	Bra002156, Bra006456	EUTSA_v10015717mg
OG0007198	Bra004355, Bra038332	EUTSA_v10018889mg
OG0007199	Bra007891, Bra016246	EUTSA_v10019352mg
OG0007200	Bra017722	EUTSA_v10024291mg
OG0007201	Bra007953, Bra016169	EUTSA_v10009602mg, EUTSA_v10019285mg
OG0007202	Bra007449	EUTSA_v10005962mg
OG0007203	Bra011977	EUTSA_v10016649mg
OG0007204	Bra019383, Bra013610	EUTSA_v10026905mg
OG0007205	Bra015628, Bra003657	EUTSA_v10018402mg
OG0007206	Bra021801, Bra005607, Bra005570	EUTSA_v10017400mg
OG0007207	Bra022339, Bra001714	EUTSA_v10021331mg
OG0007208	Bra009767, Bra036516	EUTSA_v10005309mg
OG0007209	Bra017152, Bra000025	EUTSA_v10017650mg
OG0007210	Bra020696	EUTSA_v10005129mg
OG0007211	Bra036407, Bra039834	EUTSA_v10022824mg
OG0007212	Bra035547, Bra028997, Bra002938	EUTSA_v10013018mg
OG0007213	Bra038700	EUTSA_v10021132mg
OG0007214	Bra039062, Bra033035	EUTSA_v10004446mg
OG0007215	Bra032998	EUTSA_v10024243mg
OG0007216	Bra015574	EUTSA_v10008395mg
OG0007217	Bra032645, Bra033247	EUTSA_v10008535mg
OG0007218	Bra033957	EUTSA_v10018055mg
OG0007219	Bra030804, Bra019979	EUTSA_v100070381mg
OG0007220	Bra032930, Bra025201	EUTSA_v10005186mg, EUTSA_v10005184mg
OG0007221	Bra021519	EUTSA_v10020760mg
OG0007222	Bra016302	EUTSA_v10008298mg
OG0007224	Bra013143, Bra037211	EUTSA_v10022845mg
OG0007226	Bra025380, Bra033089	EUTSA_v10005146mg
OG0007227	Bra036159, Bra010440, Bra037459	EUTSA_v10004871mg
OG0007228	Bra013240	EUTSA_v10002666mg
OG0007229	Bra020101, Bra002296	EUTSA_v10012979mg
OG0007230	Bra022321	EUTSA_v10021135mg
OG0007231	Bra023634, Bra002101	EUTSA_v10014120mg
OG0007232	Bra034845, Bra002038	EUTSA_v10020827mg
OG0007233	Bra022307	EUTSA_v10020846mg, EUTSA_v10022164mg
OG0007234	Bra031686, Bra019980	EUTSA_v10002208mg, EUTSA_v10007485mg
OG0007235	Bra033274, Bra032630	EUTSA_v10009402mg
OG0007236	Bra029945, Bra028577, Bra006069	EUTSA_v10012906mg
OG0007237	Bra011988, Bra034381	EUTSA_v10016165mg
OG0007238	Bra000066, Bra005103	EUTSA_v10016695mg
OG0007239	Bra019884, Bra031733	EUTSA_v10009997mg
OG0007240	Bra013799	EUTSA_v10025204mg
OG0007241	Bra019816	EUTSA_v10007191mg
OG0007242	Bra022474	EUTSA_v10019385mg
OG0007243	Bra000246	EUTSA_v10017359mg
OG0007244	Bra031684	EUTSA_v10007981mg
OG0007245	Bra003580, Bra035161	EUTSA_v10019085mg
OG0007246	Bra021631, Bra018317	EUTSA_v10017852mg, EUTSA_v10017867mg
OG0007247	Bra036225, Bra025372	EUTSA_v10004799mg
OG0007248	Bra014819, Bra007070	EUTSA_v10010398mg
OG0007249	Bra019772, Bra026968	EUTSA_v10008831mg
OG0007250	Bra036900	EUTSA_v10024624mg
OG0007251	Bra015243, Bra013094	EUTSA_v10022638mg
OG0007252	Bra027738	EUTSA_v10023957mg, EUTSA_v10023589mg
OG0007253	Bra006165, Bra008878	EUTSA_v10014364mg
OG0007254	Bra018028	EUTSA_v10010688mg
OG0007255	Bra019281, Bra019284, Bra019282, Bra013719	EUTSA_v10024899mg
OG0007256	Bra037343, Bra000970	EUTSA_v10029523mg
OG0007257	Bra021125, Bra027220	EUTSA_v10021647mg
OG0007258	Bra018056, Bra019545	EUTSA_v10010448mg
OG0007259	Bra033521, Bra038055, Bra012746	EUTSA_v10025945mg, EUTSA_v10025868mg
OG0007260	Bra000152, Bra005011	EUTSA_v10016501mg
OG0007261	Bra013859, Bra010475, Bra019193	EUTSA_v10026518mg
OG0007262	Bra012938	EUTSA_v10005566mg
OG0007263	Bra001526, Bra001528	EUTSA_v10021711mg
OG0007264	Bra039815, Bra003154	EUTSA_v10010121mg
OG0007265	Bra021945, Bra022999	EUTSA_v10016154mg
OG0007266	Bra028993, Bra002935	EUTSA_v10012904mg
OG0007267	Bra004593	EUTSA_v10017945mg
OG0007268	Bra014331	EUTSA_v10000918mg
OG0007269	Bra013247	EUTSA_v10002428mg
OG0007270	Bra013852	EUTSA_v10027160mg
OG0007271	Bra019051, Bra026352	EUTSA_v10024656mg
OG0007272	Bra039840, Bra013107	EUTSA_v10022776mg
OG0007273	Bra035143, Bra003592, Bra008430	EUTSA_v10019250mg
OG0007274	Bra032441, Bra030635, Bra015469	EUTSA_v10008612mg
OG0007275	Bra040860	EUTSA_v10011908mg
OG0007276	Bra036406	EUTSA_v10022719mg
OG0007277	Bra000609	EUTSA_v10016001mg
OG0007278	Bra002930, Bra035556	EUTSA_v10013463mg
OG0007279	Bra004308, Bra004038, Bra033936	EUTSA_v10019521mg
OG0007280	Bra023429	EUTSA_v100127271mg, EUTSA_v100127270mg
OG0007281	Bra007703, Bra014391	EUTSA_v10006327mg
OG0007282	Bra015035, Bra001944	EUTSA_v10002375mg
OG0007283	Bra028356, Bra015008	EUTSA_v10002599mg
OG0007284	Bra004458, Bra000452	EUTSA_v10001522mg
OG0007285	Bra010248, Bra024021	EUTSA_v10024189mg
OG0007286	Bra013525, Bra038775	EUTSA_v10024332mg
OG0007287	Bra031881, Bra024353	EUTSA_v10004049mg
OG0007288	Bra040324, Bra000373	EUTSA_v10023655mg
OG0007289	Bra022136, Bra024937, Bra017482	EUTSA_v10001017mg
OG0007290	Bra005465, Bra021885	EUTSA_v10016394mg
OG0007291	Bra007763, Bra007762, Bra034300	EUTSA_v10001942mg
OG0007292	Bra023389, Bra008860	EUTSA_v10012773mg
OG0007293	Bra031220, Bra030274	EUTSA_v10000322mg
OG0007294	Bra012751, Bra038059	EUTSA_v10026570mg
OG0007295	Bra024711	EUTSA_v10007454mg
OG0007296	Bra019572, Bra029925	EUTSA_v10025352mg
OG0007297	Bra021692, Bra015774	EUTSA_v10019441mg
OG0007298	Bra016153	EUTSA_v10023495mg
OG0007299	Bra033702, Bra036001	EUTSA_v10003209mg
OG0007300	Bra020068	EUTSA_v10014810mg
OG0007301	Bra037994, Bra011913, Bra030867	EUTSA_v10011785mg
OG0007302	Bra010323	EUTSA_v10025613mg
OG0007303	Bra006741, Bra002610	EUTSA_v10014270mg
OG0007304	Bra024033	EUTSA_v10025607mg
OG0007304	Bra011475	EUTSA_v10027558mg
OG0007305	Bra012344, Bra024538	EUTSA_v10007396mg
OG0007306	Bra012869	EUTSA_v10010713mg
OG0007307	Bra008914	EUTSA_v10028183mg
OG0007307	Bra006141	EUTSA_v10012987mg
OG0007308	Bra036247, Bra018533	EUTSA_v10028968mg
OG0007309	Bra030280, Bra031215	EUTSA_v10000626mg
OG0007310	Bra032881, Bra010901, Bra030076	EUTSA_v10009328mg
OG0007311	Bra018451, Bra019952, Bra031706	EUTSA_v10006738mg
OG0007312	Bra013354, Bra020989, Bra012575	EUTSA_v10027385mg
OG0007313	Bra022409, Bra037533, Bra001742	EUTSA_v10020772mg
OG0007314	Bra020721, Bra037514	EUTSA_v10004199mg
OG0007315	Bra021355	EUTSA_v10020472mg
OG0007316	Bra031818, Bra037156, Bra012091	EUTSA_v10004242mg
OG0007317	Bra019474	EUTSA_v10002386mg
OG0007318	Bra031624, Bra018629, Bra030722	EUTSA_v10009047mg
OG0007319	Bra025618	EUTSA_v10027647mg
OG0007320	Bra005794, Bra009485	EUTSA_v10002072mg, EUTSA_v10002074mg, EUTSA_v10002302mg, EUTSA_v10029341mg, EUTSA_v10029421mg
OG0007321	Bra009775, Bra029418	EUTSA_v10005694mg
OG0007322	Bra007479, Bra014524	EUTSA_v10005802mg
OG0007323	Bra021575	EUTSA_v10021064mg
OG0007324	Bra022853, Bra018232	EUTSA_v10017319mg
OG0007325	Bra036915, Bra039707	EUTSA_v10025783mg
OG0007326	Bra027481, Bra035967	EUTSA_v10003237mg
OG0007327	Bra014719	EUTSA_v10010899mg, EUTSA_v10010237mg
OG0007328	Bra036437	EUTSA_v10020746mg
OG0007329	Bra032712	EUTSA_v10026312mg
OG0007330	Bra017677, Bra011561, Bra034653	EUTSA_v10026648mg
OG0007331	Bra020885	EUTSA_v10026571mg
OG0007332	Bra027794, Bra027654	EUTSA_v10023318mg
OG0007333	Bra035347	EUTSA_v10027734mg
OG0007334	Bra006469, Bra002172	EUTSA_v10013282mg
OG0007335	Bra014716, Bra007204	EUTSA_v10006163mg
OG0007336	Bra021971, Bra017603	EUTSA_v10000944mg
OG0007337	Bra016482, Bra012201	EUTSA_v10008122mg
OG0007338	Bra035485, Bra023269, Bra010166	EUTSA_v10009227mg
OG0007339	Bra034645, Bra017671, Bra011553	EUTSA_v10026594mg
OG0007340	Bra020198, Bra002422	EUTSA_v10015069mg
OG0007341	Bra010123, Bra035881	EUTSA_v10004122mg
OG0007342	Bra008925, Bra006132	EUTSA_v10015764mg
OG0007343	Bra015502, Bra030654	EUTSA_v10007752mg
OG0007344	Bra013100	EUTSA_v10010282mg, EUTSA_v10022696mg
OG0007345	Bra016081, Bra003889	EUTSA_v10018075mg
OG0007346	Bra000529	EUTSA_v10001988mg
OG0007347	Bra017092	EUTSA_v10017009mg
OG0007348	Bra013085, Bra001959, Bra039849	EUTSA_v10022794mg
OG0007349	Bra038488	EUTSA_v10024535mg
OG0007350	Bra028849, Bra005743	EUTSA_v10015759mg
OG0007351	Bra020971, Bra013377	EUTSA_v10025127mg
OG0007352	Bra005047, Bra017079	EUTSA_v10016955mg
OG0007353	Bra012716, Bra038466	EUTSA_v10026636mg
OG0007354	Bra020655, Bra037428	EUTSA_v10004298mg
OG0007355	Bra029282	EUTSA_v10005485mg
OG0007356	Bra007749	EUTSA_v10001252mg
OG0007357	Bra012049	EUTSA_v10019586mg, EUTSA_v10002015mg
OG0007358	Bra039034	EUTSA_v10001914mg, EUTSA_v10027380mg, EUTSA_v10000671mg
OG0007359	Bra016363	EUTSA_v10009023mg
OG0007359	Bra016361	EUTSA_v10009398mg
OG0007360	Bra033964, Bra004277	EUTSA_v10019639mg
OG0007361	Bra004983, Bra000169	EUTSA_v10016208mg
OG0007362	Bra025244, Bra039096	EUTSA_v10004391mg
OG0007364	Bra000287	EUTSA_v10029497mg
OG0007365	Bra018237, Bra022843	EUTSA_v10017500mg
OG0007366	Bra026426	EUTSA_v10025556mg
OG0007367	Bra004281, Bra004051	EUTSA_v10018501mg
OG0007368	Bra040103	EUTSA_v10026423mg
OG0007369	Bra007413	EUTSA_v10006157mg
OG0007370	Bra030459	EUTSA_v10011752mg
OG0007371	Bra040647, Bra039446	EUTSA_v10020613mg
OG0007372	Bra023538, Bra008676	EUTSA_v10013771mg
OG0007373	Bra035063	EUTSA_v10019070mg
OG0007374	Bra017462, Bra024899	EUTSA_v10000795mg
OG0007375	Bra022044	EUTSA_v10011031mg, EUTSA_v10000859mg
OG0007376	Bra017477, Bra024934	EUTSA_v10000848mg
OG0007377	Bra033220, Bra032661	EUTSA_v10008559mg
OG0007378	Bra005088, Bra017105	EUTSA_v10017250mg
OG0007379	Bra014748	EUTSA_v10010708mg
OG0007380	Bra039047, Bra033056, Bra025351, Bra033057	EUTSA_v10004055mg
OG0007381	Bra032912, Bra010866	EUTSA_v10008609mg
OG0007382	Bra018357	EUTSA_v10016305mg
OG0007383	Bra023975, Bra011307	EUTSA_v10024366mg
OG0007384	Bra024926, Bra017472, Bra022148	EUTSA_v10000989mg
OG0007385	Bra002371, Bra020157	EUTSA_v10013259mg
OG0007386	Bra007733, Bra040427	EUTSA_v10006162mg
OG0007387	Bra007824, Bra000625	EUTSA_v10014300mg
OG0007389	Bra031978, Bra001085	EUTSA_v10020014mg
OG0007390	Bra015575, Bra030678	EUTSA_v10007449mg
OG0007391	Bra039092, Bra025249	EUTSA_v10005161mg
OG0007392	Bra005526, Bra014005	EUTSA_v10011631mg
OG0007393	Bra008881	EUTSA_v10013507mg
OG0007394	Bra032868	EUTSA_v10006834mg
OG0007395	Bra021115, Bra027234	EUTSA_v10021257mg
OG0007396	Bra012802, Bra006926	EUTSA_v10010982mg
OG0007397	Bra040201	EUTSA_v10019907mg, EUTSA_v10022255mg, EUTSA_v10022034mg
OG0007398	Bra002764, Bra035647	EUTSA_v10013114mg
OG0007399	Bra009845, Bra020503	EUTSA_v10005310mg
OG0007400	Bra010181	EUTSA_v10008795mg
OG0007401	Bra013391, Bra012548	EUTSA_v10024528mg
OG0007402	Bra025306	EUTSA_v10005709mg
OG0007403	Bra027737, Bra027696	EUTSA_v10023733mg
OG0007404	Bra006943, Bra019650	EUTSA_v10010806mg
OG0007405	Bra013706, Bra019298, Bra020816	EUTSA_v10025364mg
OG0007407	Bra024152, Bra011090	EUTSA_v10024980mg
OG0007408	Bra024091, Bra011175	EUTSA_v10026023mg
OG0007409	Bra026645, Bra024867, Bra024868	EUTSA_v10004706mg
OG0007411	Bra036360, Bra025170	EUTSA_v10004526mg
OG0007412	Bra008174, Bra003775	EUTSA_v10018706mg
OG0007413	Bra039116, Bra040519	EUTSA_v10022235mg
OG0007414	Bra010549, Bra019246, Bra013764	EUTSA_v10024600mg
OG0007415	Bra019056, Bra026359	EUTSA_v10025957mg
OG0007416	Bra005413, Bra022980	EUTSA_v10017887mg
OG0007417	Bra012373, Bra024599	EUTSA_v10008669mg
OG0007418	Bra010937, Bra020201, Bra032829	EUTSA_v10008627mg
OG0007419	Bra010292, Bra024089, Bra011179	EUTSA_v10025941mg
OG0007420	Bra005675, Bra002721	EUTSA_v10013544mg
OG0007421	Bra020396, Bra006787	EUTSA_v10014736mg
OG0007422	Bra034644, Bra011552, Bra017670	EUTSA_v10025977mg
OG0007423	Bra016603, Bra025976	EUTSA_v10009299mg
OG0007424	Bra005896, Bra009195	EUTSA_v10013326mg
OG0007425	Bra000230, Bra004627	EUTSA_v10017045mg
OG0007426	Bra019549, Bra029900	EUTSA_v10010594mg
OG0007427	Bra002398, Bra006615	EUTSA_v10015650mg
OG0007428	Bra040090, Bra011371	EUTSA_v10025931mg
OG0007429	Bra029358	EUTSA_v10004795mg
OG0007430	Bra014275, Bra018901	EUTSA_v10012395mg
OG0007431	Bra030788, Bra031674, Bra020008	EUTSA_v10006949mg
OG0007432	Bra009361, Bra000031, Bra017146	EUTSA_v10017151mg
OG0007433	Bra027851	EUTSA_v10023277mg
OG0007434	Bra009723	EUTSA_v10005713mg
OG0007435	Bra016931, Bra004623	EUTSA_v10017295mg
OG0007436	Bra031929, Bra024277	EUTSA_v10004470mg
OG0007437	Bra007682	EUTSA_v10005842mg
OG0007438	Bra033867, Bra033868, Bra035520	EUTSA_v10008205mg
OG0007439	Bra004312, Bra033930, Bra033931	EUTSA_v10019033mg
OG0007441	Bra027662, Bra027784	EUTSA_v10023652mg
OG0007442	Bra013885, Bra019176	EUTSA_v10026551mg
OG0007443	Bra027461, Bra033646	EUTSA_v10003142mg
OG0007444	Bra035720	EUTSA_v10013379mg
OG0007445	Bra008498, Bra003546	EUTSA_v10019034mg
OG0007446	Bra001463	EUTSA_v10021417mg
OG0007447	Bra035668, Bra034393	EUTSA_v10016238mg
OG0007448	Bra020345	EUTSA_v10002359mg
OG0007449	Bra039236	EUTSA_v10000721mg, EUTSA_v10000569mg
OG0007450	Bra020357, Bra006747	EUTSA_v10013268mg
OG0007451	Bra005847, Bra009093	EUTSA_v10013098mg
OG0007452	Bra020027, Bra018564, Bra020028	EUTSA_v10009653mg
OG0007453	Bra006356, Bra023566	EUTSA_v10015351mg
OG0007454	Bra037500, Bra036181	EUTSA_v10004636mg
OG0007455	Bra033017, Bra025285	EUTSA_v10004117mg
OG0007456	Bra005474, Bra036866	EUTSA_v10017788mg
OG0007457	Bra038359	EUTSA_v10018020mg
OG0007458	Bra030364	EUTSA_v10011645mg
OG0007459	Bra018081, Bra033769	EUTSA_v10010239mg
OG0007460	Bra031994, Bra021361	EUTSA_v10021119mg, EUTSA_v10019951mg
OG0007461	Bra035320	EUTSA_v10003180mg
OG0007462	Bra012131	EUTSA_v10004510mg
OG0007463	Bra023651, Bra002119	EUTSA_v10013530mg
OG0007464	Bra026691	EUTSA_v10006789mg
OG0007465	Bra037915, Bra033186	EUTSA_v10028888mg
OG0007466	Bra028360, Bra015009	EUTSA_v10002654mg
OG0007467	Bra023115, Bra005202	EUTSA_v10016916mg
OG0007468	Bra015625, Bra008350	EUTSA_v10018339mg
OG0007469	Bra030851, Bra038000	EUTSA_v10011232mg
OG0007470	Bra004452	EUTSA_v10001547mg
OG0007471	Bra023415, Bra008828	EUTSA_v10014938mg
OG0007472	Bra031999	EUTSA_v10019898mg
OG0007473	Bra003759, Bra008185, Bra015857	EUTSA_v10018892mg
OG0007474	Bra032621, Bra033283	EUTSA_v10007351mg
OG0007475	Bra023388, Bra008861	EUTSA_v10014312mg
OG0007476	Bra011644	EUTSA_v10025194mg
OG0007477	Bra016661	EUTSA_v10009244mg
OG0007478	Bra006740, Bra020344	EUTSA_v10014880mg
OG0007479	Bra004671	EUTSA_v10017981mg
OG0007480	Bra005057	EUTSA_v10016987mg
OG0007481	Bra023695, Bra002188	EUTSA_v10012721mg
OG0007482	Bra004227, Bra033998	EUTSA_v10018729mg
OG0007483	Bra016938	EUTSA_v10016568mg
OG0007484	Bra031654	EUTSA_v10007484mg
OG0007485	Bra002274, Bra025571, Bra020075	EUTSA_v10013007mg
OG0007486	Bra015631, Bra008344	EUTSA_v10018720mg
OG0007487	Bra019944, Bra018446	EUTSA_v10009354mg
OG0007488	Bra030963, Bra019010	EUTSA_v10011374mg
OG0007489	Bra027730, Bra027702	EUTSA_v10023399mg
OG0007490	Bra020266	EUTSA_v10013333mg
OG0007491	Bra022685, Bra003023	EUTSA_v10013863mg
OG0007492	Bra013086, Bra034205	EUTSA_v10028530mg
OG0007493	Bra012600, Bra013304	EUTSA_v10025465mg
OG0007494	Bra007084	EUTSA_v10010243mg
OG0007495	Bra003326, Bra007384	EUTSA_v10006107mg
OG0007496	Bra036201, Bra020742, Bra025411	EUTSA_v10004826mg
OG0007497	Bra028897, Bra005689	EUTSA_v10013592mg
OG0007498	Bra026469, Bra009731	EUTSA_v10004675mg
OG0007499	Bra002883, Bra032698, Bra034879	EUTSA_v10024713mg
OG0007500	Bra021455	EUTSA_v10001800mg
OG0007501	Bra012796, Bra039559	EUTSA_v10025038mg
OG0007502	Bra007659	EUTSA_v10005996mg
OG0007503	Bra021033, Bra040181, Bra012641	EUTSA_v10026921mg
OG0007504	Bra001694, Bra022267	EUTSA_v10022042mg
OG0007505	Bra029640	EUTSA_v10020729mg
OG0007506	Bra032577	EUTSA_v10007445mg
OG0007507	Bra038313, Bra004002, Bra004370	EUTSA_v10018976mg
OG0007508	Bra001023, Bra041128, Bra039147	EUTSA_v10020289mg
OG0007509	Bra002677, Bra006786	EUTSA_v10012479mg
OG0007510	Bra004742	EUTSA_v10017046mg
OG0007511	Bra024844	EUTSA_v10005705mg
OG0007512	Bra024327	EUTSA_v10005018mg
OG0007513	Bra024528, Bra012338	EUTSA_v10007128mg
OG0007514	Bra011771	EUTSA_v10025695mg
OG0007515	Bra024060, Bra014811, Bra011203	EUTSA_v10024667mg
OG0007516	Bra002288, Bra006551, Bra006552	EUTSA_v10014079mg
OG0007517	Bra036861, Bra012886	EUTSA_v10010793mg
OG0007518	Bra004955, Bra000408, Bra039297	EUTSA_v10001635mg
OG0007519	Bra000210, Bra016965	EUTSA_v10017418mg, EUTSA_v10023901mg
OG0007520	Bra024255, Bra037760, Bra019417	EUTSA_v10004312mg
OG0007521	Bra005599, Bra021794	EUTSA_v10016838mg
OG0007522	Bra032214, Bra015619, Bra014076	EUTSA_v10011502mg
OG0007523	Bra016828, Bra031773	EUTSA_v10007399mg
OG0007524	Bra026577	EUTSA_v10005123mg
OG0007525	Bra021790, Bra005594, Bra005593	EUTSA_v10016228mg
OG0007526	Bra038065	EUTSA_v10026485mg
OG0007527	Bra027667	EUTSA_v10008106mg, EUTSA_v10024073mg
OG0007528	Bra021795, Bra005601	EUTSA_v10017055mg
OG0007529	Bra019306, Bra013689	EUTSA_v10025936mg
OG0007530	Bra016090, Bra008001	EUTSA_v10018667mg
OG0007531	Bra001070, Bra032025	EUTSA_v10021122mg
OG0007532	Bra022371, Bra001727	EUTSA_v10021280mg
OG0007533	Bra037785, Bra024315	EUTSA_v10005004mg
OG0007534	Bra001739, Bra037535	EUTSA_v10020524mg
OG0007535	Bra011467	EUTSA_v10024609mg
OG0007536	Bra031636, Bra030736, Bra018611	EUTSA_v10008026mg
OG0007537	Bra037154, Bra012093, Bra031819	EUTSA_v10005612mg
OG0007538	Bra028269, Bra022559	EUTSA_v10014011mg
OG0007539	Bra029647, Bra001250	EUTSA_v10020277mg
OG0007540	Bra018220, Bra025496	EUTSA_v10011169mg
OG0007541	Bra025942, Bra016580	EUTSA_v10008818mg
OG0007542	Bra000092	EUTSA_v10016593mg
OG0007543	Bra039289, Bra000413	EUTSA_v10008660mg
OG0007544	Bra007826, Bra007825, Bra040449	EUTSA_v10005877mg
OG0007545	Bra029559, Bra018513	EUTSA_v10028630mg
OG0007546	Bra030496, Bra033291	EUTSA_v10007028mg
OG0007547	Bra001351, Bra029702, Bra040051	EUTSA_v10021979mg
OG0007548	Bra002320, Bra020121, Bra006571	EUTSA_v10013136mg
OG0007549	Bra029810, Bra001292	EUTSA_v10021627mg
OG0007550	Bra029476	EUTSA_v10028901mg
OG0007551	Bra006523, Bra002268	EUTSA_v10015028mg
OG0007552	Bra022350	EUTSA_v10019906mg
OG0007553	Bra017464, Bra024900	EUTSA_v10000962mg
OG0007554	Bra003724, Bra008255, Bra015757	EUTSA_v10018510mg
OG0007555	Bra014221, Bra039652	EUTSA_v10011738mg
OG0007556	Bra005922, Bra009298	EUTSA_v10013504mg
OG0007557	Bra004474, Bra021388	EUTSA_v10001530mg
OG0007558	Bra013959, Bra023632, Bra023631, Bra030158, Bra034352	EUTSA_v10012455mg
OG0007559	Bra025502	EUTSA_v10028337mg
OG0007560	Bra023006, Bra005356	EUTSA_v10016805mg
OG0007561	Bra028091	EUTSA_v10022910mg
OG0007562	Bra007472	EUTSA_v10006128mg
OG0007563	Bra012744	EUTSA_v10025362mg
OG0007564	Bra022565, Bra028277	EUTSA_v10013824mg
OG0007565	Bra023227, Bra035518	EUTSA_v10007300mg
OG0007566	Bra036731, Bra040010	EUTSA_v10007000mg
OG0007567	Bra007514, Bra003403, Bra014506	EUTSA_v10006502mg
OG0007568	Bra004728, Bra000279	EUTSA_v10016237mg
OG0007569	Bra030742, Bra018599	EUTSA_v10006726mg
OG0007570	Bra021325	EUTSA_v10023692mg
OG0007571	Bra038446	EUTSA_v10024390mg
OG0007572	Bra008394, Bra035088	EUTSA_v10018666mg
OG0007573	Bra036828, Bra012862	EUTSA_v10010399mg
OG0007574	Bra014536, Bra007457	EUTSA_v10006000mg
OG0007575	Bra024496, Bra002080	EUTSA_v10022897mg
OG0007576	Bra014800, Bra014803	EUTSA_v10010247mg
OG0007577	Bra022697, Bra003015	EUTSA_v10014374mg
OG0007578	Bra002903, Bra028977	EUTSA_v10015474mg
OG0007579	Bra007720, Bra003518, Bra014378	EUTSA_v10005852mg
OG0007580	Bra000201, Bra016976	EUTSA_v10016269mg
OG0007581	Bra025030, Bra022025	EUTSA_v10000873mg
OG0007582	Bra016560, Bra031026	EUTSA_v10008922mg
OG0007583	Bra033569	EUTSA_v10026520mg
OG0007583	Bra031151	EUTSA_v10000369mg
OG0007584	Bra019588, Bra017998	EUTSA_v10010429mg
OG0007585	Bra026240, Bra012671	EUTSA_v10025596mg, EUTSA_v10025435mg
OG0007586	Bra019830, Bra016813	EUTSA_v10007886mg
OG0007587	Bra014735, Bra007176, Bra003217	EUTSA_v10011142mg
OG0007588	Bra004483	EUTSA_v10001420mg
OG0007589	Bra035635, Bra002786	EUTSA_v100126930mg
OG0007590	Bra028660	EUTSA_v10013789mg
OG0007591	Bra004466, Bra021393	EUTSA_v10001802mg
OG0007592	Bra003728, Bra015773	EUTSA_v10018564mg
OG0007593	Bra016829, Bra037230, Bra016830	EUTSA_v10009923mg
OG0007594	Bra004529, Bra039278	EUTSA_v10001658mg
OG0007595	Bra005723, Bra009590	EUTSA_v10015059mg
OG0007597	Bra015063	EUTSA_v10002953mg
OG0007598	Bra027733	EUTSA_v10023389mg
OG0007599	Bra005406, Bra021924	EUTSA_v10017803mg
OG0007600	Bra001826, Bra031275	EUTSA_v10022273mg
OG0007601	Bra023584, Bra008593	EUTSA_v10013428mg
OG0007602	Bra002518	EUTSA_v10013947mg
OG0007604	Bra017720, Bra011623	EUTSA_v10025989mg
OG0007605	Bra023382, Bra006169	EUTSA_v10013519mg
OG0007606	Bra002625, Bra020359	EUTSA_v10013042mg
OG0007607	Bra029039, Bra003006	EUTSA_v10013518mg
OG0007608	Bra001438, Bra034772	EUTSA_v10021002mg
OG0007609	Bra005434, Bra022973	EUTSA_v10016153mg
OG0007610	Bra012077	EUTSA_v10004794mg
OG0007611	Bra006743	EUTSA_v10013214mg
OG0007612	Bra009184, Bra005891	EUTSA_v10014557mg
OG0007614	Bra031177	EUTSA_v10000256mg
OG0007615	Bra015792, Bra008236	EUTSA_v10019271mg
OG0007616	Bra035797	EUTSA_v10020156mg
OG0007617	Bra021368, Bra032011, Bra001075	EUTSA_v10021675mg
OG0007618	Bra000991	EUTSA_v10021760mg
OG0007619	Bra001041, Bra021466	EUTSA_v10020416mg
OG0007620	Bra030354, Bra028228	EUTSA_v10027834mg
OG0007621	Bra040856, Bra012329, Bra016377	EUTSA_v10009836mg
OG0007623	Bra022115, Bra017495, Bra024954	EUTSA_v10001003mg
OG0007624	Bra030264, Bra031231	EUTSA_v10000252mg
OG0007625	Bra035955, Bra013001	EUTSA_v10015806mg, EUTSA_v10004801mg
OG0007626	Bra037029, Bra011407	EUTSA_v10025085mg
OG0007627	Bra028453, Bra025597	EUTSA_v10028349mg
OG0007628	Bra034578, Bra036975, Bra036992	EUTSA_v10024585mg
OG0007629	Bra010572, Bra011701	EUTSA_v10025733mg
OG0007630	Bra014632, Bra007318	EUTSA_v10005740mg
OG0007631	Bra016402, Bra017956	EUTSA_v10007751mg
OG0007632	Bra022180	EUTSA_v10020259mg
OG0007633	Bra022766	EUTSA_v10013892mg
OG0007634	Bra005486, Bra021860	EUTSA_v10016974mg
OG0007635	Bra035160, Bra003581	EUTSA_v10019105mg
OG0007636	Bra026715, Bra026040	EUTSA_v10008113mg
OG0007637	Bra036236	EUTSA_v10002092mg
OG0007638	Bra005369, Bra023001	EUTSA_v10016654mg
OG0007639	Bra005164, Bra000017, Bra017157	EUTSA_v10017906mg
OG0007640	Bra037151	EUTSA_v10004063mg
OG0007641	Bra016052, Bra008036	EUTSA_v10019228mg
OG0007642	Bra022661, Bra003046	EUTSA_v10013153mg
OG0007643	Bra001284, Bra029696	EUTSA_v10021052mg
OG0007644	Bra009449, Bra005809	EUTSA_v10014196mg
OG0007645	Bra028522, Bra025451	EUTSA_v10027878mg, EUTSA_v10028228mg
OG0007646	Bra013288, Bra012615	EUTSA_v10025197mg
OG0007647	Bra008345, Bra015630	EUTSA_v10018841mg
OG0007648	Bra001717, Bra022347, Bra037568	EUTSA_v10020785mg
OG0007649	Bra025046, Bra021998	EUTSA_v10000948mg
OG0007650	Bra036604, Bra009929	EUTSA_v10003600mg
